"";"";"";"";"*postDate_31-3-2025";""
"156";"*commentDate_18-11-2025";"-0.266291500571087";"-0.0213493149327435";"0.879619010860604";"249"
"157";"*postLikes_8300";"-0.159473553917907";"-0.0281165456702522";"0.878897196571092";"250"
"158";"*i_0488";"-0.671948463240449";"0.1222539997792";"0.878702347176856";"251"
"159";"*i_0134";"-0.0161856317084875";"-0.294073188143264";"0.877824902380765";"252"
"160";"*postComments_145";"-0.0161856317084875";"-0.294073188143264";"0.877824902380765";"253"
"161";"*a_0869";"0.201611466163379";"-0.394311589802629";"0.877583675095568";"254"
"162";"*postDate_9-6-2025";"0.201611466163379";"-0.394311589802629";"0.877583675095568";"255"
"163";"-*galetfrederic";"-0.0669610022576052";"-0.425252366176813";"0.877023716532898";"257"
"164";"-*miaoumvg29";"-0.0748759534272476";"-0.441984931622772";"0.875982548443886";"258"
"165";"*postDate_18-11-2025";"-0.281376587538198";"0.0657184551377093";"0.875404225481439";"259"
"166";"*postComments_180";"-0.446167395774142";"0.383917700856838";"0.875134984705058";"260"
"167";"*i_0483";"-0.530429792323495";"-0.22828819218178";"0.872744188862996";"264"
"168";"*postLikes_12300";"-0.0574902504594551";"-0.420747921924802";"0.872347642332233";"265"
"169";"*i_0157";"-0.563594316675675";"-0.0964927788107474";"0.869193011963883";"267"
"170";"*postReposts_110";"-0.368452374736552";"-0.286486542524499";"0.868780591121449";"268"
"171";"*postComments_102";"-0.354328320233367";"-0.24214921417911";"0.868640523665529";"269"
"172";"*i_0029";"-0.587401783758571";"0.015656367682775";"0.868336110394661";"270"
"173";"*postDate_20-11-2025";"0.00316680405930477";"-0.477568859099945";"0.867764012652477";"271"
"174";"*postDate_26-12-2025";"-0.263057132380554";"-0.219219028296265";"0.867308637790228";"272"
"175";"*postLikes_6900";"-0.26283862122997";"0.128918244083275";"0.867221795967557";"273"
"176";"-*chetelatdelphine";"0.634689068363537";"-1.28228240355655";"0.867068655549084";"274"
"177";"*postDate_24-10-2025";"-0.086777850162159";"0.12373992718059";"0.866521769948966";"275"
"178";"-*clarisse_emrc";"-0.205955298909983";"-0.287453221590406";"0.865894890268467";"276"
"179";"*postLikes_2200";"0.0783107330299565";"-0.322502817837376";"0.865222566480047";"277"
"180";"*postComments_144";"0.880208891725954";"0.238337738215798";"0.864595375538535";"278"
"181";"*commentDate_12-11-2025";"-0.18266802357028";"-0.188656427433";"0.86431492936568";"279"
"182";"*commentDate_6-11-2025";"-0.263017469626337";"0.247902423172223";"0.864265438864588";"280"
"183";"*commentDate_30-9-2025";"0.515205599036178";"-0.764808067771914";"0.863945151282049";"281"
"184";"*a_0843";"0.579645986032014";"-1.11280959948842";"0.863834653622378";"282"
"185";"*postComments_460";"0.579645986032014";"-1.11280959948842";"0.863834653622378";"283"
"186";"*postDate_30-4-2025";"0.579645986032014";"-1.11280959948842";"0.863834653622378";"284"
"187";"-*marion_1281150";"-0.0748759534272476";"-0.441984931622772";"0.86331827160155";"287"
"188";"*postDate_25-10-2025";"-0.107383556808327";"-0.0820396815743586";"0.86282834676684";"288"
"189";"*i_0776";"-0.38564781848983";"-0.0381738738572612";"0.862793485533366";"289"
"190";"*postComments_188";"-0.38564781848983";"-0.0381738738572612";"0.862793485533366";"290"
"191";"*i_0493";"-0.473572597042425";"-0.181467237283973";"0.862523310973946";"291"
"192";"*postComments_241";"-0.473572597042425";"-0.181467237283973";"0.862523310973946";"292"
"193";"*postDate_20-10-2025";"-0.320555984863535";"0.136978950417833";"0.861832000263723";"293"
"194";"*postDate_21-10-2025";"-0.187503884955375";"0.0101562309436698";"0.860459339195699";"294"
"195";"*postLikes_7300";"0.141447843133355";"-0.151464166989477";"0.859693637103331";"295"
"196";"*postLikes_16000";"-0.189851756460217";"-0.752935209700507";"0.859520887241029";"296"
"197";"*i_0320";"-0.50457400892073";"0.00241592568948996";"0.859430932808227";"297"
"198";"*a_0981";"0.188161516380237";"-0.0192903401372755";"0.859010419179451";"298"
"199";"*postComments_397";"0.188161516380237";"-0.0192903401372755";"0.859010419179451";"299"
"200";"*postReposts_288";"0.188161516380237";"-0.0192903401372755";"0.859010419179451";"300"
"201";"*postDate_3-12-2025";"0.188161516380237";"-0.0192903401372755";"0.859010419179451";"301"
"202";"*commentDate_18-3-2025";"0.582286960789583";"-1.83711816288421";"0.858325956211518";"302"
"203";"*a_0821";"0.354372252343513";"0.155858935838143";"0.858146669867939";"303"
"204";"*postComments_331";"0.354372252343513";"0.155858935838143";"0.858146669867939";"304"
"205";"*postDate_23-3-2025";"0.354372252343513";"0.155858935838143";"0.858146669867939";"305"
"206";"*a_0945";"0.383209875277";"-0.893758345974594";"0.857646473419795";"306"
"207";"*postLikes_19300";"0.383209875277";"-0.893758345974594";"0.857646473419795";"307"
"208";"*postComments_316";"0.383209875277";"-0.893758345974594";"0.857646473419795";"308"
"209";"*postReposts_381";"0.383209875277";"-0.893758345974594";"0.857646473419795";"309"
"210";"*postDate_6-10-2025";"0.383209875277";"-0.893758345974594";"0.857646473419795";"310"
"211";"*postLikes_23200";"2.71267231920358";"0.512747943144418";"0.857598850484782";"312"
"212";"*postComments_278";"2.71267231920358";"0.512747943144418";"0.857598850484782";"313"
"213";"*postDate_4-5-2024";"2.71267231920358";"0.512747943144418";"0.857598850484782";"314"
"214";"*postReposts_32";"-0.0403098714868883";"-0.330927981081163";"0.857409915049795";"315"
"215";"*postDate_7-11-2025";"-0.335960848743145";"0.0842849146969128";"0.856791128155639";"316"
"216";"-*pop_eye_971";"-0.379253702520536";"0.0173635708514319";"0.856507258111639";"317"
"217";"-*dali_h_london";"-0.0590460510879627";"-0.408519800730854";"0.856058419730666";"319"
"218";"*i_0487";"-0.414154343634975";"-0.0637894072066801";"0.855833378018153";"320"
