"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"-*fatima_alasa_";18,021;-0,659;-0,299;-0,737;-0,074;-0,67;-0,671
"-*sarah_mngt";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*laurapetitelibellule";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*rothschildannik";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*bertrand_fiard1";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"*i_0199";4,388;-0,593;-1,098;-0,016;2,104;-2,456;0,595
"-*ciccone__al74";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*trx_albalushi01";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*uro_vision";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"*i_0200";0,084;-3,955;-1,796;-4,421;-0,443;16,799;1,087
"-*vladarlt";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*mbkywi";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"*i_0201";-15,453;-25,565;80,936;7,639;-2,304;-0,027;-0,032
"*postComments_355";-15,453;-25,565;80,936;7,639;-2,304;-0,027;-0,032
"-*nishtfares";-0,499;-0,659;12,064;-0,737;-0,074;0,458;-0,671
"-*__gri_selda__";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*julieherrm8";-0,666;-0,879;-0,399;2,318;-0,098;2,704;-0,895
"-*clar_ita6091";-2,331;-0,132;0,461;12,392;-0,344;-1,157;-1,163
"-*jordan_e34";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*bambooloca";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*sam_kurt_8";-0,499;-0,659;12,064;-0,737;-0,074;-0,67;0,455
"-*oospioneoo";-0,333;-0,439;4,061;-0,491;-0,049;-0,446;1,347
"-*n_ann_o";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*anouarkedadi";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*altin__m";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*jonas_mauduit";-0,333;-0,439;4,061;1,159;-0,049;-0,446;-0,447
"-*sobytlv";-0,999;-1,318;4,282;-0,035;5,217;-0,01;-0,01
"-*m1k_karnib";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*doc4real_667";-0,499;-0,659;-0,299;4,178;-0,074;0,458;-0,671
"-*volvo1747";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*hmzz_17_";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*lolaa_lsqrx";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*lorlylyly";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*8rasika";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*hadeer_haddo";-0,832;-1,099;30,495;-1,228;-0,123;-1,116;0,01
"-*yeslord____";0,891;0,477;-0,299;-0,737;-0,074;-0,67;0,455
"-*_l_ramin_l_";-0,666;-0,879;1,23;2,318;-0,098;0,122;-0,895
"-*dylou_tam";12,014;-0,439;-0,2;-0,491;-0,049;-0,446;-0,447
"-*aparcerisa";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*alex_kh1_";-0,832;0,013;15,722;-1,228;-0,123;0,01;-1,119
"-*guzelrosa2025";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*bas222";-0,499;-0,659;12,064;-0,737;-0,074;-0,67;0,455
"-*alizee__99";0;0;0;0;0;0;0
"-*baptisto01_virtuel__off";-0,499;-0,659;30,07;-0,737;-0,074;-0,67;-0,671
"-*wissem_soussi";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*innactifvv";0;0;0;0;0;0;0
"-*andryy15";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"*i_0202";-6,162;-3,984;-3,693;0,497;-0,91;19,038;0,905
"-*livio_lbln";-1,498;-1,977;-0,898;-0,421;-0,221;14,146;0,094
"-*depping_lucas";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*yann_burri";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*ch_drone_";0;0;0;0;0;0;0
"*i_0203";-9,28;-5,42;-4,864;73,888;-0,266;0,564;-7,205
"-*loryvasso";-0,499;-0,659;-0,299;0,351;-0,074;0,458;0,455
"-*macadam_cargo";-0,333;1,386;-0,2;1,159;-0,049;-0,446;-0,447
"-*tobiasfrch";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*pcab_ch";-0,333;-0,439;-0,2;1,159;-0,049;-0,446;1,347
"-*familiabrnasuica";-0,333;-0,439;4,061;-0,491;-0,049;-0,446;1,347
"-*louisfanvw";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*jonasalkashi";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"*i_0204";-0,241;-0,593;1,107;-0,016;-0,27;0,601;0
"*postDate_25-10-2025";-17,708;-22,322;-5,001;33,869;201,851;2,282;-8,745
"-*sandracarmenstephanie_";-0,333;-0,439;4,061;1,159;-0,049;-0,446;-0,447
"-*17bambou";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*stephruper";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*isabelle_antille";-0,333;-0,439;-0,2;-0,491;-0,049;8,961;-0,447
"*i_0205";30,725;-2,417;-1,098;-2,702;-0,27;0,601;-2,461
"-*charlotterosewood";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*keenbluegaze";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*larisevich";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*xfrnsx";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"*i_0206";-0,333;1,386;-0,2;1,159;-0,049;-0,446;-0,447
"*i_0207";-0,842;-1,499;-1,597;46,453;-0,393;-3,572;-3,58
"*i_0208";-4,33;-5,714;-2,595;-0,308;-0,639;2,734;22,019
"-*angel_dssantos18";-0,333;-0,439;-0,2;-0,491;-0,049;-0,446;8,94
"-*_r_pauline_11";-0,499;-0,659;-0,299;-0,737;-0,074;0,458;4,701
"-*tamushka1606";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*martimnpascoal";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*g4b1ii_";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*md_accomando";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"*i_0209";-4,33;-0,122;-0,861;8,386;0,233;-0,143;0,016
"-*jeanmarievermot";-0,333;-0,439;-0,2;1,159;-0,049;-0,446;1,347
"-*nolan_dmrd";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*romanebllm";-0,666;0,132;-0,399;2,318;-0,098;0,122;-0,895
"-*kyks_139";2,087;1,386;-0,2;-0,491;-0,049;-0,446;-0,447
"-*cyrille_1999";-0,666;-0,879;-0,399;7,724;-0,098;-0,893;0,121
"-*mrd0msure";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"*i_0210";36,043;-1,318;-0,599;-1,474;-0,147;-1,339;-1,342
"*i_0211";-21,719;-14,437;-8,116;4,919;463,33;7,626;-11,916
"*postComments_180";-35,387;-18,317;76,981;-0,121;241,389;4,724;-23,488
"-*chigaaru";-0,499;-0,659;-0,299;12,217;-0,074;-0,67;-0,671
"-*la_johannie";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*holistic_brain_health";-0,499;0,477;-0,299;4,178;-0,074;-0,67;-0,671
"-*chris_daska";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*isabellecharlet";-0,499;-0,659;2,141;0,351;-0,074;0,458;-0,671
"-*cnve9";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*allazsebastien";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*guillaumesaouli";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*davidruffieux";-1,165;-1,538;-0,698;11,827;4,224;-1,563;-0,075
"-*c_delima34";-0,333;1,386;-0,2;-0,491;-0,049;1,352;-0,447
"-*elisa_zuc";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*vicente_mln";-0,666;-0,879;8,123;-0,982;38,709;-0,893;-0,895
"-*c_manghi";-0,666;-0,879;-0,399;0,071;90,046;-0,893;-0,895
"-*alexie_mf";-1,165;-1,538;-0,698;2,368;4,224;2,842;-1,566
"-*haaris_kyo";-0,333;-0,439;-0,2;-0,491;19,354;1,352;-0,447
"-*galfoebbasta";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"-*nefertiti_nasc80";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*piashazar";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*ena__idi";-0,333;-0,439;4,061;1,159;-0,049;-0,446;-0,447
"-*oliviaplisson";0;0;0;0;0;0;0
"-*lbo_carole";-0,333;1,386;-0,2;1,159;-0,049;-0,446;-0,447
"-*lylythe81";-0,333;1,386;-0,2;-0,491;-0,049;-0,446;1,347
"*i_0212";0;1,057;-1,397;0,694;-0,344;-3,125;0,992
"-*patricia_gally_58";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*es_thibaud";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*travelnwork_isthebest";-1,332;-0,165;0,114;9,252;-0,197;-0,177;-1,79
"*i_0213";-8,995;-4,115;8,362;27,596;-0,069;0,003;-7,687
"-*pableb";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*thiagogladiado";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*lin1k92";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*allamnog";-0,832;-1,099;0,724;1,3;-0,123;-1,116;1,579
"-*mariaizabeldennyalves";0,376;-0,879;8,123;-0,982;-0,098;0,122;-0,895
"-*photoart_100";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*team_bsn18";-0,333;-0,439;4,061;-0,491;-0,049;1,352;-0,447
"-*jeanpaulkienner";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*thayane_bonzon";-0,333;-0,439;20,046;-0,491;-0,049;-0,446;-0,447
"-*jordaaniiabn";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"*i_0214";-0,499;0,477;-0,299;4,178;-0,074;-0,67;-0,671
"-*leonardreichen";0,891;0,477;-0,299;-0,737;-0,074;0,458;-0,671
"*i_0215";-9,996;-5,233;-3,992;24,25;0,224;-0,424;4,06
"-*yasmine_bengou";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*naomi_cto";-0,333;-0,439;-0,2;-0,491;-0,049;1,352;1,347
"-*mamiemo74";-0,333;-0,439;-0,2;-0,491;-0,049;-0,446;8,94
"-*hulyaarslan0709";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*amelie_drinktea";-0,333;-0,439;-0,2;1,159;-0,049;-0,446;1,347
"*i_0216";-1,165;0,529;-0,698;2,368;-0,172;-1,563;0,496
"*i_0217";1,191;-0,449;-1,696;-2,056;16,883;-1,743;3,294
"-*huyen_tran_bla";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*woodingv";0;0,529;-0,698;-0,13;-0,172;-0,074;0,496
"-*gg_aetan";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"*i_0218";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"*i_0219";-5,088;-2,966;5,537;1,986;-1,353;3,005;-0,514
"-*noshoes__noworries";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*eth_ker";-0,832;-1,099;-0,499;5,127;-0,123;0,01;0,01
"-*enriqueospina19";-0,333;-0,439;-0,2;1,159;-0,049;-0,446;1,347
"-*fb78103";-0,499;-0,659;2,141;-0,737;-0,074;4,715;-0,671
"-*velomanbernard";-0,499;-0,659;2,141;4,178;-0,074;-0,67;-0,671
"-*ant1croquelois";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*aahcestlea";-0,333;-0,439;4,061;1,159;-0,049;-0,446;-0,447
"-*mathieu_aucher";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*louis_de_sm";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"*i_0220";-18,533;-45,951;-18,934;484,317;-4,303;-5,867;-30,714
"*postLikes_9600";-18,533;-45,951;-18,934;484,317;-4,303;-5,867;-30,714
"*postComments_258";-18,533;-45,951;-18,934;484,317;-4,303;-5,867;-30,714
"*postReposts_125";-18,533;-45,951;-18,934;484,317;-4,303;-5,867;-30,714
"-*antox44";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*o_rochat";-0,666;-0,879;-0,399;16,289;-0,098;-0,893;-0,895
"-*kelly_spring7";-0,499;0,477;-0,299;0,351;-0,074;0,458;-0,671
"-*ewiian";-0,499;-0,659;-0,299;12,217;-0,074;-0,67;-0,671
"-*ju_lie_ct";-0,333;-0,439;-0,2;8,144;-0,049;-0,446;-0,447
"-*luong_yan";-0,333;-0,439;-0,2;8,144;-0,049;-0,446;-0,447
"-*bellmosc0";-0,999;-1,318;-0,599;24,434;-0,147;-1,339;-1,342
"-*david_pequignot";-0,666;-0,879;-0,399;16,289;-0,098;-0,893;-0,895
"-*kuryia";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*quintus1848";-0,333;-0,439;-0,2;-0,491;-0,049;1,352;1,347
"-*adrien_bcm";-1,498;-1,977;-0,898;36,653;-0,221;-2,009;-2,014
"-*__vrnvud__";-0,333;-0,439;4,061;-0,491;-0,049;1,352;-0,447
"-*stecheshire";-0,499;-0,659;-0,299;-0,737;-0,074;0,458;4,701
"-*collaud24";-0,499;-0,659;-0,299;12,217;-0,074;-0,67;-0,671
"-*presidentjey";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*bruni_rd25";-1,165;-1,538;-0,698;19,264;-0,172;-1,563;-0,075
"-*lobelia23";-0,333;-0,439;-0,2;1,159;-0,049;-0,446;1,347
"-*anna_barra65";4,173;-0,879;-0,399;0,071;-0,098;0,122;-0,895
"-*la_loule";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*_oliviabricot_";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*boykisser404";-0,666;-0,879;-0,399;16,289;-0,098;-0,893;-0,895
"-*alexiadanstoussesetats";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*adri1dunand";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*__4_c_";6,731;0,477;-0,299;-0,737;-0,074;-0,67;-0,671
"-*isa_meylan";-0,333;-0,439;-0,2;8,144;-0,049;-0,446;-0,447
"-*lnoviana";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*niloc_2410";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*swissfabien";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*djam_life19";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*_mvndy";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*jessica_carvalho_ch";12,014;-0,439;-0,2;-0,491;-0,049;-0,446;-0,447
"-*hugpta";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"*i_0221";-1,149;-1,3;0,136;3,782;0,015;0,916;-1,383
"-*leo_dbns";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"*i_0222";13,463;-0,007;-0,599;-0,035;-0,147;-1,339;-1,342
"-*lucas_foot_800";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*lego_jaune";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"*i_0223";-2,331;2,971;-1,397;2,264;-0,344;0,095;-1,163
"-*jakob_podca";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*sa_m258";-0,333;-0,439;-0,2;1,159;-0,049;-0,446;1,347
"-*david_moggings";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*jeremlausanne";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"*i_0224";-8,585;-10,399;319,299;-4,235;-1,894;-2,222;-10,676
"-*messalineg";-0,333;-0,439;-0,2;-0,491;-0,049;1,352;1,347
"-*jeanchristinat";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*adventure_linn";-0,999;-0,007;4,282;-1,474;-0,147;4,056;-1,342
"-*cosmokaiza";-0,333;-0,439;4,061;-0,491;-0,049;1,352;-0,447
"-*johan_media";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"*i_0225";-5,163;-0,548;-1,285;3,082;38,076;0,39;-1,537
"-*butchie_surf";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"*i_0226";-4,163;0,607;-0,78;9,317;-0,615;-0,085;-0,661
"-*tanhosky";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"*i_0227";-0,499;0,477;12,064;-0,737;-0,074;-0,67;-0,671
"-*melissapinto12_";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*tina_capmed";2,087;-0,439;4,061;-0,491;-0,049;-0,446;-0,447
"*i_0228";14,745;26,972;-3,19;-3,996;-1,697;-7,175;-4,248
"*postComments_189";14,745;26,972;-3,19;-3,996;-1,697;-7,175;-4,248
"*postReposts_165";14,745;26,972;-3,19;-3,996;-1,697;-7,175;-4,248
"-*machado_dias_523";-0,333;1,386;-0,2;-0,491;-0,049;1,352;-0,447
"-*siri_kit";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*coco_hida";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*oceanaquaticx";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*moniteur_ski_grandmassif";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*lady_sapphire13";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*djellab_nadir";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*titouan_kervz";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*raouffff_max_perrot";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*didi_chaves";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*melody_du_bonheur_";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*nae_life_flows";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*torsten_g01";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*max_camy_garcia";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*ofelafee77";0;0;0;0;0;0;0
"-*raphael_v2";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*vltn8eye";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*luca___ast";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*koa_laurigole";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*sandrine_bra";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*had_c";2,087;-0,439;-0,2;-0,491;-0,049;1,352;-0,447
"-*diego_weidemann";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*design_malin";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*jeremie___tlr";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*maryclaire20";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*dizzylamachine";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*nath_he_24_06";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*olivtis";-0,499;0,477;-0,299;-0,737;-0,074;-0,67;4,701
"-*pajaziti_bajram";-0,333;1,386;-0,2;-0,491;-0,049;-0,446;1,347
"-*nossous";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*miguel_ts_p";-0,333;1,386;-0,2;1,159;-0,049;-0,446;-0,447
"-*actacchini";12,014;-0,439;-0,2;-0,491;-0,049;-0,446;-0,447
"-*floflo_8210";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*crazybikerwoman";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*33unleashed17";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*intuit_sens";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*hofmannpatrick";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*stiancr";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*laybacktravel";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*celine_adventures";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*marciafernandes9283";2,087;-0,439;-0,2;-0,491;-0,049;1,352;-0,447
"-*maxinthewater";0;0;0;0;0;0;0
"-*robpetex";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*pumadesiles";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*antonio_conroy_catw";0;0;0;0;0;0;0
"-*alinelinea";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*mael_huguelet";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*thomascerato";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"*i_0229";-6,029;-8,973;0,043;69,918;-1,5;-0,499;-5,617
"-*ivanaa_mih";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*rheblfpn";-0,333;-0,439;-0,2;8,144;-0,049;-0,446;-0,447
"-*89yuyito";-0,499;-0,659;-0,299;12,217;-0,074;-0,67;-0,671
"-*hfdfjkkv";-1,165;13,526;0,231;-1,719;-0,172;-0,074;-1,566
"-*denylamark23";2,087;-0,439;4,061;-0,491;-0,049;-0,446;-0,447
"-*gustavodaniel_munoz_3";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*__vic_hdz";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"*i_0230";8,546;-1,099;-0,499;0;-0,123;-1,116;0,01
"-*footprints_on_my_way";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"*i_0231";-21,617;-29,65;859,296;-36,592;-1,778;-5,045;-9,998
"*postComments_273";-21,617;-29,65;859,296;-36,592;-1,778;-5,045;-9,998
"*postReposts_376";-21,617;-29,65;859,296;-36,592;-1,778;-5,045;-9,998
"-*eneida_photography";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*sanaasdq";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*muratbalian";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*michelcamp0s";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*simon_nicolerat";-0,333;1,386;-0,2;-0,491;-0,049;-0,446;1,347
"-*erlin_sdr";-0,499;-0,659;12,064;-0,737;-0,074;0,458;-0,671
"-*meraj_azm";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*sol_anjinha";-0,499;-0,659;30,07;-0,737;-0,074;-0,67;-0,671
"-*__tarekdabour";-2,165;-2,856;57,043;-3,193;-0,32;0,203;-0,976
"-*philippedexelle";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*domannicette";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*dominique280560";-0,333;-0,439;20,046;-0,491;-0,049;-0,446;-0,447
"-*ransaidani";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*encorunjour";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*seb_lopez";-1,332;-0,165;-0,798;-0,263;-0,197;0,245;5,388
"-*manoukrp";-0,333;-0,439;20,046;-0,491;-0,049;-0,446;-0,447
"-*olivierbender";-0,832;-1,099;-0,499;1,3;-0,123;1,586;0,01
"-*az_redone";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*bib_bom";-0,166;-0,22;-0,1;4,072;-0,025;-0,223;-0,224
"-*barbara_augsburger";12,014;-0,439;-0,2;-0,491;-0,049;-0,446;-0,447
"-*raf__45";-0,832;-1,099;30,495;-1,228;-0,123;0,01;-1,119
"-*colettejeri";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*lea_cppt";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*insta_ga";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*hellada_mou";-0,666;-0,879;1,23;-0,982;-0,098;0,122;2,694
"-*banni_1203";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*nottoobad_life1213";-0,166;-0,22;-0,1;-0,246;-0,025;4,48;-0,224
"-*lucy_veras";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*marctaverney";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*edend3d3n";-0,499;-0,659;-0,299;0,351;-0,074;-0,67;4,701
"-*ghayebfaycal";0;0;0;0;0;0;0
"-*veroniquemaire11";-0,333;-0,439;4,061;-0,491;-0,049;-0,446;1,347
"-*wekhez";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*amelie_paccolat";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*nathalie_nirina";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*symbole_11";-0,499;0,477;-0,299;-0,737;12,261;-0,67;0,455
"-*zoeguillou_4";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*pinelaisilda";-0,166;-0,22;-0,1;-0,246;40,683;-0,223;-0,224
"*i_0232";1,75;-1,459;-1,285;0,161;-0,762;-4,691;8,662
"*postLikes_9700";1,75;-1,459;-1,285;0,161;-0,762;-4,691;8,662
"-*jardinbotaniquegeneve";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*oksanawegner_photo";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*mathieu_laissue";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*virgile_s5";6,007;-0,22;-0,1;-0,246;-0,025;-0,223;-0,224
"-*_tibaldo";-0,166;-0,22;10,023;-0,246;-0,025;-0,223;-0,224
"-*mal_o_main";-0,499;-0,659;-0,299;0,351;-0,074;0,458;0,455
"-*candra_c25";-0,166;4,552;-0,1;-0,246;-0,025;-0,223;-0,224
"-*slt_cest_nat";-0,166;-0,22;-0,1;-0,246;-0,025;-0,223;4,47
"-*val_cong";-0,499;-0,659;2,141;-0,737;-0,074;-0,67;4,701
"-*deoliveiraangelique";0,891;-0,659;-0,299;0,351;-0,074;-0,67;0,455
