initialement;0;0;1;1;1;0;2;0;0;4
grave;0;4;2;0;0;0;0;0;0;0
fonds;0;1;1;0;0;0;0;4;1;1
final;6;2;1;0;0;0;1;0;1;0
faux;0;1;1;0;4;3;0;1;0;0
expérience;0;0;0;0;4;0;0;1;3;1
essentiel;0;1;2;0;3;0;2;0;0;0
entrer;0;0;0;1;0;0;2;1;0;0
emji_étincelles;3;0;1;0;1;0;0;0;2;3
emji_trophée;1;0;0;0;0;0;0;0;11;0
emji_montagne_enneigée;0;7;0;1;0;0;1;0;1;0
emji_livres;0;1;0;0;1;1;1;0;6;0
emji_graphique_en_baisse;1;4;3;0;0;3;0;0;0;0
emji_avion;0;1;6;0;0;0;0;1;0;0
emblématique;0;1;0;0;0;0;0;0;4;0
déposer;0;0;0;0;0;0;5;3;0;0
décéder;0;0;1;1;0;0;0;0;7;0
déclarer;0;4;0;0;0;1;1;3;1;0
débat;2;0;1;0;1;4;2;1;0;0
droite;0;0;0;0;0;0;2;1;0;1
donner;0;0;0;1;0;1;5;0;2;2
diminuer;0;10;0;0;0;0;0;0;0;0
croissant;0;0;1;0;1;7;0;1;0;0
cour;0;0;0;1;1;0;1;8;0;0
citoyen;0;0;0;0;0;0;11;0;0;0
choisir;1;2;1;0;0;0;0;0;0;3
chat;1;2;0;0;0;6;0;0;0;1
charger;0;4;1;1;2;1;2;0;0;0
but;7;0;1;0;0;0;1;0;0;0
besoin;0;1;3;0;1;0;1;1;0;0
aérien;0;1;0;0;1;0;0;1;0;0
assurer;0;4;0;0;0;0;0;2;1;1
appel;0;0;0;0;0;0;5;5;1;0
vigueur;0;0;1;0;0;0;2;0;0;0
venir;2;0;1;0;0;0;1;1;1;0
vd;0;0;0;5;0;0;0;0;1;0
tôt;1;4;0;1;0;1;0;0;0;0
tribunal;0;0;0;0;0;0;5;5;0;0
travers;0;1;0;1;0;1;0;0;5;0
transport;0;1;2;0;0;0;0;0;1;1
transformer;0;0;0;1;2;0;0;0;2;2
traitement;0;0;4;0;1;3;0;0;0;0
tendance;0;6;1;0;0;2;1;0;0;0
température;0;0;0;10;0;0;0;0;0;0
sujet;0;0;1;1;3;0;4;0;0;1
stratégie;0;2;1;0;0;0;6;0;0;1
soin;0;1;1;0;2;0;2;0;0;0
sentir;0;2;1;1;0;1;3;0;0;0
répondre;0;0;4;0;0;0;2;1;0;0
régime;0;0;0;1;0;0;2;0;1;0
russe;0;0;0;1;0;0;0;2;0;0
rices;0;3;0;0;0;1;2;1;0;0
retraite;1;0;5;1;0;0;0;1;1;0
rejeter;0;0;0;0;0;0;7;3;0;0
quotidien;0;2;0;1;0;3;0;0;1;0
position;0;0;0;1;0;1;5;1;0;1
plateforme;1;1;0;0;0;0;1;3;0;2
part;1;0;1;0;0;1;2;0;1;1
parent;0;1;0;0;0;4;2;0;0;1
officiellement;1;0;0;0;0;1;6;0;0;0
obtenir;0;0;0;1;1;0;1;0;1;1
nécessiter;0;2;6;1;0;0;0;0;0;1
new;1;0;0;0;0;0;0;1;2;1
naissance;0;5;0;0;1;1;1;0;0;0
motion;0;0;1;0;0;0;10;0;0;0
moment;0;1;0;1;3;0;0;0;1;1
ministère;0;0;1;0;0;0;0;4;0;0
midi;0;1;1;2;0;0;1;1;0;0
meilleur;3;2;0;0;0;0;0;0;4;1
manifester;0;0;0;1;2;0;2;0;0;0
léman;0;0;0;1;0;0;0;0;0;4
long;1;0;0;0;2;0;0;0;1;0
jouer;2;0;0;2;1;1;1;0;0;2
interroger;1;4;0;0;1;0;1;0;0;1
installer;0;0;2;1;0;1;0;0;0;2
image;1;0;0;1;5;0;0;1;0;0
garder;0;2;1;1;1;0;3;2;0;0
fête;0;3;0;1;0;1;0;0;0;2
froid;0;0;0;8;0;0;0;0;0;1
football;8;0;0;0;1;0;0;1;0;0
fan;3;0;0;2;0;0;0;0;0;4
exprimer;1;0;0;1;1;0;1;1;1;0
environnement;0;0;2;1;1;0;0;1;1;0
entraîner;0;1;0;1;1;1;0;4;0;0
emji_feu;0;0;0;2;0;1;0;2;0;0
dénoncer;0;1;0;0;0;1;5;1;1;0
difficile;1;6;0;0;0;2;2;0;0;0
culturel;0;1;1;0;0;0;1;0;0;2
continuer;1;0;1;0;0;1;2;1;1;1
conserver;0;0;5;0;1;1;0;1;0;1
conflit;0;0;0;0;1;1;0;2;0;0
concevoir;0;1;1;0;0;0;0;1;1;2
comprendre;0;2;1;2;2;0;1;0;1;0
comité;0;0;2;0;1;0;3;0;2;0
carte;0;2;1;1;1;0;1;0;2;1
carrière;5;1;0;0;0;0;0;0;5;0
bilan;0;1;2;1;1;0;0;1;0;0
augmentation;0;6;0;0;0;2;2;0;0;0
arrivée;2;2;1;0;0;0;0;0;2;2
appeler;0;2;0;0;0;1;1;0;1;0
adopter;0;0;0;0;0;0;7;3;0;0
actuel;0;0;4;0;0;0;4;1;0;0
accès;0;4;1;1;4;0;0;0;0;0
étudiant;0;1;0;0;2;1;2;0;1;1
établir;0;2;2;0;1;0;0;0;3;0
électronique;0;0;1;0;0;2;4;1;0;0
voiture;1;0;2;1;0;1;1;0;0;1
visible;0;2;0;0;1;0;0;1;0;0
union;0;0;0;0;2;1;2;1;0;0
traditionnel;0;2;0;0;2;0;0;0;1;2
terme;0;1;0;0;5;0;0;0;0;0
sud;0;2;0;1;0;0;0;0;0;0
ssr;0;0;2;0;0;0;7;0;0;0
spécial;0;1;0;1;1;0;0;0;1;1
siège;0;0;5;0;0;0;0;0;0;0
scientifique;0;0;0;0;3;4;0;0;1;0
réponse;0;0;1;0;2;4;0;1;0;0
récemment;0;2;1;0;0;1;3;0;1;0
réaction;0;0;2;0;1;1;4;0;0;0
romain;0;0;1;0;1;1;0;0;4;2
rapide;1;0;0;0;3;1;1;0;0;0
programme;0;1;2;0;0;1;2;0;2;0
privé;0;2;1;0;1;0;4;0;1;0
positif;1;2;0;2;4;0;0;1;0;0
parlementaire;0;1;0;1;0;0;3;1;0;0
oms;0;3;0;0;0;5;0;0;0;0
occasion;0;1;0;0;2;0;0;1;2;3
objet;0;1;0;0;0;1;1;0;2;0
nord;0;1;0;2;0;0;0;0;1;0
nom;2;0;0;0;0;1;2;0;1;1
médical;0;0;0;0;6;0;0;0;0;0
mouvement;0;0;0;0;0;0;3;0;1;1
liberté;0;0;1;0;1;1;1;2;2;0
juin;1;0;1;1;0;1;0;0;0;1
italien;2;2;1;1;0;1;0;0;2;0
intelligence;0;0;0;1;0;0;0;0;1;1
inspirer;0;0;0;0;1;2;0;1;1;4
inscrire;3;0;0;0;0;0;3;0;0;0
initier;0;0;1;0;0;0;3;1;0;0
information;0;0;0;0;2;3;2;2;0;0
imposer;4;2;1;0;1;0;2;0;0;0
futur;1;0;1;0;0;2;0;1;0;1
explorer;0;0;0;0;0;1;0;0;6;3
emji_voiture;0;4;0;0;0;1;2;1;0;0
emji_symbole_d_interdiction;0;0;0;0;0;2;5;0;1;0
emji_stéthoscope;0;1;0;0;3;3;1;0;0;0
emji_micro;0;0;0;0;0;1;0;1;7;1
emji_hôpital;0;0;1;0;1;0;5;0;0;0
emji_graphique_en_hausse;0;4;0;0;0;1;1;0;3;0
emji_drapeau_royaume_uni;1;0;0;0;0;0;0;1;8;0
départ;1;1;5;0;0;0;0;1;0;0
durable;0;1;0;0;1;0;1;1;1;0
double;1;0;1;0;0;2;4;0;0;0
dossier;0;0;0;0;0;0;3;6;0;0
domaine;0;1;0;2;1;0;0;1;1;2
culture;0;1;0;0;0;1;0;1;4;1
coût;0;5;3;0;0;0;0;1;0;0
considérer;0;0;0;1;1;4;1;2;0;0
coeur;0;1;0;0;4;2;0;1;2;0
climat;0;1;2;2;1;1;2;1;0;0
