"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13"
"cv";1;1;1;1;1;1;1;1;0,921;0,077;1;1;0,022
"crucial";0,707;1;1;1;0,486;1;0,473;1;1;1;0,024;0,445;1
"crack";1;1;1;0;1;1;1;1;1;1;1;0,082;0,045
"courrier";1;1;1;0,063;0,409;1;0;1;1;1;1;1;1
"costume";1;1;1;1;1;1;1;1;1;1;1;1;0
"convertir";0,003;1;0,006;1;0,033;1;1;1;1;1;0,437;1;1
"considérable";1;1;1;1;0,033;1;1;1;1;1;0,024;0,082;1
"conserver";1;1;1;1;0,486;1;0,03;1;1;1;0,024;0,082;1
"conservation";1;0,388;1;1;0;1;1;1;1;1;1;0,082;1
"congolais";0;1;1;1;1;1;1;1;1;1;0,437;1;1
"condescendant";1;1;1;1;1;1;1;1;1;0;1;1;1
"composant";0,707;1;0,006;0,088;0,486;1;1;1;1;1;1;0,007;1
"compagnon";1;1;1;0;1;1;1;0,087;0,921;1;1;0,047;1
"comestible";1;0,25;1;1;0;1;1;1;0,809;1;1;1;1
"clan";0,033;0,388;1;1;1;1;1;0,119;1;0,732;1;1;1
"civilisé";0,136;1;1;1;1;1;1;1;1;1;0;1;1
"civilisation";0,707;1;1;1;0;1;1;1;1;0,732;1;1;1
"chouiner";0,033;0,388;1;1;1;0,191;0,473;1;1;1;1;1;1
"check";1;1;1;1;1;1;1;1;1;0,435;1;1;0
"charbon";1;1;1;1;0;1;1;1;1;1;1;1;1
"certitude";1;1;1;1;1;1;1;1;1;0;1;1;1
"certificat";1;0,32;1;1;1;1;0;1;1;1;1;1;1
"cauchemar";1;1;1;1;1;1;1;1;0,921;1;1;1;0
"carré";0,707;1;1;0;1;1;1;1;1;1;1;1;1
"cargo";1;1;1;1;0;1;0,473;1;1;1;1;1;1
"carburant";0,707;1;1;1;0;1;1;1;1;1;0,437;1;1
"caractère";0,707;0,388;1;1;0,033;0,191;1;1;1;0,116;1;1;1
"cantonaux";0,21;1;1;1;1;1;0,473;1;1;1;1;0;1
"cameroun";1;1;0,006;1;1;1;1;1;0,306;0,732;1;1;0,045
"camarade";0,003;1;1;1;1;0,191;1;1;0,038;1;1;1;1
"bêtement";1;1;1;1;1;1;1;0,034;0,684;0,022;0,214;0,821;1
"béton";1;1;1;1;0;1;1;1;1;1;1;1;0,635
"bâtir";1;0,388;1;1;1;1;0,473;1;1;1;0;0,445;1
"bullshit";1;1;0,001;1;1;1;1;1;1;1;1;1;0
"brave";1;0;0,006;1;0,486;1;0,473;1;1;1;0,437;0,445;1
"boycott";0;1;1;1;1;1;1;1;1;1;1;1;0,772
"boursier";1;0;1;1;1;1;0,473;0,119;1;1;1;1;1
"blick";0,21;1;1;1;1;1;0,473;0,119;1;0,732;1;0,445;1
"blaireau";1;1;1;0;1;0;1;1;1;0,732;1;1;0,772
"bibi";0;1;1;1;1;1;1;0,119;1;1;1;1;1
"biaisées";0,033;1;1;1;1;1;1;0;1;1;1;1;1
"be";1;1;1;1;1;1;1;1;1;1;1;1;0
"bar";1;1;1;1;0;0,147;1;1;1;1;1;0,342;1
"banc";1;1;0,006;0,088;1;1;0,473;1;1;1;1;1;0,045
"balader";0,707;1;1;1;1;0,191;1;1;0,306;1;1;1;0,045
"aîné";1;0,25;1;1;1;1;0,318;1;0,152;0,045;1;1;1
"autruche";1;1;1;1;0,486;1;1;0,119;1;1;1;0,007;1
"attentif";1;1;0;0,023;1;0,068;1;1;0,09;1;1;1;1
"attacher";1;1;1;1;0;1;1;0,119;1;0,732;0,437;1;0,772
"atroce";0,033;0,388;1;1;1;0,191;0,473;1;1;1;1;1;0,772
"astronomique";1;1;1;1;1;1;0;1;1;1;0;1;1
"assassinat";0;1;1;1;1;1;1;1;1;1;1;1;1
"assassin";0;1;1;1;1;1;1;1;1;1;1;1;1
"artistique";1;0,388;1;1;0,486;1;1;1;0,306;1;1;0,007;1
"arracher";0,21;1;1;1;1;1;1;1;0;1;1;1;1
"archi";1;1;1;1;1;1;1;0,119;0;0,116;1;1;1
"arabo";0;1;1;1;1;1;1;1;1;1;1;1;1
"anticiper";1;1;1;1;0,486;1;0,03;0,119;0,306;1;1;0,445;1
"ange";0,003;0,388;1;1;1;1;1;1;1;1;1;0,445;1
"amiante";1;1;1;0;0,486;1;1;1;1;1;1;0,445;1
"ambulancier";1;1;1;1;1;1;0,037;1;0,231;1;1;0,315;1
"altitude";1;1;0,006;1;0;1;1;1;1;1;1;1;1
"agriculteur";0,707;1;1;0,088;1;1;0,473;1;1;1;0,437;0,007;1
"afficher";0,21;1;1;1;1;0,191;1;0,119;0,306;0,732;1;1;1
"affamé";0;1;1;1;0,486;1;0,473;1;1;1;1;1;1
"adolescence";1;1;1;0,088;1;0,191;1;1;1;1;1;0,445;0,004
"accouchement";1;1;1;1;1;1;0;1;1;1;1;1;1
"abonner";1;1;1;1;1;1;0,473;1;1;0,005;1;0,445;1
"7h";1;1;1;1;0,486;1;0,473;1;1;1;1;1;0
"1x";1;1;1;1;0,486;1;0,03;1;1;1;1;1;0,004
"étre";1;0,182;1;1;1;0,068;0,239;0,034;0,684;1;1;1;1
"étrangement";1;1;1;1;1;1;1;1;0;1;1;1;1
"épreuve";1;0;1;1;1;1;0,017;1;0,921;1;1;0,342;1
"égyptien";0;1;1;1;1;1;1;1;1;1;1;1;1
"zara";1;1;1;1;0;1;1;1;1;1;1;1;1
"wokes";1;1;1;1;1;1;1;0;0,225;1;1;1;1
"with";1;0,32;1;1;1;1;1;0,087;1;1;0,364;1;0,001
"vérification";1;1;1;1;1;1;0,397;0;1;0,077;1;1;1
"vraisemblablement";1;1;1;1;1;1;1;1;1;0;1;0,047;1
"vitre";1;1;1;1;1;1;1;1;1;1;1;1;0
"vigneron";1;0,25;1;1;0,009;1;0,008;1;1;1;1;0,244;1
"video";0;1;1;1;1;1;1;0,087;1;1;1;1;1
"verrouiller";1;1;1;1;0,409;1;1;1;0,921;1;1;1;0
"ventre";1;0,008;1;1;1;0,147;1;1;0,921;0,64;1;1;0,166
"vendredi";1;1;1;1;1;1;1;1;1;1;1;1;0
"veille";1;1;1;1;0,009;0,105;1;1;0,152;1;1;0,952;1
"vainqueur";0,077;1;0,001;1;1;1;1;1;0,809;1;0,289;1;1
"urss";0,015;1;1;1;1;1;1;1;1;1;0,364;0,047;1
"up";0,469;1;1;1;1;0,004;1;1;1;1;1;0,315;1
"univers";1;1;1;1;1;0;1;1;0;1;1;1;1
"twint";1;1;1;0,063;1;1;0;1;1;1;1;1;1
"tuerie";0;1;1;1;0,409;1;1;1;0,921;1;1;1;1
"triple";0,575;0,32;1;1;1;1;0,017;1;1;1;1;0,342;1
"tribune";1;1;1;1;1;1;1;1;1;0;1;1;1
"traumatiser";1;0,25;1;0,04;0,329;1;0,318;1;0,809;1;1;1;1
"trauma";1;1;1;1;1;1;0,397;1;0,921;1;1;0,342;0,022
"traffic";1;1;1;0;1;1;1;1;1;1;1;0;1
"traduction";1;1;1;1;1;1;1;0;0,921;1;0,364;1;1
"tqt";1;0,008;1;1;1;1;1;1;1;1;1;0,342;0,022
"tournoi";1;1;0;1;0,329;1;1;1;0,809;1;1;1;0,097
"touchant";1;1;1;0,063;1;1;0,397;1;1;0,64;1;0,342;0,635
"tonton";0,136;0,32;1;1;0,409;1;1;1;0,921;0,64;1;1;1
"tit";1;1;1;1;1;1;1;0,087;0,225;1;1;1;0,001
"thaïlande";1;1;1;1;1;1;1;1;1;0,64;1;1;0
"textile";1;1;1;1;0;1;1;1;1;0,64;1;1;0,635
"terr";0;1;1;1;1;1;1;1;1;1;1;1;1
"temp";1;1;1;1;1;1;0,397;1;0,921;0,64;1;0,047;0,635
"tarder";1;1;1;0,063;1;1;0,017;1;0,921;0,64;1;0,047;1
"tante";1;1;1;1;1;1;1;0,034;0,09;0,435;0,002;1;1
"tache";1;0;1;1;1;1;1;1;1;1;1;0,342;1
"sursis";0,015;1;1;1;1;1;0;1;1;1;1;1;1
"stresser";1;1;1;1;1;0,105;1;1;0,809;1;1;1;0
"stipuler";0,015;1;1;1;1;1;1;1;0,921;1;1;0,047;1
"spécialité";0,575;0,32;1;1;1;1;0,017;1;0,921;1;1;1;1
"sourd";1;0,32;1;1;1;1;1;1;0,001;0,002;1;1;1
"souffle";1;0,008;1;1;1;1;1;1;1;1;1;1;0,001
"sociologique";1;1;1;1;1;1;1;0,058;1;0;1;1;1
"smartphone";1;1;1;0,063;1;1;0,017;1;0,921;0,077;1;0,342;1
"serbe";0;1;1;1;1;1;1;1;0,921;1;1;1;1
"score";1;0,32;0,003;1;1;1;1;0;1;1;1;1;0,635
"saurer";0,001;1;1;1;1;1;0,397;1;1;0,64;1;1;1
"satisfaction";1;1;1;1;1;0,147;1;1;0;0,64;1;1;1
"satellite";1;1;1;1;0;1;1;1;1;1;1;1;1
"samarie";0;1;1;1;1;1;1;1;1;1;1;1;1
"salvador";1;1;1;1;1;1;1;1;0,231;1;1;0,315;0,507
"saisie";0,015;1;1;1;1;0,147;1;1;0,225;1;1;1;1
"rösti";1;1;1;1;0;1;1;1;1;1;1;1;1
"révolutionnaire";1;0,32;1;1;0,409;1;1;1;0,001;1;1;1;1
"révolte";0,575;1;1;1;1;1;0,397;1;1;1;1;0;1
"réveil";1;0,32;1;1;0,019;1;0,397;1;1;1;1;1;0,166
"récompenser";1;1;1;1;1;1;1;1;1;1;0;0,047;1
"rural";1;1;1;1;0;1;1;1;0,921;0,077;1;1;1
"roulant";1;1;1;0;1;0;1;1;1;1;1;1;1
"roquette";0;1;1;1;1;1;1;1;1;1;1;0,952;1
"roller";1;0;1;1;1;1;1;1;1;1;1;1;1
"rigoureux";1;1;1;1;0,329;1;1;1;1;1;1;0;1
"ridiculiser";1;1;1;1;1;1;1;1;0,001;0,077;1;1;1
"renier";0,077;1;1;1;0,329;1;1;0,058;0,809;1;1;0,952;1
"renens";1;1;1;0;1;1;1;1;1;1;1;1;1
"remplacement";1;1;1;1;0,409;1;1;0,087;1;1;1;0;1
"relatif";0,575;1;1;1;1;1;0;1;1;1;1;0,047;1
"redistribuer";1;1;1;1;1;1;1;1;1;1;0;1;1
"rectifier";1;1;1;1;1;1;1;1;0,152;1;0,289;0,023;1
"rebelle";0,015;1;1;1;1;0,147;1;0;1;1;1;1;1
"rapprocher";1;1;1;1;0,409;1;1;0,087;0,921;0,64;1;1;0,022
"rap";1;1;1;1;1;1;1;0,058;1;1;1;1;0
"rame";1;0,25;1;0,04;1;1;1;1;0,809;0,541;0,289;0,952;1
"racket";0,015;1;1;0,063;1;1;0,397;1;1;1;1;0,342;1
"racisé";1;1;1;1;1;1;1;1;0;1;1;1;1
"qualifs";1;1;0;1;1;1;1;1;1;1;1;1;1
"psychopathe";0,136;1;1;1;1;1;1;1;0;1;1;1;1
"présomption";1;1;1;1;1;1;1;1;1;0;1;1;1
"présentation";1;0,32;1;1;1;1;1;1;0,921;1;1;1;0,001
"préparation";1;1;1;1;1;1;1;1;1;1;0,364;0;1
"provocation";0,136;1;1;1;1;1;1;1;1;0;1;1;1
"proteger";0,575;1;1;1;1;0,001;1;0,087;0,225;1;0,364;1;1
"propice";1;1;1;1;1;1;0,397;1;1;0,64;0,364;0,047;0,635
"prolo";1;1;1;1;1;1;1;1;0,921;1;0,364;1;0,022
"procurer";1;1;1;0,063;1;1;1;1;0,921;1;0,364;1;0,022
"problems";0,002;1;1;1;1;1;1;1;0,391;1;1;1;1
"poussière";1;1;1;1;0;1;1;1;1;1;1;1;1
"porno";1;1;1;1;1;0;1;1;1;0;1;1;1
"pompe";0,575;1;1;1;0;1;1;1;1;0,64;0,364;1;1
"politesse";1;1;1;1;1;1;1;1;0,921;0,64;1;1;0
"polir";1;1;1;1;1;1;1;1;0,225;0;1;1;1
"planétaire";1;1;1;1;0;1;1;1;0,921;1;1;1;1
"planche";1;1;1;1;0,409;1;1;1;1;1;1;1;0
"plait";0,575;1;1;0,063;1;0,147;0,397;1;1;1;1;0,342;1
"piéger";0,575;1;1;1;1;1;1;1;0,225;0,002;1;1;1
"pisser";1;1;1;1;0,019;1;0;1;1;1;0,013;1;1
"pion";1;1;1;1;1;1;0,397;0;1;1;0,364;1;1
"pigeon";0,001;1;1;1;1;1;1;1;0,225;1;1;1;1
"pet";1;1;1;1;0;1;1;1;1;0,64;1;1;0,635
"persécuter";0,001;1;1;1;1;1;1;0,087;1;1;0,364;1;1
"perpétuer";0,575;1;1;1;1;0,001;1;1;0,225;1;1;1;1
"perdurer";0,575;0,32;1;1;1;1;0,397;1;0,921;1;1;0,047;1
"perdu";0,575;1;1;1;1;1;1;1;1;0,64;1;0,003;1
"perception";1;1;1;1;0,329;0;1;1;0,809;0,045;1;0,952;1
"pente";1;0,32;1;1;0;1;0,397;1;0,921;1;1;1;1
"patrie";0,575;1;1;1;1;0,147;1;1;0,225;1;0,364;1;1
"paternité";1;1;1;1;1;1;1;0,087;1;1;1;0;1
"passionnant";1;1;1;1;0,409;1;1;1;0,921;0;1;1;1
"parquer";1;1;1;0;1;1;1;1;1;1;1;1;0,166
"paresse";1;1;1;1;0,329;1;1;1;1;0;0,289;0,952;1
"paradoxal";1;1;1;1;1;0,001;0,397;1;1;1;0,364;0,342;0,635
"panama";0,469;1;0;1;1;1;1;1;1;1;1;1;1
"ouïghours";0;1;1;1;1;1;1;1;0,921;1;1;1;1
"outrance";1;1;1;1;0,409;1;1;1;0,921;0,64;0;1;1
"ouragan";1;1;1;1;0;1;1;1;1;1;1;1;1
"orchestrer";0,002;1;1;1;0,248;1;1;1;1;1;1;1;1
"optimisation";1;1;1;1;0,019;1;1;1;1;0,64;0;1;1
"one";0,469;1;1;1;1;1;1;1;1;1;1;1;0,032
"olp";0;1;1;1;1;1;1;1;1;1;1;1;1
"off";1;1;1;1;0,019;0,001;1;1;0,225;0,64;1;1;1
"oeillère";1;1;1;1;1;1;1;0;0;1;1;1;1
"négligeable";1;1;1;1;0;1;1;1;1;1;0,364;1;1
"nuage";1;1;1;1;1;1;1;1;1;1;0,364;1;0
"notoriété";0,136;1;1;1;1;1;1;1;0,02;0,64;1;1;1
"nn";1;0,182;1;1;1;0,068;1;1;0,684;1;1;1;0,047
"nid";1;1;1;1;1;1;1;1;0,921;1;1;0;0,635
"nicolas";0;1;1;1;1;1;0,397;1;1;1;1;1;1
"nickel";1;1;1;0;0;0,147;1;1;0,921;1;1;1;1
"nerveux";1;1;1;1;0,409;1;1;1;1;1;1;0,047;0,022
"neo";1;1;1;1;1;0,147;1;0;1;1;1;1;1
"météorite";1;1;1;0;1;1;1;1;1;1;1;1;1
"médiateur";0;1;1;1;1;1;1;1;1;1;1;1;1
"mâle";1;1;1;1;1;0;1;1;0,225;1;1;1;1
"musical";1;1;1;1;1;1;1;1;0,02;0,64;1;1;0,635
"municipal";1;1;1;0,063;1;1;1;1;1;1;0,013;1;0,022
"moustique";1;1;1;1;1;1;0,017;1;0,921;1;0,364;1;0,022
"miss";1;0,008;1;1;1;1;1;1;0;1;1;1;1
"miser";1;1;1;1;1;1;0,318;1;1;1;0,006;0,001;1
"ministère";0,015;1;1;1;1;1;0,397;1;1;1;0,364;0,342;1
"michel";1;1;1;1;1;1;1;0,058;1;1;1;1;0
"meuble";1;1;1;0,04;0,009;1;0,318;1;0,809;1;1;0,244;1
"mensonger";1;1;1;0,063;1;1;1;0,087;0,225;0,077;1;1;1
"media";0,136;1;1;1;0,409;0,147;1;1;0,921;1;1;1;0,635
"marrer";1;1;1;1;1;0,001;1;1;0,001;0,64;1;1;1
"marginal";1;1;1;1;0,019;1;1;0,087;1;1;1;0;1
"marchand";1;1;1;1;0,409;1;1;1;1;1;1;1;0
"manoeuvre";0,575;1;1;1;0,019;1;0,397;1;1;1;0,364;1;0,635
"mal_être";1;1;1;1;1;0,105;1;1;0,009;0,541;1;0,244;1
"magouille";1;1;1;1;1;1;1;1;0;1;0,364;1;1
"législation";0,575;1;1;1;1;1;1;1;0,921;0,64;1;0,003;1
"lé";1;0,008;1;0,063;1;0,147;1;1;0,225;1;1;1;1
"lâcheté";0,001;1;1;1;1;1;1;1;0,225;1;1;1;1
"lyon";1;1;1;1;1;1;1;1;1;1;1;1;0
"lumineux";1;0,008;1;1;0,409;1;0,397;0;1;1;1;1;0,635
"lucratif";1;1;1;1;1;1;0;1;1;1;1;0,047;1
"lover";1;0,25;1;1;1;1;1;1;1;1;1;1;0
"lourdement";0,136;1;1;1;1;1;1;1;1;0,077;0,013;1;1
"louis";0,575;1;1;1;1;0,147;1;1;0,921;0,64;1;1;0,166
"londres";1;1;0,003;1;1;1;1;1;0,921;1;1;1;0,001
"liquidité";1;1;1;1;1;1;0,397;1;1;1;0;1;1
"laxiste";1;1;1;1;1;1;0,397;0,087;0,921;0,64;1;1;0,635
"latin";0,575;1;0,003;1;1;1;1;1;0,921;0,002;1;1;1
"lapider";0,001;1;1;1;1;1;0,397;1;0,921;0,64;1;1;1
"kms";0,015;1;1;0,063;0,019;1;1;1;1;1;1;1;1
"king";1;0,25;1;1;1;1;1;1;0,152;0,045;1;1;1
"jesus";0,001;1;1;1;1;1;1;0,087;1;1;1;1;0,635
"islande";1;1;0;1;1;1;0,397;1;1;1;1;1;1
"irrespectueux";1;1;1;1;1;0;1;1;0,921;0,077;0,364;1;1
"invoquer";1;1;1;1;0;1;1;1;1;0,077;1;0,342;1
"intermédiaire";1;1;1;1;1;1;0;1;1;1;0,364;1;1
"intensifier";0,575;1;1;1;0;1;0,397;0;1;1;1;1;1
"intelligemment";1;1;1;1;1;1;0,397;1;0,921;0,64;0,364;0,047;1
"installation";1;1;1;1;0;1;0,397;1;1;1;1;0,342;1
"inspiration";1;1;1;1;1;1;1;1;1;1;0,013;1;0
"insoutenable";0,575;1;1;1;0,409;1;0;1;1;0,64;1;1;1
"insinuer";1;1;1;1;0,409;1;1;0;1;0;0,364;1;1
"inquiétude";0,306;0,182;1;1;1;1;1;1;0,003;1;1;1;1
"injonction";1;1;1;1;0,019;0,147;1;1;0,921;0,077;1;1;1
"infiniment";1;0,008;1;1;1;1;1;0,087;0,225;0,077;1;1;1
"indépendamment";0,136;1;1;1;0,409;1;1;1;1;1;1;0,003;1
"indirectement";0,136;1;1;1;1;1;1;1;1;1;0,364;0,003;1
"indigne";0,575;1;1;1;1;0,147;0,397;0,087;0,02;1;1;1;1
"indicateur";1;1;1;1;0,409;1;0,017;1;1;1;1;0,003;1
"inclusion";1;1;1;1;1;1;1;0;0,152;0,045;1;1;1
"incitation";0;1;1;1;1;1;1;1;1;0,64;1;1;1
"incarcérer";0;1;1;1;1;1;1;1;1;1;1;1;1
"imposable";1;1;1;1;1;1;0,397;1;1;1;0;1;1
"impacte";1;1;1;0,063;1;1;1;1;0,921;0,64;0,364;0,047;1
"imaginaire";1;1;1;1;1;0,001;0,397;0,087;1;0,077;0,364;1;1
"idéaliste";1;1;1;1;1;1;1;0;1;0,64;1;1;1
"hétéro";1;1;1;1;1;0;0,397;1;0,921;1;1;1;1
"humiliation";0,015;1;1;1;0,409;1;0,397;1;0,921;1;1;1;1
"huile";1;1;1;1;1;1;1;1;0,225;0,002;1;1;0,635
"haïti";0,469;1;0;1;1;1;1;1;1;1;1;1;1
"handicaper";1;1;1;1;0,019;1;1;1;0,225;0,64;1;0,047;1
"habillement";1;1;1;1;1;1;1;1;1;1;1;1;0
"gén0cide";0;1;1;1;1;1;1;1;1;1;1;1;1
"gâcher";1;0,32;1;0;1;1;1;1;1;1;1;1;1
"grotte";1;1;1;0;1;1;1;1;1;1;0,364;1;0,635
"grossier";1;1;1;1;1;1;0,017;1;0,921;1;1;1;0,166
"griller";1;1;1;0;1;1;1;1;1;1;1;1;0,635
"grands_parents";0,015;1;1;1;0,409;0,147;1;1;1;1;1;1;1
"good";1;0,25;1;1;1;0;1;0;1;0,045;1;1;1
"gonfler";1;1;1;1;0,019;0,147;1;1;0,921;1;0,013;1;1
"gazaoui";0;1;1;1;1;1;0,397;1;1;1;1;1;1
"gant";1;0,25;1;0;1;1;0,318;1;1;1;1;1;1
"gamme";1;1;1;1;0;1;1;1;1;1;1;1;0,022
"galérer";1;1;1;1;1;1;0,318;1;1;0,541;1;0;1
"fée";1;1;1;0,04;0,329;1;1;1;0,809;0,001;0,289;1;1
"fusée";1;1;1;0,063;0;1;1;1;1;1;0,364;1;1
"fréquence";1;0,25;1;0;0,329;1;0,318;1;1;1;1;0,244;1
"frustrer";0,575;1;1;1;1;0,001;1;1;0,001;1;1;1;1
"froc";1;1;1;1;1;1;0;1;1;1;1;1;1
"frein";1;1;1;0;1;1;1;1;1;1;1;0,003;1
"franchir";1;1;1;1;0,409;1;1;1;0,225;0,64;0,364;0,342;1
"fracture";1;1;1;1;0,009;1;1;1;0,809;0,541;1;0,023;1
"fondre";1;0,008;1;1;0,409;1;1;1;1;1;1;1;0,022
"favori";1;1;0;1;1;1;1;1;0,921;1;1;1;1
"fashion";1;1;1;1;0;1;1;1;1;1;1;1;1
"fabricant";1;1;1;1;1;0,147;0;1;0,921;1;1;1;1
"exécutif";1;1;1;1;1;1;1;1;1;1;1;0;1
"exporter";1;0,32;1;1;0;1;1;1;1;1;1;0,047;1
"explicite";1;1;1;1;1;1;1;1;1;0;1;1;0,635
"exil";1;1;1;1;1;1;1;1;0,921;0,64;0;1;1
"excellence";1;1;1;1;1;1;0,092;0,006;1;1;1;1;0,104
"exaction";0;1;1;1;1;0,147;1;1;1;1;1;1;1
"essuyer";0,136;1;1;1;1;1;1;1;1;0,64;0,364;1;0,166
"essentiellement";0,575;1;1;1;0,409;1;0,397;1;1;1;0;1;1
"esquiver";1;1;1;1;1;1;1;1;0,921;0;0,364;1;1
"escale";1;1;1;0;1;1;1;1;1;1;1;0,023;1
"epoque";0,439;1;1;1;1;1;0,318;1;1;1;1;1;0,008
"envoler";1;1;1;0;1;1;0,397;1;1;1;1;1;1
"envahisseur";0;1;1;1;1;1;1;1;1;0,64;1;1;1
"entraîneur";1;1;1;1;1;1;1;1;1;1;1;1;0
"entièreté";1;1;1;1;0,409;0,147;1;0,087;1;0,64;0,364;1;1
"entendeur";1;0,008;1;1;1;0;1;1;1;1;1;1;1
"engraisser";1;1;1;1;0,409;0,147;0;1;1;1;0,013;1;1
"enft";1;1;1;1;1;1;1;0,087;0,001;1;1;1;0,635
"endetter";1;1;1;1;1;1;0;1;1;1;1;0;1
"emoji";0,439;1;1;1;0,329;1;0,318;0,058;0,809;0,541;1;1;1
"emji_étoile_brillante";1;0;1;1;1;0,147;1;1;1;1;1;1;1
"emji_visage_triste_mais_soulagé";1;0,25;1;1;0,329;0,105;1;1;0,809;1;0,006;1;1
"emji_visage_rieur";0,306;0,001;1;1;1;1;0,239;0,034;1;1;1;1;1
"emji_visage_qui_tire_la_langue";1;1;1;1;1;1;1;0,017;1;1;1;1;0
"emji_ok_peau_moyennement_claire";1;1;1;1;1;1;1;1;1;0,64;0,364;1;0,001
"emji_drapeau_france";1;1;1;1;1;1;0,017;1;1;1;1;1;0,001
"emji_double_point_d_exclamation";1;0,182;1;0,023;1;0,068;1;1;1;1;1;1;0,349
"emji_coeur_étincelant";1;0;1;1;1;1;1;1;1;1;1;1;1
"emji_coeur_bleu_clair";1;0;1;1;1;1;1;1;0,391;1;1;1;0,737
"elbit";0;1;1;1;1;1;0,397;1;1;1;0,364;1;1
"détromper";1;1;1;0;1;1;1;1;1;1;0;1;1
"détailler";1;1;1;1;1;1;1;1;0,921;0;0,364;1;1
"déstabiliser";0,001;1;1;1;1;1;1;1;0,921;1;0,364;1;1
"désespérant";1;0;1;1;1;1;1;1;0,921;0,64;1;1;0,635
"désagréable";1;1;1;1;1;0,147;1;1;1;0,64;1;1;0
"dérangeant";1;1;1;1;1;0,001;1;0,087;1;0,64;1;0,342;1
"déprimant";1;1;1;1;0,409;1;1;1;0,921;1;1;1;0
"déportation";0;1;1;1;1;1;1;1;1;1;1;1;1
"déployer";0,001;1;1;1;1;1;0,397;1;1;1;1;0,342;1
"démographique";1;1;1;1;1;1;1;1;1;1;0;0,047;1
"déficit";1;1;1;0,063;0,409;1;0;1;1;1;0,013;1;1
"défaire";1;1;1;1;1;1;1;1;1;1;1;0;1
"décimer";0,001;1;1;1;1;1;0,397;1;0,921;1;1;1;1
"débarquer";0,306;1;1;1;1;1;1;1;1;0,435;1;1;0,047
"dresser";0,001;0,32;1;1;1;1;0,397;1;1;1;1;1;1
"drastique";1;1;1;1;1;1;0,397;0,087;1;0,64;0,364;0,003;1
"dr";0,575;0,008;1;1;1;0,147;1;1;0,921;0,64;1;1;1
"doucement";1;1;1;1;0,409;0,147;1;0,087;0,921;0,64;0,364;1;1
"douanier";1;1;1;1;0,409;1;0,397;1;1;1;0,364;0,003;1
"dixit";1;1;1;1;1;1;1;1;1;1;1;1;0
"divin";0,575;1;1;1;0,409;1;1;1;1;1;1;1;0,022
"distinguer";1;1;1;1;0,019;0;1;1;1;0,64;1;1;1
"disproportionner";1;1;1;0,063;1;1;1;1;0,225;1;0;1;1
"diffusion";0,575;1;1;1;0,409;1;1;1;0,921;0,64;1;0,342;1
"dictionnaire";1;0,008;1;1;1;1;1;1;0;1;1;1;1
"dico";1;1;1;1;1;1;1;0,087;1;1;1;1;0
"diagnostiquer";1;1;1;1;1;1;0,008;1;1;0;1;1;1
"dentiste";1;1;1;1;0,409;1;0;1;1;1;1;0,047;1
"demeure";0,575;1;1;1;1;1;1;0,087;1;1;1;0;1
"curiosité";1;1;1;1;1;1;1;1;0,02;0,077;0,364;0,342;1
"cultivé";1;1;0;1;0;1;1;1;1;1;1;1;1
"cuire";1;1;1;1;0,019;1;1;1;1;1;1;1;0
"cran";1;0;1;1;1;0,147;0,397;1;1;1;1;1;1
"cp";1;1;1;1;1;1;1;1;1;1;1;0;1
"coutume";1;1;1;1;1;1;1;0;0,225;0,64;1;0,342;1
"cou";0,575;1;1;1;1;1;1;1;1;0,64;1;0,342;0,166
"contraindre";0,136;1;1;1;1;1;0,397;1;1;0,64;1;0,047;1
"contaminer";1;1;1;1;0;1;1;1;1;0,64;1;1;0,166
"consentir";0,001;1;1;1;1;1;0,397;1;0,921;1;1;1;1
"confrère";0;1;1;1;1;1;1;1;1;1;1;1;1
"concitoyen";0,575;0,32;1;1;1;1;1;1;1;1;1;1;0,022
"comédien";1;1;1;1;1;1;1;1;0;0,541;1;1;0,491
"compromis";0,575;1;1;1;0,019;1;1;0,087;1;1;0,364;0,342;1
"composition";1;1;1;1;0;1;1;1;1;0,077;1;1;1
"compartiment";1;1;1;1;1;1;0;1;1;1;1;1;1
"comble";0;1;1;1;1;1;1;1;1;0,541;0,289;1;1
"collège";1;1;1;1;1;1;1;1;1;0,541;0,289;1;0
"coco";1;0;1;1;1;1;1;1;1;1;1;0,342;1
"circonstance";1;1;1;0,04;0,329;0,105;1;0,058;0,809;0,045;1;1;1
"chirurgien";0,575;1;1;1;1;1;0;1;1;0,64;1;0,342;1
"chaussette";1;1;1;1;1;1;1;1;1;1;1;1;0
"ceinture";1;1;1;0;0,409;1;0,397;1;0,921;1;1;1;1
"cct";1;1;1;1;1;1;0,397;1;1;1;1;0;1
"causalité";1;1;1;1;0;1;1;0,058;1;0,541;1;0,952;1
"cartel";0,015;1;1;1;1;0,147;0,397;1;0,921;1;1;1;1
"cambrioleur";1;1;1;1;1;1;1;1;1;1;1;1;0
"call";1;1;1;1;1;1;1;1;1;1;1;1;0
"cagoulé";0;1;1;1;1;1;1;1;1;1;1;1;1
"cacahuète";0,001;1;1;1;1;1;1;1;0,921;1;0,364;1;1
"caca";1;0,32;1;0,063;0,409;1;1;1;1;1;1;1;0,022
"buter";0,136;1;1;1;1;1;1;1;1;1;0,013;0,342;1
