"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"eau";-8,278;-10,445;-10,918;35,569;-2,748;-32,982;-25,297;-18,141;630,565
"train";-10,904;-8,319;-1,222;-2,725;-1,23;-13,665;-14,653;-0,104;339,257
"suffire";-11,072;-15,418;-1,941;-0,096;1,551;-0,966;11,928;5,798;1,406
"rue";-10,904;-13,235;4,697;175,466;-0,262;0,776;-4,08;-16,957;1,604
"jouer";-4,41;-9,52;-8,31;-3,129;-0,121;91,651;-0,347;-2,026;-1,974
"garder";-10,848;-17,045;-5,73;-0,357;-0,254;4,646;-0,519;25,365;1,674
"représenter";-5,952;-9,52;0,657;-3,129;-0,121;-6,422;20,939;2,523;0,374
"préférer";-10,96;-5,751;-0,831;-0,943;-0,269;0,241;-0,368;39,323;-1,293
"groupe";-9,786;-13,18;90,767;11,135;-2,614;-3,323;1,646;-9,335;-2,815
"reconnaître";-6,752;-10,91;231,525;-0,772;-2,823;-1,453;0,135;-20,807;-11,607
"face";-10,457;-12,469;1,199;5,438;-1,126;13,812;17,081;-10,003;-9,814
"profiter";-10,624;-12,756;-11,662;-0,293;-0,225;-6,19;-6,761;203,215;-1,018
"couper";-4,067;-7,848;-11,445;-4,598;-2,063;2,741;-2,998;49,046;1,305
"clairement";-10,513;-12,565;-0,072;0,298;-0,211;42,738;0,596;-2,098;-4,746
"ultra";-10,066;-11,801;-15,287;-3,371;-0,157;-27,944;-10,53;287,501;2,083
"oeil";-8,775;-6,768;4,052;0,213;-2,883;-0,975;83,3;-18,183;-6,301
"haine";-10,457;-14,347;64,004;1,615;0,025;2,432;6,108;-17,069;-14,919
"média";-8,388;-16,257;6,078;0,051;-1,113;-25,673;216,983;-18,518;-12,991
"courage";119,083;-2,132;-0,437;-2,393;-2,778;21,763;-7,122;-13,842;-5,688
"réponse";-10,233;-4,754;-2,203;-0,193;-0,176;-24,938;270,64;-13,319;-14,48
"peur";-10,289;-2,824;-1,647;-0,657;-1,088;58,752;0;-2,959;-3,453
"européen";-8,447;-10,857;18,428;2,731;3,567;-0,128;0,007;0,693;-3,858
"imaginer";-8,499;-7,713;-5,142;-1,483;-0,211;0,641;0,346;14,204;2,899
"fortune";-9,954;-13,471;-20,796;-4,736;-2,659;-31,437;-22,115;579,21;-12,134
"ia";-9,451;-6,104;-17,522;-6,028;-2,525;-11,011;205,687;-0,063;-6,635
"logique";-10,177;-8,661;-3,656;1,019;10,874;0,74;-1,113;10,543;1,92
"journée";-6,325;-4,604;-12,07;-6,585;-2,704;115,884;-2,51;-1,535;-0,656
"concerner";-10,121;-17,903;-6,598;-4,869;-1,049;3,291;3,922;27,653;-0,317
"choisir";-10,01;-9,981;-6,386;-2,142;-2,674;52,238;0,87;-0,149;-0,585
"mdr";-10,121;1,545;-5,487;3,054;0,698;16,049;-0,21;-0,42;-3,236
"détruire";-10,066;-10,074;26,728;21,64;-0,157;-1,579;-3,028;-1,022;3,759
"vidéo";-9,786;-8,039;5,719;3,515;-2,614;-13,544;157,202;-25,578;-11,814
"peine";-10,121;-13,763;0,022;-2,213;2,119;26,032;0,445;0,019;-3,236
"intérêt";-9,563;-16,915;-0,001;0,013;-0,104;-5,945;84,022;-0,102;-4,424
"information";-7,836;-2,339;2,069;0,156;-2,629;0,134;68,569;-21,886;-10,253
"franchement";-8,002;-6,944;-13,433;0,118;-0,151;49,617;-2,309;1,949;-0,585
"facile";-9,842;-15,273;-13,042;-0,487;7,723;37,308;0,085;2,925;-2,095
"casser";-10,066;-11,801;-0,003;1050,161;-2,689;-16,032;-19,13;-11,426;-0,291
"semaine";-9,619;-14,88;-3,662;-1,017;12,136;-1,812;-5,963;10,774;68,403
"traiter";-9,842;-11,421;17,58;0,001;-0,133;4,134;13,802;-9,493;-7,294
"long";-9,73;-9,52;-7,032;-6,26;0,081;48,52;-0,609;3,96;-1,33
"économique";-9,395;-14,487;-6,377;-5,981;-0,885;-5,479;0;88,095;4,239
"économie";-9,842;-17,409;-22,648;-4,648;-0,986;-39,712;-8,661;356,453;4,249
"chiffre";-9,675;-9,428;-8,194;-0,429;-0,948;-7,231;10,781;55,752;-0,771
"accepter";-9,675;-11,136;0,022;0,006;-0,948;32,684;-9,289;11,831;-5,735
"uniquement";-10,01;-15,568;-0,498;-0,549;-1,024;1,822;9,048;0;3,878
"toucher";-9,786;-8,039;-7,143;-4,604;-0,973;-2,106;-2,492;76,685;8,101
"fédéral";-9,507;-12,695;-3,487;81,539;-0,099;-21,78;28,732;12,776;-13,059
"financer";-7,781;-13,18;16,022;-6,306;-2,614;-24,805;-6,414;173,228;-8,611
"démocratie";-7,395;-10,661;12,829;18,213;-2,51;-24,941;141,404;-22,189;-16,78
"moyenne";-9,06;-16,026;-20,677;-7,662;-2,42;-29,394;-26,033;432,446;2,161
"haut";-5,952;-13,083;-8,31;-4,56;0,081;1,898;-0,347;29,194;3,503
"faute";-9,73;-6,522;-2,988;23,319;0,84;-3,201;22,727;0,147;-1,974
"rappeler";-9,954;-9,889;-1,292;13,125;-0,145;0,082;24,452;-3,768;-0,059
"humanité";-1,901;-14,781;73,737;-6,12;-2,554;10,229;0,084;-9,946;-9,736
"soutien";2,683;-15,076;141,394;26,993;-2,599;-5,512;-5,341;-11,773;-8,512
"maison";-5,846;-7,773;0,167;-3,049;-0,11;4,898;-19,061;4,288;30,054
"dur";-9,507;-7,597;-0,49;-6,074;0,93;1,857;-9,952;49,38;0,217
"udc";-9,34;-1,827;-11,875;-7,898;76,449;-30,685;264,378;-11,971;-14,634
"chance";-3,867;-1,613;-8,374;-0,781;-2,435;3,48;-7,585;30,893;1,391
"unir";0,055;-8,057;105,775;-1,43;-2,361;-17,25;-6,768;10,879;-5,621
"tête";-9,619;-1,402;-3,662;-0,41;-0,935;55,632;0,197;-7,704;-0,732
"route";-9,284;-10,472;-19,118;0,33;-2,48;-22,595;-23,059;-18,121;808,723
"marcher";-7,616;-6,354;-2,827;3,765;-0,11;73,663;-3,477;-5,625;-1,229
"lausanne";-7,285;-1,122;-15,209;1,756;-0,079;-5,175;-13,156;-7,943;318,993
"emji_visage_souriant_avec_coeurs";566,7;-1,44;-13,048;-4,364;-1,378;-1,937;-7,027;-9,143;-2,247
"contraire";-9,619;-14,88;-0,97;3,765;0,093;1,186;27,608;-0,124;-5,647
"voler";-7,01;-8,329;25,639;-0,731;-0,799;0,363;-0,818;0,001;0,205
"souhaiter";-0,981;-8,968;-1,245;-5,981;-0,089;29,487;-0,58;5,953;-7,919
"plaindre";-7,34;-4,69;-10,307;4,213;-2,495;43,912;0,063;-0,033;-5,208
"image";-9,34;-14,388;2,253;0,31;-0,084;-1,842;68,146;-4,103;-6,448
"valeur";-7,395;-12,501;-0,776;-0,91;-0,885;-0,065;49,348;1,02;-7,919
"truc";-9,116;-13,995;-11,361;0,064;-0,824;6,943;12,736;5,018;-2,028
"nom";-6,9;-6,638;24,136;-0,004;1,216;-0,231;2,46;-3,192;-0,297
"fou";-9,116;-6,985;0,197;-0,255;-0,824;34,877;4,777;-9,933;-3,782
"fonctionner";-9,228;-12,21;-10,058;-1,659;-0,848;-5,919;3,609;53,42;3,597
"but";-7,12;-10,189;5,53;1,019;0,159;0,269;1,434;0,992;-3,782
"main";-5,212;-13,701;3,028;-0,21;-0,787;11,314;-5,127;0,817;1,611
"magnifique";812,357;-8,877;-11,875;-2,85;0,127;-9,414;-14,819;-10,595;-0,05
"juif";-8,279;-14,645;988,284;-7,001;-2,212;-37,059;-26,885;-31,054;-16,697
"différence";-8,949;-15,829;-2,653;0,094;-0,052;0,417;0,529;14,698;1,013
"offrir";-6,68;-11,243;-7,434;0;0,237;-9,505;-1,671;96,385;2,026
"minimum";-9,172;-12,113;-8,492;-0,271;78,336;-10,032;-0,177;92,943;-2,908
"user";-7,01;-11,823;14,931;0,083;-0,799;-7,224;0,083;34,487;-8,713
"réel";-6,955;-5,364;-8,019;-0,006;-2,39;0,004;47,734;-0,96;-0,002
"propos";-9,172;-12,113;-1,025;-2,731;-0,836;-6,718;266,484;-23,345;-14,301
"massacre";-6,273;-9,003;569,322;-3,413;-1,676;-16,687;-14,499;-21,17;-10,52
"cours";-9,06;-11,92;-0,232;-1,56;13,572;8,274;4,977;-0,046;-1,302
"commettre";-9,116;-13,995;511,538;0,064;-2,435;-6,551;-17,117;-27,304;-8,917
"mesure";-9,06;-13,897;-5,736;1,986;-0,811;-3,795;23,112;8,449;0,181
"bref";-9,116;-10,189;-1,5;-0,781;-0,824;5,966;6,661;0,028;0,434
"blanc";-8,391;-4,563;-1,895;0,242;-0,019;0,469;63,137;-16,789;-0,737
"autoriser";-8,837;-11,533;-9,194;1850,549;-2,361;-28,362;-29,277;-14,914;-1,101
"tomber";-3,623;-4,008;-1,788;-0,002;-2,361;29,379;-0,993;-0,079;-0,066
"remettre";-8,837;-13,504;-3,318;-1,43;-2,361;14,878;9,102;0,123;-0,271
"fait";-8,558;-15,138;-4,804;0,682;-2,286;-19,443;221,568;-7,129;-4,022
"milliard";-8,112;-6,887;-7,62;-4,919;-2,167;-38,758;-26,169;242,696;28,454
"coût";-8,837;-11,533;-20,114;-3,86;-2,361;-26,319;-27,146;467,435;-1,101
"corps";-8,001;-8,312;15,184;-1,93;-0,005;45,549;-16,118;-10,663;3,298
"caisse";-8,335;-10,665;-21,075;-7,048;-0,655;-37,325;-29,318;530,195;-1,224
"prison";-8,614;-6,208;105,909;3,895;-0,715;0,098;-1,111;-19,399;-1,495
"preuve";-8,502;-6,037;-0,473;1,532;-0,691;-3,969;114,018;-13,802;-3,94
"vendre";-8,614;-11,147;0,056;-3,687;-0,715;-16,328;-13,659;24,802;117,206
"tenir";-8,726;-5,041;9,609;-0,156;-0,037;3,991;9,702;-7,584;-4,27
"produire";-8,502;-9,153;-11,578;-0,521;0,271;-19,202;-7,963;1,494;294,083
"pro";-8,279;-7,155;278,286;2,966;-2,212;-13,44;-2,761;-8,775;-10,673
"meme";-4,48;-12,327;-0,59;-3,343;1,641;35,32;-1,913;0,666;-0,577
"totalement";-8,67;-13,21;-5,007;-0,144;-0,727;-0,834;38,474;-0,031;3,831
"physique";-8,447;-12,818;-17,025;-7,143;-0,679;-0,025;17,523;-16,983;146,29
"libre";-4,897;-13,112;0;-0,566;-2,301;29,78;0,136;-0,984;-0,176
"ami";-3,286;-9,06;-0,17;-5,196;3,567;27,418;-1,835;0,035;-0,005
"écouter";-6,241;-5,613;-6,516;-2,078;-0,632;2,652;92,216;-11,366;-5,897
"recevoir";-8,224;-14,546;0,503;0,303;3,818;-1,984;-0,029;36,163;-2,581
"allemand";-7,387;-3,191;-8,992;-6,247;3982,013;-19,768;-12,164;-10,19;-3,374
"militaire";-8,056;-14,25;40,795;-0,357;-2,152;11,629;-3,767;0,056;-7,005
"empêcher";-8,224;-12,425;-0,297;20,566;-0,012;6,975;0,755;-0,942;-0,261
"débat";-8,335;-8,872;-6,743;-7,048;0,309;-0,006;128,088;-10,282;-1,9
"américain";-7,164;-6,925;7,454;-1,396;-1,914;-2,292;0,746;10,433;-0,079
"accueillir";-5,968;-14,053;8,53;-0,942;1,794;24,619;-29,902;11,71;-2,233
"sauver";-8,112;-6,887;-1,549;-0,045;-2,167;2,314;-10,441;62,219;-1,021
"refuser";-8,447;-12,818;9,331;0,75;-0,021;-0,575;0,815;11,676;-7,703
"privé";-6,022;-10,087;-10,406;-0,971;-0,005;-13,834;-0,727;118,694;2,366
"mondial";-7,053;-8,459;-0,186;-0,521;-1,884;-2,058;-1,128;6,915;39,466
"culture";-7,945;-11,935;-3,723;-6,718;0,41;12,39;35,466;-1,539;-4,21
"complètement";-6,187;-8,592;0;0,029;-0,62;-0,023;40,164;-6,096;-0,044
"réfléchir";-8,391;-12,72;-13,049;-0,088;-2,241;13,629;29,978;0;-3,777
"raciste";-8,056;-10,183;-6,177;-1;-0,006;-8,592;260,074;-19,312;-10,242
"envoyer";-8,056;-2,998;1,131;-0,357;-2,152;11,629;-5,575;0,458;1,509
"poste";-7,666;-6,178;-9,632;-2,962;-2,048;-1,512;-3,652;173,429;-7,824
"charger";-7,889;-11,837;-4,669;-0,914;-2,107;2,276;-3,375;62,858;-0,4
"cacher";-7,945;-9,991;5,808;45,3;-2,122;0,405;5,565;-6,618;-5,431
"banque";-5,585;-4,616;-12,855;-6,388;-0,495;-28,882;-30,558;463,92;-7,618
"époque";-8,224;-5,613;-1,096;-3,386;1,605;44,764;-0,144;-2,641;-0,056
"prochain";-8,224;-0,855;-7,859;0,023;-0,632;0,38;44,777;-4,251;-0,615
"grave";-6,187;-12,327;4,007;0,325;-0,01;6,196;3,824;-1,888;-2,51
"emploi";-7,889;-11,837;-17,725;-6,671;-2,107;-22,019;-29,66;502,217;-5,338
"type";-8,112;-6,887;-4,01;-2,004;-0,609;0,252;24,347;-0,465;3,056
"total";-4,428;-12,229;4,16;4,817;-0,609;0,009;-0,008;-0,001;2,168
"résultat";-5,64;-11,348;-9,504;0,131;-2,033;-1,962;23,267;6,738;0,852
"réseau";-8,056;-12,131;-1,483;-0,038;-2,152;-1,189;88,434;-6,92;-0,024
"obliger";-8,168;-12,327;-3,15;0,941;-0,62;70,242;-20,366;2,169;-0,044
"manif";-7,833;-11,739;7,547;1281,292;-2,092;-19,876;-22,893;-20,485;-13,645
"prime";-5,804;-11,642;-17,444;0,092;-2,078;-32,257;-26,912;473,009;-8,03
"actuel";-6,077;-14,25;0,092;-1,967;-0,597;-0,005;-0,068;9,623;8,347
"énergie";-3,555;-10,565;-13,829;-6,058;-1,914;-22,72;-8,54;-1,466;510,987
"porte";-7,945;-8,219;-1,354;1,115;-2,122;18,869;0,444;-0,017;-0,433
"envie";-8,056;-10,183;-10,535;-1;0,379;83,497;-7,735;0,805;-0,503
"entier";-6,132;-8,499;6,476;0,983;0,364;2,314;-0,008;-0,001;-1,021
"subir";-7,666;-11,446;35,885;1,362;-0,518;5,45;-0,696;-5,877;-0,658
"mec";-5,913;2,477;-8,581;-0,02;-0,002;121,367;-7,216;-11,796;-11,76
"produit";-7,22;-10,663;-16,04;-6,105;-1,929;-20,952;-22,363;-0,007;587,699
"personnel";-7,555;-11,25;-12,855;-1,64;-2,018;10,789;0,297;24,215;-0,577
"millier";-7,778;-13,757;158,545;1,259;-0,001;-14,486;-16,963;4,014;-0,743
"condition";-7,722;-13,658;0,058;1,31;-0,529;-2,184;-9,113;58,965;1,305
"effectivement";-7,833;-5,028;-1,865;-0,016;-2,092;0,27;19,149;-0,003;-0,002
"marché";-7,443;-7,385;-12,582;-6,294;-1,988;-11,63;-15,636;101,635;62,874
"difficile";-7,61;-11,348;-1,581;-2,919;8,176;35,572;-0,022;-0,124;-0,617
"criminel";-7,387;-13,067;311,308;0,744;-1,973;-2,121;-5,717;-18,863;-10,77
"responsable";-7,387;-13,067;5,264;6,469;-1,973;0,461;1,789;1,396;-5,832
"partager";-5,749;-11,544;0,058;-6,53;-2,063;31,641;3,671;-2,414;-1,253
"emji_coeur_brisé";657,636;-0,792;0,047;-5,069;-0,213;-11,948;-17,176;-10,302;-6,327
"clair";-7,778;-3,712;0,525;-0,267;-0,54;-4,583;35,161;-3,28;1,232
"arabe";-7,053;-5,22;406,011;-1,327;0,727;-18,278;-3,841;-19,685;-12,081
"étonner";-5,585;-6,002;-4,06;0,636;0;-3,981;-17,863;132,768;-0,225
"imposer";-7,666;-11,446;-8,087;-0,005;2,003;2,909;-2,192;56,541;-3,787
"acte";-7,499;-11,152;72,544;11,033;-2,003;-0,225;3,595;-19,268;-4,699
"projet";-1,345;-7,293;-8,992;0;-0,462;-12,902;-0,174;39,007;20,434
"photo";-1,42;0,802;-2,984;0;-2,003;1,019;57,098;-25,755;-6,025
"heureusement";-3,861;0;-2,146;2,733;-2,003;3,45;18,411;-12,079;-1,709
"emji_étincelles";664,927;-0,493;-8,145;-4,74;-1,497;-3,047;-11,827;-18,673;-1,086
"vérité";-2,175;-2,83;-1,005;0,014;-1,899;0,846;61,477;-9,315;-12,192
"sûrement";-7,332;-0,719;0,227;0,002;0,613;4,051;0,526;-0,154;-1,524
"qualité";-6,886;-6,468;-15,199;-3,912;-0,367;-10,911;-5,313;24,299;133,051
"plaisir";-2,491;-2,324;-12,719;-0,187;-2,003;90,028;-4,091;-1,418;-1,709
"musulman";-6,942;-6,559;612,271;-3,957;-1,854;-17,784;-15,393;-23,67;-13,999
"justifier";-7,332;-12,968;27,643;14,725;-1,958;-1,446;2,578;-0,388;-4,43
"journaliste";-5,367;-7,201;50,655;-2,71;0,613;-2,661;21,976;-5,019;-14,785
"free";711,127;-9,589;12,009;-1,063;-0,316;-16,31;-19,761;-20,175;-7,475
"fermer";-7,499;-7,478;0,012;1,528;-0,484;-3,049;28,937;-10,543;10,771
"évidemment";-7,387;-5,74;-1,314;-0,67;0,592;-3,547;35,326;1,993;-1,585
"sérieux";-3,81;-9,128;-3,862;-6,294;-1,988;32,929;7,95;-2,606;-0,501
"ordre";-7,387;-13,067;0,031;679,985;-1,973;-10,016;-2,291;-13,341;-1,585
"décision";-7,332;-7,201;-0,726;0,002;-1,958;0,528;47,464;-4,037;-2,325
"réduire";-7,22;-10,663;-16,04;-4,186;-0,43;-10,768;-1,391;20,926;129,56
"obligatoire";-7,164;-12,672;-15,9;-1,396;0,68;112,962;-22,126;2,541;0
"discours";-7,276;-10,761;0,261;-4,231;-0,441;-0,897;134,547;-16,519;-7,107
"bosser";-6,997;-8,363;-15,479;-2,462;0,751;-2,604;-19,38;210,377;-0,241
"attaquer";-7,164;-10,565;29,347;47,963;-0,419;-4,685;0,411;-5,661;-0,079
"soin";-1,126;-10,37;-3,189;-1,327;-1,884;0,098;-9,499;108,214;-5,258
"emji_visage_de_clown";-4,882;-0,479;1,86;1,137;-0,063;-6,092;13,955;1,198;-7,744
"décider";-7,22;-10,663;3,549;0,006;-0,43;24,27;-13,103;6,146;-3,133
"national";-6,997;-12,377;-3,095;-5,917;807,526;-3,36;0,308;0,305;-1,909
"loyer";-7,109;-12,574;-17,974;-6,011;-1,899;-29,079;-28,614;507,249;-2,974
"héritage";-6,774;-7,982;-14,919;-5,729;-1,81;-18,936;-8,535;379,105;-13,662
"règle";-7,109;-10,468;-8,357;5,107;0,703;27,809;-1,214;0,493;-0,063
"renseigner";-7,22;-7,017;-1,764;6,915;-0,43;-4,846;89,656;-4,741;-5,543
"prouver";-6,774;-6,286;0,696;-1,161;0,855;-1,015;54,498;-3,674;-4,787
"proposer";-4,986;-12,278;-0,835;-3,957;0,018;-1,285;0,022;17,278;11,639
"genocide";-6,886;-10,077;632,577;-2,38;-1,839;-25,729;-18,915;-13,336;-13,886
"doute";-3,555;-5,392;-0,051;-1,396;0,008;-0,185;28,274;-1,466;-0,079
"cesser";-7,109;-10,468;567,13;-2,544;-1,899;-22,463;-19,847;-10,802;-8,425
"air";-5,094;-5,22;-4,229;-1,327;-0,398;9,951;0,259;-9,141;35,839
"suite";-7,109;-5,306;4,993;-0,545;-0,409;4,033;0,057;0,218;-1,289
"rentrer";-7,164;-10,565;-0,051;4,982;0,008;-0,746;-8,54;2,541;45,716
"lien";-7,053;5,726;-1,548;-2,503;-1,884;0,009;13,329;-0,816;-1,232
"coûter";-6,719;-9,784;-12,722;-3,775;-1,795;-20,67;-22,354;247,478;10,798
"couple";-6,218;-7,035;-13,518;-5,258;-1,661;205,212;-18,114;-0,099;-8,476
"content";-2,131;-1,82;-1,548;-2,503;-1,884;-0,995;24,975;-0,816;1,576
"dénoncer";-6,886;-12,18;118,817;0,039;-1,839;-1,724;0,765;-3,045;-11,746
"blague";-3,555;36,386;1,25;-4,14;0,68;0,428;-3,272;-2,816;-0,752
"réussir";-6,83;-6,377;-0,729;-0,43;15,401;-0,367;-5,152;73,624;-7,896
"porter";-6,997;-8,363;-11,496;10,111;-0,388;57,769;-1,557;-7,608;1,665
"emji_visage_qui_hurle_de_peur";-0,58;200,901;0,003;-1,27;-0,948;-3,859;-8,938;-7,042;-3,396
"coeur";0,964;-3,734;-0,835;0,032;-1,854;37,639;-0,092;-8,796;-2,74
"bloquer";-6,719;-6,195;0,002;274,183;0,032;-3,46;-3,025;-4,513;0,066
"sioniste";-4,714;-2,275;512,484;-3,73;-1,78;-22,497;-12,591;-20,381;-9,347
"libérer";-4,823;-9,881;374,244;-5,729;-0,346;-7,789;-20,469;-9,724;-0,963
"emji_pouce_vers_le_haut";0,277;239,423;-3,583;-3,277;7,326;-2,707;-10,472;-14,24;-2,57
"emji_colombe";1111,989;-6,469;-1,416;-4,975;-1,572;-18,883;-18,776;-19,713;-3,337
"augmentation";-6,44;-5,743;-12,032;-5,446;-1,72;-12,177;-19,054;264,964;0,012
"racisme";-4,443;-9,198;-1,375;-0,267;0,064;-0,867;131,37;-15,238;-8,802
"onu";-6,663;-7,792;463,275;-5,634;-1,78;-13,098;-5,731;-22,628;-7,58
"action";-4,768;-9,784;6,433;6,062;-1,795;-1,413;16,07;-2,696;-0,912
"conflit";-6,719;-9,784;48,652;-0,033;-1,795;0,683;2,923;-4,513;-7,685
"président";-2,754;-2,817;40,333;-0,876;0,077;-4,001;5,652;-1,223;-6,846
"participer";-4,768;-9,784;0,76;4,087;0,032;-0,086;2,189;8,66;-9,456
"nombreux";-6,663;-11,786;0,398;-0,365;-1,78;-2,547;27,296;-0,407;2,266
"limite";-6,607;-7,697;-5,803;-3,685;0,042;55,854;-4,524;-0,709;4,636
"incroyable";-0,001;0,291;-3,129;-5,446;0,058;46,217;-10,183;-0,527;-1,275
"danger";-6,663;-9,686;-2,552;234,699;-0,326;0,041;-0,1;-14,347;1,443
"climatique";-6,385;-7,318;-16,144;-3,503;-1,705;-10,414;5,129;-0,192;157,949
"battre";-6,552;-9,491;-0,961;-0,015;-1,75;41,205;-6,535;0,175;0,435
"atteindre";-6,607;-11,687;-5,803;6,362;10,681;-0,771;-0,254;10,852;6,044
"titre";-6,44;-7,413;-0,005;0,665;-1,72;0,73;35,595;-7,274;-1,275
"proche";-1,782;-7,697;-1,664;-1,063;-1,765;32,124;-9,329;3,365;0,103
"intéressant";-4,823;-2,411;-10,955;-1,161;-1,81;-4,503;93,547;0,236;-6,198
"illégal";-6,385;-11,293;0,671;683,371;-1,705;-5,33;-11,525;-9,993;-2,973
"opinion";-6,719;-9,784;-3,619;-0,033;-1,795;-15,015;240,385;-18,457;-4,693
"métier";-2,803;-7,224;-13,798;0,168;3,351;6,617;-0,002;18,705;-4,05
"mourir";-6,106;-5,205;0,526;-1,818;-1,631;49,57;-13,826;-1,546;2,475
"directement";-6,607;-9,589;-1,664;0,091;-1,765;-2,42;0,179;10,852;15,886
"billet";-0,694;-2,891;-9,878;-5,352;-1,691;-20,944;-14,724;68,925;73,914
"bcp";-6,44;-5,743;0,046;0,134;-1,72;20,359;-3,177;0,567;-0,26
"tourner";-6,663;-9,686;-10,685;-3,73;-0,326;-4,185;-1,537;73,435;13,209
"responsabilité";-6,552;-9,491;-3,323;1,476;-1,75;21,212;6,582;-1,67;-2,214
"général";-6,663;-11,786;-7,353;1,357;-1,78;14,431;0,142;6,31;-0,861
"début";-6,496;-9,393;3,502;-3,594;-1,735;26,298;-1,83;0,214;-1,334
"compter";-6,44;-7,413;-1,445;-0,007;-0,287;-2,758;-3,177;32,278;12,329
"violent";-6,552;-7,603;14,405;27,345;-1,75;19,176;0,056;-24,574;-7,37
"emji_biceps_contracté";520,971;-5,9;-0,997;-0,762;-1,2;-5,981;-12,873;-6,924;-1,346
"zone";-5,661;-6,094;1,828;0,476;-1,512;-9,041;-17,825;1,375;116,737
"souci";-6,273;-7,129;-9,744;0,186;-1,676;40,172;0;0,412;-1,857
"régime";-5,105;-6,963;6,003;-2,473;-1,364;-13,362;28,021;-10,688;26,274
"sud";-0,942;-0,193;26,107;-0,796;-0,251;-4,498;-0,036;-0,352;0,056
"gars";-1,367;0,588;-6,003;-3,232;-0,222;2,883;20,673;-3,872;-2,492
"forcément";-4,335;-9,003;-8,035;-0,876;-0,258;26,833;-0,228;1,935;0,042
"condamner";-6,273;-7,129;65,175;-0,23;-1,676;-1,704;20,416;-12,977;-10,52
"éducation";-6,218;-7,035;-9,61;0,206;0,084;44,191;-6,674;11,878;-6,742
"intéresser";-4,335;-5,473;0,372;-0,876;-0,258;-6,069;50,91;-0,127;-2,81
"final";-5,717;-4,586;-3,993;-2,963;1,523;0,355;-1,589;22,872;2,336
"différent";-6,106;-8,711;-1,719;0,249;0,1;15,91;7,792;-5,087;-0,423
"autorité";-6,218;-10,998;7,109;523,817;-0,249;-7,068;-5,496;-14,639;-3,869
"assumer";-6,218;-5,384;-2,75;16,946;-0,249;35,399;0,002;-2,462;-8,476
"mode";-6,162;-2,67;-3,686;-1,858;-1,646;48,442;-3,342;-10,864;16,518
"attaque";-6,162;-8,809;130,009;0;0,092;-9,542;0,327;-4,148;-3,779
"svp";-6,106;-0,368;-1,041;-1,818;-0,231;-9,326;61,694;-4,009;0,88
"post";-5,995;-6,658;-1,565;-1,74;-1,601;-7,54;159,886;-8,728;-4,817
"lier";-4,227;-10,899;-3,686;-3,323;-0,24;-2,845;0,008;10,584;39,412
"frais";-5,884;-8,322;-10,656;-0,121;-1,572;-18,883;-14,76;278,757;-1,391
"forme";-6,051;-10,702;-6,003;-0,165;-1,616;0,981;27,808;-0,035;0,113
"conseil";-6,106;-5,205;-3,583;-0,786;0,1;-2,707;38,03;7,87;-8,259
"commun";-5,939;-6,563;-10,793;-1,701;7,726;9,021;-2,794;0,169;27,404
"accès";-5,939;-8,419;-8,942;8,474;-0,204;6,388;-7,019;18,143;0,527
"ukraine";-2,268;-10,112;220,116;-1,547;-1,527;-10,795;-7,591;0,359;-11,529
"région";-5,717;-10,112;7,905;-4,834;8,299;-0,739;-6,28;0,114;37,499
"gérer";-6,106;-10,801;-1,719;2,026;-0,231;22,025;-7,584;10,966;-1,653
"frontière";-6,162;-5,294;0,953;-5,211;1,202;-9,542;-1,818;10,584;35,541
"erreur";-5,828;-8,225;-5,523;-0,643;0,147;0,24;12,893;3,236;-0,031
"considérer";-6,051;-10,702;0,223;-0,165;3,726;6,977;14,594;-6,131;-2,492
"bout";-6,218;-5,384;-0,63;0;-1,661;20,737;2,95;-1,14;-2,73
"vote";-2,412;-4,85;-3,178;0,015;13,076;-5,917;75,404;-1,814;-7,826
"voisin";-4,119;-6,752;0,585;-0,757;-0,222;6,977;-7,395;5,539;0,949
"message";-5,939;-10,505;-2,297;1,076;-0,204;-2,307;121,878;-11,814;-4,72
"compliqué";-5,772;-8,127;-2,036;-0,615;0,158;15,383;-1,112;0,085;4,586
"complice";-2,509;-5,027;468,693;-1,74;-1,601;-21,54;-13,379;-12,007;-12,09
"changement";-5,772;-6,282;-10,382;-1,586;-1,542;1,604;5,84;0,001;16,822
"franc";-5,439;-4,149;-7,749;-2,739;-1,453;-21,161;-23,759;295,667;-0,384
"contrôle";-5,772;-10,21;0,135;6,458;-1,542;-0,821;-2,404;5,63;11,889
"assurer";-3,85;-10,21;-6,884;24,172;0,158;-0,821;-1,697;49,796;-4,432
"appliquer";-6,051;-8,614;-0,978;-0,757;-1,616;0,002;16,503;0,686;0,113
"rire";-3,85;41,61;-2,98;-1,586;-0,178;-0,442;4,703;-1,613;-4,432
"retour";-2,461;-2,381;-0,113;-0,699;0,127;-2,307;-2,037;-4,641;101,323
"oser";-5,772;-2,169;0,005;-0,096;-1,542;37,146;-0,004;-3,206;-4,432
"conséquence";-5,995;-10,604;-0,441;14,509;-0,213;1,643;11,55;-2,023;-1,52
"cest";-5,272;-3,89;0,175;0,758;-0,109;28,476;-2,036;-0,824;-2,408
"honteux";-5,049;-6,866;0,07;0,223;-0,082;19,165;1,285;-3,417;-2,089
