"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"*commentLikes_277";-0,074;-0,11;-0,041;-0,258;-0,123;0,923;-0,12;-0,512;0,741
"*commentLikes_195";-0,074;-0,11;-0,041;-0,258;-0,123;7,131;-0,12;-0,512;-0,632
"*a_0795";-1,153;-1,706;-0,638;-2,068;-1,911;-1,469;0,037;-3,712;37,526
"*postLikes_7400";-1,153;-1,706;-0,638;-2,068;-1,911;-1,469;0,037;-3,712;37,526
"*postComments_175";-1,153;-1,706;-0,638;-2,068;-1,911;-1,469;0,037;-3,712;37,526
"*postDate_9-2-2025";-1,153;-1,706;-0,638;-2,068;-1,911;-1,469;0,037;-3,712;37,526
"*commentDate_25-1-2026";-0,112;-0,165;-0,062;-0,388;-0,185;-0,842;-0,18;3,959;0,143
"*a_0796";-1,489;358,959;-0,126;-3,328;-0,811;-8,819;-0,005;0,47;-25,951
"*postLikes_5700";-2,898;118,25;22,026;-1,721;-0,489;-1,764;0,467;7,818;-46,559
"*postComments_197";-1,489;358,959;-0,126;-3,328;-0,811;-8,819;-0,005;0,47;-25,951
"*postDate_10-2-2025";-1,489;358,959;-0,126;-3,328;-0,811;-8,819;-0,005;0,47;-25,951
"*commentLikes_1,265";-0,037;18,186;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;-0,316
"*a_0797";-0,335;-0,495;3,769;-1,163;0,464;0,001;-0,539;0,019;0,43
"*postDate_12-2-2025";-0,335;-0,495;3,769;-1,163;0,464;0,001;-0,539;0,019;0,43
"*a_0798";-0,26;-0,385;-0,144;0,056;-0,431;0,182;-0,419;2,178;-0,362
"*postLikes_640";-0,26;-0,385;-0,144;0,056;-0,431;0,182;-0,419;2,178;-0,362
"*postDate_13-2-2025";-0,26;-0,385;-0,144;0,056;-0,431;0,182;-0,419;2,178;-0,362
"*a_0800";0,513;-0,77;1,863;-0,256;0,046;-3,928;-0,839;-0,321;8,435
"*postLikes_942";0,513;-0,77;1,863;-0,256;0,046;-3,928;-0,839;-0,321;8,435
"*postDate_16-2-2025";0,513;-0,77;1,863;-0,256;0,046;-3,928;-0,839;-0,321;8,435
"*a_0801";-1,377;-2,036;0,088;-0,407;-0,011;30,534;0,42;-7,136;-2,232
"*postDate_17-2-2025";-1,377;-2,036;0,088;-0,407;-0,011;30,534;0,42;-7,136;-2,232
"*a_0802";-1,563;-2,312;-0,865;86,641;2,865;-0,006;-2,518;-3,057;-13,276
"*postDate_19-2-2025";-1,563;-2,312;-0,865;86,641;2,865;-0,006;-2,518;-3,057;-13,276
"*a_0803";-0,521;-0,77;-0,288;-1,81;-0,863;-0,002;0,059;0,009;5,191
"*postDate_21-2-2025";-0,521;-0,77;-0,288;-1,81;-0,863;-0,002;0,059;0,009;5,191
"*a_0804";-15,503;-15,788;-10,783;-12,251;-6,058;0,007;-16,544;-72,363;359,66
"*postLikes_115000";-15,503;-15,788;-10,783;-12,251;-6,058;0,007;-16,544;-72,363;359,66
"*postComments_973";-15,503;-15,788;-10,783;-12,251;-6,058;0,007;-16,544;-72,363;359,66
"*postDate_23-2-2025";-15,503;-15,788;-10,783;-12,251;-6,058;0,007;-16,544;-72,363;359,66
"*commentDate_15-8-2025";0,811;-2,134;0,212;-0,008;2,028;3,156;9,185;-5,055;-3,008
"*commentDate_13-8-2025";1,026;-0,153;-0,577;0,223;-0,255;-2,051;-0,227;0,019;2,109
"*commentDate_3-8-2025";26,224;-1,981;-0,742;-2,67;4,312;0,002;-0,558;0,472;-2,019
"*commentDate_31-7-2025";23,93;0;-1,195;3,242;-0,589;2,83;-0,528;-0,849;-9,314
"*commentDate_29-7-2025";69,885;-1,299;-0,652;-0,51;12,96;2,184;-0,77;-1,441;-16,344
"*commentDate_28-7-2025";195,391;-4,081;0,3;-0,197;-3,148;-3,336;0,122;-0,589;-2,585
"*commentDate_25-7-2025";3,206;-1,616;-2,912;50,686;-1,318;-3,285;2,172;-8,287;-0,314
"*commentDate_16-7-2025";0,05;-2,094;-2,063;-1,174;23,003;-0,894;-2,506;0,023;0,88
"*commentDate_11-8-2025";0,199;0,368;-0,845;-0,115;-0,064;1,301;-0,794;-0,278;0,003
"*commentDate_15-7-2025";95,957;-1,779;-0,075;0,048;-0,885;-0,138;-0,131;-0,006;-6,247
"*commentDate_14-7-2025";124,647;-1,188;-1,092;-1,752;-3,269;-0,286;0;-0,916;-0,306
"*commentDate_12-7-2025";129,436;0;-0,02;-1,104;-1,711;-1,248;-0,491;0,016;-4,297
"*commentDate_2-7-2025";-2,234;-1,529;-0,037;0,003;-3,701;0,072;-0,048;-0,513;8,436
"*commentDate_29-6-2025";-1,936;-1,14;-0,002;-0,172;-0,364;1,467;23,479;0,019;-4,432
"*commentDate_24-6-2025";-0,744;-1,1;-0,412;-0,82;-1,232;0,112;-0,016;10,81;-0,888
"*commentDate_28-6-2025";-5,449;-4,379;-3,016;-4,031;2,581;-10,264;17,809;-0,324;21,644
"*commentDate_29-5-2025";0,253;-0,026;0,428;-0,007;-0,125;0,004;-0,725;1,692;-0,848
"*commentDate_20-5-2025";-0,364;-1,046;-1,03;-0,103;-1,324;-5,658;0,012;14,407;0,44
"*commentDate_18-5-2025";-0,338;4,912;0;-0,521;-1,27;3,313;-1,199;-1,126;0,006
"*commentDate_16-5-2025";-1,675;0,193;-0,927;0,159;-1,056;10,872;-0,993;-7,055;0,591
"*commentDate_15-5-2025";-2,869;1,039;-1,588;1,305;-2,863;1,3;-2,74;-3,597;5,181
"*commentDate_13-5-2025";-1,712;1,131;1,267;1,607;-0,178;-0,548;0,066;1,759;-3,03
"*commentDate_12-5-2025";-2,01;0,527;3,428;1,455;-0,436;-0,074;-0,384;-2,867;1,66
"*commentDate_9-5-2025";0,169;11,166;0,028;-0,768;-0,083;0,089;-0,062;-3,057;0,111
"*commentDate_8-5-2025";-1,153;35,63;-0,638;-0,763;0,024;-4,331;-1,858;0,092;0,431
"*commentDate_3-5-2025";-3,541;13,835;-0,448;1,019;-0,441;4,138;2,612;-0,738;-11,015
"*commentDate_27-6-2025";-0,893;-1,321;-0,494;4,354;5,187;-0,016;-1,438;-0,205;-0,132
"*commentDate_11-7-2025";174,511;-4,795;-1,794;0;-0,231;-1,108;-1,837;-0,039;-3,92
"*commentDate_2-5-2025";-1,489;4,305;0,047;0,5;0,211;-2,07;-2,398;0,11;0,269
"*commentLikes_248";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;3,167
"*commentLikes_1,284";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;3,167
"*commentLikes_382";-0,037;-0,055;-0,021;-0,129;16,236;-0,28;-0,06;-0,256;-0,316
"*commentLikes_368";-0,112;-0,165;-0,062;-0,388;-0,185;0,229;-0,18;-0,768;2,995
"*commentDate_26-4-2025";-1,675;-0,054;0,01;0,159;-0,152;2,232;-0,123;0,093;-0,956
"*commentLikes_989";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;3,167
"*commentLikes_353";-0,074;-0,11;-0,041;-0,258;-0,123;-0,561;-0,12;1,081;0,741
"*commentLikes_573";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;3,167
"*a_0805";-14,361;-23,412;-4,81;0,072;-2,637;-0,541;-21,293;291,462;-53,587
"*postLikes_128700";-14,361;-23,412;-4,81;0,072;-2,637;-0,541;-21,293;291,462;-53,587
"*postComments_1100";349,607;-49,692;-10,247;-2,438;-32,565;-26,69;53,135;259,54;-175,945
"*postReposts_41";-16,867;-22,866;-1,712;-0,05;-2,539;0,88;-11,283;235,295;-61,109
"*postDate_24-2-2025";-14,361;-23,412;-4,81;0,072;-2,637;-0,541;-21,293;291,462;-53,587
"*commentDate_19-8-2025";0,108;-0,193;-1,96;5,29;-0,051;5,21;-5,703;-0,009;-3,518
"*commentDate_18-8-2025";-1,223;-2,964;0,166;2,533;-1,26;5,122;-2,144;-2,609;0,632
"*commentDate_8-8-2025";6,768;-4,242;-1,588;6,634;-1,45;-0,625;0,103;2,253;-2,995
"*commentDate_24-7-2025";53,03;1,903;0,389;-1,597;0,127;-3,32;-1,618;-0,058;-0,445
"*commentDate_17-7-2025";6,44;-0,53;-1,299;-1,616;-0,125;0,45;0,619;-0,792;0,308
"*commentDate_9-7-2025";532,029;-2,704;-1,712;-0,268;-5,123;-1,894;-1,638;-1,802;-14,733
"*commentDate_7-7-2025";56,849;-1,529;0,528;-1,353;-1,88;0,072;-1,789;-0,156;-0,179
"*commentDate_1-7-2025";-1,265;-1,871;2,574;-0,231;-2,096;0,415;0,643;0,776;-0,004
"*commentDate_19-4-2025";0,024;2,582;0,562;-1,255;-1,479;-1,242;0,324;0,003;1,147
"*commentDate_26-7-2025";39,549;-4,618;-0,836;10,774;-0,126;-7,174;-5,18;-3,544;4,12
"*commentLikes_438";-0,112;-0,165;-0,062;1,418;-0,185;-0,842;-0,18;3,959;-0,947
"*commentLikes_149";-0,149;-0,22;-0,082;0,725;-0,246;0,022;-0,24;0,052;0,002
"*commentDate_3-6-2025";-0,856;2,857;-0,474;0,058;-1,417;3,992;-0,073;0,026;-2,955
"*commentLikes_461";-0,037;-0,055;-0,021;-0,129;16,236;-0,28;-0,06;-0,256;-0,316
"*commentLikes_1,169";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;3,167
"*commentLikes_902";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;3,905;-0,316
"*commentLikes_2,614";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;3,905;-0,316
"*commentLikes_5,671";-0,037;-0,055;-0,021;-0,129;-0,062;3,565;-0,06;-0,256;-0,316
"*commentLikes_4,148";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;3,905;-0,316
"*commentLikes_474";-0,074;-0,11;-0,041;-0,258;-0,123;-0,561;7,38;-0,512;0,741
"*commentLikes_1,253";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;3,905;-0,316
"*commentLikes_344";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;3,905;-0,316
"*commentLikes_20,402";-0,037;-0,055;-0,021;-0,129;-0,062;3,565;-0,06;-0,256;-0,316
"*commentLikes_1,980";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;3,905;-0,316
"*commentLikes_1,561";0;0;0;0;0;0;0;0;0
"*a_0806";-0,483;-0,715;-0,268;-1,681;-0,801;0,597;-0,779;-0,201;6,352
"*postLikes_814";-0,483;-0,715;-0,268;-1,681;-0,801;0,597;-0,779;-0,201;6,352
"*postDate_26-2-2025";-0,483;-0,715;-0,268;-1,681;-0,801;0,597;-0,779;-0,201;6,352
"*a_0807";-1,153;-1,706;-0,638;-0,763;0,024;7,277;0,944;0,092;-2,094
"*postDate_28-2-2025";-1,153;-1,706;-0,638;-0,763;0,024;7,277;0,944;0,092;-2,094
"*a_0808";0,484;62,456;9,452;-13,897;-8,269;-3,944;-2,737;58,601;-30,018
"*postComments_324";0,484;62,456;9,452;-13,897;-8,269;-3,944;-2,737;58,601;-30,018
"*postDate_2-3-2025";0,484;62,456;9,452;-13,897;-8,269;-3,944;-2,737;58,601;-30,018
"*commentDate_24-8-2025";2,679;-0,172;-1,051;-0,136;-1,379;1,682;-1,304;-4,951;4,92
"*commentDate_21-8-2025";-1,712;-0,07;-0,948;0,116;0,044;4,465;-1,044;0,353;-1,947
"*commentDate_12-8-2025";7,072;0,16;1,267;-2,288;2,164;-0,001;0,066;0,353;-4,352
"*commentDate_9-8-2025";6,005;-0,601;-0,075;11,145;0,426;-1,618;-0,809;-0,149;-1,787
"*commentDate_5-8-2025";0,658;0,07;0,199;-0,135;9,824;-0,186;0,022;-1,228;-0,484
"*commentDate_4-8-2025";22,434;-0,004;-0,824;0,5;3,287;-1,116;-0,032;-1,535;-0,927
"*commentDate_23-7-2025";22,328;-0,149;-1,03;-2,738;0,004;-4,148;0,012;7,518;-0,988
"*commentDate_20-7-2025";16,821;-2,643;-0,989;-0,459;0,018;0,269;0,032;-0,998;0,026
"*commentDate_30-5-2025";-2,869;-0,27;3,945;-0,085;-1,45;11,199;0,103;-1,77;-0,863
"*commentDate_26-5-2025";-0,553;0;-1,175;0,039;-1,711;2,093;-0,491;2,076;-1,304
"*commentLikes_212";26,897;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;-0,316
"*commentDate_26-6-2025";-0,967;-1,431;-0,535;1,557;0,17;4,169;-1,558;-4,386;0,654
"*commentLikes_432";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;3,905;-0,316
"*commentLikes_1,170";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;3,167
"*commentDate_31-8-2025";2,411;1,915;-1,092;-0,795;-3,269;-4,825;0;-0,076;8,923
"*commentDate_27-8-2025";0;-1,322;-1,712;-1,458;-1,751;6,805;2,482;0,321;-1,601
"*commentLikes_136";-0,149;3,17;-0,082;-0,517;2,698;1,846;-0,24;-1,024;-1,263
"*a_0810";-13,139;0,246;5,286;90,199;43,496;61,227;-16,145;-31,06;-105,576
"*postLikes_22200";-13,139;0,246;5,286;90,199;43,496;61,227;-16,145;-31,06;-105,576
"*postComments_544";-13,139;0,246;5,286;90,199;43,496;61,227;-16,145;-31,06;-105,576
"*postReposts_32";-13,139;0,246;5,286;90,199;43,496;61,227;-16,145;-31,06;-105,576
"*postDate_3-3-2025";-13,139;0,246;5,286;90,199;43,496;61,227;-16,145;-31,06;-105,576
"*commentDate_30-8-2025";6,774;-0,906;-0,968;0,081;0,029;-1,352;0,047;-0,875;1,617
"*commentDate_22-8-2025";3,667;-0,054;-0,927;-0,005;-1,056;0,597;-2,698;0,457;-0,078
"*commentDate_20-8-2025";-0,497;-3,029;-1,133;0,523;-0,473;-0,117;1,223;0,069;0,783
"*commentDate_7-8-2025";6,236;0,018;0,125;-0,285;-0,556;0,297;8,68;-0,227;-4,571
"*commentDate_6-8-2025";-0,893;-1,321;-0,494;2,089;-0,117;-0,016;-1,438;2,48;-0,132
"*commentDate_22-7-2025";16,821;-2,643;-0,989;0,467;3,945;-1,506;2,048;0,189;-4,86
"*commentDate_21-7-2025";-0,068;-1,981;0,106;-1,233;-2,219;-7,706;0,487;10,052;2,899
"*commentDate_13-7-2025";148,401;-2,532;-0,948;-2,288;-2,837;1,959;-1,044;-0,759;-4,352
"*commentDate_5-7-2025";391,346;-1,068;-1,588;-0,085;0,068;-12,593;0,664;-3,597;-7,834
"*commentDate_3-7-2025";-1,861;-1,046;0;0,323;-1,324;1,087;0,012;-1,259;1,758
"*commentDate_30-6-2025";-1,265;-1,871;-0,7;0,357;8,736;-0,361;0,003;-0,157;0,114
"*commentDate_21-6-2025";-1,265;-0,355;-0,7;-2,428;4,936;0,415;-2,038;4,659;-0,753
"*commentDate_14-6-2025";-1,489;-2,202;6,094;0,5;20,428;7,664;-0,745;-2,662;-10,146
"*commentDate_8-6-2025";0,039;-0,035;27,535;-2,974;0,353;-4,147;-0,073;4,981;-0,551
"*commentDate_30-4-2025";-0,189;71,56;1,61;-2,544;-0,25;-0,113;-0,192;0,586;-11,07
"*commentDate_24-4-2025";-0,02;1,123;-0,659;-0,853;2,629;-0,186;-1,918;-0,448;1,891
"*commentLikes_358";-0,074;-0,11;-0,041;-0,258;7,149;0,923;-0,12;-0,512;-0,632
"*commentDate_2-6-2025";-1,005;-0,124;3,975;3,097;0,127;-3,32;0,157;-0,517;0,47
"*commentLikes_632";-0,074;-0,11;-0,041;-0,258;-0,123;0,923;7,38;-0,512;-0,632
"*a_0811";-0,186;-0,275;-0,103;-0,646;-0,308;4,242;-0,299;0;-0,044
"*postDate_5-3-2025";-0,186;-0,275;-0,103;-0,646;-0,308;4,242;-0,299;0;-0,044
"*a_0812";0,698;323,783;1,057;-3,739;-1,342;-0,081;-3,583;-2,153;-28,183
"*postLikes_3800";0,698;323,783;1,057;-3,739;-1,342;-0,081;-3,583;-2,153;-28,183
"*postDate_7-3-2025";0,698;323,783;1,057;-3,739;-1,342;-0,081;-3,583;-2,153;-28,183
"*a_0813";-2,885;-5,049;0,828;-0,501;400,404;1,24;-7,63;-12,293;-25,951
"*postComments_127";-2,885;-5,049;0,828;-0,501;400,404;1,24;-7,63;-12,293;-25,951
"*postDate_8-3-2025";-2,885;-5,049;0,828;-0,501;400,404;1,24;-7,63;-12,293;-25,951
"*a_0814";-0,818;3,162;-0,453;0,104;-0,064;-0,88;-1,318;1,772;-0,019
"*postDate_10-3-2025";-0,818;3,162;-0,453;0,104;-0,064;-0,88;-1,318;1,772;-0,019
"*a_0815";-37,061;-49,633;-2,113;95,119;-28,753;482,188;-6,701;-73,272;-87,071
"*postLikes_50500";-37,061;-49,633;-2,113;95,119;-28,753;482,188;-6,701;-73,272;-87,071
"*postComments_1700";-37,061;-49,633;-2,113;95,119;-28,753;482,188;-6,701;-73,272;-87,071
"*postReposts_20";-41,019;-49,757;0,002;76,728;-30,235;482,604;-3,781;-60,079;-99,715
"*postDate_12-3-2025";-37,061;-49,633;-2,113;95,119;-28,753;482,188;-6,701;-73,272;-87,071
"*commentDate_6-9-2025";19,837;28,819;-1,34;-4,498;-0,885;-1,618;-3,899;-2,619;2,465
"*commentDate_4-9-2025";50,763;0,811;-1,34;-6,304;-2,165;-0,138;-0,809;-4,993;5,963
"*commentDate_2-8-2025";51,665;-3,084;-0,015;-0,029;-0,511;-1,115;1,131;-3,233;0,239
"*commentDate_19-7-2025";0,738;-1,706;-0,638;-0,096;-1,911;5,122;0,037;0,561;-2,094
"*commentDate_18-7-2025";95,957;-0,601;-0,075;-6,304;-2,165;-0,945;5,414;0,29;-3,679
"*commentDate_4-7-2025";601,53;-8,003;0,002;-3,939;-0,253;-8,818;-0,005;-9,044;-2,937
"*commentDate_23-6-2025";-1,191;-1,761;2,905;-0,853;-0,42;1,635;0,022;0,42;-0,079
"*commentDate_11-6-2025";-1,489;-2,202;-0,824;-0,615;1,291;9,929;-0,745;-1,535;0,022
"*commentDate_10-6-2025";-1,675;-0,815;0,01;-1,015;0,062;4,908;0,087;-0,648;0,005
"*commentDate_6-6-2025";-1,005;0,264;0,389;1,334;0,127;-0,181;-0,192;-0,517;0,055
"*commentDate_5-6-2025";-1,079;1,547;3,498;-0,592;-1,788;0,548;0,085;0,251;-0,726
"*commentDate_4-6-2025";-0,002;0,167;-0,597;0,962;-0,294;1,414;-1,738;0,002;-0,726
"*commentDate_1-6-2025";-0,219;-2,422;0,015;-0,241;0,872;0,742;8,697;-2,21;-0,039
"*commentDate_28-5-2025";-1,712;-0,861;1,267;-0,015;0,706;1,959;-1,044;-0,759;0,11
"*commentDate_27-5-2025";-1,973;4,008;-1,092;-0,795;-0,4;3,209;-3,178;6,025;-4,677
"*commentDate_24-5-2025";-0,781;3,501;5,994;-0,926;-0,042;0,045;-0,031;-0,023;-0,282
"*commentDate_11-5-2025";-1,973;1,915;-0,005;-3,081;-3,269;0,017;0,358;2,048;0,17
"*commentDate_23-4-2025";0,914;2,475;0;-0,521;3,727;-0,359;-0,226;1,141;-3,716
"*commentLikes_53";-0,521;0,106;-0,288;0,112;1,844;-0,475;-0,839;-1,514;2,731
"*commentLikes_153";-0,074;-0,11;-0,041;-0,258;-0,123;-0,561;7,38;-0,512;0,741
"*commentLikes_1,191";-0,037;-0,055;-0,021;-0,129;-0,062;3,565;-0,06;-0,256;-0,316
"*commentDate_25-6-2025";-0,156;-0,639;-0,845;-3,284;0,172;0;-2,458;-2,858;19,797
"*commentLikes_255";0;0;0;0;0;0;0;0;0
"*commentLikes_628";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;3,167
"*commentLikes_678";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;3,167
"*commentLikes_1,138";-0,074;-0,11;-0,041;2,934;-0,123;0,923;-0,12;-0,512;-0,632
"*commentLikes_550";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;3,905;-0,316
"*commentLikes_2,020";-0,037;-0,055;-0,021;7,738;-0,062;-0,28;-0,06;-0,256;-0,316
"*commentLikes_391";-0,074;-0,11;-0,041;-0,258;7,149;0,923;-0,12;-0,512;-0,632
"*a_0816";-0,558;0,064;-0,309;7,094;5,535;-0,032;-0,899;-0,46;-2,471
"*postDate_14-3-2025";-0,558;0,064;-0,309;7,094;5,535;-0,032;-0,899;-0,46;-2,471
"*a_0817";-0,856;-1,265;0,633;-1,144;0,353;-4,147;0,4;1,431;2,889
"*postDate_16-3-2025";-0,856;-1,265;0,633;-1,144;0,353;-4,147;0,4;1,431;2,889
"*a_0818";1346,42;-13,032;-3,538;-13,793;-36,899;-85,988;330,567;1,978;-91,341
"*postLikes_140600";1346,42;-13,032;-3,538;-13,793;-36,899;-85,988;330,567;1,978;-91,341
"*postReposts_34";969,229;-22,047;-4,833;-15,442;-33,724;-32,883;230,957;0,895;-61,334
"*postDate_17-3-2025";1346,42;-13,032;-3,538;-13,793;-36,899;-85,988;330,567;1,978;-91,341
"*commentDate_1-9-2025";-0,869;35,291;-1,224;-7,216;-2,276;-1,441;-6,48;-13,812;42,919
"*commentDate_26-8-2025";12,877;-0,04;-0,906;-2,069;0,083;0,017;2,698;-0,132;-0,817
"*commentDate_28-8-2025";-0,789;-3,58;0,371;0,371;-0,168;10,434;-0,809;-0,006;-2,649
"*commentDate_10-8-2025";21,639;-2,808;-1,051;-0,136;0,389;0,079;3,582;0,044;-5,641
"*commentDate_14-8-2025";0;-1,541;-0,577;-0,512;-0,255;-0,951;0,117;-0,111;7,729
"*commentDate_22-5-2025";-0,054;-1,926;0,125;-0,285;-2,158;1,858;-0,513;-0,003;1,06
"*commentDate_14-5-2025";-3,69;-0,276;-0,509;0,279;-0,103;0,317;-0,482;-10,845;16,506
"*commentLikes_189";7,682;22,934;-0,062;-0,388;-0,185;-0,842;-0,18;-0,768;-0,947
"*commentLikes_3,593";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;16,7;-0,256;-0,316
"*commentLikes_252";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;16,7;-0,256;-0,316
"*commentLikes_349";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;16,7;-0,256;-0,316
"*commentLikes_473";12,468;-0,11;23,308;-0,258;-0,123;-0,561;-0,12;-0,512;-0,632
"*commentLikes_2,041";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;3,905;-0,316
"*commentLikes_2,100";0;0;0;0;0;0;0;0;0
"*commentLikes_144";26,897;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;-0,316
"*commentLikes_4,019";-0,037;-0,055;-0,021;-0,129;-0,062;3,565;-0,06;-0,256;-0,316
"*commentLikes_156";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;16,7;-0,256;-0,316
"*commentLikes_5,564";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;-0,256;3,167
"*commentDate_12-9-2025";-0,136;-0,16;-1,484;-0,008;-2,57;-6,258;2,244;-6,458;32,757
"*a_0819";-0,2;-1,026;-0,189;-4,223;-2,804;31,924;0,72;0,998;-12,668
"*postDate_19-3-2025";-0,2;-1,026;-0,189;-4,223;-2,804;31,924;0,72;0,998;-12,668
"*a_0820";-1,042;0,211;-0,577;-1,714;-1,726;-0,951;-1,678;11,707;0,321
"*postComments_48";-0,728;-0,026;-1,299;-2,78;-3,887;-0,301;-0,725;19,628;-0,001
"*postDate_21-3-2025";-1,042;0,211;-0,577;-1,714;-1,726;-0,951;-1,678;11,707;0,321
"*a_0821";-4,881;-7,762;-2,275;19,111;315,267;0,127;-14,338;-41,114;-5,377
"*postComments_331";-4,881;-7,762;-2,275;19,111;315,267;0,127;-14,338;-41,114;-5,377
"*postReposts_14";-5,498;-8,688;-2,603;17,839;286,848;0,044;-13,486;-31,111;-5,246
"*postDate_23-3-2025";-4,881;-7,762;-2,275;19,111;315,267;0,127;-14,338;-41,114;-5,377
"*commentDate_11-9-2025";0,424;3,097;2,928;0,022;-0,042;-0,05;-1,679;-0,072;-0,349
"*commentLikes_209";-0,037;-0,055;-0,021;7,738;-0,062;-0,28;-0,06;-0,256;-0,316
"*commentLikes_241";-0,074;-0,11;-0,041;-0,258;7,149;0,923;-0,12;-0,512;-0,632
"*a_0822";-1,899;4,438;119,624;-1,559;-1,379;0,079;3,582;-0,695;-9,189
"*postDate_24-3-2025";-1,899;4,438;119,624;-1,559;-1,379;0,079;3,582;-0,695;-9,189
"*commentLikes_115";-0,149;-0,22;-0,082;-0,517;2,698;6,593;-0,24;-1,024;-1,263
"*a_0823";-15,499;-1,23;4692,539;-22,401;-10,221;-0,12;-24,116;-0,858;-123,487
"*postLikes_47700";-15,499;-1,23;4692,539;-22,401;-10,221;-0,12;-24,116;-0,858;-123,487
"*postComments_560";-15,499;-1,23;4692,539;-22,401;-10,221;-0,12;-24,116;-0,858;-123,487
"*postReposts_31";-15,499;-1,23;4692,539;-22,401;-10,221;-0,12;-24,116;-0,858;-123,487
"*postDate_26-3-2025";-15,499;-1,23;4692,539;-22,401;-10,221;-0,12;-24,116;-0,858;-123,487
"*commentDate_14-9-2025";2,702;10,65;-0,7;0,003;-2,096;-1,031;-0,468;0,001;-0,004
"*commentDate_10-9-2025";0,394;-0,445;-0,009;2,213;4,071;0,175;-0,702;0,112;-5,651
"*commentDate_2-9-2025";-1,429;38,952;-0,939;-0,865;-4,051;-2,556;-1,412;-5,436;14,261
"*commentLikes_172";-0,223;24,365;6,519;-0,776;-0,37;-1,683;-0,359;0,62;-1,895
"*commentLikes_293";-0,037;-0,055;48,595;-0,129;-0,062;-0,28;-0,06;-0,256;-0,316
"*commentLikes_116";-0,149;-0,22;10,696;-0,517;-0,246;0,022;-0,24;0,052;0,002
"*commentLikes_871";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;3,905;-0,316
"*commentLikes_2,772";-0,037;-0,055;-0,021;-0,129;-0,062;3,565;-0,06;-0,256;-0,316
"*commentLikes_366";-0,074;-0,11;-0,041;-0,258;-0,123;-0,561;-0,12;1,081;0,741
"*commentLikes_118";-0,112;-0,165;14,893;1,418;-0,185;-0,842;-0,18;-0,768;0,143
"*commentLikes_5,310";-0,037;-0,055;48,595;-0,129;-0,062;-0,28;-0,06;-0,256;-0,316
"*commentLikes_545";-0,037;-0,055;-0,021;7,738;-0,062;-0,28;-0,06;-0,256;-0,316
"*commentLikes_1,868";-0,037;-0,055;-0,021;-0,129;-0,062;-0,28;-0,06;3,905;-0,316
"*commentDate_9-9-2025";-1,973;0,586;-0,005;-1,752;-1,488;-0,286;0,358;0,561;1,898
"*a_0824";-0,074;-0,11;-0,041;-0,258;-0,123;-0,561;-0,12;7,81;-0,632
"*postLikes_660";-0,074;-0,11;-0,041;-0,258;-0,123;-0,561;-0,12;7,81;-0,632
"*postDate_28-3-2025";-0,074;-0,11;-0,041;-0,258;-0,123;-0,561;-0,12;7,81;-0,632
"*a_0825";-0,006;-12,517;-4,819;-6,909;-2,469;-4,331;-0,065;247,86;-53,012
"*postLikes_39800";-0,006;-12,517;-4,819;-6,909;-2,469;-4,331;-0,065;247,86;-53,012
"*postComments_884";-0,006;-12,517;-4,819;-6,909;-2,469;-4,331;-0,065;247,86;-53,012
"*postReposts_64";-0,006;-12,517;-4,819;-6,909;-2,469;-4,331;-0,065;247,86;-53,012
"*postDate_30-3-2025";-0,006;-12,517;-4,819;-6,909;-2,469;-4,331;-0,065;247,86;-53,012
"*commentDate_26-9-2025";-1,08;11,816;-2,332;-0,753;-2,054;-0,73;18,762;-5,51;1,684
