"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16"
"chiffre";1;1;0,037;0;1;1;1;0,72;1;1;1;0,296;0,908;1;1;1
"changement";0,021;1;1;0,64;1;0,551;1;0,759;0,017;1;1;0,099;1;1;1;0,29
"cessez_le_feu";1;0;1;1;0,757;1;1;1;1;1;1;1;1;1;1;1
"accuser";1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1
"romand";0,087;1;1;0;1;1;0,855;0,353;1;0,226;1;0;0,908;1;1;1
"gauche";1;1;1;1;0,013;0;1;1;1;1;0,583;1;0,908;1;1;1
"europe";0,538;1;1;0,871;1;1;0,71;0,002;1;1;0,127;0,185;1;0;1;1
"enregistrer";0;1;0,001;1;1;0,97;1;0,72;1;1;0,583;1;0,908;1;1;1
"comprendre";0,605;1;0,743;0,196;1;1;1;0,266;0;1;1;1;1;0,203;1;1
"cause";0,227;1;0,021;1;1;0,038;1;0,004;0,292;1;1;0,605;1;1;1;1
"tour";1;1;1;1;1;0;0,003;1;1;1;0,899;1;0;0,439;0,964;1
"rappeler";1;1;1;1;1;0,934;1;0;1;1;1;0,671;1;1;0,044;0,245
"phénomène";0,973;1;0,046;1;1;1;1;0,414;0;1;0,864;0,973;1;1;0,01;1
"neige";0;1;1;1;1;1;1;1;1;1;1;1;1;0,184;1;0,535
"match";1;1;1;1;1;1;1;1;1;1;1;1;0,76;0;1;1
"km";0;0;1;1;1;1;1;1;1;0,482;1;1;1;1;1;1
"jouer";1;1;1;1;1;1;0,827;0,323;0,083;1;1;1;1;0;0,752;1
"inclure";0,272;1;1;0,569;1;1;0,827;1;0,338;1;0,007;0;1;1;1;1
"emji_drapeau_états_unis";1;1;1;1;0;1;0,799;1;1;1;1;1;1;1;1;1
"débat";1;1;1;1;1;0,017;1;1;1;0,117;0;1;0,698;0,439;0,964;0,973
"dollar";1;1;1;0;0,395;1;1;1;1;1;1;1;1;0,013;0,001;1
"baisser";1;1;0;0;1;1;1;1;1;1;0,523;1;1;1;1;1
"artiste";1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1
"vol";0;0,554;1;0;1;1;1;0,274;1;1;1;1;1;1;0,318;1
"vidéo";1;1;1;1;0,318;1;1;1;1;1;1;1;0,312;1;0;1
"the";1;1;1;1;1;1;0;1;1;1;1;1;0,183;0,376;0;1
"susciter";1;1;1;0,665;0,136;1;1;0,024;1;1;0;1;1;0,345;1;1
"soutien";1;0,18;1;0,196;0,676;1;0,058;0;1;1;0,159;1;1;1;1;1
"sexuel";1;1;1;1;0;1;1;0,001;0,025;1;1;1;1;1;1;1
"saint";0,001;1;1;1;1;0,007;1;1;1;1;1;0,058;0;0,203;1;1
"recherche";1;0,957;1;1;1;1;0,799;1;0;1;0,005;1;1;1;0,346;1
"long";0,249;1;1;1;1;0,898;0,295;1;0;1;1;1;1;1;0,037;1
"justice";1;1;1;0,45;0;0,386;1;1;1;1;0,002;0,224;1;1;1;1
"géant";0,439;1;1;0,102;1;1;1;1;1;1;1;0,973;0;1;0,049;1
"exprimer";1;1;1;1;0;0;0,295;1;1;1;1;1;1;1;1;1
"euses";0,538;1;0,271;1;1;1;1;0,064;0,049;1;0,003;0,538;1;1;1;1
"crise";1;0,069;1;1;0,381;0,188;1;0,032;1;1;0,001;0,272;1;1;1;1
"considérer";0,206;0,882;1;0;1;0,823;0,74;0,076;1;1;1;1;1;1;1;0,041
"climatique";0,006;1;1;1;0,595;1;1;0,014;1;1;0,965;0;1;1;1;0,503
"cantonal";0,272;0,015;1;1;1;0;0,827;1;1;1;0,195;0,015;1;1;1;1
"élection";1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1
"école";1;1;0,634;1;1;1;1;0,19;1;1;1;0;1;1;1;1
"sujet";1;1;1;1;1;0,746;1;0,011;1;0;0,112;1;1;1;0,55;1
"rôle";1;1;1;1;0,349;1;0,001;0,026;0,001;1;1;1;1;1;0,129;1
"nolfi";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0
"matin";0;0;1;1;1;1;0,043;1;1;1;1;1;1;1;1;1
"manquer";1;1;1;1;0,717;1;0,066;0,026;0,315;1;0;1;1;0,6;1;0,009
"loi";1;1;1;0,462;0;0;1;1;1;1;0,028;0,206;1;1;1;1
"imago";1;1;0,932;1;1;1;1;1;0,071;1;1;1;0,634;0,822;1;0
"hiver";0;1;0,003;0,061;1;1;1;1;1;1;0,006;1;0,019;1;1;1
"euro";1;1;1;0;0,595;1;0,004;1;1;1;1;1;1;0;1;1
"emji_drapeau_france";0,659;1;1;0,408;0,188;0,347;0,057;1;1;1;1;0,659;0,398;1;1;1
"charger";1;1;1;0,462;1;1;1;0,003;1;1;0,462;0,049;1;1;1;0,535
"causer";0;0;0,018;1;1;1;1;0,566;0,766;1;1;1;1;1;1;1
"bâle";0;1;1;0,428;1;1;1;1;1;0,566;0,433;1;0,76;1;1;1
"urgence";0,035;0,123;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"total";0,572;1;0,297;0,462;1;1;1;1;1;1;0,143;0,008;0,008;1;1;0,184
"salvatore";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0
"parlement";1;1;1;0,497;0,318;0;1;1;1;0,621;0;1;1;1;1;0,568
"oeuvre";1;1;1;1;1;1;0,123;1;1;1;1;0,863;1;1;0;0,828
"fermer";0;0,68;1;0,017;1;1;0,586;1;1;1;1;1;1;1;1;1
"expérience";1;1;1;1;1;1;0,043;0,214;0,049;1;1;0,538;1;1;0;1
"epa";1;1;1;0,237;0,321;0,875;0,491;0,989;1;0,018;1;1;1;1;1;0,004
"célèbre";1;1;1;1;1;0,116;0;1;1;1;1;1;1;0,165;0;1
"augmentation";1;1;1;0;1;1;1;1;0,008;1;1;1;1;1;1;0,568
"1er";0,166;0,371;1;1;1;0,746;1;1;1;1;0;1;0,729;1;0,55;1
"officiel";1;0,015;0,522;1;1;0;1;1;1;1;1;0,937;1;1;0,431;1
"milliard";0,281;1;1;0;1;1;1;1;1;1;0,211;1;1;1;1;1
"imposer";1;1;1;1;1;1;1;0,982;1;1;0,127;1;0;0,005;1;1
"cadre";0,406;0,078;0,038;1;1;0,062;1;0,813;1;1;1;0,937;1;1;1;1
"besoin";1;1;0,002;0,04;1;0,785;1;0,527;1;0,566;0,433;1;1;1;0,256;1
"vente";0,098;1;1;0;1;1;1;1;0,151;1;0,063;0,901;1;1;0,134;1
"valoir";0,374;1;1;1;1;1;1;1;1;1;0,008;0;0,6;0,866;1;1
"office";1;0,763;0;0,36;1;1;0,031;1;1;1;0,374;1;1;1;1;1
"obtenir";1;0,371;1;0,831;1;0;1;1;1;1;0,403;1;0,244;1;1;1
"marque";1;1;1;1;0,033;0,586;1;1;1;1;1;1;1;0,345;0;1
"emji_ballon_de_football";1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1
"eau";0;0,277;1;1;1;1;0,156;0,005;1;1;0,317;1;1;1;1;1
"champion";1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1
"berner";0;0,035;1;1;1;1;1;1;1;1;0,433;0;1;0,165;1;1
"battre";0,937;1;1;0,707;0,881;1;1;1;1;1;1;1;0;0;1;1
"étranger";1;1;1;0,707;0,041;0,001;0,156;1;1;1;1;0,114;1;1;1;1
"week_end";0;1;1;1;1;1;1;1;1;1;0,793;1;0;0,866;1;0,866
"vaud";0;1;1;0,749;1;0,667;1;1;1;0,482;0,864;0;1;1;1;1
"sud";0,824;0;0,945;1;0,321;1;1;1;1;1;1;1;1;0,789;1;1
"reconnaître";1;1;1;0,017;0;1;0,022;1;0,61;1;1;1;1;1;0,877;1
"précis";1;1;1;0,001;1;1;1;0,489;0,228;1;0,112;1;1;1;0,55;1
"maladie";1;1;1;0,002;1;1;0,018;0,024;0;1;1;1;1;1;1;1
"identifier";1;1;0,007;0,328;1;1;1;0;0,003;1;0,864;1;1;1;1;1
"hôpital";1;0,107;0,221;1;1;1;1;0;0,673;1;1;0;1;1;1;1
"financier";1;1;0,597;0;0,205;1;1;0,451;1;1;0,001;0,147;1;1;1;0,973
"espérer";1;1;0,001;1;1;1;0,002;1;1;0,105;1;0,13;0,202;1;0,049;1
"décider";1;1;1;1;0,001;1;1;1;0,577;1;0;1;1;0,086;1;1
"cff";0;1;1;0,749;1;1;1;1;1;1;1;1;1;1;1;0,407
"accès";0,505;0,371;0,634;0,394;1;1;1;0;1;1;0,019;1;1;1;1;1
"économie";1;1;1;0;0,136;0,586;1;1;1;1;0;0,374;1;1;1;1
"tuer";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"traitement";1;1;1;1;1;1;1;0,768;0;1;1;0,374;1;1;0,831;1
"tenir";1;1;1;1;0,474;1;1;0,037;1;1;0,345;0,13;0,034;0,938;0,47;1
"société";1;1;0,031;1;0,835;1;1;1;1;1;0,001;0,098;1;1;0,831;0,345
"scène";1;0,22;1;1;1;1;0,522;1;1;1;1;1;1;1;0;1
"protection";1;1;0;1;1;1;1;0;1;1;0,864;1;1;1;1;0,407
"porter";0,824;1;0,945;1;0;1;0,001;1;1;1;1;0,824;1;1;1;1
"particulièrement";0,029;1;0,001;0,791;1;1;1;0,899;0,036;1;1;0,147;1;1;1;1
"partager";1;1;1;1;1;1;0;0,813;0,61;1;1;0,937;1;1;0;1
"organiser";1;1;1;1;0,474;0,268;1;0,856;1;1;0;0,439;0,003;0,407;1;1
"nom";1;1;1;1;0,05;0,268;0,026;0,414;1;1;1;1;1;0,02;0,178;1
"neuchâtel";0,13;1;1;0,749;1;1;0;1;0,642;0,482;1;0;1;1;1;1
"musée";1;0,822;1;0,326;1;1;0;1;1;0,879;0,482;1;1;1;0,988;1
"moment";1;1;1;1;0,835;1;0;1;0,577;1;1;1;0,6;1;0,392;1
"millier";1;0;1;1;0,205;1;1;1;1;1;1;1;1;1;0,51;1
"militaire";0,973;0;1;1;0;1;1;1;1;1;1;0,973;1;1;1;1
"intervenir";1;0;1;0,665;0;0,214;1;1;1;1;1;1;1;1;1;1
"information";1;1;0,904;1;1;1;1;0,011;0,479;1;1;0,281;1;1;0,282;0,006
"humanitaire";1;0;1;1;0,434;1;1;0,126;1;1;1;1;1;1;1;1
"hamas";1;0;1;1;0,925;1;1;1;1;1;1;1;1;1;1;1
"film";1;1;1;1;1;1;1;1;1;0,947;1;1;1;1;0;1
"entraîner";0,439;1;0,559;1;1;1;1;1;0;1;0,086;1;0,666;0,407;1;1
"contrôle";1;0,017;0,273;0,019;1;1;1;1;1;0,261;0,563;0,197;1;1;1;1
"ch";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,257
"buholzer";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
"appel";1;0,137;0,084;1;1;0,013;1;1;0,812;0,685;0,975;1;1;1;0,704;1
"action";1;1;1;1;1;1;1;0;1;1;1;0,098;1;1;1;1
"âgé";1;0,044;0;1;0,742;1;1;1;0,512;1;1;1;0,533;1;0,318;1
"série";1;0,639;1;0,665;1;1;0,554;1;1;1;1;1;1;0,345;0;1
"station";0;1;1;0,073;1;1;1;1;1;1;0,008;0,901;0,6;1;1;0,345
"réunir";0,406;0,68;1;1;0,157;0,24;0,586;1;1;1;0,01;0,406;1;0,902;0,877;1
"reuters";1;0,001;1;1;0,645;1;1;1;1;0;1;1;1;0,981;1;0,035
"problème";1;1;0,175;1;1;1;1;0;0,169;1;1;0,937;1;1;1;0,099
"play";1;1;1;1;1;1;1;0,66;1;0,002;1;1;1;0;0,098;1
"nord";0;0,015;1;1;1;1;0,022;1;1;1;0,829;1;1;0;1;0,902
"moyenne";0,02;1;0;0,017;1;1;1;1;1;1;1;0,114;1;1;1;0,902
"martin";0,394;1;1;1;0,266;0,144;1;0,715;1;0,119;1;1;1;1;1;0,004
"lumière";1;1;0;1;1;1;1;0,076;0,013;1;1;1;1;1;0,003;1
"final";1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1
"fan";1;1;1;1;1;1;0,022;1;1;1;1;1;1;0;0;1
"engager";1;1;0,046;1;0;1;1;0,414;1;1;1;0,13;1;1;1;1
"droite";0,824;1;1;1;0,02;0;1;1;1;1;1;0,824;1;1;1;1
"civil";1;0;0,522;1;1;1;1;0,813;1;1;1;1;1;1;1;1
"budget";1;1;1;0,236;1;0;1;1;1;1;0;0,863;1;1;1;1
"base";1;1;1;0,087;0,881;1;1;0,03;0;1;1;0,937;1;1;1;1
"arriver";0;0,596;1;1;0,357;0,188;1;1;1;1;1;1;0,145;1;1;0,828
"adapter";1;1;0,485;0,266;1;1;1;1;1;1;0,008;0;1;1;0,134;0,866
"accident";0;1;0,001;1;1;1;1;0;0,479;1;1;1;1;1;1;1
"écrire";1;1;0,449;1;0;0,043;0,522;1;1;1;1;1;1;0,828;0,354;1
"terme";1;1;1;1;0,789;1;1;0;0;1;1;1;1;1;1;1
"température";0;1;1;1;1;1;1;1;0,479;1;1;1;1;1;1;1
"répondre";0,281;1;0,376;0,182;0,694;0,465;1;1;1;1;1;0,06;1;1;1;1
"représenter";1;1;0;0,266;1;1;0,139;1;1;1;1;1;1;0,866;0,134;1
"quotidien";1;1;0,985;1;1;1;0,014;0,091;0,001;1;0;0,863;1;1;1;1
"produire";1;0,512;1;1;1;1;1;0,242;0,103;1;1;1;0,5;1;0;1
"prison";0,585;0,76;1;1;0,016;1;0,014;0,175;1;1;1;1;1;1;0,875;1
"part";0,784;1;0,904;0,536;1;1;0,458;0,242;0,479;1;0,681;0,281;1;0,75;1;1
"objet";1;0;0,412;0,579;1;1;0,108;1;1;1;1;0,824;1;1;0,096;1
"média";0,863;0,22;1;1;0;1;1;1;1;1;0,262;1;1;0,828;0,354;1
"moitié";0,784;1;0;0,001;1;1;1;1;1;1;1;1;1;0,75;1;1
"hausse";0,937;1;0;0;1;1;1;0,03;1;1;1;1;1;1;1;1
"fribourg";0,001;1;1;1;1;1;1;1;1;1;1;0;0,567;1;1;1
"feu";1;0,036;1;1;0,694;0,143;1;1;1;1;0,037;0,281;1;0,051;0,69;1
"essentiel";1;1;0,449;1;0,789;1;0,123;0;0;1;1;0,863;1;1;1;1
"défi";0,901;1;1;0,665;0,835;1;0,018;1;1;0,426;1;0,001;1;1;0,032;1
"découvrir";1;1;0,819;1;1;1;0,005;1;1;0,002;0,602;0,702;1;1;0;1
"direct";0;1;0,904;1;1;1;1;1;1;0,342;0,681;0,06;1;0,006;1;1
"difficile";1;1;0,522;0,087;0,157;1;1;0,126;0,169;0,092;0,317;1;0,633;1;1;1
"carrière";1;1;0,449;1;1;1;1;1;1;1;0,262;1;0;0,001;0,354;1
"bande";1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,69;1
"ukraine";1;0,054;1;1;0;1;1;1;1;1;1;1;1;0,828;1;1
"territoire";1;0;1;1;0,321;1;0,49;1;1;1;1;1;1;1;1;1
"terminer";0,702;0,428;1;1;1;1;0,393;1;1;1;1;1;0;0,003;1;1
"ski";0,743;1;1;0,032;1;1;1;1;1;1;0,187;1;0;1;1;1
"responsable";1;0,028;1;1;0;1;1;1;1;1;1;0,743;1;1;1;1
"question";0,824;1;0,945;1;1;1;1;0,677;0,001;1;1;0,072;1;0,286;0,738;0,789
"porte";1;0,554;1;0;1;0,035;0,49;1;1;1;1;1;1;0,789;1;0,789
"peter";1;1;1;1;1;1;1;1;1;0,913;1;1;1;1;1;0
"ouverture";0,702;1;1;0,134;1;0;1;1;1;0,979;1;1;1;1;0,216;0,034
"martial";1;1;1;1;0,835;0,586;1;1;1;0;1;1;0,6;1;1;0
"laisser";1;1;0,02;1;0,02;1;1;0,274;1;1;0,719;1;1;1;0,096;0,789
"jeu";1;1;1;1;1;1;0,108;1;1;1;1;1;0,016;0,062;0;1
"intervention";1;0;1;1;0,789;1;1;0;1;1;1;1;1;1;1;1
"historique";0,824;1;1;1;1;0,505;0,108;1;1;1;0,005;1;1;0,062;0,318;1
"grave";1;0,028;1;1;0,251;1;1;0;0,446;1;1;1;0,097;1;1;0,71
"emji_drapeau_territoires_palestiniens";1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"départ";0;1;0,02;0;1;1;1;1;1;1;1;1;1;1;1;1
"dossier";1;1;1;1;0,025;0;0,992;0,935;1;0,21;1;1;1;1;1;0,542
"coût";1;1;1;0;1;1;1;1;1;1;1;0,863;1;1;1;0,828
"art";1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1
"arrivée";0;1;1;1;1;0,143;1;1;1;1;1;1;0;1;1;1
"adopter";1;1;1;0,061;0;0,546;1;1;1;1;1;0,084;1;1;1;1
"actuellement";1;1;0,025;0;0,357;1;1;0,723;1;1;0,262;1;1;1;1;1
"acteur";1;1;1;1;0,357;1;0,001;1;1;1;1;1;1;0,828;0;1
"vote";1;1;1;1;0,742;0;1;1;1;1;0,719;1;1;1;1;1
"vivre";1;0,512;0;1;1;1;0;1;1;1;1;0,06;1;0,75;1;1
"université";1;1;1;1;1;0,871;1;1;0;1;1;0;1;1;1;1
"scientifique";1;1;1;1;1;1;1;0,076;0;1;1;1;1;1;0,02;1
"protéger";1;0,554;0;1;0,742;1;1;0,002;0,512;1;1;1;1;1;1;1
"pression";1;1;1;0,04;0,285;0,028;1;0,011;1;1;1;1;1;0,75;1;1
"paix";1;0,005;1;1;0;1;1;1;1;1;1;1;1;0,75;1;1
"onu";1;0;1;1;0;0,505;1;1;1;1;1;0,824;1;1;1;1
"musique";1;1;1;1;1;1;0,003;1;1;1;1;1;1;1;0;1
"maison";1;0,772;1;0,007;0,018;1;0,267;1;0,034;1;1;1;1;1;1;1
"jurer";0,004;0,022;0,819;0,989;1;0,917;1;1;1;0,979;1;0,04;1;1;1;0,669
"espace";1;1;0,341;1;1;1;0;1;0,088;1;0;1;1;1;0,642;1
"chef";1;0,123;1;1;0;0;1;1;1;1;0,164;1;1;1;1;0,669
"actuel";1;1;1;0,536;0,694;0;1;1;1;1;0,211;1;1;1;1;1
"établir";1;1;0,904;0,006;1;1;0,458;0,631;0,479;1;1;1;1;0,75;0,69;1
"tête";1;1;0,682;0,845;1;0,056;1;1;1;1;0,103;0,572;0,003;0,132;1;1
"tendance";1;1;0;0,579;1;1;1;0,677;0,001;1;1;0,824;1;1;0,318;1
"supplémentaire";0,007;1;1;0;1;1;1;0,242;1;1;1;0,784;1;1;1;1
"rouge";0,147;1;0;1;1;1;1;1;0,315;1;0,011;1;1;1;0,132;1
"présence";1;1;0,945;0,008;1;1;0,49;1;0,512;1;1;1;1;1;0,096;0,286
"privé";0,743;1;0,862;0;1;1;1;1;1;0,315;0,642;1;1;1;1;0,229
"pratique";1;1;1;0,006;0,694;1;1;0,063;1;1;0,037;1;1;1;0,282;1
"policier";0,824;0;1;1;1;0;1;0,677;1;1;1;1;1;1;0,738;1
"perdre";1;0,512;1;0,04;0,081;0,465;1;1;1;1;1;1;1;0;1;1
"origine";0,743;1;1;1;1;1;0;0,051;0;1;1;0,743;1;1;1;1
"nouvel";0,004;0,428;1;1;1;1;1;0,183;0,075;0,288;1;1;0,083;1;0,216;1
"naturel";1;1;0;1;1;1;1;1;0;1;0,719;0,824;1;1;1;1
"italien";1;1;1;0,895;1;1;0,047;1;1;0,913;0,122;0,616;0,004;0,001;1;1
"h";0;0,086;1;1;1;1;1;1;1;1;0,522;1;1;1;1;1
"futur";1;1;1;1;0,285;1;0,458;1;0;1;1;0,281;1;0,257;1;0,75
"forme";1;1;1;1;1;0,961;0,425;1;1;1;1;0;0,466;1;0,001;1
"figure";1;1;0,819;1;0,054;0,103;0,068;1;1;1;1;1;1;1;0;1
"emji_balance_à_poids";1;0,499;1;1;0;0;1;1;0,766;1;1;1;1;1;1;1
"donnée";0,824;1;0,02;1;1;1;1;0;0,118;1;0,719;0,072;1;1;1;0,789
"crime";1;0;1;1;0;0,871;1;1;1;1;0,563;0,197;1;1;1;1
"confédération";1;1;1;0,134;1;0,017;1;1;1;0,979;0,024;0,04;1;1;1;0,203
"coeur";0,659;1;1;1;0,188;1;0,361;0,156;1;1;1;1;1;1;0,006;1
"chaîne";1;0,012;0,729;1;1;0,309;1;0,985;1;0,235;1;1;1;1;0,158;1
"blesser";1;0;1;1;1;1;1;1;1;1;1;1;1;0,71;1;1
"arrêter";0,743;0,003;1;1;0;1;1;1;0,446;1;1;1;1;1;1;1
"évoquer";1;0,002;0,819;0,989;0,001;0,917;1;1;1;1;1;1;1;1;1;1
"ère";1;0,47;0,083;1;1;1;1;1;1;1;0;1;1;1;0,011;0,71
"source";1;0,137;1;1;0;1;0,793;1;0,812;0,685;0,282;1;1;1;1;1
"souhaiter";1;1;1;0,493;0,066;1;0,425;1;1;1;0;0,005;1;1;0,642;1
"skieur";0,702;1;1;0,989;1;1;1;1;1;1;1;0,224;0;1;1;1
"saluer";1;1;1;1;0,548;0;0,361;1;1;1;1;1;1;1;0,006;1
"principal";1;1;0,819;1;0;0,386;0,393;0,041;1;1;1;0,702;1;1;1;1
"new";0,702;1;1;1;0;1;0,393;1;1;0,979;1;1;0,432;1;0,053;0,669
"mars";0,197;1;1;0,943;1;0,001;1;1;1;0,947;1;0,032;0,07;0,027;1;1
"large";1;1;1;0;1;0,347;0,361;1;1;1;1;1;1;0,627;0,001;0,627
"fonction";1;1;1;0,45;0,597;0;1;1;1;0,979;1;0,224;1;1;1;0,669
"expert";1;1;0,341;1;0,645;1;1;0;1;1;0,642;1;1;1;1;1
"député";1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1
"découverte";1;1;0;1;1;1;1;1;0;0,913;1;1;1;1;0,004;1
"conflit";1;0;1;1;0;0,465;1;0,631;1;1;1;1;1;1;1;1
"chute";0;1;0,862;1;1;1;1;1;1;1;1;1;0;1;1;1
"chercheur";1;1;0,009;1;1;1;1;1;0;0,979;0,602;0,702;1;1;1;1
"auteur";1;1;1;1;1;1;0,425;0,584;1;1;0,642;0,05;1;1;0,249;0,71
"application";0,147;1;1;0,001;1;1;1;0;1;1;1;1;1;0,132;1;1
"al";1;0,001;1;1;0;1;0,298;0,935;1;0,21;1;1;1;1;1;1
"évolution";0,659;1;0;0,943;1;1;1;1;1;1;0,001;1;1;1;0,042;0,178
"véhicule";0,197;0;1;1;1;1;1;1;1;1;0,563;0;1;1;1;1
"village";0,394;1;0,487;1;1;1;0;1;0,855;1;0,044;1;0,205;0,37;1;1
"valentin";1;1;1;1;1;0,917;1;1;1;0,036;1;1;1;1;1;0
"transport";0;1;1;1;1;1;1;1;1;1;0;0,032;1;1;1;1
"réponse";1;0,145;0,341;1;1;0,961;1;0,001;0,088;1;1;1;1;0,71;1;1
"quitter";1;0,017;0,273;1;0,188;0,347;1;1;1;1;1;0,659;1;0,027;1;1
"provoquer";0,224;0,002;0,819;1;0,009;0,386;1;0,183;1;1;1;1;1;1;1;1
"populaire";1;1;1;1;1;0,871;1;1;1;1;0,018;0;1;1;0,042;1
"piste";0,224;0,022;1;1;1;1;1;0,538;0,075;1;0,024;0,224;0,083;1;1;1
"opération";0,702;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1
"naître";1;1;1;1;0,499;1;1;1;0,347;1;1;0,171;1;1;0;0,021
"médical";1;0;0,057;1;1;1;1;0;1;1;1;1;1;1;1;1
"milieu";0,743;1;0,083;1;0,645;1;1;0,051;1;1;1;0,743;1;0,042;1;1
"garder";1;1;1;1;0,11;1;1;0,088;0;1;0,008;1;1;1;1;1
"froid";0;1;0,153;1;1;1;1;1;0,936;1;1;0,484;1;1;1;1
"fonds";1;1;1;1;0,188;0,871;0,004;0,032;0,063;0,947;0,018;1;1;1;1;1
"durable";1;0,308;1;0,077;0,025;1;1;0,399;1;1;0;1;1;1;1;1
"choisir";1;1;0,021;1;0,013;1;0,917;0,311;0,252;1;1;1;1;1;0,352;1
"article";0,702;1;1;0,989;1;1;1;1;1;0;1;1;1;1;1;1
"acte";1;0,428;1;1;0;0;1;1;1;1;1;1;1;1;1;1
"unique";1;1;0,241;1;1;1;0,329;1;1;1;1;0,616;0,365;0,585;0;1
"stratégie";1;1;0,774;0,019;1;1;1;1;0,063;0,947;0,018;0,003;1;1;1;1
"siège";1;1;1;0,943;1;0;1;1;1;1;0,001;1;1;1;1;1
"réussir";1;1;1;1;1;0,034;0,917;1;0,252;1;1;1;0;0,009;1;1
"route";0,197;0,387;0,057;1;0,548;1;1;0,156;0,063;0,947;0,563;1;1;1;1;1
"reprendre";0,659;0,104;1;1;1;1;0,057;1;1;1;1;0,659;0,005;0,178;0,544;1
"possible";1;0,919;0,057;0;0,006;0,871;1;1;1;0,947;1;1;1;1;1;1
"position";1;0,822;1;1;0,45;0;0,992;1;1;0,879;1;1;1;1;1;0,542
"positif";1;1;1;0,794;1;0,725;0,955;1;0,034;1;0,086;0,124;0,993;0,499;0,399;1
"participation";1;1;1;1;1;0;1;1;1;0,913;1;0,171;0,004;1;1;1
"parler";1;0,919;0,774;0,943;0,548;0,871;0,361;1;0,005;0,947;1;1;1;1;1;0,627
"opposition";1;1;1;1;0;0;1;1;1;1;0,563;0,032;1;1;1;1
"oms";1;0,965;0,069;0,989;1;1;1;0;1;1;1;1;1;1;1;1
"netflix";1;1;1;0,001;1;1;1;0,287;1;1;1;1;1;1;0;1
"mouvement";0,572;0,009;1;1;1;0,056;1;1;1;1;0,103;0,572;1;1;0,988;1
"midi";0;0,919;1;1;1;1;1;1;1;1;1;0,659;0,398;1;1;1
"instagram";1;1;1;0,688;1;1;0,878;1;0,897;0;0,36;1;1;1;0;1
"inspirer";1;1;1;1;1;0,515;0,793;1;0,165;1;1;1;1;1;0;1
"genevois";1;1;1;1;1;0,056;0,298;1;1;0,879;0,011;1;1;0,542;0,024;1
"football";1;1;1;1;0,991;1;1;1;1;1;1;1;0,331;0;1;1
"extrême";1;1;1;0,061;0,018;0,005;1;0,355;0,974;1;1;1;1;1;1;1
"employé";1;0,919;0,273;0;1;1;1;1;1;1;0,018;0,197;1;1;1;1
"emji_gyrophare";0,659;0,002;0,774;1;1;0,001;1;0,491;1;1;1;1;1;1;1;1
"degré";0;1;1;1;1;1;1;1;0,936;1;1;1;1;1;1;1
"danger";0,04;0,022;0,069;1;1;1;1;0,041;0,006;0,979;0,164;1;1;1;1;1
"contenir";1;1;1;0,326;0,991;1;1;0;0,043;1;0,103;1;1;1;1;1
"vigueur";0,003;0,387;1;0,019;0,042;0,086;1;1;1;1;1;1;1;1;1;0,627
"travers";0,171;1;0,729;1;1;1;0,047;0,024;1;1;1;1;1;1;0,004;1
"traditionnel";1;1;1;1;1;1;0,208;0,772;0,222;0,767;0,36;1;0,915;1;0,001;1
"texte";1;1;1;1;0;0,824;1;1;1;0,913;1;1;1;1;1;1
"situer";0;0,772;0,634;0,286;1;1;1;1;0,974;1;1;1;1;0,111;1;1
"signer";1;1;1;1;0;1;1;1;1;1;1;1;0,003;0,132;1;1
"réduction";0,197;1;1;0;1;0,347;1;1;1;1;1;1;1;1;1;0,627
"reportage";1;0,286;1;1;1;1;1;0,338;1;0;1;1;1;1;0,363;1
"rencard";1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1
"rejoindre";0,002;1;1;1;0,16;0,824;0,329;1;1;0,913;1;1;1;0,154;0,495;1
"période";0,171;1;0;0,366;1;0,824;0,047;1;1;1;1;1;1;1;0,495;1
"promettre";1;1;1;0,286;0,402;0,725;0,955;0,883;1;0,843;1;1;1;1;0;1
"négociation";1;1;1;0,943;0;0,013;1;1;1;1;1;1;1;1;1;1
"nécessaire";0,659;1;1;0,943;0,188;0,086;1;0,156;1;0,947;0,563;1;1;1;1;0,178
"menacer";0,616;0,086;0;1;1;1;1;0,985;1;1;1;0,616;1;1;1;1
