"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"225";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"226";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"227";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"228";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"229";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"230";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"231";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"232";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"233";2;4;7;8;11;11;11;11;11;11;11;11;11;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"234";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"235";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"236";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"237";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"238";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"239";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"240";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;43;43;43;43;43;43;43;43;43
"241";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"242";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"243";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"244";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"245";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"246";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"247";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"248";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"249";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"250";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"251";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"252";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"253";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"254";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"255";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"256";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"257";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"258";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"259";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"260";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"261";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"262";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"263";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"264";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"265";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"266";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"267";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"268";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"269";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"270";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"271";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"272";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"273";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"274";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"275";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"276";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"277";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"278";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"279";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"280";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"281";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"282";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"283";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"284";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"285";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"286";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"287";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"288";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"289";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"290";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"291";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"292";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"293";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"294";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"295";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"296";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"297";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"298";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"299";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"300";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"301";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"302";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"303";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"304";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"305";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"306";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"307";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"308";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"309";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"310";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"311";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"312";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"313";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"314";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"315";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"316";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"317";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"318";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"319";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"320";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"321";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"322";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"323";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"324";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"325";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;43;43;43;43;43;43;43;43;43
"326";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"327";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"328";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"329";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"330";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"331";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"332";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"333";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"334";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"335";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"336";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"337";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"338";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"339";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"340";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"341";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"342";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"343";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"344";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"345";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"346";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"347";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"348";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"349";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"350";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"351";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"352";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"353";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"354";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"355";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"356";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"357";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"358";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"359";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"360";2;4;7;8;10;12;15;15;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19
"361";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"362";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"363";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"364";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"365";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"366";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"367";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"368";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"369";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"370";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"371";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"372";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"373";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"374";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"375";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"376";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"377";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"378";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"379";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;41;41;41;41;41;41;41;41;41;41
"380";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"381";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"382";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"383";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"384";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"385";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"386";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"387";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"388";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"389";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"390";2;4;7;8;10;12;14;14;14;14;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22
"391";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"392";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;46;46;46;46;46;46;46
"393";2;4;7;8;10;12;15;15;18;21;21;21;21;21;21;21;21;21;21;40;40;40;40;40;40;40;40;40;40
"394";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"395";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"396";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"397";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"398";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"399";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"400";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"401";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"402";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
"403";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;43;43;43;43;43;43;43;43;43
"404";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"405";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"406";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"407";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"408";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;43;43;43;43;43;43;43;43;43
"409";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"410";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"411";2;4;6;6;6;6;6;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16
"412";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"413";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"414";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"415";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"416";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"417";2;4;7;8;10;12;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;45;47;47;47;47;47;47;47
"418";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"419";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"420";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"421";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"422";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"423";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"424";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"425";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"426";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"427";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"428";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"429";2;4;7;8;10;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13
"430";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"431";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;50;50;50;56;56
"432";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"433";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;59
"434";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"435";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"436";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"437";2;4;7;8;10;12;15;15;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"438";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"439";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"440";2;4;6;6;6;6;6;17;17;17;17;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"441";2;4;6;6;6;6;6;17;17;17;17;24;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"442";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"443";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"444";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"445";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"446";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;37;37;37;37;37;37;37;51;51;51;51;51
"447";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;38;38;42;42;42;42;42;42;42;42;58
"448";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;54;54;54
"449";2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;49;49;52;55;55;55
"450";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;34;34;39;39;39;39;39;39;39;39;39;39;39
"451";2;4;7;8;11;11;11;11;11;11;11;11;11;29;31;33;33;36;36;36;36;36;36;36;36;36;36;36;36
