"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"542";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"543";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"544";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"545";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"546";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"547";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"548";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"549";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"550";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"551";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"552";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"553";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"554";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"555";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"556";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"557";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"558";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"559";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"560";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"561";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"562";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"563";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"564";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"565";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"566";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"567";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"568";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"569";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"570";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"571";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"572";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"573";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"574";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"575";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"576";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"577";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"578";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"579";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"580";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"581";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"582";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"583";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"584";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"585";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"586";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"587";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"588";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"589";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"590";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;41;41;41;41;41
"591";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"592";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"593";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"594";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"595";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"596";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"597";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"598";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"599";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"600";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"601";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"602";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"603";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"604";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"605";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"606";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"607";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"608";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"609";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"610";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"611";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"612";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"613";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"614";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"615";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"616";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"617";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"618";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"619";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"620";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"621";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"622";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;33;33;33;33;33;33;33;33;33
"623";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"624";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"625";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"626";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"627";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"628";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"629";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"630";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"631";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"632";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"633";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"634";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"635";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"636";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"637";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"638";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"639";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"640";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"641";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"642";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"643";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"644";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"645";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"646";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"647";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"648";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"649";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"650";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"651";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"652";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"653";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"654";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"655";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"656";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"657";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"658";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"659";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"660";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"661";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"662";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"663";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"664";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"665";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"666";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"667";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"668";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"669";2;4;4;4;4;12;12;12;12;12;12;12;27;27;27;27;27;27;27;27;27;27;27;27
"670";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"671";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"672";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"673";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"674";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"675";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"676";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"677";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"678";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"679";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"680";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"681";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"682";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"683";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"684";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"685";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"686";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"687";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"688";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"689";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"690";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"691";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"692";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"693";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"694";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"695";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"696";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"697";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"698";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"699";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"700";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"701";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"702";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"703";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;39;39;39;39;39;39
"704";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;34;34;34;34;34;34;34;34
"705";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"706";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"707";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"708";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"709";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"710";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"711";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"712";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"713";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;41;41;41;41;41
"714";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"715";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"716";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"717";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"718";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"719";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"720";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"721";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"722";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"723";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"724";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"725";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"726";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"727";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"728";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"729";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"730";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"731";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"732";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"733";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"734";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"735";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"736";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"737";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"738";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"739";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"740";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"741";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"742";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"743";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"744";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"745";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"746";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"747";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"748";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;42;42;42;42
"749";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"750";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"751";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"752";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"753";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;45;45;45
"754";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"755";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"756";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"757";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"758";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"759";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"760";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"761";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"762";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"763";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"764";2;4;4;4;4;12;12;12;12;12;12;12;26;28;28;28;28;28;28;28;28;28;28;28
"765";2;4;4;4;4;12;12;12;12;12;12;12;27;27;27;27;27;27;27;27;27;27;27;27
"766";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"767";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"768";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"769";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"770";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"771";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
"772";2;5;6;8;11;11;15;15;15;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"773";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;39;39;39;39;39;39
"774";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"775";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"776";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"777";2;4;4;4;4;13;13;16;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25
"778";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"779";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"780";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"781";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"782";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"783";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"784";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"785";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"786";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"787";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;49
"788";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"789";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"790";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"791";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;41;41;41;41;41
"792";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"793";2;5;6;9;9;9;9;9;9;9;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"794";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"795";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"796";3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3
"797";2;4;4;4;4;12;12;12;12;12;12;12;26;29;29;29;29;29;29;29;29;29;29;29
"798";2;4;4;4;4;13;13;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"799";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"800";2;5;6;8;10;10;10;10;10;10;10;10;10;10;31;31;31;31;31;31;31;31;31;31
"801";2;5;6;8;11;11;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;48
"802";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"803";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"804";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;40;40;44;44;44
"805";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;36;36;36;36;36;36;36
"806";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"807";2;5;6;9;9;9;9;9;9;9;22;22;22;22;22;22;35;35;35;41;41;41;41;41
"808";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;46;46
"809";2;5;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7
"810";2;5;6;8;10;10;10;10;10;10;10;10;10;10;30;30;30;30;30;30;30;30;47;47
"811";2;5;6;8;11;11;15;15;15;21;21;21;21;21;21;32;32;32;38;38;43;43;43;43
"812";2;4;4;4;4;13;13;16;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"813";2;4;4;4;4;13;13;16;19;19;19;24;24;24;24;24;24;37;37;37;37;37;37;37
