"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"mass";"chi.distance";"inertie"
"catastrophe";-0,758759125448234;-0,902708283825571;1,4848305861247;-0,793615713637725;-0,595084223037588;0,69564301068657;0,495398576165608;0,0824715067704382;-1,10593293926642;-0,620577844030969;-0,208391512993605;-0,287461502349619;-0,341997704869315;0,5625390413195;-0,300667178395774;-0,225452055918122;0,263549495807173;0,18768541186546;0,0312449398526336;-0,418990867532101;-0,235110502644229;-0,0789506648327469;0,118409910931468;0,141322806863043;0,344897300116426;0,0894314396961853;0,0475775601916158;0,0633967271029102;0,0301489151595595;0,000785205074527601;0,12513470707139;0,0350895806028538;0,00380584719001921;0,00017528251193514;0,000248099328874199;0,000671250378898287;0,000191757010483396;0,000107817090122774;0,000147334205607269;7,47205812960607e-05;2,07080207915556e-06;0,000372381691628696;0,000117252811844155;1,32218062681576e-05;0,000304460344040189;1,43906139922131;0,000630506229480529
"bénéficier";0,208113400187238;0,862775343838401;0,365479656611216;-0,621313323865214;-0,129938488728608;2,05634856544408;-0,243935249058751;-0,639460203138415;-0,689325929542652;1,57900985880112;-1,77393625732401;0,0597384671767749;0,247657654492455;0,104910084841269;-0,178346543619112;-0,0372985407807954;0,590270069924706;-0,0700210455263523;-0,183555563080846;-0,197869403791562;0,453251105103893;-0,509204274143321;0,00647364842585775;0,0938170278030673;0,0151855743086825;0,0398345449131103;0,00164850298404903;0,402583777878933;0,00531226980286633;0,0343060804684695;0,0353295613400628;0,165091285194282;0,20041772688062;1,31865389975624e-05;0,000226634584848674;4,06684059664035e-05;0,00011753090163265;5,1405117531054e-06;0,00128743170120381;1,81167318414842e-05;0,000124496681807832;0,000144670493877254;0,000759102491761645;0,000958090986466345;0,000304460344040189;1,68808734397813;0,000867602034068854
"bois";-0,243361624555832;1,7322773033444;0,070646315490711;-0,09564958391153;1,77599940328515;-1,03289924710488;-0,441609362736556;-1,46114009048549;-0,199350481187414;0,664248755402979;-0,82466505051524;-0,0740999660230244;0,527452467308904;0,02151074388605;-0,0291238642530296;0,540765191227385;-0,314502334767739;-0,134463430024979;-0,444895251079383;-0,0606992327143675;0,202253787120429;-0,251098143904508;0,0082722946704799;0,353422206456943;0,00053022063095189;0,000882221181261834;0,287787900168232;0,0949186411093735;0,016269729452581;0,167378841557124;0,00276119053394209;0,0273016407879249;0,0404751134511851;1,35237205753814e-05;0,000685214946494631;1,13964878042618e-06;2,0890948932369e-06;0,000720240648607675;0,000243617184046998;4,45316248873314e-05;0,000487501224849429;9,074580837948e-06;0,000100751958225241;0,000155291318056318;0,000228345258030142;1,74625845419378;0,00069632027451132
"baser";0,210437931476766;0,453148844257898;0,444386178947844;-0,266434532398502;0,316185401392096;-1,3422653564787;0,437910960345758;-1,55872041596562;0,227964946135517;0,725059579407332;-0,286978941289556;0,0881338165431812;0,189783927385684;0,186114022766084;-0,111585834523233;0,132422068418781;-0,562156108691948;0,183402127033464;-0,652809967379821;0,095474331077057;0,303663258358046;-0,12019006832978;0,0130183787910726;0,0509011750184644;0,0441555935328182;0,0144071934229377;0,0191980703507925;0,337364517855773;0,0336715002901302;0,400903956502097;0,00759949953517388;0,0684639087200658;0,0103162059806729;1,68534491567286e-05;7,8148833556199e-05;7,51556842897949e-05;2,70160450808374e-05;3,80473466484551e-05;0,000685673727813554;7,2981431416861e-05;0,000924649617578028;1,97777502917373e-05;0,000200072839736009;3,13430174850336e-05;0,000380575430050236;1,20369095251958;0,000551405049922932
"avancé";-0,684087742144426;1,54910416007766;-0,735276089514656;-0,564338135723719;-0,583119681021554;-2,59012925061373;-3,19380869439766;-1,0206858585238;-0,648218229461038;-1,44819575020023;0,089866723107061;-0,138084475699134;0,312689765609789;-0,148416945750952;-0,113912778708998;-0,117703871101827;-0,52282275727209;-0,644676657510005;-0,206027477098139;-0,130844142994234;-0,292321201735396;0,0181397773685263;0,0303157033415389;0,131081822468549;0,0266379440814616;0,014243356206435;0,0143887983268346;0,276822056171381;0,394678810643366;0,0378811596989268;0,0135402445046098;0,0601871825549574;0,000222922001936656;0,000106860109366477;0,000547965527196661;0,000123450508710298;7,27228340916705e-05;7,76439098176309e-05;0,00153191571050803;0,00232921616145762;0,000237890003453446;9,59476799373427e-05;0,000478901871875021;1,84412267970799e-06;0,000228345258030142;2,56417350389693;0,00150136681947489
"autriche";-2,40520647981789;-0,773339143915774;0,255982790915085;0,0332239402429971;-0,10592535638321;1,27027148303053;0,671620132845839;0,392460751713604;0,818386987859746;-1,58866055410821;-0,544092720352041;-0,689478127829631;-0,221685925760847;0,0733802012083802;0,00952399734080192;-0,0303646348126884;0,364136888580797;0,192527084760847;0,112503066413904;0,234599371390514;-0,455406516569109;-0,155969989829089;0,621491824260853;0,0541761170912396;0,00535436550070946;8,18695624280864e-05;0,000787400437930537;0,110417414166705;0,0289441022538945;0,00928791412697878;0,035792177079972;0,120115307967108;0,0135515075521833;0,00176130863466524;0,000182083553512675;1,99504305814207e-05;3,3607252405853e-07;3,41610020548336e-06;0,000491274057116937;0,00013733402430929;4,68946389513189e-05;0,000203914526380925;0,000768409912065585;9,0131492872609e-05;0,000304460344040189;1,99115046346628;0,00120708788800791
"automne";-1,52515819583851;0,742803031305946;-1,33689852313511;-0,828406100626903;-1,33130306090152;-0,653714822514392;-0,152361280230941;1,84222334394156;-0,441314465706895;1,49128641639311;-0,698462279450811;-0,409452486750917;0,199417050089762;-0,35891124364994;-0,222398528144048;-0,357409054609935;-0,175499932029866;-0,0409037601773592;0,494573567112988;-0,118477746056694;0,400359079678498;-0,18751308421853;0,251110776336904;0,0502250177296899;0,146753421956411;0,051145996876137;0,124984029096904;0,0293850216888038;0,00149681033478912;0,205643585130523;0,0104585598563227;0,106356278878496;0,0224405021150183;0,000708207496524091;0,000167987926112742;0,00054416126081925;0,000208937941103934;0,000539615722321742;0,000130109017864218;7,0677301609412e-06;0,00103327351163441;5,92962270184693e-05;0,000677100068722367;0,000148530843603478;0,000304460344040189;1,98633109563748;0,00120125170391122
"auteur";0,240454481169373;0,273525009685348;1,16364611221052;-0,833922217497274;-0,416523309103945;0,315048227351365;-0,594831390040539;-0,552838754216959;0,154997049475031;-1,53297086390234;0,379091984504446;0,101320861726725;0,115255866933123;0,490328257808908;-0,351391736510701;-0,175511391604934;0,132752601346751;-0,250645480707681;-0,232950946477625;0,0653114657773753;-0,645951483944861;0,159738867651335;0,0174963471028426;0,0190903072774672;0,311658708171467;0,145285486018155;0,0342945691089147;0,0191315211516797;0,0639515941667375;0,0519127020231721;0,00361633364986299;0,315032153507893;0,0185302778218061;2,20042462758534e-05;2,84731050857703e-05;0,000515326638172724;0,000264662149808026;6,60266657888949e-05;3,77741610432476e-05;0,000134656866561714;0,000116315530584624;9,14297661210426e-06;0,000894352134865843;5,46927739060433e-05;0,000380575430050236;1,18639308332603;0,000535670782525443
"australien";-1,28629716486931;-0,813537961415146;-0,51151628611597;0,726276763874201;-0,257473429561533;-0,128669941936567;1,87728230684401;-1,13771568937151;-0,390341440334864;-0,53942820008581;-0,552297325245865;-0,434715000232469;-0,274942031083184;-0,172871252857351;0,245451371735309;-0,0870153220022599;-0,0434850945539864;0,63444342469574;-0,384500634594708;-0,131919189406869;-0,182304320129268;-0,186653549762774;0,275952232900467;0,0930773762364527;0,033191433077888;0,0607358471021697;0,00722239469403611;0,00175881144714685;0,351068968680488;0,121175221225506;0,0126409758935167;0,0214992854575616;0,021677453284769;0,00075562204126236;0,000302257884608089;0,00011949257617379;0,00024089417159853;3,02751866023038e-05;7,5609471569308e-06;0,00160946362897986;0,000591138829277866;6,9584308133367e-05;0,000132889077354765;0,000139305374702574;0,000456690516060283;1,59806257197473;0,00116629805934533
"apprêter";-0,628857147380839;1,60100762118279;-1,24341590416736;-0,806160651821102;-1,21563769378293;-2,52858662715568;-2,48967615622541;0,231333537171275;-0,834507257619884;-1,00201371015823;0,0502199648831689;-0,137289515191061;0,349525422498325;-0,271457464346207;-0,175997689643181;-0,26539303929763;-0,552030669614967;-0,54353589506701;0,0505037897684;-0,182186204449183;-0,218755526681022;0,0109638169184184;0,0287735476119309;0,15725823827514;0,0855614290006041;0,0326454085240329;0,0702364931221242;0,296318569158458;0,269374890137915;0,00218555451938371;0,0252051704898021;0,0323625087832216;7,81903773838043e-05;0,000120402287048855;0,000780400488075927;0,000470720995809508;0,000197867254237973;0,000449923885689113;0,00194664342549262;0,0018871935950304;1,62932578536074e-05;0,000212026903035548;0,000305687768410738;7,67862649677795e-07;0,000304460344040189;2,41949494827194;0,00178229739829911
"approuver";0,781739289150264;-0,633275542276994;0,0372487316952135;-0,632723801735542;0,143098600513793;1,97653107531098;-0,458359729801575;0,0404184592261886;-2,23117695343465;-0,794294948760458;0,618168957700863;0,230083114171256;-0,186386959076806;0,0109631232641256;-0,186224569666738;0,0421170741917682;0,581736688145908;-0,134905377671468;0,0118960439852958;-0,656684586329781;-0,233778521711444;0,181940758058118;0,0902209938043842;0,0499236531780734;0,000155798220117596;0,0408038908666735;0,00197478397906848;0,367370946276192;0,018525870279318;0,000135374939223958;0,365587849174887;0,0412622374563888;0,0240386018256751;0,000186060683879178;0,000122100140796535;4,22428988552901e-07;0,00012188747428305;6,23449823991657e-06;0,00118942764246308;6,39651824946789e-05;4,97382203141748e-07;0,00151564944361026;0,000192085390661099;0,000116344302105335;0,000304460344040189;1,69854696700407;0,000878386907936892
"annuler";0,326534120872463;0,120203494097721;1,53617744216978;-0,965373831433133;-0,364880299895437;0,0496477568904244;-1,16234496116705;-0,987449240134623;-1,71783792863077;-0,0668487284815627;2,11495394706924;0,0895268403752428;0,0329565529013622;0,42117838186625;-0,264679442008166;-0,100040327416712;0,0136120745796545;-0,318683608075416;-0,270731923095766;-0,470984782895423;-0,0183281166086601;0,579863274056468;0,0144560716905169;0,00165182691386202;0,243350199539342;0,08723157321996;0,0117912292223387;0,000212865953316585;0,109407025596908;0,0742023661320881;0,199020367834089;0,000268401477435718;0,258408072420142;3,24629417244489e-05;4,39911097375581e-06;0,000718478043486462;0,000283740792941357;4,05351296245347e-05;7,50464230248343e-07;0,000411339871746213;0,000296865885779401;0,000898452473448765;1,36055792345918e-06;0,00136186031305335;0,000304460344040189;1,77244532159853;0,000956481174625215
"analyse";0,150933068854202;0,489949777588389;0,400192423831758;-1,54276007905763;-1,42158892191662;-1,01638986944326;0,332450535860856;1,75804217199452;1,65473242031758;-0,411144735529413;1,01019995430842;0,0418838981071858;0,135960970766276;0,111053322047195;-0,428115630627653;-0,394490657401102;-0,282047996851237;0,0922549609265948;0,487856370767115;0,459187934184172;-0,11409258647523;0,280330296570127;0,00298141444069117;0,0264907268428897;0,0159421560448986;0,215050192854014;0,172769350876131;0,0861168205117774;0,00863951975665523;0,227042501176013;0,178258025757901;0,0098005050846261;0,0569087866544036;5,2018856615346e-06;5,48144583404426e-05;3,65704009953579e-05;0,000543486526457731;0,000461466371498567;0,0002358916958533;2,52374848822128e-05;0,000705749492733566;0,00062524114389939;3,8599480945399e-05;0,00023302723725485;0,000228345258030142;1,80402541287627;0,000743151398303412
"amélioration";0,509108447045675;0,221017002619334;-0,785415152282832;-0,397881695658331;2,44705958099161;-0,0876908600777624;0,566171349210177;0,0882663550072334;-0,0246815709323603;1,46047712278938;-0,925178837266693;0,157891236539437;0,0685446254964139;-0,243583013227083;-0,123396170871755;0,758913479771391;-0,0271958134091664;0,175588315100135;0,0273742932724718;-0,00765456510662958;0,452941883390292;-0,286928318482705;0,0411340153686565;0,00653685827134768;0,0744620238479613;0,0173451446630906;0,620775663114308;0,000777325554852629;0,0303849312989083;0,000694010313981277;4,80912528772548e-05;0,149960010567484;0,0578819257465311;5,91851295904839e-05;1,11543268640969e-05;0,000140860928931831;3,614930211751e-05;0,00136735437500141;1,75590354875423e-06;7,31960717003666e-05;1,7790263570398e-06;1,39103351428482e-07;0,000487058934280215;0,000195453466492499;0,000228345258030142;1,63824621706195;0,000612844573234385
"ambitieux";-0,471507283187843;1,04972579574677;0,386115908085926;-0,170776359052406;0,235633949098186;-1,48400603965302;-3,26123517135642;-2,66619023146955;-0,566934628282735;-2,82625754231971;-1,2109043030828;-0,0843053952050104;0,187690733998841;0,0690374367200543;-0,0305347742334875;0,042131296611437;-0,265339943030589;-0,583108108360121;-0,476714208179539;-0,101367782846613;-0,505334207025347;-0,216509414524088;0,0127844172017454;0,0534309704218952;0,0065207161966455;0,00115784154851083;0,0020856668687609;0,0806657630898062;0,365300561970228;0,229446495514522;0,00919411829926869;0,203485298482473;0,0359281504061442;6,76873551831879e-05;0,000335492235121387;4,53906209398749e-05;8,87945343619922e-06;1,6904660669084e-05;0,00067050507709747;0,00323813513255964;0,00216427777451169;9,78580827359057e-05;0,00243194754011844;0,000446426923801019;0,000304460344040189;2,72155654550278;0,00225509819770712
"alémanique";0,0649330036993565;0,472836741995402;0,627378257971003;-1,21047092614269;-1,01574207810539;-1,23385372026932;-1,12966610770608;0,118302925119886;-1,09964946694744;-0,11497132742829;1,10325450930977;0,0224434320401004;0,163431208791308;0,216846911339608;-0,418386959167732;-0,351080914195481;-0,426468984039376;-0,39045759585826;0,040890202344044;-0,380082649397169;-0,0397386695007077;0,381328695608663;0,000835995783767081;0,0373794349774738;0,0593591691695208;0,200572474343869;0,133630343115662;0,192271199868505;0,151131600316902;0,00155761136058406;0,11926736701563;0,00116106795063807;0,102833736097445;1,28369461696473e-06;6,80695949401206e-05;0,000119836650502278;0,000446107432801566;0,0003141214703102;0,000463508906385278;0,000388535702511741;4,26109973874906e-06;0,000368162262188398;4,02448047819244e-06;0,000370580152934187;0,000304460344040189;1,46565877834556;0,00065402820963355
"altitude";-0,0779600338454763;0,787677670736987;-2,67170445120635;-1,42278044784447;-1,95153401012954;-1,8506848727149;-0,617569160347335;3,41461231671803;-1,06502616215277;0,278850982349202;-0,0814524719707093;-0,0141670639424437;0,143138469507136;-0,485507842012667;-0,258550703308101;-0,354636930534927;-0,336310409780391;-0,112225987495895;0,620510646846097;-0,193538830030527;0,0506733963864693;-0,0148017172615183;0,000313299884077327;0,0269681070551777;0,279865141871143;0,0720412896526689;0,128242961816439;0,112459185114552;0,0117427382066558;0,337360351481348;0,0290855140290556;0,00177568529774371;0,000145725591135814;2,31304874303083e-06;0,000236122740515164;0,0027165491987349;0,000770400442521127;0,00144941581393374;0,0013034839770497;0,000145148297995171;0,00443734863505956;0,000431679375121734;2,95927349509496e-05;2,52492966590774e-06;0,000380575430050236;2,87449346627807;0,00314458543449357
"air";0,43089041589475;-0,246261903682819;-1,80686390063387;-0,408103160942131;-0,624153950250299;-0,387506116928693;-0,00620573939820116;0,0596811474306681;0,182786196416373;1,50931841543995;-0,58946598034707;0,164276991018412;-0,0938873621857514;-0,688866945809316;-0,155589349012236;-0,237958722443295;-0,147736725028073;-0,00236593843300964;0,0227534402223307;0,0696872458502693;0,57542771579704;-0,224733932310967;0,0425747383903144;0,0117260025159314;0,569409864269115;0,0263662121522196;0,0583534934527897;0,0219325551416367;5,27457374914458e-06;0,000458445471443593;0,00381105402675512;0,231411803121273;0,0339505568847691;5,65281018450147e-05;1,84639747923538e-05;0,000993989086744963;5,07073192178289e-05;0,000118608054076131;4,57180668768926e-05;1,17251336515105e-08;1,08443883654777e-06;1,01722617142228e-05;0,000693573475167047;0,000105790878972913;0,000304460344040189;1,36288830326776;0,000565524288988909
"agression";0,338005115870084;0,0640106139365704;-0,469633254425147;1,57291170226491;-0,882281240247301;-0,688156750188972;-0,31962612869102;-1,92679415398608;0,496426245396548;0,949535798403539;-0,331522509879176;0,111816883689338;0,0211756184666143;-0,155361337805568;0,52034148777013;-0,291871140967986;-0,227652007863363;-0,105736854200912;-0,63741081922668;0,164224839020414;0,31411990216669;-0,109672345733979;0,0207070306786722;0,000626199135865181;0,0304049817741571;0,309577559786956;0,09216169735909;0,0546713520238287;0,0110595590249082;0,377691280710526;0,0222188073067034;0,072393472714583;0,00848805948470731;4,34797755953527e-05;1,55935404800451e-06;8,39379637927976e-05;0,000941563108205928;0,000296247597386328;0,00018022519136499;3,88799140439977e-05;0,00141289987510844;9,37886349210358e-05;0,000343133746555734;4,182797022248e-05;0,000380575430050236;1,53297045250985;0,000894351654844056
"agent";0,672842494679005;-0,705611466033688;-0,708769245155275;0,596036271886424;-1,86416806718872;0,629639535761007;1,65349083978008;-1,97346517370327;-0,419743327870412;-1,83295917622353;-2,32324907606059;0,145988224341569;-0,153098185408836;-0,153783336198908;0,129323396878166;-0,404472945979683;0,136614376362855;0,358761810636984;-0,428187397180246;-0,0910727006686113;-0,397701479237157;-0,504080836153319;0,0386364298803118;0,035829324675947;0,0326088646689458;0,0209317264174211;0,193733796085701;0,0215510249990987;0,139365646278186;0,186562407447619;0,00747958948508897;0,127022657541815;0,196278532519866;0,000206751570701416;0,000227380518038458;0,00022942023574881;0,000162243524465338;0,00158705552567794;0,000181053103209014;0,00124860646547571;0,00177861080460633;8,04617725491224e-05;0,00153436109378994;0,00246498078980807;0,000456690516060283;2,23400603272309;0,00227924324291817
"agence";-0,132900435028656;1,83608422555466;-0,945633313814694;-0,579294616106296;0,510963377762391;-0,909814000188762;0,966655713607932;1,04289870090466;-0,571928537505107;1,55661283548697;-0,903958566963024;-0,0395409797836334;0,546277890121663;-0,281347971029702;-0,172353662343451;0,152023524873515;-0,270690889616529;0,287602625388423;0,31028669274075;-0,170162082120321;0,463128631939116;-0,268948761633627;0,00244536830415699;0,393562645822743;0,094165710085677;0,0320759822109528;0,023612181709593;0,072997920825225;0,0772711009277589;0,0845221947895691;0,0225276039623711;0,148613455797051;0,0482058355649014;4,03315397263037e-06;0,000769798740294719;0,000204191436488695;7,66286159803031e-05;5,96171959387316e-05;0,000189015416716276;0,000213371122389449;0,000248356911329415;7,46922481380872e-05;0,000553290497701961;0,000186590293222525;0,000228345258030142;1,7539761638174;0,000702488746363132
"afp";0,96821736321183;-1,19586676725579;-0,152954233711255;0,490963864770513;0,892153960845359;-0,970651243701025;0,462622331986407;0,268864910898979;0,152944046485074;0,30751918892311;0,102989167574691;0,442622742557404;-0,546693178998701;-0,0699233715314293;0,22444523366161;0,407850187299759;-0,443735396490412;0,21148883828406;0,122912197984949;0,0699187144180968;0,140583088015119;0,0470817293075547;0,255153881930081;0,328215615860557;0,00484323159480069;0,0452944520899676;0,141514570466125;0,16334154657557;0,0347929790408227;0,0110438306858499;0,0031670986713767;0,0114026641501734;0,00123012893467588;0,000428122177998874;0,000653111885382928;1,068427353183e-05;0,000110083201329151;0,000363497651020884;0,000430277288886443;9,77406403040988e-05;3,30133994425556e-05;1,06828503677403e-05;4,3188332267892e-05;4,84401064289592e-06;0,000456690516060283;1,25095359789107;0,000714668094417696
"affrontement";-1,26528221077411;-2,35551087813486;-1,24206084954491;0,13011422717155;0,694841879521404;0,042973947143409;0,181497875085185;-0,157899448795892;0,118280726314838;0,2454954506254;0,169949016114544;-0,41368796246301;-0,770141623297536;-0,406095666032438;0,042541252115697;0,227180718203029;0,0140504659603753;0,059341295954378;-0,0516257169271675;0,0386722521277636;0,0802655027458468;0,0555653605182716;0,203663244573134;0,595175823403487;0,149272354946627;0,00148688346835297;0,0401212930819971;0,000149644972406003;0,0025030119635888;0,0017803038094963;0,00088533129108786;0,00339648887158844;0,00156561961823446;0,000609278076153682;0,00211159670307949;0,00058711948316799;6,44303246782224e-06;0,000183743810906088;7,02831531848268e-07;1,25367174076866e-05;9,48859641119135e-06;5,32437593909487e-06;2,29365262131863e-05;1,09920338248978e-05;0,000380575430050236;1,82978682797599;0,00127421214638241
"énergie";-0,794548931671602;1,4452972378674;0,281003539790748;-0,0806931035289532;0,681916344501206;-2,71321449752985;-4,60207377074214;-3,52472464991394;-0,275640173143346;-2,34055983028422;0,169160239554846;-0,112571492204127;0,204769348066385;0,0398125106308251;-0,0114325785521172;0,0966137356668326;-0,384407545567055;-0,652020650906922;-0,499382099243043;-0,0390526301971988;-0,331609926318589;0,0239665800673018;0,0213638911049525;0,0596060858411598;0,00203244323938201;0,000152125284557618;0,0102793665857311;0,158679602293285;0,428083208881336;0,235985049778796;0,00127898096924485;0,0821266293856933;0,000412616635860672;0,000144156189257227;0,000476986780131023;1,80308241836499e-05;1,48684205140836e-06;0,000106182805807099;0,00168097113174139;0,00483614317050224;0,0028368892961739;1,73491029952414e-05;0,00125092563232001;6,53414217831925e-06;0,000228345258030142;3,54772455732449;0,00287403323214566
"émotionnel";-0,139072549515518;1,90215389637926;0,0832567094499165;0,33326098287428;2,96029205792866;-2,23863625368026;1,06048175393534;-1,07015966444775;-1,15670172611373;-1,24810498172462;0,201857998967786;-0,0291660676335933;0,398916604208153;0,0174604609408972;0,0698909482856968;0,620827608881239;-0,469483133870119;0,222402499035358;-0,224432134599962;-0,242581594234474;-0,261750535512713;0,042333329408183;0,00131070322039754;0,206752150385307;0,000357285838905937;0,00519612968058351;0,387932127937576;0,216322844527251;0,0455208032506031;0,0435625936249438;0,0451028822560314;0,046765890904684;0,00117658837371389;4,4164653741999e-06;0,000826196402537096;1,58281618246944e-06;2,53606826091486e-05;0,00200106463728928;0,00114435049694587;0,000256801998119143;0,000261510513185625;0,000305516566416763;0,000355708489588783;9,30430470709666e-06;0,000228345258030142;2,50702495535542;0,00143518970774277
"élu";0,526158143376407;0,0240693172257543;0,756755804870851;-0,477764024173518;-0,905390364483006;2,3990952732708;0,338189099349648;-0,20559696301143;-2,24925472541052;-2,67922618369921;-2,24137280691405;0,105081378975686;0,00480699021183088;0,151135061815048;-0,095416374557964;-0,180819529658237;0,47913396909833;0,0675412466034632;-0,0410606823412759;-0,449208647987473;-0,535080157011786;-0,447634515048528;0,0212933416724943;3,7573008494624e-05;0,0335026019028957;0,0121206978207735;0,0411858526510605;0,281981103701442;0,00525427043583076;0,00182490247257287;0,19356574701152;0,244588161641051;0,164645747681864;6,32156473986851e-05;1,32287722266858e-07;0,00013076861353457;5,21217375843676e-05;0,000187181849314661;0,00131427724088072;2,61162734629912e-05;9,65217944881795e-06;0,00115523218597539;0,00163912002057074;0,00114714996032282;0,000228345258030142;2,35322692543379;0,00126450227490941
"église";0,315697913188217;0,474000554024156;-0,134707084302788;1,15096454153593;-1,53536122369813;-0,198364013092946;-0,362981019799377;2,17202127349061;-0,851301614590471;-1,04287591735087;-1,93147610590309;0,0830317616003249;0,124666965969747;-0,0354293330505342;0,30271537894602;-0,403815615405988;-0,0521717526697668;-0,0954676994759102;0,571263682898609;-0,223900981792381;-0,27428697159798;-0,507997857643284;0,0125506121050723;0,0238570303224564;0,00173803349519427;0,115168809961204;0,193913353039719;0,00315617476128967;0,00990994626566001;0,333460712150288;0,0453971296051665;0,0606725442777825;0,200175654016165;2,27580695063316e-05;5,13038191235819e-05;4,14355272370797e-06;0,000302493387701252;0,00053828606041311;8,98499353562298e-06;3,00856798754595e-05;0,00107725903771406;0,000165485105572616;0,000248346060052617;0,000851864807658984;0,000228345258030142;1,83911413142297;0,000772341480072991
"écrivain";0,574215686929875;-0,0778762175238131;1,91259888206554;0,666910565469581;-0,321675018944331;-0,502392502375845;-0,372925713684253;0,683200728474126;0,897217853495226;2,28949782506413;-0,967157226825488;0,163181514728692;-0,0221309856664172;0,543525350748513;0,189523690729796;-0,091414111520306;-0,142770689467493;-0,105978614352462;0,194153054808078;0,25497277714194;0,650633083640637;-0,274848257974287;0,0463176101466174;0,000718361312842863;0,390840551477553;0,0431340997895021;0,00949501822562571;0,0225837533591362;0,0116687054775832;0,0368033810454393;0,0562512070446697;0,326198495106295;0,0559888170147321;7,52908331061839e-05;1,38484668651612e-06;0,000835294828058689;0,000101561052443665;2,36279839730938e-05;5,76339381435827e-05;3,17567943203478e-05;0,00010658317142356;0,000183817904543442;0,00119694023998479;0,000213592579098973;0,000228345258030142;1,74129119996326;0,000692364524981613
"zelensky";1,04483575453525;-1,91910616008574;0,962948634071576;-1,1777339821702;-0,543480657725699;-1,5396267890377;0,726083273053887;-0,460131389727216;0,780696892035347;0,67394905188784;0,310304997655452;0,306066700539961;-0,562169209709546;0,282079274125574;-0,344996955236243;-0,159203330279775;-0,451007241414045;0,212693632215629;-0,134787592841632;0,228691754498147;0,1974218069663;0,0908985229316831;0,127800557536328;0,363556484027459;0,0825655207631307;0,112103872526589;0,0225875941722291;0,176758944994422;0,0368630735138787;0,0139121886744051;0,0354929087385486;0,0235557141342731;0,00480314091873511;0,00033237380239161;0,00112131784249628;0,000282316965096762;0,000422303952735114;8,99288248810957e-05;0,000721708220283922;0,000160510555460084;6,44606167795095e-05;0,000185564815720399;0,00013828811829518;2,93162403927387e-05;0,000304460344040189;1,90744083354071;0,00110772736594869
"volonté";0,540269455129699;0,109187378004202;1,27672683208823;-0,714275325219638;0,0522721031129926;0,505529981886704;1,17500173030041;-0,00270129957008093;-1,44169036851014;-1,54488736073876;-1,2342821751689;0,170240139987425;0,0344051923346894;0,402299542490744;-0,225069787307822;0,0164710591481739;0,15929365257855;0,370245730445353;-0,000851185667803763;-0,454279929807931;-0,486797537894925;-0,388925134096825;0,0519053285901481;0,00178761169918092;0,220466633935197;0,0626342549996878;0,000317392132738764;0,028946678424167;0,146639208944771;7,28335793039008e-07;0,183854855589549;0,188014004848658;0,115433302500108;0,000111086574876748;4,53717594589452e-06;0,000620349902486697;0,000194165489502824;1,03987393966179e-06;9,72600710101885e-05;0,000525433500612331;2,77706628380249e-09;0,00079101503982909;0,000908310609442221;0,000579788585758743;0,000380575430050236;1,54765397103943;0,000911566758286695
"viral";-0,00797727308430077;1,99352522808163;0,0437073433817497;0,416051800154927;3,41596720061415;-2,14372060491035;2,19299285887083;-0,579246667354509;-1,3329140367078;-1,0296140120127;0,208397550850374;-0,00149589437343934;0,373824882322939;0,00819597979808553;0,0780178314486792;0,64056050999537;-0,40198944642152;0,411228955547918;-0,108620053666503;-0,249947392638908;-0,193072719350074;0,0390786074967293;3,44833351980949e-06;0,181585437193843;7,87344774987018e-05;0,00647566929305897;0,413040676965059;0,158617278955866;0,155652736952841;0,0102052223556828;0,0478899763578389;0,0254480599090739;0,00100275920571529;2,42186352038017e-08;0,0015124611185104;7,27025371247596e-07;6,5877264580665e-05;0,00444087072449068;0,00174894886280909;0,00183027008641287;0,000127693218770477;0,000676153078570822;0,000403449921499805;1,65282155580889e-05;0,000380575430050236;2,8036206587908;0,00299143278976959
