valve;0;0;0;1;1;0;0;0;0;1;0;0
vague;0;0;0;0;0;0;0;0;0;0;2;1
user;1;0;2;0;0;0;0;0;0;0;0;0
témoin;0;0;0;0;1;0;0;0;1;0;0;1
trésor;0;0;1;1;0;0;0;0;0;1;0;0
tournant;0;0;1;0;1;0;0;0;0;1;0;0
top;2;0;0;0;0;0;0;0;0;1;0;0
times;0;0;2;1;0;0;0;0;0;0;0;0
tessinoise;3;0;0;0;0;0;0;0;0;0;0;0
tchèque;2;0;0;0;0;0;0;0;0;0;0;1
sölden;3;0;0;0;0;0;0;0;0;0;0;0
sévère;0;2;0;0;0;0;0;0;1;0;0;0
sérieux;0;0;1;0;1;0;0;1;0;0;0;0
séparer;0;0;1;1;1;0;0;0;0;0;0;0
sébastien;0;0;0;0;0;0;0;3;0;0;0;0
suspect;0;2;0;0;1;0;0;0;0;0;0;0
survie;0;0;0;0;1;0;0;0;0;0;0;2
spotify;0;0;0;0;1;0;0;0;0;2;0;0
soumettre;0;0;0;0;0;0;3;0;0;0;0;0
souhait;1;0;1;0;0;0;0;1;0;0;0;0
soudanais;0;0;0;0;0;3;0;0;0;0;0;0
sonore;0;0;0;1;0;0;0;0;1;1;0;0
solidarité;0;0;0;1;0;2;0;0;0;0;0;0
solaire;0;0;0;0;0;1;1;0;0;0;1;0
slalom;3;0;0;0;0;0;0;0;0;0;0;0
similaire;0;1;0;0;0;0;1;0;0;1;0;0
sexiste;0;1;0;0;1;0;0;1;0;0;0;0
serbe;2;1;0;0;0;0;0;0;0;0;0;0
sensible;0;0;0;0;0;0;1;0;1;0;0;1
semer;0;1;0;0;1;1;0;0;0;0;0;0
scénario;0;0;0;0;0;0;1;1;0;0;1;0
saut;1;0;0;0;0;0;0;0;0;2;0;0
sanctionner;0;1;0;0;0;0;2;0;0;0;0;0
sanction;0;0;2;0;0;0;0;0;0;0;0;1
rêve;2;0;0;0;0;0;0;0;0;1;0;0
républicain;0;0;3;0;0;0;0;0;0;0;0;0
répression;0;2;0;0;1;0;0;0;0;0;0;0
réparer;0;0;0;1;0;0;0;0;0;1;1;0
réintégrer;0;0;2;0;0;0;0;1;0;0;0;0
réguler;0;0;0;2;0;0;1;0;0;0;0;0
régulation;0;0;0;1;0;0;0;0;0;0;0;2
rompre;0;0;0;0;0;1;1;0;0;0;0;1
robot;0;0;0;0;0;0;0;0;0;0;2;1
rente;0;0;0;0;0;0;1;0;2;0;0;0
remise;0;1;1;0;0;0;0;1;0;0;0;0
regard;0;1;0;0;0;0;0;0;1;1;0;0
rassembler;0;1;0;0;1;0;0;1;0;0;0;0
racisme;0;1;0;1;0;0;0;1;0;0;0;0
quartier;0;0;0;2;0;0;0;0;0;0;1;0
pétrolier;0;0;2;0;0;0;0;0;0;0;0;1
prêt;0;1;0;0;0;0;1;0;0;0;0;1
prévoyance;0;0;0;1;0;0;0;0;2;0;0;0
prévenir;0;0;0;0;0;1;0;1;1;0;0;0
prétendu;0;0;0;0;0;0;0;0;1;0;0;2
présidentiel;0;2;0;0;0;0;0;1;0;0;0;0
protester;0;0;0;0;0;0;0;3;0;0;0;0
portant;0;1;0;0;0;0;0;0;1;0;1;0
pompier;0;0;0;0;3;0;0;0;0;0;0;0
philippin;0;0;0;0;3;0;0;0;0;0;0;0
pause;0;0;0;1;0;0;0;0;0;1;1;0
passionner;0;0;0;1;0;0;0;0;1;1;0;0
partiellement;0;1;0;0;0;0;1;0;0;0;1;0
paramilitaire;0;0;0;0;0;3;0;0;0;0;0;0
opérer;1;1;0;0;0;0;0;0;1;0;0;0
obligation;0;0;0;0;0;0;1;2;0;0;0;0
météo;0;0;0;0;0;0;0;0;0;0;3;0
mountain;3;0;0;0;0;0;0;0;0;0;0;0
moscou;0;1;1;0;1;0;0;0;0;0;0;0
mortel;0;0;0;0;1;0;0;1;1;0;0;0
militant;0;1;0;1;0;1;0;0;0;0;0;0
migros;0;0;0;0;1;0;1;1;0;0;0;0
matériau;0;0;0;0;0;0;0;0;0;2;0;1
marc;0;0;0;1;0;1;0;0;0;1;0;0
manifestant;0;0;0;0;1;0;1;1;0;0;0;0
mandater;0;0;0;1;0;1;0;1;0;0;0;0
mamdani;0;0;3;0;0;0;0;0;0;0;0;0
maman;0;0;0;0;0;0;0;0;0;0;1;2
lula;0;2;0;0;0;0;0;0;1;0;0;0
luisier;0;0;0;0;0;0;0;3;0;0;0;0
lourd;1;0;0;1;1;0;0;0;0;0;0;0
logiciel;0;0;0;1;0;1;0;0;0;0;0;1
libération;0;0;0;0;0;3;0;0;0;0;0;0
libyen;0;3;0;0;0;0;0;0;0;0;0;0
league;3;0;0;0;0;0;0;0;0;0;0;0
kilo;0;0;1;1;0;0;0;0;0;0;0;1
justesse;1;0;0;0;0;0;1;1;0;0;0;0
intempérie;0;0;0;0;0;0;0;1;1;0;1;0
insister;0;0;0;0;0;1;0;0;1;1;0;0
innovant;0;0;0;0;0;0;1;0;0;0;1;1
infliger;0;1;0;0;0;0;0;1;0;0;0;1
inculper;0;1;0;0;1;0;0;1;0;0;0;0
inaugurer;0;0;0;0;0;0;1;0;0;1;0;1
impôt;0;0;0;0;0;0;3;0;0;0;0;0
hébergement;0;0;0;1;1;0;0;0;0;0;1;0
granit;3;0;0;0;0;0;0;0;0;0;0;0
garçon;0;1;0;0;1;0;0;0;0;0;0;1
féminicide;0;0;0;0;1;0;1;0;1;0;0;0
fuite;0;1;0;0;1;1;0;0;0;0;0;0
fraude;0;2;0;0;0;0;1;0;0;0;0;0
fr;0;0;0;0;0;0;1;0;0;0;2;0
forcer;0;0;0;0;1;2;0;0;0;0;0;0
fonctionnaire;0;0;1;0;0;0;0;1;1;0;0;0
fléau;0;0;0;0;0;2;0;0;1;0;0;0
fidèle;0;0;0;0;0;0;0;0;0;3;0;0
fasciner;0;1;0;0;0;0;0;0;0;1;0;1
facteur;0;0;0;0;0;0;1;0;0;0;0;2
fact;0;0;0;0;0;0;0;0;0;0;1;2
exportation;0;0;1;0;1;0;1;0;0;0;0;0
exploser;1;0;0;1;1;0;0;0;0;0;0;0
exiger;0;0;0;1;1;0;1;0;0;0;0;0
ex_président;0;3;0;0;0;0;0;0;0;0;0;0
eurovision;0;0;0;0;0;0;0;2;1;0;0;0
escroc;0;2;0;0;1;0;0;0;0;0;0;0
epfz;0;0;0;1;0;0;0;0;0;0;1;1
enjeu;0;0;1;0;0;0;1;0;0;0;0;1
enchère;0;1;0;1;0;0;0;0;0;1;0;0
emmanuel;0;1;0;0;0;1;0;1;0;0;0;0
emji_travaux;0;1;0;0;0;0;1;0;0;0;1;0
emji_nuage_avec_éclair_et_pluie;0;0;0;0;2;0;0;0;0;0;1;0
emji_marteau_et_clé_à_molette;0;0;0;3;0;0;0;0;0;0;0;0
emji_juge_femme;0;1;1;0;0;0;0;1;0;0;0;0
emji_jeu_vidéo;0;0;0;0;0;0;0;0;0;3;0;0
emji_enfant;0;0;0;0;0;0;2;0;0;0;0;1
emji_drapeau_philippines;0;0;0;0;3;0;0;0;0;0;0;0
emji_dent;1;0;0;0;0;0;1;0;0;0;0;1
emji_croix;0;0;0;0;0;0;1;0;1;1;0;0
emji_couronne;1;0;2;0;0;0;0;0;0;0;0;0
emji_construction_d_un_bâtiment;0;0;0;0;0;0;0;1;0;1;1;0
emji_coeur_rouge;0;0;0;0;1;1;0;0;0;0;0;1
emji_banque;0;0;1;0;2;0;0;0;0;0;0;0
efficace;0;0;0;1;0;1;0;0;1;0;0;0
effectif;0;0;0;1;0;0;1;0;1;0;0;0
détail;0;0;0;0;1;0;0;1;0;1;0;0
désactiver;0;0;0;0;0;0;0;1;0;1;0;1
démissionner;0;0;0;0;0;1;1;1;0;0;0;0
déficit;0;0;0;0;0;0;0;3;0;0;0;0
décrocher;3;0;0;0;0;0;0;0;0;0;0;0
débris;0;0;0;0;3;0;0;0;0;0;0;0
don;0;0;0;0;0;2;0;0;0;0;1;0
division;1;0;0;0;0;0;1;1;0;0;0;0
discuter;0;0;1;1;0;1;0;0;0;0;0;0
diamètre;0;0;0;0;0;0;0;0;0;2;1;0
dessiner;0;0;0;0;0;0;2;0;0;1;0;0
dentaire;0;0;0;0;0;0;1;0;0;0;0;2
céline;0;0;0;0;0;1;2;0;0;0;0;0
criminel;0;2;1;0;0;0;0;0;0;0;0;0
cran;0;0;0;0;0;0;0;1;0;0;2;0
craindre;0;0;0;0;0;0;3;0;0;0;0;0
coûter;0;0;0;1;1;1;0;0;0;0;0;0
cotisation;0;0;0;0;0;0;0;1;2;0;0;0
copper;3;0;0;0;0;0;0;0;0;0;0;0
convention;0;0;0;0;0;0;2;0;0;0;1;0
convaincre;0;0;1;0;0;0;2;0;0;0;0;0
contrôleur;0;0;0;1;0;0;0;0;1;1;0;0
contribution;0;0;1;1;0;0;0;0;1;0;0;0
contrat;0;0;0;2;0;0;1;0;0;0;0;0
contraire;0;0;0;0;0;0;0;0;0;0;1;2
contraindre;1;0;0;2;0;0;0;0;0;0;0;0
contenu;0;0;0;0;3;0;0;0;0;0;0;0
contemporain;0;0;1;0;0;0;0;0;0;2;0;0
conquérir;1;0;0;0;0;0;0;0;0;1;0;1
congrès;0;0;2;0;0;0;0;0;1;0;0;0
conférence;0;0;0;0;0;1;0;1;0;0;1;0
concret;0;0;1;0;0;1;1;0;0;0;0;0
complet;0;0;0;1;0;0;1;0;0;1;0;0
commandant;0;0;0;1;1;0;0;1;0;0;0;0
collecte;0;1;0;2;0;0;0;0;0;0;0;0
collaborer;0;0;0;0;1;0;0;0;0;2;0;0
cicr;0;0;0;0;0;1;0;1;1;0;0;0
christelle;0;0;0;0;0;0;0;3;0;0;0;0
chf;1;0;0;1;0;0;0;0;1;0;0;0
cheffe;0;1;1;0;0;1;0;0;0;0;0;0
chaux;0;1;0;0;0;0;0;0;0;0;1;1
cambodge;0;0;0;0;0;3;0;0;0;0;0;0
belgique;1;0;0;0;0;1;0;0;0;0;1;0
barcelone;2;0;0;0;0;0;0;0;0;0;1;0
banc;1;0;0;1;0;0;0;0;1;0;0;0
attentat;0;0;0;0;1;0;0;1;1;0;0;0
attaquer;0;0;0;0;2;0;0;0;0;0;0;1
arracher;1;1;0;0;0;0;0;0;0;1;0;0
arabe;0;0;0;0;1;2;0;0;0;0;0;0
appareil;0;0;0;0;0;1;1;0;0;1;0;0
antisémite;0;0;0;0;1;0;1;1;0;0;0;0
annuellement;0;0;1;0;0;0;0;0;1;1;0;0
animé;0;0;0;0;0;0;1;0;0;2;0;0
anglais;1;0;0;0;1;0;0;0;0;0;0;1
afghanistan;0;0;0;0;1;1;1;0;0;0;0;0
afficher;0;0;0;0;0;0;1;0;0;0;2;0
actif;0;0;0;0;0;0;0;0;1;0;0;2
abriter;0;0;0;0;0;0;0;1;0;1;1;0
abaisser;0;0;1;0;0;0;1;0;0;0;1;0
2e;3;0;0;0;0;0;0;0;0;0;0;0
