"";"X.rts_a";"X.rts_i"
"cauchemar";-0,4033;0,4033
"marre";-1,554;1,554
"couvrir";-0,3171;0,3171
"intérêt";0,3063;-0,3063
"privilège";0,6053;-0,6053
"post";-0,9084;0,9084
"2024";3,3983;-3,3983
"jupe";1,3293;-1,3293
"pantalon";-1,1524;1,1524
"of";-1,5465;1,5465
"discussion";-1,3239;1,3239
"développer";-0,4348;0,4348
"robot";-2,3566;2,3566
"observer";0,493;-0,493
"matériel";1,3293;-1,3293
"1000";0,2507;-0,2507
"saison";-0,8257;0,8257
"parer";-0,7228;0,7228
"ecole";0,9812;-0,9812
"âne";1,6514;-1,6514
"pudeur";3,3983;-3,3983
"paire";1,817;-1,817
"botte";-2,9939;2,9939
"lapin";1,4541;-1,4541
"assurer";-0,254;0,254
"serrer";0,2507;-0,2507
"désoler";0,4882;-0,4882
"désirer";1,4802;-1,4802
"réellement";-1,3872;1,3872
"emji_visage_rieur";3,216;-3,216
"1960";1,6352;-1,6352
"masculin";0,6279;-0,6279
"énerver";0,641;-0,641
"moquerie";-0,7228;0,7228
"svp";-0,2282;0,2282
"nuage";0,6053;-0,6053
"contrôle";-1,6068;1,6068
"laver";0,6279;-0,6279
"sexe";1,1735;-1,1735
"remplir";0,551;-0,551
"coach";-1,3239;1,3239
"aigri";0,6053;-0,6053
"peuple";-7,0221;7,0221
"solution";-4,2706;4,2706
"initiative";-2,7062;2,7062
"surprise";-0,2282;0,2282
"ravir";-0,512;0,512
"rejoindre";0,6279;-0,6279
"performance";-0,2282;0,2282
"engagement";-2,8328;2,8328
"foot";-0,6648;0,6648
"passionné";0,7247;-0,7247
"angoisse";1,1735;-1,1735
"2025";3,6886;-3,6886
"collectif";-1,3094;1,3094
"entraîner";-0,254;0,254
"hôpital";-1,1298;1,1298
"seine";2,144;-2,144
"accueillir";-9,5149;9,5149
"baigner";1,6352;-1,6352
"approcher";0,875;-0,875
"emji_colombe";0,3886;-0,3886
"pisser";0,7337;-0,7337
"honteux";-1,5594;1,5594
"disque";-1,3094;1,3094
"gentillesse";1,2757;-1,2757
"purée";-0,6496;0,6496
"o";-0,6496;0,6496
"économique";-3,3399;3,3399
"tendance";-0,4672;0,4672
"mince";-2,5149;2,5149
"peau";-1,6159;1,6159
"brûler";-0,8343;0,8343
"chier";-0,4285;0,4285
"protection";-3,0269;3,0269
"exagérer";-0,3972;0,3972
"dépasser";0,5861;-0,5861
"hop";0,2183;-0,2183
"pause";-0,358;0,358
"mdr";-0,3723;0,3723
"récréation";4,5024;-4,5024
"unique";-0,512;0,512
"gloire";-0,2282;0,2282
"extrême";-1,3068;1,3068
"autorité";-0,3171;0,3171
"flic";-1,6068;1,6068
"site";-1,3239;1,3239
"environnement";-1,089;1,089
"animal";-1,0518;1,0518
"cruel";0,3886;-0,3886
"construire";-0,7365;0,7365
"etes";-1,6068;1,6068
"resto";0,3886;-0,3886
"local";-1,9896;1,9896
"pratiquer";0,2507;-0,2507
"digne";0,2855;-0,2855
"directement";-2,653;2,653
"punir";-0,512;0,512
"expliquer";-1,3872;1,3872
"faible";0,7337;-0,7337
"mentir";0,5325;-0,5325
"surement";-1,3068;1,3068
"nan";0,4432;-0,4432
"paisible";1,2757;-1,2757
"nettoyer";-0,8801;0,8801
"panier";-1,3068;1,3068
"adopter";0,3886;-0,3886
"produit";-0,6869;0,6869
"compétition";-0,6672;0,6672
"posséder";0,6053;-0,6053
"georges";7,7187;-7,7187
"waouh";0,3886;-0,3886
"survivre";-0,4285;0,4285
"tache";0,551;-0,551
"football";0,729;-0,729
"célibataire";-3,4658;3,4658
"netflix";-1,554;1,554
"drame";-0,3972;0,3972
"espoir";-0,919;0,919
"baisser";0,5861;-0,5861
"asseoir";-2,4533;2,4533
"soumission";2,3584;-2,3584
"faute";-0,3613;0,3613
"contraire";0,5086;-0,5086
"arrêt";-0,4672;0,4672
"mur";-0,7698;0,7698
"papy";0,493;-0,493
"exiger";-0,4458;0,4458
"discret";-0,358;0,358
"toxique";-0,3171;0,3171
"vs";0,7337;-0,7337
"taille";0,5132;-0,5132
"autrement";-0,8523;0,8523
"telephone";-0,358;0,358
"considération";-0,358;0,358
"généralement";0,3159;-0,3159
"investir";-2,047;2,047
"efficace";-1,6068;1,6068
"épaule";-0,358;0,358
"calculer";1,2588;-1,2588
"imposer";-2,7305;2,7305
"entretenir";-0,512;0,512
"plaque";-0,8257;0,8257
"roue";-0,8257;0,8257
"trauma";-0,358;0,358
"exercice";1,2117;-1,2117
"frapper";1,5204;-1,5204
"maroc";2,8565;-2,8565
"intense";-0,4672;0,4672
"soutien";-2,5149;2,5149
"plan";-0,8523;0,8523
"emji_visage_qui_rougit";3,1492;-3,1492
"halluciner";-1,0597;1,0597
"sensibilité";0,3061;-0,3061
"17";-0,4348;0,4348
"priver";-1,0597;1,0597
"corde";3,9329;-3,9329
"droite";-2,5377;2,5377
"camarade";2,0094;-2,0094
"saut";0,2507;-0,2507
"chute";-0,4033;0,4033
"constater";0,3061;-0,3061
"emji_visage_qui_pleure_à_chaudes_larmes";1,4322;-1,4322
"cour";2,7626;-2,7626
"etais";0,3607;-0,3607
"horreur";-0,4948;0,4948
"brésil";-0,6869;0,6869
"ds";-0,2625;0,2625
"emmener";-1,1085;1,1085
"instit";3,0016;-3,0016
"barrière";2,1555;-2,1555
"criminel";-2,3178;2,3178
"emji_visage_avec_des_symboles_dans_la_bouche";-0,9369;0,9369
"hauteur";0,7337;-0,7337
"danse";3,3439;-3,3439
"poubelle";-0,9369;0,9369
"tablette";1,8188;-1,8188
"joueur";-0,462;0,462
"entrer";-0,7316;0,7316
"rome";1,1735;-1,1735
"italie";0,4176;-0,4176
"enfermer";-0,6496;0,6496
"terrain";-3,6462;3,6462
"combinaison";1,117;-1,117
"serré";-1,3239;1,3239
"prononcer";0,2507;-0,2507
"équilibre";0,493;-0,493
"tendresse";2,144;-2,144
"nord";0,493;-0,493
"home";0,7247;-0,7247
"accent";0,7247;-0,7247
"établissement";0,3886;-0,3886
"rapidement";-0,9369;0,9369
"honnête";-1,089;1,089
"réduire";-0,358;0,358
"blessure";-0,4672;0,4672
"sécurité";-2,2777;2,2777
"cadre";-0,358;0,358
"installer";-1,6068;1,6068
"balader";0,6053;-0,6053
"mêler";-1,089;1,089
"démocratie";-3,6159;3,6159
"gâté";2,7626;-2,7626
"accès";-1,3094;1,3094
"retirer";-1,0722;1,0722
"bin";-1,089;1,089
"illusion";-0,5932;0,5932
"parental";-3,8378;3,8378
"emji_coeur_brisé";-1,554;1,554
"débile";0,6053;-0,6053
"balancer";0,3298;-0,3298
"hésiter";-0,2486;0,2486
"certaine";-0,2625;0,2625
"pauvreté";-0,6869;0,6869
"hygiène";-0,5932;0,5932
"user";-4,7618;4,7618
"manifester";-7,6936;7,6936
"suicide";-1,3239;1,3239
"existence";0,3298;-0,3298
"satisfaire";1,1735;-1,1735
"extraordinaire";0,7337;-0,7337
"exigence";0,493;-0,493
"pur";-0,2486;0,2486
"combler";-0,2282;0,2282
"conscient";-0,3171;0,3171
"détresse";-2,5149;2,5149
"effacer";-1,0597;1,0597
"capitalisme";-2,9939;2,9939
"bourgeois";-2,1297;2,1297
"empathie";-4,499;4,499
"gêner";-0,3594;0,3594
"palestine";-11,3373;11,3373
"fric";-1,0722;1,0722
"gouvernement";-6,2337;6,2337
"reconnaissance";-1,0597;1,0597
"sérieusement";-1,5462;1,5462
"moche";0,3886;-0,3886
"pro";-0,486;0,486
"ultra";-1,554;1,554
"prévoir";-0,8257;0,8257
"correctement";-0,2486;0,2486
"volant";-0,512;0,512
"lac";-0,274;0,274
"lit";-1,6068;1,6068
"72";-0,8257;0,8257
"dessin";0,3298;-0,3298
"affreux";-0,6496;0,6496
"contrôler";-0,4033;0,4033
"instruction";0,4432;-0,4432
"instituteur";6,6466;-6,6466
"nourrir";-0,7912;0,7912
"convenir";-0,4458;0,4458
"couille";-0,4672;0,4672
"claque";0,7337;-0,7337
"stage";-0,6496;0,6496
"000";-2,4217;2,4217
"dossier";-3,6159;3,6159
"mineur";-4,499;4,499
"compagnie";-0,358;0,358
"univers";0,2507;-0,2507
"pc";-1,5509;1,5509
"danger";-3,8503;3,8503
"programme";0,4345;-0,4345
"rendez_vous";-0,8801;0,8801
"action";-1,3216;1,3216
"régler";-1,8461;1,8461
"augmenter";-2,9939;2,9939
"conséquence";-1,8461;1,8461
"bandit";-2,9939;2,9939
"supprimer";0,2183;-0,2183
"légal";-0,6496;0,6496
"profondément";-1,0597;1,0597
"chiffre";-3,8196;3,8196
"assistant";-2,3566;2,3566
"étranger";-2,5815;2,5815
"réciter";2,144;-2,144
"calcul";0,3607;-0,3607
"tableau";0,3886;-0,3886
"ventre";-0,274;0,274
"assister";-0,8523;0,8523
"collègue";-1,0722;1,0722
"panneau";-0,4672;0,4672
"côtoyer";0,2507;-0,2507
"rond";-0,8257;0,8257
"encourager";-1,5721;1,5721
"géographie";-0,8257;0,8257
"pont";-0,512;0,512
"arme";-2,2548;2,2548
"feuille";-0,2282;0,2282
"uns";-0,6496;0,6496
"apparaître";1,2757;-1,2757
"malin";-0,8801;0,8801
"restaurant";-1,8461;1,8461
"caissier";0,4176;-0,4176
"deuil";1,4012;-1,4012
"étudier";-2,653;2,653
"herbe";0,5132;-0,5132
"ancêtre";-0,8257;0,8257
"seigneur";0,2183;-0,2183
"douche";-6,8908;6,8908
"cesser";-1,6068;1,6068
"bisounours";-1,5721;1,5721
"bâtiment";-2,8328;2,8328
"justice";-10,3804;10,3804
"sensibiliser";-0,4672;0,4672
"sensible";-2,3178;2,3178
"espérance";-1,089;1,089
"argument";-3,6901;3,6901
"couture";1,4541;-1,4541
"budget";-0,2282;0,2282
"cambrioler";-1,9896;1,9896
"nati";0,2224;-0,2224
"intimité";-3,2423;3,2423
"musulman";-0,4672;0,4672
"emji_applaudissements_peau_légèrement_mate";-0,8257;0,8257
"trump";-12,1853;12,1853
"emji_visage_bâillant";-1,9896;1,9896
"psychologique";-3,2423;3,2423
"tabasser";0,3886;-0,3886
"immigration";-2,3178;2,3178
"wii";2,144;-2,144
"uniforme";-4,7516;4,7516
"turc";5,3287;-5,3287
"jogging";-2,4217;2,4217
"training";-29,847;29,847
"condoléance";-3,9922;3,9922
"asf";-7,067;7,067
"centre";-4,0938;4,0938
"lausannoise";-4,0938;4,0938
"individuel";-5,322;5,322
"doucher";-6,9596;6,9596
"vestiaire";-4,5032;4,5032
"udc";-4,9126;4,9126
"maternité";-4,9126;4,9126
"négociation";-4,5032;4,5032
"pia";-6,1408;6,1408
