"";"banalfreq";"X.rts_a";"X.rts_i"
"composer";27;-0,5253;0,5253
"95";22;1,7125;-1,7125
"dégoûtant";18;0,4102;-0,4102
"honnêteté";17;-0,7778;0,7778
"disque";18;-1,3103;1,3103
"automatiquement";22;-0,7576;0,7576
"motivation";17;-0,2945;0,2945
"trahir";19;-0,7082;0,7082
"démonstration";19;-1,0408;1,0408
"maillot";16;1,3873;-1,3873
"scooter";26;-0,2906;0,2906
"vibrer";11;1,2738;-1,2738
"convertir";18;0,4102;-0,4102
"globalement";21;-0,2609;0,2609
"virtuel";11;-0,3733;0,3733
"patience";20;-0,5506;0,5506
"exposition";17;-0,4959;0,4959
"modérer";13;-1,5007;1,5007
"cancérigène";15;-0,5426;0,5426
"factuellement";15;-1,3033;1,3033
"agent";48;-1,0543;1,0543
"alerter";15;-0,8647;0,8647
"modération";15;-0,8647;0,8647
"poêle";12;-0,2558;0,2558
"cramer";16;1,9152;-1,9152
"indice";12;-0,2558;0,2558
"nocif";21;-0,2609;0,2609
"glorifier";13;0,2641;-0,2641
"grillé";10;0,6181;-0,6181
"avancée";11;-0,3733;0,3733
"comestible";12;-0,8239;0,8239
"hormone";15;0,7912;-0,7912
"longévité";12;-0,2558;0,2558
"musical";22;1,2927;-1,2927
"28";23;-1,2101;1,2101
"décharge";13;-0,9773;0,9773
"tache";25;1,8705;-1,8705
"atelier";10;0,328;-0,328
"marginal";12;-0,8239;0,8239
"tinder";10;-0,5415;0,5415
"gloire";15;0,7912;-0,7912
"comédie";10;-0,9547;0,9547
"frustrer";17;0,5122;-0,5122
"difference";10;-0,2756;0,2756
"artisanal";12;-0,4824;0,4824
"entraider";13;0,4824;-0,4824
"natel";15;1,6743;-1,6743
"orientation";17;-0,4959;0,4959
"conforme";11;-0,3733;0,3733
"détromper";11;-0,6782;0,6782
"manoeuvre";11;-0,6782;0,6782
"sourd";14;-0,2395;0,2395
"respecté";14;-0,4373;0,4373
"à_l_encontre";13;-1,5007;1,5007
"comté";13;1,7689;-1,7689
"caprice";12;-0,2558;0,2558
"design";22;-1,4771;1,4771
"divertissement";12;-0,8239;0,8239
"rapprocher";22;1,2927;-1,2927
"blaireau";18;0,4102;-0,4102
"psychique";12;-1,3134;1,3134
"ceux_là";11;-1,1311;1,1311
"engendrer";47;-1,2052;1,2052
"inutilisable";10;-1,5715;1,5715
"alpha";14;1,4415;-1,4415
"ambulancier";11;-1,1311;1,1311
"bouillir";10;0,328;-0,328
"multi";18;-1,83;1,83
"prière";12;-0,2558;0,2558
"sécher";10;-0,2756;0,2756
"civique";12;0,623;-0,623
"organisé";12;-1,3134;1,3134
"exclusivement";11;0,4664;-0,4664
"unité";15;-0,8647;0,8647
"recueillir";12;0,623;-0,623
"éradiquer";15;-0,5426;0,5426
"déclin";18;-0,372;0,372
"elles_mêmes";12;-0,8239;0,8239
"rejeter";26;-1,6395;1,6395
"keuf";12;0,623;-0,623
"emji_index_pointant_vers_l_utilisateur";29;-1,274;1,274
"obligatoirement";10;0,328;-0,328
"lfi";20;0,6547;-0,6547
"anarchiste";10;-0,5415;0,5415
"surement";23;-0,6025;0,6025
"propriété";27;-1,7908;1,7908
"master";14;-1,6925;1,6925
"interpeller";24;-0,9889;0,9889
"paisible";11;1,9038;-1,9038
"corse";10;1,6272;-1,6272
"inouï";10;1,0412;-1,0412
"panier";35;-0,7919;0,7919
"toxique";53;-0,2828;0,2828
"ânerie";10;-0,2756;0,2756
"oeillère";10;-0,9547;0,9547
"goat";21;0,7946;-0,7946
"poison";16;0,6374;-0,6374
"oas";10;-0,5415;0,5415
"photographe";15;-1,8882;1,8882
"londres";15;0,2868;-0,2868
"2003";14;0,3727;-0,3727
"faille";13;-0,9773;0,9773
"fréquence";16;0,3921;-0,3921
"défiler";10;0,328;-0,328
"subjectif";24;-1,7906;1,7906
"syndrome";17;-0,4959;0,4959
"dresser";15;0,2868;-0,2868
"analyser";21;0,3453;-0,3453
"ptdrrr";10;0,6181;-0,6181
"femelle";12;0,623;-0,623
"approuver";15;-1,3033;1,3033
"emji_mains_levées_peau_mate";14;0,3727;-0,3727
"naturellement";26;0,4735;-0,4735
"étroit";11;-0,3733;0,3733
"démon";17;1,6047;-1,6047
"emji_étreinte";17;1,1513;-1,1513
"combler";32;-1,001;1,001
"autrefois";23;1,4777;-1,4777
"respectable";18;0,2401;-0,2401
"lâcheté";10;-0,9547;0,9547
"préférence";23;-0,2471;0,2471
"gorge";12;1,0049;-1,0049
"adepte";10;-0,2756;0,2756
"mascu";13;0,2641;-0,2641
"daube";12;-0,2558;0,2558
"malaise";16;0,9656;-0,9656
"incel";10;-0,5415;0,5415
"this";10;1,0412;-1,0412
"asseoir";45;-1,2678;1,2678
"neo";11;-0,6782;0,6782
"buter";12;-0,4824;0,4824
"affolant";10;1,0412;-1,0412
"enft";12;-0,4824;0,4824
"gratuité";13;-1,5007;1,5007
"lesquelles";24;-1,3488;1,3488
"milan";11;0,4664;-0,4664
"soumission";35;0,8357;-0,8357
"tournure";12;-0,2558;0,2558
"k";18;-0,9062;0,9062
"bâtir";13;-0,6013;0,6013
"islam";34;1,5487;-1,5487
"chevalier";11;0,4664;-0,4664
"banger";13;0,7953;-0,7953
"allié";28;-1,9458;1,9458
"constat";54;-0,9188;0,9188
"braquage";11;-1,1311;1,1311
"écarter";10;0,6181;-0,6181
"vicieux";10;0,6181;-0,6181
"2ans";11;-1,7865;1,7865
"come";10;0,328;-0,328
"traditionnel";22;-0,3257;0,3257
"emji_tête_secouée_verticalement";12;1,5169;-1,5169
"réviser";11;-0,3733;0,3733
"émotionnel";33;-1,4325;1,4325
"rechercher";27;-1,3745;1,3745
"doubler";19;0,327;-0,327
"persécuter";13;-0,3414;0,3414
"stable";18;-0,9062;0,9062
"instable";11;-1,1311;1,1311
"retenue";15;1,6743;-1,6743
"emji_croix";19;0,5262;-0,5262
"quil";13;-0,6013;0,6013
"cadavre";16;-1,4744;1,4744
"débilité";14;-0,7291;0,7291
"emji_étoile_filante";12;0,3515;-0,3515
"syndicat";16;-0,6564;0,6564
"telephone";13;0,4824;-0,4824
"durable";16;-1,0073;1,0073
"percer";13;0,2641;-0,2641
"emji_main_avec_index_et_pouce_croisés";10;-0,5415;0,5415
"ordonner";19;-0,2765;0,2765
"délai";13;-0,9773;0,9773
"simpliste";21;-0,6508;0,6508
"environnemental";15;-0,8647;0,8647
"aucunes";13;-0,6013;0,6013
"corée";28;-1,1496;1,1496
"rentabilité";11;0,2391;-0,2391
"jme";10;0,328;-0,328
"red";18;-0,9062;0,9062
"ponctuation";11;-0,3733;0,3733
"absent";13;-1,5007;1,5007
"bla_bla";27;-1,3745;1,3745
"bla";15;-0,5426;0,5426
"accessoire";10;1,6272;-1,6272
"christianisme";10;1,0412;-1,0412
"migration";16;-1,4744;1,4744
"arretez";10;-0,9547;0,9547
"pa";15;0,2868;-0,2868
"redire";17;-0,2945;0,2945
"refuge";28;0,3278;-0,3278
"sidérer";11;-0,3733;0,3733
"haineux";21;-0,4252;0,4252
"découper";14;-1,1373;1,1373
"soupçonner";11;-0,3733;0,3733
"progressif";11;-1,1311;1,1311
"king";14;-0,7291;0,7291
"vilain";18;0,9553;-0,9553
"obsession";21;-0,6508;0,6508
"trauma";19;0,7917;-0,7917
"avancé";23;-0,8704;0,8704
"branche";18;-0,5984;0,5984
"emji_symbole_d_avertissement";41;-0,8796;0,8796
"2ème";16;-0,6564;0,6564
"inondation";10;-1,5715;1,5715
"trompeur";18;-0,9062;0,9062
"apprenti";15;0,4976;-0,4976
"courrier";15;-0,5426;0,5426
"invoquer";10;-0,9547;0,9547
"sel";19;-0,2765;0,2765
"bail";16;-0,6564;0,6564
"intense";13;0,2641;-0,2641
"compassion";25;-0,3736;0,3736
"cassé";18;-0,9062;0,9062
"démarche";29;-1,274;1,274
"5h";10;-0,2756;0,2756
"nombril";12;0,3515;-0,3515
"évacuer";10;-0,5415;0,5415
"nicolas";13;-0,3414;0,3414
"oct";10;-1,5715;1,5715
"martin";13;0,4824;-0,4824
"97";11;-0,3733;0,3733
"kilo";13;0,4824;-0,4824
"illustrer";10;-0,2756;0,2756
"curiosité";16;0,3921;-0,3921
"terroriser";12;-0,8239;0,8239
"agressivité";22;0,2777;-0,2777
"hurler";27;-0,749;0,749
"égard";20;-0,8248;0,8248
"peupler";16;-0,4015;0,4015
"flagrant";23;-1,2101;1,2101
"chaques";10;-0,5415;0,5415
"cp";17;0,5122;-0,5122
"mexique";21;-0,9477;0,9477
"by";11;-0,6782;0,6782
"coca";23;-0,8704;0,8704
"cola";10;0,328;-0,328
"accrocher";28;0,6922;-0,6922
"el";16;0,6374;-0,6374
"douer";27;1,4303;-1,4303
"serré";14;-0,4373;0,4373
"that";16;-0,6564;0,6564
"foulard";10;1,0412;-1,0412
"57";19;-0,7082;0,7082
"exploit";29;-0,9584;0,9584
"river";10;0,328;-0,328
"canapé";14;-1,1373;1,1373
"brasil";11;0,4664;-0,4664
"favori";16;0,3921;-0,3921
"dentiste";15;0,2868;-0,2868
"originaire";17;-1,6501;1,6501
"colombie";15;-0,8647;0,8647
"déborder";17;-0,4959;0,4959
"yo";13;0,2641;-0,2641
"promo";11;0,8042;-0,8042
"pedo";14;-1,6925;1,6925
"pologne";16;-1,0073;1,0073
"obésité";10;1,0412;-1,0412
"sénégal";13;-0,9773;0,9773
"interaction";11;-0,3733;0,3733
"pyramide";11;-1,7865;1,7865
"w";14;1,4415;-1,4415
"citron";11;0,2391;-0,2391
"détailler";11;-0,6782;0,6782
"enchaîner";11;-1,7865;1,7865
"cameroun";12;-0,8239;0,8239
"carotte";12;1,0049;-1,0049
"amateur";10;-0,9547;0,9547
"prévision";10;1,0412;-1,0412
"tutoyer";11;1,9038;-1,9038
"composant";10;-1,5715;1,5715
"manipulateur";10;-0,5415;0,5415
"littérature";15;-0,3158;0,3158
"amplifier";14;-1,6925;1,6925
"lacune";20;-0,3471;0,3471
"protester";15;-1,8882;1,8882
"étiquette";22;-0,3257;0,3257
"gentiment";25;-0,8051;0,8051
"pile";24;0,4587;-0,4587
"exportation";13;-1,5007;1,5007
"scientifiquement";14;-0,4373;0,4373
"aop";16;-0,6564;0,6564
"sonore";13;1,7689;-1,7689
"dépendant";33;0,439;-0,439
"induire";11;-0,3733;0,3733
"cellule";21;-1,8015;1,8015
"dénonciation";10;-1,5715;1,5715
"po";10;0,6181;-0,6181
"jusque";20;-0,3471;0,3471
"différencier";13;-0,6013;0,6013
"rectifier";10;-0,9547;0,9547
"bourse";19;-1,4696;1,4696
"repenser";16;-1,4744;1,4744
"rendement";17;-1,156;1,156
"varier";11;-0,3733;0,3733
"emji_visage_de_menteur";13;-0,9773;0,9773
"inversement";14;-0,7291;0,7291
"blessure";23;-0,6025;0,6025
"endocrinien";10;0,6181;-0,6181
"thérapie";12;-0,2558;0,2558
"sensibilisation";12;-1,3134;1,3134
"confronter";21;-1,8015;1,8015
"incendie";18;-1,83;1,83
"emji_point_d_interrogation_rouge";12;-1,3134;1,3134
"700";19;-1,4696;1,4696
"mêler";27;-1,0298;1,0298
"donneur";18;-0,5984;0,5984
"sarcastique";10;-0,5415;0,5415
"outrance";17;0,5122;-0,5122
"coton";13;1,2179;-1,2179
"pleinement";15;-1,3033;1,3033
"arbitraire";20;-1,6335;1,6335
"marchand";16;0,3921;-0,3921
"transition";19;-0,7082;0,7082
"autriche";14;-1,6925;1,6925
"illusion";32;-1,001;1,001
"parental";27;-1,7908;1,7908
"paille";14;-0,7291;0,7291
"poudre";13;-1,5007;1,5007
"accélérer";19;-0,7082;0,7082
"ventre";18;0,6458;-0,6458
"gênant";21;0,3453;-0,3453
"alimentation";33;-0,8409;0,8409
"bétail";11;-0,3733;0,3733
"surconsommation";23;-0,2471;0,2471
"psychologiquement";10;0,328;-0,328
"tesla";18;-1,83;1,83
"exigence";37;-0,9827;0,9827
"consoler";10;1,0412;-1,0412
"emji_argent_dans_les_yeux_et_la_bouche";16;-1,0073;1,0073
"abondance";11;0,4664;-0,4664
"mere";11;0,8042;-0,8042
"poupée";21;-0,9477;0,9477
"gilet";10;-0,5415;0,5415
"mondialisation";11;0,2391;-0,2391
"vêtir";11;-0,3733;0,3733
"garage";14;-0,7291;0,7291
"2500";17;-1,6501;1,6501
"sobriété";11;0,2391;-0,2391
"récolter";22;-1,4771;1,4771
"solidaire";25;-1,1127;1,1127
"emji_empreintes_d_animaux";25;1,4515;-1,4515
"résilience";15;-0,8647;0,8647
"destructeur";17;0,3076;-0,3076
"perpétuer";10;-0,9547;0,9547
"déduire";11;-1,7865;1,7865
"contraste";10;-0,2756;0,2756
"infiniment";17;0,5122;-0,5122
"régir";16;-1,4744;1,4744
"survivant";12;-0,4824;0,4824
"bouton";28;1,608;-1,608
"nouveauté";12;-0,8239;0,8239
"enregistrer";19;0,5262;-0,5262
"handicapé";14;0,6296;-0,6296
"accéder";15;-1,3033;1,3033
"banquier";14;-0,2395;0,2395
"approprier";11;-0,6782;0,6782
"relativiser";18;-1,3103;1,3103
"emji_arc_en_ciel";19;0,7917;-0,7917
"emji_billet_en_dollars";10;-0,5415;0,5415
"hugo";12;0,3515;-0,3515
"millénaire";11;-0,3733;0,3733
"électeur";15;-1,8882;1,8882
"serpent";15;0,2868;-0,2868
"case";16;-1,0073;1,0073
"jus";10;0,6181;-0,6181
"planétaire";11;-0,6782;0,6782
"pétrolier";25;-1,9531;1,9531
"complexité";10;-0,2756;0,2756
"anticiper";11;-1,1311;1,1311
"chômeur";20;-1,6335;1,6335
"abstenir";15;-0,5426;0,5426
"représentatif";31;-0,6572;0,6572
"incarner";15;-1,3033;1,3033
"annexer";12;-1,3134;1,3134
"vatican";10;1,0412;-1,0412
"lyon";14;-0,2395;0,2395
"introduire";19;-0,2765;0,2765
"autonomie";16;0,3921;-0,3921
"fédération";23;-1,2101;1,2101
"frouze";14;-0,7291;0,7291
"sirène";12;0,3515;-0,3515
"ecoute";12;-0,8239;0,8239
"suppression";14;-1,6925;1,6925
"instruction";24;1,2743;-1,2743
"12h";11;-0,6782;0,6782
"activer";13;-0,9773;0,9773
"ciné";10;-0,5415;0,5415
"wait";10;-0,5415;0,5415
"cata";14;0,9812;-0,9812
"ice";12;-0,8239;0,8239
"carburant";11;-1,1311;1,1311
"rendez_vous";22;-0,3257;0,3257
"concurrent";10;0,6181;-0,6181
"complément";16;-0,4015;0,4015
"emballer";11;0,4664;-0,4664
"2017";10;-0,2756;0,2756
"contradictoire";17;-0,4959;0,4959
"charbon";13;-0,6013;0,6013
"déforestation";13;-0,6013;0,6013
"dérégler";14;-1,6925;1,6925
"néfaste";14;-0,4373;0,4373
"dan";13;0,4824;-0,4824
"incapacité";16;-1,4744;1,4744
"informatique";21;0,3453;-0,3453
"grossier";13;-0,3414;0,3414
"plateformes";18;-1,83;1,83
"fair";15;-0,5426;0,5426
"raisonner";18;-0,9062;0,9062
"transférer";11;-1,1311;1,1311
"démission";12;-0,4824;0,4824
"fièrement";12;-0,2558;0,2558
"paradoxe";14;-1,1373;1,1373
"déconnecter";25;-1,1127;1,1127
"inclusif";17;-1,6501;1,6501
"4k";11;-0,3733;0,3733
"esquiver";10;-0,9547;0,9547
"masquer";15;-1,3033;1,3033
"algorithme";12;-1,3134;1,3134
"tdah";12;-0,2558;0,2558
"pc";30;-0,7956;0,7956
"écriture";35;-0,585;0,585
"impatience";13;0,2641;-0,2641
"apologie";14;-1,1373;1,1373
"chèque";10;-0,5415;0,5415
"garde";18;0,2401;-0,2401
"sociologique";10;-0,9547;0,9547
"matériau";14;-0,4373;0,4373
"inox";10;-1,5715;1,5715
"vider";19;-1,0408;1,0408
"diminution";15;-1,8882;1,8882
"antiquité";11;-0,3733;0,3733
"giec";15;1,1791;-1,1791
"chuter";15;-1,8882;1,8882
"disparaitre";12;-0,2558;0,2558
"avérer";22;-1,0762;1,0762
"bullshit";12;-0,8239;0,8239
"psychopathe";12;-0,4824;0,4824
"justification";12;-1,3134;1,3134
"mathématique";12;0,3515;-0,3515
"programmer";12;-1,3134;1,3134
"pertinence";12;0,623;-0,623
"greta";18;0,9553;-0,9553
"nestlé";12;-0,8239;0,8239
"crasse";11;0,2391;-0,2391
"prolo";10;-0,9547;0,9547
"nestle";11;-1,1311;1,1311
"zero";11;-1,1311;1,1311
"pente";12;-0,4824;0,4824
"engraisser";11;-0,6782;0,6782
"surpopulation";10;-0,2756;0,2756
"décimer";10;-0,9547;0,9547
"aberration";21;-0,9477;0,9477
"immonde";20;-0,5506;0,5506
"sélectionner";24;-0,4762;0,4762
"spa";11;0,2391;-0,2391
"trajectoire";12;-1,3134;1,3134
"assassin";15;-0,3158;0,3158
"consentement";20;-1,1812;1,1812
"probable";12;-1,3134;1,3134
"vi";11;-0,3733;0,3733
"parasite";17;0,3076;-0,3076
"inciter";20;-1,6335;1,6335
"farine";11;-1,7865;1,7865
"désespérant";11;-0,6782;0,6782
"world";16;-1,0073;1,0073
"embaucher";26;-1,2413;1,2413
"emji_billet_avec_des_ailes";26;-0,4464;0,4464
"interpréter";25;-1,9531;1,9531
"endoctriner";10;-0,2756;0,2756
"assistant";25;-1,1127;1,1127
"calculette";13;1,7689;-1,7689
"grammaire";14;0,6296;-0,6296
"implication";13;-0,9773;0,9773
"abord";10;-0,5415;0,5415
"dictée";10;0,6181;-0,6181
"emji_mémo";12;-0,4824;0,4824
"universitaire";14;-1,6925;1,6925
"blablabla";12;-0,4824;0,4824
"véridique";13;0,2641;-0,2641
"biologie";12;-1,3134;1,3134
"perroquet";16;-1,4744;1,4744
"auquel";18;-1,3103;1,3103
"3ème";16;-1,4744;1,4744
"division";10;0,6181;-0,6181
"emji_femme_qui_hausse_les_épaules_peau_légèrement_mate";16;-1,4744;1,4744
"agacer";10;0,328;-0,328
"hiérarchie";10;-0,5415;0,5415
"parenthèse";10;0,6181;-0,6181
"alzheimer";10;-0,2756;0,2756
"inclusion";10;-0,9547;0,9547
"livraison";13;-0,6013;0,6013
"quotidiennement";18;-1,3103;1,3103
"géographie";13;-0,6013;0,6013
"robert";15;1,1791;-1,1791
"gravement";14;-1,1373;1,1373
"rigoureux";11;-0,6782;0,6782
"emji_porte_documents";10;-1,5715;1,5715
"prématuré";10;-0,2756;0,2756
"compliquer";16;-1,0073;1,0073
"imbécile";14;0,3727;-0,3727
"romandie";15;-0,5426;0,5426
"organe";24;-1,3488;1,3488
"champagne";12;-1,3134;1,3134
"séjour";28;-0,61;0,61
"gain";24;-1,7906;1,7906
"semblable";13;0,4824;-0,4824
"manifestement";15;-0,8647;0,8647
"emji_tête_secouée_horizontalement";13;-0,6013;0,6013
"réguler";26;-0,2906;0,2906
"traversée";10;-1,5715;1,5715
"focus";11;-0,3733;0,3733
"nuancé";12;-1,3134;1,3134
"créature";15;1,1791;-1,1791
"recours";12;-1,3134;1,3134
"commande";15;-1,8882;1,8882
"poussette";11;-0,3733;0,3733
"piéger";20;0,9488;-0,9488
"vigilance";11;0,8042;-0,8042
"désagréable";20;0,9488;-0,9488
"gérant";10;-0,2756;0,2756
"score";12;-0,4824;0,4824
"vigilant";12;1,0049;-1,0049
"soulagement";10;0,328;-0,328
"suspendre";17;-0,7778;0,7778
"dalle";21;0,3453;-0,3453
"1500";11;-0,6782;0,6782
"chirurgien";13;-0,6013;0,6013
"cissé";10;-1,5715;1,5715
"yann";12;0,3515;-0,3515
"règlement";13;-0,6013;0,6013
"trés";12;1,5169;-1,5169
"vengeance";12;-1,3134;1,3134
"honorer";10;-0,2756;0,2756
"biodiversité";32;-0,7467;0,7467
"carnivore";26;-0,2906;0,2906
"céréale";20;0,6547;-0,6547
"abandon";19;-0,2765;0,2765
"emji_rat";10;-0,2756;0,2756
"brut";17;-1,156;1,156
"inconditionnel";15;-0,5426;0,5426
"affamé";12;-0,8239;0,8239
"nid";13;-0,3414;0,3414
"vegan";24;-1,3488;1,3488
"verrouiller";10;-0,9547;0,9547
"chaton";19;-0,2765;0,2765
"espérance";20;0,2594;-0,2594
"amérindien";11;-1,7865;1,7865
"espere";11;-0,3733;0,3733
"garantie";22;-1,9733;1,9733
"connexion";13;-0,9773;0,9773
"prélever";11;-1,1311;1,1311
"mas";10;-0,2756;0,2756
"décombre";10;-1,5715;1,5715
"provocation";12;-0,4824;0,4824
"infliger";17;-1,6501;1,6501
"cueillir";11;1,9038;-1,9038
"caoutchouc";11;-0,3733;0,3733
"gluten";13;-0,6013;0,6013
"palais";21;-0,4252;0,4252
"naturaliser";21;-1,8015;1,8015
"bisounours";21;-1,8015;1,8015
"frein";10;-0,9547;0,9547
"résulter";11;-1,1311;1,1311
"pragmatique";15;-0,5426;0,5426
"déformer";11;-1,7865;1,7865
"fast";19;-1,0408;1,0408
"uni";10;-1,5715;1,5715
"intelligemment";14;-0,2395;0,2395
"anéantir";15;-1,3033;1,3033
"gta";22;-0,5105;0,5105
"vieillissement";10;-0,5415;0,5415
"finale";10;0,328;-0,328
"uefa";20;0,4272;-0,4272
"vraisemblablement";10;-0,9547;0,9547
"rural";11;-0,6782;0,6782
"vérification";12;-0,4824;0,4824
"baguette";10;-0,2756;0,2756
"drastiquement";15;-1,8882;1,8882
"cambrioler";14;-1,6925;1,6925
"préventif";11;-1,7865;1,7865
"bibi";10;-1,5715;1,5715
"penalty";11;0,4664;-0,4664
"adversaire";10;-0,2756;0,2756
"tournoi";13;-0,3414;0,3414
"ve";10;-0,9547;0,9547
"arabo";11;-1,1311;1,1311
"bilatéral";13;-1,5007;1,5007
"locataire";21;-0,4252;0,4252
"grenade";11;-1,7865;1,7865
"décevant";13;-1,5007;1,5007
"expertise";11;-1,1311;1,1311
"ivano";11;1,9038;-1,9038
"obséder";10;-0,5415;0,5415
"patrie";10;-0,9547;0,9547
"dej";10;0,6181;-0,6181
"emji_visage_en_colère_avec_des_cornes";19;-1,4696;1,4696
"pacte";11;-1,7865;1,7865
"jogging";26;-1,6395;1,6395
"orchestrer";10;-0,9547;0,9547
"proteger";10;-0,9547;0,9547
"squatter";11;1,9038;-1,9038
"urss";10;-0,9547;0,9547
"entièreté";11;-0,6782;0,6782
"tabasser";21;-0,6508;0,6508
"poussin";24;0,4587;-0,4587
"arrogant";13;-0,3414;0,3414
"préférable";10;-1,5715;1,5715
"moralement";16;-1,4744;1,4744
"trinquer";10;-1,5715;1,5715
"dévier";13;-1,5007;1,5007
"cardiaque";17;-0,4959;0,4959
"gitan";11;-1,7865;1,7865
"clic";10;-0,9547;0,9547
"express";19;-1,0408;1,0408
"compétitif";11;-1,7865;1,7865
"pyjama";19;-0,4575;0,4575
"1x";10;-1,5715;1,5715
"surplus";10;-1,5715;1,5715
"2027";11;-1,7865;1,7865
"boycott";11;-1,7865;1,7865
"diplomatie";15;-1,8882;1,8882
"impérialiste";11;-1,7865;1,7865
"compartiment";10;-0,9547;0,9547
"supposition";13;-1,5007;1,5007
"tandis_qu";10;-1,5715;1,5715
