"";"banalfreq";"X.rts_a";"X.rts_i"
"surveiller";48;-0,4641;0,4641
"banal";10;0,3392;-0,3392
"suggérer";19;-0,6837;0,6837
"creux";13;0,8181;-0,8181
"révolutionnaire";17;0,5318;-0,5318
"avaler";20;0,9803;-0,9803
"tordu";15;0,5157;-0,5157
"panne";21;-0,4067;0,4067
"rame";10;-0,9332;0,9332
"neuch";17;0,3215;-0,3215
"révolte";15;0,2992;-0,2992
"mutuel";10;0,3392;-0,3392
"monopole";19;-1,4317;1,4317
"certificat";16;0,2301;-0,2301
"fonctionnement";29;-1,2308;1,2308
"endetter";10;-0,9332;0,9332
"exorbitant";21;-1,7568;1,7568
"coûteux";22;-1,9252;1,9252
"lune";46;-1,6145;1,6145
"bonus";12;-0,467;0,467
"lobbys";26;-1,5922;1,5922
"responsabiliser";12;-1,2851;1,2851
"emji_ogre";13;0,275;-0,275
"immoral";12;-1,9691;1,9691
"département";16;-0,6349;0,6349
"lamentable";39;-1,7871;1,7871
"chute";57;-0,4391;0,4391
"oeuvrer";15;-0,5242;0,5242
"pharmaceutique";11;-1,7547;1,7547
"hausser";10;-0,2659;0,2659
"solo";15;-0,3029;0,3029
"cercle";27;-0,7188;0,7188
"convaincre";70;0,5054;-0,5054
"urne";15;-0,5242;0,5242
"2e";18;-0,3562;0,3562
"3x";13;-0,9525;0,9525
"infini";38;1,9305;-1,9305
"recruter";31;-1,1441;1,1441
"13h";12;-1,9691;1,9691
"boucher";27;-0,7188;0,7188
"intégrité";14;-1,1092;1,1092
"frigo";23;0,8289;-0,8289
"maltraitance";42;0,4541;-0,4541
"rétablir";16;-0,9793;0,9793
"communiquer";20;-1,1468;1,1468
"conséquent";19;-1,9685;1,9685
"descendant";19;-0,6837;0,6837
"miracle";32;0,2529;-0,2529
"mortalité";13;0,275;-0,275
"artisan";21;-1,2891;1,2891
"revendication";19;-1,0098;1,0098
"orienter";38;-1,0394;1,0394
"3h";19;-1,4317;1,4317
"emji_femme_qui_hausse_les_épaules_peau_moyennement_claire";21;0,3619;-0,3619
"notion";58;-0,2777;0,2777
"queen";14;1,0082;-1,0082
"planifier";15;-1,2718;1,2718
"exigeant";19;1,593;-1,593
"audience";18;-0,3562;0,3562
"circonstance";19;0,8191;-0,8191
"amener";90;-1,507;1,507
"tonton";12;-0,467;0,467
"macdo";10;1,6579;-1,6579
"dédier";19;-1,0098;1,0098
"dr";13;-0,3287;0,3287
"emji_visage_avec_bouche_fermeture_éclair";11;0,4813;-0,4813
"cancer";74;0,419;-0,419
"qques";11;0,4813;-0,4813
"crack";15;-0,3029;0,3029
"affreux";25;0,3984;-0,3984
"francophone";24;0,7009;-0,7009
"redevance";12;0,3644;-0,3644
"populiste";11;-1,7547;1,7547
"menteur";28;-1,4651;1,4651
"prêter";15;0,5157;-0,5157
"merder";10;0,6352;-0,6352
"ravir";45;-0,4282;0,4282
"catégorie";36;-1,1051;1,1051
"envoler";10;-0,9332;0,9332
"compromis";10;-0,9332;0,9332
"cheffe";11;0,4813;-0,4813
"cabine";17;-1,1247;1,1247
"sensation";13;1,2475;-1,2475
"aviation";13;-0,3287;0,3287
"artistique";14;-0,4218;0,4218
"explosion";21;-1,2891;1,2891
"carouge";13;0,4989;-0,4989
"oú";11;0,4813;-0,4813
"cargo";12;-0,8024;0,8024
"fondre";21;1,1517;-1,1517
"emji_visage_expirant";33;-1,3832;1,3832
"four";22;0,6902;-0,6902
"emji_ampoule";10;0,6352;-0,6352
"bfm";15;0,2992;-0,2992
"plateau";30;0,9853;-0,9853
"lécher";15;-0,5242;0,5242
"ballon";23;1,5218;-1,5218
"cuire";22;1,3325;-1,3325
"rond";26;-0,4252;0,4252
"gaffe";20;-0,5292;0,5292
"buzz";13;-1,4691;1,4691
"évidement";26;-0,4252;0,4252
"portugal";52;0,2891;-0,2891
"emji_femme_avec_la_paume_sur_le_visage_peau_claire";19;0,3423;-0,3423
"baver";10;0,3392;-0,3392
"tiroir";17;1,1839;-1,1839
"quota";12;-0,8024;0,8024
"20ans";12;1,0302;-1,0302
"amender";12;-1,2851;1,2851
"parquer";15;0,2992;-0,2992
"accessoirement";10;0,6352;-0,6352
"affecter";16;-1,4396;1,4396
"aiguisé";11;1,3018;-1,3018
"perturber";25;-0,3551;0,3551
"naturalisé";14;-1,1092;1,1092
"automobile";17;-0,2815;0,2815
"généreux";29;-0,4698;0,4698
"royaume";20;-0,5292;0,5292
"emji_visage_souriant_avec_des_cornes";13;0,275;-0,275
"recycler";30;-1,7451;1,7451
"disparu";14;0,65;-0,65
"brevet";13;0,275;-0,275
"fonctionnel";10;-0,2659;0,2659
"délirant";15;-0,3029;0,3029
"linguistique";24;-0,4549;0,4549
"formule";16;-0,3858;0,3858
"injonction";11;-0,6599;0,6599
"perception";17;0,5318;-0,5318
"imaginaire";18;0,6692;-0,6692
"puissant";52;0,3941;-0,3941
"feuille";25;0,3984;-0,3984
"emji_étourdissement";32;0,3792;-0,3792
"tourisme";21;-1,7568;1,7568
"joint";16;0,2301;-0,2301
"résolution";19;-1,9685;1,9685
"sandale";11;1,939;-1,939
"gourou";11;1,3018;-1,3018
"sarcasme";11;0,2484;-0,2484
"ignoble";18;0,252;-0,252
"emji_confettis";11;0,4813;-0,4813
"conjugaison";11;0,8254;-0,8254
"vétérinaire";22;0,2923;-0,2923
"psychiatrie";13;0,4989;-0,4989
"métal";18;-0,8784;0,8784
"digérer";13;1,8056;-1,8056
"parcequ";10;-0,5263;0,5263
"veiller";11;0,2484;-0,2484
"interprétation";23;-0,2338;0,2338
"explicite";10;-0,9332;0,9332
"fixe";20;-1,1468;1,1468
"emji_téléphone_portable";11;1,939;-1,939
"emji_mains_qui_forment_un_coeur_peau_légèrement_mate";18;1,3839;-1,3839
"mission";33;-1,0681;1,0681
"mont";14;0,3871;-0,3871
"spectateur";20;0,2727;-0,2727
"chair";10;1,0649;-1,0649
"architecte";22;-1,9252;1,9252
"organisme";31;-1,1441;1,1441
"bad";30;0,9853;-0,9853
"manipuler";43;-1,0192;1,0192
"mensuel";13;-1,4691;1,4691
"câble";14;-0,7076;0,7076
"observer";55;0,4744;-0,4744
"loup";32;0,9897;-0,9897
"distribution";21;-1,7568;1,7568
"légume";56;-0,3897;0,3897
"trafiquer";21;-0,6264;0,6264
"environnement";82;-1,4881;1,4881
"agriculture";29;-1,2308;1,2308
"pharmacie";19;0,3423;-0,3423
"alarme";14;0,3871;-0,3871
"pesticide";25;-0,537;0,537
"dignement";20;-1,1468;1,1468
"insecte";18;1,3839;-1,3839
"vaste";14;-0,7076;0,7076
"universel";22;-0,4892;0,4892
"retrait";14;-1,1092;1,1092
"discréditer";13;-1,4691;1,4691
"hommage";22;-0,4892;0,4892
"cv";16;0,2301;-0,2301
"embêter";25;-0,537;0,537
"saurer";12;-0,467;0,467
"farce";10;-1,5432;1,5432
"envoi";14;0,3871;-0,3871
"ficher";58;-1,7316;1,7316
"open";11;-0,3609;0,3609
"gardien";21;0,8235;-0,8235
"entretenir";32;-0,3552;0,3552
"pomme";54;1,5506;-1,5506
"bienvenue";51;-0,6519;0,6519
"broyer";13;0,8181;-0,8181
"tas";33;-1,0681;1,0681
"rive";17;0,3215;-0,3215
"bob";13;0,4989;-0,4989
"revendre";27;0,2704;-0,2704
"passager";16;-0,6349;0,6349
"cortège";11;-0,3609;0,3609
"postuler";16;-0,9793;0,9793
"convenir";50;-0,3268;0,3268
"bercer";10;0,3392;-0,3392
"navrant";14;-0,4218;0,4218
"fixer";28;-0,583;0,583
"surprenant";35;-1,0009;1,0009
"décadence";10;1,0649;-1,0649
"gel";13;0,8181;-0,8181
"tag";11;-0,3609;0,3609
"flash";10;-0,5263;0,5263
"inapte";11;-1,1062;1,1062
"moustique";20;0,9803;-0,9803
"suer";12;1,5492;-1,5492
"intestin";11;0,2484;-0,2484
"couche";17;-1,6119;1,6119
"17h";13;0,8181;-0,8181
"fuck";14;0,3871;-0,3871
"deteste";10;1,6579;-1,6579
"humidité";11;0,2484;-0,2484
"kiffe";10;1,0649;-1,0649
"pdt";10;0,3392;-0,3392
"pls";24;-0,2912;0,2912
"psk";10;-0,5263;0,5263
"emji_personne_qui_hausse_les_épaules_peau_claire";12;-0,2458;0,2458
"débloquer";19;-0,439;0,439
"canicule";10;0,3392;-0,3392
"intermédiaire";12;-0,467;0,467
"paul";12;1,0302;-1,0302
"algérie";36;0,2832;-0,2832
"désert";16;0,2301;-0,2301
"emji_pouce_vers_le_bas_peau_claire";10;-0,2659;0,2659
"thé";25;0,8353;-0,8353
"jazz";12;0,3644;-0,3644
"répandre";25;0,3984;-0,3984
"orage";12;0,3644;-0,3644
"déprimant";16;0,408;-0,408
"ras";26;-1,201;1,201
"villa";12;-0,2458;0,2458
"tapis";17;-1,1247;1,1247
"claquer";13;1,8056;-1,8056
"delà";34;-0,484;0,484
"good";12;-0,467;0,467
"pôle";28;1,6591;-1,6591
"inconvénient";11;-0,3609;0,3609
"rassembler";17;-0,2815;0,2815
"recrutement";10;-1,5432;1,5432
"crade";13;1,8056;-1,8056
"quart";23;-0,3791;0,3791
"format";16;-0,9793;0,9793
"progressivement";11;0,4813;-0,4813
"fact";13;-0,5829;0,5829
"ç";16;0,2301;-0,2301
"préoccupation";11;0,2484;-0,2484
"drastique";10;-0,9332;0,9332
"tessin";11;0,4813;-0,4813
"consensus";16;-0,3858;0,3858
"visiteur";10;-0,2659;0,2659
"enterrer";31;0,448;-0,448
"saturer";13;-0,5829;0,5829
"déployer";13;-0,3287;0,3287
"wokisme";34;-1,5085;1,5085
"portant";17;-0,2815;0,2815
"froc";11;-0,6599;0,6599
"manche";13;0,8181;-0,8181
"montage";34;0,2682;-0,2682
"emji_bouton_coché";26;0,4965;-0,4965
"textile";11;-0,6599;0,6599
"vente";60;-1,3908;1,3908
"paresse";12;-0,467;0,467
"invité";18;1,8744;-1,8744
"harmonie";10;1,0649;-1,0649
"stressant";13;0,4989;-0,4989
"rude";10;0,6352;-0,6352
"contenu";38;-1,6586;1,6586
"confondu";12;-1,2851;1,2851
"influenceurs";15;-0,5242;0,5242
"souffle";18;0,6692;-0,6692
"sensibilité";31;1,129;-1,129
"horizon";15;-0,5242;0,5242
"orgueil";10;-0,2659;0,2659
"romands";32;-0,9618;0,9618
"french";11;0,2484;-0,2484
"sauce";30;0,363;-0,363
"tomate";10;-0,2659;0,2659
"max";40;0,4398;-0,4398
"not";16;-0,9793;0,9793
"so";15;0,5157;-0,5157
"inexistant";19;-1,0098;1,0098
"potentiel";32;-1,2616;1,2616
"sexy";10;0,3392;-0,3392
"adéquat";14;-1,6575;1,6575
"taxi";21;-0,6264;0,6264
"bill";11;0,2484;-0,2484
"mouiller";12;0,6417;-0,6417
"basique";29;-1,2308;1,2308
"flipper";25;0,5909;-0,5909
"angleterre";21;0,5622;-0,5622
"comité";17;-0,2815;0,2815
"concession";12;-1,2851;1,2851
"atroce";17;0,3215;-0,3215
"mouche";18;0,252;-0,252
"tech";12;-1,2851;1,2851
"initial";18;-0,8784;0,8784
"nucléaire";35;-1,2931;1,2931
"ruiner";18;-1,2757;1,2757
"extinction";12;1,0302;-1,0302
"disparition";32;-0,3552;0,3552
"pourvoir";18;-1,7883;1,7883
"putin";11;0,8254;-0,8254
"candidat";17;-0,7532;0,7532
"sécheresse";13;0,8181;-0,8181
"université";32;-1,2616;1,2616
"australie";14;-0,7076;0,7076
"modification";19;-1,0098;1,0098
"meuble";18;0,6692;-0,6692
"désastre";20;0,446;-0,446
"atomique";12;0,6417;-0,6417
"satellite";17;0,5318;-0,5318
"éveiller";16;0,9941;-0,9941
"subvenir";11;-1,1062;1,1062
"copie";16;-0,6349;0,6349
"clore";11;-0,3609;0,3609
"lecture";52;0,3941;-0,3941
"ts";11;0,4813;-0,4813
"chimique";21;-1,2891;1,2891
"humide";12;1,5492;-1,5492
"autruche";11;-1,1062;1,1062
"jetable";10;1,0649;-1,0649
"là_dedans";13;-1,4691;1,4691
"argumentaire";18;-0,5769;0,5769
"fusée";12;-0,467;0,467
"éventuel";10;-1,5432;1,5432
"civilisation";18;0,4275;-0,4275
"drame";52;-0,7215;0,7215
"équivalent";54;-0,8706;0,8706
"claquette";10;1,0649;-1,0649
"pétition";18;-1,2757;1,2757
"miser";10;-0,9332;0,9332
"mensonger";12;-0,467;0,467
"tousser";10;0,3392;-0,3392
"desservir";18;-1,7883;1,7883
"mobilité";21;-1,7568;1,7568
"lobbying";11;-1,7547;1,7547
"dissimuler";18;-0,8784;0,8784
"envahir";39;-1,4406;1,4406
"pause";26;-0,6251;0,6251
"f35";10;-0,5263;0,5263
"altitude";11;-1,1062;1,1062
"rattraper";24;-1,7429;1,7429
"conférence";19;-1,0098;1,0098
"géométrie";12;-0,8024;0,8024
"variable";17;-1,1247;1,1247
"inutilement";14;-0,4218;0,4218
"apport";12;-0,467;0,467
"dispo";15;0,5157;-0,5157
"complot";14;-0,7076;0,7076
"crédible";16;-1,4396;1,4396
"intellectuellement";15;-1,2718;1,2718
"laine";18;1,3839;-1,3839
"ke";10;-0,2659;0,2659
"fouiller";16;0,2301;-0,2301
"médiatiser";13;-0,9525;0,9525
"crainte";21;-0,4067;0,4067
"chips";25;-1,902;1,902
"utopie";11;0,2484;-0,2484
"endoctrinement";12;1,5492;-1,5492
"mélange";38;-0,798;0,798
"complotiste";15;-0,84;0,84
"déstabiliser";10;-0,9332;0,9332
"évidence";51;-1,0429;1,0429
"dégrader";27;-1,7402;1,7402
"poumon";13;-0,9525;0,9525
"révéler";37;-0,941;0,941
"charité";19;-0,2633;0,2633
"scientifique";141;-1,0505;1,0505
"raisonnable";17;-1,1247;1,1247
"transporter";29;-0,4698;0,4698
"voile";12;-0,2458;0,2458
"ombre";22;0,2923;-0,2923
"leman";11;-0,3609;0,3609
"cote";10;-0,2659;0,2659
"bilan";20;-1,5922;1,5922
"luxembourg";16;-0,9793;0,9793
"clique";14;-0,2292;0,2292
"cran";10;-0,9332;0,9332
"addition";15;1,7126;-1,7126
"drole";10;-0,2659;0,2659
"vd";18;0,4275;-0,4275
"emji_personne_qui_hausse_les_épaules";35;-0,5557;0,5557
"footballeur";11;0,4813;-0,4813
"dégueulasse";43;1,7211;-1,7211
"bien_être";30;-1,3562;1,3562
"électronique";28;-1,4651;1,4651
"smic";10;1,6579;-1,6579
"up";14;-0,2292;0,2292
"hezbollah";14;-1,6575;1,6575
"loisir";24;-0,9551;0,9551
"gpt";17;-0,4774;0,4774
"football";53;0,7652;-0,7652
"inquiétant";36;0,2832;-0,2832
"cdm";18;-1,7883;1,7883
"remède";11;0,4813;-0,4813
"aboutir";24;-0,2912;0,2912
"envahisseur";12;-0,467;0,467
"eme";22;-0,7301;0,7301
"médaille";19;-0,6837;0,6837
"vainqueur";13;-0,3287;0,3287
"parmis";24;-0,4549;0,4549
"légèrement";18;1,3839;-1,3839
"coutume";15;0,2992;-0,2992
"athlète";13;0,8181;-0,8181
"sceptique";10;-0,2659;0,2659
"minuscule";10;-1,5432;1,5432
"handicaper";11;-0,6599;0,6599
"aligner";14;-0,7076;0,7076
"spécifiquement";10;-0,5263;0,5263
"autiste";10;0,3392;-0,3392
"assassinat";10;-1,5432;1,5432
"dégoûter";25;-0,3551;0,3551
"spoiler";11;-0,3609;0,3609
"composer";27;-0,5012;0,5012
"dégoûtant";18;0,4275;-0,4275
"honnêteté";17;-0,7532;0,7532
"disque";17;-1,1247;1,1247
"automatiquement";22;-0,7301;0,7301
"bro";16;0,408;-0,408
"motivation";17;-0,2815;0,2815
"emji_personne_avec_la_paume_sur_le_visage_peau_claire";14;0,65;-0,65
"trahir";19;-0,6837;0,6837
"démonstration";19;-1,0098;1,0098
"maillot";16;1,4227;-1,4227
"scooter";26;-0,2747;0,2747
"vibrer";11;1,3018;-1,3018
"convertir";18;0,4275;-0,4275
"globalement";21;-0,2476;0,2476
"virtuel";11;-0,3609;0,3609
"patience";20;-0,5292;0,5292
"exposition";17;-0,4774;0,4774
"modérer";12;-1,9691;1,9691
"cancérigène";15;-0,5242;0,5242
"factuellement";15;-1,2718;1,2718
"agent";48;-1,0048;1,0048
"alerter";15;-0,84;0,84
"modération";15;-0,84;0,84
"poêle";12;-0,2458;0,2458
"cramer";16;1,9579;-1,9579
"emji_coeur_avec_bandages";20;-1,5922;1,5922
"indice";12;-0,2458;0,2458
"nocif";21;-0,2476;0,2476
"glorifier";13;0,275;-0,275
"grillé";10;0,6352;-0,6352
"avancée";11;-0,3609;0,3609
"comestible";12;-0,8024;0,8024
"hormone";15;0,8156;-0,8156
"longévité";12;-0,2458;0,2458
"chialer";22;-0,4892;0,4892
"musical";21;1,1517;-1,1517
"décharge";13;-0,9525;0,9525
"tache";25;1,9232;-1,9232
"atelier";10;0,3392;-0,3392
"jambe";37;1,4248;-1,4248
"emji_main_qui_écrit";13;-1,4691;1,4691
"gênant";21;0,5622;-0,5622
"marginal";11;-0,6599;0,6599
"tinder";10;-0,5263;0,5263
"qqun";32;-0,7139;0,7139
"gloire";15;0,8156;-0,8156
"frustrer";17;0,5318;-0,5318
"difference";10;-0,2659;0,2659
"artisanal";12;-0,467;0,467
"entraider";13;0,4989;-0,4989
"natel";15;1,7126;-1,7126
"orientation";17;-0,4774;0,4774
"conforme";11;-0,3609;0,3609
"détromper";11;-0,6599;0,6599
"manoeuvre";11;-0,6599;0,6599
"sourd";13;-0,3287;0,3287
"respecté";14;-0,4218;0,4218
"comté";13;1,8056;-1,8056
"caprice";11;0,2484;-0,2484
"design";22;-1,4361;1,4361
"divertissement";12;-0,8024;0,8024
"rapprocher";22;1,3325;-1,3325
"blaireau";18;0,4275;-0,4275
"psychique";12;-1,2851;1,2851
"engendrer";47;-1,1521;1,1521
"inutilisable";10;-1,5432;1,5432
"alpha";13;1,8056;-1,8056
"ambulancier";11;-1,1062;1,1062
"bouillir";10;0,3392;-0,3392
"multi";18;-1,7883;1,7883
"prière";11;-0,3609;0,3609
"sécher";10;-0,2659;0,2659
"civique";12;0,6417;-0,6417
"organisé";12;-1,2851;1,2851
"exclusivement";11;0,4813;-0,4813
"unité";15;-0,84;0,84
"recueillir";12;0,6417;-0,6417
"éradiquer";15;-0,5242;0,5242
"déclin";18;-0,3562;0,3562
"rejeter";26;-1,5922;1,5922
"keuf";13;0,4989;-0,4989
"obligatoirement";10;0,3392;-0,3392
"lfi";18;0,9853;-0,9853
"anarchiste";10;-0,5263;0,5263
"surement";23;-0,5782;0,5782
"propriété";27;-1,7402;1,7402
"interpeller";24;-0,9551;0,9551
"paisible";11;1,939;-1,939
"inouï";10;1,0649;-1,0649
"panier";35;-0,7564;0,7564
"toxique";53;-0,2609;0,2609
"impatience";14;0,3871;-0,3871
"ânerie";10;-0,2659;0,2659
"oeillère";10;-0,9332;0,9332
"poison";16;0,6593;-0,6593
"photographe";15;-1,8497;1,8497
"londres";15;0,2992;-0,2992
"faille";13;-0,9525;0,9525
"fréquence";16;0,408;-0,408
"défiler";10;0,3392;-0,3392
"subjectif";24;-1,7429;1,7429
"syndrome";16;-0,6349;0,6349
"dresser";15;0,2992;-0,2992
"analyser";21;0,3619;-0,3619
"femelle";12;0,6417;-0,6417
"approuver";15;-1,2718;1,2718
"naturellement";25;0,3984;-0,3984
"étroit";11;-0,3609;0,3609
"goat";15;1,7126;-1,7126
"démon";17;1,6445;-1,6445
"combler";32;-0,9618;0,9618
"respectable";18;0,252;-0,252
"lâcheté";10;-0,9332;0,9332
"préférence";23;-0,2338;0,2338
"gorge";12;1,0302;-1,0302
"adepte";10;-0,2659;0,2659
"mascu";11;0,2484;-0,2484
"daube";12;-0,2458;0,2458
"malaise";16;0,9941;-0,9941
"asseoir";45;-1,2142;1,2142
"neo";11;-0,6599;0,6599
"buter";12;-0,467;0,467
"affolant";10;1,0649;-1,0649
"enft";12;-0,467;0,467
"gratuité";13;-1,4691;1,4691
"copier";32;-0,9618;0,9618
"soumission";35;0,8741;-0,8741
"souverain";19;-1,9685;1,9685
"tournure";12;-0,2458;0,2458
"k";18;-0,8784;0,8784
"bâtir";13;-0,5829;0,5829
"islam";34;1,6037;-1,6037
"chevalier";11;0,4813;-0,4813
"banger";13;1,2475;-1,2475
"allié";28;-1,8917;1,8917
"couronne";15;-1,8497;1,8497
"emji_tête_qui_parle";10;1,0649;-1,0649
"braquage";10;-0,9332;0,9332
"écarter";10;0,6352;-0,6352
"vicieux";10;0,6352;-0,6352
"2ans";11;-1,7547;1,7547
"traditionnel";22;-0,3099;0,3099
"réviser";11;-0,3609;0,3609
"émotionnel";33;-1,3832;1,3832
"rechercher";27;-1,331;1,331
"doubler";19;0,3423;-0,3423
"persécuter";13;-0,3287;0,3287
"stable";18;-0,8784;0,8784
"instable";11;-1,1062;1,1062
"retenue";15;1,7126;-1,7126
"quil";13;-0,5829;0,5829
"cadavre";16;-1,4396;1,4396
"débilité";14;-0,7076;0,7076
"syndicat";16;-0,6349;0,6349
"telephone";13;0,4989;-0,4989
"durable";16;-0,9793;0,9793
"percer";13;0,275;-0,275
"ordonner";19;-0,2633;0,2633
"délai";13;-0,9525;0,9525
"simpliste";21;-0,6264;0,6264
"environnemental";15;-0,84;0,84
"solide";35;-0,5557;0,5557
"corée";28;-1,1097;1,1097
"rentabilité";11;0,2484;-0,2484
"jme";10;0,3392;-0,3392
"red";18;-0,8784;0,8784
"ponctuation";11;-0,3609;0,3609
"absent";13;-1,4691;1,4691
"bla_bla";25;-1,0756;1,0756
"bla";13;-0,3287;0,3287
"accessoire";10;1,6579;-1,6579
"christianisme";10;1,0649;-1,0649
"migration";16;-1,4396;1,4396
"arretez";10;-0,9332;0,9332
"redire";17;-0,2815;0,2815
"refuge";27;0,4155;-0,4155
"sidérer";11;-0,3609;0,3609
"haineux";21;-0,4067;0,4067
"découper";14;-1,1092;1,1092
"soupçonner";11;-0,3609;0,3609
"progressif";11;-1,1062;1,1062
"king";12;-0,467;0,467
"vilain";17;0,8163;-0,8163
"obsession";20;-0,5292;0,5292
"trauma";19;0,8191;-0,8191
"avancé";23;-0,8398;0,8398
"branche";18;-0,5769;0,5769
"emji_symbole_d_avertissement";37;-0,5252;0,5252
"2ème";16;-0,6349;0,6349
"inondation";10;-1,5432;1,5432
"collaborateur";19;-1,9685;1,9685
"trompeur";18;-0,8784;0,8784
"apprenti";15;0,5157;-0,5157
"courrier";14;-0,4218;0,4218
"invoquer";10;-0,9332;0,9332
"sel";19;-0,2633;0,2633
"bail";16;-0,6349;0,6349
"intense";13;0,275;-0,275
"compassion";25;-0,3551;0,3551
"cassé";18;-0,8784;0,8784
"démarche";29;-1,2308;1,2308
"5h";10;-0,2659;0,2659
"nombril";12;0,3644;-0,3644
"évacuer";10;-0,5263;0,5263
"nicolas";14;-0,2292;0,2292
"emji_femme_avec_la_paume_sur_le_visage";36;-1,7698;1,7698
"oct";10;-1,5432;1,5432
"martin";12;0,3644;-0,3644
"kilo";13;0,4989;-0,4989
"illustrer";10;-0,2659;0,2659
"curiosité";16;0,408;-0,408
"terroriser";12;-0,8024;0,8024
"agressivité";22;0,2923;-0,2923
"hurler";26;-0,8813;0,8813
"égard";20;-0,7972;0,7972
"peupler";16;-0,3858;0,3858
"flagrant";23;-1,1728;1,1728
"constat";53;-0,9946;0,9946
"barbarie";17;-1,6119;1,6119
"chaques";10;-0,5263;0,5263
"cp";17;0,5318;-0,5318
"do";13;0,275;-0,275
"mexique";20;-1,1468;1,1468
"coca";21;-0,9168;0,9168
"accrocher";28;0,7227;-0,7227
"is";23;-1,5875;1,5875
"douer";27;1,4771;-1,4771
"serré";14;-0,4218;0,4218
"foulard";10;1,0649;-1,0649
"exploit";29;-0,9219;0,9219
"canapé";14;-1,1092;1,1092
"favori";14;-0,2292;0,2292
"dentiste";15;0,2992;-0,2992
"originaire";17;-1,6119;1,6119
"colombie";14;-1,1092;1,1092
"déborder";17;-0,4774;0,4774
"promo";11;0,8254;-0,8254
"pedo";14;-1,6575;1,6575
"pologne";16;-0,9793;0,9793
"obésité";10;1,0649;-1,0649
"sénégal";12;-0,8024;0,8024
"interaction";11;-0,3609;0,3609
"emji_drapeau_brésil";12;-1,2851;1,2851
"that";11;-1,1062;1,1062
"é";15;0,5157;-0,5157
"rome";20;1,8101;-1,8101
"pyramide";11;-1,7547;1,7547
"citron";12;-0,2458;0,2458
"détailler";11;-0,6599;0,6599
"enchaîner";11;-1,7547;1,7547
"cameroun";12;-0,8024;0,8024
"carotte";12;1,0302;-1,0302
"amateur";10;-0,9332;0,9332
"prévision";10;1,0649;-1,0649
"tutoyer";11;1,939;-1,939
"oral";39;-0,8872;0,8872
"composant";10;-1,5432;1,5432
"manipulateur";10;-0,5263;0,5263
"littérature";15;-0,3029;0,3029
"amplifier";14;-1,6575;1,6575
"lacune";20;-0,3313;0,3313
"protester";15;-1,8497;1,8497
"étiquette";22;-0,3099;0,3099
"gentiment";24;-0,9551;0,9551
"pile";24;0,4803;-0,4803
"exportation";13;-1,4691;1,4691
"scientifiquement";14;-0,4218;0,4218
"aop";16;-0,6349;0,6349
"sonore";13;1,8056;-1,8056
"dépendant";33;0,4635;-0,4635
"induire";11;-0,3609;0,3609
"cellule";21;-1,7568;1,7568
"dénonciation";10;-1,5432;1,5432
"différencier";13;-0,5829;0,5829
"rectifier";10;-0,9332;0,9332
"bourse";19;-1,4317;1,4317
"repenser";16;-1,4396;1,4396
"rendement";17;-1,1247;1,1247
"varier";11;-0,3609;0,3609
"inversement";14;-0,7076;0,7076
"blessure";23;-0,5782;0,5782
"endocrinien";10;0,6352;-0,6352
"thérapie";12;-0,2458;0,2458
"sensibilisation";12;-1,2851;1,2851
"confronter";21;-1,7568;1,7568
"emji_point_d_interrogation_rouge";12;-1,2851;1,2851
"mêler";26;-0,8813;0,8813
"donneur";18;-0,5769;0,5769
"sarcastique";10;-0,5263;0,5263
"outrance";17;0,5318;-0,5318
"charbon";14;-0,4218;0,4218
"coton";13;1,2475;-1,2475
"emji_double_point_d_exclamation";16;0,408;-0,408
"pleinement";15;-1,2718;1,2718
"arbitraire";20;-1,5922;1,5922
"marchand";14;-0,2292;0,2292
"transition";19;-0,6837;0,6837
"autriche";14;-1,6575;1,6575
"illusion";32;-0,9618;0,9618
"parental";27;-1,7402;1,7402
"emji_visage_déguisé";11;-1,1062;1,1062
"paille";14;-0,7076;0,7076
"poudre";13;-1,4691;1,4691
"accélérer";19;-0,6837;0,6837
"ventre";18;0,6692;-0,6692
"alimentation";33;-0,8051;0,8051
"bétail";11;-0,3609;0,3609
"surconsommation";23;-0,2338;0,2338
"tesla";18;-1,7883;1,7883
"exigence";37;-0,941;0,941
"consoler";10;1,0649;-1,0649
"emji_argent_dans_les_yeux_et_la_bouche";10;-0,5263;0,5263
"abondance";11;0,4813;-0,4813
"mere";11;0,8254;-0,8254
"poupée";21;-0,9168;0,9168
"gilet";10;-0,5263;0,5263
"mondialisation";11;0,2484;-0,2484
"vêtir";11;-0,3609;0,3609
"garage";14;-0,7076;0,7076
"sobriété";11;0,2484;-0,2484
"récolter";22;-1,4361;1,4361
"solidaire";25;-1,0756;1,0756
"emji_empreintes_d_animaux";11;0,4813;-0,4813
"résilience";15;-0,84;0,84
"destructeur";17;0,3215;-0,3215
"perpétuer";10;-0,9332;0,9332
"emji_drapeau_île_clipperton";13;0,275;-0,275
"déduire";11;-1,7547;1,7547
"contraste";10;-0,2659;0,2659
"infiniment";17;0,5318;-0,5318
"régir";16;-1,4396;1,4396
"survivant";11;-0,3609;0,3609
"emji_croix";15;-0,3029;0,3029
"bouton";28;1,6591;-1,6591
"nouveauté";12;-0,8024;0,8024
"enregistrer";19;0,5472;-0,5472
"handicapé";14;0,65;-0,65
"accéder";15;-1,2718;1,2718
"banquier";14;-0,2292;0,2292
"approprier";11;-0,6599;0,6599
