"";"banalfreq";"X.rts_a";"X.rts_i"
"décrédibiliser";10;-0,4634;0,4634
"valide";23;0,4661;-0,4661
"généraliste";17;-1,452;1,452
"patriote";18;0,3091;-0,3091
"drapeau";33;-0,6606;0,6606
"savoie";16;0,4822;-0,4822
"progresser";19;-0,3642;0,3642
"burn";11;-0,5839;0,5839
"abusif";15;-0,251;0,251
"traitement";74;-0,9713;0,9713
"cliquer";14;1,6289;-1,6289
"symptôme";26;0,2646;-0,2646
"test";61;-0,7998;0,7998
"définitif";10;-0,2265;0,2265
"whatsapp";11;-0,5839;0,5839
"significatif";10;-0,2265;0,2265
"emji_mains_qui_forment_un_coeur_peau_moyennement_claire";11;0,2923;-0,2923
"lent";30;-1,165;1,165
"calculer";61;1,489;-1,489
"restant";15;-0,7377;0,7377
"fantastique";19;1,3213;-1,3213
"exercer";28;-1,6672;1,6672
"habiller";92;-0,28;0,28
"permanent";17;-0,4022;0,4022
"supermarché";41;1,0992;-1,0992
"habituel";16;-0,5466;0,5466
"rage";17;-0,2294;0,2294
"ordinaire";21;0,2717;-0,2717
"escalier";11;0,5498;-0,5498
"roulant";11;-0,3099;0,3099
"biensur";17;-0,2294;0,2294
"jaloux";18;0,7776;-0,7776
"rn";10;-0,2265;0,2265
"délinquant";21;-0,527;0,527
"cnews";12;0,7278;-0,7278
"matraque";10;-0,4634;0,4634
"location";10;-0,4634;0,4634
"vitre";11;0,2923;-0,2923
"comparable";30;0,8828;-0,8828
"classement";24;-1,5444;1,5444
"moi_même";22;0,5586;-0,5586
"issu";29;0,5369;-0,5369
"immeuble";31;1,0245;-1,0245
"artifice";31;-1,6543;1,6543
"punk";11;1,4283;-1,4283
"ridiculiser";12;0,218;-0,218
"surveiller";42;-0,2931;0,2931
"banal";10;0,391;-0,391
"précision";33;1,0391;-1,0391
"panne";14;0,2503;-0,2503
"m2";12;0,7278;-0,7278
"supprimer";121;-0,9801;0,9801
"étage";20;0,5342;-0,5342
"rame";10;-0,8433;0,8433
"ong";10;-1,4237;1,4237
"monopole";15;-1,6878;1,6878
"certificat";15;0,3576;-0,3576
"fonctionnement";27;-0,8429;0,8429
"endetter";10;-0,8433;0,8433
"exorbitant";21;-1,5703;1,5703
"coûteux";22;-1,7242;1,7242
"bonus";11;-0,3099;0,3099
"lobbys";22;-1,266;1,266
"représentant";25;-1,6891;1,6891
"responsabiliser";12;-1,1668;1,1668
"emji_ogre";13;0,3263;-0,3263
"département";15;-0,4486;0,4486
"inadmissible";25;-1,2662;1,2662
"vrm";13;-0,8492;0,8492
"lamentable";35;-1,093;1,093
"chute";48;0,2605;-0,2605
"là_dessus";14;-0,992;0,992
"parlementaire";10;-1,4237;1,4237
"oeuvrer";14;-0,3585;0,3585
"pharmaceutique";11;-1,6205;1,6205
"solo";12;-0,7129;0,7129
"cercle";26;-0,5155;0,5155
"outre";25;-0,9235;0,9235
"convaincre";58;0,4526;-0,4526
"urne";11;-0,3099;0,3099
"2e";13;-0,5071;0,5071
"3x";10;-1,4237;1,4237
"2030";19;0,9454;-0,9454
"infini";32;1,8655;-1,8655
"13h";12;-1,8201;1,8201
"boucher";16;0,2805;-0,2805
"frigo";12;-0,4038;0,4038
"maltraitance";40;0,5656;-0,5656
"tendre";45;0,5356;-0,5356
"cheville";11;0,5498;-0,5498
"star";10;1,7962;-1,7962
"communiquer";20;-1,0047;1,0047
"conséquent";17;-1,452;1,452
"vital";23;-1,8816;1,8816
"descendant";12;-0,7129;0,7129
"miracle";27;0,3445;-0,3445
"mortalité";13;0,3263;-0,3263
"f";30;-0,8691;0,8691
"artisan";21;-1,1331;1,1331
"témoigner";23;0,9692;-0,9692
"formidable";24;1,9392;-1,9392
"revendication";11;0,2923;-0,2923
"orienter";35;-0,8301;0,8301
"bof";19;-0,5833;0,5833
"basta";12;0,4239;-0,4239
"3h";17;-0,9949;0,9949
"sienne";13;0,3263;-0,3263
"dinguerie";25;0,7095;-0,7095
"notion";53;0,3522;-0,3522
"luxe";66;-1,3972;1,3972
"planifier";11;-0,5839;0,5839
"exigeant";16;1,1243;-1,1243
"filer";30;0,8828;-0,8828
"amener";77;-0,9964;0,9964
"29";15;0,9274;-0,9274
"dédier";13;-0,5071;0,5071
"restauration";18;-1,1319;1,1319
"41";15;-0,4486;0,4486
"cancer";67;0,9047;-0,9047
"crack";13;-0,2772;0,2772
"redevance";12;0,4239;-0,4239
"pognon";19;0,2459;-0,2459
"menteur";11;0,2923;-0,2923
"prêter";12;0,7278;-0,7278
"bns";10;-1,4237;1,4237
"enfaite";16;-1,8688;1,8688
"ravir";38;-0,4705;0,4705
"parce";11;-0,3099;0,3099
"catégorie";33;-0,8951;0,8951
"balle";70;-0,5744;0,5744
"baiser";11;-0,3099;0,3099
"rythme";48;0,3638;-0,3638
"cheffe";10;0,7134;-0,7134
"cabine";14;-0,992;0,992
"zürich";11;-1,0022;1,0022
"sensation";13;1,3817;-1,3817
"artistique";14;-0,3585;0,3585
"explosion";14;-0,992;0,992
"emji_visage_expirant";31;-0,9689;0,9689
"joueur";61;0,6861;-0,6861
"bfm";10;0,7134;-0,7134
"plateau";19;0,2459;-0,2459
"délire";17;0,3868;-0,3868
"four";17;0,6228;-0,6228
"délirer";12;-0,4038;0,4038
"ballon";19;1,3213;-1,3213
"39";26;-1,8372;1,8372
"littéralement";61;-1,7201;1,7201
"évidement";20;-0,2684;0,2684
"portugal";40;-1,3204;1,3204
"emji_femme_avec_la_paume_sur_le_visage_peau_claire";13;-0,5071;0,5071
"reconnaissant";25;0,321;-0,321
"milice";12;-1,8201;1,8201
"ordure";11;0,5498;-0,5498
"quota";11;-1,0022;1,0022
"parquer";13;-0,2772;0,2772
"sec";12;0,218;-0,218
"affecter";15;-1,1405;1,1405
"rivière";15;0,9274;-0,9274
"perturber";20;-0,6837;0,6837
"genevoise";21;-0,527;0,527
"naturalisé";14;-0,992;0,992
"automobile";17;-0,2294;0,2294
"généreux";20;-0,4423;0,4423
"album";31;1,6764;-1,6764
"recycler";25;-1,6891;1,6891
"disparu";13;0,5752;-0,5752
"emji_mains_levées_peau_claire";10;-0,8433;0,8433
"eux_mêmes";46;-1,0861;1,0861
"révolutionnaire";11;0,2923;-0,2923
"brevet";13;0,3263;-0,3263
"emji_applaudissements_peau_moyennement_claire";21;-0,527;0,527
"délirant";13;-0,2772;0,2772
"linguistique";23;-0,4799;0,4799
"mobiliser";17;-1,452;1,452
"formule";15;-0,4486;0,4486
"injonction";10;-0,4634;0,4634
"helvétique";18;-0,2931;0,2931
"restreindre";17;-1,452;1,452
"perception";14;0,2503;-0,2503
"imaginaire";17;0,9354;-0,9354
"puissant";42;0,7697;-0,7697
"soi_même";22;-0,9018;0,9018
"feuille";16;0,2805;-0,2805
"tourisme";20;-1,42;1,42
"joint";14;-0,3585;0,3585
"sportif";46;0,6256;-0,6256
"ignoble";12;0,7278;-0,7278
"vétérinaire";21;0,4409;-0,4409
"psychiatrie";12;0,4239;-0,4239
"lait";24;-1,5444;1,5444
"foie";13;-0,5071;0,5071
"fixe";20;-1,42;1,42
"mission";27;-0,8429;0,8429
"mont";10;0,7134;-0,7134
"circonstance";16;0,4822;-0,4822
"spectateur";18;0,5089;-0,5089
"architecte";22;-1,7242;1,7242
"organisme";24;-0,3696;0,3696
"my";16;-0,3226;0,3226
"bad";25;0,9823;-0,9823
"emji_mains_qui_forment_un_coeur";20;0,5342;-0,5342
"manipuler";32;-0,2735;0,2735
"mensuel";13;-1,3363;1,3363
"refléter";26;-1,8372;1,8372
"pull";13;-1,3363;1,3363
"observer";52;0,6832;-0,6832
"distribution";20;-1,42;1,42
"légume";52;0,2931;-0,2931
"trafiquer";13;-0,2772;0,2772
"environnement";80;-1,4212;1,4212
"agriculture";25;-1,2662;1,2662
"pharmacie";15;-0,4486;0,4486
"alarme";11;0,2923;-0,2923
"pesticide";25;-0,4397;0,4397
"dignement";18;-0,7636;0,7636
"53";11;-0,3099;0,3099
"insecte";18;1,5519;-1,5519
"universel";15;0,3576;-0,3576
"chaleur";49;0,9365;-0,9365
"in";35;-0,8301;0,8301
"of";27;-0,4051;0,4051
"hommage";14;-0,6187;0,6187
"cv";14;-0,3585;0,3585
"embêter";21;-0,527;0,527
"ficher";41;-1,135;1,135
"tolérant";14;-0,6187;0,6187
"open";11;-0,3099;0,3099
"gardien";11;0,9219;-0,9219
"300";45;0,2833;-0,2833
"entretenir";26;-0,3407;0,3407
"pomme";27;-0,4051;0,4051
"bienvenue";26;-0,3407;0,3407
"emji_mains_levées_peau_moyennement_claire";10;-0,2265;0,2265
"broyer";13;0,9223;-0,9223
"tas";32;-0,8022;0,8022
"rive";12;-0,4038;0,4038
"portugais";20;-1,42;1,42
"revendre";22;0,3625;-0,3625
"passager";15;-0,4486;0,4486
"annuler";13;-1,3363;1,3363
"val";10;1,7962;-1,7962
"postuler";13;-1,3363;1,3363
"salon";19;0,4145;-0,4145
"emji_homme_avec_la_paume_sur_le_visage_peau_légèrement_mate";14;-1,5102;1,5102
"bagnole";16;0,4822;-0,4822
"bercer";10;0,391;-0,391
"navrant";14;-0,3585;0,3585
"fixer";23;-1,0187;1,0187
"commission";12;-0,4038;0,4038
"surprenant";27;-1,1513;1,1513
"décadence";10;1,1722;-1,1722
"avocat";25;-0,9235;0,9235
"couche";16;-1,294;1,294
"17h";12;1,1454;-1,1454
"mouais";14;0,2503;-0,2503
"puer";15;0,3576;-0,3576
"moustique";10;-0,2265;0,2265
"saison";39;-1,5312;1,5312
"55";22;-1,266;1,266
"42";11;0,2923;-0,2923
"répandre";18;0,7776;-0,7776
"déprimant";15;0,5994;-0,5994
"algérie";13;1,3817;-1,3817
"emji_visage_souriant_avec_des_cornes";10;-0,2265;0,2265
"carence";20;-1,9485;1,9485
"cauchemar";18;0,5089;-0,5089
"inconvénient";11;-0,3099;0,3099
"recrutement";10;-1,4237;1,4237
"quart";18;-0,7636;0,7636
"format";13;-1,3363;1,3363
"progressivement";10;0,7134;-0,7134
"tragédie";14;-0,6187;0,6187
"fun";10;0,391;-0,391
"fact";11;-1,0022;1,0022
"ç";12;0,4239;-0,4239
"documenter";23;-1,4032;1,4032
"consensus";16;-0,3226;0,3226
"saturer";12;-0,4038;0,4038
"wokisme";33;-1,5221;1,5221
"120";25;-0,9235;0,9235
"portant";10;0,7134;-0,7134
"pantalon";37;-0,4105;0,4105
"montage";28;0,287;-0,287
"complotistes";12;0,218;-0,218
"vente";52;-1,6812;1,6812
"paresse";12;-0,4038;0,4038
"cuire";16;0,7604;-0,7604
"plateforme";13;-1,3363;1,3363
"dent";27;0,996;-0,996
"stressant";13;0,5752;-0,5752
"1000";40;-1,0391;1,0391
"parer";24;0,2418;-0,2418
"loup";28;1,1536;-1,1536
"récit";18;-1,614;1,614
"berger";10;-0,4634;0,4634
"confondu";11;-1,0022;1,0022
"influenceurs";15;-0,4486;0,4486
"souffle";14;0,4541;-0,4541
"horizon";11;-0,3099;0,3099
"emji_poing_levé";11;0,2923;-0,2923
"max";35;-0,303;0,303
"creux";12;0,7278;-0,7278
"inexistant";16;-0,5466;0,5466
"disney";15;1,3519;-1,3519
"potentiel";28;-1,2715;1,2715
"francais";27;0,73;-0,73
"taxi";18;-0,7636;0,7636
"basique";28;-0,9459;0,9459
"flipper";17;0,6228;-0,6228
"angleterre";17;0,3868;-0,3868
"irlande";20;-1,9485;1,9485
"comité";11;0,5498;-0,5498
"atroce";13;0,9223;-0,9223
"recruter";23;-0,7145;0,7145
"tech";11;-1,6205;1,6205
"initial";15;-0,7377;0,7377
"nucléaire";29;-0,5495;0,5495
"ruiner";18;-1,1319;1,1319
"extinction";11;0,9219;-0,9219
"disparition";26;-0,3407;0,3407
"morceau";18;0,3091;-0,3091
"o";31;0,3899;-0,3899
"pluie";11;0,2923;-0,2923
"sécheresse";13;0,9223;-0,9223
"particule";12;1,6952;-1,6952
"université";29;-1,3956;1,3956
"australie";10;-0,4634;0,4634
"modification";17;-0,9949;0,9949
"mouche";11;-0,5839;0,5839
"meuble";14;0,2503;-0,2503
"désastre";15;0,9274;-0,9274
"subvenir";11;-1,0022;1,0022
"satellite";15;0,3576;-0,3576
"km";52;-0,91;0,91
"65";19;-0,8814;0,8814
"copie";13;-0,2772;0,2772
"clore";10;-0,4634;0,4634
"lecture";51;0,5936;-0,5936
"ts";11;0,5498;-0,5498
"chimique";18;-1,1319;1,1319
"38";12;-0,4038;0,4038
"alerte";13;-0,5071;0,5071
"tri";23;-0,3054;0,3054
"sélectif";16;-0,5466;0,5466
"2025";226;1,0071;-1,0071
"là_dedans";11;-1,6205;1,6205
"vous_même";15;0,3576;-0,3576
"argumentaire";14;-0,3585;0,3585
"fusée";11;-0,5839;0,5839
"civilisation";17;0,6228;-0,6228
"drame";42;-0,5648;0,5648
"équivalent";48;-0,8062;0,8062
"pétition";13;-0,8492;0,8492
"mensonger";11;-0,3099;0,3099
"avaler";16;0,7604;-0,7604
"foule";29;-1,3956;1,3956
"desservir";16;-1,294;1,294
"faillir";11;-0,5839;0,5839
"dérouler";15;-1,1405;1,1405
"mobilité";21;-1,5703;1,5703
"équiper";20;-1,0047;1,0047
"envahir";16;0,4822;-0,4822
"autorisation";29;-0,3748;0,3748
"reconnaissance";36;-1,5251;1,5251
"pause";23;-0,4799;0,4799
"rattraper";18;-1,614;1,614
"contenu";36;-1,5251;1,5251
"inutilement";13;-0,2772;0,2772
"apport";12;-0,4038;0,4038
"incident";16;-0,3226;0,3226
"complot";10;-0,4634;0,4634
"crédible";11;-1,6205;1,6205
"intellectuellement";13;-0,8492;0,8492
"aigri";23;1,7228;-1,7228
"fouiller";13;0,5752;-0,5752
"réclamer";25;-1,6891;1,6891
"crainte";21;-0,3324;0,3324
"utopie";11;0,2923;-0,2923
"slogan";18;-0,7636;0,7636
"endoctrinement";12;1,6952;-1,6952
"mélange";33;-0,8951;0,8951
"éveiller";12;0,7278;-0,7278
"tante";12;0,218;-0,218
"évidence";44;-0,3889;0,3889
"dégrader";26;-1,3961;1,3961
"poumon";11;-0,5839;0,5839
"révéler";30;-0,2933;0,2933
"charité";17;-0,2294;0,2294
"scientifique";141;-0,6148;0,6148
"raisonnable";14;-1,5102;1,5102
"capter";23;0,4661;-0,4661
"ombre";17;-0,4022;0,4022
"interdit";10;0,391;-0,391
"bilan";17;-1,452;1,452
"emji_doigts_croisés";19;-1,7796;1,7796
"solaire";34;0,6904;-0,6904
"emji_personne_qui_hausse_les_épaules";31;-0,7134;0,7134
"footballeur";10;0,7134;-0,7134
"bien_être";29;-1,0534;1,0534
"électronique";27;-1,5299;1,5299
"brûler";57;-1,3344;1,3344
"diverses";13;-0,8492;0,8492
"smic";10;1,7962;-1,7962
"loisir";24;-0,8165;0,8165
"gpt";17;-0,4022;0,4022
"passionné";16;1,1243;-1,1243
"authenticité";11;0,5498;-0,5498
"inquiétant";35;0,4334;-0,4334
"aboutir";21;0,2717;-0,2717
"u";23;0,9692;-0,9692
"postal";13;1,3817;-1,3817
"eme";16;-0,5466;0,5466
"médaille";17;-0,6518;0,6518
"entraîner";46;1,8482;-1,8482
"coutume";13;0,5752;-0,5752
"athlète";11;0,9219;-0,9219
"handicaper";11;-0,5839;0,5839
"emji_colombe";18;0,5089;-0,5089
"debout";19;0,4145;-0,4145
"sensibilité";28;1,1536;-1,1536
"spoiler";11;-0,3099;0,3099
"composer";25;-0,282;0,282
"emji_pouce_vers_le_bas";18;1,5519;-1,5519
"honnêteté";15;-0,4486;0,4486
"dégoûter";15;-0,4486;0,4486
"disque";15;-0,7377;0,7377
"motivation";14;0,2503;-0,2503
"emji_personne_avec_la_paume_sur_le_visage_peau_claire";15;0,5994;-0,5994
"convertir";14;1,131;-1,131
"globalement";17;-0,2294;0,2294
"contraint";23;-1,8816;1,8816
"virtuel";11;-0,3099;0,3099
"guillemet";15;-1,6878;1,6878
"exposition";16;-0,3226;0,3226
"modérer";12;-1,8201;1,8201
"plage";14;1,131;-1,131
"cancérigène";12;-0,4038;0,4038
"factuellement";14;-0,992;0,992
"alerter";12;-0,4038;0,4038
"vif";21;-0,527;0,527
"modération";14;-0,6187;0,6187
"indice";11;0,2923;-0,2923
"nocif";20;-0,2684;0,2684
"glorifier";13;0,3263;-0,3263
"avancée";10;-0,2265;0,2265
"hormone";15;0,9274;-0,9274
"coupable";17;-0,6518;0,6518
"musical";14;0,4541;-0,4541
"28";10;-0,2265;0,2265
"jambe";19;-0,3642;0,3642
"éventuellement";25;-1,6891;1,6891
"marginal";11;-0,5839;0,5839
"qqun";28;-0,9459;0,9459
"na";13;0,9223;-0,9223
"gloire";12;0,4239;-0,4239
"frustrer";15;0,5994;-0,5994
"trahir";14;-0,6187;0,6187
"entraider";11;0,5498;-0,5498
"scooter";21;-0,3324;0,3324
"orientation";16;-0,5466;0,5466
"vd";14;0,2503;-0,2503
"design";18;-0,7636;0,7636
"divertissement";12;-0,7129;0,7129
"rapprocher";22;1,5145;-1,5145
"blaireau";18;0,5089;-0,5089
"psychique";12;-1,1668;1,1668
"engendrer";42;-0,7499;0,7499
"alpha";12;1,6952;-1,6952
"surveillance";13;-0,2772;0,2772
"ambulancier";10;-0,8433;0,8433
"multi";18;-1,614;1,614
"champignon";28;0,627;-0,627
"prière";10;-0,2265;0,2265
"civique";12;0,7278;-0,7278
"exclusivement";10;0,7134;-0,7134
"unité";11;-0,5839;0,5839
"rassembler";12;0,218;-0,218
"décharge";11;-1,0022;1,0022
"diable";15;1,3519;-1,3519
"éradiquer";10;0,391;-0,391
"déclin";16;0,2805;-0,2805
"elles_mêmes";11;-0,5839;0,5839
"rejeter";21;-0,79;0,79
"transporter";25;-0,6509;0,6509
"présentation";13;-0,2772;0,2772
"surement";21;-0,3324;0,3324
"propriété";25;-1,2662;1,2662
"interpeller";21;-0,527;0,527
"automatiquement";16;-0,5466;0,5466
"panier";33;-0,4719;0,4719
"toxique";50;0,2768;-0,2768
"emji_drapeau_états";14;-0,992;0,992
"emji_bouton_coché";10;-0,4634;0,4634
"oeillère";10;-0,8433;0,8433
"poison";16;0,7604;-0,7604
"photographe";15;-1,6878;1,6878
"londres";11;0,5498;-0,5498
"sauce";19;-0,3642;0,3642
"faille";12;-0,7129;0,7129
"fréquence";14;0,4541;-0,4541
"subjectif";23;-1,4032;1,4032
"football";47;0,7226;-0,7226
"analyser";21;0,4409;-0,4409
"femelle";11;0,5498;-0,5498
"waouh";11;1,4283;-1,4283
"naturellement";25;0,4905;-0,4905
"tache";24;1,9392;-1,9392
"contrainte";19;-1,7796;1,7796
"respectable";15;0,5994;-0,5994
"célibat";14;-0,992;0,992
"préférence";17;-0,4022;0,4022
"gorge";10;0,7134;-0,7134
"mascu";11;0,2923;-0,2923
"daube";12;0,218;-0,218
"malaise";15;0,9274;-0,9274
"h24";13;-0,2772;0,2772
"asseoir";40;-0,8009;0,8009
"affolant";10;1,1722;-1,1722
"enft";12;-0,4038;0,4038
"gratuité";13;-1,3363;1,3363
"lesquelles";15;-0,4486;0,4486
"soumission";30;1,8772;-1,8772
"dégueulasse";16;-0,3226;0,3226
"souverain";10;-1,4237;1,4237
"blessé";22;-1,7242;1,7242
"k";16;-0,5466;0,5466
"bâtir";11;-0,5839;0,5839
"constat";51;-0,6515;0,6515
"chialer";15;-1,1405;1,1405
"copier";24;-0,8165;0,8165
"vicieux";10;0,7134;-0,7134
"pointer";37;-1,6465;1,6465
"dessous";49;-0,8834;0,8834
"exiger";36;-1,1975;1,1975
"traditionnel";18;0,3091;-0,3091
"discret";18;1,5519;-1,5519
"delà";29;-0,3748;0,3748
"identique";16;0,2805;-0,2805
"absence";29;-0,5495;0,5495
"émotionnel";30;-0,8691;0,8691
"rechercher";20;-0,6837;0,6837
"doubler";14;0,2503;-0,2503
"stable";15;-0,4486;0,4486
"instable";11;-1,0022;1,0022
"convenir";46;-0,2605;0,2605
"quil";11;-0,3099;0,3099
"débilité";14;-0,6187;0,6187
"telephone";12;0,4239;-0,4239
"longévité";11;-0,3099;0,3099
"durable";13;-0,5071;0,5071
"prier";13;0,5752;-0,5752
"câble";10;-0,4634;0,4634
"simpliste";21;-0,527;0,527
"environnemental";15;-0,7377;0,7377
"noble";13;-0,8492;0,8492
"solide";31;-0,5083;0,5083
"relayer";14;-0,6187;0,6187
"aucunes";10;-0,2265;0,2265
"corée";17;-0,2294;0,2294
"rentabilité";11;0,2923;-0,2923
"épaule";14;0,7437;-0,7437
"red";17;-0,9949;0,9949
"ponctuation";11;-0,3099;0,3099
"complice";10;-0,4634;0,4634
"tribunal";11;-1,0022;1,0022
"musulman";31;-0,3481;0,3481
"étudier";61;-1,7201;1,7201
"migration";15;-1,1405;1,1405
"redire";15;-0,251;0,251
"refuge";26;0,6048;-0,6048
"royaume";11;0,2923;-0,2923
"nobel";12;-0,4038;0,4038
"sidérer";10;-0,4634;0,4634
"interprétation";19;-0,5833;0,5833
"haineux";16;0,2805;-0,2805
"découper";13;-0,8492;0,8492
"progressif";11;-1,0022;1,0022
"aggraver";15;-1,6878;1,6878
"vilain";11;0,9219;-0,9219
"obsession";16;-0,3226;0,3226
"trauma";19;0,9454;-0,9454
"avancé";21;-0,79;0,79
"branche";14;0,2503;-0,2503
"combler";30;-0,8691;0,8691
"existant";28;-1,6672;1,6672
"emji_symbole_d_avertissement";35;-0,303;0,303
"patience";15;-0,4486;0,4486
"2ème";15;-0,4486;0,4486
"francophone";19;0,2459;-0,2459
"collaborateur";15;-1,1405;1,1405
"trompeur";17;-0,6518;0,6518
"emmener";28;0,4354;-0,4354
"apprenti";13;0,9223;-0,9223
"soi_disant";10;-0,8433;0,8433
"gaffe";13;-0,8492;0,8492
"courrier";12;-0,4038;0,4038
"sel";19;0,2459;-0,2459
"bail";15;-0,4486;0,4486
"sable";15;0,5994;-0,5994
"intense";12;0,218;-0,218
"compassion";21;0,2717;-0,2717
"cassé";12;-1,1668;1,1668
"démarche";27;-0,8429;0,8429
"affreux";13;0,5752;-0,5752
"nombril";10;0,391;-0,391
"emji_visage_aux_yeux_en_spirales";21;1,7473;-1,7473
"agent";34;-0,5407;0,5407
"halluciner";14;-0,3585;0,3585
"emji_femme_avec_la_paume_sur_le_visage";24;-0,3696;0,3696
"découler";14;-0,992;0,992
"bye";15;-1,6878;1,6878
"curiosité";16;0,4822;-0,4822
"représentation";19;-1,2737;1,2737
"agressivité";19;0,4145;-0,4145
"hurler";18;-0,2931;0,2931
"égard";18;-0,4893;0,4893
"flagrant";19;-0,5833;0,5833
"cp";17;0,6228;-0,6228
"saut";14;1,131;-1,131
"recréer";11;0,9219;-0,9219
"accrocher";27;0,73;-0,73
"russie";12;0,218;-0,218
"2010";20;0,5342;-0,5342
"57";12;0,218;-0,218
"emji_visage_qui_regarde_entre_ses_doigts";25;0,7095;-0,7095
"exploit";23;-0,7145;0,7145
"etais";20;1,5298;-1,5298
"douer";24;1,1362;-1,1362
"favori";10;-0,4634;0,4634
"dentiste";14;0,2503;-0,2503
"colombie";11;-1,0022;1,0022
"déborder";13;-0,2772;0,2772
"odeur";13;0,5752;-0,5752
"auxquels";10;-0,8433;0,8433
"cou";10;0,391;-0,391
"pedo";14;-1,5102;1,5102
"pologne";12;-0,7129;0,7129
"obésité";10;1,1722;-1,1722
"ras";18;-1,1319;1,1319
"pyramide";10;-1,4237;1,4237
"caillou";11;-0,3099;0,3099
"enfermer";22;-1,266;1,266
"serré";11;-0,5839;0,5839
"détailler";11;-0,5839;0,5839
"amateur";10;-0,8433;0,8433
"tutoyer";10;1,7962;-1,7962
"oral";35;-1,093;1,093
"élire";20;-0,4423;0,4423
"intégrité";13;-1,3363;1,3363
"sketch";14;-0,3585;0,3585
"littérature";15;-0,251;0,251
"amplifier";10;-0,8433;0,8433
"carré";14;0,4541;-0,4541
"lacune";18;-0,4893;0,4893
"romands";28;-1,2715;1,2715
"constituer";12;-0,7129;0,7129
"pile";16;0,4822;-0,4822
"scientifiquement";14;-0,3585;0,3585
"suggérer";18;-0,7636;0,7636
"sonore";12;1,6952;-1,6952
"distance";42;-1,8921;1,8921
"dépendant";33;0,581;-0,581
"croyance";37;1,0689;-1,0689
"induire";11;-0,3099;0,3099
"cellule";17;-0,9949;0,9949
"opposition";14;-0,6187;0,6187
"différencier";12;-0,4038;0,4038
"rectifier";10;-0,8433;0,8433
"vallée";11;1,4283;-1,4283
"potentiellement";22;-1,266;1,266
"bourse";19;-1,2737;1,2737
"repenser";16;-1,294;1,294
"rip";14;-0,992;0,992
"chevalier";10;0,391;-0,391
"rendement";17;-0,9949;0,9949
"inversement";14;-0,6187;0,6187
"blessure";17;-0,4022;0,4022
"endocrinien";10;0,7134;-0,7134
"thérapie";11;-0,3099;0,3099
"99";25;-0,4397;0,4397
"sensibilisation";11;-1,0022;1,0022
"confronter";14;-0,6187;0,6187
"incendie";12;-1,1668;1,1668
"démonstration";16;-1,294;1,294
"immédiatement";13;-0,5071;0,5071
"700";13;-0,5071;0,5071
"mêler";22;-0,4031;0,4031
"parmis";18;-0,2931;0,2931
"inapte";10;-1,4237;1,4237
"outrance";17;0,6228;-0,6228
"pleinement";14;-0,992;0,992
"pôle";22;1,9729;-1,9729
"marchand";12;-0,4038;0,4038
"jusque";14;0,2503;-0,2503
"illusion";31;-0,7134;0,7134
"parental";27;-1,5299;1,5299
"man";10;0,391;-0,391
"accélérer";16;-0,5466;0,5466
"approuver";12;-1,1668;1,1668
"compatriote";13;-1,3363;1,3363
"ventre";16;1,1243;-1,1243
"gênant";18;0,3091;-0,3091
"alimentation";33;-0,6606;0,6606
"hygiène";36;-0,5037;0,5037
"surconsommation";22;-0,2472;0,2472
"psychologiquement";10;0,391;-0,391
"tesla";17;-1,452;1,452
"exigence";30;-0,8691;0,8691
"émouvoir";11;1,4283;-1,4283
"abondance";10;0,391;-0,391
"poupée";20;-0,6837;0,6837
"constant";19;-1,2737;1,2737
"mondialisation";11;0,2923;-0,2923
"laine";10;0,391;-0,391
"garage";14;-0,6187;0,6187
"2500";15;-1,1405;1,1405
"poignée";11;0,2923;-0,2923
"insensé";12;-1,8201;1,8201
"isolé";26;-1,8372;1,8372
"excessif";28;-1,2715;1,2715
"masqué";13;-1,3363;1,3363
"récolter";18;-0,7636;0,7636
"instaurer";19;-1,2737;1,2737
"solidaire";25;-0,9235;0,9235
"résilience";13;-0,8492;0,8492
"destructeur";17;0,3868;-0,3868
"contraste";10;-0,2265;0,2265
"infiniment";13;0,5752;-0,5752
"nouveauté";11;-1,0022;1,0022
"enregistrer";16;0,2805;-0,2805
"handicapé";14;0,7437;-0,7437
"banquier";12;-0,4038;0,4038
"souveraineté";13;-1,3363;1,3363
"artisanal";10;-0,4634;0,4634
"b";30;-0,4391;0,4391
"serpent";13;0,5752;-0,5752
"case";16;-0,8633;0,8633
"record";23;0,6886;-0,6886
"cahier";17;1,3329;-1,3329
"pétrolier";25;-1,6891;1,6891
"animé";13;0,5752;-0,5752
"volant";27;-0,2615;0,2615
"complexité";10;-0,2265;0,2265
"chômeur";18;-1,614;1,614
"léman";16;-0,3226;0,3226
"abstenir";14;-0,3585;0,3585
"représentatif";24;0,2418;-0,2418
"chaos";15;-0,4486;0,4486
"incarner";12;-0,7129;0,7129
"geneve";22;-0,4031;0,4031
"lyon";13;0,3263;-0,3263
"romain";11;0,2923;-0,2923
"capitale";20;-1,9485;1,9485
"cqfd";17;-0,4022;0,4022
"introduire";17;0,3868;-0,3868
"autonomie";14;0,7437;-0,7437
"exportation";12;-1,8201;1,8201
"frouze";13;-0,8492;0,8492
"torture";10;-0,4634;0,4634
"ecoute";10;-0,4634;0,4634
"suppression";14;-1,5102;1,5102
"sirène";11;0,2923;-0,2923
"instruction";24;1,5043;-1,5043
"sourd";11;-0,3099;0,3099
"free";22;-1,7242;1,7242
"cata";10;0,391;-0,391
