"";"X.rts_a";"X.rts_i"
"x";-1,2649;1,2649
"crise";-3,3691;3,3691
"résultat";-4,431;4,431
"consommation";-1,2141;1,2141
"page";-0,745;0,745
"fm";-0,9135;0,9135
"faune";-0,3739;0,3739
"bébé";-0,5592;0,5592
"oiseau";-1,3551;1,3551
"utiliser";-4,0503;4,0503
"coût";-2,4852;2,4852
"fonctionnement";-0,5048;0,5048
"nourriture";-0,2144;0,2144
"réalité";-1,2933;1,2933
"drogue";-0,2642;0,2642
"isolé";-0,2144;0,2144
"cependant";-4,5267;4,5267
"zoo";-0,9135;0,9135
"deuxième";-3,025;3,025
"élevé";-4,2711;4,2711
"précis";-2,8753;2,8753
"prévention";-1,4461;1,4461
"vérifier";-0,745;0,745
"critiquer";-1,2649;1,2649
"observer";-1,5378;1,5378
"déterminer";-0,9997;0,9997
"confédération";-2,2922;2,2922
"schneider";-0,8285;0,8285
"majeur";-3,8684;3,8684
"macron";-0,5048;0,5048
"katia";-1,7232;1,7232
"perturber";-0,3739;0,3739
"provenir";-0,8285;0,8285
"judiciaire";-0,9135;0,9135
"discussion";-1,911;1,911
"seconde";-1,3551;1,3551
"portée";-0,663;0,663
"élection";-3,2698;3,2698
"présidentiel";-0,745;0,745
"aucune";-1,6193;1,6193
"élire";-1,8168;1,8168
"soutien";-3,3691;3,3691
"détecter";-0,5048;0,5048
"don";-0,9135;0,9135
"post";-0,3175;0,3175
"spectacle";-0,4951;0,4951
"régime";-1,2933;1,2933
"ambitieux";-0,5048;0,5048
"royaume";-0,9135;0,9135
"mental";-0,8285;0,8285
"accepter";-1,7232;1,7232
"plaque";-0,663;0,663
"athlète";-0,663;0,663
"troisième";-0,9086;0,9086
"valentin";-2,1007;2,1007
"tenir";-2,1306;2,1306
"voyager";-0,5048;0,5048
"entrer";-1,6302;1,6302
"test";-1,6302;1,6302
"traitement";-2,7773;2,7773
"lutter";-0,4332;0,4332
"afin";-2,8753;2,8753
"exposer";-1,0871;1,0871
"effectuer";-0,9135;0,9135
"activité";-1,3735;1,3735
"relier";-0,4951;0,4951
"engagement";-1,5378;1,5378
"influencer";-0,9997;0,9997
"alpin";-0,745;0,745
"agriculture";-0,5048;0,5048
"office";-2,9735;2,9735
"agence";-1,1755;1,1755
"prison";-1,9576;1,9576
"détenu";-1,1755;1,1755
"cellule";-0,663;0,663
"armer";-0,5048;0,5048
"ferroviaire";-0,9831;0,9831
"montant";-0,9135;0,9135
"dégât";-0,8285;0,8285
"vaste";-0,2144;0,2144
"plupart";-0,5048;0,5048
"économie";-2,7773;2,7773
"initiative";-8,7077;8,7077
"conservateur";-0,5048;0,5048
"pénal";-1,7232;1,7232
"procédure";-1,7232;1,7232
"loi";-2,0374;2,0374
"analyse";-0,9086;0,9086
"critique";-4,3722;4,3722
"préciser";-1,1755;1,1755
"divers";-0,5829;0,5829
"cantonal";-3,3691;3,3691
"formation";-1,7232;1,7232
"diriger";-0,9135;0,9135
"trafic";-1,8168;1,8168
"concret";-0,5048;0,5048
"réclamer";-0,663;0,663
"erreur";-0,663;0,663
"texte";-1,911;1,911
"unir";-9,5463;9,5463
"accélérer";-0,663;0,663
"déplorer";-0,663;0,663
"mesure";-7,9764;7,9764
"ensuite";-2,1962;2,1962
"afficher";-0,5829;0,5829
"bienne";-1,1755;1,1755
"tokyo";0,9762;-0,9762
"grimper";-0,5048;0,5048
"fuite";-0,9997;0,9997
"agir";-4,431;4,431
"établir";-2,2922;2,2922
"artificiel";-1,3551;1,3551
"traiter";-1,4461;1,4461
"création";-1,8168;1,8168
"date";-1,6302;1,6302
"poupée";-0,5048;0,5048
"vainqueur";-0,663;0,663
"2026";-15,3882;15,3882
"parmelin";-1,3091;1,3091
"emji_chaînons";-17,026;17,026
"htag_miseaupointrts";-1,6364;1,6364
"sonia";-1,7455;1,7455
"gasser";-1,7455;1,7455
"flauraud";-2,291;2,291
"buholzer";-3,7094;3,7094
"emji_drapeau_royaume_uni";-1,0909;1,0909
"décès";-2,4001;2,4001
"placer";-2,0728;2,0728
"emji_stéthoscope";-1,0909;1,0909
"emji_montagne_enneigée";-1,3091;1,3091
"accru";-1,0909;1,0909
"grippe";-1,4182;1,4182
"symptôme";-1,0909;1,0909
"limiter";-2,4001;2,4001
"taxe";-1,7455;1,7455
"soutenir";-7,2014;7,2014
"suggérer";-1,2;1,2
"etat";-6,4374;6,4374
"cliquer";-12,0038;12,0038
"beutler";-6,6557;6,6557
"trezzini";-2,291;2,291
"visiteur";-2,5092;2,5092
"instagram";-2,8366;2,8366
"tournant";-1,0909;1,0909
"organisateur";-2,0728;2,0728
"rices";-2,1819;2,1819
"exception";-1,5273;1,5273
"bott";-6,1101;6,1101
"naturel";-3,1639;3,1639
"commercial";-1,6364;1,6364
"ukraine";-3,3821;3,3821
"souligner";-16,1525;16,1525
"communiqué";-6,2192;6,2192
"sept";-2,291;2,291
"département";-1,8546;1,8546
"gouvernement";-7,747;7,747
"ps";-1,7455;1,7455
"udc";-4,6915;4,6915
"plr";-1,9637;1,9637
"emji_téléviseur";-1,0909;1,0909
"di";-4,8006;4,8006
"inclure";-4,4732;4,4732
"31";-2,0728;2,0728
"établissement";-1,6364;1,6364
"relation";-2,5092;2,5092
"prolonger";-1,6364;1,6364
"horaire";-1,4182;1,4182
"prolongé";-1,0909;1,0909
"pexels";-7,0922;7,0922
"positif";-2,8366;2,8366
"précédent";-4,9097;4,9097
"gaetan";-6,5466;6,5466
"bally";-6,6557;6,6557
"gian";-2,1819;2,1819
"ehrenzeller";-2,1819;2,1819
"alessandro";-2,6183;2,6183
"della";-2,1819;2,1819
"emji_sac_plein_d_argent";-2,1819;2,1819
"budgétaire";-1,7455;1,7455
"publier";-6,1101;6,1101
"ats";-21,1757;21,1757
"emji_livres";-1,3091;1,3091
"endommager";-1,0909;1,0909
"massif";-1,9637;1,9637
"russe";-2,291;2,291
"émotionnel";-1,0909;1,0909
"cibler";-1,4182;1,4182
"récemment";-2,5092;2,5092
"cambriolage";-1,5273;1,5273
"lancement";-1,0909;1,0909
"syndicat";-1,7455;1,7455
"contrat";-1,4182;1,4182
"minimum";-1,6364;1,6364
"déposer";-2,6183;2,6183
"motion";-2,4001;2,4001
"justifier";-2,4001;2,4001
"hausse";-3,4912;3,4912
"économique";-4,6915;4,6915
"collectif";-2,0728;2,0728
"emji_drapeau_france";-4,255;4,255
"emji_voiture";-1,0909;1,0909
"renforcer";-6,0009;6,0009
"suspension";-1,3091;1,3091
"similaire";-1,3091;1,3091
"vigueur";-2,7274;2,7274
"emji_drapeau_états_unis";-4,4732;4,4732
"milliardaire";-1,2;1,2
"pop";-1,0909;1,0909
"après_des";-1,4182;1,4182
"600";-1,2;1,2
"dollar";-4,4732;4,4732
"récompenser";-1,2;1,2
"fortune";-1,0909;1,0909
"epa";-4,1459;4,1459
"emji_explosion";-1,2;1,2
"explosif";-1,5273;1,5273
"absence";-1,2;1,2
"blesser";-3,1639;3,1639
"secteur";-4,6915;4,6915
"emji_graphique_en_baisse";-1,4182;1,4182
"recenser";-1,4182;1,4182
"note";-1,8546;1,8546
"confirmer";-5,4553;5,4553
"exposition";-2,6183;2,6183
"netflix";-2,8366;2,8366
"générer";-1,8546;1,8546
"ia";-2,291;2,291
"utilisateur";-1,6364;1,6364
"exploiter";-1,0909;1,0909
"perte";-2,1819;2,1819
"affirmer";-5,4553;5,4553
"contribuer";-1,9637;1,9637
"confiance";-1,3091;1,3091
"emji_drapeau_ukraine";-1,0909;1,0909
"russie";-2,1819;2,1819
"ukrainien";-2,291;2,291
"zelensky";-1,0909;1,0909
"concentrer";-1,3091;1,3091
"territoire";-3,3821;3,3821
"potentiel";-1,7455;1,7455
"dirigeant";-1,7455;1,7455
"phase";-1,6364;1,6364
"huit";-1,7455;1,7455
"direction";-2,1819;2,1819
"awards";-1,9637;1,9637
"accuser";-4,6915;4,6915
"terroriste";-1,2;1,2
"résidence";-1,5273;1,5273
"accusation";-2,1819;2,1819
"incident";-1,7455;1,7455
"ministre";-7,2014;7,2014
"position";-2,8366;2,8366
"négociation";-2,7274;2,7274
"etats";-5,7827;5,7827
"reuters";-3,6003;3,6003
"syrie";-1,4182;1,4182
"province";-1,0909;1,0909
"prisonnier";-1,0909;1,0909
"viser";-12,8772;12,8772
"al";-3,0548;3,0548
"tension";-2,4001;2,4001
"1000";-1,5273;1,5273
"tentative";-1,2;1,2
"ahmed";-1,2;1,2
"emji_graphique_en_hausse";-1,4182;1,4182
"croissance";-1,8546;1,8546
"actuellement";-3,3821;3,3821
"croissant";-2,5092;2,5092
"chine";-1,8546;1,8546
"entamer";-1,2;1,2
"réel";-1,9637;1,9637
"contexte";-2,0728;2,0728
"chinois";-1,4182;1,4182
"indiquer";-9,4933;9,4933
"île";-1,7455;1,7455
"intervenir";-3,7094;3,7094
"lier";-5,5644;5,5644
"arme";-2,5092;2,5092
"australien";-1,6364;1,6364
"au_delà";-1,5273;1,5273
"2e";-1,5273;1,5273
"adversaire";-1,0909;1,0909
"média";-3,4912;3,4912
"imago";-4,255;4,255
"parlementaire";-1,6364;1,6364
"parlement";-4,1459;4,1459
"mandat";-2,1819;2,1819
"valle";-1,8546;1,8546
"peter";-3,3821;3,3821
"klaunzer";-2,291;2,291
"anthony";-2,6183;2,6183
"anex";-2,5092;2,5092
"emji_urne_électorale";-2,5092;2,5092
"législatif";-1,0909;1,0909
"bulletin";-1,7455;1,7455
"publication";-1,4182;1,4182
"opposition";-2,8366;2,8366
"assemblée";-1,4182;1,4182
"république";-1,8546;1,8546
"42";-1,0909;1,0909
"coalition";-1,5273;1,5273
"forcer";-1,0909;1,0909
"diviser";-1,0909;1,0909
"issue";-1,3091;1,3091
"suivant";-2,1819;2,1819
"autriche";-1,0909;1,0909
"décrocher";-1,5273;1,5273
"emji_bulle_de_parole";-1,6364;1,6364
"3e";-1,5273;1,5273
"signer";-2,7274;2,7274
"39";-1,8546;1,8546
"éliminer";-1,5273;1,5273
"ludovic";-1,0909;1,0909
"dix";-4,5823;4,5823
"taux";-2,1819;2,1819
"stabilité";-1,0909;1,0909
"processus";-1,8546;1,8546
"emji_clap";-1,8546;1,8546
"condamnation";-1,4182;1,4182
"tandis_que";-6,0009;6,0009
"étudier";-1,4182;1,4182
"diminuer";-2,5092;2,5092
"global";-1,2;1,2
"rang";-1,3091;1,3091
"réchauffement";-1,2;1,2
"climatique";-4,3641;4,3641
"fondation";-2,5092;2,5092
"transmettre";-1,3091;1,3091
"cardiaque";-1,5273;1,5273
"cérémonie";-1,8546;1,8546
"fortement";-1,3091;1,3091
"poursuite";-1,6364;1,6364
"statistique";-1,6364;1,6364
"baisser";-4,4732;4,4732
"criminel";-1,4182;1,4182
"auteur";-3,0548;3,0548
"malfaiteur";-1,3091;1,3091
"tiers";-2,6183;2,6183
"quantité";-1,3091;1,3091
"dangereux";-1,4182;1,4182
"exploser";-1,2;1,2
"gaz";-1,3091;1,3091
"outil";-1,7455;1,7455
"emji_drapeau_territoires_palestiniens";-3,3821;3,3821
"palestinien";-4,9097;4,9097
"humanitaire";-3,7094;3,7094
"israélien";-6,9831;6,9831
"situer";-2,7274;2,7274
"fournir";-1,4182;1,4182
"oms";-2,8366;2,8366
"trêve";-1,7455;1,7455
"israël";-5,2371;5,2371
"hamas";-3,7094;3,7094
"persister";-1,0909;1,0909
"fait";-1,4182;1,4182
"ong";-1,8546;1,8546
"affecter";-1,8546;1,8546
"cour";-2,7274;2,7274
"mohammed";-1,2;1,2
"augmenter";-5,2371;5,2371
"temporairement";-1,0909;1,0909
"capacité";-2,291;2,291
"dispositif";-2,7274;2,7274
"priorité";-1,2;1,2
"réduire";-5,8918;5,8918
"signaler";-1,4182;1,4182
"dehors";-1,2;1,2
"proximité";-1,3091;1,3091
"financer";-2,4001;2,4001
"large";-3,0548;3,0548
"emji_ski";-1,7455;1,7455
"g";-1,6364;1,6364
"marco";-2,0728;2,0728
"odermatt";-1,6364;1,6364
"meillard";-1,0909;1,0909
"65";-1,3091;1,3091
"66";-1,2;1,2
"emji_drapeau_israël";-1,9637;1,9637
"benjamin";-1,6364;1,6364
"indépendant";-1,7455;1,7455
"comparer";-1,2;1,2
"fréquenter";-1,0909;1,0909
"immédiat";-1,3091;1,3091
"frontalier";-1,5273;1,5273
"effectif";-1,2;1,2
"potentiellement";-1,4182;1,4182
"gall";-1,5273;1,5273
"approuver";-1,3091;1,3091
"restriction";-1,0909;1,0909
"concernant";-2,291;2,291
"obligation";-1,5273;1,5273
"dpa";-1,2;1,2
"soumettre";-1,3091;1,3091
"alternative";-1,0909;1,0909
"élu";-1,6364;1,6364
"compétence";-1,6364;1,6364
"décision";-7,5288;7,5288
"investissement";-2,0728;2,0728
"équiper";-1,5273;1,5273
"contacter";-1,2;1,2
"investir";-1,3091;1,3091
"intelligence";-1,9637;1,9637
"trouble";-1,5273;1,5273
"scrutin";-1,8546;1,8546
"améliorer";-2,5092;2,5092
"empêcher";-1,4182;1,4182
"détention";-1,9637;1,9637
"constater";-1,6364;1,6364
"bénéficier";-2,1819;2,1819
"annuel";-1,7455;1,7455
"mêler";-1,0909;1,0909
"notable";-1,0909;1,0909
"davantage";-2,7274;2,7274
"alémanique";-1,7455;1,7455
"significatif";-1,5273;1,5273
"cyril";-2,7274;2,7274
"zingaro";-2,5092;2,5092
"baser";-2,1819;2,1819
"gillieron";-2,291;2,291
"ministère";-2,6183;2,6183
"nord";-3,6003;3,6003
"frontière";-2,7274;2,7274
"pro";-1,5273;1,5273
"blessure";-2,1819;2,1819
"blessé";-2,291;2,291
"structure";-2,0728;2,0728
"soudan";-1,4182;1,4182
"avancé";-1,6364;1,6364
"mécanisme";-1,3091;1,3091
"envato";-2,291;2,291
"toxique";-1,0909;1,0909
"recul";-1,4182;1,4182
"hans";-1,6364;1,6364
"responsabilité";-1,5273;1,5273
"crime";-3,1639;3,1639
"richesse";-1,3091;1,3091
"hauteur";-1,2;1,2
"afrique";-1,2;1,2
"brésil";-1,4182;1,4182
"irlande";-1,4182;1,4182
"mexique";-1,0909;1,0909
"respecter";-1,3091;1,3091
"accorder";-1,3091;1,3091
"relancer";-1,4182;1,4182
"urs";-1,2;1,2
"flueeler";-1,0909;1,0909
"évaluer";-1,9637;1,9637
"salvatore";-4,1459;4,1459
"nolfi";-4,255;4,255
"étendre";-2,6183;2,6183
"distance";-1,4182;1,4182
"2027";-2,8366;2,8366
"emji_hôpital";-1,2;1,2
"médical";-2,9457;2,9457
"maire";-1,0909;1,0909
"visible";-1,6364;1,6364
"ices";-2,291;2,291
"andrew";-1,3091;1,3091
"suédois";-1,0909;1,0909
"tschani";-1,3091;1,3091
"boulens";-1,3091;1,3091
"2028";-1,4182;1,4182
"science";-1,7455;1,7455
"industrie";-1,0909;1,0909
"numérique";-1,5273;1,5273
"cap";-1,0909;1,0909
"quart";-1,6364;1,6364
"emji_billet_avec_des_ailes";-1,3091;1,3091
"durer";-1,5273;1,5273
"suppression";-1,6364;1,6364
"londres";-1,5273;1,5273
"tels";-2,0728;2,0728
"emji_porte_documents";-1,4182;1,4182
"diversité";-1,2;1,2
"promouvoir";-1,4182;1,4182
"uniquement";-1,3091;1,3091
"licenciement";-1,0909;1,0909
"tirage";-1,2;1,2
"parallèle";-1,7455;1,7455
"expert";-3,0548;3,0548
"déclencher";-1,2;1,2
"culturel";-2,7274;2,7274
"htag_19h30rts";-1,4182;1,4182
"prestation";-1,0909;1,0909
"installation";-1,6364;1,6364
"finance";-1,3091;1,3091
"2017";-1,5273;1,5273
"nes";-2,0728;2,0728
"euses";-4,3641;4,3641
"financier";-3,8185;3,8185
"réduction";-2,7274;2,7274
"majoritairement";-1,2;1,2
"sondage";-1,4182;1,4182
"puissance";-1,0909;1,0909
"emji_symbole_d_interdiction";-1,0909;1,0909
"annuler";-1,8546;1,8546
"favoriser";-1,7455;1,7455
"administration";-1,5273;1,5273
"partiel";-1,6364;1,6364
"interne";-1,5273;1,5273
"epstein";-1,2;1,2
"ap";-5,0188;5,0188
"technologie";-1,4182;1,4182
"leader";-1,2;1,2
"université";-3,273;3,273
"donnée";-3,1639;3,1639
"emji_cerveau";-1,4182;1,4182
"agression";-1,3091;1,3091
"matche";-1,5273;1,5273
"privilégier";-1,0909;1,0909
"insister";-2,291;2,291
"liaison";-2,0728;2,0728
"corée";-1,0909;1,0909
"contenu";-1,2;1,2
"douane";-1,4182;1,4182
"revanche";-1,0909;1,0909
"affiche";-1,3091;1,3091
"norme";-1,0909;1,0909
"2020";-1,8546;1,8546
"précipitation";-1,0909;1,0909
"150";-1,8546;1,8546
"allemagne";-2,4001;2,4001
"warner";-1,3091;1,3091
"bros";-1,3091;1,3091
"da";-2,9457;2,9457
"souza";-2,5092;2,5092
"excessif";-1,0909;1,0909
"limité";-1,5273;1,5273
"intégrer";-1,0909;1,0909
"infrastructure";-1,9637;1,9637
"aggraver";-1,2;1,2
"provisoire";-1,2;1,2
"ordonner";-1,3091;1,3091
"réforme";-2,4001;2,4001
"cameron";-1,0909;1,0909
"elon";-1,0909;1,0909
"musk";-1,3091;1,3091
"marge";-1,2;1,2
"durable";-2,9457;2,9457
"nécessiter";-2,5092;2,5092
"rencard";-2,7274;2,7274
"initier";-1,2;1,2
"publicité";-1,0909;1,0909
"sydney";-1,2;1,2
"église";-1,2;1,2
"prononcer";-1,3091;1,3091
"urgent";-1,2;1,2
"protéger";-3,273;3,273
"christof";-1,0909;1,0909
"schuerpf";-1,0909;1,0909
"devancer";-1,3091;1,3091
"infraction";-1,0909;1,0909
"fifa";-2,1819;2,1819
"consultation";-1,3091;1,3091
"htag_worldcup";-1,4182;1,4182
"communal";-1,4182;1,4182
"second";-1,6364;1,6364
"washington";-1,3091;1,3091
"emji_gyrophare";-2,8366;2,8366
"cible";-1,5273;1,5273
"héritage";-1,3091;1,3091
"ue";-1,3091;1,3091
"production";-2,5092;2,5092
"environnemental";-1,0909;1,0909
"neuf";-1,5273;1,5273
"mineur";-1,6364;1,6364
"avocat";-1,3091;1,3091
"dépression";-1,0909;1,0909
"australie";-1,4182;1,4182
"autoriser";-1,5273;1,5273
"diminution";-1,0909;1,0909
"attribuer";-1,7455;1,7455
"nommer";-2,5092;2,5092
"accessible";-1,9637;1,9637
"disputer";-1,6364;1,6364
"conclure";-1,9637;1,9637
"mobilisation";-1,2;1,2
"milan";-1,8546;1,8546
"destination";-1,3091;1,3091
"2018";-1,6364;1,6364
"sommeil";-1,9637;1,9637
"crucial";-2,0728;2,0728
"mark";-1,2;1,2
"emji_train";-1,5273;1,5273
"perturbation";-1,3091;1,3091
"lire";-1,2;1,2
"suède";-1,9637;1,9637
"impliquer";-2,6183;2,6183
"ressource";-1,6364;1,6364
"emji_globe_tourné_sur_l_afrique_et_l_europe";-2,5092;2,5092
"analyser";-1,2;1,2
"htag_lerencardrts";-2,5092;2,5092
"emji_avion";-1,3091;1,3091
"acquérir";-1,3091;1,3091
"retard";-2,0728;2,0728
"emji_visage_avec_des_étoiles_à_la_place_des_yeux";-1,0909;1,0909
"impressionnant";-1,2;1,2
"photographe";-1,5273;1,5273
"lauréat";-1,3091;1,3091
"démission";-1,3091;1,3091
"slovénie";-1,0909;1,0909
"survenir";-1,8546;1,8546
"ssr";-1,9637;1,9637
"sarkozy";-1,9637;1,9637
"financement";-1,7455;1,7455
"transférer";-1,4182;1,4182
"signature";-1,5273;1,5273
"rejeter";-2,291;2,291
"royal";-1,7455;1,7455
"violation";-1,0909;1,0909
"fsr";-1,0909;1,0909
"alerte";-2,0728;2,0728
"gilliéron";-1,4182;1,4182
"georgios";-1,2;1,2
"kefalas";-1,2;1,2
"gestion";-1,0909;1,0909
"facture";-1,0909;1,0909
"louvre";-1,5273;1,5273
"abonnement";-1,3091;1,3091
"mission";-1,5273;1,5273
"annulation";-1,0909;1,0909
"nationalité";-1,0909;1,0909
"xhaka";-1,0909;1,0909
"organisé";-1,0909;1,0909
"lara";-1,4182;1,4182
"gut";-1,4182;1,4182
"behrami";-1,4182;1,4182
"inondation";-1,3091;1,3091
"pixabay";-1,2;1,2
"juge";-1,3091;1,3091
"emji_drapeau_brésil";-1,0909;1,0909
"brésilien";-1,3091;1,3091
"congrès";-1,2;1,2
"ofs";-1,0909;1,0909
"républicain";-1,3091;1,3091
"bbc";-1,0909;1,0909
"ouragan";-1,2;1,2
"otage";-1,6364;1,6364
