"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"802";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"803";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"804";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"805";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"806";2;4;7;7;7;7;7;7;7;7;22;25;25;25;25;25;25;25;25;25;25;25;25;25
"807";2;5;5;9;10;13;15;17;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"808";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"809";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"810";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"811";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"812";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"813";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"814";2;4;7;7;7;7;7;7;7;7;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"815";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"816";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"817";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"818";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"819";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"820";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"821";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"822";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"823";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"824";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"825";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"826";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"827";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"828";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"829";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"830";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"831";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"832";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"833";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"834";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"835";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"836";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"837";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"838";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"839";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"840";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"841";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"842";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"843";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"844";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"845";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"846";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"847";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"848";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"849";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"850";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"851";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"852";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"853";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"854";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"855";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"856";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"857";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"858";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"859";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"860";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"861";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"862";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"863";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"864";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"865";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"866";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;48
"867";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"868";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;45;45;45
"869";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"870";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"871";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"872";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"873";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"874";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"875";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;37;37;37;37;37;37;37
"876";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"877";2;4;7;7;7;7;7;7;7;7;22;25;25;25;25;25;25;25;25;25;25;25;25;25
"878";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"879";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"880";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"881";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"882";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"883";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"884";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;41;41;41;41;41
"885";2;5;5;9;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11
"886";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"887";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"888";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"889";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"890";2;4;7;7;7;7;7;7;7;7;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"891";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"892";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"893";2;4;7;7;7;7;7;7;7;7;22;25;25;25;25;25;25;25;25;25;25;25;25;25
"894";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"895";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"896";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"897";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"898";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;48
"899";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"900";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"901";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"902";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"903";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"904";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"905";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"906";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"907";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;48
"908";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"909";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"910";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"911";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"912";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"913";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"914";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"915";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"916";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"917";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"918";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"919";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"920";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"921";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"922";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"923";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"924";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"925";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"926";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"927";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"928";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"929";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"930";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"931";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"932";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"933";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"934";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"935";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"936";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"937";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"938";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"939";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"940";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"941";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"942";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"943";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"944";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"945";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"946";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"947";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"948";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"949";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"950";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"951";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"952";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"953";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"954";2;5;5;9;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"955";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"956";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"957";2;5;5;9;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"958";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"959";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"960";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"961";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"962";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"963";2;5;5;9;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"964";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"965";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"966";2;5;5;9;10;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12
"967";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"968";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"969";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"970";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"971";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"972";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;39;39;39;39;39;39
"973";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"974";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"975";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"976";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"977";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"978";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"979";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"980";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"981";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"982";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"983";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"984";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"985";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"986";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"987";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"988";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"989";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"990";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"991";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"992";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"993";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"994";2;5;5;9;10;13;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14
"995";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"996";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"997";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"998";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"999";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1000";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"1001";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"1002";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"1003";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"1004";2;4;7;7;7;7;7;7;7;7;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"1005";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;41;41;41;41;41
"1006";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"1007";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"1008";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"1009";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"1010";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"1011";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"1012";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"1013";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"1014";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"1015";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"1016";2;4;7;7;7;7;7;7;7;7;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"1017";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"1018";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1019";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"1020";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1021";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1022";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1023";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"1024";2;5;5;9;10;13;15;17;19;20;20;20;20;28;28;28;28;28;28;28;28;28;28;28
"1025";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"1026";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"1027";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;41;41;41;41;41
"1028";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1029";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"1030";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"1031";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"1032";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"1033";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"1034";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"1035";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"1036";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1037";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"1038";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"1039";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"1040";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"1041";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"1042";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;43;43;43;43
"1043";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"1044";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"1045";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1046";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;41;41;41;41;41
"1047";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;49
"1048";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"1049";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"1050";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1051";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"1052";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"1053";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1054";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"1055";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"1056";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;34;34;34;34;34;34;34;34
"1057";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;41;41;41;41;41
"1058";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1059";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1060";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;46;46
"1061";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;33;33;33;33;33;33;33;33;48
"1062";2;4;7;7;7;7;7;7;7;7;22;24;26;26;26;26;26;26;26;26;26;26;26;26
"1063";2;5;5;9;10;13;15;17;19;21;21;21;21;21;21;21;21;36;36;36;42;42;42;42
"1064";2;4;7;7;7;7;7;7;7;7;22;24;27;27;31;31;31;31;31;31;31;44;47;47
"1065";2;5;5;9;10;13;15;17;19;20;20;20;20;29;29;32;32;32;32;32;32;32;32;32
"1066";2;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;35;35;35;35;35;35;35;35
"1067";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"1068";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;41;41;41;41;41
"1069";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"1070";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
"1071";2;4;7;7;7;7;7;7;7;7;22;24;27;27;30;30;30;30;38;40;40;40;40;40
