"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"manifestation";-0,296;0,039;-1,886;-2,539;19,016;13,344;-0,313;-1,31;-2,508;0,019;-2,237
"maison";-0,238;-1,845;-0,262;-0,007;-0,231;5,324;-0,254;-1,244;0,445;-1,928;5,742
"froid";-0,056;2,392;-0,067;0,073;-0,052;-0,217;-1,399;0,009;-0,293;0,325;0,193
"effet";-0,357;0,812;-1,981;-0,875;-0,347;-2,445;0,931;38,183;-0,049;-0,487;-0,639
"concerner";-1,936;-2,042;-1,981;-2,667;0,043;0,364;11,101;2,509;-2,635;15,048;-2,35
"choisir";0,039;-2,042;-1,981;3,445;-1,921;0,364;0,031;-0,065;-0,85;-0,487;8,226
"chat";0,365;-1,551;-1,505;0,03;-1,459;-1,857;5,703;1,167;0,036;-1,621;4,082
"champion";0,039;-0,425;0,027;-0,875;-1,921;-2,445;-1,966;-1,376;67,118;-2,134;-0,639
"berner";-0,42;0,003;-2,077;-2,796;16,252;-0,801;-0,442;-0,092;-0,954;19,97;-2,464
"accord";-1,936;0,016;-1,981;-2,667;17,564;24,362;-1,966;-1,376;-0,85;0,004;-2,35
"1er";-0,238;3,633;-0,262;-2,41;-1,736;0,001;0,106;-0,022;0,445;6,859;-2,124
"utiliser";-2,216;-0,006;-2,268;-3,054;8,955;0,126;-0,58;54,014;-3,017;-2,443;-0,071
"titre";-1,936;6,026;-0,386;-2,667;-0,347;-0,014;0,031;-1,376;15,886;-0,487;-0,639
"sport";-0,185;-1,747;4,381;-0,574;-0,178;-0,445;-0,198;0,807;9,231;-0,279;-2,011
"seul";-0,487;0;-2,172;8,763;-0,475;-2,681;5,306;0,28;-0,129;-0,64;-0,041
"recherche";-0,357;-0,425;-1,981;-0,875;0,043;-2,445;3,076;79,859;-2,635;-2,134;-0,639
"quotidien";0,982;-0,425;-0,386;-2,667;-1,921;-2,445;16,981;-1,376;0,23;0,004;1,963
"présent";8,834;-2,338;-0,592;-0,194;0;-0,994;-2,251;4,781;-0,18;-0,018;1,225
"phénomène";-2,029;28,825;-2,077;3,02;-0,41;-2,563;-0,442;5,72;-0,085;-2,237;-2,464
"passion";84,965;-1,943;1,09;-2,539;-1,828;-2,327;-1,871;-1,31;-0,022;-2,031;0
"palestinien";-2,029;-2,14;-2,077;-2,796;246,819;-2,563;-2,061;-1,443;-2,762;-2,237;-2,464
"niveau";-2,029;0,003;-2,077;-2,796;-0,41;0,267;22,403;-0,092;-0,954;8,867;-2,464
"neuchâtel";-0,42;2,476;-2,077;-0,98;-0,41;-0,801;0,011;-1,443;-0,085;13,862;0,338
"match";-1,285;-1,356;-1,315;-1,771;-1,275;-1,623;-1,305;-0,914;96,375;-0,066;-1,56
"géant";-1,563;15,127;-1,6;-2,154;-1,551;0,039;1,87;16,377;-2,128;-0,217;-1,898
"emji_globe_tourné_sur_l";-2,216;-0,006;-2,268;-3,054;0,57;5,682;19,443;0,217;-3,017;0,336;-2,691
"condition";-0,136;-0,178;-1,6;-0,48;-0,13;0,039;1,87;16,377;0,01;-0,217;-1,898
"coeur";-0,555;-0,643;-0,001;-0,194;-2,199;-0,994;-0,58;9,284;0,054;-0,72;10,03
"baisser";-1,47;-0,127;-1,505;-2,026;-1,459;-0,288;75,795;0,001;-2,002;0,223;-1,785
"attaque";-1,843;-1,943;-1,886;-0,027;71,256;-0,002;1,117;-0,041;-2,508;-2,031;-2,237
"association";-0,238;-0,294;-1,79;-2,41;-1,736;5,324;48,4;-1,244;-2,381;0,046;-2,124
"aide";-1,749;-0,294;-0,262;-0,671;13,727;0,001;0,106;7,547;-0,65;-0,345;-2,124
"zurich";-1,563;-0,178;-0,154;-0,48;-0,13;-0,364;0,242;0,973;-0,463;14,201;-0,317
"vaud";0,073;-0,358;-1,886;-0,772;0,078;-0,002;0,062;-0,041;-2,508;23,295;-0,554
"the";-1,843;11,424;-1,886;-2,539;-1,828;-0,617;7,146;0,545;4,03;-0,414;-2,237
"susciter";-2,029;-2,14;-2,077;-0,095;-2,013;3,717;2,719;10,823;-0,954;2,21;-0,727
"soutenir";-1,843;0,039;-1,886;-2,539;0,078;13,344;-0,313;0,545;-2,508;10,651;-2,237
"secret";2,288;-1,551;-0,107;-2,026;-1,459;-1,857;-1,493;0,001;0,983;-0,16;20,59
"résultat";-1,936;-0,425;-1,981;-2,667;-0,347;32,013;3,076;0,442;-0,85;0,004;-2,35
"rouge";-1,936;-0,425;6,375;-0,056;-0,347;-2,445;0,031;6,265;-0,049;0,004;-0,004
"recevoir";0,073;6,678;-1,886;-2,539;1,202;2,055;-0,313;0,545;-2,508;-0,414;0
"prêt";0,004;-2,239;28,025;-1,088;-0,475;-2,681;-2,156;-0,122;5,393;-0,005;-0,817
"plutôt";0,039;-2,042;-1,981;78,048;-1,921;-0,708;-0,376;-1,376;-0,85;-2,134;-0,639
"piste";-0,296;-1,943;68,805;-0,772;3,657;-2,327;-1,871;-1,31;-0,022;-2,031;-2,237
"moment";-1,843;6,678;0,057;-0,772;-0,287;-0,617;-0,313;-0,041;1,662;-2,031;2,28
"minute";-0,185;4,125;-1,695;-2,282;-0,178;0,013;0,165;0,807;2,326;0,087;-2,011
"majeur";-1,843;0,986;-1,886;-2,539;-0,287;26,342;-1,871;0,545;-2,508;2,893;-0,554
"long";0,982;0,016;0,027;1,341;-1,921;-0,708;-1,966;0,442;-0,049;0,004;0,446
"humain";-2,029;-0,495;-2,077;-0,98;-2,013;-0,036;5,856;60,54;-0,954;-0,562;-0,727
"fan";0,12;12,519;1,302;-2,41;-1,736;-2,209;-1,777;-0,022;0,445;-1,928;2,642
"emji_urne_électorale";-2,123;-2,239;-2,172;-2,925;-2,106;131,821;-2,156;-1,509;-2,89;1,926;-2,577
"chose";-1,936;-2,042;0,027;21,599;-1,921;-0,014;-1,966;-0,065;-0,85;-2,134;8,226
"chanson";-0,027;-1,356;0,602;-1,771;-1,275;-0,153;-1,305;0,028;21,862;-1,416;0,296
"carrière";1,944;9,163;0,232;0,733;-1,551;-1,974;-0,148;-1,112;-2,128;-1,723;1,135
"billet";-1,378;2,392;-1,41;-0,306;0,508;-1,74;6,475;-0,98;-0,293;0,325;0,193
"avis";-2,029;-2,14;0,009;62,031;-2,013;-0,036;-2,061;0,354;-2,762;-0,562;-0,727
"accident";-1,47;-0,127;-0,107;-2,026;-0,088;0,084;35,98;0,001;-2,002;0,223;-1,785
"éviter";-1,656;-1,747;1,548;0;0,191;-0,445;4,447;0,807;-0,555;-1,825;0,915
"vert";-0,296;0,986;7,05;-2,539;-0,287;2,055;-0,313;-1,31;-2,508;6,161;-2,237
"tuer";-1,656;-1,747;-1,695;-0,574;115,66;-0,445;0,165;-1,178;-2,255;-1,825;-2,011
"station";-0,027;12,832;-0,034;-1,771;-1,275;-1,623;-0,032;0,028;8,773;-1,416;-1,56
"spécial";11,084;-0,127;0,328;0,944;2,329;-1,857;-1,493;-1,046;-2,002;-0,16;-0,247
"société";-1,563;0,194;-1,6;0,007;-1,551;-0,364;5,033;0,973;-0,463;1,508;0,063
"situation";-0,296;-0,358;-1,886;-2,539;35,916;-0,002;-1,871;6,871;-2,508;0,019;-0,554
"réunir";-2,029;9,558;-2,077;-0,98;0,019;0,267;-0,442;-1,443;-0,085;0;4,06
"radio";4,385;-1,16;-0,001;0,372;0;-0,051;-1,117;-0,782;-0,089;3,679;-1,336
"porter";-0,093;2,017;0,328;-2,026;-1,459;3,77;0,34;1,167;-2,002;-0,16;-0,247
"parent";-1,749;-1,845;-1,79;12,816;-1,736;-0,529;0,106;-1,244;1,97;-1,928;5,742
"officiel";-0,42;5,441;-2,077;-2,796;-2,013;16,364;5,856;-1,443;-2,762;0;-0,727
"métier";3,186;-2,042;0,027;-0,875;-0,347;-2,445;-1,966;-1,376;-0,85;-0,487;42,718
"mètre";-0,136;98,508;-1,6;-2,154;-1,551;-0,364;-1,588;-1,112;-0,463;-0,217;-1,898
"mot";-0,185;-1,747;-1,695;2,255;-1,643;-0,445;-0,198;0,807;-0,555;-1,825;24,155
"lier";-1,843;0,986;-1,886;-2,539;-0,287;4,724;25,989;0,545;-2,508;-2,031;-0,554
"liberté";0,12;0,075;1,302;-2,41;-0,231;0,001;-0,254;0,666;-2,381;-0,345;5,742
"juger";-1,749;0,075;-1,79;-2,41;-0,231;14,63;1,332;3,174;-2,381;0,046;-0,472
"jouer";-1,749;-1,845;-0,262;4,467;0,127;-2,209;-1,777;3,174;1,97;0,046;0,007
"image";24,616;0,016;-1,981;-0,875;1,008;-2,445;-1,966;18,845;-2,635;-2,134;-0,639
"fille";1,648;-0,234;-1,695;9,047;-0,178;-0,445;0,165;0,807;-2,255;-1,825;0,027
"fermer";-1,193;0,719;-1,221;-0,158;-0,006;2,309;-0,01;-0,848;-1,623;7,412;-0,075
"etat";-1,936;-2,042;-1,981;-2,667;6,747;12,191;-1,966;-1,376;-2,635;29,213;-2,35
"entreprise";-1,47;-1,551;-1,505;-2,026;-0,088;0,084;10,829;1,167;-2,002;15,703;-1,785
"conseiller";-0,296;-0,358;-1,886;-0,772;-0,287;8,487;1,117;-0,041;-2,508;10,651;-2,237
"commun";0,073;-1,943;-1,886;-2,539;0,078;-0,617;0,062;-0,041;-2,508;16,363;5,114
"cff";-0,548;0,471;-0,561;-0,755;-0,544;-0,692;-0,557;-0,39;0,195;12,145;0,303
"augmenter";-1,193;-1,258;-1,221;-1,643;-1,183;-1,506;98,084;1,987;-1,623;-1,314;-1,448
"agir";-1,656;-1,747;-0,205;-2,282;-1,643;6,004;0,165;15,006;-2,255;7,645;-2,011
"afrique_et_l";-2,029;0,003;-2,077;-2,796;0,841;3,717;22,403;-0,092;-2,762;0,549;-2,464
"adolescent";18,808;-1,943;0,057;-0,027;-1,828;-2,327;-0,313;12,693;-0,749;-0,414;-0,554
"accuser";-2,029;-2,14;-2,077;-2,796;23,135;57,366;-2,061;-0,092;-2,762;-2,237;-2,464
"voix";-0,185;-1,747;-1,695;-2,282;-0,178;62,496;-1,682;3,573;-2,255;-1,825;-0,392
"vente";-1,47;5,33;-1,505;-2,026;-0,088;0,084;0,34;10,13;-2,002;1,809;-1,785
"unique";-1,656;0,126;0,156;-2,282;-1,643;-2,092;-0,198;0,807;28,176;-0,279;-0,392
"répondre";0,12;-0,294;-1,79;12,816;-0,231;-2,209;7,908;-0,022;-0,65;-0,345;-2,124
"romands";-0,296;-1,943;3,421;11,633;-1,828;-0,617;3,478;-1,31;-0,749;-2,031;0
"retraite";0,12;-1,845;-1,79;0,419;-1,736;0,001;0,106;-0,022;8,276;-0,345;0,007
"précédent";-1,936;0,812;-1,981;-2,667;-1,921;-2,445;93,004;2,509;-2,635;-2,134;-0,639
"programme";0,652;-1,356;-1,315;-1,771;-1,275;5,091;-0,032;-0,914;-1,749;12,051;0,296
"particulièrement";-0,357;-0,425;-1,981;-2,667;-0,347;-0,708;65,058;0,442;-2,635;0,004;-0,639
"paix";-0,185;-1,747;0,156;-2,282;9,101;30,997;-1,682;-1,178;-2,255;-0,279;-2,011
"organiser";-1,656;-1,747;0,156;-0,574;0,191;-0,445;-0,198;-1,178;14,401;3,771;-2,011
"organisation";-1,749;0,075;-1,79;-2,41;0,127;-0,529;37,552;-0,022;-0,65;1,032;-2,124
"milliard";-1,563;0,194;-1,6;-2,154;-1,551;3,246;15,961;-1,112;-2,128;8,535;-1,898
"jurer";0,849;-0,019;-1,221;-0,158;3,774;-1,506;-0,01;-0,848;-1,623;13,613;-1,448
"janvier";-0,136;0,194;-1,6;-2,154;-1,551;3,246;-0,148;-0,001;-2,128;29,834;-1,898
"installer";-0,093;0,283;0,328;3,132;-1,459;-0,288;-1,493;-1,046;0,036;1,809;-0,247
"inclure";-0,136;1,697;-1,6;-2,154;-0,13;0,039;0,242;-0,001;-2,128;21,3;-1,898
"gouvernement";-1,749;-1,845;-1,79;-2,41;-1,736;97,909;-0,254;-0,022;-2,381;0,046;-2,124
"expérience";0,073;3,199;1,09;-0,772;-0,287;0,482;0,062;0,545;-2,508;-0,414;-0,554
"estimer";-1,936;0,016;-1,981;-2,667;-1,921;1,756;0,931;6,265;-0,85;5,539;-0,004
"emji_symbole_d_avertissement";-1,749;-1,845;-1,79;-2,41;8,225;0,001;13,257;0,666;-2,381;1,032;-0,472
"difficile";-1,563;-1,649;-1,6;-2,154;-0,13;-1,974;9,73;-0,001;2,737;-0,217;7,257
"complet";125,273;-1,845;-0,262;-2,41;-1,736;-2,209;-1,777;-1,244;-0,65;-0,345;-0,472
"civil";-0,238;-1,845;-1,79;-0,671;13,727;0,001;-1,777;-1,244;-0,65;25,236;-2,124
"changement";-0,007;7,94;-0,012;-0,158;-1,183;5,931;-0,01;-0,848;-0,148;-1,314;-1,448
"cessez_le_feu";-1,749;-1,845;-1,79;-2,41;166,738;0,001;-1,777;-1,244;-2,381;-1,928;-2,124
"arriver";0,182;0,126;-1,695;-0,574;0,191;2,792;-0,198;0,807;0,59;-0,279;-2,011
"vidéo";-1,563;-0,178;-1,6;0,007;10,091;-1,974;-1,588;37,056;-0,463;-1,723;-0,317
"soutien";-1,843;-0,358;-1,886;-2,539;7,445;0,482;18,402;-0,041;-0,749;0,019;-2,237
"site";0,263;-0,178;-0,154;-0,48;-1,551;1;-0,148;16,377;-0,463;0,145;-1,898
"rôle";-1,656;4,125;-1,695;0;0,191;-0,445;-0,198;0,807;-0,555;0,087;0,915
"propre";1,788;-0,966;34,196;-1,262;-0,909;1,022;-0,93;-0,651;-1,247;-1,009;-1,112
"proche";-1,47;-0,127;-1,505;-2,026;2,329;27,52;0,34;1,167;-2,002;-1,621;-1,785
"prison";-1,656;-1,747;-1,695;-2,282;0,191;62,496;-1,682;0,807;-0,555;-0,279;-2,011
"plaisir";-1,843;-1,943;7,05;23,43;-1,828;-2,327;-1,871;-1,31;-0,749;-2,031;5,114
"naître";0,12;1,188;-0,262;-2,41;-0,231;0,001;-1,777;7,547;0,445;0,046;-0,472
"joueur";1,402;-1,063;0,005;-1,389;-1;-1,273;-1,024;-0,717;42,974;-1,111;-1,224
"inviter";7,554;-0,046;-0,034;0,141;0,669;-1,623;-1,305;0,028;-0,217;-0,066;-0,124
"indiquer";-1,563;-0,178;-1,6;-2,154;5,254;-0,364;15,961;-0,001;-2,128;4,304;-1,898
"football";-0,007;-1,258;-1,221;-1,643;-1,183;-0,097;-1,211;-0,848;45,249;-1,314;0,431
"figure";0,12;1,188;0,099;-0,671;-0,231;9,401;-0,254;-0,022;-2,381;-1,928;0,007
"euses";-1,193;-0,019;-1,221;-1,643;-1,183;-0,097;24,028;6,631;-0,148;-0,032;-1,448
"espèce";-1,47;10,222;-1,505;-2,026;-1,459;-1,857;10,829;10,13;-2,002;0,223;-1,785
"directeur";-1,656;0,126;-1,695;-2,282;4,653;-2,092;21,745;8,306;-2,255;-0,279;-2,011
"crise";-1,843;-0,358;-1,886;-2,539;-0,287;19,296;0,062;2,822;-0,749;2,893;-2,237
"confirmer";-1,563;0,194;-1,6;-2,154;0,274;0,039;5,033;16,377;-2,128;0,145;-1,898
"changer";7,554;-0,046;-1,315;-1,771;-0,024;-0,153;-0,032;-0,914;0,153;-1,416;5,461
"cantonal";-1,563;-1,649;-1,6;-2,154;0,274;17,695;-1,588;-1,112;-2,128;29,834;-1,898
"bande";-0,296;-1,943;-0,322;-2,539;118,586;-0,617;-1,871;-0,041;-2,508;-0,414;-2,237
"autorité";-1,843;-0,358;-1,886;-0,772;19,016;-0,002;7,146;2,822;-2,508;-0,414;-2,237
"automne";87,012;-0,178;0,232;-0,48;-1,551;-1,974;-0,148;-1,112;-2,128;-1,723;-1,898
"arrêter";-0,027;-1,356;-1,315;0,141;22,212;1,887;-1,305;-0,914;-1,749;-0,066;-0,124
"acteur";-0,238;35,838;-1,79;-0,007;-1,736;-2,209;-0,254;-0,022;-2,381;-0,345;2,642
"week_end";-1,285;12,832;-1,315;-1,771;-0,024;-1,623;-0,032;-0,914;14,583;-0,066;-1,56
"vraiment";-0,136;-1,649;-1,6;30,299;-1,551;-1,974;-1,588;9,161;-0,463;-0,217;-0,317
"victoire";-0,732;0,141;-0,749;-1,008;-0,726;13,694;-0,743;-0,52;5,744;-0,806;-0,888
"témoigner";13,568;-0,294;-1,79;-2,41;0,127;-2,209;0,106;0,666;-0,65;-1,928;5,742
"travers";-0,136;9,163;1,834;-0,48;-0,13;-0,364;-1,588;0,973;-2,128;0,145;-0,317
"terre";-0,056;0,396;-1,41;-1,898;-0,052;-0,217;0,464;-0,98;-0,293;-1,518;22,765
"soirée";0,849;-1,258;0,791;-1,643;0,87;0,365;-0,01;-0,848;-0,148;-0,032;0,431
"sembler";-1,563;-1,649;4,962;5,788;-1,551;-1,974;-1,588;9,161;0,768;-1,723;-0,317
"réaliser";0,263;1,697;-1,6;-0,48;-1,551;-0,364;-0,148;4,026;2,737;-1,723;0,063
"professionnel";-1,656;0,126;-1,695;-0,574;-1,643;0,013;30,411;-0,009;0;-0,279;-0,392
"produire";-1,656;20,663;4,381;-2,282;1,683;-2,092;-1,682;0,807;-2,255;-0,279;-0,392
"office";-1,563;-1,649;-1,6;-0,48;-0,13;-1,974;102,541;-0,001;-2,128;-0,217;-1,898
"nouvel";-1,285;2,835;-1,315;-1,771;-1,275;-1,623;-1,305;12,511;1,558;2,582;-0,124
"milieu";-0,185;-0,234;14,368;-2,282;-1,643;-2,092;-1,682;0,807;0;1,251;0,915
"majorité";-1,656;-1,747;-0,205;-2,282;-0,178;10,43;4,447;0,807;-2,255;3,771;-2,011
"juin";1,944;1,697;-1,6;-2,154;-0,13;-1,974;0,242;-1,112;2,737;1,508;-0,317
"gauche";-1,47;-1,551;-1,505;-2,026;-1,459;87,916;-0,102;-1,046;-2,002;-0,16;-0,247
"fêter";0,008;-1,063;0,005;-1,389;-1;-1,273;-1,024;-0,717;56,57;-1,111;-1,224
"espace";-0,136;-1,649;-1,6;-0,48;0,274;-1,974;0,242;0,973;2,737;4,304;-0,317
"emji_notes_de_musique";-1,656;8,233;-1,695;-2,282;-1,643;-2,092;-1,682;-1,178;57,426;-0,279;-2,011
"emji_flocon";-1,563;67,25;-1,6;0,007;-1,551;-1,974;-0,148;-1,112;-0,463;0,145;-1,898
"danger";-1,563;0,194;-0,154;0,007;-0,13;-1,974;1,87;25,676;-2,128;-0,217;-0,317
"critique";-1,749;-0,294;-1,79;-0,007;4,124;2,398;-1,777;31,856;-2,381;-0,345;-2,124
"comprendre";-0,185;-1,747;-1,695;-2,282;-0,178;0,013;0,165;3,573;-2,255;1,251;11,099
"carte";-1,1;3,988;-1,126;-1,516;-1,092;-0,051;0;2,373;11,568;-1,213;-1,336
"budget";-1,47;-0,127;-1,505;-0,391;-1,459;-0,288;0,34;-1,046;-2,002;69,321;-1,785
"battre";-1,285;0,539;-1,315;-0,228;-1,275;-1,623;-0,032;-0,914;52,51;-1,416;-1,56
"élevé";-1,656;8,233;-1,695;-2,282;-1,643;-0,445;14,529;8,306;-2,255;0,087;-2,011
"élection";-1,656;-1,747;-1,695;-2,282;-1,643;121,498;-1,682;-0,009;-2,255;-0,279;-2,011
"économique";-1,656;0,126;-1,695;-2,282;-0,178;6,004;4,447;8,306;-2,255;0,087;-2,011
"ère";0,652;0,539;-1,315;-1,771;3,211;-0,153;3,064;5,826;-1,749;-1,416;-1,56
"vol";-1,378;-1,453;-1,41;-1,898;20,04;-0,217;0,464;-0,98;-1,875;5,625;0,193
"vieux";3,719;-0,019;-0,012;9,873;-1,183;-1,506;-1,211;-0,848;0,254;-1,314;-0,075
"témoignage";11,084;-1,551;-1,505;11,332;0,378;-1,857;-0,102;-1,046;-2,002;-1,621;0,117
"transport";0,036;-0,966;-0,937;-1,262;0,039;1,022;-0,93;-0,651;0,826;11,578;-1,112
"système";-0,093;-1,551;-0,107;-2,026;-0,088;0,084;0,34;4,543;-2,002;9,549;-0,247
"route";-1,47;0,283;-0,107;-2,026;-1,459;-0,288;0,34;1,167;-0,375;-0,16;13,679
"reportage";36,656;-1,551;0,328;0,03;-1,459;-0,288;-1,493;-1,046;-0,375;-1,621;0,117
"porte";0,008;1,23;1,325;-0,047;-1;-1,273;11,128;-0,717;-0,042;-1,111;-1,224
"oeuvre";-0,093;16,693;-0,107;-0,391;-1,459;-1,857;-0,102;0,001;3,216;-1,621;-0,247
"naturel";-0,136;4,687;-1,6;-2,154;-1,551;-0,364;0,242;25,676;-0,463;0,145;-1,898
"nature";3,719;-1,258;-0,012;0,238;-1,183;-1,506;-0,01;13,99;-0,148;-1,314;-0,075
"marque";-1,563;9,163;0,232;-2,154;-1,551;3,246;-0,148;0,973;-0,463;0,145;-1,898
"marché";0,036;-0,966;0,028;-0,013;-0,909;-1,156;1,729;0,271;0,826;1,438;-1,112
"maladie";-1,563;1,697;-1,6;0,007;-1,551;-1,974;15,961;9,161;-2,128;-0,217;-0,317
"léman";0,652;0,539;7,28;-0,228;-0,024;-1,623;-1,305;-0,914;-1,749;2,582;-0,124
"lac";0,263;0,194;15,79;-2,154;-1,551;-1,974;-0,148;-1,112;-0,463;-0,217;3,533
"km";-1,285;30,039;0,602;-1,771;0,669;-1,623;-0,032;-0,914;-1,749;0,455;-1,56
"interroger";-1,563;-0,178;-1,6;-0,48;-0,13;0,039;33,027;-0,001;-2,128;-1,723;1,135
"interdire";-0,007;-0,019;-1,221;-1,643;-1,183;0,365;-1,211;24,065;0,254;0,621;-1,448
"exprimer";3,161;-0,046;-1,315;0,141;-0,024;5,091;-1,305;0,028;-0,217;-0,066;-1,56
"euro";-0,007;7,94;-1,221;-1,643;-0,006;11,229;-0,01;-0,848;-1,623;-0,032;-1,448
"emji_drapeau_israël";-1,563;-1,649;-1,6;-2,154;144,496;0,039;-1,588;-1,112;-2,128;-1,723;-1,898
"découverte";-1,1;37,16;-0,001;-1,516;0;-0,051;-1,117;2,373;-1,498;-1,213;-1,336
"décider";-0,136;-0,178;-1,6;-2,154;-1,551;17,695;-0,148;-0,001;-0,463;1,508;0,063
"deuxième";-1,285;-0,046;-1,315;-1,771;-0,024;1,887;7,37;5,826;-0,217;-0,066;-1,56
"corps";0,493;-1,453;6,392;-1,898;-0,052;-1,74;-0,063;-0,98;-1,875;2,163;4,718
"cadre";-1,563;-1,649;-1,6;-2,154;5,254;11,593;-1,588;-1,112;-2,128;21,3;-1,898
"ambiance";-0,056;-1,453;0,449;-1,898;-1,367;-1,74;-1,399;-0,98;47,769;-1,518;0,193
"évolution";-0,007;0,719;-1,221;0,238;-1,183;-1,506;8,416;1,987;-1,623;0,621;-1,448
"économie";-1,285;-0,046;-1,315;-1,771;-1,275;5,091;-0,032;5,826;-1,749;12,051;-1,56
"zone";-1,285;2,835;-1,315;-1,771;3,211;0,241;-0,032;5,826;-1,749;0,455;-1,56
"vote";-1,285;-0,046;-1,315;-1,771;-1,275;24,051;-1,305;-0,914;-1,749;19,394;-1,56
"solution";-0,732;0,141;-0,749;-1,008;-0,726;1,876;2,838;0,581;0,018;0,111;-0,888
"siècle";-0,056;37,62;2,558;-1,898;-1,367;-1,74;0,464;-0,98;-0,293;-1,518;-1,673
"septembre";-1,378;-0,083;-1,41;-1,898;-1,367;4,379;6,475;0,009;7,679;-1,518;-1,673
"réaction";5,179;-0,178;-0,154;-0,48;-0,13;3,246;-1,588;9,161;-2,128;-0,217;-1,898
"rire";0;-1,16;-1,126;37,627;-1,092;-0,051;-1,117;-0,782;-1,498;-1,213;0,608
"reprendre";-0,007;3,36;-1,221;-0,158;15,705;-0,097;-1,211;-0,848;-0,148;-0,032;-1,448
"période";-1,378;-0,083;-1,41;-0,306;-1,367;-1,74;28,518;-0,98;0,082;0,325;0,193
"profiter";-0,093;-0,127;0,328;0,03;-1,459;-1,857;-0,102;-1,046;0,036;1,809;4,082
"produit";-1,47;0,283;-1,505;-0,391;-1,459;1,244;-1,493;54,583;-2,002;-0,16;-0,247
"plateau";1,944;1,697;1,834;15,643;-1,551;-1,974;-1,588;-1,112;-2,128;-1,723;-0,317
"passage";-1,378;2,392;-1,41;0,073;-1,367;-1,74;-0,063;-0,98;7,679;2,163;-0,182
"musical";-0,093;10,222;-0,107;-0,391;-1,459;-0,288;-1,493;0,001;11,543;-1,621;-1,785
"moitié";-1,378;-1,453;-1,41;-0,306;-0,052;-1,74;51,897;11,237;-1,875;-1,518;-1,673
"lausannois";0,493;-1,453;19,237;-0,306;-1,367;-0,217;-1,399;-0,98;3,775;-1,518;-0,182
"justice";-1,47;-1,551;-1,505;-2,026;0,378;27,52;-1,493;10,13;-2,002;0,223;-1,785
"jeunesse";2,689;-1,453;0,449;1,199;-1,367;0,15;-1,399;-0,98;0,082;-1,518;1,705
"génération";3,161;-1,356;0,602;0,141;-1,275;-1,623;-0,032;-0,914;-0,217;-0,066;5,461
"garder";-0,136;-1,649;-1,6;-0,48;-0,13;1;0,242;0,973;0,768;1,508;-0,317
"fonds";-1,47;2,017;-0,107;-2,026;2,329;0,084;-0,102;1,167;0,983;-0,16;-1,785
"emji_sac_plein_d_argent";-1,47;2,017;-1,505;-2,026;-1,459;0,084;10,829;-1,046;-2,002;15,703;-1,785
"coup";-1,193;-1,258;-1,221;5,096;-0,006;2,309;-0,01;0,06;-0,148;-1,314;0,431
"concours";1,095;0,945;-1,126;0,372;-1,092;-1,389;-1,117;-0,782;11,568;-1,213;-0,035
"compagnie";5,188;-1,063;-1,032;-0,047;0,009;-1,273;0,006;0,176;-1,372;1,098;0,837
"citoyen";-1,285;-1,356;-1,315;-1,771;-1,275;5,091;-1,305;-0,914;0,153;39,294;-1,56
"chute";-1,1;16,374;-0,001;-0,096;1,118;-1,389;1,05;-0,782;-1,498;-0,009;-1,336
"cause";0,365;2,017;-1,505;-2,026;-1,459;-0,288;25,967;-1,046;-2,002;1,809;-1,785
"bâle";-1,008;1,23;-1,032;-1,389;0,009;-1,273;0,006;8,712;-0,042;1,098;-0,009
"bonheur";-0,027;-1,356;0,602;-1,771;0,669;-1,623;-1,305;0,028;-1,749;-0,066;25,265
"alimentaire";-1,008;-1,063;-1,032;-0,047;0,009;0,742;19,56;0,176;-1,372;0;-1,224
"étape";-1,1;-0,003;-1,126;-0,096;0;2,821;-1,117;0,108;-0,089;0,831;0,608
"élève";-0,824;-0,869;-0,843;4,499;-0,817;-1,04;15,124;-0,586;-1,121;1,875;-1
"élire";-1,378;-0,083;-1,41;-1,898;-1,367;95,431;-0,063;-0,98;-1,875;-1,518;-1,673
"voter";-0,056;0,396;-1,41;-1,898;-1,367;14,428;0,464;-0,98;-1,875;5,625;-1,673
"université";-1,285;-1,356;-1,315;-1,771;-0,024;-1,623;0,618;64,48;-1,749;0,455;-0,124
"udc";-1,1;-1,16;-1,126;-1,516;-1,092;41,514;-1,117;-0,782;-1,498;8,553;-1,336
"travailler";-0,007;0,719;-1,221;1,884;3,774;-1,506;-1,211;-0,848;-1,623;-0,032;2,518
"traditionnel";-1,285;-0,046;0,602;-1,771;-1,275;-0,153;0,618;5,826;4,431;-1,416;-0,124
"simple";1,788;-0,966;-0,937;-0,013;-0,909;-1,156;-0,93;3,415;-1,247;-1,009;18,003
"servir";-1,1;-1,16;1,028;2,343;-1,092;-1,389;-1,117;0,108;11,568;-0,009;-1,336
"sentir";-1,378;-1,453;-1,41;-1,898;-1,367;-1,74;2,601;-0,98;-0,293;25,752;4,718
"rêve";0,493;-0,083;-0,067;3,683;-0,052;-1,74;-1,399;-0,98;0,082;-1,518;4,718
"renforcer";-1,285;2,835;-1,315;-1,771;-0,024;-0,153;3,064;-0,914;-1,749;19,394;-1,56
"recette";7,554;2,835;-0,034;-1,771;-1,275;-1,623;-1,305;-0,914;-0,217;-0,066;5,461
