"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13"
"*i_0889";0,233;1;1;1;1;1;0,348;1;0,309;1;1;1;0,415
"*postLikes_11400";0,578;1;1;0,432;1;1;0,749;1;0,096;1;1;1;0,17
"*postComments_487";0,233;1;1;1;1;1;0,348;1;0,309;1;1;1;0,415
"*i_0888";1;1;1;1;1;1;1;1;0,172;1;1;1;0,003
"*i_0887";1;1;1;1;1;0,004;1;1;1;1;1;1;1
"*i_0886";1;1;1;1;1;1;1;1;0,309;1;1;1;0
"*i_0885";1;1;1;0,068;1;1;1;1;1;1;1;1;0,003
"*postReposts_54";1;0,062;1;0,242;1;1;1;1;0,446;1;1;1;0,051
"*i_0884";1;1;1;1;0,01;1;1;1;1;1;1;1;0,095
"*postComments_244";1;1;1;1;0,01;1;1;1;1;1;1;1;0,095
"*i_0883";0,001;1;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_27";0,074;0,313;1;0,999;1;1;1;1;0,735;1;1;0,023;0,025
"*i_0882";1;0,029;1;1;1;1;0;1;1;1;1;1;1
"*i_0881";1;1;1;1;1;1;0,032;0,066;1;0,054;0,267;1;1
"*i_0880";1;1;1;1;0,203;1;0,493;1;1;1;1;0;1
"*i_0879";0;1;0,784;1;1;1;1;1;0,694;1;1;1;1
"*i_0878";1;1;1;1;0;0,207;1;1;1;1;1;1;1
"*i_0877";0;1;1;1;1;1;1;1;1;0,187;1;1;1
"*i_0876";1;0,029;1;1;0,121;0,011;1;1;1;1;1;1;1
"*i_0875";1;1;1;1;1;1;1;1;0,172;1;1;1;0,003
"*i_0874";1;1;1;1;0,121;0,358;0,348;1;0,309;1;1;1;1
"*i_0873";1;1;1;1;1;0,505;1;1;0,446;1;0;1;1
"*postComments_379";1;1;1;1;1;0,505;1;1;0,446;1;0;1;1
"*i_0872";1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0871";1;1;1;1;1;1;1;0,001;1;1;1;1;0,095
"*postLikes_0";1;1;1;1;1;1;1;0,009;1;1;1;1;0,003
"*i_0870";1;1;1;1;1;0,011;1;0,031;0,309;1;1;1;1
"*postLikes_13000";1;1;1;1;1;0,074;1;0,11;0,575;0,092;0,368;1;1
"*postReposts_254";1;1;1;1;1;0,011;1;0,031;0,309;1;1;1;1
"*i_0869";1;1;1;1;1;0;0,493;1;0,446;1;1;1;1
"*postDate_18-12-2025";0,761;1;1;1;1;0,765;0,174;1;0,119;1;1;0,659;0,003
"*i_0868";1;1;1;1;1;1;1;1;1;1;1;1;0
"*i_0867";1;1;1;1;1;1;1;1;0,002;1;1;1;1
"*i_0866";0,034;1;1;1;1;1;1;1;0,057;1;1;1;1
"*i_0865";1;1;1;1;1;0,505;0,032;1;1;1;0,267;0,169;1
"*i_0864";1;1;1;1;1;0,358;1;1;0,309;1;1;0;1
"*i_0863";1;1;1;1;1;1;0,2;0,009;0,172;1;1;1;1
"*postLikes_947";1;1;1;1;1;1;0,2;0,009;0,172;1;1;1;1
"*i_0862";0;1;1;1;1;1;1;1;0,309;1;1;1;1
"*i_0861";1;0,029;1;1;1;1;0,01;1;1;1;1;1;0,415
"*i_0860";1;1;1;1;1;1;1;1;1;1;1;1;0
"*i_0859";1;1;1;1;1;1;1;1;0,172;1;1;1;0,003
"*postReposts_49";1;1;0,284;1;1;1;0,026;1;0,213;1;1;1;0,334
"*i_0858";1;1;0,522;1;1;1;0,493;1;1;1;1;1;0,001
"*postLikes_22800";1;1;0,522;1;1;1;0,493;1;1;1;1;1;0,001
"*postComments_328";1;1;0,895;1;1;1;0,859;1;0,801;1;1;0,019;0,024
"*postReposts_752";1;1;0,522;1;1;1;0,493;1;1;1;1;1;0,001
"*i_0857";1;1;1;1;0,291;0;1;1;1;1;0,368;1;1
"*postComments_137";1;1;1;1;0,291;0;1;1;1;1;0,368;1;1
"*i_0856";0,121;1;1;1;0;1;1;1;1;1;1;1;1
"*i_0855";0;1;1;1;1;1;1;1;0,987;1;1;0,56;1
"*i_0854";1;1;1;1;0;0,505;1;1;0,446;1;1;1;1
"*i_0853";1;1;1;1;1;0,267;0,958;1;0,899;1;1;0;1
"*i_0852";1;1;1;1;1;1;1;1;1;1;0;1;1
"*i_0851";1;1;1;1;0,121;0,011;0,348;1;1;1;1;1;1
"*i_0850";1;1;1;1;1;0,358;0,01;1;1;0,024;1;1;1
"*postComments_170";1;0;1;1;1;0,874;0,184;1;0,801;0,187;1;1;1
"*postReposts_75";1;0,022;1;1;1;1;0,104;1;1;0,395;1;1;0,157
"*i_0849";1;0,062;1;1;1;1;0;1;0,446;1;1;1;1
"*postComments_241";1;0,262;1;1;0,047;1;0,026;1;0,213;1;0,648;1;1
"*postReposts_204";1;0,062;1;1;1;1;0;1;0,446;1;1;1;1
"*i_0848";1;0;1;1;1;1;0,348;1;0,309;1;1;1;1
"*i_0847";1;1;1;0,068;1;1;0,002;1;1;1;1;1;1
"*postLikes_12300";1;0,477;1;0,9;1;0,59;0,018;0,035;1;0,446;1;0,759;1
"*postReposts_168";1;1;1;0,834;1;0,508;0,492;0,437;1;1;0,017;0,696;1
"*i_0846";1;1;1;1;1;0;1;1;1;0,024;1;1;1
"*i_0845";1;1;1;1;0,203;0,505;0,032;1;0,446;1;1;1;1
"*postDate_16-12-2025";1;0,769;1;1;0,128;0,81;0,001;0,289;0,654;1;1;0,69;1
"*i_0844";1;1;1;1;1;1;0,348;0;0,309;1;1;1;1
"*i_0843";1;1;1;1;1;1;0,348;1;1;1;1;0;1
"*postComments_199";1;1;1;1;1;1;0,348;1;1;1;1;0;1
"*i_0842";1;1;1;1;1;1;0;1;1;1;1;1;1
"*i_0841";1;0;1;1;0,203;1;1;0,066;0,446;1;1;1;1
"*i_0840";1;1;1;1;1;0,035;1;1;0,446;1;0,004;1;1
"*postComments_303";1;1;1;1;1;0,015;1;1;0,15;1;0,001;1;1
"*i_0839";1;1;1;1;0;1;0,348;1;0,309;1;1;1;1
"*i_0838";1;1;1;1;0,052;1;0,2;1;1;0,007;1;1;1
"*i_0837";1;1;0,373;1;1;1;0,348;1;1;1;1;1;0,018
"*postLikes_7100";1;1;0,895;1;1;1;0,859;1;1;1;0;1;0,248
"*postReposts_101";1;1;0,851;1;1;1;0,06;0,002;1;0,062;1;1;0,391
"*i_0836";1;1;1;1;1;0,011;1;1;1;1;1;1;0,018
"*i_0835";1;1;0,373;0,149;1;1;1;0,031;1;1;1;1;0,415
"*postComments_72";1;0,181;1;1;1;0,053;0,048;0,191;1;0,797;1;1;1
"*i_0834";1;1;1;1;1;1;1;0,001;1;0,138;0;1;1
"*postReposts_52";1;1;1;1;1;1;1;0,016;1;0,344;0;1;0,012
"*i_0833";0;1;1;1;1;1;1;1;0,446;1;1;1;0,572
"*i_0832";1;1;1;0,068;1;1;1;1;0,172;1;1;1;0,249
"*i_0831";1;1;1;1;0,203;0,505;1;1;1;0,054;1;0,001;1
"*i_0830";0,233;1;1;1;1;1;1;1;1;0,024;1;1;0,018
"*i_0829";1;0,105;1;1;1;1;1;1;1;1;1;0;0,714
"*i_0828";1;1;1;1;1;0,073;1;1;1;0,001;1;1;1
"*postLikes_10700";1;1;1;0,764;1;0,077;1;1;1;0,344;1;1;0
"*postReposts_179";1;1;1;1;1;0,073;1;1;1;0,001;1;1;1
"*i_0827";1;1;1;1;1;1;1;1;1;1;1;0;1
"*i_0826";1;1;1;1;1;1;1;1;1;0,001;1;0,007;1
"*postLikes_13800";1;1;1;1;1;1;1;1;1;0,001;1;0,007;1
"*i_0825";1;0,029;1;1;1;0,358;1;0,031;1;0,024;1;1;1
"*i_0824";1;0,029;1;1;1;0,011;0,348;1;1;1;1;1;1
"*i_0823";1;1;1;0,242;1;1;0;1;0,446;1;1;1;1
"*i_0822";1;1;1;1;1;1;1;1;1;1;1;1;0
"*i_0821";1;1;1;1;0,121;0,011;1;1;0,309;1;1;1;1
"*i_0820";1;1;1;1;1;1;1;1;1;0,001;0,019;1;1
"*i_0819";1;0,008;1;1;1;1;1;0,009;0,172;1;1;1;1
"*postReposts_169";1;0,008;1;1;1;1;1;0,009;0,172;1;1;1;1
"*i_0818";0;1;1;1;1;1;1;1;0,575;1;1;1;1
"*i_0817";1;1;1;1;1;1;0;1;1;1;1;1;1
"*i_0816";1;1;0,373;1;1;0,358;0,348;1;0,309;1;1;1;1
"*i_0815";1;1;1;1;1;1;1;0,031;0,309;1;0,001;1;1
"*postComments_229";1;1;1;1;1;0,64;1;0,11;0,575;0,092;0,013;1;1
"*i_0814";1;1;1;1;1;1;1;1;0,575;1;1;1;0
"*i_0813";1;1;1;1;1;1;1;1;0,002;1;1;1;1
"*i_0812";1;1;1;1;0;1;0,493;1;1;0,054;1;1;1
"*i_0811";1;1;1;1;1;0;0,348;1;1;1;1;1;1
"*i_0810";0;1;1;1;1;1;1;1;0,446;1;1;1;1
"*i_0809";1;1;1;1;1;1;0,2;1;0,172;1;1;1;0,249
"*i_0808";1;0,029;1;1;1;1;1;1;1;1;1;1;0
"*postLikes_11500";1;0,029;1;1;1;1;1;1;1;1;1;1;0
"*i_0807";1;1;1;1;0,121;1;1;0;0,309;1;1;1;1
"*i_0806";1;1;1;1;1;1;0;0,066;1;0,054;1;1;1
"*i_0805";0,034;1;1;1;1;1;1;1;0,057;1;1;1;1
"*postLikes_8400";1;1;0,214;1;0,213;1;0,651;1;0,577;1;1;0,011;1
"*postReposts_77";1;0;1;1;0;1;0,873;1;0,28;1;1;1;1
"*i_0804";1;0,062;1;1;1;1;0,493;0,066;1;1;0,267;1;0,572
"*postComments_345";1;0,062;1;1;1;1;0,493;0,066;1;1;0,267;1;0,572
"*postReposts_84";1;0,062;1;1;1;1;0,493;0,066;1;1;0,267;1;0,572
"*i_0803";0,352;1;1;1;1;1;1;1;0,446;1;1;1;0,001
"*i_0802";1;1;1;1;0;1;0,493;1;0,446;1;1;1;1
"*postLikes_7900";1;0,577;1;1;0,027;0,747;1;1;0,186;0,543;1;0,875;0,857
"*postComments_181";1;1;1;1;0;1;0,493;1;0,446;1;1;1;1
"*postReposts_273";1;1;1;1;0;1;0,493;1;0,446;1;1;1;1
"*i_0801";1;1;1;1;1;1;0;1;1;1;1;1;1
"*i_0800";1;1;1;1;0,01;1;1;1;0,057;1;1;1;1
"*postLikes_18000";1;1;1;1;0,01;1;1;1;0,057;1;1;1;1
"*postReposts_119";1;1;1;1;0;1;1;0;0,15;1;1;1;1
"*i_0799";1;1;1;1;1;1;1;1;0,172;1;0,079;0,039;1
"*i_0798";1;1;1;1;1;1;1;0,001;1;0,001;1;1;1
"*postLikes_8800";1;1;1;1;0,028;1;1;0,215;0,801;0,187;1;1;0,024
"*postComments_227";1;1;1;1;1;1;1;0,001;1;0,001;1;1;1
"*postReposts_87";1;1;1;1;1;1;1;0,001;1;0,001;1;1;1
"*i_0797";0;1;1;1;1;1;1;1;0,446;1;1;1;1
"*i_0796";1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0795";1;1;1;1;0;0,505;1;1;0,446;1;1;1;1
"*i_0794";1;0;1;1;1;1;1;1;1;1;1;1;1
"*postReposts_492";1;0;1;1;1;1;1;1;1;1;1;1;1
"*i_0793";1;1;1;1;1;0,073;1;1;0,057;1;1;1;1
"*postReposts_183";1;1;1;1;1;0,073;1;1;0,057;1;1;1;1
"*i_0792";0;1;1;1;1;1;1;1;0,987;1;1;1;1
"*i_0791";1;0,062;0,522;1;1;1;1;1;0,446;1;1;1;0,051
"*i_0790";1;0;1;1;1;1;1;1;0,172;1;1;1;1
"*i_0789";1;1;1;1;1;1;1;1;1;0,054;0;1;1
"*i_0788";1;1;0,522;1;1;1;1;1;1;1;1;1;0
"*i_0787";0;1;1;1;1;1;1;1;1;1;0,167;1;1
"*postReposts_243";0;1;1;1;1;1;1;1;1;1;0,167;1;1
"*postDate_11-12-2025";0,961;0,611;1;1;0;0,004;1;1;0,569;0,195;1;0,127;1
"*i_0786";1;1;1;1;0,203;0,505;1;1;1;1;1;0;1
"*postReposts_51";0,044;1;1;1;1;0,002;1;1;0,661;1;1;0;1
"*i_0785";1;1;1;1;1;1;1;0,001;1;0,001;1;1;1
"*postComments_224";1;1;1;1;1;1;1;0,001;1;0,001;1;1;1
"*postReposts_351";1;1;1;1;1;1;1;0,001;1;0,001;1;1;1
"*i_0784";1;1;1;1;1;0,035;1;1;0,446;1;0,267;0,169;1
"*postLikes_12100";1;1;1;1;0,002;0,049;1;1;0,281;1;0,73;0,56;1
"*postComments_268";1;1;1;1;1;0,035;1;1;0,446;1;0,267;0,169;1
"*i_0783";0,011;1;1;1;1;1;0,493;0,066;0,446;1;1;1;1
"*i_0782";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_191";1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0781";1;1;1;1;0,052;0,207;1;1;0,172;1;1;1;1
"*i_0780";1;1;1;1;1;0;1;1;1;0,024;1;1;1
"*i_0779";1;1;1;1;0,121;0,011;1;1;1;0,024;1;1;1
"*i_0778";1;1;1;1;1;1;1;1;1;0;1;1;1
"*postLikes_11200";1;1;1;1;1;1;1;1;1;0;1;1;1
"*postComments_176";1;1;1;1;0,203;0,505;1;1;0,446;0;1;1;1
"*i_0777";1;1;1;1;0;1;1;1;0,446;1;1;1;1
"*i_0776";1;1;1;1;0;1;1;1;0,694;1;1;1;1
"*postComments_188";1;1;1;1;0;1;1;1;0,694;1;1;1;1
"*i_0775";1;1;1;1;1;0;1;1;0,446;1;1;1;1
"*i_0774";1;1;1;1;1;1;1;1;0,172;1;1;0;1
"*i_0773";1;0;1;1;1;1;1;1;1;1;1;1;0,051
"*i_0772";1;1;1;1;1;1;0,01;1;0,309;1;1;0,097;1
"*i_0771";1;1;1;1;1;1;1;1;1;0,054;1;0;1
"*postComments_189";1;1;1;0,432;1;1;1;1;0,694;0,138;1;0;1
"*i_0770";1;1;1;1;1;1;1;1;1;1;0;1;1
"*i_0769";1;1;1;1;1;0,128;0,749;1;0,694;1;0;1;1
"*i_0768";1;1;1;1;0,121;1;1;0;0,309;1;1;1;1
"*postComments_353";1;0,207;1;1;0,464;0,193;0,859;0,002;0,801;1;1;1;1
"*postReposts_132";1;1;1;1;0,623;1;0,332;0;0,281;1;1;1;1
"*i_0767";1;1;1;1;1;1;1;1;0,002;1;1;1;1
"*postLikes_27100";1;1;1;0,068;1;1;1;1;0,001;1;1;1;1
"*postReposts_187";1;1;1;1;1;1;1;1;0,172;0,007;1;0,039;1
"*i_0766";1;0;0,522;1;1;1;1;1;1;1;1;1;0,572
"*i_0765";1;0,062;1;1;1;1;1;1;0,446;1;1;0;1
"*postLikes_11100";1;0,207;1;1;1;1;1;0,215;0,15;1;0,56;0;1
"*postComments_149";1;0,062;1;1;1;1;1;1;0,446;1;1;0;1
"*i_0764";1;1;1;1;1;1;1;1;0,002;1;1;1;1
"*i_0763";1;1;1;1;1;0,505;0,493;1;0,446;1;0,004;1;1
"*i_0762";1;1;1;1;1;1;1;1;1;1;1;1;0,006
"*i_0761";1;1;1;1;1;0;1;1;0,575;1;1;1;1
"*postLikes_900";1;1;1;1;1;0;1;1;0,575;1;1;1;1
"*i_0760";1;1;1;1;1;0;1;1;0,575;1;1;1;1
"*i_0759";1;1;0,373;1;0,121;1;1;0,031;1;0,024;1;1;1
"*postReposts_97";1;1;0,373;1;0,121;1;1;0,031;1;0,024;1;1;1
"*postDate_9-12-2025";1;1;1;1;1;0,001;1;0,22;0,827;0,51;0;1;1
"*i_0758";1;1;1;1;1;0;1;1;1;1;1;1;1
"*i_0757";1;1;1;1;1;1;1;1;0,575;1;0;1;1
"*i_0756";1;1;1;1;1;0,358;0,348;0,031;1;1;0,167;1;1
"*postComments_202";1;1;1;1;1;0,001;0,255;0,271;0,899;1;0,648;1;1
"*i_0755";1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0754";1;1;1;1;0,002;0,505;1;1;0,446;1;1;0,169;1
"*i_0753";1;1;1;1;1;1;0,493;1;0,446;1;0;1;1
"*i_0752";1;1;1;1;1;1;1;1;0,002;1;1;1;1
"*i_0751";0,188;1;0,365;1;1;1;1;1;0,987;1;1;1;0,006
"*i_0750";1;1;1;1;1;0;1;1;1;0,092;1;1;1
"*i_0749";1;1;1;1;1;0;0,627;1;1;0,092;1;1;1
"*postComments_215";1;1;1;1;1;0;0,859;1;0,801;0,187;0,56;1;1
"*i_0748";1;1;1;1;1;1;1;0;0,446;1;0,004;1;1
"*postReposts_134";1;1;1;1;1;1;1;0;0,446;1;0,004;1;1
"*i_0747";1;1;1;1;1;1;1;1;1;1;0;1;1
"*i_0746";1;1;1;1;1;1;0,07;1;0,057;1;1;1;1
"*postReposts_67";1;1;1;1;1;1;0,07;1;0,057;1;1;1;1
"*i_0745";1;1;1;1;1;0,002;1;1;1;0,007;1;1;1
"*postComments_287";1;1;1;1;1;0,002;1;1;1;0,007;1;1;1
"*i_0744";1;1;1;1;1;0;1;1;1;1;1;1;0,415
"*i_0743";1;1;1;1;0,203;0;1;1;0,446;1;1;1;1
"*postComments_367";1;1;1;1;0,203;0;1;1;0,446;1;1;1;1
"*i_0742";1;1;1;1;1;0,207;1;1;0,172;1;0,079;1;1
"*postLikes_6100";0;1;1;0,091;0,602;1;1;1;0,053;1;1;1;1
"*i_0741";1;1;1;1;0,203;0,505;1;0,066;0,446;0,054;1;1;1
"*postComments_156";1;1;0,994;1;0,545;0,267;0,958;0,005;0,899;0,239;1;1;1
"*i_0740";0;1;1;1;1;1;1;1;0,446;1;1;1;1
"*i_0739";1;0;1;1;1;1;0,627;1;0,575;1;1;1;1
"*i_0738";1;1;1;1;1;0,011;0,348;1;0,309;1;1;1;1
"*i_0737";1;1;1;1;0,203;0,035;1;1;0,446;1;1;1;0,572
"*i_0736";1;1;1;1;1;1;0,2;0,009;1;0,007;1;1;1
"*postLikes_19000";1;1;1;1;1;1;0,2;0,009;1;0,007;1;1;1
"*postComments_502";1;1;1;1;1;1;0,2;0,009;1;0,007;1;1;1
"*postReposts_855";1;1;1;1;1;1;0,2;0,009;1;0,007;1;1;1
"*i_0735";1;1;1;0,149;0,121;1;0,348;1;0,309;1;1;1;1
"*i_0734";1;0,029;0,373;1;1;1;0,348;1;0,309;1;1;1;1
"*i_0733";0;1;1;1;1;1;1;1;0,446;1;1;1;0,572
"*i_0732";1;1;1;1;1;1;0;1;1;1;1;1;1
"*i_0731";1;1;1;1;1;1;0;1;0,446;1;1;1;1
"*i_0730";1;1;1;0,068;1;1;1;1;1;0,007;1;1;0,249
"*postReposts_414";1;1;1;0,068;1;1;1;1;1;0,007;1;1;0,249
"*i_0729";1;1;1;1;1;1;0,01;0,031;0,309;1;1;1;1
"*i_0728";1;1;1;1;1;0,358;1;1;1;0,024;1;1;0,018
"*i_0727";1;1;1;1;0,121;0,011;1;0,031;1;1;1;1;1
"*i_0726";1;1;1;1;0,01;1;1;1;0,057;1;1;1;1
"*i_0725";1;1;1;1;1;1;1;1;1;0,007;1;1;0,003
"*i_0724";1;1;1;1;1;0,011;0,348;1;0,309;1;1;1;1
"*i_0723";1;1;1;1;0;0,358;1;1;0,309;1;1;1;1
"*postDate_6-12-2025";1;1;1;1;0,092;0,258;0,572;1;0,475;0,361;1;1;0,366
"*i_0722";1;1;0,522;1;1;1;0;1;1;1;1;1;1
"*i_0721";1;1;1;1;0,01;1;1;1;1;0,001;1;1;1
"*i_0720";1;1;1;1;0,121;0;1;1;1;1;1;1;1
"*postLikes_14400";1;1;1;1;0,121;0;1;1;1;1;1;1;1
"*postComments_107";1;1;1;1;0,828;0,151;0,572;0,035;0,503;1;0,943;0,133;1
"*postReposts_121";1;1;1;1;0,121;0;1;1;1;1;1;1;1
"*i_0719";1;1;1;1;1;1;1;1;0,172;1;1;1;0,003
"*i_0718";1;1;1;1;1;0,207;1;1;0,172;1;1;0,039;1
"*i_0717";1;1;0,522;1;1;1;1;1;0,446;1;1;1;0,001
"*postReposts_78";1;1;0,994;1;1;1;0,958;0,271;0,899;0,239;0,648;1;0,046
"*i_0716";1;1;0,218;0,068;1;1;1;1;1;0,007;1;1;1
"*postLikes_606";1;1;0,218;0,068;1;1;1;1;1;0,007;1;1;1
"*i_0715";0;1;1;1;1;1;1;1;0,899;1;1;1;1
"*postReposts_33";0;1;1;1;1;1;0,081;1;0,224;1;1;1;0,408
"*i_0714";1;1;1;1;0;0,358;1;1;0,309;1;1;1;1
"*i_0713";1;1;1;1;1;1;0,002;0,009;1;1;1;1;1
"*i_0712";1;1;1;1;1;1;1;1;0,002;1;1;1;1
"*i_0711";1;1;1;1;1;0,207;0,002;1;1;1;1;1;1
"*postComments_332";1;1;1;1;1;0,207;0,002;1;1;1;1;1;1
"*i_0710";1;1;1;1;0;0,207;1;1;1;1;1;1;1
"*i_0709";0,121;1;1;1;1;1;1;1;0,172;1;1;1;0,249
"*postReposts_82";0,578;1;1;1;1;1;0;1;0,694;1;1;1;0,841
"*i_0708";1;1;1;1;1;0,073;1;1;0,057;1;1;1;1
"*i_0707";0,773;1;1;1;1;1;0,958;1;1;1;0;0,033;1
"*postComments_296";0,773;1;1;1;1;1;0,958;1;1;1;0;0,033;1
"*i_0706";1;1;1;1;1;1;0,07;1;0,057;1;1;1;1
"*postLikes_14900";1;1;1;0,9;1;0,151;0,142;1;0,109;1;1;1;0,209
"*i_0705";1;0,029;1;1;1;0,011;1;1;0,309;1;1;1;1
"*i_0704";0;1;1;1;1;1;1;1;0,694;1;1;1;1
"*postDate_4-12-2025";0;1;1;1;1;0,297;0,275;1;0,197;0,29;1;1;0,437
"*i_0703";1;1;1;1;1;1;1;1;0,309;1;1;1;0
"*postLikes_8100";0,446;1;1;1;1;1;1;0,001;0,305;1;0,67;1;0
"*i_0702";1;1;1;1;1;1;1;1;0,002;1;1;1;1
"*i_0701";0;1;1;1;1;1;1;1;0,899;0,239;1;1;1
"*i_0700";1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0699";1;1;1;1;1;1;1;1;1;0;1;1;1
"*i_0698";1;1;1;1;1;0,002;1;1;0,172;1;1;1;1
"*i_0697";1;1;1;1;1;0;0,859;1;1;0,187;1;0,409;1
"*postComments_545";1;1;1;1;1;0;0,859;1;1;0,187;1;0,409;1
"*i_0696";1;1;1;1;1;1;0,01;1;0,309;1;1;0,097;1
"*i_0695";1;1;1;1;1;1;0;1;0,446;1;1;1;1
"*i_0694";1;1;1;1;1;1;1;1;1;1;1;1;0
"*i_0693";1;1;1;1;0;1;1;1;1;0,007;1;1;1
"*i_0692";1;1;0,039;1;1;1;0,032;1;0,446;1;1;1;1
"*i_0691";1;1;1;1;0;1;0,348;1;0,309;1;1;1;1
"*i_0690";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postComments_172";1;1;1;1;1;0,358;0,01;0,031;1;1;1;1;1
"*i_0689";1;1;1;1;1;1;1;1;0,446;1;0,267;0;1
"*i_0688";0;1;1;1;1;1;0,859;1;0,801;1;1;1;1
"*i_0687";1;1;1;1;1;1;0,01;1;1;1;1;0;1
"*i_0686";1;1;1;1;1;1;1;0,001;0,057;1;1;1;1
"*i_0685";0,121;1;1;1;1;1;1;1;0,172;1;1;1;0,249
"*i_0684";1;1;1;1;1;1;1;1;0,057;1;1;1;0,095
"*i_0683";1;1;1;0,068;1;1;1;1;0,172;1;1;1;0,249
"*postLikes_14600";1;1;1;0,068;1;1;1;1;0,172;1;1;1;0,249
"*i_0682";1;1;1;1;1;1;0;1;1;1;1;1;1
"*i_0681";1;0,029;1;1;1;1;0,01;0,031;1;1;1;1;1
"*postDate_2-12-2025";1;0,66;1;1;1;0,126;0;1;1;0,17;1;1;1
"*i_0680";1;1;1;1;1;0;1;1;1;1;1;1;1
"*postComments_805";1;1;1;1;1;0;1;1;1;1;1;1;1
"*i_0679";0,233;1;1;1;0,121;1;1;1;1;0,024;1;1;0,415
"*i_0678";1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0677";1;1;1;1;1;0,011;0,348;1;1;1;0,167;1;1
"*postComments_472";1;1;1;1;1;0,011;0,348;1;1;1;0,167;1;1
"*i_0676";1;1;1;1;1;0,073;1;1;1;0,001;1;1;1
"*postComments_279";1;1;1;1;1;0,073;1;1;1;0,001;1;1;1
"*i_0675";1;1;1;1;1;1;0;1;1;1;1;1;1
"*i_0674";1;1;0,373;0,149;1;1;0,348;1;0,309;1;1;1;1
"*i_0673";1;1;1;1;1;1;0,07;1;0,057;1;1;1;1
"*postReposts_153";1;1;1;1;0,999;0,822;0,007;1;0,722;0,589;0,006;1;1
"*i_0672";1;1;1;1;1;1;1;1;0,002;1;1;1;1
"*i_0671";1;0,105;0,66;1;1;1;0,07;1;1;0,092;1;0,248;1
"*postComments_205";1;0,105;0,66;1;1;1;0,07;1;1;0,092;1;0,248;1
"*i_0670";1;1;1;1;1;1;1;1;1;1;1;1;1
"*postLikes_905";1;1;1;1;1;1;1;1;1;1;1;1;1
"*i_0669";1;1;1;1;1;1;0,2;1;1;1;1;1;0,003
"*i_0668";1;1;1;1;0,121;0,358;0,348;1;1;1;1;0,097;1
"*i_0667";1;1;1;1;0,121;0,011;1;1;0,309;1;1;1;1
"*postReposts_238";1;1;1;1;0,121;0,011;1;1;0,309;1;1;1;1
"*i_0666";1;1;1;1;1;0,207;1;1;1;1;1;0;1
"*i_0665";1;1;1;1;1;0,505;0,032;1;0,446;1;1;0,169;1
"*i_0664";1;0,008;1;1;1;0,207;1;1;0,172;1;1;1;1
"*i_0663";1;0,029;1;1;1;0,011;1;0,031;1;1;1;1;1
"*i_0662";1;1;1;1;1;1;1;1;0,309;1;1;1;0
"*i_0661";1;1;1;1;1;0,358;1;0,031;0,309;1;0,167;1;1
"*i_0660";1;1;1;1;1;0,207;1;1;0,172;1;1;1;0,249
"*i_0659";1;1;1;1;1;1;1;1;1;0,092;1;0;1
"*i_0658";1;1;1;1;1;1;1;1;0,002;1;1;1;1
"*i_0657";1;1;1;1;1;0;0,121;1;0,694;1;1;1;1
"*i_0656";0,188;1;1;1;0,623;0,003;1;1;0,987;1;0,116;1;1
"*postComments_267";0,913;1;1;1;0,58;0,012;1;1;0,55;1;0,005;0,495;1
"*i_0655";1;1;1;1;1;0,073;1;1;1;0,001;1;1;1
"*i_0654";1;1;1;1;1;0;1;1;1;1;1;1;1
"*i_0653";1;1;1;1;1;0,073;1;1;1;0,001;1;1;1
"*postLikes_9700";1;0,105;1;1;1;0,074;0,627;1;1;0;1;1;1
"*i_0652";1;1;1;1;0,052;0,207;1;1;1;0,007;1;1;1
"*postComments_169";1;1;1;1;0,291;0,64;1;1;1;0,092;1;0;1
"*i_0651";1;1;1;1;1;0,011;1;1;1;0,024;1;0,097;1
"*postComments_409";1;1;1;1;1;0,011;1;1;1;0,024;1;0,097;1
"*i_0650";1;1;1;1;1;0,073;1;1;1;0,001;1;1;1
"*i_0649";1;1;1;1;1;0;1;1;1;1;1;1;1
"*i_0648";1;1;1;1;1;0,002;1;1;1;0,007;1;1;1
"*i_0647";1;1;1;1;1;0,073;1;1;1;0,001;1;1;1
"*i_0646";0;1;1;1;1;1;1;1;1;0,007;1;1;1
"*i_0645";1;1;1;1;1;1;1;1;1;0,001;1;1;0,095
"*i_0644";1;1;1;1;1;1;1;1;1;0,001;0,019;1;1
"*i_0643";1;1;1;1;1;1;1;1;1;0;1;1;1
"*postDate_29-11-2025";1;0,846;1;1;0,461;1;0,545;0,014;0,776;0,008;0,306;1;1
"*i_0642";1;0,062;1;1;1;1;0,032;0,066;0,446;1;1;1;1
"*i_0641";1;0,029;1;1;1;0,358;0,348;1;1;0,024;1;1;1
"*i_0640";1;1;1;1;1;0,207;1;1;1;0,007;1;1;0,249
