2003;0;1;0;0;1;0;0;0;0;1;0
1978;0;0;0;0;1;0;1;0;0;0;2
1964;0;0;1;0;0;0;0;1;0;1;0
15;0;2;1;0;0;0;0;0;0;0;0
vite;0;0;1;0;1;0;0;1;0;0;0
quelles;0;0;1;0;0;0;0;1;1;0;0
partout;0;0;1;0;0;0;0;0;0;1;1
million;0;0;0;0;1;0;1;0;1;0;0
lui_même;0;0;0;0;1;0;0;0;1;0;1
laquelle;1;0;0;0;1;0;0;0;0;1;0
htag_women;0;0;0;1;0;0;1;0;0;0;1
htag_waterski;0;0;0;0;0;0;0;2;0;1;0
htag_travel;0;0;0;0;1;0;0;0;2;0;0
htag_terroir;0;1;0;0;0;0;0;1;1;0;0
htag_technology;0;0;0;0;0;0;1;0;0;1;1
htag_sunglasses;0;0;0;0;0;0;0;0;0;3;0
htag_smoking;0;0;0;0;0;0;2;1;0;0;0
htag_smoke;0;0;0;0;0;0;2;1;0;0;0
htag_sdf;0;0;0;0;1;2;0;0;0;0;0
htag_repas;0;0;0;0;0;0;2;1;0;0;0
htag_rentreedesclasses;0;0;0;0;0;0;0;2;1;0;0
htag_poste;0;2;0;0;0;0;0;1;0;0;0
htag_plage;0;1;0;0;0;2;0;0;0;0;0
htag_phone;0;1;0;0;0;0;0;2;0;0;0
htag_paleo2023;0;0;0;0;0;0;0;0;0;0;3
htag_nyon;0;0;0;0;1;0;0;0;0;0;2
htag_newyork;1;0;1;0;0;0;0;0;0;0;1
htag_nendaz;1;0;1;0;0;0;0;0;0;0;1
htag_music;0;1;0;0;0;0;0;1;0;1;0
htag_montre;0;0;0;0;0;0;0;1;1;1;0
htag_migros;0;0;0;0;1;0;0;2;0;0;0
htag_metier;0;1;0;0;0;0;0;0;0;2;0
htag_mercilesarchives;0;0;0;0;0;0;3;0;0;0;0
htag_marionnette;0;0;0;0;0;0;0;0;0;0;3
htag_lunettesdesoleil;0;0;0;0;0;0;0;0;0;3;0
htag_lune;0;1;0;0;2;0;0;0;0;0;0
htag_language;0;0;0;0;0;0;0;1;2;0;0
htag_joie;0;0;1;1;0;0;0;0;1;0;0
htag_jeu;0;0;0;0;1;1;0;0;0;1;0
htag_jetdeaudegeneve;0;0;0;0;0;1;0;1;0;1;0
htag_jetdeau;0;0;0;0;0;1;0;1;0;1;0
htag_igersgeneva;0;0;0;0;0;0;0;3;0;0;0
htag_heuredhiver;0;0;0;0;0;0;0;1;0;2;0
htag_heure;0;0;0;0;0;0;0;1;0;2;0
htag_grevedesfemmes;0;0;0;1;0;0;0;0;0;2;0
htag_fusee;0;0;0;0;2;0;0;0;1;0;0
htag_fridaythe13th;0;3;0;0;0;0;0;0;0;0;0
htag_fourire;0;0;0;0;0;0;0;1;0;0;2
htag_fille;0;0;0;0;1;0;0;0;0;2;0
htag_famille;1;0;0;0;1;0;0;0;0;1;0
htag_fakir;0;3;0;0;0;0;0;0;0;0;0
htag_examen;0;2;1;0;0;0;0;0;0;0;0
htag_drague;0;0;0;1;0;0;0;0;0;2;0
htag_cimetiere;0;0;1;0;0;0;0;1;0;1;0
htag_chaussettes;0;0;1;0;0;0;0;0;0;0;2
htag_chanteur;0;0;0;0;1;0;0;1;1;0;0
htag_centenaire;0;0;0;0;0;0;0;0;1;2;0
htag_catlover;1;0;1;0;0;0;0;0;1;0;0
htag_carnaval;0;1;0;1;1;0;0;0;0;0;0
htag_cadeaudenoel;0;0;0;0;0;0;0;0;2;1;0
htag_berger;0;0;1;2;0;0;0;0;0;0;0
htag_autoroute;0;0;0;0;0;1;0;2;0;0;0
htag_assurancemaladie;0;0;0;0;1;0;0;1;0;1;0
htag_ajoie;0;2;0;0;0;0;0;0;1;0;0
htag_actrice;1;0;0;0;0;0;0;1;0;0;1
hop;0;1;0;0;0;0;1;0;0;1;0
diverses;0;0;0;0;0;1;0;1;1;0;0
certaines;0;0;0;0;1;1;0;0;1;0;0
ben;0;3;0;0;0;0;0;0;0;0;0
autre;0;0;1;0;0;0;0;0;0;2;0
87;0;0;0;0;0;0;0;0;1;0;2
55;1;0;0;1;0;0;0;0;0;0;1
