"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"1126";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1127";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1128";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;57;57
"1129";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
"1130";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1131";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1132";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1133";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1134";3;4;7;8;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"1135";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1136";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;35;35;35;35;35;35;35;35;35;35;35;35;35
"1137";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1138";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;52;52;52;52
"1139";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1140";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1141";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1142";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1143";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;51;51;51;51;51
"1144";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1145";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1146";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1147";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1148";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1149";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1150";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1151";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1152";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;52;52;52;52
"1153";3;4;7;8;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"1154";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1155";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1156";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1157";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1158";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1159";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1160";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1161";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1162";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1163";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1164";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1165";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1166";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1167";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1168";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1169";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1170";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1171";3;4;7;8;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"1172";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1173";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1174";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;33;33;33;33;33;33;33;33;33;33;33;33;33;33
"1175";3;4;7;8;10;12;14;16;18;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
"1176";3;4;7;8;10;12;14;16;18;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
"1177";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1178";3;4;7;8;10;12;14;16;18;20;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"1179";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1180";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1181";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1182";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1183";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1184";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1185";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1186";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1187";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;35;35;35;35;35;35;35;35;35;35;35;35;35
"1188";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1189";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1190";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1191";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1192";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1193";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1194";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1195";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1196";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1197";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;55;55;55
"1198";3;4;7;8;10;12;14;16;18;20;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"1199";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1200";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1201";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;35;35;35;35;35;35;35;35;35;35;35;35;35
"1202";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1203";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1204";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1205";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1206";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1207";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1208";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1209";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1210";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;51;51;51;51;51
"1211";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1212";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;35;35;35;35;35;35;35;35;35;35;35;35;35
"1213";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;55;55;55
"1214";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1215";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;40;40;40;40;40;40;40;40;40;40
"1216";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;33;33;33;33;33;33;33;33;33;33;33;33;33;33
"1217";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;57;57
"1218";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1219";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1220";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1221";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1222";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1223";3;4;7;8;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"1224";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1225";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1226";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1227";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1228";3;4;7;8;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"1229";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1230";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1231";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1232";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1233";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1234";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;40;40;40;40;40;40;40;40;40;40
"1235";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;33;33;33;33;33;33;33;33;33;33;33;33;33;33
"1236";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1237";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1238";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"1239";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1240";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1241";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1242";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1243";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;40;40;40;40;40;40;40;40;40;40
"1244";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1245";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1246";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1247";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1248";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1249";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;51;51;51;51;51
"1250";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1251";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1252";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1253";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"1254";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1255";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;40;40;40;40;40;40;40;40;40;40
"1256";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1257";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1258";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1259";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;51;51;51;51;51
"1260";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;40;40;40;40;40;40;40;40;40;40
"1261";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1262";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;40;40;40;40;40;40;40;40;40;40
"1263";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;51;51;51;51;51
"1264";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1265";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1266";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;37;37;37;37;37;37;37;37;37;37;37;37
"1267";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;35;35;35;35;35;35;35;35;35;35;35;35;35
"1268";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;35;35;35;35;35;35;35;35;35;35;35;35;35
"1269";3;4;7;8;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"1270";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1271";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;46;46;46;46;46;46;46
"1272";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1273";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1274";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1275";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1276";3;4;7;8;10;12;14;16;19;19;19;19;19;19;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31
"1277";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;40;40;40;40;40;40;40;40;40;40
"1278";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1279";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6
"1280";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;35;35;35;35;35;35;35;35;35;35;35;35;35
"1281";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;35;35;35;35;35;35;35;35;35;35;35;35;35
"1282";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1283";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1284";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;55;55;55
"1285";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1286";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1287";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1288";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1289";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1290";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1291";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1292";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1293";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1294";3;4;7;8;10;12;14;16;18;20;22;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
"1295";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;42;42;42;42;42;42;42;42;42
"1296";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1297";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1298";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1299";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1300";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1301";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;42;42;42;42;42;42;42;42;42
"1302";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1303";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1304";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1305";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;33;33;33;33;33;33;33;33;33;33;33;33;33;33
"1306";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1307";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1308";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1309";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;42;42;42;42;42;42;42;42;42
"1310";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;48;48;48;48;48;48
"1311";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1312";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;35;35;35;35;35;35;35;35;35;35;35;35;35
"1313";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1314";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1315";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1316";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;55;55;55
"1317";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;40;40;40;40;40;40;40;40;40;40
"1318";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1319";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1320";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1321";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;46;46;46;46;46;46;46
"1322";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1323";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1324";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1325";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;59
"1326";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"1327";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1328";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1329";3;4;7;8;10;12;14;16;18;20;22;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
"1330";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1331";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1332";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1333";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1334";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1335";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1336";3;4;7;8;10;12;15;15;15;15;15;15;15;15;15;15;15;15;15;15;43;44;47;49;49;49;49;49;58
"1337";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;40;40;40;40;40;40;40;40;40;40
"1338";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1339";3;4;7;8;10;12;14;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17
"1340";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1341";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1342";3;4;7;8;10;12;14;16;18;20;22;24;27;27;27;27;27;27;27;27;27;27;27;27;27;27;54;54;54
"1343";3;4;7;8;10;12;14;16;18;20;22;24;26;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28
"1344";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;35;35;35;35;35;35;35;35;35;35;35;35;35
"1345";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;39;39;39;39;39;39;39;39;39;56;56
"1346";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
"1347";3;4;7;8;10;12;14;16;19;19;19;19;19;19;30;30;30;36;38;38;38;38;38;38;38;38;38;38;38
"1348";3;4;7;8;10;12;14;16;18;20;22;24;26;29;29;32;34;34;34;41;41;41;41;41;50;53;53;53;53
