"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"image";5,682;-0,069;-1,121;-0,919;0,5;-1,01;7,958;-3,069;-3,024;-3,136;9,428
"eau";-1,007;1,546;2,486;3,565;0,287;0,206;-0,826;-0,402;0,038;-2,134;-0,348
"couper";-0,617;0,419;-0,467;-0,383;-0,975;-0,421;69,114;-1,28;-1,261;-1,308;-0,003
"chose";-1,479;0,432;-0,002;-0,919;-2,338;-1,01;-0,015;-3,069;25,215;2,451;-2,936
"valoir";-0,018;-0,007;-0,941;7,554;-1,964;6,522;-1,019;1,748;-0,015;-0,029;-2,466
"tour";-1,085;0,003;-0,822;-0,674;4,648;-0,741;0,039;-2,251;2,735;-0,549;0,838
"retour";-1,085;-1,029;0,075;0,221;-1,715;2,604;0,039;-0,517;16,092;-0,549;-2,154
"plaisir";-1,4;-0,043;-1,061;0,043;9,641;5,296;-1,149;-1,028;-2,863;0,111;0,192
"matin";-1,242;-1,178;210,522;-0,772;-0,348;-0,848;-1,019;-2,578;-2,54;-2,634;-0,683
"laisser";-0,85;0,095;-0,644;0,53;-1,344;0,399;-0,698;9,459;-1,739;0,164;-0,163
"journaliste";-1,4;-1,327;-1,061;-0,87;9,641;-0,956;-0,004;-2,905;-2,863;0,111;15,584
"français";-0,039;-0,022;1,313;-0,821;-2,088;0,03;-1,084;-0,894;-0,864;-2,801;31,353
"famille";-1,085;-1,029;-0,822;0,221;4,648;-0,741;-0,89;-0,517;10,405;0,001;-2,154
"course";-1,007;0,018;-0,763;10,418;0,287;0,206;-0,826;-2,089;-2,059;-0,431;7,326
"complet";138,189;-0,043;-1,061;0,043;-2,213;-0,956;-1,149;-2,905;-0,995;-2,968;-0,932
"blanc";-0,772;-0,732;11,695;-0,48;-1,221;0,54;0,303;0,337;-0,108;-0,132;-0,09
"avis";-1,321;-1,253;0,005;-0,821;-0,433;-0,902;-1,084;-2,741;-2,701;67,138;-0,806
"armée";-0,772;8,625;0,397;-0,48;0,887;-0,528;0,303;-1,603;-0,108;0,305;-1,533
"village";-1,242;-1,178;0,018;57,525;3,398;-0,848;1,265;-2,578;-0,736;-2,634;-0,683
"rire";-0,462;-0,438;-0,35;-0,287;-0,73;-0,315;-0,379;0,045;2,019;-0,979;7,132
"radio";-0,462;0,936;9,024;-0,287;-0,73;-0,315;1,254;-0,958;-0,944;-0,979;2,135
"neige";-0,772;0,167;-0,585;5,56;-1,221;26,206;-0,634;0,337;-0,108;-1,638;-1,533
"compte";15,814;-1,103;-0,882;-0,723;-0,269;15,145;0,016;-2,414;-2,379;-0,005;0
"ambiance";-1,163;-1,103;1,806;0,158;-1,839;-0,795;5,421;-0,637;0,542;-2,467;5,379
"tête";0,027;-0,88;0,19;4,112;-0,076;-0,634;-0,762;3,946;-1,899;1,228;-1,843
"tsr";-1,163;-1,103;-0,882;-0,723;0,102;-0,795;-0,955;-0,637;-0,613;-0,674;37,927
"sortir";0,22;-0,659;26,56;-0,432;1,229;-0,474;-0,57;0,555;-1,42;-1,473;-1,379
"reportage";-1,163;0;-0,882;-0,723;8,013;-0,795;0,016;-2,414;-2,379;2,039;2,407
"présent";-1,242;-1,178;0,018;-0,772;83,606;-0,848;-1,019;-2,578;-0,015;-2,634;-2,466
"propre";-0,617;-0,585;-0,467;-0,383;22,358;-0,421;-0,506;-1,28;-0,007;-0,014;-0,003
"match";-1,085;-1,029;-0,822;-0,674;-1,715;-0,741;86,793;-2,251;-2,219;-2,301;6,273
"maison";-0,384;1,393;-0,291;-0,239;0,442;-0,263;-0,316;-0,798;-0,786;2,832;0,203
"joueur";-1,085;-1,029;-0,822;-0,674;-0,196;0,142;66,852;-2,251;-0,495;-2,301;0,838
"droit";-0,772;-0,732;-0,585;0,693;8,931;-0,528;-0,634;-1,603;-0,108;5,688;-1,533
"vin";-0,772;-0,732;-0,585;0,693;-1,221;0,54;-0,634;18,268;-0,108;-1,638;-0,09
"témoignage";-1,163;-1,103;-0,882;-0,723;20,3;0,093;-0,955;-2,414;-0,613;2,039;0
"simple";-0,005;0;0,041;0,158;-1,839;-0,795;-0,955;-0,637;9,089;2,039;-2,31
"saison";-0,539;-0,511;-0,409;1,542;-0,852;-0,368;-0,443;1,315;5,171;-1,143;0,007
"saint";0,027;1,882;-0,704;0,402;-1,468;0,29;0,128;-0,296;4,058;-1,968;-0,25
"revenir";-0,005;0;-0,882;-0,723;8,013;-0,795;0,016;-2,414;0,542;-2,467;2,407
"plateau";-1,007;-0,955;-0,763;-0,625;-0,132;-0,688;-0,826;-0,402;0,038;-0,431;26,821
"piste";-0,85;-0,806;-0,644;25,938;-0,034;-0,581;-0,698;1,727;-0,188;-0,22;-0,163
"oublier";-0,694;-0,659;-0,526;-0,432;1,229;-0,474;4,337;0,555;-0,046;0,514;-1,379
"lausannois";-0,384;-0,365;-0,291;-0,239;-0,608;2,402;-0,316;-0,798;0,179;8,855;-0,763
"jeunesse";-0,307;-0,291;2,949;-0,191;-0,486;-0,21;-0,252;-0,638;12,952;-0,652;-0,61
"haut";-1,007;0,018;79,692;0,301;0,287;0,206;-0,826;-2,089;-2,059;-2,134;-1,999
"fêter";-0,694;-0,659;-0,526;33,311;-1,098;5,716;4,337;-1,441;-1,42;-1,473;-0,034
"face";-0,694;0,271;-0,526;-0,432;0,001;-0,474;12,259;-0,052;-1,42;0,514;-0,034
"dernier";0,066;0,095;-0,644;-0,528;-1,344;-0,581;-0,698;-1,764;33,233;-1,803;-0,163
"conseil";-1,085;-1,029;14,571;0,221;-1,715;0,142;22,623;-0,517;-2,219;-2,301;0,015
"commencer";-0,85;-0,806;-0,644;-0,528;-0,034;0,399;3,005;-1,764;9,663;-0,22;-0,163
"automne";132,517;-1,029;-0,822;0,221;-1,715;-0,741;-0,89;-2,251;-2,219;-0,549;-2,154
"art";-0,85;0,095;0,279;0,53;-1,344;0,399;3,005;-0,2;0,204;-1,803;0,241
"appeler";-0,005;-1,103;0,041;2,709;1,336;-0,795;-0,955;-0,637;-0,613;0,46;0,614
"animal";-0,928;0,047;-0,704;0,402;19,348;-0,634;-0,762;-1,926;4,058;-1,968;-1,843
"événement";-0,85;-0,806;-0,644;-0,528;-0,034;-0,581;-0,698;-0,2;-0,188;-0,22;24,664
"soirée";0,027;-0,88;-0,704;-0,577;-1,468;-0,634;42,363;0,09;-1,899;-0,32;0,127
"sembler";-0,85;-0,806;0,279;0,53;-0,034;-0,581;-0,698;-0,2;9,663;-0,22;-0,163
"santé";-0,694;-0,659;-0,526;6,54;0,001;-0,474;0,441;-0,052;3,036;-0,062;-1,379
"rendre";0,549;-0,511;-0,409;-0,335;-0,852;-0,368;-0,443;-1,119;11,438;-1,143;1,453
"quotidien";-1,007;0,018;2,486;-0,625;17,064;-0,688;-0,826;0,975;-0,384;-2,134;-1,999
"projection";1,104;-1,029;0,075;-0,674;-0,196;-0,741;-0,89;-2,251;-2,219;-2,301;41,948
"moment";-0,85;-0,806;-0,644;4,766;-1,344;0,399;18,51;-1,764;-1,739;-1,803;5,203
"mois";-0,772;0,167;0,397;-0,48;-1,221;-0,528;35,242;-1,603;0,36;-1,638;-0,09
"minute";-0,85;0,095;-0,644;-0,528;-1,344;-0,581;18,51;-0,2;-0,188;-1,803;5,203
"manquer";-0,772;0,167;-0,585;-0,48;-0,007;0,54;-0,634;0,337;-1,579;5,688;-0,09
"long";1,262;-0,365;-0,291;-0,239;-0,608;-0,263;-0,316;0,168;3,004;0,152;-0,763
"froid";-0,772;-0,732;-0,585;5,56;-1,221;43,304;-0,634;-1,603;0,36;-1,638;-0,09
"fille";-0,772;-0,732;-0,585;-0,48;3,862;-0,528;-0,634;-1,603;0,36;10,898;-1,533
"corps";-0,617;-0,585;5,919;20,183;-0,975;-0,421;-0,506;-1,28;0,904;-1,308;-0,003
"comédien";-1,007;-0,955;-0,763;-0,625;-0,132;-0,688;0,075;-2,089;-2,059;-2,134;58,54
"coeur";0,127;-0,732;38,561;0,693;-1,221;-0,528;-0,634;0,337;-0,108;-1,638;-1,533
"chat";0,127;-0,732;-0,585;-0,48;8,931;-0,528;-0,634;-1,603;6,033;-0,132;-1,533
"changer";-0,85;-0,806;-0,644;-0,528;32,192;-0,581;0,202;-0,2;-1,739;-1,803;0,241
"carrière";1,362;0,018;-0,763;-0,625;-0,132;-0,688;-0,826;-0,402;-2,059;-2,134;26,821
"adepte";-0,617;0,419;-0,467;38,396;-0,975;-0,421;-0,506;-1,28;0,904;-1,308;-0,003
"époque";1,362;-0,955;-0,763;-0,625;25,296;-0,688;0,075;-2,089;-2,059;-2,134;1,12
"vraiment";-0,694;-0,659;-0,526;-0,432;-1,098;-0,474;12,259;-1,441;7,401;-0,062;-0,034
"terre";-0,85;0,095;3,454;-0,528;-0,034;-0,581;-0,698;-1,764;9,663;0,164;-1,688
"rêve";-0,694;-0,659;-0,526;-0,432;4,783;0,724;-0,57;-0,052;0,584;0,514;-1,379
"regard";-0,694;-0,659;-0,526;6,54;0,001;-0,474;-0,57;-1,441;0,584;-1,473;7,732
"ouvrir";-0,928;-0,88;-0,704;-0,577;-1,468;-0,634;0,128;-1,926;50,455;-0,32;-1,843
"lac";-0,462;-0,438;9,024;2,045;-0,73;-0,315;-0,379;-0,958;0,05;-0,979;2,135
"inviter";0,22;-0,659;-0,526;-0,432;-1,098;-0,474;0,441;-1,441;-1,42;0,514;14,207
"féminin";-0,85;-0,806;-0,644;-0,528;-0,034;-0,581;115,012;-1,764;-1,739;-1,803;-0,163
"feu";-0,384;-0,365;-0,291;-0,239;0,442;-0,263;-0,316;-0,798;-0,786;2,832;3,149
"fan";0,066;-0,806;-0,644;-0,528;-1,344;-0,581;-0,698;-1,764;44,226;-1,803;-0,163
"expliquer";0,027;-0,88;2,925;-0,577;-1,468;-0,634;59,892;-1,926;-1,899;-1,968;0,127
"choisir";-1,007;-0,955;-0,763;-0,625;10,447;-0,688;-0,826;-0,402;0,038;3,088;-0,348
"chanson";-0,85;7,397;-0,644;0,53;-0,034;-0,581;3,005;-1,764;0,204;-1,803;0,241
"canton";0,027;0,047;-0,704;-0,577;11,997;-0,634;-0,762;-0,296;-1,899;3,784;-1,843
"vieux";-0,694;-0,659;0,554;0,903;0,001;0,724;0,441;-1,441;-1,42;2,831;-0,034
"témoigner";0,066;-0,806;-0,644;-0,528;58,157;-0,581;-0,698;-1,764;-1,739;-0,22;-1,688
"train";-0,384;-0,365;-0,291;-0,239;-0,608;-0,263;-0,316;0,168;9,26;-0,815;0,203
"style";-0,694;-0,659;0,554;6,54;0,001;0,724;-0,57;-0,052;-1,42;0,514;-0,034
"spécial";6,832;0,095;-0,644;-0,528;-1,344;-0,581;3,005;-1,764;-1,739;-1,803;10,088
"seul";-0,539;0,63;-0,409;-0,335;-0,852;1,294;-0,443;0,002;1,359;0,001;0,007
"servir";-0,772;17,648;-0,585;-0,48;3,862;-0,528;-0,634;-1,603;-1,579;2,158;-1,533
"semaine";-0,539;-0,511;-0,409;1,542;0,089;-0,368;-0,443;-1,119;1,359;4,891;-1,071
"romands";-0,694;-0,659;-0,526;-0,432;-1,098;-0,474;-0,57;-1,441;7,401;0,514;3,211
"recette";-0,617;0,419;-0,467;20,183;1,687;0,967;-0,506;-1,28;-0,007;-1,308;-1,225
"prix";-0,617;-0,585;-0,467;-0,383;0,024;-0,421;-0,506;-1,28;-0,007;-1,308;26,861
"permettre";-0,772;17,648;-0,585;-0,48;-0,007;-0,528;-0,634;0,337;-1,579;0,305;-0,09
"nuit";-0,617;-0,585;-0,467;-0,383;-0,975;-0,421;-0,506;-1,28;0,904;8,703;0,98
"nature";-0,694;-0,659;-0,526;-0,432;1,229;-0,474;0,441;-0,052;-0,046;0,514;0,645
"mort";-0,617;-0,585;15,929;-0,383;-0,975;-0,421;-0,506;0,868;-0,007;-1,308;0,98
"montagne";0,066;-0,806;0,279;25,938;-1,344;11,695;-0,698;-1,764;-0,188;-0,22;-1,688
"michel";2,536;-0,732;-0,585;-0,48;-1,221;-0,528;53,042;-1,603;-0,108;-1,638;-0,09
"lundi";-0,928;-0,88;141,764;-0,577;-1,468;-0,634;-0,762;-1,926;-1,899;-1,968;0,127
"liberté";-0,384;-0,365;11,541;-0,239;-0,608;13,047;-0,316;-0,798;0,179;-0,815;-0,763
"international";-0,539;0,63;18,976;-0,335;-0,852;-0,368;-0,443;0,002;0,003;-1,143;0,007
"hiver";-0,694;-0,659;0,554;0,903;-1,098;-0,474;-0,57;0,555;7,401;-0,062;-1,379
"fribourg";-0,539;-0,511;-0,409;-0,335;7,516;-0,368;-0,443;-1,119;0,003;1,25;0,007
"football";-0,85;-0,806;-0,644;-0,528;-1,344;-0,581;144,211;-1,764;-1,739;-0,22;-1,688
"florilège";-0,384;-0,365;-0,291;-0,239;12,622;-0,263;-0,316;-0,798;-0,786;2,832;-0,763
"film";-0,694;-0,659;0,554;-0,432;-1,098;-0,474;-0,57;-0,052;-1,42;-1,473;33,024
"esprit";-0,462;-0,438;1,455;2,045;9,624;-0,315;-0,379;-0,958;-0,944;0,037;-0,917
"drôle";0,066;0,095;0,279;-0,528;-1,344;-0,581;-0,698;-1,764;-1,739;15,216;0,241
"difficile";-0,772;-0,732;-0,585;-0,48;-1,221;-0,528;-0,634;0,337;-0,108;-0,132;19,289
"cuisine";-0,85;2,292;0,279;4,766;-1,344;-0,581;-0,698;0,188;-0,188;1,636;-1,688
"créer";-0,85;0,095;-0,644;-0,528;3,13;-0,581;0,202;-1,764;4,942;-1,803;0,241
"coup";-0,694;0,271;0,554;-0,432;0,001;0,724;4,337;-1,441;-1,42;0,514;-0,034
"chance";-0,85;40,162;-0,644;-0,528;-0,034;-0,581;3,005;-1,764;-1,739;-0,22;-0,163
"bonheur";-0,462;-0,438;-0,35;-0,287;0,216;-0,315;-0,379;-0,958;14,542;0,037;-0,917
"attendre";3,13;-0,218;-0,175;-0,143;-0,364;-0,157;-0,189;-0,478;-0,471;6,951;-0,457
"adolescent";-0,772;-0,732;-0,585;-0,48;16,095;-0,528;-0,634;-1,603;0,36;2,158;-1,533
"éviter";-0,617;-0,585;30,796;-0,383;-0,975;-0,421;5,275;-1,28;-1,261;0,816;-1,225
"vélomoteur";-0,23;3,363;-0,175;-0,143;-0,364;-0,157;-0,189;-0,478;1,007;0,939;-0,457
"val";-0,85;2,292;-0,644;0,53;-1,344;0,399;-0,698;-1,764;4,942;-0,22;0,241
"tv";-0,772;-0,732;-0,585;0,693;-1,221;-0,528;3,598;-1,603;-1,579;-1,638;28,412
"soir";-0,772;0,167;38,561;-0,48;-0,007;-0,528;-0,634;-0,117;-0,108;-1,638;-0,09
"réussir";-0,617;-0,585;0,765;-0,383;12,854;-0,421;5,275;-1,28;-1,261;-1,308;-0,003
"rétro";-0,85;0,095;-0,644;-0,528;58,157;-0,581;-0,698;-0,2;-1,739;-1,803;-1,688
"route";-0,85;-0,806;-0,644;-0,528;-1,344;-0,581;0,202;-1,764;56,787;-1,803;-1,688
"rassembler";-0,694;-0,659;-0,526;6,54;-1,098;0,724;-0,57;0,555;0,584;-1,473;0,645
"programme";-0,462;6,743;1,455;-0,287;0,216;-0,315;-0,379;-0,958;-0,944;-0,979;2,135
"profiter";-0,772;-0,732;-0,585;-0,48;-0,007;0,54;-0,634;-1,603;27,468;-0,132;-1,533
"parent";-0,772;-0,732;-0,585;-0,48;-0,007;-0,528;-0,634;-1,603;2,335;10,898;-0,09
"oeil";-0,772;-0,732;-0,585;0,693;-0,007;0,54;-0,634;-1,603;6,033;-0,132;0,408
"national";-0,694;0,271;-0,526;-0,432;0,001;-0,474;4,337;-1,441;-1,42;0,514;3,211
"mondial";-0,462;-0,438;-0,35;-0,287;-0,73;-0,315;1,254;-0,958;-0,944;-0,979;25,9
"marier";1,262;-0,365;-0,291;2,768;-0,608;2,402;-0,316;-0,798;0,179;-0,815;0,203
"juin";0,127;-0,732;-0,585;-0,48;-1,221;-0,528;10,52;-1,603;-1,579;-1,638;19,289
"journal";-0,462;6,743;-0,35;-0,287;0,216;-0,315;-0,379;-0,958;0,05;-0,979;2,135
"jouer";-0,617;0,419;-0,467;-0,383;1,687;-0,421;-0,506;-1,28;-0,007;8,703;-1,225
"helvétique";-0,694;51,559;-0,526;-0,432;1,229;-0,474;-0,57;-1,441;-0,046;-1,473;-1,379
"fou";0,22;-0,659;-0,526;-0,432;-1,098;-0,474;4,337;-0,052;-1,42;-1,473;14,207
"cours";-0,384;-0,365;-0,291;-0,239;-0,608;-0,263;-0,316;-0,798;0,179;18,221;-0,763
"club";-0,462;-0,438;1,455;2,045;-0,73;-0,315;8,152;1,963;-0,944;-0,979;-0,917
"claude";-0,772;-0,732;-0,585;-0,48;-1,221;-0,528;-0,634;-1,603;-0,108;-1,638;51,941
"chien";-0,384;-0,365;2,041;-0,239;0,442;-0,263;-0,316;-0,798;-0,786;8,855;-0,763
"chanter";0,22;-0,659;-0,526;0,903;-1,098;-0,474;12,259;-1,441;0,584;-1,473;0,645
"cas";-0,23;-0,218;-0,175;-0,143;-0,364;5,123;-0,189;-0,478;1,007;-0,488;1,065
"émotion";3,134;3,432;-0,526;-0,432;0,001;-0,474;-0,57;-1,441;-0,046;-0,062;0,645
"âgé";0,127;-0,732;-0,585;-0,48;-0,007;-0,528;-0,634;-1,603;0,36;2,158;2,486
"vrai";-0,772;8,625;-0,585;-0,48;-1,221;-0,528;-0,634;-1,603;11,455;-1,638;0,408
"vidéo";-0,772;-0,732;-0,585;-0,48;-1,221;0,54;53,042;-1,603;-0,108;0,305;-1,533
"valaisan";-0,462;0,936;-0,35;53,691;-0,73;-0,315;-0,379;-0,958;-0,944;0,037;-0,917
"table";-0,694;3,432;4,902;-0,432;4,783;0,724;-0,57;-1,441;-0,046;-1,473;-1,379
"société";-0,384;-0,365;-0,291;-0,239;-0,608;-0,263;-0,316;-0,798;32,068;-0,815;-0,763
"salle";-0,539;5,304;7,242;-0,335;-0,852;-0,368;-0,443;-1,119;0,003;-1,143;1,453
"rêver";-0,772;2,798;-0,585;-0,48;0,887;-0,528;-0,634;-1,603;6,033;-0,132;-0,09
"répondre";-0,772;0,167;-0,585;-0,48;-1,221;-0,528;-0,634;-1,603;-1,579;26,354;0,408
"réaliser";-0,617;-0,585;-0,467;-0,383;5,964;-0,421;-0,506;-1,28;-0,007;-1,308;9,525
"réalisateur";-0,694;-0,659;-0,526;-0,432;0,001;-0,474;-0,57;-1,441;-0,046;-1,473;33,024
"retraite";-0,539;-0,511;-0,409;1,542;0,089;-0,368;-0,443;0,002;11,438;-1,143;-1,071
"préférer";-0,694;10,141;-0,526;-0,432;-1,098;-0,474;-0,57;-1,441;-1,42;13,055;-0,034
"portrait";-0,694;-0,659;-0,526;0,903;18,866;-0,474;-0,57;-0,052;-0,046;-0,062;-1,379
"peur";-0,772;-0,732;-0,585;-0,48;-1,221;-0,528;-0,634;18,268;0,36;-0,132;-0,09
"penser";-0,694;-0,659;-0,526;-0,432;0,001;-0,474;4,337;-1,441;-1,42;20,962;-1,379
"passage";-0,772;-0,732;-0,585;-0,48;-0,007;-0,528;-0,634;-1,603;18,6;-0,132;0,408
"paléo";-0,539;-0,511;-0,409;-0,335;-0,852;-0,368;-0,443;-1,119;-1,103;-1,143;46,323
"offrir";-0,539;-0,511;1,052;-0,335;-0,852;1,294;-0,443;5,057;1,359;-1,143;-1,071
"occuper";-0,539;-0,511;-0,409;-0,335;26,88;-0,368;-0,443;-1,119;-1,103;1,25;-1,071
"nouvelle";-0,539;-0,511;-0,409;-0,335;-0,852;-0,368;-0,443;0,002;0,003;-1,143;20,847
"milieu";-0,384;-0,365;-0,291;65,952;-0,608;-0,263;-0,316;-0,798;-0,786;-0,815;0,203
"marquer";-0,772;-0,732;-0,585;0,693;-0,007;0,54;21,068;-1,603;-1,579;-1,638;2,486
"manger";-0,617;0,419;-0,467;1,177;0,024;-0,421;0,628;-0,01;-0,007;0,816;-1,225
"lever";-0,307;-0,291;-0,233;-0,191;0,841;-0,21;-0,252;-0,638;12,952;-0,652;-0,61
"installer";-0,384;-0,365;-0,291;-0,239;0,442;59,853;-0,316;-0,798;-0,786;-0,815;-0,763
"génération";0,354;-0,585;-0,467;-0,383;-0,975;-0,421;-0,506;-1,28;37,642;-1,308;-1,225
"garçon";-0,539;0,63;-0,409;-0,335;-0,852;-0,368;-0,443;-1,119;5,171;4,891;-1,071
"fédéral";-0,694;-0,659;-0,526;54,446;-1,098;-0,474;4,337;-1,441;-0,046;-1,473;-0,034
"fondue";-0,617;0,419;-0,467;38,396;1,687;-0,421;-0,506;-1,28;-0,007;-1,308;-1,225
"fond";-0,617;-0,585;15,929;-0,383;-0,975;-0,421;0,628;-0,01;-1,261;3,712;-1,225
"exister";-0,694;-0,659;-0,526;-0,432;-1,098;-0,474;-0,57;-1,441;-1,42;30,733;0,645
"envie";-0,617;-0,585;75,099;-0,383;0,024;0,967;-0,506;-1,28;-1,261;-1,308;-1,225
"décembre";7,998;-0,732;-0,585;-0,48;-1,221;-0,528;10,52;-1,603;-1,579;-1,638;6,326
"couple";0,22;-0,659;-0,526;-0,432;29,395;0,724;-0,57;-0,052;-1,42;-1,473;-1,379
"concours";-0,694;72,462;-0,526;-0,432;-1,098;-0,474;0,441;-1,441;-1,42;-1,473;-0,034
"compagnie";0,549;-0,511;-0,409;1,542;0,089;-0,368;-0,443;-1,119;-1,103;0,001;5,409
"classe";-0,772;-0,732;-0,585;-0,48;-0,007;-0,528;10,52;-1,603;-1,579;17,786;-1,533
"chaussette";-0,539;-0,511;18,976;1,542;-0,852;-0,368;0,888;-1,119;-1,103;-1,143;1,453
"caméra";-0,694;-0,659;-0,526;-0,432;0,001;-0,474;-0,57;-1,441;-1,42;20,962;0,645
"cadeau";-0,539;-0,511;-0,409;-0,335;-0,852;-0,368;-0,443;0,002;31,339;-1,143;-1,071
"bel";-0,307;-0,291;2,949;-0,191;-0,486;-0,21;-0,252;-0,638;-0,629;-0,652;13,384
"arrêter";-0,694;-0,659;-0,526;-0,432;-1,098;-0,474;0,441;-1,441;13,679;-0,062;0,645
"air";-0,539;0,63;-0,409;9,38;-0,852;-0,368;-0,443;-1,119;11,438;-1,143;-1,071
"actualité";-0,772;-0,732;-0,585;-0,48;-1,221;-0,528;74,469;-1,603;-0,108;-1,638;0,408
"épisode";-0,694;-0,659;-0,526;-0,432;-1,098;-0,474;60,179;-1,441;-1,42;-1,473;3,211
"également";-0,617;-0,585;-0,467;-0,383;1,687;-0,421;0,628;-1,28;3,951;-0,014;-0,003
"écolier";0,549;-0,511;-0,409;1,542;-0,852;1,294;-0,443;-1,119;-1,103;10,925;-1,071
"véritable";-0,617;-0,585;-0,467;-0,383;-0,975;0,967;-0,506;-1,28;-0,007;24,97;-1,225
"travers";0,549;-0,511;-0,409;-0,335;-0,852;1,294;0,888;-1,119;11,438;-1,143;-1,071
"travailler";-0,617;-0,585;-0,467;-0,383;0,024;-0,421;-0,506;-1,28;3,951;8,703;-1,225
"tell";-0,694;-0,659;-0,526;-0,432;10,662;-0,474;0,441;-1,441;-1,42;2,831;-0,034
"succès";-0,539;-0,511;-0,409;1,542;-0,852;-0,368;-0,443;0,002;20,161;-1,143;-1,071
"sportif";-0,617;-0,585;-0,467;1,177;-0,975;-0,421;-0,506;-1,28;-1,261;-1,308;38,825
"solution";-0,617;-0,585;-0,467;-0,383;-0,975;-0,421;-0,506;-0,01;-1,261;36,246;-1,225
"siècle";-0,539;-0,511;-0,409;-0,335;0,089;1,294;-0,443;-1,119;11,438;0,001;-1,071
"seulement";-0,694;51,559;-0,526;-0,432;0,001;-0,474;-0,57;-1,441;-0,046;-1,473;-0,034
"salon";-0,384;1,393;-0,291;-0,239;4,446;-0,263;1,791;-0,798;-0,786;-0,815;0,203
"réunir";-0,462;-0,438;-0,35;2,045;-0,73;-0,315;-0,379;-0,958;2,019;1,882;0,063
"roi";-0,694;-0,659;-0,526;-0,432;0,001;-0,474;0,441;-0,052;13,679;-1,473;-0,034
"repos";-0,462;-0,438;-0,35;2,045;-0,73;-0,315;-0,379;6,713;-0,944;0,037;0,063
"rencontrer";0,22;0,271;-0,526;-0,432;0,001;-0,474;-0,57;-1,441;-1,42;13,055;-0,034
"rappeler";-0,694;0,271;-0,526;-0,432;-1,098;-0,474;0,441;-1,441;31,974;-1,473;-1,379
"père";-0,694;-0,659;-0,526;-0,432;-1,098;-0,474;-0,57;-1,441;-0,046;42,368;-1,379
"près_de";-0,539;-0,511;-0,409;-0,335;0,089;1,294;-0,443;-1,119;5,171;-1,143;1,453
"philippe";-0,694;-0,659;-0,526;-0,432;-1,098;-0,474;-0,57;-1,441;-0,046;-0,062;33,024
"passant";-0,307;11,886;-0,233;3,875;-0,486;-0,21;-0,252;-0,638;-0,629;0,407;-0,61
"partie";-0,539;-0,511;1,052;-0,335;2,31;1,294;0,888;-1,119;1,359;-1,143;-1,071
"pari";-0,617;0,419;-0,467;20,183;-0,975;-0,421;-0,506;-0,01;-1,261;-0,014;0,98
"naître";-0,539;-0,511;-0,409;-0,335;7,516;-0,368;-0,443;-1,119;-1,103;-1,143;11,873
"nati";-0,694;-0,659;-0,526;-0,432;-1,098;-0,474;144,33;-1,441;-1,42;-1,473;-1,379
"mythique";-0,23;-0,218;-0,175;-0,143;1,586;-0,157;-0,189;-0,478;-0,471;-0,488;7,507
"montreux";-0,384;-0,365;-0,291;-0,239;-0,608;2,402;-0,316;-0,798;-0,786;-0,815;19,564
"masculin";-0,617;-0,585;-0,467;-0,383;0,024;-0,421;5,275;-1,28;0,904;-1,308;4,154
"manière";-0,539;-0,511;-0,409;-0,335;-0,852;-0,368;6,499;0,002;1,359;0,001;0,007
"main";-0,694;0,271;26,56;-0,432;10,662;-0,474;-0,57;-1,441;-1,42;-1,473;-1,379
"légendaire";0,22;-0,659;0,554;0,903;-1,098;0,724;-0,57;-1,441;3,036;-0,062;-0,034
"look";-0,617;-0,585;0,765;-0,383;0,024;-0,421;-0,506;-0,01;-0,007;8,703;-1,225
"jacques";-0,617;-0,585;-0,467;-0,383;-0,975;-0,421;-0,506;-1,28;-1,261;-1,308;52,987
"invention";0,833;-0,438;-0,35;-0,287;-0,73;-0,315;1,254;-0,958;-0,944;0,037;7,132
"idée";-0,539;0,63;-0,409;-0,335;0,089;-0,368;-0,443;0,002;11,438;-1,143;-1,071
"humour";16,792;-0,438;-0,35;-0,287;9,624;-0,315;-0,379;-0,958;-0,944;-0,979;-0,917
"guerre";-0,384;1,393;2,041;-0,239;-0,608;2,402;-0,316;-0,798;0,179;-0,815;0,203
"georges";-0,23;-0,218;-0,175;5,751;1,586;-0,157;4,065;-0,478;-0,471;-0,488;-0,457
"fromage";-0,539;28,314;-0,409;-0,335;0,089;-0,368;-0,443;-1,119;-1,103;1,25;-1,071
"franc";0,833;-0,438;1,455;-0,287;-0,73;1,747;-0,379;-0,958;-0,944;6,516;-0,917
"finir";-0,617;0,419;-0,467;-0,383;0,024;0,967;-0,506;0,868;3,951;-1,308;-1,225
"expérience";1,262;-0,365;2,041;2,768;-0,608;-0,263;-0,316;-0,798;0,179;0,152;-0,763
"document";32,219;-0,659;-0,526;-0,432;-1,098;0,724;-0,57;-1,441;-1,42;-0,062;0,645
"côté";-0,539;-0,511;18,976;1,542;-0,852;-0,368;0,888;-1,119;0,003;-1,143;0,007
"commun";-0,617;-0,585;-0,467;92,241;0,024;-0,421;-0,506;-1,28;-0,007;-1,308;-1,225
"chemin";-0,694;-0,659;-0,526;-0,432;-1,098;-0,474;-0,57;-1,441;31,974;-1,473;0,645
"avion";-0,617;4,242;0,765;-0,383;0,024;-0,421;-0,506;0,868;-0,007;-1,308;-0,003
