"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"mass";"chi.distance";"inertie"
"*a_0793";-0,336169551047176;-3,96029619500578;2,85568332589914;4,16315417760827;-1,37955309780958;-0,250088926491852;0,227182324201369;-0,102277048651021;-0,436155962485285;0,317944689975981;-0,0509097522708475;-0,599750029646886;0,432466683055161;0,630470984618227;-0,208920487400448;-0,0378736421954992;0,0344046503003598;-0,0154889078847184;-0,0660517644516318;0,0481497665451476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,54056281433045;NA
"*postDate_5-2-2025";-0,336169551047176;-3,96029619500578;2,85568332589914;4,16315417760827;-1,37955309780958;-0,250088926491852;0,227182324201369;-0,102277048651021;-0,436155962485285;0,317944689975981;-0,0509097522708475;-0,599750029646886;0,432466683055161;0,630470984618227;-0,208920487400448;-0,0378736421954992;0,0344046503003598;-0,0154889078847184;-0,0660517644516318;0,0481497665451476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,54056281433045;NA
"*a_0792";-0,540502052847689;0,327305164200347;-0,75033044909781;0,920442479734024;3,41002523602885;-3,12735715824962;-1,18743377595426;0,0755435703529775;-0,656285451793028;-0,909016788570851;-0,106224389285644;0,0643249937609701;-0,147461777985694;0,180893744560601;0,670169236615039;-0,614616729877184;-0,23336530731629;0,0148465109113348;-0,128979198037222;-0,178648263605292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46747637709255;NA
"*postComments_38";-0,496641336515865;-0,182080532886962;0,338154031005726;0,790403874864862;1,01327921151603;-0,560549079997707;0,741970732649451;-0,837907274646025;-0,852071939842056;0,114363440196568;-0,238078686435773;-0,0872853121718932;0,162103436817393;0,378901840112055;0,4857432636655;-0,268714621269493;0,355684081075935;-0,401673901536651;-0,408464123444742;0,0548232610061954;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,01386575977221;NA
"*postDate_3-2-2025";-0,540502052847689;0,327305164200347;-0,75033044909781;0,920442479734024;3,41002523602885;-3,12735715824962;-1,18743377595426;0,0755435703529775;-0,656285451793028;-0,909016788570851;-0,106224389285644;0,0643249937609701;-0,147461777985694;0,180893744560601;0,670169236615039;-0,614616729877184;-0,23336530731629;0,0148465109113348;-0,128979198037222;-0,178648263605292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46747637709255;NA
"*a_0791";-0,543894665592904;0,849852736661357;-1,82541035972955;0,412678019138175;-3,04728280819339;-0,128671986231293;-1,72966810075928;-2,36729993354336;-1,60749961498609;-1,27150638209016;-0,105417761197493;0,16471860916073;-0,353801361849413;0,0799853273529336;-0,590624897975739;-0,024939227345705;-0,335244580121034;-0,458830495800274;-0,311565862395319;-0,246443594003908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46656940840201;NA
"*postDate_2-2-2025";-0,543894665592904;0,849852736661357;-1,82541035972955;0,412678019138175;-3,04728280819339;-0,128671986231293;-1,72966810075928;-2,36729993354336;-1,60749961498609;-1,27150638209016;-0,105417761197493;0,16471860916073;-0,353801361849413;0,0799853273529336;-0,590624897975739;-0,024939227345705;-0,335244580121034;-0,458830495800274;-0,311565862395319;-0,246443594003908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46656940840201;NA
"*a_0790";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*postLikes_408";-0,494592719417496;0,546149146493623;-0,918548067251896;0,117543429979323;-0,173441196891089;0,444531350951241;0,240996042100684;0,943942827097495;0,786667276917888;5,95655077214569;-0,0795286563220784;0,0878187366430353;-0,147699087932027;0,0189005431716697;-0,027888694673643;0,0714789758244465;0,0387512606934028;0,151782470175343;0,126493150929336;0,957791048321339;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,49965001063214;NA
"*postDate_31-1-2025";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*a_0789";-0,640796476057547;0,308865302758673;-0,325862179597286;0,597730376726775;1,72742194614746;6,18332099170566;-2,95064687175703;4,92437507056319;-2,61135736599729;-2,46658096706073;-0,0682913158493587;0,0329165635793947;-0,0347279641223249;0,0637016517333944;0,184095765406294;0,65897229872503;-0,314457967557526;0,524803218915233;-0,278299019017787;-0,262869828694928;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,26394143735542;NA
"*postLikes_247";-0,640796476057547;0,308865302758673;-0,325862179597286;0,597730376726775;1,72742194614746;6,18332099170566;-2,95064687175703;4,92437507056319;-2,61135736599729;-2,46658096706073;-0,0682913158493587;0,0329165635793947;-0,0347279641223249;0,0637016517333944;0,184095765406294;0,65897229872503;-0,314457967557526;0,524803218915233;-0,278299019017787;-0,262869828694928;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,26394143735542;NA
"*postDate_29-1-2025";-0,640796476057547;0,308865302758673;-0,325862179597286;0,597730376726775;1,72742194614746;6,18332099170566;-2,95064687175703;4,92437507056319;-2,61135736599729;-2,46658096706073;-0,0682913158493587;0,0329165635793947;-0,0347279641223249;0,0637016517333944;0,184095765406294;0,65897229872503;-0,314457967557526;0,524803218915233;-0,278299019017787;-0,262869828694928;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,26394143735542;NA
"*a_0788";-0,543894665592904;0,849852736661357;-1,82541035972955;0,412678019138175;-3,04728280819339;-0,128671986231293;-1,72966810075928;-2,36729993354336;-1,60749961498609;-1,27150638209016;-0,105417761197493;0,16471860916073;-0,353801361849413;0,0799853273529336;-0,590624897975739;-0,024939227345705;-0,335244580121034;-0,458830495800274;-0,311565862395319;-0,246443594003908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46656940840201;NA
"*postComments_249";-0,543894665592904;0,849852736661357;-1,82541035972955;0,412678019138175;-3,04728280819339;-0,128671986231293;-1,72966810075928;-2,36729993354336;-1,60749961498609;-1,27150638209016;-0,105417761197493;0,16471860916073;-0,353801361849413;0,0799853273529336;-0,590624897975739;-0,024939227345705;-0,335244580121034;-0,458830495800274;-0,311565862395319;-0,246443594003908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46656940840201;NA
"*postDate_27-1-2025";-0,543894665592904;0,849852736661357;-1,82541035972955;0,412678019138175;-3,04728280819339;-0,128671986231293;-1,72966810075928;-2,36729993354336;-1,60749961498609;-1,27150638209016;-0,105417761197493;0,16471860916073;-0,353801361849413;0,0799853273529336;-0,590624897975739;-0,024939227345705;-0,335244580121034;-0,458830495800274;-0,311565862395319;-0,246443594003908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46656940840201;NA
"*a_0787";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postComments_126";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_26-1-2025";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0786";-0,540502052847689;0,327305164200347;-0,75033044909781;0,920442479734024;3,41002523602885;-3,12735715824962;-1,18743377595426;0,0755435703529775;-0,656285451793028;-0,909016788570851;-0,106224389285644;0,0643249937609701;-0,147461777985694;0,180893744560601;0,670169236615039;-0,614616729877184;-0,23336530731629;0,0148465109113348;-0,128979198037222;-0,178648263605292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46747637709255;NA
"*postDate_24-1-2025";-0,540502052847689;0,327305164200347;-0,75033044909781;0,920442479734024;3,41002523602885;-3,12735715824962;-1,18743377595426;0,0755435703529775;-0,656285451793028;-0,909016788570851;-0,106224389285644;0,0643249937609701;-0,147461777985694;0,180893744560601;0,670169236615039;-0,614616729877184;-0,23336530731629;0,0148465109113348;-0,128979198037222;-0,178648263605292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46747637709255;NA
"*a_0785";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postLikes_4300";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postComments_92";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_22-1-2025";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0784";-0,543899885556327;0,406808279809438;-0,910754753480425;0,758384826710528;2,67297059812419;-0,296699595876256;3,40809791488629;-1,4112191653025;-1,75798845257019;-1,08430418187181;-0,104728570598329;0,078331418673548;-0,175366912239882;0,146027901409863;0,514683671438125;-0,0571298604731995;0,656233311614153;-0,271731930651036;-0,33850276982082;-0,208784061326053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,41195430863485;NA
"*postLikes_17900";-0,543899885556327;0,406808279809438;-0,910754753480425;0,758384826710528;2,67297059812419;-0,296699595876256;3,40809791488629;-1,4112191653025;-1,75798845257019;-1,08430418187181;-0,104728570598329;0,078331418673548;-0,175366912239882;0,146027901409863;0,514683671438125;-0,0571298604731995;0,656233311614153;-0,271731930651036;-0,33850276982082;-0,208784061326053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,41195430863485;NA
"*postComments_130";-0,543899885556327;0,406808279809438;-0,910754753480425;0,758384826710528;2,67297059812419;-0,296699595876256;3,40809791488629;-1,4112191653025;-1,75798845257019;-1,08430418187181;-0,104728570598329;0,078331418673548;-0,175366912239882;0,146027901409863;0,514683671438125;-0,0571298604731995;0,656233311614153;-0,271731930651036;-0,33850276982082;-0,208784061326053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,41195430863485;NA
"*postDate_20-1-2025";-0,543899885556327;0,406808279809438;-0,910754753480425;0,758384826710528;2,67297059812419;-0,296699595876256;3,40809791488629;-1,4112191653025;-1,75798845257019;-1,08430418187181;-0,104728570598329;0,078331418673548;-0,175366912239882;0,146027901409863;0,514683671438125;-0,0571298604731995;0,656233311614153;-0,271731930651036;-0,33850276982082;-0,208784061326053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,41195430863485;NA
"*a_0783";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*postLikes_5800";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*postComments_43";1,12314935281288;0,443403566745142;-0,603802979252844;0,655750700476713;0,623185149739314;1,41137979232317;-0,420346009036816;-1,05458951790928;3,32295788723469;1,99700298731224;0,245372273225244;0,0968695221663568;-0,131911672502319;0,143260590981993;0,136146057911877;0,308341421520815;-0,0918321819980659;-0,230394138304796;0,725960201624556;0,436281391612966;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,06353415815644;NA
"*postDate_19-1-2025";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*a_0782";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*postLikes_25000";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*postDate_17-1-2025";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*a_0781";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_15-1-2025";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0780";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_13-1-2025";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0779";-0,540502052847689;0,327305164200347;-0,75033044909781;0,920442479734024;3,41002523602885;-3,12735715824962;-1,18743377595426;0,0755435703529775;-0,656285451793028;-0,909016788570851;-0,106224389285644;0,0643249937609701;-0,147461777985694;0,180893744560601;0,670169236615039;-0,614616729877184;-0,23336530731629;0,0148465109113348;-0,128979198037222;-0,178648263605292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46747637709255;NA
"*postDate_12-1-2025";-0,540502052847689;0,327305164200347;-0,75033044909781;0,920442479734024;3,41002523602885;-3,12735715824962;-1,18743377595426;0,0755435703529775;-0,656285451793028;-0,909016788570851;-0,106224389285644;0,0643249937609701;-0,147461777985694;0,180893744560601;0,670169236615039;-0,614616729877184;-0,23336530731629;0,0148465109113348;-0,128979198037222;-0,178648263605292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46747637709255;NA
"*a_0778";-0,540502052847689;0,327305164200347;-0,75033044909781;0,920442479734024;3,41002523602885;-3,12735715824962;-1,18743377595426;0,0755435703529775;-0,656285451793028;-0,909016788570851;-0,106224389285644;0,0643249937609701;-0,147461777985694;0,180893744560601;0,670169236615039;-0,614616729877184;-0,23336530731629;0,0148465109113348;-0,128979198037222;-0,178648263605292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46747637709255;NA
"*postDate_10-1-2025";-0,540502052847689;0,327305164200347;-0,75033044909781;0,920442479734024;3,41002523602885;-3,12735715824962;-1,18743377595426;0,0755435703529775;-0,656285451793028;-0,909016788570851;-0,106224389285644;0,0643249937609701;-0,147461777985694;0,180893744560601;0,670169236615039;-0,614616729877184;-0,23336530731629;0,0148465109113348;-0,128979198037222;-0,178648263605292;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46747637709255;NA
"*a_0777";2,23894711992665;-0,734532114549377;0,363563517353821;-1,66820591360358;0,208451222324766;0,141020255214571;-0,251101732331754;-0,448974175639566;-0,0967323485606806;-0,0781212086368343;0,754280228336712;-0,24745696142261;0,122481129832813;-0,562002883510167;0,0702252564041541;0,0475083977449332;-0,0845938121151982;-0,151255177357558;-0,0325882185025821;-0,0263183004922697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,86596439501503;NA
"*postDate_9-1-2025";2,23894711992665;-0,734532114549377;0,363563517353821;-1,66820591360358;0,208451222324766;0,141020255214571;-0,251101732331754;-0,448974175639566;-0,0967323485606806;-0,0781212086368343;0,754280228336712;-0,24745696142261;0,122481129832813;-0,562002883510167;0,0702252564041541;0,0475083977449332;-0,0845938121151982;-0,151255177357558;-0,0325882185025821;-0,0263183004922697;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,86596439501503;NA
"*a_0776";-0,543894665592904;0,849852736661357;-1,82541035972955;0,412678019138175;-3,04728280819339;-0,128671986231293;-1,72966810075928;-2,36729993354336;-1,60749961498609;-1,27150638209016;-0,105417761197493;0,16471860916073;-0,353801361849413;0,0799853273529336;-0,590624897975739;-0,024939227345705;-0,335244580121034;-0,458830495800274;-0,311565862395319;-0,246443594003908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46656940840201;NA
"*postDate_8-1-2025";-0,543894665592904;0,849852736661357;-1,82541035972955;0,412678019138175;-3,04728280819339;-0,128671986231293;-1,72966810075928;-2,36729993354336;-1,60749961498609;-1,27150638209016;-0,105417761197493;0,16471860916073;-0,353801361849413;0,0799853273529336;-0,590624897975739;-0,024939227345705;-0,335244580121034;-0,458830495800274;-0,311565862395319;-0,246443594003908;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,46656940840201;NA
"*a_0775";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*postLikes_363";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*postDate_6-1-2025";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*a_0774";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*postLikes_2900";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*postDate_5-1-2025";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*a_0773";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*postDate_3-1-2025";-0,615970281470604;0,622452505731686;-0,866447624648765;0,366042468470997;0,761917523629997;1,51199424591674;-0,802336236965417;-0,760850235854257;0,504990413337082;8,75910682248833;-0,0677267416527971;0,0684394707260531;-0,0952670545893326;0,0402468502813158;0,0837738326602861;0,166245753657526;-0,0882179232899038;-0,083656482967239;0,0555243593563726;0,963075302041549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,64114563704758;NA
"*a_0772";-0,336169551047176;-3,96029619500578;2,85568332589914;4,16315417760827;-1,37955309780958;-0,250088926491852;0,227182324201369;-0,102277048651021;-0,436155962485285;0,317944689975981;-0,0509097522708475;-0,599750029646886;0,432466683055161;0,630470984618227;-0,208920487400448;-0,0378736421954992;0,0344046503003598;-0,0154889078847184;-0,0660517644516318;0,0481497665451476;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,54056281433045;NA
