"";"";"";"";"gaza";""
"8247";"lyonnais";"-2.70475311345686";"0.701022666595066";"0.500365144566363";"8966"
"8248";"lin";"-2.43103621528798";"0.424089132801869";"0.500365144566363";"8967"
"8249";"ko";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"8968"
"8250";"high";"-2.70475311345686";"0.701022666595066";"0.500365144566363";"8969"
"8251";"groove";"-2.43103621528798";"0.424089132801869";"0.500365144566363";"8970"
"8252";"gorgée";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"8971"
"8253";"gaucher";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"8972"
"8254";"gaspard";"-2.52132087971611";"0.753390037942862";"0.500365144566363";"8973"
"8255";"gainsbourg";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"8974"
"8256";"fromager";"-2.43103621528798";"0.424089132801869";"0.500365144566363";"8975"
"8257";"frere";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"8976"
"8258";"francophonie";"-2.43103621528798";"0.424089132801869";"0.500365144566363";"8977"
"8259";"fraicheur";"-2.52132087971611";"0.753390037942862";"0.500365144566363";"8978"
"8260";"foncé";"-2.70475311345686";"0.701022666595066";"0.500365144566363";"8979"
"8261";"fièvre";"-2.52132087971611";"0.753390037942862";"0.500365144566363";"8980"
"8262";"extasier";"-2.52132087971611";"0.753390037942862";"0.500365144566363";"8982"
"8263";"escalator";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"8983"
"8264";"emji_livres";"-2.52132087971611";"0.753390037942862";"0.500365144566363";"8984"
"8265";"emji_avion";"-2.43103621528798";"0.424089132801869";"0.500365144566363";"8985"
"8266";"dragueur";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"8986"
"8267";"down";"-2.52132087971611";"0.753390037942862";"0.500365144566363";"8987"
"8268";"doudou";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"8988"
"8269";"dlc";"-2.43103621528798";"0.424089132801869";"0.500365144566363";"8989"
"8270";"constance";"-2.43103621528798";"0.424089132801869";"0.500365144566363";"8990"
"8271";"cetais";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"8991"
"8272";"captivant";"-2.52132087971611";"0.753390037942862";"0.500365144566363";"8992"
"8273";"canular";"-2.43103621528798";"0.424089132801869";"0.500365144566363";"8993"
"8274";"calimero";"-2.52132087971611";"0.753390037942862";"0.500365144566363";"8994"
"8275";"cabanon";"-2.43103621528798";"0.424089132801869";"0.500365144566363";"8995"
"8276";"brioche";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"8996"
"8277";"bouffeur";"-2.1101744716671";"1.67595496510836";"0.500365144566363";"8997"
"8278";"bettina";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"8998"
"8279";"aventurier";"-2.43103621528798";"0.424089132801869";"0.500365144566363";"8999"
"8280";"athlétisme";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"9000"
"8281";"antoine";"-2.52132087971611";"0.753390037942862";"0.500365144566363";"9001"
"8282";"aigu";"-2.62156962276867";"0.707841894788358";"0.500365144566363";"9002"
"8283";"acc";"-2.43103621528798";"0.424089132801869";"0.500365144566363";"9003"
"8284";"emji_biceps_contracté_peau_légèrement_mate";"-1.43163280250061";"1.06331194020981";"0.500362212463314";"9004"
"8285";"ascenseur";"-1.6285327094785";"0.169427023315817";"0.500362212463314";"9005"
"8286";"revivre";"-1.54830980018093";"0.608088001189266";"0.500362212463314";"9006"
"8287";"musicien";"-1.76347915905558";"0.512101413231625";"0.500362212463314";"9007"
"8288";"glauque";"-1.83587709804691";"0.331604001713723";"0.500362212463314";"9008"
"8289";"cuisinier";"-1.90308996627225";"0.459932810447333";"0.500362212463314";"9009"
"8290";"col";"-1.89895642718012";"0.448870066058341";"0.500362212463314";"9010"
"8291";"marrer";"-1.00998273746937";"-0.228057536535796";"0.500361821516241";"9011"
"8292";"diversité";"0.252056966328299";"-0.279039994443669";"0.500360453201485";"9012"
"8293";"combattre";"0.626132335222006";"0.196528237712031";"0.500360453201485";"9013"
"8294";"sombre";"-0.293424179813177";"-0.113625432215908";"0.500360453201485";"9014"
"8295";"ambiance";"-1.10860498382231";"0.164911227635106";"0.500360257727949";"9015"
"8296";"couture";"-1.44945864315672";"0.265473090948499";"0.500360062254412";"9016"
"8297";"rectifier";"1.09085813895209";"0.0784047195807968";"0.500359280360266";"9017"
"8298";"gérant";"-0.221703430219662";"-0.535744540873243";"0.500359280360266";"9018"
"8299";"bûcheron";"-0.266258427131908";"-0.555988160053023";"0.500359280360266";"9019"
"8300";"éclairage";"0.367744858997845";"-0.259035339415893";"0.500359280360266";"9020"
"8301";"sous_estimer";"0.559811337422967";"-0.818935751111435";"0.500359280360266";"9021"
"8302";"repère";"0.554759234088142";"-0.805414619080445";"0.500359280360266";"9022"
"8303";"mobile";"0.510204237175896";"-0.825658238260224";"0.500359280360266";"9023"
"8304";"heritage";"0.863571405129171";"-0.351867756116981";"0.500359280360266";"9024"
"8305";"gogo";"-0.709945419744604";"-0.425699273078283";"0.500359280360266";"9025"
"8306";"essentiellement";"0.962245251550178";"0.00415273001046808";"0.500359280360266";"9026"
"8307";"décent";"0.774461411304679";"-0.39235499447654";"0.500359280360266";"9027"
"8308";"distraction";"0.185013122087171";"-0.66906419593389";"0.500359280360266";"9028"
"8309";"crucial";"1.04630314203984";"0.0581611004010174";"0.500359280360266";"9029"
"8310";"crochet";"0.547174677481759";"-0.822627470174317";"0.500359280360266";"9030"
"8311";"clientèle";"0.591729674394004";"-0.802383850994537";"0.500359280360266";"9031"
"8312";"attrister";"0.185013122087171";"-0.66906419593389";"0.500359280360266";"9032"
"8313";"assurément";"0.140458125174925";"-0.68930781511367";"0.500359280360266";"9033"
"8314";"amont";"0.547174677481759";"-0.822627470174317";"0.500359280360266";"9034"
"8315";"serpent";"0.739721194230586";"-0.336826572821413";"0.500355761836607";"9035"
"8316";"prompt";"-1.34931767248493";"0.383339252473182";"0.500355761836607";"9036"
"8317";"favorable";"0.923070762013949";"0.378525331353723";"0.500355761836607";"9037"
"8318";"vs";"0.0980370626037785";"-0.127368307109163";"0.500347356474533";"9038"
"8319";"refléter";"0.193879493070217";"0.472354784077791";"0.500339733006606";"9039"
"8320";"attirer";"0.518626247829709";"-0.184123858184603";"0.500335432588801";"9040"
"8321";"évident";"0.241282191510786";"-0.165054907613105";"0.500323704176605";"9041"
"8322";"rater";"-1.19058674273675";"-0.106429918036428";"0.500322922282458";"9042"
"8323";"pote";"-0.296854066377853";"0.390829665125983";"0.500321163020629";"9043"
"8324";"women";"0.955651548956461";"1.38789826760996";"0.500319208285263";"9044"
"8325";"rital";"-0.522180241239629";"1.83686589385932";"0.500319208285263";"9045"
"8326";"gage";"1.0358505433985";"1.42433678213356";"0.500319208285263";"9046"
"8327";"emji_pouce_vers_le_haut_peau_foncée";"0.223561754804161";"1.62787364671912";"0.500319208285263";"9047"
"8328";"bécasse";"1.09442607304952";"1.1299129260518";"0.500319208285263";"9048"
"8329";"bunker";"1.10239733594906";"1.4297921646882";"0.500319208285263";"9049"
"8330";"éligible";"1.39927952501862";"0.675908506873417";"0.500319208285263";"9050"
"8331";"varié";"0.362336278897219";"1.36988830516096";"0.500319208285263";"9051"
"8332";"secrétaire";"1.17462506749156";"1.1663514405754";"0.500319208285263";"9054"
"8333";"scandaliser";"1.17462506749156";"1.1663514405754";"0.500319208285263";"9055"
"8334";"redéfinir";"0.290108547354713";"1.63332902927376";"0.500319208285263";"9056"
"8335";"ras_le_bol";"0.362336278897219";"1.36988830516096";"0.500319208285263";"9057"
"8336";"racisées";"1.09442607304952";"1.1299129260518";"0.500319208285263";"9058"
"8337";"protestation";"1.39927952501862";"0.675908506873417";"0.500319208285263";"9059"
"8338";"positionnement";"1.32705179347611";"0.939349230986211";"0.500319208285263";"9060"
"8339";"pesée";"1.17462506749156";"1.1663514405754";"0.500319208285263";"9062"
"8340";"obscurantisme";"1.02219834150701";"1.39335365016459";"0.500319208285263";"9063"
"8341";"néo";"1.02219834150701";"1.39335365016459";"0.500319208285263";"9064"
"8342";"nutriscore";"1.32705179347611";"0.939349230986211";"0.500319208285263";"9065"
"8343";"mobilisations";"1.0358505433985";"1.42433678213356";"0.500319208285263";"9066"
"8344";"maritime";"0.514763004881768";"1.14288609557177";"0.500319208285263";"9067"
"8345";"malfaiteur";"1.17462506749156";"1.1663514405754";"0.500319208285263";"9068"
"8346";"liker";"0.875452554514418";"1.35145975308636";"0.500319208285263";"9069"
"8347";"kidnapping";"1.02219834150701";"1.39335365016459";"0.500319208285263";"9070"
"8348";"injustifiable";"1.32705179347611";"0.939349230986211";"0.500319208285263";"9071"
"8349";"inefficace";"1.39927952501862";"0.675908506873417";"0.500319208285263";"9072"
"8350";"ignare";"0.955651548956461";"1.38789826760996";"0.500319208285263";"9073"
"8351";"geneva";"0.290108547354713";"1.63332902927376";"0.500319208285263";"9074"
"8352";"formel";"1.0358505433985";"1.42433678213356";"0.500319208285263";"9075"
"8353";"foirer";"0.362336278897219";"1.36988830516096";"0.500319208285263";"9076"
"8354";"fervent";"0.370307541796756";"1.66976754379736";"0.500319208285263";"9077"
"8355";"fb";"0.941999347064971";"1.35691513564099";"0.500319208285263";"9078"
"8356";"expansion";"1.24685279903407";"0.902910716462608";"0.500319208285263";"9079"
"8357";"envergure";"0.362336278897219";"1.36988830516096";"0.500319208285263";"9080"
"8358";"emji_poing_levé_peau_claire";"0.209909552912671";"1.59689051475015";"0.500319208285263";"9081"
"8359";"efforcer";"1.24685279903407";"0.902910716462608";"0.500319208285263";"9082"
"8360";"economique";"1.24685279903407";"0.902910716462608";"0.500319208285263";"9083"
"8361";"detre";"0.941999347064971";"1.35691513564099";"0.500319208285263";"9084"
"8362";"destinée";"0.209909552912671";"1.59689051475015";"0.500319208285263";"9085"
"8363";"defend";"1.2548240619336";"1.202789955099";"0.500319208285263";"9086"
"8364";"control";"1.02787928049897";"1.12445754349717";"0.500319208285263";"9087"
"8365";"contraceptif";"1.24685279903407";"0.902910716462608";"0.500319208285263";"9088"
"8366";"conte";"0.295789486346667";"1.36443292260633";"0.500319208285263";"9089"
"8367";"confession";"0.514763004881768";"1.14288609557177";"0.500319208285263";"9090"
"8368";"coercitif";"1.17462506749156";"1.1663514405754";"0.500319208285263";"9091"
"8369";"captif";"0.875452554514418";"1.35145975308636";"0.500319208285263";"9092"
"8370";"broncher";"1.32705179347611";"0.939349230986211";"0.500319208285263";"9093"
"8371";"bazar";"1.09442607304952";"1.1299129260518";"0.500319208285263";"9094"
"8372";"aurevoir";"1.24685279903407";"0.902910716462608";"0.500319208285263";"9095"
"8373";"associatif";"0.514763004881768";"1.14288609557177";"0.500319208285263";"9096"
"8374";"applicable";"1.10807827494101";"1.16089605802077";"0.500319208285263";"9097"
"8375";"moderne";"0.501675226416587";"-0.400916345288348";"0.500312171237946";"9098"
"8376";"préférence";"-0.954586830433317";"-0.0125369624094077";"0.500301224719896";"9099"
"8377";"partenaire";"0.0124511831704557";"-0.181509614140282";"0.500301224719896";"9100"
"8378";"emji_visage_épuisé";"-0.605549791355414";"-0.290619045295304";"0.500296337881481";"9101"
"8379";"portugais";"0.254314837646829";"-1.14297526848159";"0.500288518940017";"9102"
"8380";"jeûne";"-0.18689109765894";"-0.159039183830216";"0.500288518940017";"9103"
"8381";"emji_visage_stupéfait";"-0.139289256684241";"0.104869911437889";"0.500288127992944";"9104"
"8382";"créature";"-0.784556726911135";"0.00162551305109051";"0.500288127992944";"9105"
"8383";"animer";"-0.890185179041997";"0.155077792166304";"0.500288127992944";"9106"
"8384";"séparation";"0.662387869639153";"0.0498665762285759";"0.500288127992944";"9107"
"8385";"inversement";"0.427447065039715";"-0.477313382151707";"0.500288127992944";"9108"
"8386";"intelligemment";"0.453242683447753";"-0.571399355049134";"0.500288127992944";"9109"
"8387";"disparu";"0.0443674571444543";"-0.0175035986931058";"0.500288127992944";"9110"
"8388";"motiver";"0.167164037889801";"-0.0573492721303917";"0.500280504525017";"9111"
"8389";"pointe";"-0.229146540251672";"-0.210674851306583";"0.500279918104407";"9112"
"8390";"revue";"-1.45721553676409";"0.203697283331629";"0.500278158842578";"9113"
"8391";"hippie";"0.38708812598851";"0.797861884302978";"0.500277963369041";"9114"
"8392";"premièrement";"1.05696480052178";"0.52298200636101";"0.500277963369041";"9115"
"8393";"dérouler";"0.400393712062846";"0.576565644503575";"0.500276595054285";"9116"
"8394";"cata";"-0.410278322426547";"-0.45960207695753";"0.500276008633675";"9117"
"8395";"7h";"0.0986403898549531";"-0.221704747094848";"0.500276008633675";"9118"
"8396";"vigilant";"0.742131465999387";"-0.406501515300984";"0.500276008633675";"9119"
"8397";"nouveauté";"-0.0718246605122371";"-0.544409103868181";"0.500276008633675";"9120"
"8398";"disparaitre";"0.708715218315203";"-0.421684229685818";"0.500276008633675";"9121"
"8399";"dinosaure";"-0.709627319201884";"-0.346702697341641";"0.500276008633675";"9122"
"8400";"perturber";"0.424867658700631";"-0.530748165774278";"0.500266430430382";"9123"
"8401";"embêter";"-0.0587757180219032";"-0.563356578343779";"0.500266430430382";"9124"
"8402";"compassion";"0.382071564546188";"0.203837843507478";"0.500266430430382";"9125"
"8403";"surprenant";"0.228216082984431";"-0.659126667679111";"0.500261543591967";"9126"
"8404";"parlement";"0.69059461592576";"-0.0909043097103893";"0.500260761697821";"9127"
"8405";"inverser";"0.766933697418514";"0.308281926688576";"0.500260761697821";"9128"
"8406";"réaliser";"0.1812937763395";"-0.534814266373735";"0.500260370750747";"9129"
"8407";"île";"0.204356084985213";"-0.169524006554677";"0.500258220541845";"9130"
"8408";"emji_explosion";"-0.931345579598629";"-0.215033211018806";"0.500258220541845";"9131"
"8409";"instaurer";"0.731674827081938";"0.199360072925003";"0.500258220541845";"9132"
"8410";"absurdité";"0.934317905723277";"0.172139273854512";"0.500258220541845";"9133"
"8411";"représentation";"0.224362104117797";"-0.397190308006136";"0.500258220541845";"9134"
"8412";"lointain";"-0.541075640184909";"-0.153670773927625";"0.500258220541845";"9135"
"8413";"apercevoir";"-0.576183793842228";"-0.29224888073704";"0.500258220541845";"9136"
"8414";"douleur";"0.0379794823101398";"0.597970700683392";"0.500255874859406";"9137"
"8415";"abe";"0.0813244432163594";"-0.350254520927583";"0.500255874859406";"9138"
"8416";"gille";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9140"
"8417";"haïti";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9141"
"8418";"épuisant";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9142"
"8419";"voui";"-0.525433671066869";"1.48961831114654";"0.500252942756357";"9143"
"8420";"jaime";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9144"
"8421";"emji_signe_je_t_aime";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9145"
"8422";"technocrate";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9146"
"8423";"sourcé";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9147"
"8424";"slave";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9148"
"8425";"réglementaire";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9149"
"8426";"ruser_utilisateurice";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9150"
"8427";"ru";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9151"
"8428";"ptdrrrr";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9152"
"8429";"nominer";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9153"
"8430";"money";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9154"
"8431";"litroz";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9155"
"8432";"ja";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9156"
"8433";"harmoniser";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9157"
"8434";"guidon";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9158"
"8435";"gerard";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9159"
"8436";"emji_voiture_de_police";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9160"
"8437";"emji_drapeau_royaume_uni";"0.948760529161212";"0.711322329982616";"0.500252942756357";"9161"
"8438";"césar";"0.948760529161212";"0.711322329982616";"0.500252942756357";"9162"
"8439";"chewing_gum";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9163"
"8440";"cha";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9164"
"8441";"bip";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9165"
"8442";"armure";"0.948760529161212";"0.711322329982616";"0.500252942756357";"9166"
"8443";"50ans";"-0.525433671066869";"1.48961831114654";"0.500252942756357";"9167"
"8444";"évitement";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9168"
"8445";"étau";"0.948760529161212";"0.711322329982616";"0.500252942756357";"9169"
"8446";"épice";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9170"
"8447";"émojis";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9171"
"8448";"écervelé";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9172"
"8449";"young";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9173"
"8450";"yohan";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9174"
"8451";"versailles";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9175"
"8452";"ventilateur";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9176"
"8453";"vanille";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9177"
"8454";"vagabonder";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9178"
"8455";"uc";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9179"
"8456";"tyran";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9180"
"8457";"toxicité";"0.948760529161212";"0.711322329982616";"0.500252942756357";"9181"
"8458";"tofu";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9182"
"8459";"thon";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9183"
"8460";"there";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9185"
"8461";"then";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9186"
"8462";"texas";"0.948760529161212";"0.711322329982616";"0.500252942756357";"9187"
"8463";"tentant";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9188"
"8464";"tbnk";"0.694715985853631";"1.0896593459646";"0.500252942756357";"9189"
"8465";"tagger";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9190"
"8466";"syndic";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9191"
"8467";"surmonter";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9192"
"8468";"supercherie";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9193"
"8469";"suffisance";"0.828380976590369";"1.15039020350394";"0.500252942756357";"9194"
"8470";"soutif";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9195"
"8471";"soucoupe";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9196"
"8472";"soros";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9197"
"8473";"soft";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9198"
"8474";"society";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9199"
"8475";"simulateur";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9200"
"8476";"sexualisent";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9201"
"8477";"serrure";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9202"
"8478";"self";"0.694715985853631";"1.0896593459646";"0.500252942756357";"9203"
"8479";"scotch";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9204"
"8480";"scolarisés";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9205"
"8481";"schleck";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9206"
"8482";"saumure";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9207"
"8483";"saugrenu";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9208"
"8484";"rite";"0.694715985853631";"1.0896593459646";"0.500252942756357";"9209"
"8485";"retrousser";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9210"
"8486";"represente";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9211"
"8487";"reacs";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9212"
"8488";"rappele";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9213"
"8489";"rance";"0.828380976590369";"1.15039020350394";"0.500252942756357";"9214"
"8490";"quelq";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9215"
"8491";"quebecois";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9216"
"8492";"qualificatif";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9217"
"8493";"pédal";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9218"
"8494";"péage";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9219"
"8495";"puceau";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9220"
"8496";"problem";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9221"
"8497";"praticien";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9222"
"8498";"poutre";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9223"
"8499";"plongée";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9224"
"8500";"plastic";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9225"
"8501";"pincer";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9226"
"8502";"pichon";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9227"
"8503";"peuve";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9228"
"8504";"perforer";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9229"
"8505";"palmier";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9230"
"8506";"oxygène";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9231"
"8507";"oufff";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9232"
"8508";"originalité";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9233"
"8509";"opératoire";"0.694715985853631";"1.0896593459646";"0.500252942756357";"9234"
"8510";"oleur";"0.694715985853631";"1.0896593459646";"0.500252942756357";"9235"
"8511";"officialiser";"0.828380976590369";"1.15039020350394";"0.500252942756357";"9236"
"8512";"nsdap";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9237"
"8513";"normalisé";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9238"
"8514";"nimp";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9239"
"8515";"niaminacide";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9240"
"8516";"neonazis";"0.948760529161212";"0.711322329982616";"0.500252942756357";"9241"
"8517";"mélanie";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9242"
"8518";"muraille";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9243"
"8519";"mullet";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9244"
"8520";"mst";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9245"
"8521";"mouai";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9246"
"8522";"morgue";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9247"
"8523";"model";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9248"
"8524";"mixer";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9249"
"8525";"menstruées";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9250"
"8526";"mea_culpa";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9251"
"8527";"matrix";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9252"
"8528";"marteau";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9253"
"8529";"marrakech";"0.948760529161212";"0.711322329982616";"0.500252942756357";"9254"
"8530";"manivelle";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9255"
"8531";"m3";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9256"
"8532";"louise";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9257"
"8533";"lola";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9258"
"8534";"linkedin";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9259"
"8535";"linguiste";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9260"
"8536";"leste";"-1.20729387253563";"0.198800884053209";"0.500252942756357";"9261"
"8537";"lepen";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9262"
"8538";"ledit";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9263"
"8539";"lasser";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9265"
"8540";"lampadaire";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9266"
"8541";"lady";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9267"
"8542";"jung";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9268"
"8543";"jenish";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9269"
"8544";"jeanne";"0.948760529161212";"0.711322329982616";"0.500252942756357";"9270"
"8545";"jdis";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9271"
"8546";"instrumentalisation";"0.948760529161212";"0.711322329982616";"0.500252942756357";"9272"
"8547";"inspi";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9273"
"8548";"indu";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9274"
"8549";"indemnisation";"0.520944871000031";"-0.957832113092701";"0.500252942756357";"9275"
"8550";"incognito";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9276"
"8551";"inaudible";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9277"
"8552";"iech";"-0.525433671066869";"1.48961831114654";"0.500252942756357";"9278"
"8553";"hooligan";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9279"
"8554";"hh";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9280"
"8555";"herboriste";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9281"
"8556";"hell";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9282"
"8557";"haïtien";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9283"
"8558";"hambourg";"-0.525433671066869";"1.48961831114654";"0.500252942756357";"9284"
"8559";"ham";"0.694715985853631";"1.0896593459646";"0.500252942756357";"9285"
"8560";"habité";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9286"
"8561";"gti";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9287"
"8562";"grincer";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9288"
"8563";"grappe";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9289"
"8564";"got";"0.828380976590369";"1.15039020350394";"0.500252942756357";"9290"
"8565";"gastronomique";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9291"
"8566";"gabet";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9292"
"8567";"félicité";"-2.42744352945613";"0.59875984923515";"0.500252942756357";"9293"
"8568";"futilité";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9294"
"8569";"fusillade";"0.266900327692451";"-0.579495097110716";"0.500252942756357";"9295"
"8570";"frémir";"0.146520775121608";"-0.140427223589393";"0.500252942756357";"9296"
"8571";"froideur";"-0.953249329228049";"-0.179536131928775";"0.500252942756357";"9297"
"8572";"fred";"-1.07362888179889";"0.259531741592548";"0.500252942756357";"9298"
"8573";"flot";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9299"
"8574";"fevrier";"0.400565318429189";"-0.518764239571378";"0.500252942756357";"9300"
"8575";"fessée";"0.0128557843848704";"-0.201158081128732";"0.500252942756357";"9301"
