"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"main";-26,031;94,944;1,05;5,848;-0,049;-0,605;-7,378;-0,99;7,261
"haut";-21,243;-2,223;-11,453;37,105;-2,766;5,172;3,564;-0,191;-0,459
"occuper";-54,852;-3,972;19,466;5,195;0,066;-8,04;-12,803;1,074;47,292
"image";-8,928;-3,999;1,91;-5,585;-2,766;-5,478;42,6;-1,703;4,827
"extrême";-82,183;-3,893;5,541;-12,613;-4,456;-6,357;560,844;-5,753;-19,245
"début";-18,309;-0,995;-1,104;-3,577;-1,445;0,897;50,596;0,011;1,92
"suivre";-42,255;-2,223;1,91;-0,179;-0,505;-8,141;67,981;-0,528;4,216
"faute";-76,982;-2,112;-4,237;-6,46;-0,431;-5,07;76,479;57,663;18,007
"argument";-76,671;-3,867;-1,527;-7,821;-0,423;-0,024;426,935;0,313;-13,051
"naître";-0,321;-0,203;-0,539;-22,724;-4,516;9,724;-12,571;0,232;61,241
"étude";-83,745;-3,853;-25,626;34,116;-2,608;-6,213;207,933;0,751;-7,35
"tomber";-28,371;-2,174;-4,552;-0,741;0,074;1,721;-3,298;2,71;70,634
"justice";-67,351;-2,1;557,055;-13,266;-1,288;-9,142;-2,326;0,07;-0,964
"effet";-48,878;-0,878;-10,68;94,058;0,096;-0,185;0,001;0,705;-0,078
"augmenter";-84,092;-3,761;-12,661;720,893;-4,305;-10,353;-27,679;-12,321;-40,825
"archive";484,311;-3,946;-20,542;-65,86;-1,36;-11,113;-2,161;-7,408;-40,377
"long";-39,761;-0,177;-4,237;0,482;0,096;-6,309;-5,029;-0,002;116,843
"étranger";-75,428;-3,814;-0,313;104,48;-2,565;-4,845;23,884;-3,089;-3,614
"contraire";-57,446;-2,137;0,274;-3,075;0,087;-1,523;108,357;9,948;0,06
"sécurité";-85,344;-3,814;10,916;193,509;-0,019;-6,07;-10,268;-0,328;-4,195
"semaine";-42,282;-3,748;-6,351;55,691;-1,182;-0,088;-0,659;-0,665;9,791
"maladie";-71,496;-1,99;-26,897;545,211;0,151;-13,977;-25,706;-2,929;-15,968
"facile";-46,692;1,292;-2,688;0,752;-1,288;-3,924;27,967;-0,381;20,905
"emji_visage_avec_des_étoiles_à_la_place_des_yeux";740,189;-3,286;-25,485;-63,459;-3,761;-14,053;-34,66;-10,765;-52,965
"policier";-65,319;-3,682;69,084;-10,798;-2,423;-0,052;0,036;-0,211;51,839
"journaliste";-4,334;-3,642;28,024;-32,212;-1,09;0,383;28,094;-0,529;0,496
"raciste";-75,941;-3,629;-9,078;-50,524;-4,154;1385,39;11,221;-1,039;-10,15
"nourrir";-26,529;-3,695;-12,211;-12,962;5436,377;-13,753;-11,601;-1,15;-20,274
"partager";17,118;-3,827;-1,406;-6,634;-2,58;-10,624;0,986;8,783;-0,097
"lausanne";-0,373;-3,735;-12,481;183,04;-2,48;-2,59;-17,368;-6,76;-16,99
"dur";-23,954;-3,708;-2,09;5,169;-2,451;-0,621;-12,969;-0,233;74,081
"mode";-10,328;0,57;-11,852;-13,272;-0,002;0,383;-8,869;1,943;119,733
"envie";-8,755;-0,121;-12,391;-17,854;-0,34;0,278;-13,088;-1,195;185,688
"choisir";-37,903;-1,953;-4,261;-0,001;-2,451;-3,433;4,438;6,355;48,519
"actuel";-55,636;-0,125;-0,743;6,196;-2,48;-1,807;0,399;0,009;45,333
"frontalier";-74,995;-3,484;-20,794;648,213;-2,211;-10,962;-7,624;-11,413;-49,967
"emji_visage_boudeur";-30,554;-2,259;20,431;-1,631;0,852;473,176;-18,949;-5,456;-10,976
"nombre";-69,838;-3,576;2,757;114,388;4,018;-5,22;-3,923;0,736;-0,923
"mériter";-27,238;-3,655;1,742;6,567;-4,184;-9,92;0,057;0,599;18,318
"différence";-52,085;-0,729;-1,413;23,431;-0,311;-4,359;0,155;38,376;2,863
"train";-57,159;-0,693;0,018;277,549;-2,352;-13,416;-10,915;-6,398;-6,539
"groupe";-40,403;-3,405;145,658;-0,383;-2,126;0,819;2,086;-5,759;-0,795
"clairement";-57,764;-1,893;0,515;-3,614;-1,09;-1,591;5,022;0,033;80,73
"éviter";-68,71;-0,092;-2,416;46,972;3,843;-0,196;0,216;1,222;2,692
"ancien";-0,059;-0,711;-9,161;-4,802;-2,38;0,383;-0,078;-2,677;37,508
"suffire";-66,996;0,558;-0,018;16,094;-4,184;-1,621;25,889;-3,795;6,133
"peine";-65,455;-3,589;0,349;-1,112;-1,044;-0,161;0,127;-0,465;107,843
"risque";-72,199;-1,735;-2,453;147,834;2,509;-6,137;-2,11;0,947;-0,177
"franchement";-34,296;0,056;-6,665;-5,888;-0,001;86;0,095;4,13;16,74
"bref";-48,305;0,063;-1,678;2,048;-2,324;-0,888;18,873;1,32;12,676
"majorité";-78,119;-3,616;4,045;49,615;-2,352;-5,36;1,938;25,737;-0,553
"effectivement";-14,085;-1,88;-3,107;-0,074;-0,29;-2,305;7,89;-0,012;21,69
"traiter";-68,908;-1,796;21,932;-16,209;-0,243;2,436;6,991;84,681;6,182
"meme";-35,568;0,795;-3,781;-0,007;-2,154;1,319;-0,077;-4,427;75,088
"laver";-55,741;12120,339;-19,889;-51,358;-3,852;-5,746;-33,351;-4,242;-22,257
"génial";552,08;0,075;-23,287;-55,246;-1,01;-13,135;-23,597;-4,764;-40,871
"face";-56,654;-3,405;20,617;-9,127;-0,182;-8,897;-1,348;3,947;103,265
"battre";-54,473;-0,553;-2,197;-1,144;-0,888;90,494;-0,363;102,681;0,442
"noir";-19,983;-3,339;-1,39;-22,112;-0,834;1508,597;-13,56;-8,945;-35,178
"intéressant";-0,623;-0,666;-14,418;-0,535;-4,093;-3,037;86,099;-0,954;-1,238
"caisse";-63,328;-3,299;-14,044;692,95;-3,776;-12,07;-30,49;-10,808;-46,518
"baisser";-75,958;-0,04;-24,344;529,984;-2,14;-5,941;-15,749;-5,799;-21,625
"amour";62,142;-0,042;-13,386;-29,9;0,346;-9,004;-10,519;5,133;9,499
"propos";-39,576;-3,537;-0,648;-46,578;-2,267;0,552;444,701;-0,108;-6,528
"nouvelle";-0,056;-1,735;-4,864;-1,497;-0,212;-1,215;-4,795;-0,791;42,497
"nature";-0,012;-3,365;-14,521;-7,772;89,359;-3,38;-5,788;1,192;35,169
"renard";-0,254;-3,405;-24,242;-38,112;7707,044;-14,56;-33,794;-9,159;-48,488
"remettre";-38,45;-3,484;-3,224;-0,916;-3,988;-1,242;39,111;7,936;16,107
"victime";-53,538;-3,458;151,911;-19,983;-3,957;0,083;-3,943;61,282;5,001
"toucher";-21,485;-0,057;-5,995;57,817;-2,225;-4,942;0,025;0,891;0
"tenir";-39,13;-1,699;2,884;-16,993;6,988;0,354;14,45;0,007;32,703
"info";-55,078;-0,57;5,48;-0,147;-0,91;5,085;269,197;-7,444;-42,685
"plaindre";-65,807;-3,405;-7,687;0,338;1,257;-5,892;-2,956;29,521;106,453
"détruire";-73,121;-3,405;90,018;4,338;27,545;-7,317;-5,187;3,947;2,084
"civil";-79,569;-3,352;1240,477;-18,256;-3,837;-12,294;-21,502;1,225;-26,691
"éducation";-39,547;-1,639;-12,919;-11,504;-2,084;-8,736;-4,127;7,116;244,579
"international";-69,394;-3,352;1150,553;-5,318;-3,837;-12,294;-13,685;-8,988;-31,776
"voter";-68,771;-3,326;-4,129;70,281;-2,042;-0,464;16,435;2,115;-1,406
"feu";-36,768;-3,405;384,05;-0,592;-0,888;0,005;-17,126;-3,144;-3,333
"dimanche";10,96;-3,167;-13,094;0,358;-0,696;0,855;-13,331;-1,619;5,756
"complètement";-40,689;-0,561;1,16;-3,421;-0,188;0,003;1,095;-0,713;60,538
"valeur";-28,431;-3,405;0,206;0,017;-3,897;-5,892;2,086;0,011;41,287
"réseau";-50,239;-3,405;0,057;-7,403;-0,182;-8,897;69,387;0,011;30,156
"terroriste";-72,579;-3,167;2064,056;-65,859;-3,625;-11,509;-31,138;-8,389;-39,879
"souhaiter";-4,083;-1,639;-3,473;-2,496;-0,165;-4,485;-4,922;-0,028;76,545
"joli";230,431;-1,615;-12,733;-14,386;-3,821;-1,575;-10,933;-4,169;-17,656
"intérêt";-60,368;-1,556;12,368;2,877;-0,78;-5,407;93,846;-1,842;-2,387
"exprimer";-0,29;-3,247;-12,084;-65,064;-3,716;-5,31;189,8;2,406;2,376
"marcher";-49,343;-1,639;0,267;0,974;-3,852;6,918;-0,52;-4,242;51,597
"accepter";-64,258;-3,339;2,704;12,131;-0,834;-1,575;-10,933;2,069;52,912
"égalité";-62,233;-3,049;-21,487;-14,691;-3,49;-9,145;-7,332;2681,682;-24,89
"porter";-16,316;-0,47;-10,78;-5,217;-0,128;-1,422;-10,354;39,836;91,566
"métier";-26,861;-3,167;-20,344;0,082;-1,875;-3,816;0;8,7;81,282
"corps";-51,245;16,331;9,214;-4,619;-0,062;-1,663;-15,373;19,417;70,483
"difficile";-29,765;0,171;-2,495;-2,126;-2,028;-4,304;5,704;-0,567;69,102
"porte";-21,979;-0,486;-2,442;-1,26;0,458;2,569;-1,379;-5,442;72,573
"pied";-16,532;754,656;-9,888;0,965;-0,081;0,009;-9,215;-4,97;2,255
"humanité";-31,997;-3,26;66,583;-9,131;-1,972;-3,053;-0,842;-1,814;43,525
"type";-37,84;-3,286;-3,934;0,348;-0,133;0,598;24,095;3,317;6,484
"vérité";-18,721;-0,422;-0,961;-41,548;-3,655;-6,498;174,757;0,941;7,005
"profiter";-29,791;-1,52;-2,881;154,644;-1,944;-5,262;-5,76;-2,713;-0,959
"preuve";-60,233;-3,167;1,131;-14,127;-0,696;-1,188;275,655;0,001;-1,325
"source";-53,166;-1,367;1,045;4,638;-0,615;-7,51;234,717;-4,736;-23,494
"courage";22,563;-0,446;0,005;-18,941;-1,944;-2,072;-8,837;-0,131;12,202
"route";-48,135;-3,128;-12,81;327,084;-0,077;-9,474;-12,955;-6,489;-4,829
"logique";-49,339;-1,473;0,023;7,49;-1,889;0,111;56,198;-0,403;-0,737
"envoyer";-38,262;-0,009;5,29;0,092;1,594;-0,326;25,818;-0,122;0,241
"offrir";-9,566;-3,115;-5,962;235,125;-3,565;-7,722;-20,743;-4,892;-10,948
"libre";-33,795;-3,181;1,083;-0,275;-3,64;-7,988;1,309;0,971;51,745
"gars";-6,016;-0,407;-14,757;-15,321;-0,696;519,836;-2,339;-0,388;-1,722
"voler";-55,439;-3,062;36,125;29,993;-0,615;-2,464;-0,586;-3,408;1,126
"suite";-15,006;-0,007;3,634;0,278;-0,717;-8,041;0,025;-0,942;19,487
"franc";-24,245;-2,877;-14,353;519,814;-3,293;-12,305;-25,8;-9,426;-47,548
"culture";-39,943;-1,343;-2,769;-1,22;-3,474;-1,565;127,684;2,221;0,223
"sûrement";-19,102;-3,141;-0,21;-3,35;0,063;-0,6;-1,67;-1,565;89,151
"totalement";-43,46;-1,485;-2,029;1,316;-0,717;-1,245;4,316;0,941;34,35
"touchant";613,051;-3,181;-22,507;-61,189;-3,64;-13,602;-29,169;-6,655;-34,234
"initiative";-38,877;-3,075;-5,735;68,432;-1,778;-4,691;4,611;2,074;-0,374
"but";-46,933;-3,075;19,298;16,072;-1,778;-0,995;3,083;0,204;-0,081
"représenter";-43,063;-1,308;6,321;60,717;-0,566;-10,782;1,296;0,763;-3,663
"réfléchir";-51,55;-3,088;-12,527;-1,937;-1,792;-0,518;70,032;-0,049;36,689
"casser";-53,779;-3,088;150,429;0,117;-3,535;1,06;-7,649;-0,049;2,195
"pratique";-26,085;1093,208;-5,138;3,211;0,133;-8,816;-2,541;0,819;-2,853
"concerner";-61,611;-0,324;-0,925;20,274;-1,723;-0,421;2,183;0,26;14,514
"toilette";-5,658;7352,664;-18,116;-29,542;-3,293;-10,278;-30,074;-5,707;-23,662
"vendre";-31,938;-1,32;0,433;262,42;-1,709;-5,79;-17,911;-3,266;-22,627
"noël";125,579;-2,864;-16,08;-3,286;-3,278;-0,603;-13,289;-7,408;-1,636
"haine";-63,76;-1,32;140,768;-33,956;-0,044;-0,865;10,804;17,552;4,122
"mourir";-20,963;-1,193;0,044;-18,203;10,555;-0,225;-14,809;0;142,89
"arme";-62,521;-2,851;477,175;-5,165;-1,545;-5,192;-10,376;1,103;-0,544
"allemand";-24,263;-2,719;-4,784;-0,901;-1,41;-0,093;394,381;-8,908;-40,026
"réel";-42,172;-2,957;-2,428;2,278;-1,654;-5,59;4,932;48,589;11,226
"européen";-66,637;-0,268;64,299;65,787;-1,613;-0,694;-0,492;-1,959;-10,569
"obliger";-48,205;-1,262;-0,717;3,501;0,147;-2,126;-7,563;64,167;29,158
"discours";-25,03;-2,996;-0,056;-28,353;-1,695;-0,84;13,81;15,043;54,412
"uniquement";-65,957;-1,308;4,226;34,487;-0,041;-0,84;0,022;17,745;-0,065
"rentrer";-35,991;0,427;-0,023;-0,051;0,879;-0,742;-14,066;-1,175;108,593
"garçon";173,375;-2,917;-18,42;-46,275;-1,613;-10,446;-12,353;11,138;0,012
"grave";-30,828;-1,274;3,62;-2,928;-0,537;-0,078;-0,598;0,062;56,632
"excellent";229,976;-1,274;-13,212;-15,724;-0,537;-8,762;-12,731;-0,577;-14,672
"voisin";-17,987;-0,275;-0,132;-0,125;703,122;-0,3;-3,719;-3,055;0,006
"racisme";-57,528;-2,746;-2,258;-34,376;-0,003;480,164;12,656;-0,312;0,544
"information";-38,398;-1,204;17,326;-26,1;-1,572;-6,771;235,788;0;-3,304
"content";-7,438;0,003;-3,201;0,004;0,86;0,1;4,085;-0,008;4,058
"taxe";-61,011;-2,68;-16,6;584,667;-0,347;-9,44;-23,607;-2,406;-43,804
"ultra";-55,084;-1,09;-7,288;324,923;-3,143;-9,719;-5,994;-0,823;-14,188
"résultat";-51,28;-2,785;-6,293;11,272;-1,477;-0,006;30,354;-0,063;5,522
"différent";-34,27;0,012;-2,05;-0,99;-1,559;-6,719;4,997;-0,11;70,41
"adulte";-33,984;-1,181;-15,98;-40,596;-3,263;-5,192;48,183;-4,119;169,919
"média";-65,699;-2,877;62,475;-6,238;-1,572;-0,625;118,903;-4,195;-1,716
"ia";-51,457;-2,693;-14,784;21,964;-3,082;-1,463;177,367;-6,855;-6,832
"fonctionner";-64,762;-0,229;-6,616;115,36;-1,531;-5,143;1,637;1,138;-0,286
"citoyen";-64,449;-2,825;8,248;25,37;-1,518;-2,714;2,288;0,157;2,395
"bonheur";268,425;-2,851;-19,958;-15,305;-3,263;-12,192;-14,676;-1,006;-11,961
"poste";-46,541;-2,68;-11,206;92,905;-0,347;-4,555;1,021;9,221;-0,692
"drôle";5,939;-1,193;-9,44;-29,285;-3,278;8,148;10,558;0,48;2,06
"cadeau";-0,136;-2,614;-18,124;92,259;-2,992;-7,345;-22,878;-0,612;0,16
"empêcher";-61,585;-2,812;2,95;0,214;-3,218;-2,674;-0,502;20,668;47,52
"doute";-19,283;-2,851;-0,502;-4,447;-0,462;-1,874;42,705;1,103;8,026
"sérieux";-32,428;0,012;-2,05;-9,743;-1,559;74,023;27,849;0,123;1,602
"crime";-60,699;-2,667;1279,404;-36,767;-3,052;-7,562;-16,026;-3,588;-20,161
"qualité";-33,413;-2,825;-19,754;194,082;-1,518;-5,093;-1,304;-0,959;-2,332
"fermer";-48,278;0,014;0,053;16,987;-1,545;-0,024;-7,922;-5,625;47,802
"minimum";-63,511;-2,785;-4,134;53,851;-1,477;-2,593;8,045;1,286;1,312
"clair";-38,105;-2,864;1,315;-0,031;-0,015;0,542;83,359;-0,453;-1,636
"sport";-7,116;0,036;-17,004;-0,099;-3,128;-0,398;-15,059;6,762;79,864
"prochain";-18,553;-1,147;-0,783;-2,836;-1,504;-1,768;5,575;-4,004;54,865
"enfance";306,014;-0,198;-15,382;-38,953;-3,173;-7,997;-20,708;-5,38;-4,383
"taxer";-60,799;-2,561;-19,865;553,052;-2,932;-2,925;-22,294;-8,391;-30,802
"israel";-61,112;-2,574;1869,1;-53,06;-2,947;-11,01;-28,93;-8,434;-44,155
"froid";158,914;0,632;-1,049;-12,421;-3,143;-6,248;-15,193;-5,298;-8,413
"manifestant";-61,011;-2,68;1220,247;-39,127;-3,067;-7,616;-8,834;-6,812;-17,334
"chiffre";-54,414;-2,614;-1,726;144,043;0,001;-2,084;4,032;-0,612;-13,564
"évidemment";-56,326;0,022;-0,024;0,69;-0,425;-4,995;83,958;0,182;0,586
"livre";-27,948;-1,011;-3,453;-17,406;-3,037;0,515;263,596;0,358;-4,731
"tourner";-9,344;-1,101;-11,776;80,04;-3,158;0,07;-2,698;-2,608;-0,464
"physique";-46,541;-2,68;-14,685;50,445;-1,37;-3,318;6,139;1,618;3,235
"fond";-8,964;-1,079;-7,204;0;-1,423;-0,103;25,46;-0,801;4,681
"voix";125,575;-2,733;-0,002;-26,733;-1,423;-3,495;-0,313;-2,54;-11,518
"règle";-41,851;15,723;-4,49;0,142;-1,356;-4,506;-0,186;14,185;48,109
"mignon";384,463;-2,746;-21,295;-47,134;15,747;-7,888;-22,337;-7,025;-18,374
"sauver";-30,008;-0,151;-1,317;26,248;3,055;-0,308;-6,413;-2,373;17,003
"lol";-19,419;0,68;-0,931;-13,009;1,28;517,255;-0,514;-0,028;-12,355
"habiter";-4,455;2,081;-8,373;51,295;5,234;-0,831;-1,803;-2,473;-3,132
"perso";-23,469;7,325;-18,633;8,268;-3,067;0,987;-0,209;-0,715;28,152
"naturel";6,467;-2,64;-9,368;-0,003;34,476;-7,453;-3,449;4,147;0,108
"mondial";-47,894;-2,64;1,776;299,904;-3,022;-7,453;-12,578;-3,513;-26,507
"gentil";15,37;-2,627;-1,185;-21,434;42,013;-0,68;-3,366;20,713;-0,119
"entier";-37,445;0,632;5,415;-0,468;-1,437;-4,799;5,359;-0,312;27,483
"produit";-56,637;-2,495;-17,208;450,03;-2,856;-2,711;-11,161;-8,175;-23,969
"économie";-62,988;-0,146;-16,399;545,43;-3,037;-9,329;-8,601;-5,013;-48,068
"top";94,226;2,36;-10,638;-1,311;-0,298;-4,265;-17,053;-0,592;-4,222
"subir";-51,98;-2,614;89,854;-1,825;-0,306;-0,031;-5,002;45,173;2,148
"esprit";-9,426;-2,627;-3,321;-33,931;-0,314;-7,399;0,244;-0,632;162,843
"revoir";62,475;-2,667;-4,49;-2,744;-3,052;-7,562;-1,617;-3,588;-0,388
"milliard";-52,225;-2,416;-1,609;451,891;-1,105;-8,325;-16,872;-5,963;-41,155
"juif";-55,799;-0,044;1454,708;-41,003;-2,69;-8,047;-16,167;-7,701;-37,575
"cacher";-44,096;-2,574;66,205;0,018;-1,263;-0,016;0,156;0,113;1,975
"photo";-3,368;-0,966;-1,675;-19,41;0,402;0,025;139,878;-2,208;-2,886
"blague";-34,806;-2,627;1,24;-15,576;0,001;1237,965;-17,332;-6,642;-24,491
"produire";-57,528;-0,14;-5,422;317,864;-1,329;-4,409;-6,203;-1,353;-19,73
"fortune";-46,823;-2,495;-11,528;465,019;-2,856;-8,659;-15,939;-6,218;-29,604
"étonner";-41,55;-2,653;-5,5;0,343;-0,33;516,159;-9,881;-0,217;-1,675
"moyenne";-52,537;-2,43;-16,7;432,894;-2,781;-10,39;-13,576;-1,793;-19,442
"bout";-9,037;-0,966;-0,31;-0,947;-1,289;0,225;-2,485;-4,851;54,444
"bcp";-20,594;2,551;0,634;2,148;0,008;-1,085;-13,056;3,366;24,495
"économique";-60,487;-0,922;0,075;289,933;-2,917;-8,882;-14,796;0;-15,288
"svp";-4,414;-2,574;-3,987;-9,888;-0,282;-1,97;336,977;-3,327;-37,311
"emji_visage_retenant_ses_larmes";424,14;-2,245;-17,414;-32,164;-2,57;-9,602;-16,872;-3,769;-35,585
"cest";-27,43;3,068;-0,032;-4,578;-1,066;33,359;-0,885;4,324;18,092
"soir";-0,085;0,841;-5,112;-0,006;42,994;15,948;-10,624;-1,245;0,69
"prouver";-53,785;-0,867;3,627;-3,523;-0,229;-2,669;47,782;14,044;4,202
"national";-18,625;-2,588;-0,611;15,052;-0,29;-7,236;51,723;-3,364;-3,407
"fédéral";-54,408;-2,509;69,851;53,529;-2,871;-5,316;-1,425;0,173;-7,533
"emji_visage_envoyant_un_bisou";89,048;-0,674;-2,333;-16,077;-2,57;-1,935;2,608;-2,421;-14,891
"merveilleux";515,813;-2,561;-19,865;-50,294;-2,932;-8,938;-24,365;-3,29;-34,912
"bosser";-39,773;-2,482;-19,252;170,384;-1,171;-3,836;-4,061;-0,425;0,052
"élève";-16,71;-2,18;-16,904;-26,776;-2,495;-1,742;0,026;-3,571;228,896
"privé";-42,982;-0,065;-4,208;173,508;-0,2;-3,647;-0,678;-1,793;-6,595
"personnel";-41,048;0,149;-9,512;22,812;-0,207;-10,446;9,619;-1,824;16,101
"parole";0,006;-2,522;12,733;-47,022;-1,21;-3,978;-0,019;0,583;36,998
"refuser";-53,169;-2,561;22,196;32,548;-1,25;-4,121;0,044;3,224;-0,501
"débat";-44,822;-0,889;-3,638;-6,986;-2,871;-1,026;171,669;0,003;2,574
"élastique";522,628;-2,43;-18,843;-45,043;-2,781;-8,381;-25,051;-7,959;-36,801
"tirer";-30,281;-0,889;18,939;-3,131;0,011;8,212;-0,955;0,173;14,28
"vivant";-8,309;-2,482;-0,012;-1,823;9,882;-6,803;-6,006;-3,069;70,993
"retour";-1,9;0,122;-0,783;12,391;-1,184;-0,123;-0,007;-3,105;-0,03
"bonjour";-0,275;0,122;-1,924;-1,071;-0,236;-3,883;125,662;-3,105;-22,223
"moitié";-32,024;-0,037;-0,748;3,268;-2,66;1,468;46,429;0,073;-1,429
"italien";-0,002;194,277;-8,399;-5,996;-0,976;15,877;26,463;-5,54;-18,654
"etait";5,221;-0,05;-2,145;-23,347;-2,721;-0,04;-3,352;-2,778;44,532
"énergie";-19,81;-2,259;-11,518;281,07;-2,585;-7,658;-6,387;-3,809;-21,619
"soin";-26,747;-2,43;-4,208;25,058;6,777;-1,57;-9,146;1,575;16,485
"arabe";-51,641;-0,028;757,703;-30,919;-2,615;10,939;-4,482;-2,527;-27,754
"oser";-36,744;1,073;0,046;-3,15;-0,207;-0,375;-0,036;28,105;34,209
"forme";-21,912;-2,443;-2,44;0,776;0,024;1,052;32,894;-0,374;0,274
"financer";-54,763;-2,416;54,821;111,872;-1,105;-4,959;-5,486;-7,916;-9,561
"démocratie";-47,883;-0,04;280,476;-14,804;-1,028;-2,213;6,266;-0,772;-1,511
"douche";-46,951;6758,699;-17,823;-29,185;-2,63;-4,503;-21,428;-5,583;-0,312
"âme";168,939;-2,43;-9,419;-24,365;-0,2;-8,381;-6,678;-4,327;-1,199
"phrase";-4,231;-2,43;-6,555;-40,403;-0,2;-0,072;368,799;-2,923;-14,876
"nombreux";-32,972;-2,456;0,901;35,528;-2,811;-6,695;0,192;0,013;1,484
"fait";-54,451;-0,801;0,082;-4,114;-0,186;-3,554;341,519;-0,325;-15,913
"banque";-40,663;-2,232;-1,543;434,044;-2,555;-9,546;-25,084;-2,386;-40,051
"soutien";-30,736;-2,443;463,309;-5,318;-2,796;-6,641;-12,134;2,579;-7,737
"emji_visage_de_clown";-20,74;0,026;7,451;3,861;-0,538;8,518;15,171;-1,321;-10,998
"mesure";-50,059;-0,823;3,113;79,414;-2,781;-5,009;0,003;0,782;-2,142
"lien";-18,546;-2,43;-0,608;8,268;-2,781;-6,587;50,404;-1,793;-0,528
"région";-7,586;-0,769;4,689;72,465;-0,166;-0,721;-1,852;-7,744;-16,785
"général";-45,281;-0,065;-1,66;14,16;-1,118;-5,009;4,152;17,802;4,141
"décider";-48,504;-2,364;8,638;6,623;-1,053;0,022;-11,35;-0,023;38,057
"condition";-45,472;-0,748;0,023;116,896;-1,028;-7,991;-7,06;-0,251;0,211
"chaud";63,912;-0,054;-6,301;-0,147;-2,736;0,013;-8,783;-2,814;-6,14
"changement";-43,432;-2,351;-7,388;89,843;-1,04;-4,705;0,053;-4,087;3,681
"user";-57,674;-2,43;98,099;25,058;-2,781;-0,355;-0,364;-1,793;-3,355
"total";-39,831;-2,39;52,352;11,393;-2,736;-2,377;-0,006;1,719;-0,652
"responsable";-53,202;-2,351;20,454;21,212;0,049;-3,368;-1,785;0,057;4,434
"endroit";-16,996;0,264;-4,381;13,269;-0,123;-1,165;-0,531;-2,492;16,675
"emji_étincelles";290,852;-0,511;-8,186;-29,876;-2,329;-4,984;-12,815;-4,74;-19,498
"udc";-42,509;-0,726;-4,611;-9,37;-2,645;0,05;463,45;-2,598;-24,365
"origine";-35,25;-0,78;-0,481;-5,378;-0,173;3,21;153,984;-0,295;-2,301
"forcément";-32,613;-0,758;-7,388;5,105;-0,16;-2,254;-0,442;16,044;29,974
"couple";-19,564;-0,612;-9,131;-19,332;-0,863;-5,515;-22,099;1065,659;0,968
"autoriser";-52,265;-0,726;597,955;-0,263;0,063;-4,553;-12,368;-2,598;-19,096
"compter";-30,053;-2,324;-0,748;49,999;0,058;-1,296;-0,149;0,073;0,096
"américain";-42,509;-2,311;29,327;112,132;-1,002;-3,23;-2,93;-5,625;-13,067
"retourner";-25,35;-0,769;5,872;-9,035;-1,053;-0,721;-1,852;-0,023;80,44
"musulman";-50,08;36,093;927,055;-38,193;-2,54;-7,491;-7,242;-7,269;-17,556
"millier";-50,043;-0,737;217,212;5,533;-0,147;-2,173;-4,778;-5,667;-1,914
"capable";-34,35;-2,245;-3,211;-8,42;2,464;-1,101;8,93;17,849;42,011
"pro";-31,976;-2,232;549,187;-14,405;-0,925;-2,957;-1,223;-3,729;-11,887
"neige";121,577;-0,653;-13,077;0,103;-2,54;1,92;-20,549;-7,269;-19,207
"ensemble";-11,284;-2,324;0,031;0,289;-2,66;-4,604;0,929;1,981;12,323
"emji_mains_en_prière_peau_claire";235,771;0,003;-9,27;-28,227;-2,239;-6,382;-8,832;-4,488;-10,447
"coûter";-31,976;-0,663;-13,178;374,511;-2,555;-7,547;-16,729;-1,341;-26,794
"proposer";-34,65;-0,684;-0,052;54,403;0,084;-5,889;0,803;1,26;-1,044
"prison";-51,953;-2,298;393,597;-10,317;0,068;-2,093;-6,722;0,469;-0,136
"prime";-40,663;-2,232;-5,306;465,457;-2,555;-5,782;-22,837;-7,313;-40,051
"ordre";-49,42;-2,298;131,567;-0,085;0,787;-4,503;0,331;-1,488;0,914
"impression";-17,287;-0,769;-10,564;-9,035;-2,706;-3,414;15,95;-2,742;83,823
"dangereux";-37,705;-2,298;-2,58;8,962;2,294;-0,595;-0,612;3,341;22,484
"comparer";-20,075;-2,272;-0,265;13,269;0,078;-1,165;-0,251;11,577;1,076
"client";-31,384;-2,206;-14,971;268,381;-2,525;-1,008;-8,412;-1,284;-14,269
"proche";-11,83;-2,285;-1,754;17,147;-2,615;-1,197;-0,965;-2,527;12,001
"intéresser";-36,153;-0,737;-0,119;0;-1,015;-7,936;15,124;10,901;15,107
"gamin";7,869;-2,285;-13,579;-26,981;-0,129;-0,174;-9,149;-0,682;77,084
"final";-26,715;-0,684;-5,469;95,437;0,852;-3,047;-0,864;-1,4;-0,41
"coût";-51,953;-0,716;-13,68;499,124;-2,63;-9,827;-23,574;-1,488;-32,144
"renseigner";-44,854;-2,311;9,415;-2,025;-2,645;-2,133;156,32;-1,518;-2,983
"date";0,123;-0,026;-2,456;-23,056;0,078;-0,547;37,192;-1,429;2,587
"charger";-44,776;-2,206;-0,16;83,129;-2,525;-7,435;-5,947;25,887;-0,011
"réussir";-29,182;-2,285;-0,64;40,163;-0,976;-4,452;1,655;0,103;0,182
"marché";-36,492;-2,245;-9,702;342,859;-2,57;-4,302;-13,32;-3,769;-19,655
"jeunesse";100,972;-2,232;-13,178;-3,777;-2,555;-5,782;-7,359;-2,386;-0,576
"commettre";-51,641;-2,285;846,815;-25,113;-2,615;-5,996;-9,149;8,97;-23,898
