"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Coord. facteur 19";"Coord. facteur 20";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"Corr. facteur 19";"Corr. facteur 20";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"COR -facteur 19";"COR -facteur 20";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"CTR -facteur 19";"CTR -facteur 20";"mass";"chi.distance";"inertie"
"*a_0508";0,592596855197972;-1,51178289648319;0,707281861913402;-0,230883834351106;0,086436553147179;-0,740518620467933;0,374945959210998;-1,29853469054412;0,150269590158973;-0,346153247038999;-0,002426837291491;-0,414252806419098;0,20522413311969;0,784560203484256;-6,42674833438075;-5,54589966929519;-2,59023865437046;-1,51517211308436;0,371322393619229;0,359255928619683;0,0632153677327065;-0,161269691013251;0,0754494098295411;-0,0246295712912052;0,00922063363114055;-0,0789949465563027;0,0399974223344422;-0,138521403305455;0,0160300334327104;-0,0369259549919994;-0,00025888327024246;-0,0441904867742514;0,021892318410048;0,083693089723089;-0,685574443603339;-0,591609766282119;-0,276314137706311;-0,161631236255837;0,0396108778744472;0,03832368572098;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,33121916548441;NA
"*postDate_20-10-2023";0,592596855197972;-1,51178289648319;0,707281861913402;-0,230883834351106;0,086436553147179;-0,740518620467933;0,374945959210998;-1,29853469054412;0,150269590158973;-0,346153247038999;-0,002426837291491;-0,414252806419098;0,20522413311969;0,784560203484256;-6,42674833438075;-5,54589966929519;-2,59023865437046;-1,51517211308436;0,371322393619229;0,359255928619683;0,0632153677327065;-0,161269691013251;0,0754494098295411;-0,0246295712912052;0,00922063363114055;-0,0789949465563027;0,0399974223344422;-0,138521403305455;0,0160300334327104;-0,0369259549919994;-0,00025888327024246;-0,0441904867742514;0,021892318410048;0,083693089723089;-0,685574443603339;-0,591609766282119;-0,276314137706311;-0,161631236255837;0,0396108778744472;0,03832368572098;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,33121916548441;NA
"*a_0507";0,491143029373612;1,14871722377434;-0,1280505113681;-1,62996179892346;1,93165877748165;0,590757241651235;-0,488981471292903;-0,607633520646288;-0,796331905158875;0,0680488888213807;-2,18346441266981;2,53510407301197;1,90442538115292;-2,11268651789714;0,914991564448344;-0,324843899752938;2,08513382240121;-7,39268448660855;-3,69290302595236;-0,265612928111093;0,0485125322982757;0,11346426211324;-0,0126481578624425;-0,160999077022589;0,190799122103678;0,0583519016906272;-0,0482990249288671;-0,0600188520103057;-0,0786574886717572;0,00672151230776763;-0,215671161976734;0,250404283205106;0,188109150058928;-0,208680092775279;0,0903780674227666;-0,0320863765464833;0,20595858203358;-0,730210597481052;-0,364765590889886;-0,0262358518459741;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,59940707641164;NA
"*postLikes_391";0,491143029373612;1,14871722377434;-0,1280505113681;-1,62996179892346;1,93165877748165;0,590757241651235;-0,488981471292903;-0,607633520646288;-0,796331905158875;0,0680488888213807;-2,18346441266981;2,53510407301197;1,90442538115292;-2,11268651789714;0,914991564448344;-0,324843899752938;2,08513382240121;-7,39268448660855;-3,69290302595236;-0,265612928111093;0,0485125322982757;0,11346426211324;-0,0126481578624425;-0,160999077022589;0,190799122103678;0,0583519016906272;-0,0482990249288671;-0,0600188520103057;-0,0786574886717572;0,00672151230776763;-0,215671161976734;0,250404283205106;0,188109150058928;-0,208680092775279;0,0903780674227666;-0,0320863765464833;0,20595858203358;-0,730210597481052;-0,364765590889886;-0,0262358518459741;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,59940707641164;NA
"*postDate_19-10-2023";0,491143029373612;1,14871722377434;-0,1280505113681;-1,62996179892346;1,93165877748165;0,590757241651235;-0,488981471292903;-0,607633520646288;-0,796331905158875;0,0680488888213807;-2,18346441266981;2,53510407301197;1,90442538115292;-2,11268651789714;0,914991564448344;-0,324843899752938;2,08513382240121;-7,39268448660855;-3,69290302595236;-0,265612928111093;0,0485125322982757;0,11346426211324;-0,0126481578624425;-0,160999077022589;0,190799122103678;0,0583519016906272;-0,0482990249288671;-0,0600188520103057;-0,0786574886717572;0,00672151230776763;-0,215671161976734;0,250404283205106;0,188109150058928;-0,208680092775279;0,0903780674227666;-0,0320863765464833;0,20595858203358;-0,730210597481052;-0,364765590889886;-0,0262358518459741;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,59940707641164;NA
"*a_0506";0,471525335439437;1,42339199625733;0,848368369495109;1,4028380872917;-0,0273325789932214;2,95812514884864;-0,407367895856227;0,570374906659639;-0,239389113982192;1,34753788347412;-0,449739133029926;1,92814445195099;-8,23550387251862;-0,207684940678351;0,802214850249079;-1,08269973956884;-1,81500656426883;-0,51738964911617;-0,895837555575617;-0,0995194467589569;0,0486267336143248;0,14678936258274;0,0874892176722842;0,144669710931204;-0,00281871182267909;0,305060943282809;-0,0420104046718249;0,0588207389123336;-0,0246873493339075;0,138966797264118;-0,0463799999153863;0,198842691130435;-0,849298272839337;-0,0214178105120508;0,0827295691082282;-0,111654979835278;-0,187175182488761;-0,0533565574348919;-0,0923845462854848;-0,0102630871838155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,80097303733974;NA
"*postLikes_249";0,471525335439437;1,42339199625733;0,848368369495109;1,4028380872917;-0,0273325789932214;2,95812514884864;-0,407367895856227;0,570374906659639;-0,239389113982192;1,34753788347412;-0,449739133029926;1,92814445195099;-8,23550387251862;-0,207684940678351;0,802214850249079;-1,08269973956884;-1,81500656426883;-0,51738964911617;-0,895837555575617;-0,0995194467589569;0,0486267336143248;0,14678936258274;0,0874892176722842;0,144669710931204;-0,00281871182267909;0,305060943282809;-0,0420104046718249;0,0588207389123336;-0,0246873493339075;0,138966797264118;-0,0463799999153863;0,198842691130435;-0,849298272839337;-0,0214178105120508;0,0827295691082282;-0,111654979835278;-0,187175182488761;-0,0533565574348919;-0,0923845462854848;-0,0102630871838155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,80097303733974;NA
"*postDate_16-10-2023";0,471525335439437;1,42339199625733;0,848368369495109;1,4028380872917;-0,0273325789932214;2,95812514884864;-0,407367895856227;0,570374906659639;-0,239389113982192;1,34753788347412;-0,449739133029926;1,92814445195099;-8,23550387251862;-0,207684940678351;0,802214850249079;-1,08269973956884;-1,81500656426883;-0,51738964911617;-0,895837555575617;-0,0995194467589569;0,0486267336143248;0,14678936258274;0,0874892176722842;0,144669710931204;-0,00281871182267909;0,305060943282809;-0,0420104046718249;0,0588207389123336;-0,0246873493339075;0,138966797264118;-0,0463799999153863;0,198842691130435;-0,849298272839337;-0,0214178105120508;0,0827295691082282;-0,111654979835278;-0,187175182488761;-0,0533565574348919;-0,0923845462854848;-0,0102630871838155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,80097303733974;NA
"*a_0505";0,440685894941263;1,15088712070952;0,715319204495847;1,90769950551024;1,47882206171097;-0,314191981922458;0,188886011671785;1,78901497548107;1,12864897331025;0,0442987312300517;1,94619293422057;0,918911826434092;2,09070053856047;-0,191100022305543;-0,613956322622153;-0,382421986116902;-1,07935290061585;4,56460659198799;-8,03460013140484;-1,15763079770643;0,042031932732198;0,10976981699508;0,0682260290845619;0,181953400844702;0,14104773974899;-0,0299671407702324;0,018015652935068;0,170633455641546;0,107648777210725;0,00422514383273243;0,185624843985399;0,0876443755492717;0,199407753705519;-0,0182268218131617;-0,0585581956427298;-0,0364748120606892;-0,102946994750161;0,435365051220798;-0,766327618219614;-0,110413018379911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,68940998823262;NA
"*postDate_15-10-2023";0,440685894941263;1,15088712070952;0,715319204495847;1,90769950551024;1,47882206171097;-0,314191981922458;0,188886011671785;1,78901497548107;1,12864897331025;0,0442987312300517;1,94619293422057;0,918911826434092;2,09070053856047;-0,191100022305543;-0,613956322622153;-0,382421986116902;-1,07935290061585;4,56460659198799;-8,03460013140484;-1,15763079770643;0,042031932732198;0,10976981699508;0,0682260290845619;0,181953400844702;0,14104773974899;-0,0299671407702324;0,018015652935068;0,170633455641546;0,107648777210725;0,00422514383273243;0,185624843985399;0,0876443755492717;0,199407753705519;-0,0182268218131617;-0,0585581956427298;-0,0364748120606892;-0,102946994750161;0,435365051220798;-0,766327618219614;-0,110413018379911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,68940998823262;NA
"*a_0504";-3,18813857608316;-0,595046006230015;-0,517131364958632;0,131569041924561;-0,728454293816794;-0,0519066420565391;-1,1845923771823;-0,859350051375966;0,696811255607036;-1,25865864274725;0,205012237245959;0,176025404585528;-0,0921825247107577;-0,156442472583927;0,704661538040356;-0,362742398402717;-0,185151934323742;-0,0604643431734966;0,169105308325704;-5,5468908462388;-0,464462327051783;-0,0866889710597239;-0,0753380166602538;0,019167568134799;-0,106124488751892;-0,00756199242400662;-0,172576730585485;-0,125193969800558;0,10151458902164;-0,18336703635149;0,029867102233158;0,0256441704408189;-0,0134295636525525;-0,0227912410743874;0,102658253376241;-0,0528459395543151;-0,0269737642269603;-0,0088087167053203;0,02463601978;-0,808095937131909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,07073062813801;NA
"*postDate_13-10-2023";-3,18813857608316;-0,595046006230015;-0,517131364958632;0,131569041924561;-0,728454293816794;-0,0519066420565391;-1,1845923771823;-0,859350051375966;0,696811255607036;-1,25865864274725;0,205012237245959;0,176025404585528;-0,0921825247107577;-0,156442472583927;0,704661538040356;-0,362742398402717;-0,185151934323742;-0,0604643431734966;0,169105308325704;-5,5468908462388;-0,464462327051783;-0,0866889710597239;-0,0753380166602538;0,019167568134799;-0,106124488751892;-0,00756199242400662;-0,172576730585485;-0,125193969800558;0,10151458902164;-0,18336703635149;0,029867102233158;0,0256441704408189;-0,0134295636525525;-0,0227912410743874;0,102658253376241;-0,0528459395543151;-0,0269737642269603;-0,0088087167053203;0,02463601978;-0,808095937131909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,07073062813801;NA
"*a_0503";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postLikes_524";0,788612772320323;1,36652425550325;-1,24957033102254;-0,59149635103465;1,64674665809885;-0,0298075931627559;0,214650715171786;-1,00434231763076;1,70233458326701;0,684048758817134;2,40184740635241;-1,20148740813101;0,508946696296187;0,0888133811510341;0,0451714324260913;0,119965895378189;-0,746023540610143;2,57189216975856;-4,23278027692823;-0,566152656503015;0,118300722231936;0,204993898206647;-0,187449503518213;-0,0887310578537415;0,247030387820035;-0,00447147183372962;0,0322000042653501;-0,150662563065305;0,255369197341746;0,102614952547404;0,360303932215518;-0,180236528145833;0,0763476878167286;0,013322998945495;0,00677621929015263;0,0179962239575244;-0,111911861884426;0,385812545604466;-0,6349643087017;-0,0849292206627251;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,15986511209354;NA
"*postDate_12-10-2023";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0502";1,73882013396852;-3,73872527284309;2,68549230674152;-5,23513283899727;-1,63755754377515;0,621877721367216;-2,20510445352771;2,63294371534704;2,20214462062075;0,0258237292178378;0,0910472891523737;0,497930078788432;-0,04896458038283;0,111825777256805;2,13471060661218;0,429211707200121;-1,17492399748801;1,0364935855649;-0,436259182348516;-0,197415326922256;0,195595713631065;-0,420560254350887;0,302084599738913;-0,58888755863442;-0,184204927312185;0,0699535359212051;-0,248046920318558;0,296173534509496;0,247713975801551;0,00290484947022693;0,0102416915631683;0,0560109623740757;-0,00550790841187643;0,0125790139403167;0,240128485022289;0,0482809972857925;-0,132164387369057;0,11659268177433;-0,0490737508915387;-0,0222067774560102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,91158949223224;NA
"*postLikes_9300";1,73882013396852;-3,73872527284309;2,68549230674152;-5,23513283899727;-1,63755754377515;0,621877721367216;-2,20510445352771;2,63294371534704;2,20214462062075;0,0258237292178378;0,0910472891523737;0,497930078788432;-0,04896458038283;0,111825777256805;2,13471060661218;0,429211707200121;-1,17492399748801;1,0364935855649;-0,436259182348516;-0,197415326922256;0,195595713631065;-0,420560254350887;0,302084599738913;-0,58888755863442;-0,184204927312185;0,0699535359212051;-0,248046920318558;0,296173534509496;0,247713975801551;0,00290484947022693;0,0102416915631683;0,0560109623740757;-0,00550790841187643;0,0125790139403167;0,240128485022289;0,0482809972857925;-0,132164387369057;0,11659268177433;-0,0490737508915387;-0,0222067774560102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,91158949223224;NA
"*postDate_10-10-2023";1,73882013396852;-3,73872527284309;2,68549230674152;-5,23513283899727;-1,63755754377515;0,621877721367216;-2,20510445352771;2,63294371534704;2,20214462062075;0,0258237292178378;0,0910472891523737;0,497930078788432;-0,04896458038283;0,111825777256805;2,13471060661218;0,429211707200121;-1,17492399748801;1,0364935855649;-0,436259182348516;-0,197415326922256;0,195595713631065;-0,420560254350887;0,302084599738913;-0,58888755863442;-0,184204927312185;0,0699535359212051;-0,248046920318558;0,296173534509496;0,247713975801551;0,00290484947022693;0,0102416915631683;0,0560109623740757;-0,00550790841187643;0,0125790139403167;0,240128485022289;0,0482809972857925;-0,132164387369057;0,11659268177433;-0,0490737508915387;-0,0222067774560102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,91158949223224;NA
"*a_0500";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_8-10-2023";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0499";-3,18813857608316;-0,595046006230015;-0,517131364958632;0,131569041924561;-0,728454293816794;-0,0519066420565391;-1,1845923771823;-0,859350051375966;0,696811255607036;-1,25865864274725;0,205012237245959;0,176025404585528;-0,0921825247107577;-0,156442472583927;0,704661538040356;-0,362742398402717;-0,185151934323742;-0,0604643431734966;0,169105308325704;-5,5468908462388;-0,464462327051783;-0,0866889710597239;-0,0753380166602538;0,019167568134799;-0,106124488751892;-0,00756199242400662;-0,172576730585485;-0,125193969800558;0,10151458902164;-0,18336703635149;0,029867102233158;0,0256441704408189;-0,0134295636525525;-0,0227912410743874;0,102658253376241;-0,0528459395543151;-0,0269737642269603;-0,0088087167053203;0,02463601978;-0,808095937131909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,07073062813801;NA
"*postLikes_277";-3,18813857608316;-0,595046006230015;-0,517131364958632;0,131569041924561;-0,728454293816794;-0,0519066420565391;-1,1845923771823;-0,859350051375966;0,696811255607036;-1,25865864274725;0,205012237245959;0,176025404585528;-0,0921825247107577;-0,156442472583927;0,704661538040356;-0,362742398402717;-0,185151934323742;-0,0604643431734966;0,169105308325704;-5,5468908462388;-0,464462327051783;-0,0866889710597239;-0,0753380166602538;0,019167568134799;-0,106124488751892;-0,00756199242400662;-0,172576730585485;-0,125193969800558;0,10151458902164;-0,18336703635149;0,029867102233158;0,0256441704408189;-0,0134295636525525;-0,0227912410743874;0,102658253376241;-0,0528459395543151;-0,0269737642269603;-0,0088087167053203;0,02463601978;-0,808095937131909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,07073062813801;NA
"*postDate_6-10-2023";-3,18813857608316;-0,595046006230015;-0,517131364958632;0,131569041924561;-0,728454293816794;-0,0519066420565391;-1,1845923771823;-0,859350051375966;0,696811255607036;-1,25865864274725;0,205012237245959;0,176025404585528;-0,0921825247107577;-0,156442472583927;0,704661538040356;-0,362742398402717;-0,185151934323742;-0,0604643431734966;0,169105308325704;-5,5468908462388;-0,464462327051783;-0,0866889710597239;-0,0753380166602538;0,019167568134799;-0,106124488751892;-0,00756199242400662;-0,172576730585485;-0,125193969800558;0,10151458902164;-0,18336703635149;0,029867102233158;0,0256441704408189;-0,0134295636525525;-0,0227912410743874;0,102658253376241;-0,0528459395543151;-0,0269737642269603;-0,0088087167053203;0,02463601978;-0,808095937131909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,07073062813801;NA
"*a_0498";1,73882013396852;-3,73872527284309;2,68549230674152;-5,23513283899727;-1,63755754377515;0,621877721367216;-2,20510445352771;2,63294371534704;2,20214462062075;0,0258237292178378;0,0910472891523737;0,497930078788432;-0,04896458038283;0,111825777256805;2,13471060661218;0,429211707200121;-1,17492399748801;1,0364935855649;-0,436259182348516;-0,197415326922256;0,195595713631065;-0,420560254350887;0,302084599738913;-0,58888755863442;-0,184204927312185;0,0699535359212051;-0,248046920318558;0,296173534509496;0,247713975801551;0,00290484947022693;0,0102416915631683;0,0560109623740757;-0,00550790841187643;0,0125790139403167;0,240128485022289;0,0482809972857925;-0,132164387369057;0,11659268177433;-0,0490737508915387;-0,0222067774560102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,91158949223224;NA
"*postDate_4-10-2023";1,73882013396852;-3,73872527284309;2,68549230674152;-5,23513283899727;-1,63755754377515;0,621877721367216;-2,20510445352771;2,63294371534704;2,20214462062075;0,0258237292178378;0,0910472891523737;0,497930078788432;-0,04896458038283;0,111825777256805;2,13471060661218;0,429211707200121;-1,17492399748801;1,0364935855649;-0,436259182348516;-0,197415326922256;0,195595713631065;-0,420560254350887;0,302084599738913;-0,58888755863442;-0,184204927312185;0,0699535359212051;-0,248046920318558;0,296173534509496;0,247713975801551;0,00290484947022693;0,0102416915631683;0,0560109623740757;-0,00550790841187643;0,0125790139403167;0,240128485022289;0,0482809972857925;-0,132164387369057;0,11659268177433;-0,0490737508915387;-0,0222067774560102;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,91158949223224;NA
"*a_0497";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_2-10-2023";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0496";1,30611427577596;2,90425451540809;2,32533841735651;1,06143097499666;-3,60340274110795;2,89485595202317;-4,57564200184057;-1,42530520836628;-3,1410169061217;-0,040913056896211;-0,47263321222025;-4,78653222122162;2,28127999365958;-1,83373766008078;-0,539435484126809;0,373608800762595;-0,137974731810673;0,500691252996807;0,185814466583331;-0,0559938228260916;0,128499611855931;0,28572965236067;0,228774074065209;0,1044269026291;-0,354514043817399;0,284804992268239;-0,450165986340588;-0,140225988987444;-0,309023077655104;-0,00402515463501796;-0,0464991352188096;-0,470914026414323;0,224439468396286;-0,180408852377019;-0,0530713518849106;0,0367568035771077;-0,0135743861103305;0,0492595731193015;0,0182810090020566;-0,00550884760463083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35905889080554;NA
"*postDate_1-10-2023";1,30611427577596;2,90425451540809;2,32533841735651;1,06143097499666;-3,60340274110795;2,89485595202317;-4,57564200184057;-1,42530520836628;-3,1410169061217;-0,040913056896211;-0,47263321222025;-4,78653222122162;2,28127999365958;-1,83373766008078;-0,539435484126809;0,373608800762595;-0,137974731810673;0,500691252996807;0,185814466583331;-0,0559938228260916;0,128499611855931;0,28572965236067;0,228774074065209;0,1044269026291;-0,354514043817399;0,284804992268239;-0,450165986340588;-0,140225988987444;-0,309023077655104;-0,00402515463501796;-0,0464991352188096;-0,470914026414323;0,224439468396286;-0,180408852377019;-0,0530713518849106;0,0367568035771077;-0,0135743861103305;0,0492595731193015;0,0182810090020566;-0,00550884760463083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5,35905889080554;NA
