"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"54";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;141;141;141;141;149;149;149;149;149;149;149;149;149;149;149;149;173;173;173;173;173;173;173;173;173;173;173;173;173;173
"55";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117;117
"56";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;49;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88;88
"57";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;60;60;60;60;60;60;60;60;60;60;60;60;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84
"58";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;141;141;141;141;149;149;149;149;149;149;149;149;149;149;149;149;173;173;173;173;173;173;173;173;173;173;173;173;173;173
"59";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;186;186;186;186;186;186;186
"60";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;157;157;157;157;157;166;166;166;166;166;166;166;166;166;166;166;166;166;166;166;166;166
"61";3;5;5;5;11;11;11;11;11;11;11;24;24;24;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;170;170;170;170;170;170;170;170;170;170;170;170;170;170;170
"62";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;157;157;157;157;157;167;167;167;167;167;167;179;179;179;179;179;179;179;179;179;179;179
"63";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;141;141;141;141;149;149;149;149;149;149;149;149;149;149;149;149;172;172;172;172;172;172;172;172;172;172;172;172;172;172
"64";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;69;69;69;69;69;69;69;83;83;83;83;83;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;165;165;165;165;165;165;165;165;165;165;165;165;165;165;165;194;194;194
"65";3;5;5;5;11;11;11;11;11;11;11;24;24;24;31;31;35;35;35;35;35;35;35;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;48;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
"66";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108
"67";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;107;107;107;107;107;107;107;120;120;125;125;125;125;125;125;125;125;125;125;125;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146
"68";3;4;7;9;9;12;15;17;18;21;23;23;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"69";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;141;141;141;141;149;149;149;149;149;149;149;149;149;149;149;149;173;173;173;173;173;173;173;173;173;173;173;173;173;173
"70";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;107;107;107;107;107;107;107;120;120;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124
"71";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;160;160;160;160;160;160;160;160;160;160;160;182;182;182;182;182;182;182;182;182
"72";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;60;60;60;60;60;60;60;60;60;60;60;60;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84
"73";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;141;141;141;141;149;149;149;149;149;149;149;149;149;149;149;149;173;173;173;173;173;173;173;173;173;173;173;173;173;173
"74";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;107;107;107;107;107;107;107;120;120;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124
"75";3;4;7;9;9;12;15;17;18;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20
"76";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;160;160;160;160;160;160;160;160;160;160;160;182;182;182;182;182;182;182;182;182
"77";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;141;141;141;141;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148
"78";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;141;141;141;141;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148
"79";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"80";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;112;112;112;112;112;123;123;126;126;126;126;126;126;126;126;126;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;192;192;192;192
"81";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;141;141;141;141;149;149;149;149;149;149;149;149;149;149;149;149;173;173;173;173;173;173;173;173;173;173;173;173;173;173
"82";3;4;7;9;9;12;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;196;196
"83";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;112;112;112;112;112;123;123;126;126;126;126;126;126;126;126;126;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;145;192;192;192;192
"84";3;4;7;9;9;12;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;196;196
"85";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;141;141;141;141;149;149;149;149;149;149;149;149;149;149;149;149;173;173;173;173;173;173;173;173;173;173;173;173;173;173
"86";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;187;187;187;187;187;187;187
"87";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156
"88";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
"89";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80;80
"90";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;187;187;187;187;187;187;187
"91";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;141;141;141;141;149;149;149;149;149;149;149;149;149;149;149;149;172;172;172;172;172;172;172;172;172;172;172;172;172;172
"92";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156
"93";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;187;187;187;187;187;187;187
"94";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;66;129;129;132;132;132;132;141;141;141;141;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148;148
"95";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"96";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64;64
"97";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156;156
"98";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106
"99";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;39;39;39;39;39;39;39;39;55;55;55;55;55;65;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;157;157;157;157;157;167;167;167;167;167;167;179;179;179;179;179;179;179;179;179;179;179
"100";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"101";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108
"102";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;107;107;107;107;107;107;107;120;120;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124;124
"103";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;107;107;107;107;107;107;107;120;120;125;125;125;125;125;125;125;125;125;125;125;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146
"104";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90;90
"105";3;4;7;9;9;12;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;197;197
"106";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56;56
"107";3;4;7;9;9;12;15;17;18;21;23;23;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"108";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"109";3;4;7;9;9;12;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;197;197
"110";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;112;112;112;112;112;123;123;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127;127
"111";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68;68
"112";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;112;112;112;112;112;123;123;126;126;126;126;126;126;126;126;126;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144;144
"113";3;4;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;71;71;71;71;79;79;79;79;79;79;79;79;79;79;99;99;99;99;99;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108;108
"114";3;4;7;9;9;12;15;17;18;21;23;23;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26
"115";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;107;107;107;107;107;107;107;120;120;125;125;125;125;125;125;125;125;125;125;125;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146;146
"116";3;4;7;9;9;12;15;17;18;21;23;23;27;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;77;77;77;77;77;87;87;87;87;87;87;87;87;87;87;87;87;87;87;87;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;116;160;160;160;160;160;160;160;160;160;160;160;182;182;182;182;182;182;182;182;182
"117";3;4;7;9;9;12;15;17;18;21;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;57;57;60;60;60;60;60;60;60;60;60;60;60;60;85;85;85;85;85;85;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;96;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;130;188;188;188;188;188;188
"118";3;4;7;9;9;12;15;17;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;197;197
"119";3;4;7;9;9;12;15;17;18;21;23;23;27;29;29;32;32;37;37;37;43;44;46;46;46;53;53;53;53;53;62;62;62;62;62;62;62;62;62;81;81;81;81;81;91;91;91;91;91;91;91;91;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106
"120";3;4;7;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;69;69;69;69;69;69;69;83;83;83;83;83;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;92;169;169;169;169;169;169;169;169;169;169;169;169;169;169;169;169
