"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"*a_0639";-0,02;-0,033;0,139;-1,449;-0,013;-0,053;-0,053;-0,06;-0,166;1,184
"*postLikes_13400";-0,02;-0,033;0,139;-1,449;-0,013;-0,053;-0,053;-0,06;-0,166;1,184
"*postComments_297";-0,02;-0,033;0,139;-1,449;-0,013;-0,053;-0,053;-0,06;-0,166;1,184
"*postDate_27-5-2024";-0,02;-0,033;0,139;-1,449;-0,013;-0,053;-0,053;-0,06;-0,166;1,184
"*commentDate_12-7-2024";-0,001;-0,002;26,273;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;-3,126
"*commentDate_4-7-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentLikes_103";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentLikes_326";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0640";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_29-5-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0641";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postLikes_405";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_30-5-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0642";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_31-5-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0643";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_1-6-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_25-6-2024";-0,002;-0,003;-0,06;-0,276;-0,001;-0,005;-0,005;-0,005;-0,014;0,383
"*commentDate_27-6-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*a_0644";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_3-6-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0645";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*postLikes_6300";-0,006;-0,01;2,908;-0,996;-0,004;-0,016;-0,016;-0,018;-0,051;0,066
"*postComments_117";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*postDate_5-6-2024";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*commentDate_5-7-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*a_0646";0;-0,001;-0,012;18,117;0;-0,001;-0,001;-0,001;-0,003;-13,07
"*postDate_6-6-2024";0;-0,001;-0,012;18,117;0;-0,001;-0,001;-0,001;-0,003;-13,07
"*a_0648";-0,006;-0,01;2,908;0,004;-0,004;-0,016;-0,016;-0,018;17,678;-2,496
"*postLikes_733";-0,006;-0,01;2,908;0,004;-0,004;-0,016;-0,016;-0,018;17,678;-2,496
"*postDate_10-6-2024";-0,006;-0,01;2,908;0,004;-0,004;-0,016;-0,016;-0,018;17,678;-2,496
"*a_0649";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*postLikes_787";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*postDate_12-6-2024";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*a_0651";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*postDate_14-6-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*a_0652";-0,002;-0,003;-0,06;-0,276;-0,001;-0,005;-0,005;-0,005;-0,014;0,383
"*postDate_16-6-2024";-0,002;-0,003;-0,06;-0,276;-0,001;-0,005;-0,005;-0,005;-0,014;0,383
"*a_0653";-0,005;-0,008;-0,169;-0,774;312,608;-0,013;-0,013;-0,014;-0,04;0
"*postLikes_6200";-0,014;-0,024;-0,51;-0,692;103,204;-0,038;-0,038;-0,043;-0,12;0,352
"*postComments_71";-0,005;-0,008;-0,169;-0,774;312,608;-0,013;-0,013;-0,014;-0,04;0
"*postDate_17-6-2024";-0,005;-0,008;-0,169;-0,774;312,608;-0,013;-0,013;-0,014;-0,04;0
"*commentDate_26-6-2024";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*commentDate_22-6-2024";-0,002;-0,003;-0,06;-0,276;-0,001;-0,005;-0,005;-0,005;-0,014;0,383
"*commentLikes_115";0;-0,001;-0,012;-0,055;4396;-0,001;-0,001;-0,001;-0,003;-13,07
"*a_0654";-0,014;-0,023;-0,498;-2,274;-0,009;-0,038;-0,038;-0,042;-0,117;3,152
"*postLikes_36900";-0,014;-0,023;-0,498;-2,274;-0,009;-0,038;-0,038;-0,042;-0,117;3,152
"*postComments_348";-0,014;-0,023;-0,498;-2,274;-0,009;-0,038;-0,038;-0,042;-0,117;3,152
"*postDate_19-6-2024";-0,014;-0,023;-0,498;-2,274;-0,009;-0,038;-0,038;-0,042;-0,117;3,152
"*commentDate_4-9-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentDate_2-8-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_2-7-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_30-6-2024";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*commentDate_24-6-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_29-6-2024";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*commentLikes_165";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_22-7-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_5-8-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0655";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_21-6-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0656";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_23-6-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0657";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postLikes_488";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_24-6-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0658";-0,012;-0,02;-0,425;-1,94;-0,008;-0,032;-0,032;-0,036;-0,1;2,689
"*postLikes_4800";-0,012;-0,02;-0,425;-1,94;-0,008;-0,032;-0,032;-0,036;-0,1;2,689
"*postComments_143";-0,023;-0,038;-0,804;-3,671;-0,015;-0,061;-0,061;-0,068;-0,19;5,088
"*postDate_26-6-2024";-0,012;-0,02;-0,425;-1,94;-0,008;-0,032;-0,032;-0,036;-0,1;2,689
"*commentDate_17-9-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_9-9-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentDate_31-8-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_24-8-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_11-7-2024";-0,002;-0,003;-0,06;-0,276;-0,001;-0,005;-0,005;-0,005;-0,014;0,383
"*commentDate_3-7-2024";-0,002;-0,003;12,182;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;-0,831
"*commentDate_3-9-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0660";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_679";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_29-6-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0662";-0,002;-0,004;10,176;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;-0,547
"*postDate_3-7-2024";-0,002;-0,004;10,176;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;-0,547
"*a_0663";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_5-7-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0664";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_7-7-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_7-7-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0665";-0,001;-0,002;-0,048;16,178;-0,001;-0,004;-0,004;-0,004;-0,011;-11,15
"*postLikes_723";-0,002;-0,003;-0,06;12,198;-0,001;-0,005;-0,005;-0,005;-0,014;-8,197
"*postDate_8-7-2024";-0,001;-0,002;-0,048;16,178;-0,001;-0,004;-0,004;-0,004;-0,011;-11,15
"*commentDate_10-7-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_8-7-2024";-0,001;-0,001;-0,024;36,239;0;-0,002;-0,002;-0,002;-0,006;-26,144
"*a_0666";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*postDate_11-7-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentLikes_42";-0,002;-0,003;-0,06;-0,276;-0,001;-0,005;-0,005;-0,005;-0,014;0,383
"*a_0668";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_244";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_14-7-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0670";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_17-7-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_17-7-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0671";-0,011;-0,019;0,947;-0,324;-0,008;-0,03;-0,03;-0,034;-0,094;0,055
"*postDate_19-7-2024";-0,011;-0,019;0,947;-0,324;-0,008;-0,03;-0,03;-0,034;-0,094;0,055
"*commentDate_27-7-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentLikes_32";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentLikes_36";-0,001;-0,002;26,273;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;-3,126
"*commentLikes_196";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0672";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_20-7-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0674";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*postLikes_760";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*postDate_24-7-2024";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*a_0675";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*postLikes_883";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*postDate_26-7-2024";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*commentDate_28-9-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentDate_4-8-2024";-0,001;-0,002;-0,048;3,154;-0,001;-0,004;-0,004;-0,004;-0,011;-1,94
"*a_0676";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_28-7-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0677";-0,007;-0,011;2,461;-0,002;-0,005;-0,018;-0,018;-0,021;-0,057;-0,254
"*postLikes_2900";-0,009;-0,015;1,554;-0,101;-0,006;-0,024;-0,024;-0,027;-0,074;-0,013
"*postComments_95";-0,007;-0,011;2,461;-0,002;-0,005;-0,018;-0,018;-0,021;-0,057;-0,254
"*postDate_29-7-2024";-0,007;-0,011;2,461;-0,002;-0,005;-0,018;-0,018;-0,021;-0,057;-0,254
"*commentLikes_91";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentLikes_34";-0,002;-0,003;12,182;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;-0,831
"*commentDate_29-8-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentLikes_73";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0678";-0,004;-0,007;-0,145;-0,663;-0,003;-0,011;-0,011;-0,012;-0,034;0,919
"*postDate_1-8-2024";-0,004;-0,007;-0,145;-0,663;-0,003;-0,011;-0,011;-0,012;-0,034;0,919
"*commentLikes_109";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0679";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_670";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_2-8-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0681";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postLikes_643";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_5-8-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0682";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*postLikes_653";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*postDate_7-8-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*a_0683";-0,008;-0,014;-0,291;-1,328;-0,005;-0,022;-0,022;-0,025;-0,069;1,841
"*postLikes_8300";-0,008;-0,014;-0,291;-1,328;-0,005;-0,022;-0,022;-0,025;-0,069;1,841
"*postComments_68";-0,008;-0,014;-0,291;-1,328;-0,005;-0,022;-0,022;-0,025;-0,069;1,841
"*postDate_8-8-2024";-0,008;-0,014;-0,291;-1,328;-0,005;-0,022;-0,022;-0,025;-0,069;1,841
"*commentDate_29-9-2024";-0,003;-0,005;-0,109;-0,497;-0,002;-0,008;-0,008;-0,009;-0,026;0,689
"*commentDate_18-9-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentLikes_108";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_25-9-2024";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*a_0684";-0,004;-0,006;-0,133;-0,608;-0,003;-0,01;-0,01;-0,011;-0,031;0,843
"*postDate_10-8-2024";-0,004;-0,006;-0,133;-0,608;-0,003;-0,01;-0,01;-0,011;-0,031;0,843
"*commentDate_26-9-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_2-9-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_28-8-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_8-9-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0685";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_13-8-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_23-11-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0686";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_14-8-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_26-8-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*a_0687";-0,001;-0,001;-0,024;8,087;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*postDate_16-8-2024";-0,001;-0,001;-0,024;8,087;0;-0,002;-0,002;-0,002;-0,006;-5,574
"*commentDate_29-12-2024";-0,006;-0,01;-0,206;1,466;-0,004;-0,016;-0,016;-0,017;-0,049;-0,559
"*a_0688";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_18-8-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0689";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postLikes_978";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_19-8-2024";-0,003;-0,005;-0,109;-0,497;-0,002;-0,008;-0,008;-0,009;-0,026;0,689
"*a_0690";-0,002;-0,003;-0,073;-0,331;-0,001;-0,005;-0,005;-0,006;-0,017;0,459
"*a_0692";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_23-8-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0693";-0,005;-0,009;-0,194;-0,885;-0,004;-0,015;-0,015;-0,016;-0,046;1,227
"*postComments_86";-0,006;-0,01;-0,206;-0,94;-0,004;-0,016;-0,016;-0,017;-0,049;1,303
"*postDate_25-8-2024";-0,005;-0,009;-0,194;-0,885;-0,004;-0,015;-0,015;-0,016;-0,046;1,227
"*commentDate_24-9-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_22-9-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_16-9-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_7-9-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_6-9-2024";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*commentDate_27-8-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_10-9-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0694";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_26-8-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0695";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*postDate_28-8-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_30-8-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*a_0697";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postLikes_844";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_30-8-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0698";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_808";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_1-9-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0699";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postLikes_204";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_2-9-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0700";-0,003;-0,005;-0,109;0,628;-0,002;-0,008;-0,008;-0,009;-0,026;-0,219
"*postComments_56";-0,007;-0,011;-0,242;-0,002;-0,005;-0,018;-0,018;-0,021;-0,057;0,135
"*postDate_4-9-2024";-0,003;-0,005;-0,109;0,628;-0,002;-0,008;-0,008;-0,009;-0,026;-0,219
"*commentDate_3-10-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_20-9-2024";0;-0,001;-0,012;18,117;0;-0,001;-0,001;-0,001;-0,003;-13,07
"*a_0701";-0,003;-0,006;-0,121;-0,553;-0,002;-0,009;-0,009;-0,01;-0,029;0,766
"*postDate_6-9-2024";-0,003;-0,006;-0,121;-0,553;-0,002;-0,009;-0,009;-0,01;-0,029;0,766
"*commentDate_14-9-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0702";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_8-9-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0704";-0,003;-0,006;-0,121;-0,553;-0,002;-0,009;-0,009;-0,01;-0,029;0,766
"*postLikes_913";-0,003;-0,006;-0,121;-0,553;-0,002;-0,009;-0,009;-0,01;-0,029;0,766
"*postDate_11-9-2024";-0,003;-0,006;-0,121;-0,553;-0,002;-0,009;-0,009;-0,01;-0,029;0,766
"*commentDate_13-9-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentDate_12-9-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0705";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_13-9-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0707";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_564";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_16-9-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0708";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postLikes_575";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_18-9-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*commentDate_19-9-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0710";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_632";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_22-9-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0711";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*postLikes_4700";-0,01;-0,016;-0,339;-1,551;-0,006;-0,026;-0,026;-0,029;-0,08;2,149
"*postDate_23-9-2024";-0,002;-0,004;-0,085;-0,387;-0,002;-0,006;-0,006;-0,007;-0,02;0,536
"*commentDate_27-9-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_23-9-2024";-0,001;-0,002;-0,036;-0,166;-0,001;-0,003;-0,003;-0,003;-0,009;0,23
"*commentDate_1-10-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0712";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*postDate_25-9-2024";-0,001;-0,001;-0,024;-0,11;0;-0,002;-0,002;-0,002;-0,006;0,153
"*a_0714";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*postDate_29-9-2024";-0,003;-0,005;-0,097;-0,442;-0,002;-0,007;-0,007;-0,008;-0,023;0,613
"*a_0715";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postLikes_629";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*postDate_30-9-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*commentDate_30-9-2024";0;-0,001;-0,012;-0,055;0;-0,001;-0,001;-0,001;-0,003;0,077
"*a_0718";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*postDate_4-10-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*commentDate_4-10-2024";-0,001;-0,002;-0,048;-0,221;-0,001;-0,004;-0,004;-0,004;-0,011;0,306
"*a_0720";-0,004;-0,007;-0,145;-0,663;-0,003;-0,011;-0,011;-0,012;-0,034;0,919
"*postLikes_7200";-0,004;-0,007;-0,145;-0,663;-0,003;-0,011;-0,011;-0,012;-0,034;0,919
"*postDate_6-10-2024";-0,004;-0,007;-0,145;-0,663;-0,003;-0,011;-0,011;-0,012;-0,034;0,919
