"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"udc";-1,112;-10,385;-14,938;-3,206;-28,163;-2,511;-0,012;149,914
"économique";-3,082;-13,811;-0,002;-27,065;30,748;-2,784;3,843;1,204
"économie";-3,135;-14,051;-30,62;-32,178;368,867;-2,832;-5,447;-28,775
"dur";-3,01;-13,493;-2,581;-13,244;57,066;-0,17;-2,21;0,084
"chiffre";-3,064;-13,732;-8,698;-18,829;41,996;-2,768;0,181;6,212
"chance";-3,01;-6,218;-7,098;-2,269;19,159;0,68;-0,492;1,293
"uniquement";-3,17;-14,21;0,042;-30,215;2,677;-1,188;2,173;24,696
"toucher";-3,099;-13,891;-10,279;-21,06;62,739;0,585;0,154;0,772
"moyenne";-2,904;-13,015;-28,195;-29,806;344,72;-0,98;0,337;-44,174
"lausanne";-3,064;-11,651;-11,348;0,01;141,721;-2,768;-3,646;-25,634
"haut";-3,046;-11,571;-9,829;-16,869;45,148;10,626;2,601;0,036
"fédéral";-3,01;-13,493;22,465;-22,143;8,791;-2,72;0,754;-0,047
"financer";-3,099;-13,891;10,612;-25,096;74,248;-2,8;-5,365;-7,805
"faute";-3,01;-13,493;-1,4;-2,957;-0,001;-2,72;-0,492;32,606
"démocratie";-1,298;-11,334;110,57;-14,677;-26,26;-2,704;-5,119;10,421
"rappeler";-3,135;-11,967;12,881;-19,521;0;-1,16;-0,168;12,958
"humanité";-3,064;-3,808;44,853;-13,726;-16,146;-1,104;-3,646;17,4
"maison";-2,975;-9,352;-0,004;-14,512;48,705;69,118;2,872;-19,18
"emji_visage_souriant_avec_coeurs";-1,679;373,634;-15,36;-2,516;-11,131;-0,164;-3,959;-4,666
"tête";-3,082;-11,73;-4,567;-8,313;-0,045;-0,199;0,167;43,853
"route";-2,975;-11,255;-15,133;-17,966;274,455;-1,035;-1,143;-39,107
"marcher";-3,028;-13,572;-0,136;-10,471;-1,291;10,751;-0,105;33,795
"magnifique";-3,117;580,262;-14,848;-11,225;-8,42;-1,146;0,141;-21,765
"user";5,614;-9,585;18,242;-13,404;6,552;-1,076;-2,244;-0,887
"image";-2,975;-13,333;15,865;-19,83;-16,235;0,051;-3,455;56,948
"fou";-2,993;-13,413;0,014;-7,625;-9,001;-2,704;-0,473;69,292
"contraire";-2,939;-13,174;2,956;-27,846;-2,692;-1,008;6,405;37,803
"voler";-2,904;-13,015;13,952;-12,286;22,374;-2,624;-1,037;-1,693
"truc";-2,939;-11,097;-8,941;-15,856;4,453;-1,008;0,888;33,705
"souhaiter";-2,975;-3,503;-1,787;-14,512;-1,866;0,051;0,819;42,564
"plaindre";-2,957;-13,254;-9,088;-5,205;-0,938;-2,672;8,43;48,092
"emji_drapeau_israël";-0,259;105,347;58,875;-1,693;-27,286;-1,517;-3,959;-21,623
"valeur";-2,993;-13,413;0,295;-24,016;-0,272;-1,049;-1,17;53,363
"nom";-2,762;-10,306;29,491;-9,597;-2,536;-2,495;-0,009;5,928
"minimum";-1,005;-11,9;-7,877;-22,718;61,904;-0,054;0;0,662
"juif";-2,691;-12,059;735,141;-27,617;-51,969;-2,431;-4,425;-46,472
"fonctionner";-1,205;-12,935;-14,289;-15,351;45,874;-2,607;-1,011;8,386
"main";-2,886;-8,965;6,172;-13,692;21,253;-0,124;-1,977;-0,317
"massacre";0;-7,081;477,447;-18,576;-34,092;-1,838;-4,795;-31,657
"différence";-2,833;-12,696;-3,065;-26,754;21,25;0,098;22,065;2,261
"offrir";-1,051;-12,139;-9,651;-17,211;120,937;-0,833;-0,21;-4,109
"cours";-1,174;-12,776;-0,002;-18,605;0,143;137,796;0,402;3,883
"réel";-2,868;-10,781;-5,022;-15,184;-1,68;-2,591;0,046;78,384
"propos";-2,904;-13,015;-0,62;-13,856;-43,437;-2,624;-0,383;173,782
"mesure";-2,886;-12,935;0,105;-25,071;10,037;-2,607;0,358;11,66
"bref";-2,886;-12,935;-2,624;-20,899;0,681;-0,124;0,039;44,901
"tomber";-2,744;-8,348;-1,915;-8,124;0,013;-0,078;1,335;24,769
"pro";-0,179;-12,298;289,025;-14,015;-22,02;-0,078;-1,717;-11,278
"emji_visage_de_clown";0,811;-8,242;0,545;3,697;-0,3;-0,249;0,858;-0,217
"commettre";-2,904;-13,015;476,353;-27,482;-36,622;-2,624;8,867;-33,457
"blanc";-2,637;-11,82;-0,087;-16,517;-10,105;-0,05;11,387;57,164
"autoriser";-2,797;-12,537;437,006;-22,04;-11,042;0,112;-4,67;-41,801
"remettre";-2,85;-10,701;-4,902;-18,605;0,143;-0,94;14,9;33,628
"prison";-2,797;-10,464;325,894;-20,012;-12,292;-0,899;-1,814;-18,988
"libre";-1,158;-4,176;-0,196;-22,399;-2,482;-0,926;-0,933;60,649
"vendre";-2,815;-12,616;-0,395;-16,42;165,959;-0,913;-0,908;-29,65
"milliard";-0,975;-11,741;-13,404;-16,343;292,231;-2,367;-6,176;-42,462
"fait";-2,726;-12,218;-0,472;-21,322;-12,589;-0,846;0,123;104,122
"corps";-2,477;-11,104;17,787;-11,547;-0,792;3,648;16,554;0,069
"coût";-2,815;-12,616;-20,841;-26,572;310,718;-0,913;-0,299;-37,769
"caisse";-2,637;-11,82;-19,027;-22,538;363,398;-2,383;-4,303;-52,858
"produire";-2,726;-12,218;-9,805;-19,303;140,221;-2,463;-0,785;-4,294
"preuve";-2,708;-12,139;2,481;-19,127;-16,568;-2,447;-0,761;88,294
"meme";-2,548;-11,422;-1,613;-15,651;0,073;3,39;-4,1;44,479
"totalement";-2,797;-12,537;-2,172;-20,012;0,788;-0,899;-1,814;52,359
"tenir";-2,779;-12,457;4,316;-4,993;-8,524;-0,089;0,089;28,854
"complètement";-2,708;-8,194;2,481;-13,683;-5,742;-0,068;2,591;29,916
"i";2240,094;0,135;-3,712;-0,782;-29,231;-0,601;-5,632;-26,583
"emji_drapeau_sénégal";-1,007;694,835;-10,584;-10,334;-19,446;-0,91;-2,374;-20,568
"recevoir";-2,531;-11,343;4,93;-19,354;41,936;1,402;0,015;-6,172
"physique";-2,673;-11,979;-21,416;-25,116;9,692;5,675;0,163;40,049
"ami";-2,584;-5,996;-0,768;-6,859;2,87;-0,038;4,793;4,548
"écouter";-2,655;-9,833;-4,542;-6,231;-14,286;9,355;-1,559;86,228
"allemand";-1,06;-4,75;-2,433;1,009;-0,137;0,004;-0,848;7,479
"militaire";-2,655;-11,9;53,657;-27,253;-1,789;-0,793;201,869;-15,003
"débat";-0,975;-11,741;-11,796;-14,548;-9,869;33,068;0,001;89,368
"américain";-2,318;-10,388;2,456;-7,245;12,668;-2,094;-0,011;0,039
"mondial";-0,712;-8,258;-0,651;-17,036;41,585;0,461;-0,007;-0,271
"empêcher";-2,584;-11,581;4,37;-19,89;-0,16;1,301;0,845;15,679
"emji_coeur_brisé";0,666;424,992;1,707;-5,376;-27,254;-1,741;-1,327;-29,281
"culture";-2,495;-11,184;-9,193;-17,01;-10,635;-0,677;10,083;101,239
"banque";-2,424;-8,808;-8,576;-12,697;260,919;-2,19;-2,3;-50,602
"accueillir";-2,495;-9,123;10,481;-21,092;15,268;-0,021;0,025;-0,286
"total";-0,975;-9,675;29,217;-14,548;1,953;-0,045;4,584;-2,059
"sauver";-2,548;-11,422;-2,991;-12,2;36,255;-0,715;0,921;0,358
"refuser";-2,619;-11,741;16,364;-18,243;3,153;-0,045;1,69;0,144
"privé";-2,495;-11,184;-12,225;-17,01;118,425;-2,254;-1,284;-1,194
"grave";-2,619;-9,675;7,211;-9,788;-5,688;-0,045;-1,497;29,823
"réfléchir";-2,655;-11,9;-13,744;-14,887;-0,158;-0,793;-1,559;93,054
"raciste";-2,548;-11,422;-2,249;0,459;-30,055;-2,303;0,284;72,402
"poste";-2,46;-11,024;-19,216;-14,79;62,999;0,314;13,444;-0,185
"envoyer";-2,531;-9,281;2,337;-1,31;11,544;-2,286;0,96;-1,896
"charger";-2,548;-11,422;-3,839;-21,634;43,512;-0,715;42,274;-1,541
"cacher";-2,531;-11,343;29,685;-5,322;-2,575;-0,702;-0,092;3,103
"prochain";-2,637;-11,82;-4,422;-2,429;-1,674;5,851;-4,303;46,747
"mec";-2,566;-9,438;-12,897;10,109;-20,763;3,328;53,468;10,845
"emploi";-2,531;-11,343;-22,061;-19,354;297,554;-2,286;-2,519;-33,726
"époque";-2,548;-11,422;-2,991;-0,892;-1,15;20,504;1,92;13,881
"type";-2,566;-11,502;-3,095;-12,364;0,629;6,219;0,882;22,656
"manif";-2,513;-11,263;332,326;-17,186;-21,624;-2,27;-1,314;-12,609
"résultat";-2,389;-8,651;-5,765;-20,009;4,482;-0,601;-2,228;41,385
"réseau";-2,566;-11,502;-0,149;-19,711;-4,296;-2,319;-0,578;80,578
"obliger";-2,584;-11,581;-1,22;-19,89;6,031;0,224;185,546;-2,315
"emji_pouce_vers_le_haut";-0,003;8,291;-7,348;184,976;-20,37;-1,918;0,01;-31,348
"prime";-2,477;-9,044;-12,057;-20,911;288,929;-2,238;-3,938;-41,643
"porte";-2,548;-11,422;-0,657;-13,872;0,006;52,058;-0,556;18,299
"actuel";-2,548;-9,36;0,115;-21,634;13,842;0,248;7,101;0,612
"énergie";-0,697;-4,766;-19,473;-21,117;139,022;-2,062;-5,381;-1,546
"envie";-2,513;-11,263;-12,392;-11,873;1,782;6,512;3,456;26,585
"entier";-2,548;-11,422;4,738;-17,538;0,006;-2,303;-0,556;21,582
"emji_visage_festif";-1,148;221,422;-6;-1,043;-3,454;-1,037;-0,142;-10,5
"effectivement";-2,531;-11,343;-0,1;-7,683;0,102;-0,702;-0,092;24,009
"subir";-2,442;-10,945;50,947;-18,461;-3,155;-0,013;13,669;0,035
"produit";-2,318;-10,388;-19,843;-19,288;296,737;-2,094;-5,464;-33,426
"personnel";-2,406;-10,786;-14,805;-22,389;9,275;-0,009;0,474;35,713
"millier";-2,442;-10,945;175,297;-20,55;1,349;-2,206;-5,757;-18,693
"condition";-2,442;-10,945;1,613;-22,752;77,421;-2,206;0,421;-10,215
"genocide";3,086;-10,706;528,48;-24,519;-33,67;-2,158;-5,632;-37,28
"marché";-2,353;-10,547;-18,12;-15,607;185,07;-0,576;-2,156;-11,295
"incroyable";-2,371;9,295;-4,557;3,207;-2,561;-0,005;0,082;0,168
"difficile";-2,282;-10,229;-1,581;-21,117;-0,938;0,48;0,146;56,274
"clair";-2,477;-7,196;1,412;-6,043;-0,251;-0,664;-0,065;14,503
"arabe";-2,247;-10,07;384,254;-12,738;-30,992;-2,03;-3,414;-16,627
"responsable";-2,371;-10,627;20,558;-19,829;1,397;-2,142;-0,356;3,045
"journaliste";-2,353;-8,493;106,625;-15,607;-18,907;-0,004;-2,156;3,265
"emji_étincelles";0,026;424,981;-10,82;-1,077;-15,145;-0,239;-2,459;-15,081
"criminel";-2,335;-10,468;409,689;-23,973;-26,159;-2,11;-1,022;-18,304
"photo";-2,371;-1,607;-6,817;17,575;-12,871;-0,005;-2,192;16,268
"partager";-2,442;-8,887;-0,369;-20,55;-3,155;-2,206;25,036;38,434
"étonner";-2,335;-8,415;-2,546;-11,864;102,055;-0,002;-0,014;-12,319
"unir";-2,211;-9,911;68,006;-12,398;6,335;-0,48;-0,83;-11,582
"imposer";-2,424;-10,865;-2,295;-14,446;24,502;0,343;21,18;-0,105
"heureusement";-2,406;-8,73;-3,828;11,378;-9,423;0,359;-2,264;19,907
"acte";-2,353;-10,547;127,287;-19,648;-24,469;-0,004;-2,156;4,796
"sûrement";-2,3;-10,308;-0,319;-0,221;1,448;-2,078;-0,966;7,676
"qualité";-2,194;-9,831;-20,745;-14,037;131,37;0,583;-0,803;-3,889
"projet";-2,3;-2,326;-7,514;-15,083;55,613;-2,078;-0,966;0,064
"musulman";-2,211;-9,911;454,317;-22,698;-32,632;-0,48;-3,333;-21,048
"justifier";-2,353;-10,547;62,969;-15,607;-3,82;-2,126;-0,019;2,029
"vérité";-2,264;-8,1;0;-3,508;-22,884;0;-3,454;80,156
"sioniste";-0,586;-5,753;476,111;-11,722;-38,695;-1,934;-5,046;-34,042
"plaisir";-2,406;-6,891;-13,042;0,263;-1,675;-0,614;0,474;31,331
"fermer";-2,371;-10,627;0,235;-13,932;3,161;-0,005;-1,079;13,337
"air";-0,037;-10,468;-3,37;-11,864;3,584;7,598;-0,32;14,37
"évidemment";-2,264;-8,1;-0,543;-12,908;0,498;-0,516;-0,003;25,514
"sérieux";-2,389;-6,814;-6,961;-7,831;-13,138;1,705;6,1;69,437
"bosser";-0,655;-9,99;-23,434;-10,874;166,56;0;-0,221;-13,275
"blague";-2,371;-8,572;0,235;232,225;-28,903;-0,005;-5,59;-17,358
"ordre";-2,353;-6,662;116,727;-21,843;-2,42;-0,004;-3,655;-0,464
"décision";-2,335;-10,468;0,007;-15,432;-6,309;-0,002;-2,12;70,589
"soin";-2,247;-4,623;-2,822;-20,754;79,656;-2,03;-0,001;-2,345
"réduire";-2,3;-10,308;-15,604;-23,608;114,179;-2,078;2,921;-1,677
"obligatoire";-2,229;-9,99;-18,92;-18,387;3,386;8,344;697,764;-23,263
"discours";-2,3;-10,308;0,415;-19,108;-27,593;-0,001;1,589;94,862
"coûter";-2,211;-9,911;-18,735;-16,147;279,314;-1,998;-1,872;-38,033
"attaquer";-2,264;-10,149;104,618;-12,908;-3,753;-2,046;0,162;-0,994
"national";-1,485;-6,654;-0,414;-4,347;1,363;-0,078;-0,57;10,791
"décider";-2,247;-10,07;3,958;-16,502;0,31;0;-0,236;12,679
"rentrer";-2,264;-10,149;-0,062;-16,68;81,755;2,014;-0,252;-9,877
"renseigner";-2,282;-10,229;2,74;-6,956;-7,792;-2,062;-2,013;45,215
"onu";0,311;-9,99;369,68;-12,568;-30,658;-2,014;-3,374;-19,624
"loyer";-2,264;-10,149;-23,807;-23,244;353,479;-2,046;-5,339;-44,282
"héritage";-2,194;-9,831;-16,48;-15,97;177,442;-1,982;0,001;-14,107
"doute";-2,282;-6,358;-1,581;-6,956;-3,164;-0,528;-0,938;53,396
"cesser";-2,282;-10,229;454,379;-23,426;-25,192;-2,062;-3,494;-24,364
"suite";-2,247;-6,206;13,703;-14,559;0,31;2,062;-0,236;1,465
"règle";-2,194;-9,831;-2,509;-18,027;0,859;0,002;30,63;12,8
"prouver";-2,105;-9,434;5,623;-15,084;-1,732;-1,902;3,968;17,201
"proposer";-2,158;-9,672;-3,127;-19,846;29,307;-1,95;0,004;5,401
"emji_visage_qui_hurle_de_peur";-0,724;-0,362;1,237;4,18;-0,259;-0,654;3,556;-4,109
"emji_biceps_contracté";0,115;363,343;-3,245;-5,363;-8,542;-0,13;-1,992;-18,075
"content";-2,264;-3,338;-2,929;-1,29;11,216;-2,046;0,162;0,576
"action";0,361;-7,708;29,249;-15,792;-0,219;-1,966;0,002;1,129
"lien";-1,945;-8,719;-0,337;-13,495;-0,184;-0,311;-0,461;40,135
"couple";-1,963;-8,798;-14,122;-15,691;-15,798;-1,774;1345,516;-11,487
"porter";-0,655;-9,99;-4,577;-7,853;-0,044;87,429;13,187;4,239
"dénoncer";-2,194;-9,831;138,867;-22,516;-14,622;-1,982;1,961;0
"coeur";-2,229;-0,006;-1,967;-10,874;-5,1;-0,492;-1,907;51,427
"réussir";-2,034;-9,116;-2,371;-7,59;32,976;-1,838;0,451;0,018
"bloquer";-2,105;-7,394;11,438;-9,731;8,416;-0,41;-3,093;-0,01
"racisme";-2,016;-7,002;-0,535;-16,229;-26,661;-1,822;-0,07;124,344
"libérer";-2,14;-9,593;363,412;-21,969;-6,036;-1,934;-0,149;-41,428
"augmentation";-2,052;-9,195;-15,027;-10,882;201,79;-1,854;0,031;-29,776
"mourir";-0,466;-8,877;0,417;-5,799;-0,01;2,917;311,59;-21,955
"illégal";-2,069;-9,275;216,184;-12,824;-6,224;-0,387;-3,014;-11,918
"danger";-2,123;-9,513;3,308;-13,343;0,1;-1,918;0,01;13,46
"conflit";-2,14;-9,593;111,155;-15,438;-13,774;-0,433;2,171;0
"battre";-2,105;-9,434;-0,024;-11,385;-0,003;0,01;175,414;-0,501
"and";4024,239;-4,115;-13,955;-15,676;-28,646;-1,581;-2,303;-23,161
"président";-2,069;-5,452;97,246;-3,177;-9,814;-0,387;-1,596;-1,008
"participer";-2,123;-7,472;9,467;-17,307;0,277;-1,918;0,01;7,083
"opinion";-0,008;-9,752;0,191;-20,027;-19,437;-1,966;-3,253;108,495
"nombreux";-2,123;-9,513;0,314;-21,787;-0,011;-1,918;0,01;34,634
"limite";-2,069;-9,275;-6,894;-18,939;2,388;0,015;4,189;28,314
"intéressant";-2,158;-5,828;-10,665;-8,673;-0,044;-1,95;-0,751;59,584
"climatique";-2,069;-9,275;-17,261;-16,768;73,31;-1,87;-4,879;3,432
"atteindre";-2,034;-9,116;-1,052;-18,576;28,234;-1,838;0,038;2,485
"titre";-2,087;-9,354;-1,281;-12,996;-7,561;-1,886;8,767;58,947
"proche";-2,069;-3,919;-3,464;-12,824;9,203;-0,387;-0,625;12,144
"bcp";-2,069;-9,275;-0,11;-12,824;1,254;0,753;-0,101;16,785
"métier";-1,963;-5,003;-16,157;-15,691;2,198;0,927;1,554;33,954
"directement";-2,087;-9,354;0,153;-19,12;37,736;0,726;-0,112;-0,425
"billet";-2,034;-2,515;-16,893;-3,91;169,896;-1,838;-4,795;-25,091
"tourner";-2,087;-9,354;-9,996;-14,907;90,834;-1,886;-0,649;-0,425
"responsabilité";-2,087;-9,354;-0,39;-16,948;-4,471;-1,886;4,077;55,869
"général";-2,123;-9,513;-4,873;-21,787;2,483;-1,918;80,435;7,083
"violent";-2,123;-9,513;46,943;-6,958;-30,948;-0,421;50,423;1,565
"svp";-2,052;-9,195;-1,735;0,099;-1,914;-0,376;-0,09;21,011
"gars";-0,492;-3,711;-12,754;34,372;-2,254;10,103;-0,07;0,039
"début";-2,052;-9,195;3,076;-18,757;0,565;-0,376;0,422;11,251
"compter";-2,034;-9,116;-0,591;-10,714;69,158;0,022;0,038;-7,537
"assumer";-0,505;-9,116;1,658;-9,085;-13,647;-1,838;47,218;18,076
"adorer";-0,532;88,151;-8,297;0,075;-3,448;-0,387;-1,596;-0,355
"zone";-1,786;-8,004;2,891;-11,915;93,827;-1,613;-1,07;-26,129
"final";-0,365;-6,221;-7,703;-8,893;35,9;3,502;2,039;-0,465
"souci";-1,981;-8,877;-4,925;-15,87;0,112;0,034;9,952;28,34
"régime";-1,467;-6,574;17,969;-10,695;-5,265;-1,325;-3,458;18,865
"condamner";-2,016;-9,036;135,956;-7,437;-22,397;-0,354;-0,552;0
"sud";-0,247;-1,107;18,276;-0,723;0,074;-0,223;-0,582;-3,247
"post";0,005;-8,719;-2,662;-3,308;-15,499;0,044;-0,461;71,221
"forcément";-1,981;-6,846;-9,004;-13,847;2,683;0,034;4,788;22,071
"éducation";-1,945;-8,719;-8,676;-15,512;0,053;6,328;13,762;25,733
"mode";-1,981;-8,877;-4,925;-2,625;-0,94;39,391;7,137;10,486
"intéresser";-1,998;-6,924;-0,031;-7,285;-1,53;-0,343;2,816;23,277
"différent";-1,927;-8,639;-0,293;-15,332;-2,178;0,991;-0,03;46,897
"complice";-1,963;-8,798;501,916;-17,85;-32,729;-1,774;-4,628;-32,413
"autorité";-1,963;-8,798;227,354;-20,149;-15,798;-0,321;-0,483;-4,547
"vote";-1,839;-4,483;-2,028;-7,342;-9,17;-1,661;0,181;63,572
"lier";-0,453;-6,767;-4,789;-20,149;24,753;0,039;0,076;4,23
"forme";-1,945;-6,689;-1,873;-15,512;-0,42;3,053;0,088;37,513
"attaque";-1,927;-8,639;122,639;-11,447;-4,565;-1,741;-0,03;-2,581
"accès";-1,874;-8,401;-6,58;-14,795;42,14;0,07;11,3;-0,343
"ukraine";-1,839;-4,483;226,845;-18,875;-2,102;-1,661;-1,165;-22,973
"message";-0,44;-8,719;0,222;-17,669;-17,274;-1,758;-0,461;90,085
"lol";-0,427;-8,639;-1,779;216,604;-18,831;-1,741;-1,327;-13,84
"frais";-1,874;-8,401;-6,58;-16,944;198,415;-1,693;-4,419;-23,736
"excellent";-0,377;9,702;-13,04;38,58;-0,143;-0,259;-0,354;-8,378
"conseil";-1,874;-8,401;-2,233;-10,933;0,212;-1,693;0,771;29,332
"commun";-1,803;-8,083;-7,382;-14,079;32,608;26,067;0,221;0,009
"cest";-1,733;-7,765;-0,008;-1,276;-0,196;-0,191;0,002;12,072
"bout";-1,998;-8,957;-0,189;-5,942;-2,112;0,03;-0,529;36,847
"région";-1,733;-7,765;5,824;-17,784;31,326;-1,565;-0,222;-2,042
"rire";-1,857;-6,299;-6,428;123,051;-8,102;-1,677;-1,197;-1,924
"gérer";-1,91;-8,56;-1,067;-17,307;4,47;1,025;18,277;4,233
"frontière";-1,927;-8,639;5,581;-15,332;67,509;-0,3;-2,696;-13,84
"erreur";-1,821;-8,162;-4,854;-10,422;4,956;-1,645;-0,314;23,169
"considérer";-1,857;-8,321;0,479;-19,057;-5,749;-0,259;3,611;43,306
"voisin";-1,927;-6,611;0,063;-8,128;19,996;0,05;-1,327;0,007
"franc";-1,75;-7,845;-8,438;-9,744;204,264;-1,581;-2,303;-35,063
"compliqué";-1,821;-8,162;-1,928;-7,186;0,41;12,114;6,065;6,965
"changement";-1,839;-8,242;-12,86;-18,875;8,035;-0,249;-0,006;33,75
"assurer";-1,839;-6,221;-3,86;-10,592;33,248;-0,249;24,383;-2,394
"plan";3,023;-7,924;100,391;-9,913;-4,685;-0,21;-0,258;-3,936
"no";2206,632;-7,209;-8,743;-3,004;-11,592;-1,453;-3,792;-14,356
"emji_mains_en_prière_peau_claire";0,24;161,862;-5,673;-0,232;-6,239;-1,309;-1,648;-3,586
"dangereux";-1,839;-8,242;-1,331;-10,592;0,017;-1,661;5,909;22,35
"contrôle";-1,839;-8,242;5,567;-18,875;41,508;-1,661;-0,334;-3,921
"appliquer";-1,91;-8,56;-0,253;-19,603;2,795;-1,725;-0,417;25,303
"vol";-1,839;-8,242;-3,86;-10,592;17,536;-1,661;-2,499;10,323
"retour";-1,839;-4,483;-0,118;-3,58;33,248;-0,249;-0,334;-3,111
"oser";-1,821;-8,162;-0,091;-2,514;-5,316;-0,239;3,837;25,31
"naître";0,036;-4,262;3,898;-6,876;-7,127;0,111;74,532;0,142
"honteux";-1,75;-7,845;2,331;-9,744;-2,026;301,58;-0,24;0,004
"conséquence";-1,892;-8,48;10,673;-17,125;-6,191;0,063;-1,262;30,715
"accident";-1,768;-7,924;-12,142;-15,857;181,503;-1,597;-1,038;-17,56
"consommation";-1,874;-8,401;-17,4;-12,791;84,124;-1,693;-0,013;-0,025
"chf";-1,662;-7,448;-11,069;-10,694;135,664;-1,501;-3,918;-7,774
"apporter";-1,786;-8,004;-0,244;-13,9;-0,372;0,111;-0,276;37,038
"affaire";-1,786;-5,987;0,003;-13,9;0,285;0,111;0;16,891
"voie";-1,733;-7,765;-4,165;-15,495;55,58;-0,191;-0,222;-0,008
"principe";-1,821;-8,162;-0,001;-18,693;-0,243;1,208;2,117;25,31
"milliardaire";-1,786;-8,004;-10,471;-13,9;143,39;-1,613;-2,381;-8,503
"employé";-1,821;-8,162;-9,107;-18,693;143,267;-1,645;-2,459;-6,651
"bientôt";-1,839;-8,242;-2,871;-0,281;8,035;3,502;-1,165;1,101
"soudan";-0,316;-7,924;419,925;-18,148;-31,515;-1,597;-4,168;-21,454
"nécessaire";-1,839;-8,242;-3,86;-18,875;8,035;-1,661;-0,334;24,443
"local";-1,803;-8,083;-7,382;-12,09;87,486;-0,229;-2,42;-1,482
"livre";-1,786;-5,987;-4,575;-2,299;-12,851;-1,613;0,242;68,582
"engager";-1,733;-7,765;-3,106;-11,391;7,894;1,417;-0,976;12,072
"déranger";-1,821;-8,162;-0,091;-14,258;-0,518;1,208;3,837;23,169
"afrique";-0,971;-4,354;4,017;-4,138;6,182;-0,878;-0,018;-0,335
"transport";-1,857;-8,321;-19,519;-12,616;256,165;-1,677;-2,538;-34,92
"polluer";-1,733;-7,765;-11,784;-1,276;140,863;-1,565;-0,976;-24,953
"neutre";-0,316;-7,924;37,961;-4,149;-5,733;-0,21;-2,342;2,391
"légal";-1,786;-8,004;27,722;-8,403;0,983;-1,613;-0,276;-0,079
"of";2863,102;-6,574;-11,037;-10,695;-23,215;10,69;-0,031;-23,602
"effort";-0,316;-7,924;-10,297;-8,24;5,927;-0,21;0;19,491
"climat";-1,697;-7,606;-13,406;-7,594;62,193;-0,173;-4,001;0,238
"statistique";-1,768;-7,924;-16,287;-13,721;-2,906;0,121;51,302;43,843
"retourner";-1,803;-6,065;4,818;8,13;-1,255;-1,629;-2,42;-0,016
"médecin";-1,644;-7,368;-1,028;-14,591;117,001;-1,485;-3,876;-11,718
"monter";-1,75;-7,845;-0,933;-2,976;13,403;-0,201;-0,24;0,909
"is";3500,671;-7,368;-14,989;-5,66;-21,915;-1,485;-3,876;-23
"hôpital";-1,768;-7,924;2,179;-9,913;91,453;-1,597;-1,038;-25,736
"ensemble";-1,768;-7,924;0,422;-13,721;-1,549;0,121;6,556;19,491
"emji_coeur_blanc";2,682;567,001;-5,238;-12,695;-23,888;-1,117;-1,203;-16,258
"emji_applaudissements_peau_claire";0,007;72,267;-5,666;0,111;-2,981;0,035;-0,614;-1,749
"direct";-1,733;-7,765;0,216;-7,917;10,72;-0,191;-2,264;2,156
"critiquer";-1,75;-7,845;-0,933;-9,744;-15,725;0,131;-1,007;87,986
"chrétien";-1,679;-7,527;393,256;-14,952;-24,877;-1,517;-2,147;-26,039
"cadeau";-1,609;-5,209;-14,619;-10,173;174,939;-1,453;-1,992;-20,095
"territoire";-1,644;-7,368;147,152;-14,591;-0,152;-1,485;-2,069;-11,718
"réellement";-1,679;-7,527;0,002;-17,238;6,561;-1,517;-2,147;13,88
"prisonnier";-1,697;-7,606;444,775;-17,42;-27,626;-1,533;-4,001;-28,802
"âge";-1,679;-7,527;-11,247;-7,434;-8,205;0,178;72,286;33,212
"sport";-0,259;-3,823;-15,36;-9,07;19,792;594,94;-2,147;-12,378
"protection";-1,715;-7,686;1,146;-7,755;-0,148;-1,549;120,31;-0,489
"habiter";-1,609;-7,209;-4,369;-1,324;51,85;-0,13;-0,766;-3,758
"emji_visage_souriant_avec_yeux_rieurs";-1,591;-1,103;-10,357;-0,055;-0,88;4,83;-0,737;19,335
"emji_visage_souriant_aux_yeux_rieurs";-1,555;-1,993;-14,063;136,933;-4,202;1,934;-0,68;-10,099
"dépasser";-1,733;-7,765;-5,379;-17,784;109,723;1,417;-2,264;-6,469
"conscience";-1,733;-7,765;-0,008;-15,495;0;-0,191;0,002;27,641
"retraite";-1,733;-5,753;-15,916;-6,416;146,431;-1,565;1,162;-22,776
"gauchiste";-1,697;-7,606;0,703;-0,237;-4,863;-1,533;-0,915;20,627
"drogue";-1,697;-7,606;-0,082;-17,42;30,685;-1,533;0,008;0,238
"comparer";-1,538;-6,892;0,169;-11,405;13,473;0,301;0,7;0,034
"cash";0,223;-2,961;-15,421;-5,549;152,328;-1,325;-3,458;-23,602
"adulte";-1,343;-6,019;-7,892;-9,458;-2,772;19,731;3,024;36,776
"you";2647,289;-0,597;-5,203;-12,061;-19,508;-0,047;-3,291;-22,012
"vieux";-1,715;-7,686;-0,002;-0,06;-0,023;4,11;0,342;2,374
"tirer";-1,697;-7,606;45,499;-7,594;-0,107;-1,533;2,732;-1,725
"plaque";-1,555;-6,971;-10,002;-4,922;14,688;-1,405;-1,877;11,609
"planète";-1,733;-7,765;-6,747;-5,073;21,789;-1,565;-2,264;5,57
"perso";-1,662;-7,448;-15,174;-4,511;14,601;0,191;-2,108;12,843
"octobre";-1,679;-7,527;328,852;-14,952;-18,318;-1,517;-3,959;-17,618
"fiscal";-0,27;-7,606;-17,842;-17,42;237,041;-1,533;-4,001;-26,435
