"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"delà";-0,469;-0,757;-0,191;1,479;2,003;0,141;-0,378;-3,369;41,898;-2,569;-1,414
"cultivé";-0,469;-0,757;-0,191;-0,958;10,229;-0,735;-0,378;-0,214;-0,748;4,554;-1,414
"ct";-0,433;0,185;-0,177;-0,884;-0,079;3,04;8,382;0,144;-0,691;-0,581;-0,145
"couvercle";1,266;4,045;-0,147;2,704;-1,219;-0,565;-0,291;-2,591;-0,576;-1,976;4,986
"consulter";-0,469;0,12;-0,191;11,637;-0,135;-0,735;-0,378;-3,369;0,128;8,302;-3,491
"construction";-0,469;41,343;-0,191;5,354;0,275;-0,735;-0,378;-3,369;0,128;-0,732;-3,491
"connecter";-0,469;-0,757;-0,191;-0,958;24,812;-0,735;-0,378;2,546;-0,748;-0,732;-3,491
"co2";-0,469;-0,757;-0,191;31,429;-1,585;-0,735;-0,378;-3,369;0,128;8,302;-3,491
"cloche";-0,433;-0,699;-0,177;-0,884;-0,079;3,04;-0,349;-3,11;2,94;0;3,025
"civil";-0,469;0,12;-0,191;-0,958;-1,585;-0,735;-0,378;-3,369;7,862;26,25;-3,491
"chorale";-0,433;-0,699;-0,177;-0,884;-1,463;-0,678;-0,349;28,93;-0,691;-2,372;-0,145
"chine";0,687;-0,757;17,671;99,922;-1,585;-0,735;-0,378;-3,369;-0,748;-2,569;-3,491
"charles";-0,433;-0,699;-0,177;-0,884;-1,463;-0,678;-0,349;-1,101;-0,691;-0,581;27,809
"championnat";-0,469;-0,757;-0,191;0,014;-1,585;-0,735;-0,378;-3,369;102,857;-2,569;0,029
"cff";-0,433;8,779;3,98;-0,884;-1,463;-0,678;-0,349;-3,11;-0,691;2,47;1,066
"certitude";0,842;-0,699;-0,177;6,183;-0,079;-0,678;-0,349;-0,112;2,94;0;-1,184
"catastrophique";-0,469;7,728;-0,191;5,354;10,229;-0,735;-0,378;-3,369;-0,748;-0,732;-1,414
"capitalisme";-0,433;17,887;-0,177;-0,884;-1,463;-0,678;-0,349;-1,101;0,195;9,78;-3,222
"capacité";-0,433;0,185;-0,177;6,183;-0,079;0,212;-0,349;-3,11;2,94;2,47;-3,222
"cantonal";-0,433;-0,699;-0,177;-0,884;-0,079;66,598;-0,349;-1,101;-0,691;0;-1,184
"bénéfice";-0,433;2,879;19,451;49,782;-0,079;-0,678;-0,349;-3,11;-0,691;-2,372;-3,222
"bronzage";-0,433;-0,699;-0,177;0,041;38,603;-0,678;-0,349;-3,11;-0,691;0;-1,184
"boutique";-0,469;-0,757;-0,191;-0,958;-1,585;0,141;-0,378;-1,321;-0,748;4,554;4,868
"bourvil";-0,469;-0,757;-0,191;-0,958;-1,585;0,141;1,123;-3,369;-0,748;-2,569;31,383
"best";-0,469;-0,757;-0,191;-0,958;-1,585;0,141;1,123;13,353;-0,748;-0,732;-0,26
"attitude";0,687;-0,757;3,546;79,185;-1,585;-0,735;-0,378;-3,369;0,128;-0,732;-3,491
"attachant";-0,469;-0,757;-0,191;0,014;-1,585;-0,735;1,123;25,266;-0,748;-0,732;-3,491
"athée";-0,469;-0,757;-0,191;148,621;-1,585;-0,735;-0,378;-3,369;-0,748;-2,569;-1,414
"application";-0,433;17,887;-0,177;-0,884;-0,079;0,212;-0,349;-3,11;8,926;0,63;-3,222
"alain";-0,433;-0,699;-0,177;-0,884;-1,463;0,212;-0,349;-3,11;-0,691;-2,372;35,764
"agriculteur";-0,433;45,724;-0,177;-0,884;-0,079;-0,678;-0,349;-3,11;18,152;-0,581;-3,222
"accorder";-0,469;-0,757;-0,191;20,329;2,003;-0,735;-0,378;-1,321;-0,748;1,923;-3,491
"absurde";-0,469;2,444;-0,191;5,354;-0,135;-0,735;-0,378;-3,369;-0,748;13,167;-3,491
"aaaah";0,687;-0,757;-0,191;-0,958;-1,585;-0,735;-0,378;-1,321;-0,748;-2,569;31,383
"étage";0,842;-0,699;-0,177;0,041;-1,463;-0,678;-0,349;-1,101;0,195;21,931;-3,222
"épouser";-0,252;-0,408;-0,103;0,604;-0,853;-0,395;-0,203;0,274;7,281;-1,383;0,23
"épanouir";-0,397;-0,641;4,496;2,208;0,609;-0,621;-0,32;0,302;10,194;-2,174;-2,954
"élite";-0,433;-0,699;-0,177;67,206;-0,079;-0,678;-0,349;-3,11;0,195;-0,581;-1,184
"ème";-0,361;-0,582;-0,147;-0,737;24,941;0,428;-0,291;-0,685;0,404;-1,976;-0,747
"woke";-0,397;-0,641;-0,162;14,992;13,597;-0,621;-0,32;-0,888;-0,633;-2,174;-0,961
"waouh";-0,397;-0,641;-0,162;0,086;-0,036;-0,621;-0,32;1,678;-0,633;6,697;-2,954
"vierge";-0,433;-0,699;-0,177;-0,884;-1,463;0,212;-0,349;-3,11;2,94;0,63;5,983
"usine";-0,397;10,033;-0,162;-0,81;-1,341;-0,621;-0,32;-0,888;10,194;0,927;-0,961
"typiquement";-0,433;-0,699;-0,177;-0,884;-1,463;9,162;-0,349;1,196;0,195;0;-0,145
"tok";-0,361;-0,582;-0,147;-0,737;-1,219;-0,565;-0,291;-2,591;-0,576;50,627;-2,685
"tik";-0,361;-0,582;-0,147;-0,737;-1,219;-0,565;-0,291;-2,591;-0,576;50,627;-2,685
"tiers";-0,397;-0,641;-0,162;39,164;-1,341;-0,621;-0,32;-2,85;3,472;0,927;-2,954
"tic";-0,288;-0,466;-0,118;4,122;5,863;0,809;2,73;-2,073;-0,46;-1,581;-0,36
"symptôme";-0,433;-0,699;-0,177;-0,884;-1,463;-0,678;-0,349;-3,11;-0,691;49,234;-1,184
"survie";-0,433;30,202;-0,177;0,041;2,477;-0,678;-0,349;-3,11;-0,691;0;-1,184
"suffisamment";-0,433;-0,699;3,98;1,807;-1,463;-0,678;-0,349;-1,101;0,195;9,78;-1,184
"subtil";-0,433;-0,699;3,98;0,041;18,988;-0,678;-0,349;-1,101;0,195;0;-3,222
"stéphane";-0,361;-0,582;-0,147;0,154;-1,219;0,428;-0,291;2,31;0,404;-1,976;0,468
"spécialiste";-0,433;0,185;135,865;1,807;-0,079;-0,678;1,328;-3,11;-0,691;-0,581;-1,184
"souriant";0,842;-0,699;-0,177;-0,884;-1,463;-0,678;-0,349;3,268;-0,691;9,78;-3,222
"smartphones";-0,397;0,273;-0,162;-0,81;-1,341;0,305;-0,32;-2,85;-0,633;25,253;-0,961
"signaler";-0,361;11,549;-0,147;0,154;0,862;-0,565;-0,291;-2,591;0,404;0,089;-0,747
"sexualité";-0,433;-0,699;-0,177;0,041;38,603;-0,678;-0,349;-0,112;0,195;-2,372;-3,222
"sexiste";-0,433;-0,699;-0,177;1,807;27,935;-0,678;1,328;-3,11;-0,691;-0,581;-1,184
"salamandre";-0,433;-0,699;-0,177;-0,884;0,418;-0,678;-0,349;28,93;-0,691;-2,372;-3,222
"révéler";-0,433;-0,699;-0,177;22,764;-1,463;-0,678;-0,349;-3,11;30,619;-0,581;-1,184
"répandre";7,082;0,273;-0,162;7,177;-1,341;-0,621;-0,32;-0,888;-0,633;3,152;-2,954
"roger";-0,433;-0,699;-0,177;-0,884;-0,079;-0,678;-0,349;28,93;-0,691;-0,581;-3,222
"revendre";-0,433;-0,699;-0,177;-0,884;-1,463;-0,678;-0,349;-3,11;0,195;21,931;0,106
"ressortir";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;0,302;0,285;0,927;1,524
"radical";-0,361;0,389;-0,147;29,139;-0,008;-0,565;-0,291;-2,591;0,404;-0,307;-0,747
"queue";-0,433;0,185;-0,177;-0,884;-0,079;-0,678;-0,349;-3,11;0,195;0;9,941
"pâte";6,216;45,724;-0,177;-0,884;-1,463;-0,678;-0,349;-1,101;0,195;-0,581;-1,184
"puer";0,842;-0,699;-0,177;0,041;6,259;-0,678;1,328;-1,101;-0,691;0;-0,145
"puch";77,353;-0,699;-0,177;-0,884;-1,463;-0,678;-0,349;0,144;-0,691;-2,372;0,106
"prétexte";-0,433;0,185;-0,177;1,807;-0,079;-0,678;-0,349;-3,11;-0,691;21,931;-3,222
"projeter";-0,433;0,185;-0,177;-0,884;0,418;-0,678;-0,349;-0,112;0,195;9,78;-3,222
"privilégié";-0,433;-0,699;-0,177;87,239;-0,079;-0,678;-0,349;-3,11;0,195;-0,581;-3,222
"poussin";-0,397;71,536;-0,162;0,086;-1,341;-0,621;-0,32;-0,888;-0,633;-0,438;-0,961
"piéger";-0,433;-0,699;815,844;-0,884;-1,463;-0,678;-0,349;-3,11;-0,691;-2,372;-3,222
"pile";-0,361;-0,582;-0,147;2,704;-1,219;0,428;-0,291;-0,685;0,404;1,324;-0,008
"pcq";-0,433;-0,699;-0,177;1,807;-1,463;-0,678;-0,349;-3,11;8,926;-0,581;5,983
"passionnant";-0,397;-0,641;-0,162;-0,81;-0,036;-0,621;-0,32;12,485;0,285;0,023;-2,954
"particule";-0,397;10,033;21,557;7,177;-1,341;-0,621;-0,32;-2,85;0,285;-2,174;-0,059
"panier";-0,397;3,404;-0,162;-0,81;3,06;0,305;-0,32;-2,85;0,285;3,152;-2,954
"palmarès";-0,397;-0,641;-0,162;-0,81;-1,341;98,718;-0,32;-2,85;0,285;-2,174;-0,059
"ouvrage";-0,361;0,389;-0,147;2,704;-1,219;-0,565;-0,291;-0,002;4,121;1,324;-2,685
"orienter";-0,433;-0,699;-0,177;-0,884;65,106;-0,678;-0,349;-1,101;0,195;-2,372;-3,222
"of";-0,433;-0,699;-0,177;0,041;-1,463;-0,678;-0,349;-1,101;-0,691;-2,372;27,809
"octobre";-0,397;-0,641;-0,162;-0,81;-1,341;3,582;-0,32;-2,85;-0,633;-2,174;24,264
"nuance";-0,397;0,273;-0,162;0,086;13,597;-0,621;-0,32;-2,85;0,285;-0,438;-0,059
"nouvel";6,216;0,185;-0,177;34,968;-1,463;0,212;-0,349;-3,11;0,195;-0,581;-3,222
"neutre";-0,433;-0,699;-0,177;0,041;-0,079;115,082;-0,349;-3,11;-0,691;-0,581;-3,222
"neurone";0,842;-0,699;-0,177;0,041;65,106;-0,678;-0,349;-3,11;-0,691;-2,372;-3,222
"nazi";-0,433;-0,699;-0,177;135,134;-1,463;-0,678;-0,349;-3,11;0,195;-2,372;-3,222
"naturellement";-0,433;8,779;-0,177;-0,884;-1,463;-0,678;-0,349;0,144;30,619;-0,581;-3,222
"nana";-0,397;-0,641;-0,162;-0,81;-0,036;-0,621;-0,32;-0,039;0,285;0,023;3,892
"nain";7,082;33,787;-0,162;-0,81;-1,341;0,305;-0,32;-2,85;-0,633;-2,174;0,246
"mémé";-0,216;-0,349;9,724;0,903;-0,731;1,52;-0,174;-0,056;-0,345;-1,186;0,533
"médiocre";-0,433;-0,699;-0,177;1,807;27,935;0,212;-0,349;-3,11;-0,691;0;-3,222
"mâle";-0,397;33,787;-0,162;0,086;7,389;-0,621;-0,32;-2,85;-0,633;-2,174;-0,961
"mythe";-0,433;0,185;-0,177;87,239;-1,463;-0,678;-0,349;-3,11;-0,691;-2,372;-0,145
"moustique";-0,397;10,033;-0,162;-0,81;-1,341;-0,621;1,575;-2,85;-0,633;-0,438;7,35
"mouillemerde";-0,433;-0,699;-0,177;-0,884;-1,463;-0,678;-0,349;-3,11;-0,691;-0,581;35,764
"motiver";-0,433;-0,699;-0,177;6,183;-0,079;-0,678;-0,349;-1,101;-0,691;9,78;-1,184
"mnt";-0,433;-0,699;-0,177;-0,884;-1,463;-0,678;-0,349;-3,11;-0,691;-2,372;44,718
"maîtrise";-0,397;-0,641;-0,162;0,086;0,609;-0,621;-0,32;-2,85;-0,633;0,927;3,892
"maths";-0,361;-0,582;-0,147;0,154;64,693;-0,565;-0,291;-2,591;-0,576;-1,976;-2,685
"marcel";-0,433;30,202;-0,177;-0,884;-1,463;-0,678;-0,349;-3,11;0,195;0,63;0,106
"maintenir";0,842;-0,699;-0,177;6,183;-1,463;-0,678;-0,349;0,144;18,152;-0,581;-3,222
"légèrement";-0,397;-0,641;-0,162;-0,81;-0,036;0,305;-0,32;-2,85;0,285;0,023;7,35
"like";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;-0,039;-0,633;-0,438;17,536
"laine";-0,433;0,185;-0,177;-0,884;-1,463;-0,678;-0,349;0,144;-0,691;0,63;3,025
"kilomètre";-0,397;-0,641;-0,162;14,992;-0,036;-0,621;-0,32;-0,888;-0,633;0,927;-0,059
"kiff";0,842;-0,699;-0,177;-0,884;-0,079;31,291;-0,349;0,144;-0,691;-2,372;-0,145
"jurassien";-0,397;-0,641;-0,162;-0,81;-1,341;73,877;-0,32;-2,85;-0,633;-2,174;1,524
"jeudi";-0,433;-0,699;-0,177;-0,884;-1,463;0,212;-0,349;-3,11;-0,691;0,63;14,898
"janvier";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;-2,85;-0,633;-0,438;32,082
"insultant";-0,361;-0,582;-0,147;83,755;-1,219;0,428;-0,291;-0,685;-0,576;-1,976;-2,685
"insouciance";-0,433;-0,699;-0,177;0,041;-0,079;-0,678;8,382;15,605;-0,691;-2,372;-3,222
"insecte";-0,433;111,532;-0,177;-0,884;-0,079;-0,678;-0,349;-3,11;-0,691;0;-3,222
"immigré";-0,433;-0,699;-0,177;1,807;-0,079;0,212;-0,349;-3,11;-0,691;21,931;-3,222
"imagination";-0,361;-0,582;-0,147;0,154;15,822;-0,565;-0,291;-2,591;-0,576;4,01;-2,685
"herbe";-0,433;-0,699;-0,177;-0,884;-1,463;-0,678;-0,349;-0,112;0,195;15,25;-0,145
"heidi";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;42,474;-0,633;-2,174;-2,954
"gris";-0,433;-0,699;-0,177;0,041;-0,079;-0,678;-0,349;-0,112;-0,691;9,78;-0,145
"grec";-0,433;-0,699;-0,177;34,968;-1,463;-0,678;-0,349;1,196;-0,691;-0,581;-1,184
"graver";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;18,313;-0,633;-0,438;-0,059
"gendarme";-0,433;-0,699;-0,177;-0,884;-0,079;31,291;-0,349;-3,11;-0,691;-2,372;5,983
"gay";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;-2,85;156,23;-0,438;-2,954
"gardien";-0,433;-0,699;-0,177;6,183;-1,463;0,212;-0,349;-1,101;18,152;-2,372;0,106
"frustré";-0,397;-0,641;-0,162;0,086;21,683;-0,621;-0,32;-2,85;-0,633;0,927;-0,961
"frontalier";-0,433;-0,699;-0,177;-0,884;-1,463;144,266;-0,349;-1,101;-0,691;-2,372;-1,184
"four";-0,433;111,532;-0,177;-0,884;-1,463;-0,678;1,328;-3,11;-0,691;0;-3,222
"fonder";-0,433;2,879;-0,177;22,764;-1,463;-0,678;-0,349;-0,112;-0,691;-0,581;-0,145
"flotte";182,83;0,185;-0,177;-0,884;-0,079;-0,678;-0,349;-3,11;-0,691;-2,372;-1,184
"fifa";-0,433;0,185;357,282;-0,884;-1,463;-0,678;-0,349;-1,101;2,94;-2,372;-3,222
"feuille";0,842;-0,699;3,98;-0,884;-0,079;-0,678;-0,349;-3,11;2,94;0;3,025
"fenêtre";-0,433;45,724;-0,177;0,041;-0,079;-0,678;-0,349;-0,112;-0,691;-2,372;-0,145
"expert";-0,433;0,185;-0,177;0,041;6,259;-0,678;-0,349;-3,11;-0,691;5,52;-1,184
"exigence";-0,433;-0,699;-0,177;-0,884;18,988;-0,678;-0,349;0,144;-0,691;0,63;-3,222
"excuse";-0,397;-0,641;-0,162;-0,81;3,06;-0,621;-0,32;-2,85;3,472;0,023;1,524
"exclure";-0,433;0,185;-0,177;22,764;-0,079;-0,678;-0,349;-1,101;-0,691;0,63;-1,184
"ennuyeux";-0,397;-0,641;-0,162;-0,81;3,06;0,305;-0,32;-2,85;-0,633;11,562;-0,961
"emji_verre_de_vin";-0,397;-0,641;-0,162;-0,81;-1,341;3,582;-0,32;0,302;-0,633;0,927;0,246
"emji_papillon";-0,361;-0,582;-0,147;-0,737;-1,219;-0,565;-0,291;38,612;-0,576;-1,976;-2,685
"emji_mains_qui_forment_un_coeur_peau_légèrement_mate";-0,325;0,545;-0,132;0,255;-1,097;-0,508;2,253;6,74;-0,518;-0,19;-2,416
"emji_coeurs_qui_tournent";-0,325;-0,524;-0,132;-0,663;-1,097;-0,508;-0,262;25,707;0,563;-1,779;-2,416
"emji_coeur_jaune";-0,361;-0,582;-0,147;-0,737;-1,219;0,428;-0,291;29,501;-0,576;-1,976;-2,685
"effrayant";-0,433;-0,699;19,451;13,169;-0,079;-0,678;-0,349;-3,11;-0,691;0,63;-0,145
"dîner";-0,361;0,389;-0,147;-0,737;-1,219;-0,565;-0,291;-2,591;-0,576;-1,976;28,409
"détail";-0,433;-0,699;3,98;0,041;6,259;-0,678;-0,349;-3,11;0,195;-0,581;1,066
"désagréable";0,842;-0,699;19,451;6,183;-0,079;-0,678;-0,349;-3,11;-0,691;0;0,106
"démon";-0,397;-0,641;-0,162;74,722;-1,341;-0,621;-0,32;-0,888;-0,633;0,023;-2,954
"définitivement";-0,433;0,185;-0,177;1,807;-1,463;-0,678;-0,349;-3,11;0,195;0;5,983
"débarbouillette";305,228;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;-2,85;-0,633;-2,174;-2,954
"doucement";1,032;-0,641;-0,162;-0,81;-0,036;-0,621;-0,32;-2,85;0,285;25,253;-2,954
"document";-0,433;-0,699;-0,177;0,041;-0,079;0,212;-0,349;1,196;0,195;-2,372;1,066
"disponible";-0,433;-0,699;-0,177;0,041;-0,079;18,579;-0,349;0,144;-0,691;-0,581;-0,145
"dessert";-0,397;3,404;-0,162;0,086;-0,036;-0,621;-0,32;-2,85;-0,633;-0,438;7,35
"croissance";-0,433;-0,699;19,451;87,239;-1,463;-0,678;-0,349;-3,11;-0,691;-0,581;-3,222
"cramer";-0,433;0,185;-0,177;-0,884;-1,463;-0,678;-0,349;-1,101;0,195;0;9,941
"connotation";-0,433;-0,699;-0,177;135,134;-1,463;-0,678;-0,349;-3,11;0,195;-2,372;-3,222
"congolais";-0,433;-0,699;3,98;0,041;-0,079;-0,678;-0,349;-3,11;-0,691;-0,581;14,898
"commander";-0,361;-0,582;-0,147;0,154;-1,219;-0,565;-0,291;-0,002;-0,576;20,784;-2,685
"collection";-0,433;-0,699;-0,177;-0,884;-1,463;0,212;-0,349;-3,11;-0,691;-0,581;27,809
"coco";6,216;0,185;-0,177;0,041;-1,463;-0,678;-0,349;-1,101;0,195;0;1,066
"cartable";118,565;-0,641;-0,162;-0,81;3,06;-0,621;1,575;-2,85;-0,633;-2,174;-2,954
"carré";0,842;2,879;-0,177;0,041;-1,463;0,212;-0,349;-1,101;-0,691;0;1,066
"canon";1,032;-0,641;-0,162;-0,81;-1,341;0,305;-0,32;0,302;-0,633;3,152;-0,059
"bâtiment";-0,397;0,273;-0,162;2,208;-1,341;-0,621;-0,32;-0,888;-0,633;0,927;1,524
"bourge";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;-2,85;-0,633;-2,174;40,99
"boguet";-0,433;-0,699;-0,177;-0,884;-1,463;0,212;-0,349;-1,101;-0,691;-0,581;20,854
"bennett";-0,361;-0,582;-0,147;-0,737;-1,219;-0,565;-0,291;-2,591;0,404;-1,976;28,409
"batterie";-0,325;-0,524;-0,132;9,876;-1,097;-0,508;-0,262;-2,332;-0,518;-0,19;6,382
"barre";-0,433;2,879;-0,177;1,807;-1,463;0,212;-0,349;-1,101;2,94;-0,581;0,106
"bagnole";-0,361;0,389;-0,147;-0,737;-1,219;-0,565;-0,291;-0,685;4,121;0,089;2,127
"aventure";-0,433;-0,699;-0,177;6,183;-0,079;-0,678;-0,349;10,472;-0,691;-2,372;-1,184
"avc";0,842;0,185;-0,177;-0,884;-1,463;-0,678;-0,349;0,144;-0,691;9,78;-1,184
"avaler";-0,252;-0,408;-0,103;-0,516;0,085;-0,395;-0,203;-1,814;-0,403;0,741;5,433
"autorisation";-0,433;-0,699;-0,177;0,041;-1,463;-0,678;-0,349;-3,11;87,463;0,63;-3,222
"aujourdhui";-0,397;0,273;-0,162;-0,81;-0,036;0,305;-0,32;-2,85;51,57;0,023;-2,954
"atmosphère";1,266;-0,582;-0,147;-0,737;-0,008;-0,565;-0,291;9,514;-0,576;-0,307;-0,747
"astuce";-0,433;-0,699;46,588;-0,884;-1,463;-0,678;1,328;-1,101;-0,691;-0,581;5,983
"associer";-0,433;0,185;-0,177;49,782;-1,463;0,212;1,328;-3,11;-0,691;0;-3,222
"arbitre";-0,433;-0,699;-0,177;109,882;-1,463;-0,678;-0,349;-3,11;-0,691;-0,581;-1,184
"annoncer";-0,433;-0,699;-0,177;1,807;-0,079;0,212;-0,349;-1,101;-0,691;15,25;-3,222
"animer";-0,397;3,404;-0,162;0,086;-1,341;3,582;-0,32;-0,888;-0,633;3,152;-0,961
"alsacien";182,83;-0,699;-0,177;-0,884;-1,463;-0,678;-0,349;-0,112;-0,691;-0,581;-3,222
"alpe";0,842;8,779;-0,177;0,041;-1,463;18,579;-0,349;-3,11;-0,691;-0,581;-0,145
"aliment";-0,397;71,536;-0,162;0,086;-1,341;-0,621;-0,32;-2,85;3,472;-0,438;-2,954
"affreux";18,548;-0,641;-0,162;-0,81;0,609;0,305;-0,32;-2,85;0,285;3,152;-2,954
"abus";-0,433;0,185;3,98;0,041;0,418;-0,678;-0,349;-3,11;0,195;5,52;-1,184
"1ere";-0,397;-0,641;4,496;55,519;0,609;-0,621;-0,32;-0,888;-0,633;-2,174;-2,954
"éthique";-0,397;50,912;-0,162;7,177;-1,341;-0,621;-0,32;-2,85;0,285;-0,438;-2,954
"équiper";20,948;-0,582;-0,147;2,704;-1,219;-0,565;-0,291;-2,591;-0,576;0,089;0,468
"équilibré";-0,397;10,033;-0,162;25,655;-0,036;-0,621;-0,32;-2,85;-0,633;0,023;-2,954
"élémentaire";-0,216;-0,349;-0,088;-0,442;49,24;-0,339;-0,174;-1,555;-0,345;-1,186;-1,611
"électro";-0,361;-0,582;-0,147;29,139;-1,219;-0,565;-0,291;-2,591;23,221;-1,976;-0,747
"élection";-0,397;-0,641;-0,162;25,655;-1,341;0,305;-0,32;-0,888;0,285;0,023;-0,961
"échapper";-0,397;-0,641;-0,162;-0,81;72,809;-0,621;-0,32;-0,888;-0,633;-2,174;-2,954
"yverdon";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;195,928;-2,85;-0,633;-0,438;-0,059
"yen";8,129;22,901;-0,147;-0,737;-1,219;-0,565;-0,291;-0,685;0,404;-0,307;-0,747
"volontaire";-0,361;-0,582;-0,147;2,704;-1,219;-0,565;-0,291;0,544;4,121;-0,307;-0,008
"vintage";1,032;-0,641;-0,162;-0,81;-1,341;-0,621;1,575;-0,888;0,285;-2,174;11,898
"vestimentaire";-0,397;-0,641;-0,162;0,086;-0,036;-0,621;1,575;-0,888;-0,633;0,927;1,524
"verser";1,032;0,273;-0,162;2,208;-1,341;-0,621;1,575;-0,888;34,243;-2,174;-2,954
"vacciner";-0,361;80,047;-0,147;8,384;-1,219;-0,565;-0,291;-2,591;-0,576;-1,976;-2,685
"urgence";-0,325;-0,524;-0,132;3,326;-1,097;-0,508;-0,262;-2,332;-0,518;16,447;-0,545
"ubs";-0,397;71,536;-0,162;0,086;-0,036;-0,621;-0,32;-2,85;-0,633;-2,174;-0,059
"trump";-0,325;-0,524;-0,132;50,401;-1,097;-0,508;-0,262;-2,332;-0,518;-0,19;0,006
"trauma";-0,397;0,273;-0,162;-0,81;-0,036;-0,621;-0,32;-2,85;3,472;17,748;-2,954
"transporter";7,082;71,536;-0,162;-0,81;-1,341;-0,621;-0,32;-2,85;-0,633;-0,438;-0,961
"traduire";-0,397;-0,641;-0,162;14,992;-0,036;3,582;-0,32;-2,85;-0,633;-2,174;1,524
"tonne";1,266;57,15;-0,147;0,154;-1,219;-0,565;1,877;-2,591;-0,576;-1,976;-0,747
"tits";1,032;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;-0,888;-0,633;-2,174;24,264
"tissu";18,548;-0,641;4,496;0,086;-1,341;-0,621;-0,32;-2,85;0,285;6,697;-2,954
"tiroir";-0,18;-0,291;-0,074;-0,368;-0,609;-0,282;-0,145;-1,295;-0,288;2,005;4,521
"terrifiant";-0,361;0,389;-0,147;0,154;-1,219;-0,565;-0,291;-0,685;-0,576;13,741;-0,747
"tarte";-0,397;-0,641;-0,162;-0,81;-1,341;3,582;1,575;-0,888;3,472;0,023;0,246
"taf";-0,397;-0,641;149,104;-0,81;-1,341;-0,621;-0,32;-2,85;-0,633;-0,438;3,892
"tabac";-0,361;-0,582;-0,147;-0,737;-1,219;-0,565;-0,291;-2,591;-0,576;50,627;-2,685
"sérénité";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;33,308;-0,633;-0,438;-2,954
"surprenant";18,548;-0,641;-0,162;-0,81;-1,341;0,305;-0,32;4,168;0,285;-0,438;-2,954
"strict";-0,397;10,033;-0,162;-0,81;0,609;-0,621;-0,32;-2,85;-0,633;6,697;-0,961
"souris";-0,397;154,398;-0,162;-0,81;-1,341;0,305;-0,32;-2,85;-0,633;-2,174;-2,954
"sommer";-0,397;0,273;-0,162;-0,81;-1,341;-0,621;-0,32;7,77;-0,633;-2,174;1,524
"sommeil";-0,361;-0,582;-0,147;8,384;-1,219;-0,565;-0,291;-2,591;-0,576;13,741;-0,747
"selle";118,565;0,273;-0,162;-0,81;-1,341;-0,621;-0,32;-2,85;-0,633;0,023;-0,961
"seine";-0,397;-0,641;-0,162;-0,81;31,647;-0,621;-0,32;-2,85;0,285;0,023;-0,961
"scooter";-0,397;20,161;-0,162;-0,81;-1,341;-0,621;-0,32;-0,888;-0,633;3,152;-0,059
"salarial";-0,361;-0,582;-0,147;17,196;-1,219;-0,565;-0,291;-2,591;57,874;-1,976;-2,685
"réguler";-0,397;123,278;-0,162;-0,81;-0,036;-0,621;-0,32;-2,85;-0,633;-2,174;-0,961
"régler";-0,397;0,273;4,496;39,164;-0,036;-0,621;-0,32;-2,85;-0,633;0,023;-2,954
"romain";1,266;0,389;-0,147;0,154;-1,219;-0,565;-0,291;-0,685;-0,576;-1,976;9,043
"rock";1,032;-0,641;-0,162;2,208;-1,341;-0,621;-0,32;1,678;-0,633;-0,438;0,246
"robot";-0,288;-0,466;31,056;-0,589;0,022;-0,452;-0,233;-2,073;-0,46;12,292;-2,148
"risquer";-0,397;3,404;21,557;0,086;3,06;-0,621;-0,32;-2,85;-0,633;0,927;-2,954
"retenue";1,032;3,404;-0,162;0,086;7,389;-0,621;-0,32;-0,888;-0,633;-0,438;-0,961
"représentatif";-0,252;-0,408;-0,103;68,142;-0,853;-0,395;-0,203;-1,814;-0,403;-1,383;-0,198
"repartir";-0,397;0,273;-0,162;2,208;-1,341;-0,621;-0,32;0,302;-0,633;6,697;-2,954
"reculer";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;-2,85;-0,633;-2,174;40,99
"reconnaissance";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;-0,039;10,194;11,562;-2,954
"rat";-0,397;50,912;-0,162;-0,81;-1,341;-0,621;-0,32;-0,888;-0,633;-0,438;0,246
"raser";57,726;3,404;-0,162;0,086;-0,036;-0,621;-0,32;-2,85;0,285;-0,438;-2,954
"rapidité";4,064;-0,291;-0,074;1,352;0,431;-0,282;-0,145;-1,295;-0,288;0,045;-0,004
"rage";-0,397;-0,641;-0,162;-0,81;-1,341;-0,621;-0,32;-2,85;0,285;-0,438;24,264
"qqun";-0,397;-0,641;-0,162;0,086;-1,341;0,305;-0,32;-2,85;3,472;6,697;-0,059
