frère;33;1;23;10;1;51
espèce;5;2;3;18;14;74
emji_visage_soulagé;53;0;4;12;1;27
détester;54;0;11;10;1;41
connerie;4;0;4;13;0;98
reposer;65;0;6;31;0;18
remplacer;7;4;2;77;0;30
montagne;29;0;2;47;1;38
local;3;0;5;81;1;29
définition;8;1;23;14;0;73
1er;24;2;7;27;0;53
ukraine;2;0;75;19;0;14
richesse;3;0;2;87;0;24
religion;0;1;32;10;3;68
poule;18;1;1;14;79;4
parfaire;34;3;3;26;2;50
jurer;37;0;1;40;0;37
habiller;22;0;3;2;0;86
confirmer;11;1;12;23;4;68
bois;43;2;3;35;2;29
wesh;61;0;1;6;0;36
visiblement;5;1;4;14;3;91
tromper;10;0;8;16;0;78
protection;2;0;15;41;2;52
consommer;2;0;1;84;2;28
café;9;0;2;78;0;20
avion;2;0;3;97;1;10
visage;20;1;30;11;1;47
territoire;0;0;56;30;2;23
style;43;1;3;14;0;51
simplicité;99;0;0;6;0;10
patron;9;0;2;94;0;11
organiser;5;0;45;28;3;33
balle;11;1;28;38;0;33
avantage;3;0;1;69;0;40
émouvant;107;0;0;3;0;4
voyage;21;2;4;53;0;32
nord;11;2;21;59;0;16
ligne;4;1;9;57;1;41
lancer;5;0;19;22;1;66
emji_visage_grimaçant;32;1;2;13;4;52
anglais;5;2;14;8;0;81
étonnant;6;0;14;42;3;48
obtenir;1;0;8;60;0;45
neutre;0;0;51;18;0;41
ménage;5;3;2;38;1;61
hygiène;2;72;0;11;0;25
vocabulaire;25;0;3;5;0;79
souffrir;10;0;11;23;3;65
langage;28;0;3;1;0;77
insulter;1;0;7;2;0;97
innocent;6;0;81;1;0;23
espace;0;3;6;68;3;28
développer;2;0;3;52;0;54
doux;74;4;1;11;0;23
complice;2;0;101;3;0;5
rouge;13;0;7;49;2;37
reprendre;8;3;29;14;0;59
quotidien;4;2;8;28;1;68
méthode;4;1;8;14;0;74
milliardaire;0;0;4;90;1;12
habitant;4;0;10;76;0;20
constater;6;0;10;28;2;67
statistique;1;0;1;23;0;85
salle;7;61;1;18;1;20
prévoir;2;1;13;76;0;17
plaque;8;0;1;55;0;38
mentionner;2;0;18;22;1;67
investir;3;1;5;71;0;27
genevois;18;0;2;73;0;14
budget;2;0;3;86;0;17
acteur;54;0;7;19;0;28
installer;9;29;10;32;0;27
h;9;0;5;78;0;13
emji_visage_avec_une_main_sur_la_bouche;29;1;0;14;0;57
emji_tête_de_fou;32;1;2;17;2;46
emji_singe_ne_rien_voir;37;1;6;12;2;16
avenir;5;0;5;40;0;58
vêtement;4;3;1;42;1;51
vision;7;0;6;20;0;75
site;16;0;5;51;0;34
relever;4;1;9;17;0;78
octobre;5;0;78;8;0;15
largement;3;2;14;50;1;40
immigration;1;1;10;30;0;61
emji_tête_à_l_envers;15;0;5;20;1;62
énormément;8;1;3;46;1;50
tristesse;73;0;4;5;1;26
socialiste;0;0;7;64;0;29
inviter;11;0;16;15;2;64
fromage;46;1;1;26;1;25
euro;7;0;2;90;0;8
chemin;19;0;3;21;1;64
arbre;22;0;5;54;1;19
viser;0;0;19;28;0;57
taper;4;1;7;21;6;67
science;3;1;0;13;3;81
correctement;3;1;5;19;0;79
chou;88;0;4;7;1;7
bébé;8;3;12;12;0;66
réveiller;13;0;12;25;1;54
personnellement;6;0;0;20;0;81
nationalité;5;0;3;21;0;74
machine;10;4;4;50;1;34
joyeux;85;0;1;3;0;13
décennie;4;0;27;32;1;41
commenter;4;1;6;0;1;92
seconde;8;0;10;12;1;72
pari;17;0;8;51;2;25
impact;0;0;2;65;2;37
emji_yeux;15;1;6;12;2;63
emji_notes_de_musique;54;0;0;1;0;2
chanson;82;1;2;1;0;16
centaine;2;0;35;41;1;24
bêtise;3;0;4;6;2;87
regard;47;1;11;9;4;33
politicien;3;1;16;57;0;27
jésus;39;0;11;8;2;37
féministe;2;0;4;3;0;86
emji_visage_de_geek;9;0;7;14;0;65
emji_biceps_contracté;31;0;10;14;1;21
dépenser;5;1;2;84;0;10
dormir;20;0;3;13;2;64
tranquille;5;1;4;9;16;68
saison;69;0;2;21;0;8
saint;42;0;7;12;0;22
prisonnier;3;0;93;0;0;3
membre;1;0;22;16;0;57
emji_crâne;9;1;5;17;0;14
contrôler;1;0;26;37;2;36
confondre;4;0;14;16;2;66
confiance;10;0;15;25;1;50
chine;1;1;23;61;0;15
amuser;59;0;4;12;1;28
priorité;5;0;2;53;1;39
interview;59;0;7;3;0;32
frapper;2;0;31;14;1;52
déplacer;0;1;6;63;3;28
appartenir;3;0;15;42;2;38
ajouter;4;1;4;47;0;45
activité;6;0;3;35;3;50
terminer;12;1;6;33;1;49
russie;3;0;85;4;0;8
rigoler;14;0;3;9;1;72
pote;23;2;16;10;1;47
matériel;7;0;21;43;0;27
lumière;16;0;9;19;0;55
financier;2;0;7;66;0;26
cul;5;46;6;8;0;36
contexte;6;0;12;12;0;69
wow;45;2;2;7;0;43
job;2;0;2;48;0;44
hyper;16;3;2;18;0;61
formation;0;0;0;53;1;44
fiscal;0;0;0;96;0;2
etat;1;1;37;39;0;19
enseignant;8;0;1;6;1;82
emji_visage_avec_lunettes_de_soleil;70;1;2;10;0;8
crier;3;1;21;12;5;58
commerce;3;0;10;69;0;18
bus;11;0;3;73;0;10
brésil;9;2;23;34;4;24
training;6;1;0;4;1;76
soudan;0;0;90;2;0;6
réagir;0;0;11;18;0;67
parfaitement;13;2;5;20;0;60
obligation;1;0;11;28;0;56
objectif;3;0;22;28;1;44
mener;2;0;20;41;0;37
humour;19;0;3;3;0;72
emji_visage_souriant_avec_auréole;44;0;4;10;2;20
emji_visage_qui_regarde_entre_ses_doigts;18;1;3;12;0;59
domaine;1;0;3;49;0;43
crise;1;0;12;57;3;24
continent;1;0;4;75;0;8
camp;7;0;37;15;1;36
autorisation;0;0;61;17;0;15
terrain;5;0;10;27;4;50
sagesse;86;0;0;1;0;12
roi;43;0;10;19;1;24
respectueux;21;1;6;10;0;60
marre;4;0;21;23;1;49
inverse;2;0;2;29;0;64
horrible;14;1;13;13;3;55
cadre;1;0;14;45;0;39
boîte;10;2;0;53;2;29
apprentissage;6;0;1;10;0;78
âgé;7;3;6;16;1;61
viande;3;0;0;47;16;26
chaleur;39;1;2;27;1;24
sortie;6;1;10;42;1;36
sol;3;1;9;43;1;34
soeur;43;0;6;6;0;36
ski;37;0;1;30;0;25
retenir;16;0;12;17;1;49
ramener;17;0;8;16;1;54
poche;4;0;5;72;0;16
nan;10;2;8;9;1;60
double;8;1;5;48;0;33
cash;3;0;0;75;0;4
capitalisme;4;0;7;50;0;36
arranger;1;0;6;26;1;60
apprécier;15;2;3;8;0;66
alcool;4;0;2;53;3;30
affirmer;2;1;19;19;0;54
volonté;4;0;16;19;2;53
travers;5;0;21;25;0;45
ressource;2;0;14;65;1;14
pacifique;0;0;65;5;1;21
organisation;2;0;38;25;1;23
logement;0;3;3;73;0;9
islamiste;1;0;93;0;0;1
fruit;4;0;0;75;2;15
extrêmement;7;2;4;24;1;58
emji_visage_qui_vomit;3;8;5;5;2;56
emji_visage_avec_un_monocle;14;2;8;19;0;50
discuter;7;0;4;8;0;77
confort;3;0;4;41;2;44
caméra;5;0;3;27;1;51
berner;5;0;19;53;0;16
artiste;20;0;0;32;0;36
émotion;48;0;4;6;0;37
vitesse;1;0;6;70;0;17
vide;2;2;1;42;2;43
traitement;1;0;18;17;1;56
romand;18;0;2;36;0;37
race;6;0;3;8;0;68
purée;69;0;2;3;0;19
migros;9;0;0;74;0;5
marque;18;0;0;49;0;23
fan;44;3;3;11;1;28
amérique;2;1;8;72;0;6
vérifier;3;0;7;47;0;36
papa;51;0;3;13;1;24
dingue;19;0;8;14;0;51
conduire;6;0;4;50;0;31
citer;1;1;9;25;0;58
champion;27;0;6;18;0;39
sale;1;20;10;16;1;44
new;10;0;3;37;1;36
moquer;8;3;5;11;0;65
humanitaire;1;1;72;7;0;11
hasard;8;0;11;33;0;39
fondue;76;0;0;5;0;7
enquête;1;0;16;15;0;56
emji_pouce_vers_le_haut_peau_claire;43;2;6;8;1;23
deja;7;1;7;11;3;59
cessez_le_feu;0;0;82;0;0;3
vert;15;0;5;48;1;21
profil;2;0;6;4;2;78
mineur;0;0;9;14;0;64
vin;24;0;0;50;0;7
stop;6;2;16;25;0;31
sourire;60;0;4;4;0;21
réjouir;17;0;17;24;0;33
réaliser;8;2;3;28;0;50
relire;3;0;6;3;2;75
préparer;12;0;6;9;4;58
programme;4;0;7;17;0;60
mémoire;25;0;8;17;0;41
misère;2;2;3;44;1;36
mentir;3;0;12;12;0;56
intérieur;8;1;5;31;0;42
contribuer;2;0;8;48;2;31
chef;6;0;13;15;1;55
calme;18;0;9;10;1;50
sérieusement;0;0;8;15;0;67
refaire;20;3;4;12;0;50
particulier;3;0;9;28;2;47
foyer;3;0;8;23;0;54
emji_renard;60;0;0;2;4;5
bras;17;3;7;22;0;39
bel;39;0;12;9;2;28
avouer;27;0;5;15;1;42
amener;5;0;5;18;1;58
actualité;31;0;9;1;2;43
véritable;15;0;15;24;1;32
transformer;5;0;7;42;2;30
riz;4;0;0;5;73;2
ressentir;7;0;3;7;1;69
principal;3;1;13;37;2;33
nation;1;0;23;39;1;20
marrant;9;1;5;7;1;66
fonction;2;1;8;29;1;47
flic;2;0;13;12;0;60
emji_coeur_brisé;30;0;21;5;2;18
drone;1;0;64;13;0;8
compagnie;7;0;1;30;5;43
communauté;4;1;20;17;0;45
chaîne;9;0;8;24;2;45
casseur;1;0;75;2;0;8
achat;2;0;7;70;0;7
évolution;11;0;1;12;3;58
écran;13;0;2;10;2;57
échange;9;0;8;30;0;39
tenter;4;0;11;16;3;54
précis;2;1;13;22;0;49
matière;3;2;3;47;2;30
liste;3;0;10;20;1;47
entrer;3;0;15;25;1;43
ds;11;2;16;14;6;38
dirigeant;0;0;26;30;0;30
danse;56;0;1;2;0;23
ciel;27;1;3;30;1;25
usage;3;2;7;38;0;27
sanction;0;0;60;10;0;16
rappel;15;0;20;24;0;28
raisonnement;2;0;9;6;1;65
quartier;14;0;3;20;3;40
positif;10;0;2;20;0;54
individu;0;0;6;23;1;56
i;20;1;12;11;0;39
hériter;1;0;1;70;0;12
décéder;46;0;4;12;1;23
corruption;1;1;17;55;0;9
concept;10;2;2;21;1;51
catastrophe;3;0;2;28;2;50
bordel;22;1;11;8;2;43
vivement;18;0;14;31;0;23
tt;18;0;3;11;1;48
traverser;7;2;0;40;1;30
travailleur;1;0;2;65;0;13
supérieur;1;0;4;27;0;51
pollution;3;0;0;73;1;9
occidental;0;3;37;11;0;33
forcer;2;0;17;17;1;45
foi;6;0;8;6;0;64
démontrer;3;0;6;25;0;52
célestin;78;0;1;0;0;5
complet;12;3;5;21;3;42
chier;1;2;6;6;1;68
bombarder;0;0;71;2;0;10
étudiant;5;0;2;46;0;26
verre;11;4;0;51;1;13
récupérer;7;0;24;33;3;16
relation;2;0;6;9;0;65
professeur;6;1;1;7;1;63
oreille;20;1;0;2;1;61
ignorer;4;0;10;14;2;55
facilement;0;1;3;45;1;35
encourager;5;0;14;23;1;42
emji_visage_avec_des_symboles_dans_la_bouche;0;0;3;21;1;28
déclarer;0;0;31;27;0;20
dizaine;2;0;26;26;2;28
diminuer;0;0;3;60;2;19
couvrir;3;0;10;33;2;34
cinéma;31;0;5;16;1;26
casque;6;1;1;50;0;19
bouteille;4;28;0;41;0;8
belgique;40;3;4;22;0;16
surprise;8;0;19;12;2;39
problématique;1;0;2;23;0;54
pression;0;0;12;30;0;42
morale;4;0;19;18;1;41
minorité;0;0;11;11;1;57
limiter;0;0;2;47;0;33
jugement;3;0;20;3;0;57
joie;48;0;9;6;1;20
historique;0;1;15;21;0;47
féminisme;0;1;1;2;1;69
fribourg;28;0;2;37;0;10
emji_visage_épuisé;12;2;1;2;2;37
ue;0;0;21;27;1;23
tôt;6;0;5;11;0;60
signer;2;0;42;18;0;18
primaire;30;0;0;2;1;50
gant;42;15;0;8;0;8
faible;3;0;6;44;0;27
exceptionnel;54;0;2;10;0;17
emji_visage_festif;45;0;5;4;0;7
emji_mains_qui_forment_un_coeur;62;1;2;4;1;4
emji_colombe;48;0;9;3;0;6
autrement;2;2;3;29;0;47
analyse;4;0;4;9;1;62
accuser;0;0;40;16;0;25
égal;0;0;3;20;0;55
tjs;19;1;1;10;0;45
technique;6;1;1;53;0;19
sain;17;0;3;18;1;43
réchauffement;1;0;1;48;0;28
retirer;2;2;14;17;1;42
mensonge;1;0;39;8;0;31
fabriquer;6;0;4;61;1;8
environnement;0;1;1;36;1;43
emji_chat_souriant_aux_yeux_en_coeurs;60;0;0;0;0;2
désir;26;0;2;5;0;47
club;22;0;3;9;1;42
association;5;0;4;22;2;48
télé;15;0;2;7;1;54
tres;23;3;2;8;0;40
tendance;2;0;2;15;1;57
sexe;4;0;0;5;3;68
pub;11;0;2;52;1;10
pitié;24;0;8;5;3;41
mur;3;1;8;36;1;29
lutte;4;0;13;13;0;49
hypocrisie;2;0;26;18;1;34
hahaha;35;0;2;8;0;32
grandir;15;0;2;10;0;53
dégât;0;0;32;25;3;20
bleu;24;1;4;16;0;30
amende;1;0;5;70;2;1
accompagner;10;0;0;13;1;57
survivre;4;0;7;27;2;40
soirée;28;0;0;7;0;43
prétendre;1;0;13;11;0;55
pertinent;9;0;4;14;0;53
oeuvre;4;0;2;48;0;22
humilité;57;0;0;2;0;20
emji_trèfle_à_quatre_feuilles;62;0;1;4;0;4
emji_deux_coeurs;53;0;0;3;0;8
désoler;5;2;3;3;1;63
départ;6;0;5;52;0;17
covid;4;2;3;56;2;11
correct;2;0;5;15;0;56
blesser;1;0;11;8;5;55
us;1;0;13;46;0;17
soldat;0;0;57;12;0;9
scandale;0;0;10;19;1;48
repas;9;0;0;13;3;51
profit;0;0;5;62;0;9
poubelle;7;0;2;46;5;14
position;2;1;25;11;3;37
personnage;36;0;1;4;1;34
mamie;65;0;1;1;5;7
inspirer;41;0;4;13;0;18
forêt;17;0;3;21;8;25
emji_visage_rieur;53;0;1;7;1;11
confédération;1;0;8;58;0;10
chômage;0;0;0;73;0;4
bruit;7;0;0;17;1;50
bouche;20;1;4;4;2;47
balancer;2;0;11;11;3;50
appel;6;1;16;17;0;36
véhicule;3;0;0;64;0;8
terrible;11;0;2;7;3;53
série;22;0;3;14;0;38
souffrance;7;0;12;8;1;49
scolaire;4;0;0;22;0;50
rêver;31;1;1;16;0;28
réaction;2;1;6;4;2;61
monnaie;0;0;2;68;1;2
masse;3;0;14;40;0;20
investissement;2;0;4;59;0;8
consommateur;1;0;0;58;0;15
chasseur;3;0;1;2;62;3
brûler;3;1;12;34;1;26
écologique;2;3;3;56;2;11
soumettre;2;0;7;18;0;49
r;17;0;9;14;1;32
publication;5;1;11;4;0;56
page;9;0;8;9;0;49
magique;43;0;1;12;2;19
littéralement;9;1;4;17;2;43
ignorance;4;0;5;9;1;56
idéologie;0;0;10;7;0;59
formidable;58;1;1;7;0;9
emji_visage_qui_fond;26;0;2;17;0;21
emji_drapeau_territoires_palestiniens;8;0;48;1;0;0
drapeau;4;0;30;8;0;30
difficulté;3;1;5;26;1;38
belge;36;0;3;16;0;17
arrêt;3;0;22;31;1;19
africain;4;0;9;41;1;18
voleur;3;0;12;40;0;16
transmettre;13;0;1;17;0;43
posséder;1;1;1;39;0;33
poids;0;0;7;30;2;34
pièce;4;4;5;44;0;18
nettoyer;2;28;1;11;1;29
luxe;3;2;4;56;0;10
individuel;0;4;2;25;0;44
incapable;2;0;6;3;1;62
impressionnant;50;0;2;6;0;18
immense;20;0;3;27;1;24
gruyère;48;0;0;8;0;8
fondamental;0;1;28;20;0;25
emji_femme_qui_hausse_les_épaules;8;1;3;15;0;48
défense;3;0;19;13;1;37
coller;9;0;3;17;0;47
annoncer;1;0;24;20;1;30
texte;8;0;2;9;0;55
taille;11;1;1;36;1;25
sang;6;1;23;14;4;26
remercier;8;0;13;11;2;40
pourri;9;0;4;21;1;39
possibilité;4;5;6;35;0;25
joueur;11;0;1;27;0;34
free;3;0;52;4;0;3
filmer;25;0;2;5;0;42
exact;13;1;5;15;2;39
débile;4;0;2;6;0;62
deuxième;13;0;12;15;0;34
complexe;2;0;3;11;0;59
collectif;5;0;7;29;0;34
chocolat;9;3;0;29;1;26
chanter;54;0;5;0;0;15
carrément;7;0;3;15;11;37
bio;6;0;1;51;1;16
baser;2;0;2;24;0;47
autoroute;0;0;1;58;0;8
restaurant;6;0;2;52;0;13
rassurer;3;1;2;12;0;56
rapide;5;1;4;37;0;25
quasiment;4;0;5;30;2;33
préciser;3;0;14;17;4;36
pr;6;2;8;9;1;37
pierre;18;0;4;29;1;19
passion;32;0;0;12;0;29
malheureux;11;0;5;6;4;47
lever;8;1;8;13;0;43
fuir;1;0;11;22;2;35
espagne;8;8;5;49;0;4
cancer;0;2;4;42;1;22
appartement;0;16;2;33;1;16
alimentaire;1;0;7;40;8;17
tenue;11;0;2;8;1;48
silence;6;0;29;11;2;22
retard;6;1;2;36;3;23
putain;26;1;5;6;1;33
intervention;3;0;6;13;0;44
génie;40;0;3;7;2;19
former;3;1;5;24;0;37
engagement;12;0;16;9;0;36
congo;1;0;63;3;0;2
collègue;6;1;5;24;0;37
événement;1;0;6;22;0;41
vache;31;0;0;10;5;26
ubs;0;0;12;53;0;3
tjrs;13;0;2;12;0;40
the;21;0;11;7;0;27
technologie;2;0;1;42;0;25
stade;2;1;2;21;1;44
radio;5;0;3;22;0;40
pauvreté;2;0;4;49;0;16
oiseau;11;0;1;21;11;25
maintenir;3;1;6;48;0;13
lapin;3;0;0;9;46;9
idem;15;1;1;18;1;34
ex;5;1;5;15;1;44
enseigner;3;0;1;15;0;52
emji_visage_souriant_avec_de_grands_yeux;48;0;0;6;0;12
emji_visage_avec_les_sourcils_relevés;3;0;4;11;1;44
emji_visage_avec_fumée_sortant_des_narines;2;0;4;35;1;18
emji_applaudissements_peau_claire;25;0;1;7;0;10
création;2;1;25;23;0;19
coupable;1;0;52;4;1;12
coin;14;0;1;16;0;40
censé;1;1;15;10;3;41
améliorer;2;0;1;21;1;46
samedi;8;0;8;34;0;17
publier;4;0;9;6;0;51
occasion;9;0;4;19;0;39
ménager;3;0;2;8;1;52
mtn;8;0;11;12;0;39
menace;1;0;29;13;0;26
mariage;9;0;2;5;1;50
macron;1;0;12;18;3;33
lettre;8;0;5;9;1;45
jardin;6;0;2;13;11;35
fumeur;3;0;1;49;0;12
extraordinaire;58;0;1;4;0;7
emji_tas_de_crotte;4;6;2;9;1;32
efficace;1;2;5;38;1;22
diriger;2;0;20;21;0;28
concret;0;0;9;25;0;37
collège;18;0;0;6;0;44
agréable;29;0;0;7;1;34
étudier;1;0;5;9;1;51
ukrainien;2;0;34;14;0;16
tâche;1;0;1;16;0;48
tv;9;1;2;11;0;44
signe;3;1;10;15;0;41
quantité;2;0;2;54;0;11
qualifier;3;0;15;36;0;13
pantalon;21;3;0;8;0;34
neutralité;0;0;34;10;1;21
midi;8;1;0;15;2;39
lâcher;9;0;10;4;3;44
inégalité;0;0;0;35;0;33
intervenir;1;0;13;18;0;35
honnêtement;2;3;0;20;0;43
générer;1;0;4;43;0;22
faim;4;0;3;10;14;35
emji_mains_en_prière_peau_moyennement_claire;50;0;0;6;1;9
décrire;5;0;5;9;0;49
convaincre;3;0;6;18;2;41
chaise;57;0;1;2;1;9
bourgeois;3;0;7;8;0;52
aéroport;5;0;2;46;0;3
adopter;4;1;7;7;10;40
abuser;8;0;3;17;0;42
élection;1;0;10;34;0;22
sincère;41;0;6;3;0;16
sage;60;0;0;2;1;5
rencontrer;18;0;1;12;0;37
rapidement;1;0;5;21;0;40
placer;5;1;6;17;0;40
nostalgie;57;0;0;1;0;10
norme;1;1;3;33;0;28
intégrer;1;4;3;21;0;38
intention;0;1;5;5;5;52
instagram;3;0;0;3;0;63
gêner;2;2;2;5;1;54
fric;1;0;4;37;0;23
fournir;0;0;17;30;1;20
fatiguer;1;1;8;8;2;49
empathie;5;1;2;1;0;60
contenir;1;0;2;32;1;33
apres;2;3;8;13;2;40
spécial;23;0;2;10;0;30
signifier;4;0;5;30;2;27
scène;13;0;8;4;0;42
paradis;31;0;0;16;0;20
mr;39;0;2;5;0;21
meuf;23;0;1;3;0;37
indépendant;3;0;15;26;0;23
impliquer;1;0;14;17;2;34
honnête;5;0;10;13;1;38
finance;0;0;26;26;0;16
discussion;1;0;3;5;0;59
culturel;2;0;4;21;0;41
crever;3;0;2;28;1;33
congé;4;0;1;16;0;39
chapeau;34;0;1;12;0;20
capitaliste;1;0;4;31;0;30
calculer;2;1;0;21;0;42
arrivée;7;2;4;40;0;13
absurde;0;0;7;31;0;29
abandonner;1;5;3;23;8;26
élire;1;0;43;9;0;13
stupide;0;0;3;8;0;53
secteur;0;0;1;55;1;8
secret;7;0;4;31;0;20
régler;1;1;7;26;2;29
mélanger;4;1;7;11;1;43
journal;10;0;4;6;1;40
insta;11;0;3;1;0;52
explication;3;0;2;12;0;49
entièrement;5;4;3;31;0;24
enfer;3;1;6;11;0;45
emji_coeur_blanc;50;0;2;1;0;5
croiser;17;0;1;10;1;38
bombe;5;1;51;2;0;7
version;23;1;5;4;0;32
théorie;1;0;3;14;1;46
talent;17;1;2;14;0;29
solidarité;9;0;11;9;0;35
religieux;2;0;22;3;0;37
provoquer;3;0;14;25;2;21
médical;1;0;4;43;1;14
moderne;3;3;9;18;0;32
ministre;0;0;23;12;0;27
mdrrr;6;0;1;8;2;48
instant;5;0;7;15;0;38
emji_visage_triste_mais_soulagé;10;0;0;4;0;25
désormais;2;0;5;10;0;49
vs;9;1;7;22;0;21
utilisation;0;3;5;21;1;32
sexuel;0;0;3;3;0;59
modèle;6;1;2;45;0;11
lourd;6;0;3;32;1;23
infrastructure;0;0;11;50;0;3
habit;6;0;0;25;0;31
grand_mère;37;3;0;6;1;16
déchet;0;0;0;48;2;7
colonisation;0;0;51;4;0;9
code;1;0;5;20;0;37
allemagne;0;1;8;45;0;9
al;0;0;37;3;0;3
échelle;1;0;2;40;2;19
week_end;6;0;2;39;0;17
tradition;13;0;3;6;2;37
stp;5;0;4;6;2;46
résoudre;0;0;8;28;0;27
rejoindre;15;0;5;14;1;29
qqch;6;0;5;9;0;42
propriétaire;3;1;2;47;0;8
portable;12;2;1;13;0;35
piste;8;0;0;47;0;8
orient;1;3;47;2;0;9
officiel;0;0;6;30;0;28
nez;8;0;1;13;2;38
millionnaire;0;0;0;55;0;4
lutter;4;0;10;31;1;16
lunette;34;0;2;4;0;21
hésiter;7;0;7;11;1;38
geste;15;2;3;21;0;23
ennuyer;11;0;0;2;1;45
cuisine;9;1;0;6;0;48
concours;12;0;2;10;1;37
colon;1;0;56;0;0;4
causer;0;0;15;29;2;17
bénéfice;0;1;0;50;0;12
bord;7;1;8;17;3;27
zéro;3;0;7;17;0;34
sincèrement;4;1;1;3;1;53
sein;1;1;7;14;0;39
punir;3;0;16;14;1;27
phénomène;4;0;2;16;0;40
ordinateur;0;1;0;11;0;48
opposer;0;0;23;15;0;25
moche;24;1;4;10;1;20
marquer;22;0;4;4;1;31
là_bas;1;0;25;13;0;23
fragile;3;0;1;6;10;40
emji_homme_qui_hausse_les_épaules;2;0;28;14;0;18
descendre;4;0;13;15;0;30
danser;34;0;3;4;0;20
célibataire;4;0;0;1;0;55
cigarette;6;0;0;46;0;8
élément;1;1;5;18;0;37
éliminer;2;1;14;35;1;8
sentiment;5;0;2;4;2;46
sensé;4;0;11;7;2;38
novembre;10;0;8;34;0;10
lit;4;1;3;10;0;44
inscrire;3;0;2;10;0;46
généralement;2;0;3;12;0;44
fesse;11;43;1;0;0;6
domestique;0;0;0;8;13;39
couteau;5;8;4;5;1;37
court;8;0;3;6;0;43
ch;12;0;2;37;0;10
capacité;0;0;3;13;0;46
camion;5;0;5;44;1;2
violer;0;0;42;4;0;15
tort;4;0;5;6;0;45
test;0;0;1;16;0;43
revanche;2;0;5;19;0;35
remonter;28;0;1;13;0;17
prétexte;1;0;33;12;1;14
populaire;9;0;8;23;1;20
orthographe;2;0;1;1;0;56
négatif;1;0;0;14;0;46
nègre;2;0;0;0;0;53
libéral;1;0;5;35;0;17
hypocrite;1;0;12;13;0;34
existence;2;1;10;11;0;35
emji_rose;48;0;0;0;0;0
don;4;0;12;11;0;32
direction;3;0;9;26;0;20
digne;7;0;7;14;0;32
absolu;7;0;9;19;0;26
égoïste;9;0;0;5;0;46
vente;4;0;3;44;0;7
superbe;38;0;1;7;2;12
shein;0;0;1;53;0;4
schneck;50;0;0;0;0;2
scandaleux;0;0;28;15;0;16
profond;6;0;6;7;0;41
patrimoine;4;0;1;42;0;13
parfait;3;1;2;19;0;35
facture;0;0;4;52;0;3
emji_visage_implorant;40;1;1;3;3;8
effacer;0;0;13;16;0;30
donnée;0;0;7;25;1;25
destruction;0;0;26;14;1;19
croix;12;0;6;4;0;27
cousin;38;0;0;6;0;11
condoléance;45;0;1;4;0;9
comparaison;4;0;5;22;1;25
chaussette;46;1;0;3;0;8
cff;2;0;0;52;0;6
argentin;3;18;2;23;0;13
application;1;1;5;34;0;18
trou;10;3;2;25;0;18
surprendre;2;0;7;9;0;41
reconnaissance;2;0;22;15;0;20
rapporter;2;0;3;38;0;13
ramasser;1;0;5;22;1;28
prénom;41;1;2;5;0;9
promettre;4;0;4;36;0;14
nu;6;0;1;2;0;48
légende;25;0;0;6;1;26
horaire;0;0;0;42;0;14
hausse;0;0;1;50;0;4
garantir;1;0;18;31;0;8
félicitation;39;0;3;4;0;12
figure;26;0;5;6;2;20
favoriser;0;0;2;40;0;15
exposer;1;1;2;20;3;32
epoque;45;0;3;2;0;8
entrée;7;0;8;30;0;14
entraîner;13;1;3;10;0;30
douceur;47;0;0;1;0;10
cisjordanie;0;0;58;0;0;1
bureau;5;3;1;40;0;9
bateau;5;0;10;36;0;4
électrique;3;0;0;48;0;5
écologie;0;0;0;31;3;23
turc;0;1;12;3;0;29
taire;6;0;26;5;0;21
suffisant;1;3;3;17;0;33
sportif;18;0;1;15;1;21
recette;8;0;0;45;0;4
production;2;0;0;53;0;3
notion;2;0;3;10;0;42
maîtresse;23;0;0;5;0;27
interdiction;2;0;6;36;0;13
industrie;0;0;2;52;0;4
fonds;4;0;3;43;0;8
ficher;2;1;12;14;1;28
emji_visage_qui_fait_un_salut_militaire;22;0;6;6;0;23
ect;0;0;2;25;3;25
coucher;3;0;1;7;1;43
agression;0;0;6;2;0;49
évident;3;0;3;13;2;36
équilibre;2;0;3;22;5;24
wc;4;45;0;2;0;2
viol;0;0;18;4;0;32
vent;12;0;3;18;0;21
terrorisme;1;0;47;0;0;6
présence;3;0;6;20;1;27
précédent;3;0;4;15;1;33
paquet;2;0;1;41;0;11
netanyahu;0;0;56;0;0;0
naissance;13;0;2;9;2;30
massacrer;1;0;49;1;2;4
masculin;1;0;0;8;0;47
jet;1;7;3;42;1;3
invention;11;11;4;9;0;21
institution;2;0;11;16;1;26
immigré;0;0;3;11;0;43
familial;0;0;0;21;0;35
extérieur;6;0;3;11;1;34
exploser;2;0;5;42;0;8
exploiter;1;0;5;40;0;9
emji_tête_qui_explose;5;0;1;18;1;29
emji_mains_qui_forment_un_coeur_peau_claire;35;1;0;4;0;11
emji_drapeau_israël;4;0;45;0;0;1
dossier;3;1;12;13;0;27
curieux;3;0;0;10;0;43
com;11;0;3;3;0;39
co;5;0;2;27;0;21
chute;5;0;8;23;0;20
business;3;0;6;33;0;11
blessé;1;0;30;12;0;11
avs;1;0;0;49;0;6
auto;11;0;8;10;0;28
armer;1;0;38;0;0;16
approcher;1;0;7;5;5;38
ancêtre;10;2;4;5;1;34
tendre;14;0;3;8;0;29
précisément;4;0;5;23;0;24
pratiquer;5;0;13;10;0;25
pneu;1;0;0;46;0;2
