"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8"
"*postDate_13-2-2023";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0366";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_916";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_12-2-2023";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0365";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_10-2-2023";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0364";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_8-2-2023";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0363";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_6-2-2023";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0362";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_389";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_5-2-2023";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0361";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_392";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_3-2-2023";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0360";0;0;0;0;0;0;0;0
"*postLikes_450";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_1-2-2023";0;0;0;0;0;0;0;0
"*a_0359";0;0;0;0;0;0;0;0
"*postDate_30-1-2023";0;0;0;0;0;0;0;0
"*a_0358";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_29-1-2023";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0357";0;0;0;0;0;0;0;0
"*postLikes_786";0;0;0;0;0;0;0;0
"*postDate_27-1-2023";0;0;0;0;0;0;0;0
"*a_0356";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_25-1-2023";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0355";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_558";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_23-1-2023";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0354";0;0;0;0;0;0;0;0
"*postDate_22-1-2023";0;0;0;0;0;0;0;0
"*a_0353";0;0;0;0;0;0;0;0
"*postLikes_746";0;0;0;0;0;0;0;0
"*postDate_20-1-2023";0;0;0;0;0;0;0;0
"*a_0352";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_18-1-2023";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0351";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postLikes_700";-0,386;-0,173;-0,305;-0,325;2,819;-0,271;3,447;-0,35
"*postDate_16-1-2023";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0350";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_308";-0,579;-0,26;-0,458;0,942;1,346;-0,407;-0,344;0,813
"*postDate_15-1-2023";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0349";0;0;0;0;0;0;0;0
"*postLikes_639";0;0;0;0;0;0;0;0
"*postDate_13-1-2023";0;0;0;0;0;0;0;0
"*a_0348";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postLikes_234";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_11-1-2023";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0347";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_868";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_9-1-2023";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0346";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_8-1-2023";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0345";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postLikes_682";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_6-1-2023";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0344";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_254";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_4-1-2023";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0343";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_2-1-2023";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0342";0;0;0;0;0;0;0;0
"*postLikes_888";0;0;0;0;0;0;0;0
"*postDate_1-1-2023";0;0;0;0;0;0;0;0
"*a_0341";0;0;0;0;0;0;0;0
"*postDate_30-12-2022";0;0;0;0;0;0;0;0
"*a_0340";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_28-12-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0339";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postLikes_372";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_26-12-2022";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0338";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_962";1,7;-0,173;-0,305;-0,325;-0,268;2,774;-0,229;-0,35
"*postDate_24-12-2022";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0337";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_23-12-2022";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0336";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_21-12-2022";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0335";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_19-12-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0334";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_18-12-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0333";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_516";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_16-12-2022";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0332";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_936";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_14-12-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0331";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_657";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_12-12-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0330";0;0;0;0;0;0;0;0
"*postDate_11-12-2022";0;0;0;0;0;0;0;0
"*a_0329";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_8-12-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0328";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_922";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_7-12-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0327";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_753";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_5-12-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0325";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postLikes_131";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_1-12-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0324";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_30-11-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0323";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_28-11-2022";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0322";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_27-11-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0321";0;0;0;0;0;0;0;0
"*postDate_24-11-2022";0;0;0;0;0;0;0;0
"*a_0320";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postLikes_491";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_23-11-2022";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0319";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_21-11-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0318";0;0;0;0;0;0;0;0
"*postDate_20-11-2022";0;0;0;0;0;0;0;0
"*a_0317";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_294";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_18-11-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0316";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_656";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_15-11-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0315";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_14-11-2022";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0314";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_13-11-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0313";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_402";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_12-11-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0312";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_325";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_11-11-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0311";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_855";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_9-11-2022";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0310";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postLikes_949";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_7-11-2022";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0309";0;0;0;0;0;0;0;0
"*postLikes_903";0;0;0;0;0;0;0;0
"*postDate_6-11-2022";0;0;0;0;0;0;0;0
"*a_0308";0;0;0;0;0;0;0;0
"*postDate_4-11-2022";0;0;0;0;0;0;0;0
"*a_0307";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postLikes_637";-0,386;-0,173;2,373;-0,325;2,819;-0,271;-0,229;-0,35
"*postDate_1-11-2022";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0306";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_31-10-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0305";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_30-10-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0304";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_312";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_28-10-2022";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0303";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_26-10-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0302";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_423";-0,579;-0,26;1,067;-0,488;1,346;-0,407;1,746;-0,525
"*postDate_24-10-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0301";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_571";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_23-10-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0300";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_21-10-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0299";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_19-10-2022";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0298";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_797";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_17-10-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0297";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_16-10-2022";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0296";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_397";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_14-10-2022";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0295";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_973";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_12-10-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0294";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_10-10-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0293";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_9-10-2022";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0292";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_329";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_8-10-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0291";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_899";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_5-10-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0290";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postLikes_996";-0,386;-0,173;-0,305;2,169;-0,268;-0,271;3,447;-0,35
"*postComments_34";-0,386;-0,173;-0,305;2,169;-0,268;-0,271;3,447;-0,35
"*postDate_3-10-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0289";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_465";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_1-10-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0288";0;0;0;0;0;0;0;0
"*postDate_30-9-2022";0;0;0;0;0;0;0;0
"*a_0287";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postLikes_884";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_28-9-2022";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0286";0;0;0;0;0;0;0;0
"*postDate_26-9-2022";0;0;0;0;0;0;0;0
"*a_0285";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_25-9-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0284";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_23-9-2022";-0,386;-0,173;-0,305;12,362;-0,268;-0,271;-0,229;-0,35
"*a_0283";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0282";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_387";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_21-9-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0281";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_18-9-2022";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0280";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_16-9-2022";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0279";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_498";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_13-9-2022";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0278";0;0;0;0;0;0;0;0
"*postLikes_334";0;0;0;0;0;0;0;0
"*postDate_12-9-2022";0;0;0;0;0;0;0;0
"*a_0277";0;0;0;0;0;0;0;0
"*postDate_11-9-2022";0;0;0;0;0;0;0;0
"*a_0276";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postLikes_780";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_9-9-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0275";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_360";-0,386;-0,173;-0,305;-0,325;-0,268;-0,271;3,447;1,959
"*postDate_7-9-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0274";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_211";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_5-9-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0273";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*postDate_4-9-2022";-0,193;-0,086;-0,152;6,173;-0,134;-0,135;-0,114;-0,175
"*a_0272";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postLikes_671";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_2-9-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0271";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_802";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_31-8-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0270";0;0;0;0;0;0;0;0
"*postDate_29-8-2022";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0269";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0268";0;0;0;0;0;0;0;0
"*postDate_28-8-2022";0;0;0;0;0;0;0;0
"*a_0267";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_26-8-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0266";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_985";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_24-8-2022";-0,193;-0,086;6,591;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0265";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_22-8-2022";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0264";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postLikes_966";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_21-8-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0263";0;0;0;0;0;0;0;0
"*postLikes_890";0;0;0;0;0;0;0;0
"*postDate_19-8-2022";0;0;0;0;0;0;0;0
"*a_0262";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_17-8-2022";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0261";0;0;0;0;0;0;0;0
"*postLikes_957";0;0;0;0;0;0;0;0
"*postDate_15-8-2022";0;0;0;0;0;0;0;0
"*a_0260";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_14-8-2022";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0259";0;0;0;0;0;0;0;0
"*postLikes_661";0;0;0;0;0;0;0;0
"*postDate_12-8-2022";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0258";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_810";-0,193;11,612;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0257";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_265";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_10-8-2022";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0256";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postLikes_471";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_8-8-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0255";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*postDate_7-8-2022";-0,193;-0,086;-0,152;-0,162;7,499;-0,135;-0,114;-0,175
"*a_0254";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*postDate_5-8-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;8,774;-0,175
"*a_0253";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_717";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_3-8-2022";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0252";0;0;0;0;0;0;0;0
"*postLikes_479";0;0;0;0;0;0;0;0
"*postDate_1-8-2022";0;0;0;0;0;0;0;0
"*a_0251";0;0;0;0;0;0;0;0
"*postDate_31-7-2022";0;0;0;0;0;0;0;0
"*a_0250";0;0;0;0;0;0;0;0
"*postLikes_620";0;0;0;0;0;0;0;0
"*postDate_30-7-2022";0;0;0;0;0;0;0;0
"*a_0249";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_29-7-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0248";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_27-7-2022";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0247";0;0;0;0;0;0;0;0
"*postDate_25-7-2022";0;0;0;0;0;0;0;0
"*a_0246";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postLikes_977";-0,386;-0,173;-0,305;-0,325;-0,268;-0,271;-0,229;11,495
"*postDate_24-7-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0245";0;0;0;0;0;0;0;0
"*postDate_22-7-2022";0;0;0;0;0;0;0;0
"*a_0244";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_20-7-2022";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*a_0243";0;0;0;0;0;0;0;0
"*postLikes_453";0;0;0;0;0;0;0;0
"*postDate_18-7-2022";0;0;0;0;0;0;0;0
"*a_0242";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*postDate_17-7-2022";-0,193;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;5,74
"*a_0241";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postLikes_463";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*postDate_15-7-2022";-0,193;-0,086;-0,152;-0,162;-0,134;7,407;-0,114;-0,175
"*a_0240";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postLikes_624";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
"*postDate_13-7-2022";5,205;-0,086;-0,152;-0,162;-0,134;-0,135;-0,114;-0,175
