intégral;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0
inspiration;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
informer;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
indépendance;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0
humoriste;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
htag_télévision;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
htag_sécurité;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
htag_securité;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
htag_santé;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
htag_mobilité;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
horizon;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
hockey;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0
hall;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
habituer;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
gêner;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
général;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0
génie;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
guide;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0
gloire;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1
gentil;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
gauche;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0
gadget;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0
félin;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
fuser;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0
fribourgeois;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
frais;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
finlandais;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0
fier;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
fashion;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0
fasciner;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
fakir;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
facteur;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
extérieur;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
exceptionnel;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1
ex;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0
etre;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1
estival;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0
escargot;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
escalade;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
enseignant;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0
enquête;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0
engouement;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
enfer;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
employé;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
emploi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1
emji_appareil_photo_avec_flash;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
eighties;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
détail;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
déferler;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0
débarquer;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0
dé;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
docteur;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0
divorce;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
disparition;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
disparaître;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
discours;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0
diligence;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
dessiner;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0
cycle;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0
cuit;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0
cuisiner;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
croiser;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0
corvée;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0
cornu;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0
cornette;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
convivialité;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0
convaincre;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
connaisseur;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0
conjugal;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
comportement;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
code;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0
cliché;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0
cimetière;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0
chute;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
chronique;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0
cheval;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
chaîne;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
chauffeur;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
chasseur;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
ch;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
centimètre;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0
carnaval;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
canular;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
camping;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0
camaraderie;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0
camarade;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
calme;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
cabanon;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0
boucle;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0
boguet;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
bibliothèque;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
bernois;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0
belge;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1
bateau;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0
bande;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
baigner;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0
avenir;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0
avaler;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
automobiliste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0
assister;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0
armaillis;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0
armailli;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
apéritif;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1
apprenti;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
appartement;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
anniversaire;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
alpe;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
album;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
alarme;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0
aguerri;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0
agréable;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0
adjoint;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
actuel;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
action;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
accro;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
accident;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
