"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9"
"canne";-0,381;32,129;-0,568;-0,514;-0,679;-0,381;-0,723;-1,089;-1,482
"boire";-0,317;-0,942;-0,473;-0,428;-0,565;-0,317;0,454;2,363;1,302
"bas";-0,381;-1,132;0,497;-0,514;21,206;-0,381;-0,723;0,009;-1,482
"américain";-0,381;0,003;-0,568;-0,514;-0,679;8,106;3,232;0,009;-1,482
"amateur";-0,253;0,255;-0,378;-0,342;0,978;-0,253;-0,481;3,729;-0,987
"aide";-0,19;-0,564;-0,283;2,695;-0,339;-0,19;1,612;0,755;-0,739
"affronter";-0,381;32,129;-0,568;-0,514;-0,679;-0,381;-0,723;-1,089;-1,482
"actualité";-0,317;2,21;0,827;-0,428;0,539;-0,317;-0,602;-0,907;0
"acteur";-0,381;32,129;-0,568;-0,514;-0,679;-0,381;-0,723;-1,089;-1,482
"accompagner";-0,381;0,003;-0,568;-0,514;21,206;1,243;-0,723;-1,089;-1,482
"évolution";2,612;-0,753;-0,378;-0,342;0,978;2,612;-0,481;0,291;-0,987
"épreuve";-0,253;0,255;1,37;-0,342;-0,452;-0,253;-0,481;-0,725;2,321
"époux";1,778;0,066;0,827;-0,428;-0,565;-0,317;0,454;0,086;-1,234
"éducation";-0,317;-0,942;-0,473;-0,428;-0,565;-0,317;-0,602;27,794;-1,234
"voisin";-0,253;0,255;-0,378;1,628;0,978;-0,253;0,858;-0,725;-0,987
"vitesse";-0,317;0,066;-0,473;-0,428;-0,565;-0,317;0,454;7,741;-1,234
"vih";-0,253;0,255;-0,378;-0,342;0,978;-0,253;0,858;0,291;-0,987
"version";1,778;0,066;-0,473;-0,428;0,539;1,778;-0,602;-0,907;0
"verre";-0,317;-0,942;-0,473;-0,428;-0,565;-0,317;-0,602;-0,907;20,424
"vent";-0,317;-0,942;-0,473;36,083;0,539;-0,317;-0,602;-0,907;-1,234
"valaisans";-0,317;-0,942;0,827;36,083;-0,565;-0,317;-0,602;-0,907;-1,234
"unique";-0,317;15,552;-0,473;-0,428;-0,565;-0,317;-0,602;0,086;-1,234
"tourner";-0,317;0,066;-0,473;-0,428;-0,565;-0,317;-0,602;16,218;-1,234
"série";-0,317;26,752;-0,473;-0,428;-0,565;-0,317;-0,602;-0,907;-1,234
"susciter";-0,317;2,21;-0,473;-0,428;0,539;-0,317;0,454;-0,907;0
"star";-0,317;26,752;-0,473;-0,428;-0,565;-0,317;-0,602;-0,907;-1,234
"st";-0,317;15,552;-0,473;-0,428;-0,565;-0,317;-0,602;-0,907;0
"spécialiste";-0,253;-0,753;-0,378;-0,342;-0,452;-0,253;6,485;3,729;-0,987
"souffle";-0,317;0,066;6,285;7,162;-0,565;-0,317;-0,602;-0,907;-1,234
"soeur";-0,19;-0,564;-0,283;-0,257;1,783;4,043;1,612;-0,543;-0,739
"sentir";-0,317;0,066;6,285;-0,428;0,539;-0,317;0,454;-0,907;-1,234
"sac";-0,19;-0,564;2,335;-0,257;-0,339;-0,19;-0,36;6,123;-0,739
"région";-0,317;0,066;-0,473;-0,428;13,739;-0,317;-0,602;-0,907;0
"réflexion";1,778;-0,942;0,827;-0,428;-0,565;-0,317;0,454;2,363;-1,234
"rock";-0,317;7,371;-0,473;-0,428;-0,565;-0,317;0,454;0,086;-1,234
"reprendre";-0,317;-0,942;-0,473;-0,428;44,608;-0,317;-0,602;-0,907;-1,234
"remporter";-0,317;2,21;-0,473;-0,428;-0,565;-0,317;0,454;-0,907;1,302
"rejoindre";-0,253;-0,753;1,37;-0,342;0,978;-0,253;-0,481;0,291;0,07
"recherche";1,778;0,066;-0,473;1,022;0,539;-0,317;-0,602;-0,907;0
"rapport";-0,317;0,066;0,827;-0,428;0,539;-0,317;0,454;-0,907;0
"rapidement";-0,317;0,066;-0,473;1,022;4,931;-0,317;-0,602;0,086;-1,234
"raison";-0,317;-0,942;-0,473;-0,428;-0,565;-0,317;-0,602;27,794;-1,234
"qualité";-0,253;-0,753;-0,378;47,051;-0,452;-0,253;-0,481;-0,725;-0,987
"pull";-0,19;-0,564;-0,283;-0,257;1,783;-0,19;9,856;-0,543;-0,739
"professionnel";-0,253;0,255;1,37;1,628;-0,452;-0,253;0,858;-0,725;-0,987
"produire";-0,253;0,255;-0,378;1,628;0,978;2,612;-0,481;-0,725;-0,987
"problème";-0,253;-0,753;1,37;-0,342;0,978;-0,253;-0,481;3,729;-0,987
"pratique";-0,317;-0,942;0,827;7,162;-0,565;-0,317;-0,602;-0,907;1,302
"poste";-0,317;-0,942;32,512;-0,428;-0,565;-0,317;-0,602;-0,907;0
"possible";-0,19;-0,564;12,879;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"plaire";-0,317;0,066;-0,473;7,162;-0,565;-0,317;-0,602;-0,907;1,302
"pièce";-0,317;2,21;-0,473;-0,428;0,539;-0,317;4,51;-0,907;-1,234
"pionnier";-0,317;-0,942;-0,473;-0,428;0,539;10,433;-0,602;2,363;-1,234
"personnage";-0,317;-0,942;0,827;-0,428;0,539;-0,317;4,51;0,086;-1,234
"peau";2,612;0,255;-0,378;9,842;-0,452;-0,253;-0,481;-0,725;-0,987
"partenaire";-0,317;-0,942;0,827;18,849;-0,565;-0,317;-0,602;-0,907;0
"part";-0,317;0,066;0,827;1,022;0,539;-0,317;-0,602;-0,907;0
"ouvrier";-0,253;-0,753;-0,378;-0,342;-0,452;-0,253;17,361;-0,725;0,07
"ordre";-0,317;-0,942;-0,473;-0,428;-0,565;79,558;-0,602;-0,907;-1,234
"officiellement";-0,317;-0,942;-0,473;-0,428;-0,565;-0,317;4,51;-0,907;5,14
"objet";-0,317;15,552;-0,473;-0,428;-0,565;-0,317;-0,602;-0,907;0
"numéro";-0,317;-0,942;6,285;-0,428;-0,565;10,433;-0,602;0,086;-1,234
"nom";-0,317;-0,942;-0,473;-0,428;-0,565;10,433;4,51;0,086;-1,234
"noir";-0,253;-0,753;-0,378;24,983;0,978;-0,253;-0,481;-0,725;-0,987
"new";-0,19;0,695;2,335;-0,257;1,783;-0,19;-0,36;-0,543;-0,739
"neuchâtelois";-0,253;3,528;1,37;-0,342;-0,452;-0,253;0,858;-0,725;-0,987
"nendaz";-0,19;5,848;2,335;-0,257;-0,339;-0,19;-0,36;-0,543;-0,739
"météo";-0,317;26,752;-0,473;-0,428;-0,565;-0,317;-0,602;-0,907;-1,234
"mordre";-0,317;-0,942;-0,473;58,863;-0,565;-0,317;-0,602;-0,907;-1,234
"mini";-0,317;7,371;-0,473;1,022;-0,565;1,778;-0,602;-0,907;-1,234
"micro_trottoir";-0,317;-0,942;-0,473;-0,428;-0,565;-0,317;0,454;16,218;-1,234
"maître";-0,19;-0,564;-0,283;2,695;1,783;-0,19;1,612;-0,543;-0,739
"mars";-0,19;5,848;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;0,351
"marathon";-0,317;-0,942;-0,473;-0,428;0,539;-0,317;25,229;-0,907;-1,234
"luc";-0,253;21,384;-0,378;-0,342;-0,452;-0,253;-0,481;-0,725;-0,987
"lavaux";-0,317;7,371;-0,473;-0,428;-0,565;-0,317;0,454;0,086;-1,234
"lapin";-0,253;-0,753;1,37;-0,342;-0,452;-0,253;-0,481;-0,725;7,74
"joli";-0,253;-0,753;42,589;-0,342;-0,452;-0,253;-0,481;-0,725;-0,987
"interviewer";-0,317;0,066;-0,473;-0,428;4,931;-0,317;-0,602;-0,907;1,302
"interview";-0,317;2,21;-0,473;-0,428;-0,565;-0,317;0,454;0,086;0
"instrument";-0,253;-0,753;-0,378;-0,342;-0,452;2,612;6,485;-0,725;0,07
"indispensable";-0,317;-0,942;-0,473;58,863;-0,565;-0,317;-0,602;-0,907;-1,234
"htag_liberté";-0,19;-0,564;-0,283;-0,257;-0,339;-0,19;-0,36;-0,543;12,234
"hardy";2,612;0,255;1,37;-0,342;0,978;-0,253;-0,481;-0,725;-0,987
"gérard";1,778;7,371;-0,473;-0,428;0,539;-0,317;-0,602;-0,907;-1,234
"gymnastique";-0,19;-0,564;-0,283;-0,257;1,783;4,043;-0,36;0,755;-0,739
"groupe";-0,253;3,528;-0,378;-0,342;-0,452;-0,253;0,858;-0,725;0,07
"glace";-0,19;-0,564;2,335;2,695;1,783;-0,19;-0,36;-0,543;-0,739
"garantir";-0,317;2,21;-0,473;7,162;-0,565;-0,317;-0,602;0,086;-1,234
"frisson";-0,317;0,066;-0,473;36,083;-0,565;-0,317;-0,602;-0,907;-1,234
