"";"";"";"";"*postComments_337";""
"653";"*postDate_24-11-2025";"-0.236520629106306";"-0.275975934588683";"0.986705629625764";"771"
"654";"*i_0915";"-0.390606710834246";"0.68006763290929";"0.978860855271741";"772"
"655";"*i_0987";"1.14095893047963";"0.202405081518786";"0.977100564441082";"773"
"656";"*i_0781";"-0.395902578430987";"0.796084912838886";"0.977100564441082";"774"
"657";"*postComments_287";"1.14095893047963";"0.202405081518786";"0.977100564441082";"776"
"658";"*i_0525";"-0.660802378765073";"-1.10196288621424";"0.977100564441082";"777"
"659";"*i_0451";"-0.393882638073226";"0.628094423766791";"0.977100564441082";"778"
"660";"*i_0344";"1.14095893047963";"0.202405081518786";"0.977100564441082";"780"
"661";"*i_0128";"-0.383278624290585";"0.595512184162491";"0.977100564441082";"781"
"662";"*i_0035";"-0.383278624290585";"0.595512184162491";"0.977100564441082";"782"
"663";"*postComments_134";"-0.383278624290585";"0.595512184162491";"0.977100564441082";"783"
"664";"*i_0385";"0.393618514915435";"0.499433055467942";"0.973369513223924";"784"
"665";"*i_0963";"-0.380123817838732";"0.608992086303167";"0.951289343456745";"787"
"666";"*postLikes_32400";"-0.380123817838732";"0.608992086303167";"0.951289343456745";"788"
"667";"*postComments_125";"-0.380123817838732";"0.608992086303167";"0.951289343456745";"789"
"668";"*postReposts_678";"-0.380123817838732";"0.608992086303167";"0.951289343456745";"790"
"669";"*i_0887";"-0.380123817838732";"0.608992086303167";"0.951289343456745";"791"
"670";"*i_0838";"-0.380123817838732";"0.608992086303167";"0.951289343456745";"792"
"671";"*postComments_175";"1.31099496197614";"0.731246015792136";"0.950983205920978";"793"
"672";"*postLikes_6200";"0.881584309857426";"0.528252275341268";"0.936307737800158";"798"
"673";"*postComments_220";"4.18312442711635";"-0.610768928049978";"0.935580661152712";"812"
"674";"*postLikes_749";"4.18312442711635";"-0.610768928049978";"0.935580661152712";"815"
"675";"*postComments_54";"0.803868520523766";"0.279329776997289";"0.924330106713283";"816"
"676";"*postReposts_36";"0.645649718502677";"0.422163963094628";"0.919106635009262";"821"
"677";"*postComments_65";"1.04129656997847";"0.385031614247943";"0.906287125699029";"828"
"678";"*i_0721";"1.89676809496103";"-0.0211082740844202";"0.900336577347562";"836"
"679";"*postComments_19";"0.461268938308918";"-0.0763953119427709";"0.88625425070229";"837"
"680";"*postDate_27-11-2025";"0.271577467796997";"-0.491115893201298";"0.880188900774911";"841"
"681";"*postLikes_7500";"1.11990673232034";"0.194652014682775";"0.869971560518694";"842"
"682";"*postLikes_22900";"1.34294990978601";"0.142920655573337";"0.867465059444604";"843"
"683";"*postReposts_110";"1.38698703403775";"0.0632156726562495";"0.867465059444604";"844"
"684";"*i_0686";"1.90150030463881";"-0.000888420873405093";"0.857726059088023";"854"
"685";"*postComments_118";"1.90150030463881";"-0.000888420873405093";"0.857726059088023";"855"
"686";"*i_0676";"1.90150030463881";"-0.000888420873405093";"0.857726059088023";"856"
"687";"*postComments_279";"1.90150030463881";"-0.000888420873405093";"0.857726059088023";"857"
"688";"*i_0653";"1.90150030463881";"-0.000888420873405093";"0.857726059088023";"858"
"689";"*i_0503";"1.90150030463881";"-0.000888420873405093";"0.857726059088023";"862"
"690";"*postComments_227";"1.92130174253129";"0.139713286462043";"0.850015219905898";"864"
"691";"*postReposts_87";"1.92130174253129";"0.139713286462043";"0.850015219905898";"865"
