guerre;1;3;8;1;1;3;4;15;1;5;2
donner;7;3;1;2;3;2;6;7;8;6;1
compte;2;1;1;2;12;7;6;1;2;8;4
augmenter;0;4;0;15;6;11;3;0;1;1;3
ajouter;2;2;1;3;5;4;2;9;4;9;4
âge;5;0;0;13;5;4;2;5;1;1;2
professionnel;3;0;0;5;20;3;1;0;2;5;2
poursuivre;6;3;2;0;8;4;4;2;7;4;6
meilleur;24;1;0;2;4;3;4;1;0;4;2
impact;0;1;3;2;15;2;7;1;4;6;1
proche;3;3;4;1;8;2;3;11;2;1;1
objectif;2;1;2;3;11;1;14;2;3;2;4
marché;1;1;0;3;2;5;15;1;0;10;3
espèce;0;0;0;31;1;3;1;0;0;3;0
dénoncer;0;0;9;1;5;5;2;11;5;3;3
campagne;6;1;1;4;6;3;6;2;4;6;1
assurer;2;0;5;1;7;11;5;4;3;1;3
ap;0;0;0;0;0;0;1;1;0;0;38
aide;0;2;11;2;9;1;3;7;5;2;2
accueillir;2;6;6;1;1;4;6;3;1;4;1
système;0;0;4;1;7;2;20;1;4;1;4
réaliser;9;2;0;8;6;3;3;1;2;8;0
précédent;5;1;2;5;5;10;7;1;3;4;1
palestinien;0;0;34;0;1;0;1;4;2;0;2
majeur;0;3;3;2;9;2;5;3;7;3;2
janvier;2;3;0;0;0;1;16;9;5;4;1
inscrire;9;0;0;1;2;13;4;4;2;0;4
humain;0;1;1;3;20;1;3;2;0;10;2
côté;8;1;5;0;0;0;6;6;3;6;2
billet;12;3;3;0;0;17;0;1;0;1;0
émission;1;0;0;5;2;2;6;2;1;6;4
édition;10;1;1;1;2;0;2;0;2;18;1
sortir;8;1;3;1;2;1;0;5;5;10;0
recevoir;3;0;4;3;5;1;5;7;4;5;2
histoire;13;0;1;1;1;0;1;3;1;11;2
général;6;0;5;4;7;2;3;6;6;0;2
di;0;0;0;0;0;0;1;0;3;1;39
deuxième;20;2;1;3;1;0;2;1;7;2;1
concerner;0;4;3;4;7;13;5;1;4;0;2
but;29;2;1;0;0;0;0;1;1;0;2
éviter;3;1;2;0;18;4;2;3;5;1;1
économique;0;0;0;4;2;9;3;7;4;0;7
vert;5;0;1;0;1;1;8;4;18;2;1
udc;0;0;0;0;0;0;4;0;33;0;2
secteur;3;3;1;1;7;7;9;4;1;2;3
produit;1;0;0;1;11;2;8;5;0;6;3
pari;8;1;3;0;2;1;1;1;0;4;1
majorité;0;0;1;2;6;8;4;1;18;2;1
joueur;35;0;1;0;0;0;1;1;0;4;0
chiffre;2;2;1;6;5;14;5;1;1;2;2
changement;1;6;0;2;9;4;6;3;4;2;5
cessez_le_feu;0;0;34;0;0;0;0;4;1;0;2
accuser;0;1;17;0;0;0;0;15;1;0;0
romand;2;5;0;0;5;10;11;0;1;1;4
gauche;2;0;3;0;1;1;5;8;18;1;1
europe;8;3;0;2;8;3;8;0;1;1;3
enregistrer;2;13;1;8;5;2;4;1;3;1;1
comprendre;4;3;2;3;13;5;2;2;2;1;1
cause;2;4;1;6;11;0;5;1;6;1;3
tour;9;0;1;0;2;0;4;0;10;4;1
rappeler;1;2;1;2;11;2;5;1;3;8;5
phénomène;2;2;0;5;10;1;4;1;0;13;1
neige;4;24;0;2;2;0;0;0;0;0;4
match;36;0;0;0;0;0;0;0;0;0;0
km;1;14;8;2;2;0;2;1;0;1;2
jouer;16;0;2;0;9;2;1;3;0;4;1
inclure;1;4;2;0;5;4;16;1;1;3;2
emji_drapeau_états_unis;0;0;0;0;0;0;0;35;1;2;0
débat;6;1;0;0;1;2;10;1;6;5;5
dollar;5;1;0;0;0;12;1;4;0;9;1
baisser;0;2;0;11;2;15;4;3;1;0;1
artiste;1;0;0;0;0;0;1;1;0;19;2
vol;0;8;3;0;4;8;0;0;0;4;1
vidéo;5;1;2;1;4;0;1;5;0;18;1
the;8;0;0;1;1;0;0;2;1;10;1
susciter;7;0;0;0;6;3;8;5;2;3;1
soutien;0;0;5;0;10;5;6;4;2;0;3
sexuel;0;0;2;1;12;0;1;11;2;2;1
saint;11;7;1;1;0;1;7;0;7;1;2
recherche;0;1;3;2;17;0;8;0;1;5;0
long;2;4;2;2;10;0;3;2;3;7;1
justice;0;0;1;1;2;3;9;8;3;0;6
géant;14;3;0;1;1;5;3;1;0;7;1
exprimer;1;0;2;1;2;2;3;10;12;3;1
euses;1;3;1;4;10;1;9;1;2;4;3
crise;0;1;6;0;8;2;11;5;5;0;1
considérer;1;4;3;0;6;9;2;1;3;1;6
climatique;0;6;1;2;7;0;10;4;2;0;4
cantonal;0;4;7;0;2;1;10;1;11;0;2
élection;0;0;0;1;1;0;0;3;31;1;1
école;0;1;1;3;5;1;16;1;1;2;3
sujet;1;0;1;1;8;2;4;3;3;4;8
rôle;3;0;2;0;13;1;0;5;1;6;2
nolfi;0;0;0;0;0;0;0;0;1;0;38
matin;1;16;12;0;1;0;0;0;2;0;1
manquer;4;0;0;0;10;0;8;4;1;2;6
loi;0;0;0;0;2;4;9;11;11;0;0
imago;2;0;0;1;3;0;0;1;0;2;7
hiver;4;8;0;6;0;5;6;0;0;0;4
euro;10;0;0;0;0;15;0;4;1;1;1
emji_drapeau_france;3;2;1;0;2;3;2;4;3;2;0
charger;0;2;2;2;9;4;8;3;0;2;4
causer;0;9;13;6;6;1;1;0;0;1;1
bâle;3;13;0;1;1;4;4;1;1;4;4
urgence;0;5;5;1;17;2;2;1;0;2;0
total;8;3;1;4;1;4;10;0;1;1;4
salvatore;0;0;0;0;0;0;0;0;1;0;37
parlement;0;1;1;0;2;4;10;5;10;0;5
oeuvre;3;1;0;0;3;2;3;1;0;15;4
fermer;2;9;3;2;3;6;2;1;1;1;0
expérience;1;1;0;2;9;1;3;1;1;14;0
epa;0;0;0;0;1;2;0;2;1;0;29
célèbre;6;1;2;2;0;0;0;0;5;12;0
augmentation;0;0;1;2;6;18;4;1;2;1;3
1er;4;4;4;0;0;2;9;3;3;4;1
officiel;2;0;6;3;1;1;3;2;8;4;5
milliard;0;3;0;0;1;16;4;2;0;1;2
imposer;15;0;0;0;4;2;6;3;2;2;2
cadre;0;3;5;5;3;2;3;2;5;2;1
besoin;1;1;1;7;5;6;5;1;3;5;2
vente;0;4;0;0;5;10;6;1;0;5;0
valoir;5;3;2;0;0;2;15;0;1;3;2
office;0;1;3;16;0;4;5;1;0;0;2
obtenir;5;0;4;2;1;3;5;2;10;3;0
marque;4;0;1;1;0;2;1;6;3;14;3
emji_ballon_de_football;35;0;0;0;0;0;0;0;0;1;0
eau;0;9;4;1;8;2;4;0;0;1;0
champion;31;0;1;0;0;0;0;0;0;1;0
berner;4;8;6;1;0;0;12;0;1;0;3
battre;21;2;0;0;0;3;0;3;1;4;1
étranger;0;0;2;1;1;3;5;6;7;2;2
