"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11"
"endroit";1;0,495;0,661;0,568;1;1;1;1;1;0,025;0,369
"emji_voiture_de_police_de_face";1;1;0;1;1;1;0,909;1;0,046;1;1
"emji_tête_qui_parle";0,283;1;1;1;1;0,677;1;0,137;0,074;0,953;1
"emji_robot";1;1;1;1;1;0,677;1;1;1;0;1
"emji_maison";1;1;1;0,032;0,991;0,059;0,909;1;1;0,854;0,991
"efficacité";1;1;1;0,568;1;1;0;0,774;1;0,953;1
"détecter";1;1;1;1;0;1;1;1;0,63;0,251;1
"définitif";1;0,02;1;1;0,991;1;0,909;0,092;0,046;1;1
"défaite";0;1;1;1;1;1;1;0,68;1;1;0,991
"drogue";1;1;0,478;1;0,878;1;0,146;0,579;1;0,119;1
"doux";1;0;1;1;0,991;1;1;1;1;1;0,991
"disposition";0,894;1;1;1;0,991;0,059;0,909;0,68;1;1;0,277
"discipline";0;1;1;1;1;1;1;1;1;1;1
"diego";0,002;1;1;1;1;0,088;1;1;1;1;1
"destruction";1;1;0,014;1;0,749;0,39;0,086;1;1;1;1
"dater";1;0,035;0,661;0,054;1;0,677;1;0,774;1;1;1
"critère";1;1;1;0,398;1;1;0;0,579;1;1;0,878
"convaincre";0,207;1;1;1;1;1;0,909;0,092;0,543;0,854;0,991
"controversé";1;1;1;1;1;1;1;0,137;0;0,953;1
"contribution";1;1;1;1;1;1;0;0,137;1;0,953;1
"consommer";1;1;1;1;0,056;1;0,296;1;1;0,001;1
"conservateur";1;1;1;1;0,878;1;1;0,055;0;1;0,878
"conjoint";1;1;0;1;0,991;1;0,909;1;1;1;1
"concret";1;1;1;0,568;0,369;0,677;0,036;0,774;1;1;1
"commettre";0,894;1;0,001;1;1;1;1;0,003;0,543;1;1
"collaborateur";1;1;0,031;1;0,193;0;1;1;1;1;1
"cliché";0,081;1;1;1;1;1;1;1;1;0;1
"classique";0,894;1;1;1;1;1;0,909;1;0,543;0;1
"cité";1;0,495;1;0,001;1;0,677;1;0,774;0,074;0,953;1
"citer";1;1;0,661;0,568;0,056;0,677;1;0,007;1;1;1
"ciel";0,659;0,255;1;0,007;1;1;1;1;1;0,068;1
"choc";0,783;1;0,478;0,398;0,014;1;1;1;1;1;0,878
"charles";0,994;1;0,661;1;1;1;1;0,007;1;0,953;0,369
"central";1;1;0,005;0,217;0,604;0,286;1;1;1;1;1
"centimètre";1;0;1;1;1;1;1;1;1;1;1
"capitaine";0;1;1;1;1;1;1;1;1;1;1
"bus";1;0;1;1;1;1;0,909;0,68;1;0,854;1
"black";0,994;1;0,661;1;1;0;1;1;1;0,025;1
"biodiversité";1;0,417;1;0;0,277;1;1;1;1;1;0,991
"bien_être";1;1;1;1;0;0,587;0,909;1;1;0,854;1
"barcelone";0;1;1;1;0,878;0,492;1;1;1;0,744;1
"aventure";0,039;1;1;0,217;1;1;1;1;1;0,031;1
"armer";1;1;0;1;1;1;1;0,774;1;1;1
"arabe";1;1;0;1;1;1;1;0,137;1;0,251;1
"appartenir";1;0,02;0,573;0,485;0,277;0,587;1;1;0,543;1;1
"appareil";1;1;1;1;1;1;0,002;1;1;0,001;1
"animation";1;1;1;1;1;1;1;1;1;0;1
"amour";0,283;1;1;1;1;1;1;1;1;0;1
"ambition";0,783;1;1;1;1;0,492;0,146;0,579;1;0,119;1
"ambitieux";1;1;1;1;1;0,587;0,018;1;1;0;1
"ambiance";1;0,495;1;0,568;1;1;1;1;1;0;1
"aliment";1;1;1;0,568;0;1;1;0,774;1;1;1
"algérien";0,994;0,495;0,085;1;1;1;1;0,007;1;1;1
"alerter";1;0,495;0,661;0,568;0;1;1;1;1;1;1
"agriculture";1;1;1;0,054;0;1;1;1;0,63;1;1
"abordable";0,033;1;1;1;1;0,677;0,296;1;1;0,953;1
"abandon";0,283;1;1;0,001;1;0,677;1;1;0,63;1;1
"19h30";0,994;0,035;0,661;0,568;1;0,677;0,296;1;1;1;1
"évaluation";1;1;1;0,398;0,014;0,492;0,798;1;1;0,744;1
"équipement";1;1;1;1;0,193;0,033;0,798;1;0,451;1;0,878
"épisode";0,894;0,02;0,573;1;1;1;1;1;1;0;1
"électrique";1;0;0,573;0,485;1;1;0,217;1;0,543;1;1
"égalité";1;1;1;0,032;0,277;1;0,909;1;0,543;1;0,277
"éducation";1;1;1;0,032;0,031;1;1;1;0,543;1;0,277
"échelle";1;0,417;0,573;1;0,991;1;1;0,68;0,543;0,013;1
"écarter";1;1;1;1;0,991;1;0,217;0;1;1;1
"zéro";1;0,417;1;1;0,031;1;0,217;0,68;1;1;0,991
"youtube";0,659;1;1;1;1;1;1;1;1;0;1
"yakin";0;1;1;1;1;1;1;1;1;1;1
"vrai";1;1;1;0,398;0,193;1;0,146;1;1;1;0,193
"volodymyr";1;1;0,001;1;1;1;1;0;1;1;1
"virtuel";0,007;1;0,478;0,398;1;1;1;1;1;0,119;1
"vice_président";1;1;1;1;1;1;0,909;0,092;0,046;0,181;0,991
"vevey";0,207;0,02;1;1;1;1;1;1;0,046;0,854;0,991
"vaste";1;1;1;1;0,749;0,39;1;1;0,012;0,068;1
"val";0;0,417;1;1;1;1;1;1;1;1;1
"universitaire";0,783;1;1;1;0;1;1;1;1;1;1
"transition";1;1;1;1;1;0,492;0,008;0,055;1;1;0,878
"transfert";0,207;1;0,001;1;1;0,059;1;1;1;0,854;1
"terrorisme";1;1;0,014;1;0,749;1;1;0,028;0,354;1;1
"tcs";1;1;1;0,398;0,193;0,033;0,798;1;1;1;0,878
"taurisson";1;1;1;0,032;0,031;1;1;0,68;1;0,181;1
"séisme";1;1;0,001;1;1;1;1;0,092;1;1;0,031
"survivre";0,659;1;1;0,007;0,119;1;0,673;1;1;1;1
"surprise";0;1;1;1;1;1;0,798;0,579;1;0,744;1
"succession";0,207;1;1;1;1;0,587;0,018;0,68;0,543;1;1
"strict";1;1;0,573;0,485;1;1;0;1;1;0,854;1
"spotify";0,783;0,336;1;1;0,878;1;1;1;1;0;1
"spectaculaire";0,659;0,255;0,378;1;1;0,39;1;1;1;0,623;0,749
"somme";1;1;1;1;0,193;0;0,798;1;1;1;0,878
"sexe";0,017;1;1;0;1;1;1;1;1;0,854;1
"sekai";1;1;1;0;1;1;1;1;0,543;0,854;1
"scénario";1;0,336;1;0,398;0,878;1;0,798;0,055;1;0,744;1
"satisfaction";0,207;1;1;1;1;0,587;0,909;1;1;0,181;0,277
"saber";1;1;1;1;1;1;1;1;1;1;0
"réunion";1;1;0,014;1;1;1;1;0;1;1;1
"réparation";1;0,336;0,478;1;0,193;0,033;0,798;1;1;1;1
"réaffirmer";1;1;0;1;1;1;1;0;1;1;1
"rythme";1;0,255;1;1;0;1;1;1;1;1;1
"rouvrir";0,894;0;0,573;1;1;1;0,909;0,68;1;1;0,991
"roman";1;1;1;1;1;1;1;1;1;0;0,604
"richard";1;1;1;0,485;0,991;1;1;1;1;0;0,991
"retrait";1;1;0;1;1;0,492;1;0,055;0,451;1;1
"retourner";1;1;0,573;0;0,991;1;1;0,68;0,543;1;1
"ressentir";1;0,417;1;1;0,001;1;1;0,68;1;0,181;1
"repartir";1;0,01;0;1;0,878;1;1;1;1;1;0,878
"rendez_vous";0,138;0,336;1;1;0,193;1;1;1;1;0,119;1
"regard";1;1;0,478;1;0,014;1;1;1;1;0,119;0,878
"refus";1;1;0,573;1;1;0,059;1;0,092;0,001;1;1
"refuge";1;1;1;0;1;0,587;1;1;1;1;1
"rapprocher";0;1;1;1;1;1;1;0,055;1;1;1
"psa";1;1;1;0;1;1;1;1;1;1;1
"préjudice";0,659;1;1;1;1;0;1;0,469;1;1;0,749
"poisson";1;1;1;0;1;1;1;1;1;0,068;1
"poids";1;0,417;1;1;0,031;0,587;0,217;0,68;1;1;1
"plage";0,207;0,02;0,001;1;1;1;1;1;1;0,854;1
"pictures";1;1;1;0,217;1;1;1;1;1;0,031;0,06
"phare";0,894;0,417;1;1;1;1;0,217;1;0,543;0,181;0,991
"pause";0,894;1;1;1;1;1;0,001;1;0,543;0,181;1
"parisien";0,217;1;1;1;1;1;1;0,121;1;1;0,27
"pape";1;1;1;1;0,014;1;1;0,579;0,025;0,744;1
"paiement";1;1;1;1;1;0;0,798;1;1;1;0,878
"oscar";0,522;1;1;1;1;1;1;0,353;1;0;1
"original";0,894;1;1;1;1;0,059;1;1;1;0;1
"originaire";1;1;0,573;1;1;1;0,018;0,092;0,046;1;1
"opérer";0,017;1;1;1;0,991;0,001;1;0,68;1;1;1
"olivier";0,783;1;0,478;1;1;1;1;0,579;0,451;1;0,014
"nu";1;1;1;1;0,001;1;1;0,68;1;0,181;0,991
"nourriture";1;0,336;1;0,398;0,193;0,492;0,798;1;1;0,744;1
"nico";1;1;1;0;1;1;1;1;0,543;0,854;1
"mobilité";1;0,417;1;0,485;0,991;0,587;0,018;1;1;1;0,991
"micro";0,783;1;1;0,398;0,193;1;1;1;0,451;0,744;0,878
"mesurer";1;0,336;1;0,398;0,014;1;1;1;1;0,119;1
"magali";1;1;1;1;0,991;1;1;1;1;1;0
"machine";1;1;1;1;1;0,001;1;0,68;1;0;1
"légèrement";1;0,336;0,478;0;1;1;1;1;0,451;0,744;1
"léger";1;1;1;1;0,001;0,587;1;0,68;1;0,854;0,991
"lumineux";1;1;1;0,485;1;1;1;1;1;0;1
"lucerne";0;1;1;1;1;1;0,217;1;1;0,854;1
"loïc";0;1;1;1;1;1;1;1;1;1;0,878
"louis";0,002;1;1;1;1;1;1;1;1;0,197;1
"lettre";1;1;1;0,485;1;0,587;0,909;0,68;0,001;1;0,991
"lausannoise";1;0,417;0,054;1;0,991;0,587;0,909;1;0,046;1;1
"kiev";1;1;0;1;1;1;1;0,003;1;1;1
"k";0;1;1;1;1;1;0,534;1;1;0,489;1
"jimmy";0;1;1;1;1;1;1;0,579;1;0,744;1
"jamaïque";0,894;1;0;1;1;1;1;1;1;1;0,991
"isolé";1;1;1;1;0,991;0;1;1;0,046;1;1
"investigation";1;1;1;0,398;0;1;1;0,579;1;1;0,878
"interrompre";0,894;0;0,573;0,485;0,991;0,587;1;1;1;1;1
"innocence";1;1;1;1;0,604;1;1;0;0,255;1;1
"initial";1;1;1;0,485;1;0,587;0,909;0,092;0,543;0,854;0,991
"inférieur";1;1;1;1;0;0,492;0,798;1;1;1;0,878
"incroyable";0,138;0,336;1;1;1;1;0,798;1;0,451;0,119;1
"inconnu";1;1;0,014;0,308;1;1;0,673;1;0,354;0,623;1
"inciter";1;1;0,001;1;0,277;1;1;0,68;1;0,854;0,991
"incarner";0,138;1;1;1;1;1;1;1;0,451;0,119;0,193
"importation";1;1;1;1;0,193;0,492;0,146;0,579;0,451;1;1
"hospitalier";1;1;0,573;1;0,031;1;0,018;1;1;1;0,991
"harcèlement";1;1;1;1;0;1;1;0,579;1;1;0,878
"google";1;1;1;1;0;1;0,673;1;1;1;1
"gardien";0;1;0,174;1;1;1;1;1;1;1;1
"freepik";1;1;1;1;0,014;1;1;1;1;0,744;0,014
"foot";0;1;1;1;1;1;1;1;1;0,854;1
"fonder";1;1;1;0,398;1;1;0,798;0,579;0,451;0,005;1
"fonctionnaire";1;1;1;1;1;1;1;0;0,543;1;0,277
"foire";1;0,004;1;1;1;0,39;0,673;1;1;0,068;1
"exécutif";1;1;1;1;1;1;0;0,579;0,025;1;1
"examiner";1;1;1;0,308;0,749;1;0,673;0,469;1;0,068;1
"ex";0,783;1;1;1;0,193;1;0,798;1;0,025;1;0,878
"environnementales";1;1;1;0,485;0,001;0,587;0,909;1;1;0,854;1
"engendrer";1;1;1;0,398;0,878;0,033;0,798;0,579;1;1;0,878
"emji_poignée_de_main";0,894;1;0,001;1;0,991;1;0,909;0,68;0,543;1;1
"emji_ordinateur_portable";1;1;1;1;0,193;1;0,146;0,579;1;0,119;1
"emji_monument_classique";1;1;1;0,131;0,443;0,182;0,383;1;1;1;1
"emji_loupe_orientée_à_gauche";1;1;1;1;0,119;1;0,086;0,469;1;0,623;1
"emji_drapeau_russie";1;1;0;1;1;0,587;1;0,092;1;1;1
"el";0,207;1;0;1;1;1;1;0,092;1;1;1
"délai";1;1;0,478;1;0,193;0,492;1;1;0;1;1
"dynamique";1;1;1;0,485;0,991;0,587;0,018;1;0,543;0,854;1
"douleur";1;1;1;1;0;1;1;1;1;0,119;1
"discuter";1;1;0,573;1;1;0,059;0,018;0,092;1;1;1
"discrimination";1;1;1;0,485;0;1;0,217;1;1;1;1
"dinosaure";1;1;1;1;1;1;1;1;1;0;0,604
"diffusion";1;1;1;1;0,991;0,059;1;1;0,543;0,181;0,277
"delécraz";1;1;1;0,485;1;0,587;0;1;1;1;1
"daphné";1;1;1;0,485;1;0,587;0;1;1;1;0,991
"danse";0,783;1;1;1;1;1;0,798;1;1;0;1
"célébration";0,138;1;0,031;0,398;1;1;1;0,579;1;0,744;1
"créateur";1;1;1;1;0,443;1;1;1;1;0;1
"covid";1;1;1;1;0,878;0;0,798;1;1;0,119;1
"couple";1;1;1;0;0,878;1;0,146;0,579;1;1;1
"convention";1;0,417;1;0,485;0,991;0,059;0,217;1;0,543;1;1
"construction";1;1;1;1;0,878;1;0,798;0,055;0,451;1;0,193
"consacrer";1;1;1;0,217;1;1;0,534;1;0,255;0,489;0,604
"conforme";1;0,417;0,573;0,485;0,991;1;1;0,68;0,001;1;1
"conducteur";0,894;0,417;1;1;0,277;0,587;0,217;1;1;1;0,991
"compliqué";0;1;1;1;0,031;1;1;0,68;1;1;1
"colis";1;1;1;1;1;0;1;0,469;1;1;1
"clinique";1;1;0,478;1;0;1;1;1;1;0,744;0,878
"cicr";1;1;0,573;1;0,991;1;0,217;0,092;0,543;1;0,991
"chuv";1;1;0,573;1;0,031;1;0,217;1;0,543;1;0,991
"champignon";1;1;1;0;0,005;1;1;1;1;1;1
"chaleur";1;0;1;1;0,277;1;0,909;1;1;1;0,991
"cerveau";1;1;1;0,017;0;1;1;1;1;1;1
"centième";0;1;1;1;1;1;1;1;1;1;1
"catastrophe";0,894;1;0,573;1;0,991;1;0,217;0,68;0,543;1;0,991
"caractère";1;1;0,014;1;1;1;1;0,469;0,354;0,623;0,749
"camille";0;1;1;1;0,991;1;1;1;1;0,854;1
"cabinet";1;1;0,573;0,485;0,277;1;0,217;1;0,543;1;0,991
"buergy";1;1;1;1;1;1;1;1;1;1;0
"brûler";1;1;0,378;0,308;0;1;1;1;1;1;1
"bout";0,207;0,02;1;1;0,991;0,059;0,909;1;1;1;1
"boucler";0;1;0,054;1;1;1;0,909;0,68;1;1;1
"bombardement";1;1;0;1;1;1;1;1;1;0,854;1
"bleu";0;1;0,478;1;0,878;0,492;1;1;1;1;1
"avertir";0,894;0,417;1;1;0,031;1;0,909;1;1;0,854;0,991
"avantage";0,138;1;1;1;0,878;0,492;0,798;1;1;0,119;1
"avalanche";1;0;1;1;0,604;1;1;1;1;1;1
"autrichien";0;0,02;1;1;1;1;0,909;1;0,543;1;1
"autorisation";1;1;1;1;0,277;1;1;0,68;0;1;1
"attentat";1;1;0;0,398;1;1;1;1;1;1;1
"atp";0;1;1;1;1;1;1;1;1;1;1
"atelier";1;1;1;0,058;1;1;0,225;1;1;1;0,27
"ascension";0,783;0,336;1;0,398;1;0,492;0,146;0,579;1;1;1
"artisan";1;0,01;1;1;0,878;0,492;0,798;1;1;0,119;1
"arrestation";1;1;0,378;1;1;1;1;0;1;1;1
"apprêter";1;1;1;1;1;0,39;1;0,028;1;0,002;1
"anticiper";1;1;1;1;0,991;0,001;0,217;1;0,046;1;1
"andreas";0,783;1;1;1;1;1;1;1;1;0,744;0
"ancrer";1;1;1;0,058;1;0;1;1;1;1;1
"amérique";0;1;1;1;1;1;1;1;1;1;1
"altitude";1;0,417;1;0,032;0,991;1;0,217;1;1;0,854;0,991
"alpe";0,783;0;1;0,398;1;0,492;1;1;1;1;0,878
"administratif";0,783;1;1;1;0,878;0,492;0,798;1;0,451;1;0,193
"achever";1;1;0,478;1;1;1;1;0,579;1;0;1
"évènement";0,138;1;0,031;1;0,878;0,492;1;1;0,451;1;1
"éventuel";0,783;1;0,478;1;1;0,492;0,798;0,579;0,451;1;0,878
"évacuation";1;1;0,378;0,308;0,749;1;0,086;1;1;0,623;1
"éthique";1;1;1;1;0;1;1;1;1;0,005;1
"équilibre";1;1;1;1;0,749;0,39;0,086;0,469;1;0,623;1
"émettre";1;0;0,031;1;0,878;1;1;1;1;1;1
"éclater";1;1;0;1;1;1;1;0,579;0,451;1;1
"écart";0,039;1;1;1;0,604;1;1;1;0,004;1;1
"zohran";1;1;1;1;1;1;1;0;1;1;0,878
"zermatt";1;0,004;1;1;1;0,016;0,086;1;1;1;1
"wikipédia";1;1;1;1;1;1;0,798;0;1;0,744;0,878
"whatsapp";1;1;1;1;1;1;0,673;1;0;1;1
"web";0,081;1;1;1;0,119;0,39;1;0,469;1;1;1
"walter";1;1;1;1;1;1;1;1;1;0,068;0
"vulnérable";1;0,336;1;0,398;0;1;0,798;1;1;1;1
"volaille";1;1;1;0,398;0;1;0,798;1;1;0,744;1
"visage";0,007;1;1;1;1;1;0;1;1;1;1
"vif";1;0,255;1;1;1;0,016;0,086;1;1;1;0,749
"vernier";1;0,255;1;1;1;1;1;1;0;1;1
"verbier";1;0;1;1;1;1;1;1;1;1;1
"veille";0,783;1;0,478;1;1;0,492;1;0,579;0;1;1
"varié";1;1;1;1;1;1;0,673;0,469;0,354;0,002;1
"valve";1;1;1;1;0,193;0,492;1;1;1;0,005;0,878
"valendas";0,372;1;1;1;1;1;0,383;1;1;0,344;0,443
"unité";1;1;0;1;1;1;0,086;1;0,354;1;1
"ubs";1;1;1;1;1;0;1;0,469;0,354;1;1
"témoignage";1;1;0,001;1;1;1;0,383;1;1;0,344;1
"type";1;0,336;1;1;0,193;1;0,798;0,579;1;0,744;0,878
"tribune";0,138;1;0,478;1;0,193;1;0,798;1;0,451;1;1
"tragique";1;1;0;1;0,878;1;0,798;0,579;1;1;0,878
"touristique";1;1;1;1;1;1;0;1;1;1;0,604
"totalement";1;0,336;0,478;1;0,014;0,492;0,798;1;1;1;1
"tonne";1;0,004;0,378;1;0,119;1;0,673;1;1;1;1
"tokyo";0;0,255;1;1;1;1;1;1;1;1;1
"toilette";1;1;1;1;1;0,016;0,086;0,469;1;1;0,749
"thaïlande";1;1;0;1;1;1;1;0,579;1;1;1
"tchèque";0;1;1;1;1;1;1;1;1;1;1
"sévère";1;0,255;1;0,308;0;1;1;1;1;1;1
"séparer";1;1;0,478;0,017;1;1;0,798;0,579;1;0,744;0,878
"sénateur";1;1;1;1;1;1;0,673;0,469;0;1;1
"suspendre";0,659;1;0,378;1;0,749;1;1;1;0,354;1;0,119
"surveiller";1;1;0,478;0,017;0,193;0,492;0,798;1;1;1;1
"surpoids";1;1;1;0;0,014;1;1;1;1;1;0,878
"sundhage";0;1;1;1;1;1;1;1;1;1;1
"suffire";0,783;1;1;0,017;1;0,492;0,008;1;1;1;1
"stratégique";1;1;1;1;0,878;0,033;1;0,001;1;1;0,878
"stop";1;1;1;1;0;1;0,146;1;0,451;1;1
"stimuler";1;1;1;1;0,749;0,39;0,673;1;1;0,002;1
"steam";1;1;1;1;1;1;1;1;1;0;1
"spécimen";1;1;1;0;1;1;1;1;1;1;1
"spectateur";0;1;1;1;1;1;0,146;1;1;0,744;1
"spatial";0,659;0,255;1;0,308;1;1;0,086;1;1;0,623;1
"sonore";1;1;1;0;0,193;1;1;1;1;0,119;1
"soleil";0,783;0;1;1;1;1;0,798;1;1;0,119;1
"signifier";0,138;1;1;0,017;1;1;0,798;0,579;1;0,744;1
"sensibilisation";1;1;1;0;1;1;0,146;1;1;1;0,878
"secret";1;1;1;1;0,119;1;0,673;1;0,354;0,068;1
"secondaire";1;0,336;1;0;0,014;1;1;1;1;1;1
"sam";1;1;1;1;0,193;1;1;0,579;1;0;1
"saga";0,659;1;1;1;1;1;1;1;1;0;0,749
"révélation";1;1;1;1;0,878;1;0,798;0,055;0,451;0,119;1
"rétablir";1;0,01;0,478;0,398;0,193;1;0,798;1;1;1;1
"réouverture";1;0,041;1;1;1;1;0,225;1;1;1;0,27
"rénovation";1;1;1;1;1;0;0,673;1;0,354;1;1
"rémunération";1;1;1;0,398;1;0;1;0,579;1;1;0,878
"régulation";1;1;1;1;0;0,492;1;1;1;1;1
"référendum";1;1;1;1;0,878;1;0,146;0,579;0,025;1;0,878
"récupération";1;1;1;0,217;0,06;1;0,534;1;1;0,489;1
"rupture";0,081;1;1;0,308;1;1;1;0,028;0,354;1;1
"rompre";1;1;0,031;0,398;0,193;1;0,798;0,579;1;1;1
"rome";1;0,336;1;1;0,193;0;0,798;1;1;1;1
"rob";1;1;1;1;1;1;1;0,001;0;1;1
"rive";1;0;1;1;1;1;0,798;1;1;0,744;0,878
"rival";0,522;1;0,005;1;1;1;1;0,353;0,255;1;1
"riponne";1;1;1;1;1;0,492;0;1;1;1;0,193
"renvoyer";0,138;1;1;0,398;1;1;1;0,579;0;1;1
"rente";1;1;1;1;1;0;1;1;1;1;0,119
"rembourser";0,783;1;0,478;1;1;0,033;1;1;1;0,744;0,193
"religieux";1;0,336;1;1;1;0,492;0,798;0,055;0,451;0,744;1
"relayer";1;0,336;1;1;0,193;1;1;1;0,451;0,744;0,193
"reine";0,007;1;1;1;1;1;1;0,001;1;1;0,878
"reconstruction";1;1;0,478;1;0;1;0,798;1;1;1;1
"rachat";1;1;1;1;1;0,001;1;0,234;1;1;0,443
"qualifs";0;1;1;1;1;1;1;1;1;1;1
"pétrolier";1;1;0,478;1;1;1;1;0;1;0,744;1
"prévoyance";1;1;1;1;1;0;0,798;1;1;1;0,878
"présumer";1;1;0,276;1;1;1;0,534;1;0;1;1
"précoce";1;0,336;1;1;0;1;1;1;1;1;1
"précaire";1;0,336;1;1;0;1;0,798;1;1;1;1
"protester";1;1;1;1;1;1;0,146;0,579;0;1;0,878
"promotion";1;1;1;0,398;0,193;0,033;0,798;1;1;0,744;1
"projection";0,659;0,255;1;0,308;1;1;1;1;0;1;1
"progressivement";0,783;0,336;0,478;1;1;1;0,146;1;0,451;0,744;1
"prince";0,372;1;1;1;1;1;1;0;1;1;1
"press";1;1;1;1;1;1;1;1;1;1;0
"potter";0;1;1;1;1;1;1;1;1;1;1
"posséder";0,659;1;1;1;1;0;0,673;1;1;0,623;1
"positionner";1;1;0,378;1;0,749;1;0,673;1;0,012;0,623;1
"portugal";0,372;1;1;1;1;0,182;0,383;1;1;0,344;1
"pompier";1;0,336;0;1;0,878;1;0,798;1;1;1;0,878
"pointer";0,081;1;0,378;1;0,119;1;1;0,469;1;1;1
"plante";1;1;1;0,002;0,001;1;1;1;1;1;1
"philippin";1;1;0;1;0,878;1;1;1;1;1;1
"peau";1;1;1;1;0;1;0,673;1;1;0,623;1
"pc";1;0;1;1;1;1;1;1;1;0,002;1
"patrouille";1;0,174;1;1;1;0,006;0,534;1;1;1;0,604
"parvenir";0,659;1;0,378;1;1;1;0,673;0,469;0,012;1;1
"particule";1;1;1;1;0;1;1;1;1;1;1
"parfaitement";0;1;1;1;1;1;1;1;1;1;1
"ouvert";0,783;1;1;1;1;1;0,008;1;1;0,005;1
"orient";1;1;1;1;0,749;1;1;0,028;1;0,068;0,749
"oeuf";1;1;1;0,017;0,878;0,033;1;1;1;1;0,193
"nurphoto";1;1;1;0,058;1;1;1;1;1;1;0,004
"norvégien";0;1;1;1;1;1;1;0,469;1;1;1
"neutralité";1;1;1;1;1;1;0,008;0,055;0,025;1;1
"netanyahu";1;1;0;1;1;1;1;0,055;0,025;1;1
"métal";0,783;1;1;1;0,014;0,492;1;1;1;0,119;1
"mécanique";1;0,336;1;1;0,878;0,033;0,798;1;1;0,119;1
"musicien";1;1;1;1;1;1;1;1;1;0;1
"murat";0;1;1;1;1;1;1;1;1;1;1
"municipalité";1;1;1;1;1;1;0;1;0,451;1;0,878
"multiplier";1;0,336;0,031;1;0,193;0,492;1;0,579;1;1;1
"motiver";1;0,336;0,478;1;0,193;0,492;1;0,579;1;1;0,878
"moscou";1;1;0;1;0,878;1;1;0,001;1;1;1
"moritz";0;1;1;1;1;0,492;1;1;1;1;1
"modification";1;1;1;1;1;1;1;0,055;0;1;0,878
"metal";1;1;1;1;1;1;1;0,353;1;0;1
"melissa";1;1;0;1;1;1;1;1;1;1;1
"maximal";1;0,336;1;0,017;1;0;1;1;1;1;1
"matinée";1;0;0,031;1;1;1;1;0,579;1;1;1
"marier";1;1;1;0,398;1;0,492;0,146;0,055;1;1;0,878
"marc";0,522;1;1;0,217;1;1;0,041;1;1;0,489;1
"manger";0;1;1;1;0,878;0,492;1;1;1;0,744;1
"mamdani";1;1;1;1;1;1;1;0;1;1;0,878
"maman";0,002;1;1;0,007;1;1;1;1;1;0,623;1
"malmö";1;0;1;1;1;1;1;0,579;1;1;1
"maillot";0;1;1;1;1;0,286;1;1;1;0,489;1
"législation";1;1;1;1;0,878;0,492;0,146;0,055;0,451;1;1
"légendaire";0,013;1;1;1;1;1;1;1;1;0,01;1
"lula";1;1;1;0,308;1;1;1;0;0,354;1;1
"lucratif";1;0,174;1;1;1;0,286;1;1;1;0;1
"lucas";0,138;1;1;1;1;1;1;1;1;0,744;0
"lourd";0,659;1;0,014;1;0,005;1;1;1;1;1;1
"locataire";1;1;1;1;1;0,001;1;0,234;0,159;1;1
"lit";1;0;1;1;1;0,492;0,798;1;1;1;1
"ligue";0;1;1;1;1;1;1;1;1;1;1
"ligament";0,372;1;1;1;0,443;1;1;0,003;1;1;1
"libre";0,659;1;1;1;0,749;1;0,673;0,469;0,354;0,623;1
"langage";1;1;1;1;0,005;1;1;0,469;1;0,068;1
"kalmaegi";1;1;0;1;1;1;1;1;1;0,744;1
"juridique";1;1;1;1;0,119;0,39;1;0,469;0,354;0,623;1
"jurassien";1;1;1;0,398;0,193;1;1;1;0,025;1;0,193
"jordanie";0,007;1;0,031;1;1;1;0,798;1;0,451;1;1
"jeter";1;1;1;1;1;0,001;0,383;1;0,159;1;1
"internaute";0,783;0,336;1;0,398;1;1;0,798;0,579;1;0,744;0,878
"instaurer";1;1;0,478;1;0,193;0,492;0,008;1;1;1;1
"inquiétude";0,783;1;0,478;1;1;0,033;0,798;0,579;0,451;1;1
"indépendance";1;1;1;0,017;1;1;1;0,001;0,451;1;0,878
"industriel";1;1;1;1;1;1;0,798;0,579;1;0;0,878
"incontournable";1;1;1;1;1;0,286;1;1;1;0;1
"incertain";1;1;1;0,398;1;1;1;0,001;1;1;0,014
"inattendu";0,783;1;1;1;0,878;0,492;1;1;1;0;1
"impression";1;1;1;0,308;1;1;0,673;1;1;0;1
"implication";1;1;1;1;1;1;0,146;1;0;0,744;1
"honneur";0,138;1;1;1;1;0,492;1;0,001;1;0,744;1
"hollywood";1;1;1;1;1;1;1;0,001;0,025;0,119;1
"hivernal";0,783;0,01;1;0,017;0,878;1;1;1;1;0,744;1
"hectare";1;1;0,378;0,007;1;1;0,673;1;1;0,068;1
"haïti";0,783;1;0;1;0,878;1;1;1;0,451;1;1
"génocide";1;1;0;1;1;1;0,798;0,579;0,451;1;1
"gravement";0,659;1;0,014;0,308;1;1;1;0,469;1;1;0,749
"granit";0;1;1;1;1;1;1;1;1;1;1
"grandir";0,783;1;1;0;0,878;1;1;1;1;0,119;1
"galerie";1;1;0,174;0;1;0,182;1;1;1;1;1
"fusionner";1;1;1;1;1;0,286;1;1;1;0;1
"fréquemment";1;0,336;1;1;0,014;0,492;0,798;1;1;0,744;1
"fromage";0,081;1;1;1;1;0,39;0,086;1;1;0,623;1
"fraude";1;1;1;1;1;1;1;1;0;1;0,604
"franchir";0;1;1;1;1;1;0,146;0,579;1;1;1
"fracture";0,783;1;1;1;0;1;1;1;1;0,119;1
