"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"ouvrir";-2,217;-0,001;1,018;0,07;-0,006;0,578;0,025;-0,082;3,334;1,048;0,044;-0,495;-2,29;-1,786;-0,16;0,89;-0,823;-0,258;-0,217;0,197;-2,073;5,108
"france";-2,11;0,001;0,078;-0,248;0,539;-0,471;-1,904;-0,047;7,013;-0,892;-0,289;2,834;2,385;-1,7;-1,006;-0,333;-0,019;-1,7;-0,172;-0,031;-0,377;15,301
"décision";-2,271;0,438;-0,378;-0,33;24,33;-2,271;-0,427;-0,103;-0,079;-1,055;-0,378;-2,197;0,438;-1,829;7,999;-2,049;-0,058;-1,829;-0,24;0,162;0,005;8,673
"vendredi";0,155;13,585;0,352;0,419;0,092;-1,688;-1,523;-2,079;-2,022;0,004;-1,468;0,195;-1,743;-1,359;8,807;0,292;-0,374;-0,053;-1,305;0,019;5,002;-1,688
"suite";-0,705;0,295;0,006;0,018;1,411;-0,014;-2,196;-0,176;-1,09;7,733;0,718;1,932;-0,767;-1,96;-1,363;0,001;-0,115;-1,96;-1,882;-0,144;2,138;4,163
"risque";5,958;-0,481;1,301;-1,723;-0,529;74,671;1,155;-0,785;-2,464;-0,048;-1,789;-1,99;0,005;0,181;-0,948;-1,856;-2,396;8,959;-1,591;-0,732;-0,345;-2,057
"cas";12,114;-0,767;-0,473;-2,038;-2,593;-0,014;-0,529;0,056;-2,916;-0,21;-2,117;-2,354;11,437;17,367;0,536;0,001;0,111;-0,366;3,498;-1,09;-0,586;-0,705
"attendre";0,002;-0,559;7,115;12,862;-0,002;-2,164;-1,952;1,273;-0,045;1,152;0,059;0,009;0;-1,743;0,091;0,037;-2,52;-0,233;-0,194;-0,831;-0,41;0,002
"association";1,065;-0,37;-1,651;-1,59;0,845;1,065;-0,218;-0,636;-0,589;-0,683;-1,651;-0,291;0,95;2,031;7,013;0,141;-2,211;0,29;-1,468;-0,001;-0,254;3,368
"suivre";-0,471;-0,52;1,2;0,111;2,186;0,716;0,051;-2,599;-0,781;-0,065;-0,289;0,82;0,001;1,527;-1,006;0,051;-0,019;0,151;-0,172;-0,031;0,934;-0,471
"européen";9,089;-0,206;-1,423;-1,37;1,399;0,192;2,206;-0,406;-1,96;0,011;-1,423;0,236;-0,206;-0,04;0,001;-0,099;1,049;0,561;-0,025;0,034;-1,529;-0,177
"soutenir";0,002;0;-0,318;1,255;13,222;-0,508;0,037;-0,888;-2,592;-0,084;-0,318;-0,459;-2,235;-0,233;-2,882;-0,363;0,286;0,125;-0,194;3,546;2,905;0,645
"rapport";-0,471;-0,52;-0,289;-0,248;-0,57;0,006;-1,904;-2,599;-2,528;-0,892;-0,289;-0,423;5,288;21,356;1,038;-1,904;-0,727;14,25;22,662;-2,528;-0,377;-0,471
"ministre";-0,665;-2,457;-2,07;16,886;16,48;-0,665;-2,147;-2,93;-2,851;2,361;-2,07;-2,302;-0,724;-1,916;0,019;29,097;-2,772;-1,916;-1,84;-1,037;36,091;-0,665
"mardi";-0,434;5,576;-0,262;-1,723;9,226;-2,057;-1,856;-0,032;-0,732;1,384;-1,789;-1,99;-0,481;-0,186;3,071;12,332;1,811;0,181;-1,591;-2,464;-0,345;-0,434
"lieu";-0,399;0,773;0,123;-0,198;-0,489;-2,004;-1,808;0,326;7,767;3,746;-0,235;-0,355;-0,443;0,213;-0,892;-0,273;-2,334;-0,163;5,223;-0,683;0,062;0,877
"effet";-2,164;-0,559;0,059;-0,275;2,037;21,091;3,17;1,273;-0,831;-2,737;-1,882;-2,093;0;-0,233;13,208;-1,952;-2,52;4,115;0,17;-0,831;-2,023;-2,164
"créer";-0,33;-1,96;-0,184;-1,59;0,019;3,368;0,141;-0,636;-0,589;-2,401;0,183;18,953;0,95;0,29;1,526;-1,712;0;0,29;-1,468;-0,589;0,105;-0,33
"christophe";-0,003;1,81;2,922;-0,359;0,321;-0,003;-2,098;-1,047;-0,984;-2,941;-2,023;-2,249;32,355;-0,31;-0,219;-0,46;3,176;0,065;-1,798;-0,099;-0,514;1,996
"centre";0,023;0,011;-1,743;4,437;0,679;-0,399;-0,273;-0,734;1,8;1,513;-1,743;-1,938;-2,069;-1,614;1,264;1,256;-0,004;-0,163;-0,131;1,8;-0,314;0,023
"toucher";2,601;0,623;12,575;-1,767;0;-2,11;-1,904;-2,599;-0,031;1,264;0,078;-0,423;0,001;-0,209;-1,006;-0,333;-2,458;8,576;0,2;1,526;-1,973;0,006
"samedi";-1,74;7,696;5,43;-0,091;0,068;-0,234;-1,57;0,668;-0,455;27,865;-1,514;-0,202;-0,268;-1,402;0,463;-0,143;-2,027;-1,402;-1,346;-2,085;0,2;-0,234
"pexels";0,1;-1,128;-2,5;-2,407;-3,063;13,473;46,593;-3,539;-0,383;-3,635;-0,023;-2,78;-1,128;-2,315;-3,829;-0,823;0,002;26,483;57,285;-1,531;-2,686;-1,05
"montrer";-2,217;-2,29;-1,929;1,16;-0,654;9,059;-2,001;-0,94;-0,061;13,857;0,044;0,003;2,081;-1,786;-1,122;0,89;0,243;0,102;8,471;-2,657;-2,073;-0,546
"donald";-1,584;-1,636;-1,378;-1,327;-1,688;-0,15;-1,429;-0,364;-1,898;-0,399;-0,06;-1,532;-1,636;-1,276;-2,11;232,415;-1,845;-1,276;-1,225;-1,898;25,745;1,838
"mercredi";-1,898;0,95;1,648;9,582;6,15;-1,898;-1,712;8,177;-0,589;-0,011;0,183;0,076;-0,37;-1,528;-0,781;1,481;-2,211;-1,528;-0,094;-2,274;-0,254;0,052
"israélien";-1,023;-1,056;-0,89;-0,857;0;-1,023;-0,923;-1,26;-1,226;-0,031;-0,89;-0,989;-1,056;-0,824;-1,363;-0,923;-1,192;-0,824;-0,791;-1,226;397,233;-1,023
"autorité";2,281;-0,6;0,044;0,07;-0,006;0;-2,001;-2,731;-0,881;71,322;-1,929;-2,145;-2,29;-1,786;2,491;-2,001;-2,583;-0,258;-1,715;-0,881;5,889;0,578
"région";-0,399;2,73;20,521;-0,198;0,004;-0,399;-1,808;0,326;4,261;-0,786;-1,743;-1,938;-2,069;-1,614;-0,892;0,089;-0,004;-0,163;1,968;-0,011;1,118;-0,399
"animal";65,848;-1,423;-1,199;-1,154;-1,468;2,601;-1,243;-1,697;-1,651;-0,235;-1,199;2,804;0,407;-0,001;0,078;-1,243;-0,16;-1,11;9,921;-1,651;-1,288;-0,06
"nombreux";-0,045;-0,898;0;-0,512;-0,967;-0,045;-0,004;0,58;4,444;-3,286;0;0,3;3,284;-2,092;-1,549;0,45;-1,179;2,713;10,965;2,14;-2,428;-2,597
"début";0;-0,6;11,605;-1,857;0,42;-2,217;-0,395;3,102;-0,881;1,048;6,799;-0,495;-2,29;-1,786;0,067;0,025;-0,823;-1,786;-0,217;1,288;0,775;-0,546
"événement";-2,057;-2,124;1,301;-1,723;20,644;-0,434;-0,302;16,435;17,183;1,384;0,099;0,027;-2,124;-0,186;-2,74;-0,302;-2,396;-1,657;-1,591;-0,732;-0,345;-2,057
"record";-1,636;-1,69;6,093;-0,057;-1,743;-1,636;-1,476;40,959;0,034;-0,443;2,412;1,843;-1,69;0,561;2,385;-0,099;-1,906;-1,318;-0,025;-1,96;-0,123;-1,636
"nuit";-1,532;69,429;12,678;-1,283;-1,633;-1,532;-1,383;0,056;1,191;3,211;-1,333;0,335;-0,149;-1,234;-2,041;-0,062;-1,785;-0,018;-1,185;-1,836;-0,081;-1,532
"beutler";-2,652;-0,943;-2,307;-2,222;-2,827;-0,058;-0,672;-3,266;-3,178;-1,458;-2,307;-2,566;113,508;21,81;1,372;0,403;0,694;2,574;0,017;-0,253;-0,738;-2,652
"bally";-0,874;-0,943;-0,607;-2,222;-1,014;6,426;4,367;-3,266;-3,178;-3,355;-2,307;-2,566;52,343;48,573;1,372;-2,393;-1,232;2,574;-0,424;-0,253;-2,479;-2,652
"accord";-1,584;-0,177;-1,378;-0,043;-1,688;-1,584;-1,429;-1,951;-0,33;-2,004;0,468;-1,532;-0,177;-0,028;0,006;49,348;-0,297;-1,276;-0,016;-0,33;75,145;-1,584
"trouver";3,592;3,334;-1,605;0,272;-1,966;0,072;-0,192;-0,001;-0,543;-0,004;-0,16;-1,785;-0,335;-0,103;0,334;-0,192;-2,149;0,334;11,447;-0,543;1,448;-0,297
"succès";-0,06;0,407;-1,199;-1,154;-1,468;-0,06;0,692;8,562;-0,184;-1,743;3,517;20,283;0,407;-1,11;0,078;-0,02;-1,605;-0,001;-1,065;-0,184;-1,288;-1,378
"htag_sportxinfo";-1,327;-1,37;-0,004;-1,111;-0,073;-1,327;-1,197;342,867;-1,59;-1,678;-1,154;-1,283;-1,37;-1,069;0,111;-1,197;-1,545;-1,069;-1,026;-1,59;-1,24;-1,327
"gaetan";-0,831;-0,898;-2,259;-2,176;-0,967;6,705;4,573;-3,199;-3,112;-3,286;-2,259;-2,513;53,758;49,85;1,485;-2,344;-1,179;5,858;-2,009;-0,224;-2,428;-2,597
"estimer";-0,003;0,386;-2,023;-0,359;0,321;-0,625;-2,098;-2,863;-0,099;-1,111;-0,409;-0,569;7,801;-1,873;2,159;0,008;-0,922;1,135;7,798;2,944;0,637;-0,625
"appeler";2,281;-0,6;-0,348;-0,302;12,691;-2,217;10,897;-0,94;-0,881;1,048;-1,929;-0,495;-0,001;-0,258;-1,122;0,025;-2,583;7,866;0,143;-0,061;0,011;-2,217
"ancien";-0,265;-0,301;-1,559;2,12;17,826;-0,265;0,208;2,297;0,661;-2,268;-0,137;-0,231;-0,301;-1,444;-0,674;9,282;-0,457;-1,444;-0,062;-2,148;-0,198;0,096
"sport";-1,225;-1,265;-1,065;-1,026;-0,036;-1,225;-1,105;220,454;-1,468;-1,549;-1,065;-0,009;-1,265;-0,986;0,2;-1,105;-0,078;1,377;-0,947;-1,468;-1,145;-1,225
"résultat";-1,636;-1,69;-1,423;82,365;-0,236;1,683;5,69;-0,406;-0,37;-2,069;-0,077;-0,149;-1,69;-1,318;2,385;-1,476;0,05;0,561;0,654;-1,96;-1,529;-1,636
"important";-2,057;-0,481;-0,262;-0,223;-0,529;0,794;-1,856;3,752;-0,732;3,511;-0,262;-0,389;0,005;-1,657;-0,085;1,155;-0,01;4,567;-0,151;4,008;0,045;-2,057
"etat";-0,101;-0,123;-1,288;7,759;15,862;-1,481;-1,336;-1,823;-1,774;0,062;-1,288;-1,432;-0,123;-1,192;0,031;-0,046;1,448;-1,192;-1,145;1,33;19,222;-1,481
"cours";2,135;-0,005;-0,378;0,053;-0,013;-0,001;0,015;-2,797;-2,721;5,34;-1,976;-0,531;1,941;0,082;-3,026;0,015;-0,872;3,709;4,062;-2,721;0,005;2,135
"agir";-2,217;0,495;-1,929;0,07;4,433;-0,546;0,89;-0,082;0,197;-1;-1,929;-0,495;-0,6;-0,258;0,067;-0,395;3,581;0,102;-0,217;6,335;0,775;-2,217
"victoire";-0,923;-0,953;-0,803;2,405;1,404;-0,923;-0,833;103,102;0;-1,167;-0,803;-0,893;-0,953;-0,743;-1,229;2,061;-1,075;-0,743;-0,714;-1,106;0,051;-0,923
"plan";-0,177;0,154;-0,077;-0,057;0,121;-0,177;-1,476;-0,406;-0,37;-2,069;-1,423;-1,583;-1,69;12,922;-2,179;2,206;1,049;2,882;-1,265;0,034;24,628;-1,636
"mener";-0,471;-0,52;-1,836;-0,248;-2,249;0,716;11,83;1,39;-2,528;6,266;-1,836;-2,041;0,623;-1,7;0,119;-1,904;-0,019;4,335;0,2;-2,528;0,934;0,716
"vaudois";-0,08;-0,099;0,692;-0,011;34,4;-1,429;-1,29;-0,245;-1,712;-0,273;-1,243;-0,062;-1,476;-1,151;6,95;-0,032;4,494;-1,151;-1,105;-0,218;-1,336;0,398
"saison";0,115;2,27;9,453;-0,648;-0,825;-0,774;-0,698;11,974;1,645;-0,979;0,228;-0,748;-0,799;-0,623;1,27;-0,698;-0,901;0,309;-0,598;-0,927;-0,723;-0,774
"raison";-0,001;-0,005;3,091;-1,902;-0,013;-2,271;0,015;-0,103;0,162;8,871;-1,976;-0,531;-0,641;0,082;-1,181;-2,049;-2,646;-0,284;8,126;3,134;0,005;0,517
"organisation";1,284;-1,851;-0,137;0,316;-0,338;-1,793;-0,167;-0,541;0,003;-0,584;-1,559;-0,231;-0,301;-0,085;0,395;-1,617;-0,457;2,338;19,251;-0,498;8,729;0,096
"niveau";0,155;-1,743;5,751;0,419;-0,269;0,155;-0,12;0,01;-2,022;-2,135;-1,468;-1,633;1,399;12,319;2,186;-0,12;-0,374;-1,359;2,946;0,845;-1,578;-1,688
"communiqué";0,192;1,535;-1,423;-1,37;1,399;-1,636;-1,476;-0,406;-0,37;0,011;-1,423;32,682;0,154;-1,318;9,332;-1,476;-0,335;-1,318;-0,025;-0,37;0,286;-1,636
"publier";0,052;-1,96;-0,184;-0,152;-2,022;0,052;4,24;-2,337;-0,589;-0,683;-0,184;3,637;0,034;0,29;3,77;-1,712;-0,543;10,238;-0,094;-0,589;-0,254;1,065
"importance";16,589;-0,443;-0,235;0,164;-0,489;16,589;0,089;-2,468;-0,683;-2,535;-0,235;-0,355;-0,443;-0,163;-2,669;-0,273;-0,633;9,362;5,223;-2,401;-0,314;0,023
"complet";0;-0,001;-0,934;1,73;0,918;-1,073;-0,968;-0,04;-0,03;-1,358;-0,934;0,002;-1,108;-0,864;6,122;-0,968;14,071;0,05;-0,83;3,066;-1,003;-1,073
"bott";0,013;2,552;3,868;-0,223;0,606;0,013;-1,856;-0,785;-0,732;-2,602;-1,789;-1,99;29,337;-0,186;-0,085;-0,302;0,387;0,181;-1,591;-0,02;-1,923;0,794
"utiliser";7,337;-1,906;-1,605;0,272;-0,374;12,405;0,172;-2,272;-2,211;4,544;-1,605;1,303;-0,335;-0,103;-0,727;-0,192;-2,149;5,639;-1,427;-0,543;0,133;0,072
"train";-0,007;276,995;-1,021;-0,983;-1,251;-1,174;-1,059;-1,446;-0,07;-0,102;-1,021;-1,136;-1,213;-0,946;-1,564;0;-1,368;-0,946;-0,908;-1,407;0;-0,007
"renforcer";-0,399;5,88;0,123;-0,198;0,004;-2,004;-1,808;-0,734;-0,683;-2,535;1,409;-1,938;0,011;4,813;1,264;1,256;1,959;0,213;-1,549;-0,011;-0,314;0,023
"proposer";1,539;-0,236;-0,096;-1,414;-0,269;0,155;-1,523;-0,45;6,15;-2,135;2,237;-0,175;0,121;0,496;0;-0,12;0,032;2,688;-0,036;0,019;-0,147;-1,688
"local";6,46;-0,077;-1,199;-0,004;-1,468;-1,378;-1,243;-1,697;4,579;4,092;-1,199;-0,045;-1,423;-1,11;-0,289;0,692;1,78;-0,001;0;-0,184;3,023;-0,06
"habitant";-1,378;-0,077;0,784;-1,154;-1,468;-1,378;-1,243;0,151;4,579;13,647;-1,199;-1,333;-1,423;-0,001;-0,289;-0,02;-1,605;-1,11;9,921;4,579;0,61;-1,378
"venir";0,052;6,542;-0,184;-1,59;-2,022;-1,898;-1,712;8,177;4,814;-0,683;-1,651;1,191;0,034;-0,122;-0,781;8,416;0;-0,122;-1,468;0,509;-1,774;-1,898
"seulement";1,284;-1,851;1,922;-1,501;-1,91;0,096;0,208;27,741;-0,498;-2,268;-0,137;4,119;-0,301;-1,444;-0,009;-1,617;-0,457;0,383;6,414;-0,498;-1,676;-1,793
"seul";0,877;0,011;-1,743;-1,678;-2,135;0,023;-0,273;0,326;-0,011;-0,786;-0,235;-0,355;0,773;1,763;3,29;-0,273;-0,004;0,213;1,968;-0,011;0,062;-0,399
"réduire";0,036;23,388;1,524;-0,174;0,01;3,158;1,365;-2,402;-2,337;-2,468;-1,697;-1,887;0,021;-0,142;-2,599;0,113;-0,001;-0,142;5,495;0,443;-0,283;-1,951
"zurich";-0,007;14,652;-1,021;-0,983;-0,022;-1,174;0;0,383;-1,407;-0,102;-1,021;-1,136;0,758;0,018;9,909;-1,059;-0,056;-0,946;-0,908;6,261;-1,098;-1,174
"zone";2,386;0,343;3,261;-1,197;0,292;-1,429;-0,032;-1,76;-0,218;19,431;-1,243;-1,383;-0,099;-1,151;1,06;-1,29;-1,665;-1,151;-1,105;0,141;6,822;-1,429
"voix";-0,234;-0,268;-1,514;93,359;3,548;-1,74;0,248;-2,143;-2,085;-2,201;-0,116;0,159;0,093;-1,402;-2,318;-0,143;2,87;-1,402;-1,346;0,749;-0,172;-0,234
"revenir";-1,688;1,399;-0,096;-0,073;3,799;-0,205;0,292;10,136;-0,412;-0,489;-0,096;-1,633;-0,236;2,688;-0,57;-0,12;-1,966;0,496;0,583;-0,412;-0,147;-0,205
"retour";-0,101;10,185;0,61;-0,019;-0,147;-0,101;-1,336;-0,283;-0,254;-0,314;3,023;2,373;-0,123;-0,01;-1,973;0,53;-1,725;-0,01;-1,145;-0,254;2,572;-0,101
"membre";0,123;-1,797;-1,514;0,365;3,548;-0,234;-1,57;-0,495;-2,085;9,148;-1,514;0,159;-0,268;6,278;0,463;-1,57;0,018;-1,402;-1,346;-2,085;15,146;-0,234
"etats";-1,276;-0,04;-0,001;1,112;-0,053;-0,028;-1,151;-1,571;-1,528;-1,614;-1,11;-1,234;0,561;-1,027;1,527;24,802;-0,103;-1,027;-0,986;0,29;0,798;7,401
"armée";-1,124;-1,16;-0,977;-0,941;0,792;-1,124;-1,014;-1,384;-0,048;2,446;-0,977;-1,087;-0,005;-0,905;-1,497;-1,014;-1,309;-0,905;-0,869;-1,346;250,397;-1,124
"site";1,065;-1,96;0,183;-1,59;-2,022;1,065;1,481;-2,337;-0,001;-0,683;-0,184;3,637;0,034;-0,122;1,526;-1,712;2,287;-0,122;0,356;-0,001;-0,254;0,052
"juger";-0,364;-2,015;-1,697;0,196;2,696;0,968;-1,76;-2,402;-0,636;-0,734;-0,209;-0,323;2,918;-0,142;-2,599;4;0,511;-0,142;-1,508;4,529;0,082;6,608
"entreprise";-0,043;-0,057;-1,154;-1,111;-1,414;-0,043;-1,197;-1,634;-0,152;-1,678;-0,004;-0,03;0,479;0;7,989;0,787;5,226;-1,069;0,003;9,582;-1,24;-0,043
"emji_caméra";-0,15;-1,636;0,468;-1,327;-0,205;-0,15;-1,429;94,321;-1,898;0,023;-0,06;-0,125;-0,177;-0,028;-2,11;-0,08;0,072;-1,276;-1,225;0,052;-0,101;-0,15
"directeur";2,006;-1,583;-1,333;-0,03;-1,633;0,283;-1,383;-1,887;-1,836;-0,355;-0,045;-1,482;-0,149;-1,234;10,493;-0,062;7,802;14,251;8,379;-0,291;-1,432;-1,532
"attaque";-0,002;-1,16;-0,977;-0,941;0,792;-1,124;-1,014;-0,061;-1,346;11,571;-0,977;-1,087;-0,005;0,031;-0,106;0,004;0,581;0,031;-0,869;-1,346;40,278;-1,124
"titre";-1,225;-1,265;-1,065;-1,026;-1,305;-1,225;-1,105;35,007;0,356;-1,549;1,121;23,876;-0,025;-0,986;0,2;-1,105;-1,427;0,008;-0,947;-1,468;-0,003;0,731
"petit";31,259;-0,206;-1,423;-1,37;-0,236;4,648;2,206;2,918;6,542;-2,069;-1,423;0,236;-0,206;-1,318;-2,179;-1,476;-1,906;0,561;-1,265;-1,96;-1,529;0,192
"participer";-1,378;0,407;-0,011;-1,154;5,751;-1,378;0,692;0,151;-1,651;0,123;-1,199;0,535;-1,423;-1,11;26,83;-0,02;-0,16;-1,11;-1,065;-1,651;3,023;-1,378
"lier";-0,33;0,034;0,183;-1,59;-0,412;0,052;-1,712;-2,337;-2,274;-0,683;-1,651;-0,291;0,95;10,238;1,526;-0,218;-2,211;24,741;5,784;-2,274;-1,774;3,368
"frapper";-0,873;-0,902;7,875;-0,731;-0,93;-0,873;-0,788;-1,075;1,204;1,038;-0,759;-0,844;-0,902;0,186;-1,163;-0,788;-1,017;-0,703;-0,675;-1,046;120,057;-0,873
"famille";-1,688;-1,743;-1,468;-1,414;-1,799;-0,205;-1,523;-2,079;0,019;-0,489;2,237;0,195;8,13;-0,053;4,942;0,292;0,938;0,496;0,583;-0,412;-0,147;1,539
"soir";-1,532;9,618;-0,045;0,618;15,051;-1,532;-1,383;0,056;-0,291;-0,355;-0,045;-0,102;-0,149;-1,234;-0,423;-1,383;-1,785;-0,018;-1,185;-0,291;11,324;0,283
"poste";-1,225;-1,265;-1,065;4,747;2,946;-1,225;-1,105;0,311;-1,468;-0,131;-1,065;-0,009;-0,025;-0,986;4,721;1,01;0,405;-0,986;-0,947;10,95;-0,003;-1,225
"michael";-2,057;2,552;-1,789;0,136;0,001;0,013;-0,302;-2,533;-2,464;-0,838;-0,262;-0,389;71,765;0,181;0,152;-1,856;-2,396;22,139;-1,591;-0,732;-1,923;-0,434
"image";-0,043;-1,37;-1,154;-1,111;-0,073;0,545;-1,197;9,151;1,83;8,743;-0,004;-0,03;-1,37;-1,069;-0,248;-0,011;-0,13;0;0,003;-0,152;-1,24;0,545
"critique";0,096;-1,851;-1,559;0,316;33,911;-0,265;-1,617;-0,541;-0,498;0,516;5,128;0,127;-0,301;-1,444;-0,009;-0,167;0,009;0,383;0,459;-0,498;-1,676;-1,793
"course";-0,675;-0,697;4,023;0,434;-0,719;0,229;-0,609;25,081;-0,809;0,06;-0,587;0,262;-0,697;-0,544;0,038;-0,609;-0,786;-0,544;-0,522;2,243;-0,631;-0,675
"conseiller";0,235;0,192;-1,378;0,545;21,413;1,838;-1,429;-1,951;-1,898;-0,399;-1,378;-1,532;0,192;0,633;2,601;-0,08;-0,297;0,633;-1,225;-0,33;-0,101;-0,15
"confirmer";-0,265;-0,301;-0,137;5,522;0,048;-0,265;-1,617;-0,541;0,661;2,131;0,258;-0,231;-0,301;-1,444;1,831;-0,167;-0,457;-0,085;-0,062;0,003;1,575;-0,265
"affirmer";-1,636;-1,69;-0,077;2,637;1,399;-0,177;-1,476;-0,406;-1,96;-0,443;-1,423;4,97;-1,69;-0,04;-0,52;-1,476;0,05;-0,04;-0,025;-0,37;34,202;4,648
"élevé";-0,33;-1,96;4,579;0,232;-2,022;3,368;-0,218;-0,004;-0,001;-2,401;1,648;-1,836;17,147;-0,122;0,28;-1,712;-0,543;0,29;2,253;-0,589;-0,254;-1,898
"remporter";-1,327;-1,37;-1,154;51,089;-1,414;-1,327;-1,197;31,438;9,582;-1,678;0,885;3,048;-1,37;-1,069;-1,767;-0,011;-1,545;-1,069;-1,026;-1,59;-1,24;-1,327
"présenter";-0,205;1,399;-1,468;2,452;-0,269;-0,205;5,362;0,01;-0,412;-0,489;-0,096;0,195;1,399;-0,053;0;-0,12;0,938;-0,053;-0,036;-0,412;-1,578;-0,205
"minute";-1,429;-0,099;-0,02;-1,197;-1,523;-1,429;-0,032;37,924;-1,712;-0,273;0,692;2,58;-1,476;-0,004;-0,333;3,015;-1,665;0,893;-0,001;0,141;-0,046;-1,429
"condition";-1,429;0,343;22,339;-0,011;10,259;6,042;-0,032;-1,76;-0,218;-1,808;-1,243;-0,062;2,206;-1,151;-1,904;-1,29;0,172;-0,004;-1,105;-0,218;-0,046;-1,429
"commun";0,468;-0,077;-0,011;3,795;-0,096;-1,378;-0,02;-1,697;-1,651;-0,235;-1,199;-1,333;6,093;0,997;3,657;-0,02;-0,16;-0,001;-1,065;4,579;-1,288;-0,06
"annonce";-1,74;-0,268;0,302;-1,458;3,548;-1,74;-1,57;-2,143;-0,455;-2,201;10,37;0,159;3,807;-0,068;-2,318;-0,143;0,018;-1,402;-1,346;2,673;22,592;-0,234
"affaire";-0,15;-1,636;-1,378;0,545;1,539;-0,15;-1,429;-1,951;-1,898;0,877;-1,378;-0,125;-0,177;-1,276;0,006;-1,429;0,072;-0,028;-1,225;-0,33;0,337;84,613
"rencontre";-1,073;-1,108;-0,934;-0,899;-0,003;-1,073;-0,968;7,024;-1,286;-1,358;0,021;1,209;-1,108;-0,864;-1,43;60,282;-1,25;0,05;6,822;-0,03;0,006;-1,073
"mètre";-0,028;0,561;26,032;-1,069;-1,359;-1,276;-1,151;5,072;2,031;0,213;-1,11;-1,234;-1,318;-1,027;0,151;-1,151;5,639;-1,027;0,008;-1,528;-1,192;-0,028
"manifestation";-1,124;-1,16;-0,977;0,019;34,227;-1,124;-1,014;-0,061;2,767;11,571;-0,977;0;-1,16;0,031;-0,106;-1,014;-1,309;-0,905;-0,869;-0,048;-1,05;0,965
"laurent";0,794;-2,124;-0,262;-0,223;2,345;0,794;-0,302;-2,533;-0,02;-0,838;-1,789;-1,99;48,218;0,181;3,071;-1,856;-0,01;0,181;-0,151;-0,02;-1,923;-2,057
"journée";1,104;-1,108;12,125;-0,899;8,911;0;-0,968;2,891;-1,286;-0,051;-0,934;-1,038;-0,001;0,05;2,423;0,012;-1,25;0,05;-0,83;-1,286;-1,003;-1,073
"israël";-1,073;-1,108;-0,934;-0,899;3,887;-1,073;-0,968;-1,322;-1,286;-1,358;0,021;-1,038;-1,108;-0,864;-1,43;0,012;-1,25;-0,864;-0,83;-1,286;262,872;0
"haut";1,438;-1,005;0,06;-0,815;0,002;0,011;-0,878;-0,01;0,874;-1,231;-0,846;-0,941;0,006;-0,783;7,317;0,043;-0,002;-0,783;0,131;-0,005;0,03;1,438
"guerre";0,165;-0,748;-0,63;-0,607;-0,772;-0,724;-0,654;-0,892;1,921;1,703;3,558;-0,701;-0,748;-0,583;-0,965;0,259;0,065;-0,583;-0,56;0,052;19,035;0,165
"donner";0,096;-0,301;-1,559;-0,11;1,04;-1,793;-0,167;9,097;-2,148;-0,584;1,922;1,423;0,069;-0,085;-0,009;1,741;0,009;-1,444;-0,062;0,661;-0,198;-1,793
"compte";2,386;-0,099;-1,243;3,527;2,04;-0,08;-1,29;-0,245;-1,712;0,089;-0,02;0,461;-0,099;-1,151;1,06;-1,29;-0,192;3,817;-0,001;0,141;-0,046;-1,429
"augmenter";0,283;4,97;-0,045;-0,03;-1,633;0,283;0,461;-1,887;-1,836;-0,355;-1,333;-1,482;1,843;3,315;0,016;-1,383;-0,26;14,251;3,606;-0,291;-1,432;-1,532
"ajouter";0,155;0,121;-0,096;-0,073;0,092;-1,688;-1,523;-0,45;2,888;0,679;2,237;0,195;1,399;-1,359;2,186;-0,12;-1,966;-1,359;-0,036;0,019;0,24;-1,688
"âge";-0,265;-1,851;-1,559;-0,11;0,048;-1,793;0,208;5,134;-0,498;-2,268;-0,137;4,119;0,069;-1,444;0,395;0,208;-2,088;5,949;6,414;-2,148;-1,676;3,831
"professionnel";-0,15;-1,636;-1,378;-0,043;0,155;23,439;-1,429;0,036;3,368;-0,399;-1,378;-0,125;1,683;-0,028;0,716;-1,429;-0,297;-0,028;3,37;-1,898;-1,481;-0,15
"poursuivre";-0,205;4,068;-0,096;-0,073;3,799;-0,205;-1,523;0,759;-2,022;0,004;-0,096;0,195;-0,236;-1,359;8,807;-0,12;-0,374;-0,053;-1,305;-0,412;-1,578;1,539
"meilleur";-1,073;-0,001;0,021;-0,899;-1,144;0;-0,968;12,962;-0,03;-1,358;5,617;1,209;-1,108;0,05;-0,077;0,012;-0,021;1,891;0,069;-0,03;-1,003;-1,073
"impact";-2,057;-2,124;-1,789;0,136;0,001;0,794;7,287;-2,533;-0,02;-2,602;-0,262;3,017;2,552;-1,657;-0,085;-0,302;0,387;4,567;1,838;-0,02;-0,345;0,013
"proche";-0,043;-0,057;0,885;4,087;-0,073;-0,043;-0,011;0,196;0,232;-1,678;-0,004;-1,283;-0,057;1,112;-1,767;0,787;-1,545;0;-1,026;0,232;0,699;0,545
"objectif";4,085;0,093;-1,514;-0,091;-0,303;4,085;-0,143;-0,495;-2,085;-2,201;-0,116;-0,202;-1,797;-0,068;8,315;0,248;0,018;-1,402;-0,048;10,078;-0,172;-1,74
