"";"banalfreq";"X.rts_a";"X.rts_i"
"emji_main_avec_index_pointant_à_droite";39;1,7634;-1,7634
"satisfaction";11;-0,6542;0,6542
"adjectif";10;-0,5215;0,5215
"région";186;-0,7489;0,7489
"distinction";18;-0,8697;0,8697
"placer";69;-1,471;1,471
"boue";10;0,6407;-0,6407
"défi";34;1,0079;-1,0079
"définition";120;-1,2522;1,2522
"emji_applaudissements_peau_claire";72;0,4184;-0,4184
"continuation";18;0,9949;-0,9949
"entraînement";17;0,8246;-0,8246
"pompier";24;-0,9446;0,9446
"emji_visage_avec_yeux_ouverts_et_main_sur_la_bouche";18;0,9949;-0,9949
"dîner";18;1,3957;-1,3957
"macron";71;-1,6591;1,6591
"brûler";78;-1,5705;1,5705
"chauffer";30;-1,0185;1,0185
"auprès_des";19;-1,0001;1,0001
"longueur";13;0,2785;-0,2785
"cruellement";19;-0,2593;0,2593
"tragique";15;-0,5184;0,5184
"emmener";34;0,5654;-0,5654
"girl";11;-0,357;0,357
"ohhh";17;0,8246;-0,8246
"di";11;0,8322;-0,8322
"mou";10;1,0725;-1,0725
"unique";125;0,4664;-0,4664
"judicieux";12;-1,958;1,958
"fraude";23;-0,5707;0,5707
"malhonnête";28;-1,8749;1,8749
"astronomique";12;-0,7957;0,7957
"réserve";33;-0,4099;0,4099
"proportionnel";28;-1,8749;1,8749
"emji_visage_déconcerté";15;1,7248;-1,7248
"puer";25;0,4047;-0,4047
"honneur";43;-1,9137;1,9137
"échanger";17;0,8246;-0,8246
"i";87;1,322;-1,322
"emji_mains_en_prière_peau_mate";27;0,6133;-0,6133
"béton";17;0,3259;-0,3259
"architecture";11;-0,357;0,357
"flinguer";10;1,6677;-1,6677
"tir";23;-0,5707;0,5707
"gueule";126;1,5776;-1,5776
"emji_tête_de_mort";28;0,7324;-0,7324
"habituer";40;1,2905;-1,2905
"empirer";17;0,3259;-0,3259
"identité";54;-0,8557;0,8557
"jeffrey";10;0,3428;-0,3428
"gueuler";10;1,6677;-1,6677
"scène";68;-0,3005;0,3005
"appart";25;-1,0641;1,0641
"net";47;0,5731;-0,5731
"pourrir";21;-0,2435;0,2435
"tabou";11;0,486;-0,486
"positif";87;-1,4467;1,4467
"glorieux";11;0,2515;-0,2515
"crédit";28;0,7324;-0,7324
"dette";28;-1,4505;1,4505
"certifier";10;0,6407;-0,6407
"digne";61;-0,2971;0,2971
"e_mail";11;1,9502;-1,9502
"remplir";124;-0,3906;0,3906
"remboursement";26;-1,1885;1,1885
"devise";15;1,7248;-1,7248
"fashion";13;-0,3248;0,3248
"scénario";20;-1,5793;1,5793
"producteur";21;-0,9072;0,9072
"google";34;1,2921;-1,2921
"correctement";108;0,3465;-0,3465
"emji_visage_fatigué";25;1,1481;-1,1481
"out";25;-0,3494;0,3494
"allemagne";65;-1,1236;1,1236
"étrangement";17;0,5381;-0,5381
"bin";36;-0,4496;0,4496
"alliance";12;-0,2427;0,2427
"conclure";27;-1,7244;1,7244
"paradoxal";14;-0,2261;0,2261
"partenaire";23;-0,5707;0,5707
"excès";27;-0,7094;0,7094
"température";44;-1,0993;1,0993
"régulièrement";49;0,5866;-0,5866
"médecine";24;0,3162;-0,3162
"décor";14;1,0168;-1,0168
"carte";157;1,6247;-1,6247
"chinois";51;-1,5418;1,5418
"rat";28;-0,3926;0,3926
"épargner";31;-0,8486;0,8486
"zéro";63;-1,664;1,664
"blindé";12;-0,4622;0,4622
"guide";20;0,452;-0,452
"approcher";57;0,9907;-0,9907
"critique";147;-1,3736;1,3736
"boulanger";25;0,2575;-0,2575
"cliché";35;-0,3875;0,3875
"râleur";12;1,0383;-1,0383
"négatif";61;-0,8182;0,8182
"visiblement";118;-0,8419;0,8419
"raclette";46;-0,3492;0,3492
"vs";65;-0,4739;0,4739
"recommencer";39;-0,6628;0,6628
"approprié";23;-0,3734;0,3734
"okay";12;-0,7957;0,7957
"douter";36;0,2891;-0,2891
"censé";72;-1,7566;1,7566
"polir";23;1,5359;-1,5359
"trottoir";44;-0,3661;0,3661
"indigner";16;-0,9706;0,9706
"soucier";31;-1,4701;1,4701
"général";186;-1,9378;1,9378
"questionner";23;-0,8303;0,8303
"vérifier";94;-0,7314;0,7314
"ridicule";172;0,7347;-0,7347
"qqch";64;-1,4984;1,4984
"collant";18;0,9949;-0,9949
"diffuser";32;0,258;-0,258
"live";20;0,6875;-0,6875
"grandir";81;1,9783;-1,9783
"sensé";62;-0,5692;0,5692
"noyer";14;-1,1004;1,1004
"expert";39;-1,1268;1,1268
"éliminer";62;-0,337;0,337
"pollution";86;-0,9928;0,9928
"écosystème";46;1,2968;-1,2968
"ennemi";40;0,4482;-0,4482
"numérique";29;0,2927;-0,2927
"prioritaire";11;1,9502;-1,9502
"tri";24;-0,2863;0,2863
"emji_visage_qui_tire_la_langue";14;-0,2261;0,2261
"fun";24;0,3162;-0,3162
"risible";10;-0,5215;0,5215
"atmosphère";34;-0,6607;0,6607
"relatif";17;0,5381;-0,5381
"tkt";29;1,1428;-1,1428
"patriote";21;0,3673;-0,3673
"ethnie";16;1,0032;-1,0032
"3eme";17;-0,4716;0,4716
"bec";14;0,6565;-0,6565
"clown";21;-0,6188;0,6188
"emji_visage_aux_yeux_en_spirales";48;1,8818;-1,8818
"pratiquer";56;1,8557;-1,8557
"st";52;1,5723;-1,5723
"inverser";28;-0,8075;0,8075
"volontairement";31;-1,1308;1,1308
"circuler";38;-1,6403;1,6403
"parcours";54;0,6991;-0,6991
"choc";28;-0,3926;0,3926
"flemme";23;-0,3734;0,3734
"comparaison";60;-0,26;0,26
"choquant";44;-0,3661;0,3661
"appuyer";24;-0,6651;0,6651
"lettre";71;1,4755;-1,4755
"short";11;0,486;-0,486
"jai";50;1,304;-1,304
"of";39;-1,1268;1,1268
"handicap";20;0,277;-0,277
"injection";15;-0,8323;0,8323
"oubli";20;0,452;-0,452
"salon";26;0,9906;-0,9906
"convivial";11;1,3107;-1,3107
"migrer";14;-0,417;0,417
"déchirer";15;0,8234;-0,8234
"emji_visage_légèrement_mécontent";20;1,8247;-1,8247
"ingénieur";27;-0,9817;0,9817
"fossé";13;-1,4592;1,4592
"transformer";89;-0,3912;0,3912
"temporaire";12;-1,2763;1,2763
"argentin";60;0,5847;-0,5847
"sous_entendre";17;0,3259;-0,3259
"irrespect";10;0,3428;-0,3428
"joueur";75;1,4869;-1,4869
"tendance";81;-1,1761;1,1761
"descendance";10;0,6407;-0,6407
"misérable";16;-0,381;0,381
"tolérant";16;-0,6282;0,6282
"aire";14;0,3917;-0,3917
"ordure";13;0,5042;-0,5042
"noel";12;1,5595;-1,5595
"cracher";51;-0,8182;0,8182
"magasin";135;1,0687;-1,0687
"collection";17;1,6572;-1,6572
"briller";21;-0,2435;0,2435
"emji_croix_latine";14;0,3917;-0,3917
"transformation";15;-0,2989;0,2989
"ralentir";12;-0,2427;0,2427
"revivre";11;0,8322;-0,8322
"voeu";10;0,3428;-0,3428
"surface";41;-0,6272;0,6272
"aérien";36;0,7778;-0,7778
"bonsoir";17;1,1944;-1,1944
"étage";24;0,4873;-0,4873
"liké";10;1,6677;-1,6677
"fierté";31;0,4555;-0,4555
"réputation";16;0,6663;-0,6663
"classer";23;-0,8303;0,8303
"paysage";20;0,6875;-0,6875
"dessiner";23;0,239;-0,239
"cravate";16;1,434;-1,434
"tunnel";25;-1,886;1,886
"luc";14;0,6565;-0,6565
"soif";12;-0,2427;0,2427
"geste";64;1,5808;-1,5808
"influencer";30;-0,7523;0,7523
"électoral";19;-1,9544;1,9544
"productif";20;-0,7885;0,7885
"réfléchi";51;-0,265;0,265
"participation";17;-1,5999;1,5999
"pré";14;1,0168;-1,0168
"fragile";63;1,4555;-1,4555
"halluciner";18;0,2559;-0,2559
"visiter";31;-1,1308;1,1308
"cité";34;0,7665;-0,7665
"transparent";16;-0,381;0,381
"emji_tas_de_crotte";71;1,059;-1,059
"aliénation";11;0,2515;-0,2515
"opérer";17;0,3259;-0,3259
"abominable";11;0,2515;-0,2515
"aujourdhui";16;1,9715;-1,9715
"débarrasser";21;-1,2774;1,2774
"témoigner";33;0,8776;-0,8776
"humeur";15;1,2202;-1,2202
"récompenser";12;-0,4622;0,4622
"emji_trace_de_rouge_à_lèvres";10;1,6677;-1,6677
"séance";22;-0,305;0,305
"voyou";29;-0,6609;0,6609
"emji_mains_qui_forment_un_coeur_peau_claire";57;1,7101;-1,7101
"assiette";17;0,5381;-0,5381
"exception";40;-1,5413;1,5413
"dernièrement";13;-0,5772;0,5772
"comique";19;-0,2593;0,2593
"viande";98;0,3761;-0,3761
"plait";17;0,5381;-0,5381
"décrire";70;-0,7578;0,7578
"ours";15;-0,5184;0,5184
"admettre";47;0,4305;-0,4305
"traduire";20;0,6875;-0,6875
"montreux";25;-0,7652;0,7652
"pénible";21;0,3673;-0,3673
"stress";45;0,731;-0,731
"élever";45;-0,4196;0,4196
"divorcer";10;0,3428;-0,3428
"usine";31;-0,4347;0,4347
"récompense";14;-0,7009;0,7009
"esclavage";29;1,1428;-1,1428
"permanence";20;-0,5226;0,5226
"fondement";17;-1,5999;1,5999
"abolir";18;-1,2649;1,2649
"passionné";19;1,6061;-1,6061
"neuchâtel";53;0,9713;-0,9713
"sdf";28;-0,8075;0,8075
"appartenance";10;-0,9265;0,9265
"automobiliste";47;0,3136;-0,3136
"queue";28;-0,2552;0,2552
"espèce";121;0,8649;-0,8649
"réaliste";41;-0,6272;0,6272
"pilote";28;0,7324;-0,7324
"original";20;0,452;-0,452
"discipline";23;1,1541;-1,1541
"songer";13;-0,5772;0,5772
"rageux";17;0,3259;-0,3259
"tou";14;1,0168;-1,0168
"humiliation";16;0,4131;-0,4131
"ouest";24;0,7098;-0,7098
"affligeant";30;0,9976;-0,9976
"lavage";25;1,5115;-1,5115
"bruxelles";14;1,0168;-1,0168
"définitivement";26;0,3346;-0,3346
"négligeable";14;-0,2261;0,2261
"récupérer";85;-1,287;1,287
"cohérence";16;-0,381;0,381
"modifier";44;0,4773;-0,4773
"haïr";28;1,3068;-1,3068
"actionnaire";24;-1,728;1,728
"instinct";14;1,4862;-1,4862
"juge";48;-0,4547;0,4547
"tune";12;-0,7957;0,7957
"emji_décamper";13;0,5042;-0,5042
"luxe";76;-1,629;1,629
"indirect";11;-1,0984;1,0984
"sauvetage";10;-0,5215;0,5215
"faillite";25;-0,3494;0,3494
"établissement";30;0,5355;-0,5355
"difficilement";10;-0,5215;0,5215
"qqchose";11;0,8322;-0,8322
"révolution";38;1,5996;-1,5996
"occurrence";30;-1,7284;1,7284
"éducatif";20;-0,3264;0,3264
"corporel";34;1,0079;-1,0079
"tolérer";24;-0,9446;0,9446
"consister";22;-0,7215;0,7215
"provoquer";66;-1,2067;1,2067
"radical";33;-0,5805;0,5805
"cannabis";11;0,486;-0,486
"hypocrite";61;-0,8182;0,8182
"moule";20;0,277;-0,277
"boulangerie";38;0,3042;-0,3042
"associé";14;-0,2261;0,2261
"africain";77;-1,7227;1,7227
"torturer";22;-1,0316;1,0316
"pov";26;0,9906;-0,9906
"coms";13;1,2569;-1,2569
"leclerc";10;0,6407;-0,6407
"foncer";21;0,3673;-0,3673
"ouin";39;1,7634;-1,7634
"tronche";24;1,3287;-1,3287
"intellectuel";48;0,2707;-0,2707
"oeuf";46;1,0494;-1,0494
"roman";34;1,6213;-1,6213
"dérangeant";11;-0,6542;0,6542
"typique";35;-1,2779;1,2779
"lumineux";17;0,5381;-0,5381
"répartie";15;1,2202;-1,2202
"côtoyer";13;1,2569;-1,2569
"intention";69;0,3518;-0,3518
"indigne";17;0,5381;-0,5381
"parcontre";10;0,6407;-0,6407
"synonyme";23;0,239;-0,239
"maigre";13;-1,4592;1,4592
"menu";20;0,6875;-0,6875
"évident";57;-0,8927;0,8927
"sexe";81;0,42;-0,42
"rn";19;0,3472;-0,3472
"supérieur";86;-0,3662;0,3662
"oe";12;1,0383;-1,0383
"médiocre";22;0,6986;-0,6986
"com";57;1,7101;-1,7101
"etaient";28;0,5199;-0,5199
"rage";25;0,2575;-0,2575
"placard";11;1,9502;-1,9502
"woke";36;-0,8346;0,8346
"minoritaire";20;-1,5793;1,5793
"majoritaire";26;-0,8709;0,8709
"congolais";21;0,8327;-0,8327
"plonger";20;0,277;-0,277
"gravité";11;-1,0984;1,0984
"punir";63;-1,664;1,664
"asiatique";25;-0,5295;0,5295
"pavé";10;-0,5215;0,5215
"apéro";23;1,5359;-1,5359
"sec";30;1,3;-1,3
"quils";12;-0,7957;0,7957
"salir";17;-1,115;1,115
"dico";14;-0,2261;0,2261
"chouiner";12;-0,7957;0,7957
"recouvrir";11;0,2515;-0,2515
"dessert";22;0,6986;-0,6986
"cap";17;-0,2775;0,2775
"insurger";11;0,8322;-0,8322
"coucou";18;-0,5702;0,5702
"latin";23;1,5359;-1,5359
"généralement";62;0,2678;-0,2678
"victimisation";23;0,8386;-0,8386
"ancrer";13;-0,3248;0,3248
"ba";49;-0,3821;0,3821
"défaire";17;0,5381;-0,5381
"espagnol";42;-0,2707;0,2707
"quon";11;0,2515;-0,2515
"débarquer";15;0,3032;-0,3032
"puce";15;1,7248;-1,7248
"pêche";15;0,5215;-0,5215
"abaisser";11;0,486;-0,486
"fabriquer";82;-1,9464;1,9464
"tqt";14;-0,2261;0,2261
"next";10;0,3428;-0,3428
"néant";12;0,6478;-0,6478
"fatigue";26;0,5039;-0,5039
"chelou";14;0,6565;-0,6565
"frérot";19;-0,2593;0,2593
"yaourt";10;0,6407;-0,6407
"bha";10;0,6407;-0,6407
"éteindre";32;0,386;-0,386
"invasion";24;0,3162;-0,3162
"arreter";13;-0,9447;0,9447
"braquer";17;-1,5999;1,5999
"limité";25;-1,0641;1,0641
"accompagner";81;-0,9932;0,9932
"historiquement";10;-0,5215;0,5215
"concentrer";49;-1,0789;1,0789
"maghrébin";10;0,6407;-0,6407
"stupidité";15;-0,2989;0,2989
"surprendre";59;-0,4117;0,4117
"fidèle";31;0,641;-0,641
"embauche";14;1,0168;-1,0168
"littéralement";77;-1,987;1,987
"énoncé";11;0,8322;-0,8322
"alala";12;0,6478;-0,6478
"argumentation";22;-1,0316;1,0316
"continu";23;-1,1611;1,1611
"acceptable";23;-0,5707;0,5707
"projection";14;0,6565;-0,6565
"sol";97;-0,9027;0,9027
"bidon";13;-0,3248;0,3248
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";55;-0,3354;0,3354
"ref";11;1,3107;-1,3107
"pokémon";13;0,8254;-0,8254
"noblesse";10;0,6407;-0,6407
"and";27;-0,3283;0,3283
"pq";28;1,6754;-1,6754
"privilégié";40;-1,2319;1,2319
"ttes";10;1,0725;-1,0725
"emji_visage_neutre";38;1,5996;-1,5996
"coincer";40;1,0272;-1,0272
"motiver";28;-0,2552;0,2552
"conception";12;0,3685;-0,3685
"associer";28;-0,2552;0,2552
"particulier";90;-0,2687;0,2687
"religion";119;1,2893;-1,2893
"offenser";10;-0,5215;0,5215
"singulier";13;0,5042;-0,5042
"exprès";23;-0,3734;0,3734
"nerveux";17;0,5381;-0,5381
"stock";16;-1,4287;1,4287
"algérien";15;-0,5184;0,5184
"géographique";12;-0,2427;0,2427
"xénophobie";24;-0,4483;0,4483
"sorry";10;-0,5215;0,5215
"frapper";103;-0,8235;0,8235
"affirmation";17;-0,7455;0,7455
"racial";21;-1,2774;1,2774
"considération";23;-0,3734;0,3734
"méfier";15;-0,5184;0,5184
"slogan";28;-1,8749;1,8749
"emporter";28;-0,8075;0,8075
"privatisation";10;-1,5343;1,5343
"gratter";18;-0,3514;0,3514
"ineptie";16;-0,9706;0,9706
"ème";19;1,176;-1,176
"presser";23;1,9895;-1,9895
"front";34;-0,4759;0,4759
"équipement";13;0,2785;-0,2785
"pognon";21;-0,2435;0,2435
"deuxième";75;-0,763;0,763
"grandement";16;-0,9706;0,9706
"débuter";17;0,3259;-0,3259
"capter";34;1,2921;-1,2921
"commenter";107;-0,4513;0,4513
"étouffer";30;-1,0185;1,0185
"douteux";23;-1,1611;1,1611
"pfff";23;0,239;-0,239
"spécifique";27;-0,9817;0,9817
"alimentaire";74;-1,4482;1,4482
"perdurer";16;0,4131;-0,4131
"verbal";16;-0,381;0,381
"procurer";19;0,8279;-0,8279
"posséder";76;-1,3952;1,3952
"victimiser";10;-0,5215;0,5215
"premièrement";15;-0,5184;0,5184
"déni";54;-1,0635;1,0635
"serieux";19;-0,4332;0,4332
"media";11;-0,6542;0,6542
"distribuer";28;-1,8749;1,8749
"emji_bout_des_doigts_joints";10;0,6407;-0,6407
"absurdité";25;-0,7652;0,7652
"emji_crâne";104;1,8983;-1,8983
"ennui";21;1,5667;-1,5667
"rde";10;-0,5215;0,5215
"thomas";11;0,486;-0,486
"distinguer";11;-0,6542;0,6542
"compréhensible";21;-0,6188;0,6188
"archi";14;-0,417;0,417
"dénigrer";30;-0,242;0,242
"abruti";13;1,8173;-1,8173
"lunaire";28;0,9936;-0,9936
"humilier";24;-0,6651;0,6651
"performance";26;0,7211;-0,7211
"dominer";23;-0,5707;0,5707
"généralité";33;1,8139;-1,8139
"rabaisser";33;-0,2776;0,2776
"serrer";35;-0,5467;0,5467
"stigmatiser";11;-0,357;0,357
"low";14;-0,7009;0,7009
"opposition";25;-0,7652;0,7652
"législatif";10;-1,5343;1,5343
"motif";22;-0,4825;0,4825
"progressiste";13;-1,4592;1,4592
"banc";14;-0,417;0,417
"rigueur";25;-1,4344;1,4344
"gène";12;1,0383;-1,0383
"jsuis";24;0,9887;-0,9887
"destiner";21;-1,2774;1,2774
"os";13;0,2785;-0,2785
"q";27;0,4222;-0,4222
"jsp";27;-1,3174;1,3174
"insinuer";10;-0,9265;0,9265
"emballage";12;1,0383;-1,0383
"citadin";12;1,0383;-1,0383
"enfoncer";15;-0,2989;0,2989
"râler";31;0,4555;-0,4555
"rédiger";14;-1,1004;1,1004
"originel";15;1,7248;-1,7248
"rationnel";14;-0,7009;0,7009
"clavier";29;-1,2174;1,2174
"valable";50;-0,9413;0,9413
"opposé";40;0,8002;-0,8002
"lecteur";15;-1,262;1,262
"dialogue";23;-0,8303;0,8303
"mal_être";11;-0,6542;0,6542
"guérir";19;0,3472;-0,3472
"culpabiliser";15;-0,5184;0,5184
"semblant";36;-1,3952;1,3952
"plafond";23;-0,8303;0,8303
"1ère";20;0,452;-0,452
"2eme";17;-0,2775;0,2775
"remise";38;-0,4258;0,4258
"bataille";15;-1,262;1,262
"tte";10;-0,2629;0,2629
"demeure";13;-0,3248;0,3248
"revendiquer";30;-1,3417;1,3417
"délirer";15;-0,2989;0,2989
"au_delà";31;-0,6183;0,6183
"bouquin";10;-0,5215;0,5215
"mépriser";15;-0,2989;0,2989
"inférieur";18;-1,2649;1,2649
"yverdon";20;0,6875;-0,6875
"roue";51;-0,265;0,265
"lot";33;1,4549;-1,4549
"surfer";13;0,2785;-0,2785
"web";11;0,2515;-0,2515
"parer";30;-0,242;0,242
"fleurir";11;0,2515;-0,2515
"assister";36;-1,091;1,091
"réunion";25;0,599;-0,599
"frotter";14;-0,7009;0,7009
"tissu";17;1,1944;-1,1944
"acide";11;-0,357;0,357
"célibat";17;-1,115;1,115
"sommeil";33;-0,794;0,794
"sense";11;-0,357;0,357
"ligue";17;-0,7455;0,7455
"valoriser";28;-0,8075;0,8075
"appauvrir";12;-1,958;1,958
"fréquent";16;-0,6282;0,6282
"admiratif";12;1,5595;-1,5595
"fiable";31;-0,6183;0,6183
"engin";13;0,2785;-0,2785
"cauchemar";19;0,554;-0,554
"importance";50;-1,736;1,736
"planche";11;-0,6542;0,6542
"nickel";14;-0,2261;0,2261
"studio";10;0,6407;-0,6407
"pencher";18;-1,7753;1,7753
"tournée";18;-0,5702;0,5702
"crâne";21;1,5667;-1,5667
"game";14;1,4862;-1,4862
"made_in";16;-0,9706;0,9706
"chiner";10;-0,5215;0,5215
"chaleureux";10;1,0725;-1,0725
"balader";24;1,3287;-1,3287
"lé";14;-0,2261;0,2261
"frouzes";10;1,0725;-1,0725
"volant";30;-0,242;0,242
"port";18;0,2559;-0,2559
"immédiatement";22;-1,0316;1,0316
"poignée";15;0,5215;-0,5215
"choper";12;0,3685;-0,3685
"vingtaine";10;0,3428;-0,3428
"tpg";13;-0,5772;0,5772
"gaspiller";16;-1,4287;1,4287
"entreprendre";14;-1,6465;1,6465
"gent";18;0,9949;-0,9949
"disposer";30;-1,7284;1,7284
"harceler";20;-0,5226;0,5226
"emji_coeur_bleu_clair";18;0,6767;-0,6767
"sein";63;-1,9533;1,9533
"merdique";11;0,2515;-0,2515
"emji_signe_appel_téléphonique_avec_les_doigts";10;0,6407;-0,6407
"relou";11;1,3107;-1,3107
"spécialement";13;0,2785;-0,2785
"valider";20;-0,5226;0,5226
"ajd";18;0,9949;-0,9949
"vestimentaire";24;0,3162;-0,3162
"emji_visage_avec_bouche_en_diagonale";15;0,5215;-0,5215
"mnt";21;0,8327;-0,8327
"h24";18;-0,3514;0,3514
"poulet";38;1,5996;-1,5996
"lait";35;-0,3875;0,3875
"impressionner";11;1,3107;-1,3107
"emji_mains_levées_peau_moyennement_claire";17;0,3259;-0,3259
"misère";91;0,8381;-0,8381
"détermination";10;0,3428;-0,3428
"fondateur";13;1,8173;-1,8173
"abonner";15;-0,2989;0,2989
"it";21;-0,401;0,401
"saisie";12;-0,4622;0,4622
"décalage";15;0,5215;-0,5215
"officier";11;-0,357;0,357
"rap";16;0,4131;-0,4131
"emji_visage_étourdi";22;1,7745;-1,7745
"relancer";13;0,2785;-0,2785
"no";40;-0,9666;0,9666
"essentiel";144;-1,1923;1,1923
"fêter";35;0,4869;-0,4869
"juin";18;0,9949;-0,9949
"végétal";20;0,452;-0,452
"lobbies";15;-1,262;1,262
"fournisseur";13;0,5042;-0,5042
"présentation";17;0,5381;-0,5381
"brin";10;0,3428;-0,3428
"fraise";13;1,8173;-1,8173
"homophobe";14;-1,1004;1,1004
"yen";21;0,5694;-0,5694
"hétéro";14;-0,2261;0,2261
"impossibilité";11;1,9502;-1,9502
"promouvoir";27;-1,7244;1,7244
"nn";16;0,4131;-0,4131
"ignorant";37;-1,1982;1,1982
"mention";12;0,3685;-0,3685
"chatgpt";27;-0,9817;0,9817
"performant";18;0,2559;-0,2559
"mail";16;-1,4287;1,4287
"robot";41;-1,6624;1,6624
"vecu";13;0,5042;-0,5042
"wikipedia";21;-1,7429;1,7429
"multitude";14;0,6565;-0,6565
"chronique";10;-0,5215;0,5215
"élite";33;-0,5805;0,5805
"innovation";24;-1,2955;1,2955
"technologique";10;0,6407;-0,6407
"correcteur";12;0,6478;-0,6478
"bug";20;-0,7885;0,7885
"soignant";27;-1,3174;1,3174
"stopper";37;-1,516;1,516
"partiel";11;-1,7447;1,7447
"écart";44;-1,3721;1,3721
"vendeur";37;0,502;-0,502
"précarité";25;-1,4344;1,4344
"égalitaire";10;-1,5343;1,5343
"invisible";15;-0,8323;0,8323
"régner";22;-0,4825;0,4825
"diplôme";31;-1,1308;1,1308
"conscient";53;-0,7805;0,7805
"cotiser";20;-1,5793;1,5793
"promotion";29;-0,9106;0,9106
"défilé";11;0,2515;-0,2515
"club";82;1,4025;-1,4025
"persister";13;0,2785;-0,2785
"gratitude";15;0,8234;-0,8234
"reconnaissant";30;0,3694;-0,3694
"gaver";17;-0,2775;0,2775
"emji_point_d_exclamation_rouge";12;0,3685;-0,3685
"primordial";16;-0,381;0,381
"sommet";22;-1,4233;1,4233
"kebab";17;0,3259;-0,3259
"affiche";23;-1,5737;1,5737
"gamelle";12;1,5595;-1,5595
"rock";20;0,6875;-0,6875
"juillet";13;0,8254;-0,8254
"ticket";26;-0,4186;0,4186
"dinosaure";12;-1,2763;1,2763
"évènement";13;0,5042;-0,5042
"ravager";15;-0,2989;0,2989
"imagination";24;0,4873;-0,4873
"impots";11;-1,0984;1,0984
"incomparable";10;0,6407;-0,6407
"pilule";22;0,2971;-0,2971
"robinet";12;0,3685;-0,3685
"testostérone";11;1,9502;-1,9502
"oula";14;1,0168;-1,0168
"hâte";55;-1,1514;1,1514
"droguer";16;-1,4287;1,4287
"taf";26;-0,2699;0,2699
"fainéant";14;0,3917;-0,3917
"émeute";14;-0,417;0,417
"chiant";14;0,3917;-0,3917
"ultime";14;0,3917;-0,3917
"filer";34;0,5654;-0,5654
"8h";11;0,2515;-0,2515
"provenance";12;-1,2763;1,2763
"représentation";24;-1,2955;1,2955
"sida";10;1,6677;-1,6677
"vih";11;1,9502;-1,9502
"char";12;0,3685;-0,3685
"licenciement";18;-1,7753;1,7753
"alpin";11;-1,7447;1,7447
"psq";10;-0,5215;0,5215
"zürich";14;-0,7009;0,7009
"2x";21;-1,7429;1,7429
"toc";10;1,6677;-1,6677
"déménager";32;-1,2473;1,2473
"ge";11;0,2515;-0,2515
"entraîneur";18;0,6767;-0,6767
"détail";40;-1,2319;1,2319
"chercheur";20;-0,3264;0,3264
"kosovo";40;-1,5413;1,5413
"serbe";13;-0,3248;0,3248
"albanais";25;-0,3494;0,3494
"vrm";27;-0,9817;0,9817
"deuxièmement";17;-1,5999;1,5999
"albanie";10;0,3428;-0,3428
"jte";10;0,6407;-0,6407
"oppresseur";15;-1,8376;1,8376
"dinguerie";33;0,6544;-0,6544
"leuser_utilisateurice";15;-1,262;1,262
"balle";117;-0,9203;0,9203
"noter";39;0,6935;-0,6935
"attentif";16;0,2335;-0,2335
"délicat";10;-0,5215;0,5215
"écraser";37;0,502;-0,502
"technologie";72;-0,3654;0,3654
"témoin";26;-0,8709;0,8709
"trier";31;1,4645;-1,4645
"binaire";12;0,3685;-0,3685
"sociétal";10;-0,5215;0,5215
"bourgeoisie";11;0,8322;-0,8322
"jouir";11;0,2515;-0,2515
"cacahuète";10;-0,9265;0,9265
"souche";14;-1,1004;1,1004
"erroné";22;-0,7215;0,7215
"compréhension";46;-1,2991;1,2991
"rejet";18;0,2559;-0,2559
"dé";13;0,5042;-0,5042
"véritablement";14;1,0168;-1,0168
"décrédibiliser";13;-0,9447;0,9447
"facho";10;1,6677;-1,6677
"généraliste";18;-1,2649;1,2649
"totalitaire";15;-1,8376;1,8376
"progresser";19;-0,4332;0,4332
"sévir";13;0,2785;-0,2785
"climato";11;0,8322;-0,8322
"serpillière";10;1,6677;-1,6677
"saleté";11;0,486;-0,486
"burn";11;-0,6542;0,6542
"abusif";18;-0,5702;0,5702
"dévoiler";10;-0,2629;0,2629
"tarder";10;-0,9265;0,9265
"cliquer";15;1,2202;-1,2202
"symptôme";28;-0,2552;0,2552
"test";61;-1,2225;1,2225
"véracité";10;-1,5343;1,5343
"définitif";20;-1,5793;1,5793
"whatsapp";18;-0,8697;0,8697
"significatif";10;-0,2629;0,2629
"lent";30;-1,3417;1,3417
"calculer";68;1,142;-1,142
"restant";22;-0,7215;0,7215
"récit";20;-1,1361;1,1361
"permanent";17;-0,4716;0,4716
"supermarché";42;0,8114;-0,8114
"gérard";13;1,8173;-1,8173
"mohamed";11;-0,357;0,357
"habituel";18;-0,8697;0,8697
"pitoyable";16;1,434;-1,434
"civilisé";15;-0,2989;0,2989
"moustachu";13;-0,5772;0,5772
"mp";10;0,6407;-0,6407
"gen";14;1,0168;-1,0168
"ordinaire";27;-0,3283;0,3283
"escalier";12;0,3685;-0,3685
"roulant";13;-0,3248;0,3248
"encaisser";10;-0,2629;0,2629
"biensur";31;0,4555;-0,4555
"délinquant";26;-0,6167;0,6167
"cnews";13;0,2785;-0,2785
"matraque";13;-0,9447;0,9447
"emji_pouce_vers_le_bas";24;-0,2863;0,2863
"location";10;-0,5215;0,5215
"comparable";34;0,2737;-0,2737
"classement";24;-1,728;1,728
"issu";31;0,3094;-0,3094
"nice";13;0,8254;-0,8254
"immeuble";36;1,6094;-1,6094
"artifice";38;-1,6403;1,6403
"punk";20;1,8247;-1,8247
