"";"X.rts_a";"X.rts_i"
"moeurs";2,6328;-2,6328
"insister";-0,3264;0,3264
"nécessité";-1,7244;1,7244
"secondaire";0,239;-0,239
"terminer";0,3185;-0,3185
"totalement";-1,5127;1,5127
"corps";-1,5218;1,5218
"tenir";-0,6151;0,6151
"formation";-1,745;1,745
"obligatoire";-8,1077;8,1077
"bricolage";3,6246;-3,6246
"lutter";-0,6889;0,6889
"soulever";-0,3673;0,3673
"systématiquement";-2,1682;2,1682
"diaboliser";-0,357;0,357
"mécanique";0,9976;-0,9976
"fréquenter";-0,3494;0,3494
"emji_mains_en_prière_peau_moyennement_claire";5,7083;-5,7083
"service";-19,3558;19,3558
"militaire";-22,8494;22,8494
"hey";0,8454;-0,8454
"compagnie";0,9786;-0,9786
"retraité";0,3094;-0,3094
"emji_homme_qui_hausse_les_épaules_peau_moyennement_claire";1,4862;-1,4862
"traîner";0,8864;-0,8864
"tcheu";4,8072;-4,8072
"santé";-9,6572;9,6572
"récent";-0,865;0,865
"reine";2,6234;-2,6234
"guy";1,1428;-1,1428
"épaule";1,0032;-1,0032
"sponsoriser";-1,2763;1,2763
"pierre";0,9835;-0,9835
"ete";1,29;-1,29
"graver";1,9715;-1,9715
"indépendance";-1,7513;1,7513
"peser";-1,2774;1,2774
"video";6,7017;-6,7017
"développement";-1,7865;1,7865
"ados";1,2904;-1,2904
"monstrueux";-0,2629;0,2629
"épisode";0,5866;-0,5866
"occasion";-0,9972;0,9972
"fan";3,3949;-3,3949
"defaye";3,987;-3,987
"renseigner";-5,7069;5,7069
"rejoindre";0,3707;-0,3707
"clan";-1,5343;1,5343
"formidable";11,2947;-11,2947
"documentaire";6,872;-6,872
"issue";-0,6183;0,6183
"indien";4,3903;-4,3903
"production";-2,0163;2,0163
"david";0,2575;-0,2575
"ouiii";2,3723;-2,3723
"habiller";0,4377;-0,4377
"imiter";0,6663;-0,6663
"découvrir";3,9383;-3,9383
"sagesse";28,837;-28,837
"cruel";0,452;-0,452
"contexte";0,8289;-0,8289
"égo";0,3472;-0,3472
"attacher";0,6875;-0,6875
"annonce";-0,9034;0,9034
"bref";-0,7144;0,7144
"exemple";-12,6353;12,6353
"modeste";3,8005;-3,8005
"coûter";-4,4759;4,4759
"dépendance";-1,4199;1,4199
"tres";1,2971;-1,2971
"grotte";-0,6542;0,6542
"ému";5,1357;-5,1357
"emji_visage_qui_rougit";6,5072;-6,5072
"forcer";-4,1;4,1
"emji_visage_pensif";4,4906;-4,4906
"difficile";0,4832;-0,4832
"consommation";-3,2504;3,2504
"individu";-3,8323;3,8323
"fortune";-33,7702;33,7702
"expression";0,4801;-0,4801
"poésie";6,8836;-6,8836
"rare";4,8278;-4,8278
"poétique";3,1282;-3,1282
"saison";1,6855;-1,6855
"ahhh";1,1481;-1,1481
"emji_visage_bleu_et_froid";0,641;-0,641
"piquer";0,4848;-0,4848
"folie";0,402;-0,402
"couloir";0,2785;-0,2785
"tester";0,3136;-0,3136
"degré";0,8162;-0,8162
"ais";2,5343;-2,5343
"bonnet";2,2831;-2,2831
"emji_ok_peau_moyennement_claire";1,7343;-1,7343
"diction";5,0744;-5,0744
"emji_tête_qui_explose";-0,559;0,559
"ère";0,641;-0,641
"industriel";-0,9413;0,9413
"réfléchir";-1,7833;1,7833
"dater";2,7495;-2,7495
"avortement";-0,8323;0,8323
"préserver";-0,7423;0,7423
"décision";-16,2052;16,2052
"interrompre";0,2515;-0,2515
"grossesse";-2,4298;2,4298
"cadre";-4,2385;4,2385
"sécuriser";-0,4332;0,4332
"encadrer";-3,8886;3,8886
"tentative";-4,3218;4,3218
"désastreux";-0,2775;0,2775
"dramatique";0,3162;-0,3162
"opération";-2,8875;2,8875
"cuit";1,6677;-1,6677
"opposer";-6,8232;6,8232
"excessif";-1,2174;1,2174
"balayer";0,452;-0,452
"jugement";-2,4346;2,4346
"découler";-1,2649;1,2649
"déplacer";-1,9173;1,9173
"emji_drapeau_france";4,547;-4,547
"jesus";7,5462;-7,5462
"pere";3,4455;-3,4455
"pardonner";2,3132;-2,3132
"enceinte";0,452;-0,452
"emji_visage_blasé";-0,2543;0,2543
"appartenir";-3,9963;3,9963
"désir";5,7938;-5,7938
"bruit";6,1411;-6,1411
"wow";4,0183;-4,0183
"cochon";2,3952;-2,3952
"rempli";0,6133;-0,6133
"oiseau";2,1163;-2,1163
"portugais";-0,6651;0,6651
"brésilien";-3,13;3,13
"emji_visage_souriant_avec_yeux_plissés";11,3639;-11,3639
"siège";-3,4161;3,4161
"guitare";3,495;-3,495
"philippe";1,1944;-1,1944
"play";3,1282;-3,1282
"pédophile";-0,8323;0,8323
"fr";0,502;-0,502
"sûrement";0,6375;-0,6375
"skier";3,7893;-3,7893
"emji_visage_ébahi";2,8011;-2,8011
"look";5,3221;-5,3221
"bosser";-3,0356;3,0356
"pompe";0,6767;-0,6767
"déchet";-1,5954;1,5954
"quitter";-1,7809;1,7809
"grain";0,6663;-0,6663
"poussière";0,3032;-0,3032
"perspective";0,8528;-0,8528
"instagram";0,8706;-0,8706
"processus";-3,2559;3,2559
"similaire";0,6349;-0,6349
"thaïlande";-0,6542;0,6542
"former";-0,7919;0,7919
"cendre";4,3864;-4,3864
"bénir";7,2051;-7,2051
"bizarre";0,734;-0,734
"libérer";-20,1045;20,1045
"elon";-1,1361;1,1361
"musk";-0,9446;0,9446
"job";-4,9138;4,9138
"déjeuner";0,5199;-0,5199
"complètement";0,349;-0,349
"confrontation";0,6407;-0,6407
"émotion";2,5023;-2,5023
"énormément";-0,4382;0,4382
"énerver";2,1914;-2,1914
"frustration";-0,5378;0,5378
"été";1,6677;-1,6677
"fâcher";0,5042;-0,5042
"exclure";0,2754;-0,2754
"méchanceté";1,8247;-1,8247
"départ";-2,3013;2,3013
"libération";-3,3583;3,3583
"déposer";-0,6664;0,6664
"japon";-0,5467;0,5467
"jardin";5,4175;-5,4175
"préparer";-0,2994;0,2994
"emji_feuille_morte";-0,9265;0,9265
"emji_jeune_pousse";1,0168;-1,0168
"souhait";3,2034;-3,2034
"douceur";12,0009;-12,0009
"assurance";-41,9147;41,9147
"volonté";-2,8341;2,8341
"carton";2,4434;-2,4434
"olivier";1,434;-1,434
"champ";1,1522;-1,1522
"cheval";2,8973;-2,8973
"gérer";-4,8007;4,8007
"souhaiter";-2,9433;2,9433
"bac";6,5351;-6,5351
"garder";1,9013;-1,9013
"soulager";-0,5184;0,5184
"refuser";-9,5995;9,5995
"installation";-0,2261;0,2261
"entreprise";-59,4414;59,4414
"notamment";-3,2379;3,2379
"septembre";-0,4759;0,4759
"action";-10,3656;10,3656
"brigitte";-0,5162;0,5162
"spécialiser";-1,9544;1,9544
"fabrication";-0,4716;0,4716
"norme";-3,0212;3,0212
"contribuer";-7,3645;7,3645
"agence";-2,6112;2,6112
"produire";-10,6047;10,6047
"réserver";-2,2012;2,2012
"remercier";-2,0619;2,0619
"existence";1,2185;-1,2185
"entourage";-0,4099;0,4099
"supporter";0,7957;-0,7957
"inflation";-2,1638;2,1638
"rebelle";1,3452;-1,3452
"impôt";-78,1206;78,1206
"cassette";7,6118;-7,6118
"jurer";2,5027;-2,5027
"bernois";-1,4505;1,4505
"noël";13,6925;-13,6925
"emji_sapin_de_noël";0,5168;-0,5168
"emprunter";-0,2427;0,2427
"propriétaire";-0,4254;0,4254
"banque";-10,8871;10,8871
"instant";0,2904;-0,2904
"solution";-17,3474;17,3474
"business";-2,2342;2,2342
"autoriser";-22,0876;22,0876
"bénéfice";-4,0394;4,0394
"etre";0,4457;-0,4457
"valide";0,5199;-0,5199
"covid";1,3951;-1,3951
"vaccin";6,8425;-6,8425
"transmission";3,0218;-3,0218
"virus";-0,5226;0,5226
"multiplier";0,8386;-0,8386
"sanitaire";-0,6651;0,6651
"désormais";3,5181;-3,5181
"entrer";-1,3209;1,3209
"phase";0,3417;-0,3417
"saisonnier";-0,2427;0,2427
"prononcer";2,9072;-2,9072
"pipe";1,4862;-1,4862
"abus";-2,0581;2,0581
"risque";-13,4223;13,4223
"équilibré";-0,8888;0,8888
"décennie";-2,2817;2,2817
"isoler";0,8246;-0,8246
"détresse";-1,8749;1,8749
"discriminer";-0,5215;0,5215
"bloquer";-11,8887;11,8887
"économie";-22,6807;22,6807
"mondial";-6,3059;6,3059
"sketch";0,7778;-0,7778
"transmettre";0,6824;-0,6824
"collègue";0,736;-0,736
"israël";-139,9517;139,9517
"affirmer";-3,9792;3,9792
"qualifier";-8,1772;8,1772
"fake";-2,3243;2,3243
"new";-4,234;4,234
"éthique";-3,1721;3,1721
"journalistique";-3,2523;3,2523
"censure";-4,0924;4,0924
"contaminer";0,4131;-0,4131
"ceinture";5,3361;-5,3361
"sécurité";-13,7576;13,7576
"vacciner";2,5343;-2,5343
"sauver";-6,0953;6,0953
"accident";-9,509;9,509
"pneu";-5,5147;5,5147
"illustre";-2,7011;2,7011
"risquer";-1,091;1,091
"amplement";-1,7447;1,7447
"tenue";0,736;-0,736
"cohésion";-0,357;0,357
"stabilité";-1,5999;1,5999
"économique";-26,4059;26,4059
"populaire";-1,0072;1,0072
"poster";0,4715;-0,4715
"renforcer";-7,0611;7,0611
"opinion";-6,2453;6,2453
"proposition";-4,4387;4,4387
"ranger";2,911;-2,911
"chambre";0,2862;-0,2862
"réagir";-3,9871;3,9871
"ducoup";-1,7678;1,7678
"emji_ok_peau_claire";1,4767;-1,4767
"prouver";-2,1974;2,1974
"efficacité";-1,4233;1,4233
"utilisation";-0,6027;0,6027
"tordre";-0,2776;0,2776
"feu";-17,2811;17,2811
"individuel";-9,3673;9,3673
"pondre";-0,5184;0,5184
"impacte";-0,4622;0,4622
"porteur";1,7248;-1,7248
"sanctionner";-5,967;5,967
"fumeur";0,8817;-0,8817
"obèse";1,0168;-1,0168
"ressort";0,5042;-0,5042
"saisir";-0,7523;0,7523
"nuance";-1,9312;1,9312
"balade";-0,7009;0,7009
"librement";-3,4624;3,4624
"dangereux";-0,7015;0,7015
"projeter";0,8327;-0,8327
"capitaliste";-5,7751;5,7751
"habit";-1,5954;1,5954
"rouge";1,102;-1,102
"poubelle";0,9253;-0,9253
"cave";0,9949;-0,9949
"frais";-6,2312;6,2312
"emji_père_noël";2,9159;-2,9159
"tempête";-1,2473;1,2473
"novembre";-3,2872;3,2872
"arracher";0,554;-0,554
"concevoir";-0,7094;0,7094
"accoucher";-0,5184;0,5184
"vevey";0,2515;-0,2515
"visite";0,869;-0,869
"col";0,8322;-0,8322
"partiellement";-0,5215;0,5215
"centaine";-6,081;6,081
"large";-0,8259;0,8259
"toit";-0,2979;0,2979
"panneau";0,4391;-0,4391
"routier";-1,5876;1,5876
"direction";-0,8182;0,8182
"fenêtre";-1,5676;1,5676
"voisin";1,9289;-1,9289
"idem";3,4323;-3,4323
"emprisonner";-3,8886;3,8886
"engager";-6,5178;6,5178
"résistance";-0,8709;0,8709
"nazi";-1,2319;1,2319
"héros";-0,3488;0,3488
"emji_mains_en_prière_peau_claire";7,3995;-7,3995
"délinquance";-0,5772;0,5772
"bouger";-0,8897;0,8897
"bouche";3,5336;-3,5336
"voleur";0,5536;-0,5536
"vol";-4,1469;4,1469
"justice";-51,4336;51,4336
"rager";-0,2629;0,2629
"diminuer";-3,2041;3,2041
"taff";-1,7379;1,7379
"debile";1,3107;-1,3107
"actuellement";-0,5066;0,5066
"démuni";-1,6465;1,6465
"précieux";0,8336;-0,8336
"discours";-0,482;0,482
"nouvel";-1,0255;1,0255
"confédération";-5,9143;5,9143
"essuyer";3,2962;-3,2962
"moquerie";0,3523;-0,3523
"quasiment";-0,2696;0,2696
"actualité";5,138;-5,138
"bienvenu";-1,115;1,115
"jésus";20,3697;-20,3697
"emji_bouteille_de_champagne";0,3428;-0,3428
"fabuleux";6,3492;-6,3492
"routine";1,4862;-1,4862
"campagne";0,2791;-0,2791
"poli";1,0383;-1,0383
"miroir";0,452;-0,452
"regretter";5,0856;-5,0856
"attribuer";-1,4701;1,4701
"vif";1,2968;-1,2968
"genevoise";0,5355;-0,5355
"réf";2,7659;-2,7659
"noble";0,3673;-0,3673
"neutre";-13,9567;13,9567
"trancher";-1,5343;1,5343
"météo";-0,242;0,242
"inspirer";1,0979;-1,0979
"ahahaha";0,3428;-0,3428
"âgé";2,9189;-2,9189
"scrupule";0,6407;-0,6407
"préparation";-0,3248;0,3248
"off";-0,3248;0,3248
"didier";-1,4287;1,4287
"moustache";3,1282;-3,1282
"gruyère";-1,184;1,184
"vacherin";0,486;-0,486
"russe";-2,6394;2,6394
"attaquer";-10,7445;10,7445
"repousser";-1,7753;1,7753
"répétition";-1,0316;1,0316
"percher";0,6407;-0,6407
"fromage";2,4971;-2,4971
"ecole";5,0012;-5,0012
"recrue";-0,2775;0,2775
"prof";26,9216;-26,9216
"bisou";1,4351;-1,4351
"vache";4,2352;-4,2352
"ciel";1,2317;-1,2317
"suffisamment";-2,5906;2,5906
"calmer";-0,7038;0,7038
"référence";0,4163;-0,4163
"agir";-22,5996;22,5996
"sosie";4,1239;-4,1239
"stylé";1,8993;-1,8993
"final";-1,4925;1,4925
"ancêtre";3,4736;-3,4736
"emji_chat_qui_pleure_de_joie";0,2722;-0,2722
"emji_cent_points";2,4727;-2,4727
"décéder";7,3917;-7,3917
"dormir";0,2974;-0,2974
"bretagne";2,1271;-2,1271
"boutique";0,599;-0,599
"soir";6,696;-6,696
"endormir";-0,2629;0,2629
"goutte";-0,9706;0,9706
"big";0,3673;-0,3673
"pharma";-1,2649;1,2649
"cultiver";0,4555;-0,4555
"fibre";1,0168;-1,0168
"lourd";-0,2751;0,2751
"plante";0,5313;-0,5313
"pionnier";2,5343;-2,5343
"conviction";-1,4505;1,4505
"françois";5,4314;-5,4314
"durer";1,0652;-1,0652
"machin";0,6407;-0,6407
"ajouter";-1,2982;1,2982
"bâle";-0,8303;0,8303
"cff";-3,44;3,44
"réchauffer";0,4714;-0,4714
"audace";0,6663;-0,6663
"métro";-1,4922;1,4922
"rentable";-1,7429;1,7429
"exploitation";-0,4636;0,4636
"création";-1,2764;1,2764
"construction";-2,731;2,731
"dizaine";-0,9267;0,9267
"milliard";-10,4394;10,4394
"fantasme";-0,7215;0,7215
"emji_biceps_contracté_peau_claire";3,9506;-3,9506
"m2";1,0168;-1,0168
"félicitation";-2,1335;2,1335
"déconner";0,277;-0,277
"slip";4,3864;-4,3864
"grand_père";10,8741;-10,8741
"construire";-1,2509;1,2509
"attraper";1,2952;-1,2952
"fonder";-2,1875;2,1875
"privation";0,6478;-0,6478
"présence";-1,0998;1,0998
"solidarité";-3,8676;3,8676
"rétablissement";-6,2993;6,2993
"millier";-9,8411;9,8411
"emji_rose";18,6075;-18,6075
"aspect";-2,7716;2,7716
"valaisans";1,6213;-1,6213
"sueur";-1,0316;1,0316
"futur";-0,7279;0,7279
"marque";-0,281;0,281
"smartphone";6,1487;-6,1487
"déficit";-0,9265;0,9265
"emji_visage_bâillant";-1,6624;1,6624
"sexualité";1,3957;-1,3957
"lâcher";-1,3269;1,3269
"gaz";-6,1628;6,1628
"personnellement";0,38;-0,38
"comm";-0,6188;0,6188
"chauffeur";0,5199;-0,5199
"lentement";3,0151;-3,0151
"noir";14,9429;-14,9429
"emji_index_pointant_vers_le_haut_peau_claire";0,2515;-0,2515
"relever";-4,1416;4,1416
"fm";-1,2955;1,2955
"matelas";-1,5793;1,5793
"avertissement";0,3428;-0,3428
"humour";2,6325;-2,6325
"chemin";1,4157;-1,4157
"poil";-0,6333;0,6333
"alain";2,2252;-2,2252
"priorité";-3,9963;3,9963
"panique";0,3917;-0,3917
"allumer";0,9976;-0,9976
"rappel";-0,5036;0,5036
"programme";0,3027;-0,3027
"possibilité";-2,6877;2,6877
"officiel";-4,0394;4,0394
"ems";1,3287;-1,3287
"domination";-1,8749;1,8749
"majorité";-15,9258;15,9258
"directeur";0,4555;-0,4555
"catholique";0,8864;-0,8864
"libre";-1,3915;1,3915
"suicider";-0,5226;0,5226
"informer";-3,3677;3,3677
"soutenir";-46,0953;46,0953
"emji_biceps_contracté";0,6588;-0,6588
"amélioration";-1,2774;1,2774
"institution";-4,478;4,478
"tranche";0,239;-0,239
"foie";-0,417;0,417
"veau";1,0725;-1,0725
"emji_coeur_brisé";-0,3912;0,3912
"intemporel";3,6246;-3,6246
"respirer";0,8665;-0,8665
"valise";-0,8697;0,8697
"masque";-1,8727;1,8727
"navrer";-2,7231;2,7231
"mai";0,9046;-0,9046
"spectacle";-0,6221;0,6221
"costume";2,1032;-2,1032
"cage";-0,9706;0,9706
"marrer";2,1522;-2,1522
"parodie";1,6677;-1,6677
"document";-0,6607;0,6607
"er";-0,4483;0,4483
"asie";-1,5418;1,5418
"accomplir";-0,2699;0,2699
"aventure";0,9903;-0,9903
"précédent";-1,3359;1,3359
"classique";2,341;-2,341
"nana";1,3957;-1,3957
"jacques";8,2278;-8,2278
"inde";-0,9106;0,9106
"just";0,3685;-0,3685
"for";-0,6188;0,6188
"the";0,3238;-0,3238
"record";1,2952;-1,2952
"voyager";0,2692;-0,2692
"harry";1,1944;-1,1944
"potter";1,4862;-1,4862
"mimi";6,5351;-6,5351
"doucement";0,9903;-0,9903
"emji_chat_souriant_aux_yeux_en_coeurs";25,9646;-25,9646
"pk";0,3874;-0,3874
"one";-0,6542;0,6542
"mythe";-0,4347;0,4347
"iran";0,2575;-0,2575
"emji_note_de_musique";2,5343;-2,5343
"emji_mains_levées_peau_légèrement_mate";0,6565;-0,6565
"emji_coeur_point_d_exclamation";5,4369;-5,4369
"bol";-0,2979;0,2979
"coiffeur";0,8254;-0,8254
"apres";0,3518;-0,3518
"malbouffe";1,434;-1,434
"votation";-2,9642;2,9642
"publicité";-1,2174;1,2174
"clope";5,5595;-5,5595
"intelligent";5,7185;-5,7185
"plaindre";-2,316;2,316
"plaisanter";1,8885;-1,8885
"stupide";1,9819;-1,9819
"adresser";-0,401;0,401
"directement";-11,4554;11,4554
"portée";-1,2473;1,2473
"excuse";-2,5906;2,5906
"sincèrement";0,6761;-0,6761
"dsl";-0,7094;0,7094
"agressif";-0,3492;0,3492
"cordialement";-0,5184;0,5184
"remarque";2,2252;-2,2252
"jalousie";-2,5085;2,5085
"brillant";0,4555;-0,4555
"charmant";9,3243;-9,3243
"constater";-0,7115;0,7115
"critère";-3,3762;3,3762
"souris";0,6875;-0,6875
"avantage";-6,3124;6,3124
"baser";-3,4229;3,4229
"apparence";1,7745;-1,7745
"filtre";0,9949;-0,9949
"esthétique";0,4331;-0,4331
"couverture";-2,3457;2,3457
"mensonge";-8,3011;8,3011
"objet";-2,1371;2,1371
"parier";-1,5737;1,5737
"attirer";-1,6224;1,6224
"week_end";-0,5465;0,5465
"chiotte";1,3107;-1,3107
"japonais";4,9665;-4,9665
"sang";-0,9246;0,9246
"emji_visage_souriant_avec_une_larme";2,2077;-2,2077
"tits";3,1282;-3,1282
"espagne";3,4078;-3,4078
"bidet";130,4145;-130,4145
"hygiénique";4,7912;-4,7912
"tricher";0,8254;-0,8254
"pet";2,5945;-2,5945
"remplacement";0,5381;-0,5381
"étaler";1,3107;-1,3107
"laver";56,1597;-56,1597
"occidental";-5,9748;5,9748
"nettoyer";3,385;-3,385
"bêtise";0,3372;-0,3372
"commission";0,258;-0,258
"douchettes";4,712;-4,712
"équiper";-0,4625;0,4625
"crise";-7,1711;7,1711
"resto";0,7665;-0,7665
"hôtel";0,3136;-0,3136
"appartement";-0,7025;0,7025
"louer";-0,4186;0,4186
"afrique";-5,967;5,967
"amérique";-8,684;8,684
"sud";-5,4988;5,4988
"disposition";-2,1708;2,1708
"étendre";-0,5702;0,5702
"rincer";3,1379;-3,1379
"douche";4,1232;-4,1232
"caca";3,2962;-3,2962
"culture";-1,0756;1,0756
"fesse";15,0573;-15,0573
"bouteille";24,0282;-24,0282
"foi";1,8601;-1,8601
"etes";0,641;-0,641
"incarné";0,8322;-0,8322
"emji_globe_tourné_sur_l_afrique_et_l_europe";-0,2775;0,2775
"emji_explosion";0,9936;-0,9936
"emji_index_pointant_vers_le_haut";0,6133;-0,6133
"contraception";4,4597;-4,4597
"prier";0,8776;-0,8776
"baignoire";2,2394;-2,2394
"nain";2,834;-2,834
"retard";-0,4071;0,4071
"incompréhension";-0,7957;0,7957
"invention";5,4578;-5,4578
"fonction";-3,3406;3,3406
"principal";-1,8491;1,8491
"nettoyage";-3,217;3,217
"usage";-2,1747;2,1747
"intimité";-0,7885;0,7885
"condescendance";2,4772;-2,4772
"pièce";-1,184;1,184
"séparer";1,4419;-1,4419
"utilité";1,4351;-1,4351
"détourner";-3,865;3,865
"apparement";-1,0001;1,0001
"citation";-3,2865;3,2865
"cultivé";1,1631;-1,1631
"pitié";0,3302;-0,3302
"exploser";-3,0088;3,0088
"certitude";0,9885;-0,9885
"persuader";0,2927;-0,2927
"détenir";-2,7933;2,7933
"suprême";-0,5215;0,5215
"croyance";0,9139;-0,9139
"aliment";0,2754;-0,2754
"citer";-2,0672;2,0672
"peter";0,8254;-0,8254
"nez";1,1244;-1,1244
"absolu";-0,6542;0,6542
"arrogance";1,3;-1,3
"aveugle";-1,0046;1,0046
"charger";-14,5648;14,5648
"stp";0,2791;-0,2791
"ressemblance";3,6246;-3,6246
"samedi";-0,8226;0,8226
"pisser";2,1522;-2,1522
"semaine";-1,3702;1,3702
"danseur";3,987;-3,987
"emji_partition";12,7734;-12,7734
"séquence";8,9226;-8,9226
"chaîne";-0,3912;0,3912
"otan";-0,7885;0,7885
"engagement";-6,656;6,656
"emji_flocon";4,4362;-4,4362
"emji_nuage_avec_neige";3,6246;-3,6246
"février";1,0032;-1,0032
"ukrainien";-9,8263;9,8263
"ouchy";2,1271;-2,1271
"alpe";-0,3695;0,3695
"autorité";-10,6813;10,6813
"fonds";-0,9708;0,9708
"camion";0,3586;-0,3586
"déverser";1,6061;-1,6061
"dériver";-1,0001;1,0001
"tranquillement";-0,2435;0,2435
"mesurer";-0,6651;0,6651
"lundi";5,9713;-5,9713
"agenda";-0,7215;0,7215
"cm";0,6565;-0,6565
"joie";5,2747;-5,2747
"logistique";-1,8376;1,8376
"ambiance";3,1268;-3,1268
"station";-0,5707;0,5707
"aéroport";-6,7594;6,7594
"galer";-0,9496;0,9496
"repartir";-2,7319;2,7319
"veste";1,5115;-1,5115
"spontané";2,1271;-2,1271
"gratuitement";0,6935;-0,6935
"immédiat";-1,4233;1,4233
"trace";1,4767;-1,4767
"hitler";-0,357;0,357
"sorcier";2,3723;-2,3723
"réveiller";-2,0371;2,0371
"don";-3,5874;3,5874
"indéniable";-0,417;0,417
"emji_mains_en_prière_peau_légèrement_mate";2,631;-2,631
"innocence";0,3259;-0,3259
"confusion";-0,4483;0,4483
"hab";-2,1642;2,1642
"reprise";-5,5306;5,5306
"crotte";1,9502;-1,9502
"entrepreneur";-2,3798;2,3798
"opportunité";-4,2642;4,2642
"réglementation";-0,2629;0,2629
"municipal";-0,4622;0,4622
"emji_visage_triste_mais_soulagé";13,1955;-13,1955
"féminin";4,3069;-4,3069
"coin";1,8447;-1,8447
"redevenir";0,3917;-0,3917
"langage";18,5807;-18,5807
"emji_visage_effrayé";1,8885;-1,8885
"fasciste";-1,8769;1,8769
"botte";-1,8749;1,8749
"conflit";-15,7502;15,7502
"boomers";4,7289;-4,7289
"parcourir";1,0725;-1,0725
"t_shirt";0,2971;-0,2971
"polluer";-6,3877;6,3877
"île";-3,0382;3,0382
"exécuter";-4,8761;4,8761
"evidemment";-0,6282;0,6282
"figure";-0,309;0,309
"incontournable";1,0725;-1,0725
"exact";-0,3036;0,3036
"complicité";-3,2519;3,2519
"oooh";1,6061;-1,6061
"patrick";0,6478;-0,6478
"blond";3,2962;-3,2962
"occupation";-2,9642;2,9642
"pendule";1,4862;-1,4862
"emji_coeur_avec_ruban";6,3263;-6,3263
"5g";-0,9265;0,9265
"onde";1,5667;-1,5667
"joseph";1,6677;-1,6677
"justifier";-13,3541;13,3541
"creuser";-2,3069;2,3069
"installer";-0,279;0,279
"rigoler";2,1233;-2,1233
"olympique";0,486;-0,486
"mega";-0,7957;0,7957
"coluche";4,1239;-4,1239
"emji_coeur_étincelant";8,1181;-8,1181
"corrompu";-1,115;1,115
"assassiner";-7,162;7,162
"virer";-0,8744;0,8744
"reprendre";-0,8357;0,8357
"emji_visage_en_colère";-0,2989;0,2989
"couler";-0,3283;0,3283
"voter";-25,8722;25,8722
"référendum";-1,8376;1,8376
"complotistes";0,5215;-0,5215
"emji_visage_anxieux_avec_goutte_de_sueur";1,7019;-1,7019
"christophe";-0,2427;0,2427
"vosges";1,9502;-1,9502
"meurtrier";-2,7933;2,7933
"cqfd";-0,6651;0,6651
"inverse";0,2706;-0,2706
"différemment";0,4222;-0,4222
"rhétorique";-1,6465;1,6465
"plutot";-0,5702;0,5702
"pleuvoir";0,5039;-0,5039
"supprimer";-1,015;1,015
"caisse";-0,7065;0,7065
"ps";-0,3158;0,3158
"irresponsable";-0,381;0,381
"milieu";0,3734;-0,3734
"bar";1,5115;-1,5115
"proximité";-0,4825;0,4825
"tatouage";2,4772;-2,4772
"relativement";-0,4825;0,4825
"matériel";-1,0594;1,0594
"incompréhensible";-0,5707;0,5707
"contraindre";-0,3248;0,3248
"culot";-1,115;1,115
"total";-10,7682;10,7682
"barre";-1,6859;1,6859
"belgique";16,1632;-16,1632
"cloche";2,6328;-2,6328
"réfugier";-1,262;1,262
"lapin";18,352;-18,352
"étape";-0,4496;0,4496
"waouh";1,9715;-1,9715
"heidi";3,4579;-3,4579
"série";-1,1416;1,1416
"revue";0,5215;-0,5215
"vieillir";3,7319;-3,7319
"ambitieux";-0,2629;0,2629
"indépendant";-2,5316;2,5316
"adolescence";6,2395;-6,2395
"générique";1,0383;-1,0383
"surnom";4,712;-4,712
"coller";0,2652;-0,2652
"emji_feuille";0,9885;-0,9885
"rater";0,952;-0,952
"emji_visage_avec_un_monocle";0,3661;-0,3661
"skieur";0,8322;-0,8322
"entraîner";2,314;-2,314
"coco";0,9903;-0,9903
"emji_femme_qui_hausse_les_épaules_peau_claire";-0,9666;0,9666
"chaussure";2,4434;-2,4434
"marre";-4,6388;4,6388
"emji_personne_avec_la_paume_sur_le_visage";-2,2012;2,2012
"caillou";-0,3494;0,3494
"canton";-7,0582;7,0582
"là_dessus";-0,7885;0,7885
"fendre";2,6328;-2,6328
"vieillesse";6,6551;-6,6551
"reflet";-0,2427;0,2427
"rigolade";1,0725;-1,0725
"bande";-0,69;0,69
"vintage";2,0828;-2,0828
"planète";-0,3083;0,3083
"sortie";-0,4284;0,4284
"emji_visage_sans_expression";0,2576;-0,2576
"péter";-0,2587;0,2587
"dixit";-0,2261;0,2261
"peace";-1,115;1,115
"fleur";7,6115;-7,6115
"emji_fleur_de_cerisier";8,6992;-8,6992
"nuisible";6,2289;-6,2289
"habillement";-0,3248;0,3248
"tjs";7,9119;-7,9119
"tjrs";1,1597;-1,1597
"visage";-2,4644;2,4644
"emji_v_de_la_victoire";1,0272;-1,0272
"hésiter";-0,3241;0,3241
"désirer";3,5176;-3,5176
"évolué";2,2394;-2,2394
"essai";-0,417;0,417
"limiter";-2,7463;2,7463
"fermé";1,4862;-1,4862
"emji_visage_confus";1,4921;-1,4921
"commerce";-9,1184;9,1184
"équitable";-5,3861;5,3861
"prévoir";-4,392;4,392
"arnaque";-0,4825;0,4825
"bourgeois";-1,3269;1,3269
"idéologie";-4,5744;4,5744
"bein";0,2575;-0,2575
"divorce";-0,3875;0,3875
"idéal";-0,3192;0,3192
"revanche";-0,5137;0,5137
"mépris";1,0572;-1,0572
"user";-22,2883;22,2883
"régression";0,3428;-0,3428
"aisé";-1,5775;1,5775
"élégance";7,7765;-7,7765
"authenticité";0,6478;-0,6478
"égoïste";4,5459;-4,5459
"haine";-15,8964;15,8964
