"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"*commentLikes_135";-0,183;-0,375;-0,039;-0,029;11,552;-0,023;-0,28;0,619;-0,059;-0,729
"*a_0521";-1,284;-0,788;-0,27;-0,201;-0,559;-0,159;26,202;0,061;-0,413;-2,741
"*postDate_10-11-2023";-1,284;-0,788;-0,27;-0,201;-0,559;-0,159;26,202;0,061;-0,413;-2,741
"*a_0522";-1,467;0,105;1,638;-0,229;-0,639;-0,182;-0,538;-0,004;0,66;0,949
"*postDate_11-11-2023";-1,467;0,105;1,638;-0,229;-0,639;-0,182;-0,538;-0,004;0,66;0,949
"*a_0523";-1,009;-0,372;-0,212;-0,158;-0,439;-0,125;2,302;-0,325;-0,324;1,972
"*postDate_13-11-2023";-1,009;-0,372;-0,212;-0,158;-0,439;-0,125;2,302;-0,325;-0,324;1,972
"*a_0524";0,875;-0,938;-0,096;-0,072;-0,2;-0,057;21,315;-1,729;-0,147;-1,823
"*postDate_15-11-2023";0,875;-0,938;-0,096;-0,072;-0,2;-0,057;21,315;-1,729;-0,147;-1,823
"*commentDate_30-7-2025";-4,008;0,069;0,24;41,385;-0,083;0,321;0,127;0,439;-0,619;-2,13
"*commentDate_27-11-2023";-2,935;-6,006;-0,617;0,675;-1,278;-0,363;-0,249;-4,466;-0,944;43,205
"*a_0525";-0,733;30,931;-0,154;-0,115;-0,319;-0,091;-1,119;-0,729;-0,236;-2,918
"*postLikes_561";-0,733;30,931;-0,154;-0,115;-0,319;-0,091;-1,119;-0,729;-0,236;-2,918
"*postDate_17-11-2023";-0,733;30,931;-0,154;-0,115;-0,319;-0,091;-1,119;-0,729;-0,236;-2,918
"*a_0526";-0,642;-1,313;-0,135;37,097;-0,279;-0,079;-0,979;0,03;-0,206;0,931
"*postDate_19-11-2023";-0,642;-1,313;-0,135;37,097;-0,279;-0,079;-0,979;0,03;-0,206;0,931
"*a_0527";-1,559;2,371;-0,328;-0,244;-0,678;-0,193;-0,004;-0,042;4,844;-0,089
"*postLikes_871";-1,559;2,371;-0,328;-0,244;-0,678;-0,193;-0,004;-0,042;4,844;-0,089
"*postDate_21-11-2023";-1,559;2,371;-0,328;-0,244;-0,678;-0,193;-0,004;-0,042;4,844;-0,089
"*a_0528";-15,706;-27,508;-3,141;-0,745;-0,078;-1,25;-3,297;-31,192;-1,586;234,249
"*postLikes_28200";-15,706;-27,508;-3,141;-0,745;-0,078;-1,25;-3,297;-31,192;-1,586;234,249
"*postComments_302";-15,706;-27,508;-3,141;-0,745;-0,078;-1,25;-3,297;-31,192;-1,586;234,249
"*postDate_22-11-2023";-15,706;-27,508;-3,141;-0,745;-0,078;-1,25;-3,297;-31,192;-1,586;234,249
"*commentDate_24-2-2024";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"*commentDate_10-2-2024";-0,55;0,003;-0,116;-0,086;-0,239;-0,068;2,474;0,183;-0,177;-0,31
"*commentDate_30-1-2024";-1,1;-0,502;-0,231;-0,172;0,658;26,141;4,949;-0,512;-0,354;-0,62
"*commentDate_29-1-2024";-2,017;0,795;0,835;-0,315;12,275;-0,25;-0,206;1,313;-0,649;-3,494
"*commentDate_27-1-2024";-0,458;-0,938;-0,096;-0,072;-0,2;-0,057;-0,699;3,083;-0,147;0,45
"*commentDate_21-1-2024";-4,811;68,094;-1,815;-1,349;-0,746;0,858;0,214;-1,481;-0,183;-12,439
"*commentDate_8-1-2024";-1,1;0,007;-0,231;4,131;5,355;-0,136;0,216;-1,895;-0,354;0,268
"*commentDate_5-1-2024";-1,375;-0,068;1,843;-0,215;-0,599;-0,17;2,89;-0,255;-0,442;0,335
"*commentDate_5-12-2023";-0,275;0,694;-0,058;-0,043;-0,12;-0,034;8,249;-1,037;-0,088;-1,094
"*commentDate_4-12-2023";-1,192;-2,439;-0,251;-0,186;-0,519;-0,148;8,289;-2,207;-0,383;4,886
"*commentDate_1-12-2023";-1,467;1,02;-0,309;-0,229;3,255;-0,182;-0,538;-0,004;0,66;-0,024
"*commentDate_30-11-2023";-1,834;-0,505;-0,386;-0,287;2,06;-0,227;-0,096;-4,487;-0,59;14,971
"*commentLikes_509";-0,183;-0,375;24,943;-0,029;-0,08;-0,023;2,646;-0,692;-0,059;-0,729
"*commentDate_20-12-2023";-0,642;-1,313;-0,135;-0,1;-0,279;10,934;-0,979;-2,421;-0,206;12,442
"*commentDate_4-1-2024";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;2,742
"*commentLikes_1,234";0;0;0;0;0;0;0;0;0;0
"*commentLikes_50";-1,742;0,395;-0,366;-0,272;0,105;-0,216;3,485;1,237;0,394;-4,47
"*commentLikes_92";-1,1;-2,251;2,684;-0,172;-0,479;-0,136;0,216;10,555;1,291;-4,377
"*commentLikes_51";-0,096;0,105;1,638;-0,229;-0,639;-0,182;5,358;0,259;-0,472;-3,425
"*commentLikes_128";0,875;-0,938;-0,096;-0,072;3,541;-0,057;-0,699;3,083;-0,147;-1,823
"*a_0529";-1,284;-0,024;-0,27;-0,201;-0,559;-0,159;-0,342;2,161;-0,413;0,578
"*postDate_24-11-2023";-1,284;-0,024;-0,27;-0,201;-0,559;-0,159;-0,342;2,161;-0,413;0,578
"*a_0530";-1,561;-4,772;-0,714;-0,53;-1,477;-0,42;60,068;-0,036;-1,091;-2,087
"*postLikes_823";-1,561;-4,772;-0,714;-0,53;-1,477;-0,42;60,068;-0,036;-1,091;-2,087
"*postDate_26-11-2023";-1,561;-4,772;-0,714;-0,53;-1,477;-0,42;60,068;-0,036;-1,091;-2,087
"*a_0532";-1,192;-2,439;-0,251;-0,186;-0,519;-0,148;1,412;2,851;-0,383;0,109
"*postLikes_837";-1,192;-2,439;-0,251;-0,186;-0,519;-0,148;1,412;2,851;-0,383;0,109
"*postDate_27-11-2023";-1,192;-2,439;-0,251;-0,186;-0,519;-0,148;1,412;2,851;-0,383;0,109
"*a_0533";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"*postLikes_665";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"*postDate_29-11-2023";-0,092;5,331;-0,019;-0,014;-0,04;-0,011;-0,14;-0,346;-0,029;-0,365
"*a_0534";-1,1;6,041;-0,231;-0,172;-0,479;-0,136;-0,173;-0,003;1,291;-0,62
"*postLikes_914";-1,1;6,041;-0,231;-0,172;-0,479;-0,136;-0,173;-0,003;1,291;-0,62
"*postDate_1-12-2023";-1,1;6,041;-0,231;-0,172;-0,479;-0,136;-0,173;-0,003;1,291;-0,62
"*a_0535";-0,917;-1,876;-0,193;-0,143;-0,399;-0,114;-0,048;-1,29;1,832;9,567
"*postLikes_724";-0,917;-1,876;-0,193;-0,143;-0,399;-0,114;-0,048;-1,29;1,832;9,567
"*postDate_3-12-2023";-0,917;-1,876;-0,193;-0,143;-0,399;-0,114;-0,048;-1,29;1,832;9,567
"*commentDate_19-10-2024";-0,917;1,517;-0,193;-0,143;-0,399;-0,114;2,922;-1,29;-0,295;0,055
"*commentDate_20-10-2024";-4,782;1,116;-1,429;-1,061;-0,258;0,035;-8,204;13,866;-0,609;0,004
"*a_0536";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;7,938;-2,075;-0,177;1,661
"*postLikes_286";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;7,938;-2,075;-0,177;1,661
"*postDate_4-12-2023";-0,55;-1,126;-0,116;-0,086;-0,239;-0,068;7,938;-2,075;-0,177;1,661
"*a_0537";-1,926;-0,621;-0,405;-0,301;-0,838;-0,238;-1,1;-4,821;-0,619;31,552
"*postDate_6-12-2023";-1,926;-0,621;-0,405;-0,301;-0,838;-0,238;-1,1;-4,821;-0,619;31,552
"*a_0538";-1,742;9,892;1,164;-0,272;-0,758;-0,216;-0,054;-2,29;-0,56;0,229
"*postDate_8-12-2023";-1,742;9,892;1,164;-0,272;-0,758;-0,216;-0,054;-2,29;-0,56;0,229
"*a_0539";-1,375;1,333;-0,289;-0,215;0,326;-0,17;0,016;-0,255;0,78;0
"*postDate_10-12-2023";-1,375;1,333;-0,289;-0,215;0,326;-0,17;0,016;-0,255;0,78;0
"*a_0540";0,003;6,237;0,748;-0,33;-0,918;-0,261;-0,273;-5,491;0,182;0,763
"*postDate_11-12-2023";0,003;6,237;0,748;-0,33;-0,918;-0,261;-0,273;-5,491;0,182;0,763
"*a_0541";-5,414;-0,222;-1,139;0,034;-0,032;-0,67;21,81;0,063;-1,741;-0,663
"*postLikes_5000";-10,13;-4,597;-2,57;-0,417;-0,249;-1,513;65,931;-3,321;-2,137;1,606
"*postComments_69";-20,523;1,13;5,547;-1,493;-5,245;-0,102;14,54;-2,038;-3,113;3,541
"*postDate_13-12-2023";-6,792;-1,384;-1,429;-0,002;-0,258;-0,841;31,873;0,069;-0,609;-0,532
"*commentDate_23-2-2024";-1,284;24,757;-0,27;-0,201;-0,559;4,575;-0,342;-2,524;-0,413;-1,106
"*commentDate_18-2-2024";-0,917;1,517;-0,193;-0,143;1,03;-0,114;7,147;-1,29;-0,295;-1,428
"*commentDate_16-2-2024";-2,201;3,228;5,369;1,309;-0,958;-0,272;19,282;-3,79;-0,708;-4,146
"*commentDate_12-2-2024";-0,458;0,066;-0,096;-0,072;-0,2;-0,057;3,573;-0,085;-0,147;-0,115
"*commentDate_3-2-2024";-0,367;0,255;-0,077;-0,057;-0,16;-0,045;-0,559;1,238;-0,118;-0,006
"*commentDate_17-1-2024";-0,917;14,695;-0,193;-0,143;1,03;-0,114;-0,048;-0,17;-0,295;-3,647
"*commentDate_12-1-2024";-1,559;2,371;-0,328;-0,244;-0,678;-0,193;-0,644;-3,496;0,557;5,97
"*commentDate_10-1-2024";-1,284;12,319;-0,27;-0,201;-0,559;-0,159;0,053;-0,954;-0,413;-0,2
"*commentDate_2-1-2024";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;2,646;0,619;-0,059;-0,729
"*commentDate_1-1-2024";-0,367;-0,75;-0,077;-0,057;4,856;-0,045;5,292;-0,001;-0,118;-1,459
"*commentLikes_113";-0,458;-0,938;-0,096;-0,072;-0,2;-0,057;0,278;7,725;-0,147;-1,823
"*commentDate_23-1-2024";-1,192;5,023;-0,251;-0,186;-0,519;-0,148;-0,253;1,11;1,09;-2,405
"*commentDate_4-2-2024";-1,834;-0,505;-0,386;-0,287;0,073;2,712;19,917;-0,34;-0,59;-1,404
"*commentLikes_327";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"*commentDate_29-12-2023";-0,917;-1,876;-0,193;-0,143;-0,399;-0,114;13,231;1,072;-0,295;-1,428
"*a_0542";-1,375;-2,814;-0,289;-0,215;-0,599;-0,17;10,722;0,007;0,78;0
"*commentDate_29-2-2024";-0,733;0,51;-0,154;-0,115;-0,319;-0,091;1,205;-0,002;-0,236;-0,012
"*commentLikes_94";-0,55;0,003;-0,116;-0,086;-0,239;-0,068;7,938;0,183;-0,177;-2,188
"*a_0543";-1,192;-2,439;-0,251;-0,186;0,524;5,059;-0,253;5,398;1,09;-0,854
"*postLikes_625";-1,192;-2,439;-0,251;-0,186;0,524;5,059;-0,253;5,398;1,09;-0,854
"*postDate_15-12-2023";-1,192;-2,439;-0,251;-0,186;0,524;5,059;-0,253;5,398;1,09;-0,854
"*a_0544";-4,312;17,91;-0,907;-0,674;-1,877;-0,534;-2,806;-1,853;-0,092;3,219
"*postDate_17-12-2023";-4,312;17,91;-0,907;-0,674;-1,877;-0,534;-2,806;-1,853;-0,092;3,219
"*commentDate_12-3-2024";-0,367;0,255;-0,077;-0,057;-0,16;20,557;-0,559;-1,383;-0,118;1,107
"*commentDate_7-3-2024";-0,458;0,066;-0,096;-0,072;-0,2;-0,057;0,278;-1,729;5,28;0,45
"*a_0545";-0,367;-0,75;-0,077;-0,057;-0,16;-0,045;-0,559;-1,383;-0,118;10,97
"*postDate_18-12-2023";-0,367;-0,75;-0,077;-0,057;-0,16;-0,045;-0,559;-1,383;-0,118;10,97
"*a_0546";-0,55;-1,126;-0,116;-0,086;-0,239;13,069;-0,839;-2,075;-0,177;9,821
"*postLikes_548";-0,55;-1,126;-0,116;-0,086;-0,239;13,069;-0,839;-2,075;-0,177;9,821
"*postDate_20-12-2023";-0,55;-1,126;-0,116;-0,086;-0,239;13,069;-0,839;-2,075;-0,177;9,821
"*a_0547";-1,284;1,719;2,081;-0,201;0,415;-0,159;-0,342;-0,133;-0,413;0,024
"*postLikes_425";-1,284;1,719;2,081;-0,201;0,415;-0,159;-0,342;-0,133;-0,413;0,024
"*postDate_22-12-2023";-1,284;1,719;2,081;-0,201;0,415;-0,159;-0,342;-0,133;-0,413;0,024
"*commentDate_24-12-2023";-0,55;1,388;-0,116;-0,086;-0,239;-0,068;2,474;-2,075;-0,177;0,134
"*a_0548";-0,642;0,859;-0,135;-0,1;-0,279;-0,079;1,729;-0,477;-0,206;0,012
"*postLikes_611";-0,642;0,859;-0,135;-0,1;-0,279;-0,079;1,729;-0,477;-0,206;0,012
"*postDate_24-12-2023";-0,642;0,859;-0,135;-0,1;-0,279;-0,079;1,729;-0,477;-0,206;0,012
"*a_0549";-0,917;22,096;-0,193;-0,143;-0,399;-0,114;0,556;-1,29;-0,295;-3,647
"*postLikes_863";-0,917;22,096;-0,193;-0,143;-0,399;-0,114;0,556;-1,29;-0,295;-3,647
"*postDate_25-12-2023";-0,917;22,096;-0,193;-0,143;-0,399;-0,114;0,556;-1,29;-0,295;-3,647
"*a_0550";-1,009;-0,372;-0,212;-0,158;-0,439;-0,125;0,358;-0,325;-0,324;4,35
"*postDate_27-12-2023";-1,009;-0,372;-0,212;-0,158;-0,439;-0,125;0,358;-0,325;-0,324;4,35
"*commentDate_27-12-2023";-0,917;-1,876;-0,193;-0,143;-0,399;-0,114;0,556;-0,17;-0,295;5,657
"*a_0551";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;6,087;1,08;-0,206;-0,553
"*postDate_29-12-2023";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;6,087;1,08;-0,206;-0,553
"*a_0552";-0,55;1,388;-0,116;-0,086;-0,239;-0,068;0,108;1,857;-0,177;-2,188
"*postLikes_497";-0,55;1,388;-0,116;-0,086;-0,239;-0,068;0,108;1,857;-0,177;-2,188
"*postDate_31-12-2023";-0,55;1,388;-0,116;-0,086;-0,239;-0,068;0,108;1,857;-0,177;-2,188
"*a_0553";-0,275;-0,563;-0,058;-0,043;7,075;-0,034;8,249;-1,037;-0,088;-1,094
"*postDate_1-1-2024";-0,275;-0,563;-0,058;-0,043;7,075;-0,034;8,249;-1,037;-0,088;-1,094
"*a_0554";-0,367;0,255;-0,077;-0,057;-0,16;-0,045;0,603;-1,383;-0,118;1,107
"*postDate_3-1-2024";-0,367;0,255;-0,077;-0,057;-0,16;-0,045;0,603;-1,383;-0,118;1,107
"*a_0555";-1,742;0;1,164;-0,272;0,105;-0,216;1,363;0,004;-0,56;-0,002
"*postDate_5-1-2024";-1,742;0;1,164;-0,272;0,105;-0,216;1,363;0,004;-0,56;-0,002
"*a_0556";-1,1;-0,502;-0,231;-0,172;-0,479;-0,136;-0,173;-0,512;-0,354;9,78
"*postLikes_737";-2,384;2,422;-0,502;-0,373;-1,038;1,74;0,235;-1,448;-0,767;1,831
"*postDate_7-1-2024";-1,1;-0,502;-0,231;-0,172;-0,479;-0,136;-0,173;-0,512;-0,354;9,78
"*a_0557";-0,458;0,066;-0,096;-0,072;3,541;-0,057;3,573;-1,729;-0,147;-0,115
"*postLikes_411";-0,458;0,066;-0,096;-0,072;3,541;-0,057;3,573;-1,729;-0,147;-0,115
"*postDate_8-1-2024";-0,458;0,066;-0,096;-0,072;3,541;-0,057;3,573;-1,729;-0,147;-0,115
"*a_0558";-1,192;27,916;-0,251;-0,186;-0,519;-0,148;0,117;-2,207;-0,383;-2,405
"*postDate_10-1-2024";-1,192;27,916;-0,251;-0,186;-0,519;-0,148;0,117;-2,207;-0,383;-2,405
"*a_0559";-1,284;-0,788;-0,27;-0,201;-0,559;-0,159;-0,342;-2,524;0,922;14,293
"*postDate_12-1-2024";-1,284;-0,788;-0,27;-0,201;-0,559;-0,159;-0,342;-2,524;0,922;14,293
"*a_0560";-0,012;-3,171;-0,733;-0,545;30,545;-0,432;-1,733;-0,08;-1,121;1,989
"*postDate_14-1-2024";-0,012;-3,171;-0,733;-0,545;30,545;-0,432;-1,733;-0,08;-1,121;1,989
"*a_0561";-0,096;-3,002;-0,309;-0,229;-0,639;-0,182;0,001;-0,004;0,66;4,429
"*postLikes_976";-0,096;-3,002;-0,309;-0,229;-0,639;-0,182;0,001;-0,004;0,66;4,429
"*postDate_15-1-2024";-0,096;-3,002;-0,309;-0,229;-0,639;-0,182;0,001;-0,004;0,66;4,429
"*a_0562";-3,714;103,566;0,595;-0,889;-0,832;-0,704;-1,951;-1,306;-0,349;-17,5
"*postLikes_7500";-8,034;32,029;-0,003;-0,2;11,347;-1,251;0,531;-5,025;-0,007;-5,026
"*postComments_89";-3,714;103,566;0,595;-0,889;-0,832;-0,704;-1,951;-1,306;-0,349;-17,5
"*postDate_17-1-2024";-3,714;103,566;0,595;-0,889;-0,832;-0,704;-1,951;-1,306;-0,349;-17,5
"*commentDate_12-7-2025";29,802;-3,864;-1,99;63,668;0,29;-0,021;-8,391;-4,563;0,386;0,108
"*commentDate_12-6-2024";2,943;-1,645;-0,714;-0,53;-1,477;0,834;3,01;-1,742;-0,003;0,617
"*commentDate_16-4-2024";3,092;1,719;2,081;-0,201;0,415;-0,159;0,053;-2,524;-0,413;-1,106
"*commentDate_12-4-2024";12,496;0,333;-0,482;-0,358;-0,998;-0,284;-3,497;-1,231;-0,737;1,1
"*commentDate_2-4-2024";0,819;0,296;-0,598;0,733;-1,238;7,941;0,012;-6,015;0,015;1,216
"*commentDate_1-4-2024";-2,568;1,785;0,426;-0,401;-1,118;-0,318;2,184;-0,901;-0,826;0,42
"*commentDate_31-3-2024";-0,01;12,471;1,199;0,124;-0,458;-0,568;-1,827;-0,358;-1,475;-0,57
"*commentDate_30-3-2024";0;11,111;-0,926;-0,688;-1,917;4,014;0,864;-2,05;-1,416;-0,851
"*commentDate_8-3-2024";-2,568;0,09;-0,54;-0,401;-1,118;-0,318;0,106;2,711;-0,826;0,049
"*commentDate_13-2-2024";-0,183;-0,375;-0,039;-0,029;-0,08;-0,023;-0,28;0,619;-0,059;0,553
"*a_0563";-0,917;-0,253;3,543;-0,143;-0,399;-0,114;7,147;0,097;-0,295;-1,428
"*postLikes_609";-0,917;-0,253;3,543;-0,143;-0,399;-0,114;7,147;0,097;-0,295;-1,428
"*postDate_19-1-2024";-0,917;-0,253;3,543;-0,143;-0,399;-0,114;7,147;0,097;-0,295;-1,428
"*a_0564";-6,553;95,402;-0,633;-1,636;-1,343;2,346;0,084;-3,164;-0,022;-17,004
"*postComments_135";-13,397;28,47;0,093;-3,322;-5,549;2,272;1,295;-4,689;-0,059;0,115
"*postDate_21-1-2024";-6,553;95,402;-0,633;-1,636;-1,343;2,346;0,084;-3,164;-0,022;-17,004
"*commentDate_24-1-2024";-0,058;-2,814;-0,289;-0,215;-0,599;-0,17;-2,098;0,459;-0,442;8,486
"*commentLikes_190";-0,275;0,694;-0,058;-0,043;-0,12;-0,034;-0,42;2,638;-0,088;-1,094
"*commentLikes_127";-0,275;0,694;-0,058;-0,043;-0,12;28,057;-0,42;0,092;-0,088;-1,094
"*a_0565";-1,1;0,007;-0,231;-0,172;-0,479;-0,136;0,216;1,604;-0,354;-0,018
"*postDate_22-1-2024";-1,1;0,007;-0,231;-0,172;-0,479;-0,136;0,216;1,604;-0,354;-0,018
"*commentDate_21-2-2024";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;-0,14;2,892;-0,029;-0,365
"*a_0566";-1,742;-1,585;-0,366;-0,272;-0,758;-0,216;-2,658;0,345;-0,56;12,886
"*postLikes_866";-1,742;-1,585;-0,366;-0,272;-0,758;-0,216;-2,658;0,345;-0,56;12,886
"*postDate_24-1-2024";-1,742;-1,585;-0,366;-0,272;-0,758;-0,216;-2,658;0,345;-0,56;12,886
"*commentDate_20-2-2024";-0,275;-0,563;-0,058;-0,043;-0,12;-0,034;1,237;-1,037;-0,088;2,445
"*a_0567";-0,55;0,003;-0,116;-0,086;-0,239;-0,068;0,108;-0,256;-0,177;1,661
"*postDate_26-1-2024";-0,55;0,003;-0,116;-0,086;-0,239;-0,068;0,108;-0,256;-0,177;1,661
"*a_0568";-1,009;-0,372;-0,212;-0,158;16,378;-0,125;-1,538;0,014;-0,324;0,522
"*postLikes_697";-1,009;-0,372;-0,212;-0,158;16,378;-0,125;-1,538;0,014;-0,324;0,522
"*postDate_28-1-2024";-1,009;-0,372;-0,212;-0,158;16,378;-0,125;-1,538;0,014;-0,324;0,522
"*a_0569";-3,027;-0,01;0,231;-0,473;11,457;7,259;0,255;1,969;-0,973;-5,242
"*postReposts_4";-36,433;0,012;-0,202;-5,179;-10,589;2,616;21,626;-2,29;0,151;11,332
"*postDate_29-1-2024";-3,027;-0,01;0,231;-0,473;11,457;7,259;0,255;1,969;-0,973;-5,242
"*commentDate_6-9-2025";0,047;3,91;0,006;22,472;22,797;-1,137;-3,656;-1,701;0,007;-4,836
"*commentDate_26-12-2024";27,379;2,222;4,139;-2,529;-3,49;18,65;0,307;0,427;-1,893;-29,864
"*commentDate_1-2-2024";0;0;0;0;0;0;0;0;0;0
"*a_0570";-1,1;-0,502;-0,231;-0,172;-0,479;-0,136;1,808;3,714;-0,354;-0,62
"*postDate_31-1-2024";-1,1;-0,502;-0,231;-0,172;-0,479;-0,136;1,808;3,714;-0,354;-0,62
"*commentDate_14-9-2025";1,465;-0,326;0;6,667;4,307;-0,613;-0,067;-0,341;0,137;-1,114
"*commentDate_1-5-2025";-8,262;-9,889;-2,958;-0,634;79,304;0,973;-1,385;10,742;-2,693;-0,505
"*commentDate_13-11-2024";-3,361;6,07;-1,119;0,041;-2,317;-0,659;-0,199;0,398;3,396;-0,55
"*commentDate_15-7-2024";-1,1;-0,502;-0,231;-0,172;-0,479;5,626;4,949;3,714;-0,354;-4,377
"*commentDate_31-1-2024";-0,642;-0,012;-0,135;-0,1;-0,279;-0,079;1,729;3,627;-0,206;-2,553
"*a_0571";-0,733;0,51;-0,154;-0,115;-0,319;-0,091;-1,119;-0,729;2,671;2,214
"*postLikes_394";-0,733;0,51;-0,154;-0,115;-0,319;-0,091;-1,119;-0,729;2,671;2,214
"*postDate_2-2-2024";-0,733;0,51;-0,154;-0,115;-0,319;-0,091;-1,119;-0,729;2,671;2,214
"*commentDate_9-2-2024";-0,3;0,266;-0,386;-0,287;-0,798;-0,227;5,845;-4,487;-0,59;1,801
"*a_0572";-1,742;-0,397;-0,366;-0,272;0,105;2,938;21,758;-0,976;-0,56;-1,16
"*postDate_4-2-2024";-1,742;-0,397;-0,366;-0,272;0,105;2,938;21,758;-0,976;-0,56;-1,16
"*a_0573";-3,714;-9,386;-1,197;-0,889;-0,832;-0,704;1,728;-0,073;15,848;7,336
"*postLikes_4400";-15,528;-2,549;-1,692;-1,914;-4,914;-2,907;3,457;-1,497;19,384;16,756
"*postComments_83";-5,857;-11,387;-2,415;-1,794;-0,701;-0,117;5,594;-0,408;8,471;11,28
"*postDate_5-2-2024";-3,714;-9,386;-1,197;-0,889;-0,832;-0,704;1,728;-0,073;15,848;7,336
"*commentDate_22-9-2024";-0,917;-1,876;-0,193;-0,143;1,03;-0,114;-1,399;0,097;-0,295;5,657
"*commentDate_25-4-2024";0,631;4,178;-0,27;-0,201;-0,559;4,575;0,053;-4,842;-0,413;0,024
"*commentDate_27-3-2024";-1,65;0,01;-0,347;-0,258;-0,718;-0,204;0,324;-0,114;-0,531;2,888
"*commentDate_19-3-2024";-1,192;-0,002;-0,251;-0,186;0,524;-0,148;4,136;-2,207;-0,383;0,915
"*commentDate_18-3-2024";-0,848;-0,048;-0,54;-0,401;-1,118;1,515;-0,063;-1,909;-0,826;10,313
"*commentDate_16-3-2024";-0,642;0,859;-0,135;-0,1;-0,279;-0,079;1,729;-0,477;-0,206;0,012
"*commentDate_13-3-2024";-0,642;0,859;-0,135;-0,1;-0,279;-0,079;1,729;0,03;-0,206;-0,553
"*commentDate_10-3-2024";-2,384;-1,284;-0,502;-0,373;-1,038;-0,295;-0,013;-0,093;0,09;9,773
"*commentDate_4-3-2024";-1,009;-0,372;-0,212;-0,158;31,548;-0,125;2,302;-1,588;-0,324;-0,41
"*commentDate_27-2-2024";-0,642;-1,313;-0,135;-0,1;-0,279;-0,079;6,087;1,08;-0,206;-0,553
"*commentDate_26-2-2024";-1,1;-0,502;-0,231;-0,172;-0,479;-0,136;33,002;-0,512;-0,354;-2,073
"*commentDate_8-2-2024";-0,275;-0,563;-0,058;-0,043;-0,12;-0,034;1,237;0,092;-0,088;0,067
"*commentDate_6-2-2024";-0,367;0,255;-0,077;-0,057;-0,16;-0,045;0,603;-1,383;-0,118;1,107
"*commentLikes_166";0,534;-1,126;-0,116;-0,086;-0,239;-0,068;-0,839;1,857;-0,177;0,134
"*commentDate_5-2-2024";-1,397;-6,569;-0,675;-0,502;-1,397;-0,397;0,773;-0,148;4,103;8,538
"*commentLikes_86";-0,058;0,199;-0,289;-0,215;0,326;-0,17;-2,098;1,609;-0,442;0
"*commentDate_17-2-2024";-0,55;0,003;7,059;-0,086;-0,239;-0,068;0,108;-2,075;-0,177;1,661
"*a_0574";-0,3;-0,505;-0,386;-0,287;-0,798;-0,227;0,139;3,906;-0,59;-0,03
"*postDate_7-2-2024";-0,3;-0,505;-0,386;-0,287;-0,798;-0,227;0,139;3,906;-0,59;-0,03
"*commentDate_5-3-2024";-0,458;7,347;-0,096;-0,072;-0,2;-0,057;0,278;-0,085;-0,147;-1,823
"*commentDate_7-2-2024";-1,284;-0,788;-0,27;-0,201;-0,559;-0,159;0,053;2,161;-0,413;0,578
"*a_0575";-1,742;1,582;-0,366;-0,272;-0,758;-0,216;10,665;-2,29;-0,56;-0,002
"*postDate_9-2-2024";-1,742;1,582;-0,366;-0,272;-0,758;-0,216;10,665;-2,29;-0,56;-0,002
"*a_0576";-2,293;-0,271;0,599;-0,358;0,002;-0,284;17,873;-0,425;-0,737;-0,577
"*postDate_11-2-2024";-2,293;-0,271;0,599;-0,358;0,002;-0,284;17,873;-0,425;-0,737;-0,577
"*commentDate_28-4-2024";5,097;7,277;-0,212;-0,158;-0,439;-0,125;-0,103;-3,804;-0,324;-0,41
"*commentDate_18-4-2024";1,067;-0,502;-0,231;-0,172;-0,479;-0,136;0,216;0,367;-0,354;-0,018
"*commentDate_22-2-2024";-0,243;-1,585;7,636;-0,272;-0,758;-0,216;6,586;-2,29;-0,56;0,994
"*commentDate_2-8-2024";2,135;3,228;-0,463;-0,344;0,007;-0,272;1,637;-1,025;0,147;-4,146
"*commentLikes_492";-0,275;-0,563;-0,058;-0,043;-0,12;-0,034;1,237;0,092;-0,088;0,067
"*a_0577";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"*postLikes_477";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"*postDate_12-2-2024";-0,092;-0,188;-0,019;-0,014;-0,04;-0,011;7,152;-0,346;-0,029;-0,365
"*a_0578";0,046;11,79;-0,83;-0,616;-1,717;-0,488;-1,119;-3,106;-0,045;0,749
"*postComments_50";-1,635;9,109;-0,259;-1,248;-3,477;0,001;-0,048;-1,728;-0,1;1,328
