"";"banalfreq";"X.rts_a";"X.rts_i"
"toxique";53;0,2588;-0,2588
"impatience";14;0,3929;-0,3929
"ânerie";10;-0,2622;0,2622
"oeillère";10;-0,9248;0,9248
"poison";16;0,6681;-0,6681
"photographe";15;-1,8346;1,8346
"londres";15;0,3042;-0,3042
"2003";14;0,3929;-0,3929
"faille";13;-0,9428;0,9428
"fréquence";16;0,4144;-0,4144
"défiler";10;0,3437;-0,3437
"subjectif";24;-1,7242;1,7242
"syndrome";16;-0,6265;0,6265
"dresser";15;0,3042;-0,3042
"analyser";21;0,3687;-0,3687
"femelle";12;0,6493;-0,6493
"approuver";15;-1,2595;1,2595
"naturellement";25;0,4062;-0,4062
"étroit";11;-0,356;0,356
"goat";15;1,7279;-1,7279
"démon";17;1,6603;-1,6603
"combler";32;-0,9465;0,9465
"autrefois";23;1,5394;-1,5394
"respectable";18;0,2569;-0,2569
"lâcheté";10;-0,9248;0,9248
"préférence";23;0,2401;-0,2401
"gorge";12;1,0404;-1,0404
"adepte";10;-0,2622;0,2622
"mascu";11;0,2522;-0,2522
"daube";12;-0,2419;0,2419
"malaise";16;1,0055;-1,0055
"asseoir";45;-1,1934;1,1934
"neo";11;-0,6528;0,6528
"buter";12;-0,461;0,461
"affolant";10;1,0744;-1,0744
"enft";12;-0,461;0,461
"gratuité";13;-1,4567;1,4567
"lesquelles";24;-1,2923;1,2923
"copier";32;-0,9465;0,9465
"soumission";35;0,8895;-0,8895
"souverain";19;-1,9508;1,9508
"tournure";12;-0,2419;0,2419
"k";18;-0,8675;0,8675
"bâtir";13;-0,5757;0,5757
"islam";34;1,6257;-1,6257
"chevalier";11;0,4872;-0,4872
"banger";13;1,2593;-1,2593
"allié";28;-1,8706;1,8706
"couronne";15;-1,8346;1,8346
"emji_tête_qui_parle";10;1,0744;-1,0744
"braquage";10;-0,9248;0,9248
"écarter";10;0,6421;-0,6421
"vicieux";10;0,6421;-0,6421
"2ans";11;-1,7422;1,7422
"traditionnel";22;-0,3038;0,3038
"réviser";11;-0,356;0,356
"émotionnel";33;-1,364;1,364
"rechercher";27;-1,314;1,314
"doubler";19;0,3485;-0,3485
"persécuter";13;-0,3238;0,3238
"stable";18;-0,8675;0,8675
"instable";11;-1,0965;1,0965
"retenue";15;1,7279;-1,7279
"quil";13;-0,5757;0,5757
"cadavre";16;-1,4259;1,4259
"débilité";14;-0,6992;0,6992
"syndicat";16;-0,6265;0,6265
"telephone";13;0,5056;-0,5056
"durable";16;-0,9684;0,9684
"percer";13;0,2794;-0,2794
"ordonner";19;-0,2583;0,2583
"délai";13;-0,9428;0,9428
"simpliste";21;-0,6169;0,6169
"environnemental";15;-0,8303;0,8303
"solide";35;-0,5444;0,5444
"aucunes";13;-0,5757;0,5757
"corée";28;-1,0941;1,0941
"rentabilité";11;0,2522;-0,2522
"jme";10;0,3437;-0,3437
"red";18;-0,8675;0,8675
"ponctuation";11;-0,356;0,356
"absent";13;-1,4567;1,4567
"bla_bla";25;-1,0612;1,0612
"bla";13;-0,3238;0,3238
"accessoire";10;1,6702;-1,6702
"christianisme";10;1,0744;-1,0744
"migration";16;-1,4259;1,4259
"arretez";10;-0,9248;0,9248
"redire";17;-0,2765;0,2765
"refuge";27;0,4239;-0,4239
"sidérer";11;-0,356;0,356
"haineux";21;-0,3995;0,3995
"découper";14;-1,0982;1,0982
"soupçonner";11;-0,356;0,356
"progressif";11;-1,0965;1,0965
"king";12;-0,461;0,461
"vilain";17;0,8267;-0,8267
"obsession";20;-0,5209;0,5209
"trauma";19;0,8301;-0,8301
"avancé";23;-0,8279;0,8279
"branche";18;-0,5685;0,5685
"emji_symbole_d_avertissement";37;-0,514;0,514
"2ème";16;-0,6265;0,6265
"inondation";10;-1,532;1,532
"collaborateur";19;-1,9508;1,9508
"trompeur";18;-0,8675;0,8675
"apprenti";15;0,523;-0,523
"courrier";14;-0,4158;0,4158
"invoquer";10;-0,9248;0,9248
"sel";19;-0,2583;0,2583
"bail";16;-0,6265;0,6265
"intense";13;0,2794;-0,2794
"compassion";25;-0,348;0,348
"cassé";18;-0,8675;0,8675
"démarche";29;-1,214;1,214
"5h";10;-0,2622;0,2622
"nombril";12;0,3695;-0,3695
"évacuer";10;-0,5203;0,5203
"nicolas";14;-0,2253;0,2253
"emji_femme_avec_la_paume_sur_le_visage";36;-1,7466;1,7466
"oct";10;-1,532;1,532
"martin";12;0,3695;-0,3695
"97";11;-0,356;0,356
"kilo";13;0,5056;-0,5056
"illustrer";10;-0,2622;0,2622
"curiosité";16;0,4144;-0,4144
"terroriser";12;-0,794;0,794
"agressivité";22;0,2983;-0,2983
"hurler";26;-0,8683;0,8683
"égard";20;-0,7864;0,7864
"peupler";16;-0,3798;0,3798
"flagrant";23;-1,1582;1,1582
"constat";53;-0,9745;0,9745
"barbarie";17;-1,5969;1,5969
"chaques";10;-0,5203;0,5203
"cp";17;0,5396;-0,5396
"do";13;0,2794;-0,2794
"mexique";20;-1,1334;1,1334
"coca";21;-0,9048;0,9048
"accrocher";28;0,7349;-0,7349
"is";23;-1,5702;1,5702
"douer";27;1,4958;-1,4958
"serré";14;-0,4158;0,4158
"foulard";10;1,0744;-1,0744
"57";19;-0,6741;0,6741
"exploit";29;-0,9078;0,9078
"canapé";14;-1,0982;1,0982
"favori";14;-0,2253;0,2253
"dentiste";15;0,3042;-0,3042
"originaire";17;-1,5969;1,5969
"colombie";14;-1,0982;1,0982
"déborder";17;-0,4702;0,4702
"promo";11;0,8339;-0,8339
"pedo";14;-1,6437;1,6437
"pologne";16;-0,9684;0,9684
"obésité";10;1,0744;-1,0744
"sénégal";12;-0,794;0,794
"interaction";11;-0,356;0,356
"emji_drapeau_brésil";12;-1,2741;1,2741
"that";11;-1,0965;1,0965
"é";15;0,523;-0,523
"rome";20;1,8283;-1,8283
"pyramide";11;-1,7422;1,7422
"citron";12;-0,2419;0,2419
"détailler";11;-0,6528;0,6528
"enchaîner";11;-1,7422;1,7422
"cameroun";12;-0,794;0,794
"carotte";12;1,0404;-1,0404
"amateur";10;-0,9248;0,9248
"prévision";10;1,0744;-1,0744
"tutoyer";11;1,953;-1,953
"oral";39;-0,8712;0,8712
"composant";10;-1,532;1,532
"manipulateur";10;-0,5203;0,5203
"littérature";15;-0,2979;0,2979
"amplifier";14;-1,6437;1,6437
"lacune";20;-0,3252;0,3252
"protester";15;-1,8346;1,8346
"étiquette";22;-0,3038;0,3038
"gentiment";24;-0,9419;0,9419
"pile";24;0,489;-0,489
"exportation";13;-1,4567;1,4567
"scientifiquement";14;-0,4158;0,4158
"aop";16;-0,6265;0,6265
"sonore";13;1,8203;-1,8203
"dépendant";33;0,4734;-0,4734
"induire";11;-0,356;0,356
"cellule";21;-1,7393;1,7393
"dénonciation";10;-1,532;1,532
"jusque";20;-0,3252;0,3252
"différencier";13;-0,5757;0,5757
"rectifier";10;-0,9248;0,9248
"bourse";19;-1,4169;1,4169
"repenser";16;-1,4259;1,4259
"rendement";17;-1,1125;1,1125
"varier";11;-0,356;0,356
"inversement";14;-0,6992;0,6992
"blessure";23;-0,5688;0,5688
"endocrinien";10;0,6421;-0,6421
"thérapie";12;-0,2419;0,2419
"sensibilisation";12;-1,2741;1,2741
"confronter";21;-1,7393;1,7393
"emji_point_d_interrogation_rouge";12;-1,2741;1,2741
"700";19;-1,4169;1,4169
"mêler";26;-0,8683;0,8683
"donneur";18;-0,5685;0,5685
"sarcastique";10;-0,5203;0,5203
"outrance";17;0,5396;-0,5396
"charbon";14;-0,4158;0,4158
"coton";13;1,2593;-1,2593
"emji_double_point_d_exclamation";16;0,4144;-0,4144
"pleinement";15;-1,2595;1,2595
"arbitraire";20;-1,576;1,576
"marchand";14;-0,2253;0,2253
"transition";19;-0,6741;0,6741
"autriche";14;-1,6437;1,6437
"illusion";32;-0,9465;0,9465
"parental";27;-1,7204;1,7204
"emji_visage_déguisé";11;-1,0965;1,0965
"paille";14;-0,6992;0,6992
"poudre";13;-1,4567;1,4567
"accélérer";19;-0,6741;0,6741
"ventre";18;0,6786;-0,6786
"alimentation";33;-0,7912;0,7912
"bétail";11;-0,356;0,356
"surconsommation";23;0,2401;-0,2401
"tesla";18;-1,772;1,772
"exigence";37;-0,9248;0,9248
"consoler";10;1,0744;-1,0744
"emji_argent_dans_les_yeux_et_la_bouche";10;-0,5203;0,5203
"abondance";11;0,4872;-0,4872
"mere";11;0,8339;-0,8339
"poupée";21;-0,9048;0,9048
"gilet";10;-0,5203;0,5203
"mondialisation";11;0,2522;-0,2522
"vêtir";11;-0,356;0,356
"garage";14;-0,6992;0,6992
"2500";17;-1,5969;1,5969
"sobriété";11;0,2522;-0,2522
"récolter";22;-1,4201;1,4201
"solidaire";25;-1,0612;1,0612
"emji_empreintes_d_animaux";11;0,4872;-0,4872
"résilience";15;-0,8303;0,8303
"destructeur";17;0,3271;-0,3271
"perpétuer";10;-0,9248;0,9248
"emji_drapeau_île_clipperton";13;0,2794;-0,2794
"déduire";11;-1,7422;1,7422
"contraste";10;-0,2622;0,2622
"infiniment";17;0,5396;-0,5396
"régir";16;-1,4259;1,4259
"survivant";11;-0,356;0,356
"emji_croix";15;-0,2979;0,2979
"bouton";28;1,6795;-1,6795
"nouveauté";12;-0,794;0,794
"enregistrer";19;0,5557;-0,5557
"handicapé";14;0,6582;-0,6582
"accéder";15;-1,2595;1,2595
"banquier";14;-0,2253;0,2253
"approprier";11;-0,6528;0,6528
"relativiser";18;-1,2622;1,2622
"emji_arc_en_ciel";14;0,6582;-0,6582
"hugo";11;0,2522;-0,2522
"millénaire";11;-0,356;0,356
"talentueux";15;-0,2979;0,2979
"électeur";15;-1,8346;1,8346
"serpent";15;0,3042;-0,3042
"case";16;-0,9684;0,9684
"check";11;-1,0965;1,0965
"jus";10;0,6421;-0,6421
"planétaire";11;-0,6528;0,6528
"pétrolier";25;-1,882;1,882
"complexité";10;-0,2622;0,2622
"anticiper";11;-1,0965;1,0965
"chômeur";20;-1,576;1,576
"abstenir";15;-0,517;0,517
"représentatif";31;-0,616;0,616
"incarner";15;-1,2595;1,2595
"annexer";12;-1,2741;1,2741
"vatican";10;1,0744;-1,0744
"lyon";14;-0,2253;0,2253
"introduire";19;-0,2583;0,2583
"autonomie";16;0,4144;-0,4144
"fédération";23;-1,1582;1,1582
"frouze";14;-0,6992;0,6992
"sirène";12;0,3695;-0,3695
"ecoute";12;-0,794;0,794
"suppression";14;-1,6437;1,6437
"instruction";24;1,332;-1,332
"12h";11;-0,6528;0,6528
"activer";13;-0,9428;0,9428
"ciné";10;-0,5203;0,5203
"cata";14;1,019;-1,019
"ice";12;-0,794;0,794
"carburant";11;-1,0965;1,0965
"rendez_vous";21;-0,2425;0,2425
"concurrent";10;0,6421;-0,6421
"complément";16;-0,3798;0,3798
"emballer";11;0,4872;-0,4872
"2017";10;-0,2622;0,2622
"contradictoire";17;-0,4702;0,4702
"déforestation";13;-0,5757;0,5757
"dérégler";14;-1,6437;1,6437
"néfaste";14;-0,4158;0,4158
"incapacité";16;-1,4259;1,4259
"informatique";21;0,3687;-0,3687
"grossier";13;-0,3238;0,3238
"plateformes";18;-1,772;1,772
"fair";15;-0,517;0,517
"raisonner";18;-0,8675;0,8675
"transférer";11;-1,0965;1,0965
"démission";11;-0,356;0,356
"fièrement";12;-0,2419;0,2419
"paradoxe";14;-1,0982;1,0982
"déconnecter";25;-1,0612;1,0612
"inclusif";17;-1,5969;1,5969
"4k";11;-0,356;0,356
"esquiver";10;-0,9248;0,9248
"masquer";15;-1,2595;1,2595
"algorithme";12;-1,2741;1,2741
"tdah";12;-0,2419;0,2419
"pc";30;-0,7498;0,7498
"écriture";35;-0,5444;0,5444
"incompétent";28;-1,8706;1,8706
"apologie";14;-1,0982;1,0982
"chèque";11;-0,356;0,356
"garde";17;-0,2765;0,2765
"sociologique";10;-0,9248;0,9248
"matériau";14;-0,4158;0,4158
"inox";10;-1,532;1,532
"vider";18;-0,8675;0,8675
"diminution";15;-1,8346;1,8346
"antiquité";11;-0,356;0,356
"giec";15;1,2227;-1,2227
"chuter";15;-1,8346;1,8346
"disparaitre";12;-0,2419;0,2419
"avérer";22;-1,0289;1,0289
"bullshit";12;-0,794;0,794
"affaiblir";12;-1,9552;1,9552
"psychopathe";12;-0,461;0,461
"justification";12;-1,2741;1,2741
"mathématique";12;0,3695;-0,3695
"programmer";12;-1,2741;1,2741
"pertinence";12;0,6493;-0,6493
"greta";16;0,6681;-0,6681
"nestlé";12;-0,794;0,794
"crasse";11;0,2522;-0,2522
"prolo";10;-0,9248;0,9248
"nestle";11;-1,0965;1,0965
"fondation";12;-1,9552;1,9552
"zero";11;-1,0965;1,0965
"pente";12;-0,461;0,461
"engraisser";11;-0,6528;0,6528
"surpopulation";10;-0,2622;0,2622
"décimer";10;-0,9248;0,9248
"aberration";21;-0,9048;0,9048
"immonde";19;-0,6741;0,6741
"sélectionner";24;-0,4467;0,4467
"spa";11;0,2522;-0,2522
"trajectoire";12;-1,2741;1,2741
"assassin";15;-0,2979;0,2979
"consentement";20;-1,1334;1,1334
"probable";12;-1,2741;1,2741
"vi";10;-0,5203;0,5203
"parasite";17;0,3271;-0,3271
"inciter";20;-1,576;1,576
"farine";11;-1,7422;1,7422
"désespérant";11;-0,6528;0,6528
"world";16;-0,9684;0,9684
"embaucher";26;-1,1853;1,1853
"interpréter";25;-1,882;1,882
"endoctriner";10;-0,2622;0,2622
"assistant";25;-1,0612;1,0612
"calculette";13;1,8203;-1,8203
"grammaire";14;0,6582;-0,6582
"implication";13;-0,9428;0,9428
"abord";10;-0,5203;0,5203
"dictée";10;0,6421;-0,6421
"universitaire";14;-1,6437;1,6437
"blablabla";12;-0,461;0,461
"véridique";13;0,2794;-0,2794
"biologie";12;-1,2741;1,2741
"perroquet";16;-1,4259;1,4259
"auquel";18;-1,2622;1,2622
"3ème";16;-1,4259;1,4259
"division";10;0,6421;-0,6421
"emji_femme_qui_hausse_les_épaules_peau_légèrement_mate";16;-1,4259;1,4259
"agacer";10;0,3437;-0,3437
"empreinte";19;-1,9508;1,9508
"hiérarchie";10;-0,5203;0,5203
"parenthèse";10;0,6421;-0,6421
"alzheimer";10;-0,2622;0,2622
"inclusion";10;-0,9248;0,9248
"livraison";13;-0,5757;0,5757
"quotidiennement";18;-1,2622;1,2622
"géographie";13;-0,5757;0,5757
"robert";15;1,2227;-1,2227
"gravement";14;-1,0982;1,0982
"rigoureux";11;-0,6528;0,6528
"pa";13;-0,3238;0,3238
"prématuré";10;-0,2622;0,2622
"compliquer";16;-0,9684;0,9684
"imbécile";14;0,3929;-0,3929
"romandie";15;-0,517;0,517
"organe";24;-1,2923;1,2923
"champagne";12;-1,2741;1,2741
"séjour";28;-0,5726;0,5726
"gain";24;-1,7242;1,7242
"semblable";13;0,5056;-0,5056
"manifestement";15;-0,8303;0,8303
"adaptation";19;-1,9508;1,9508
"motorisé";12;-1,9552;1,9552
"réguler";26;-0,2686;0,2686
"traversée";10;-1,532;1,532
"focus";11;-0,356;0,356
"nuancé";12;-1,2741;1,2741
"chut";10;0,6421;-0,6421
"créature";15;1,2227;-1,2227
"recours";12;-1,2741;1,2741
"emji_billet_avec_des_ailes";16;-0,9684;0,9684
"tf";12;-1,9552;1,9552
"commande";15;-1,8346;1,8346
"poussette";11;-0,356;0,356
"piéger";20;0,9929;-0,9929
"vigilance";11;0,8339;-0,8339
"désagréable";20;0,9929;-0,9929
"gérant";10;-0,2622;0,2622
"score";12;-0,461;0,461
"vigilant";12;1,0404;-1,0404
"suspendre";17;-0,7436;0,7436
"dalle";20;0,4535;-0,4535
"1500";11;-0,6528;0,6528
"chirurgien";12;-0,461;0,461
"yann";12;0,3695;-0,3695
"trés";12;1,5621;-1,5621
"vengeance";12;-1,2741;1,2741
"honorer";10;-0,2622;0,2622
"biodiversité";32;-0,7012;0,7012
"carnivore";26;-0,2686;0,2686
"céréale";20;0,6896;-0,6896
"abandon";19;-0,2583;0,2583
"brut";16;-0,9684;0,9684
"inconditionnel";15;-0,517;0,517
"affamé";12;-0,794;0,794
"nid";13;-0,3238;0,3238
"vegan";23;-1,5702;1,5702
"verrouiller";10;-0,9248;0,9248
"chaton";19;-0,2583;0,2583
"espérance";20;0,2781;-0,2781
"corrélation";12;-1,9552;1,9552
"amérindien";11;-1,7422;1,7422
"espere";11;-0,356;0,356
"garantie";22;-1,9064;1,9064
"swiss";19;-0,6741;0,6741
"connexion";13;-0,9428;0,9428
"prélever";11;-1,0965;1,0965
"décombre";10;-1,532;1,532
"provocation";12;-0,461;0,461
"infliger";17;-1,5969;1,5969
"maçon";12;-1,9552;1,9552
"mordre";19;-1,9508;1,9508
"cueillir";11;1,953;-1,953
"caoutchouc";11;-0,356;0,356
"gluten";13;-0,5757;0,5757
"palais";21;-0,3995;0,3995
"naturaliser";21;-1,7393;1,7393
"bisounours";21;-1,7393;1,7393
"milan";10;0,3437;-0,3437
"frein";10;-0,9248;0,9248
"résulter";11;-1,0965;1,0965
"pragmatique";15;-0,517;0,517
"déformer";11;-1,7422;1,7422
"emji_applaudissements_peau_légèrement_mate";19;-0,9976;0,9976
"fast";19;-0,9976;0,9976
"uni";10;-1,532;1,532
"intelligemment";14;-0,2253;0,2253
"anéantir";15;-1,2595;1,2595
"nes";12;-1,9552;1,9552
"gta";21;-0,6169;0,6169
"vieillissement";10;-0,5203;0,5203
"finale";10;0,3437;-0,3437
"uefa";20;0,4535;-0,4535
"vraisemblablement";10;-0,9248;0,9248
"rural";11;-0,6528;0,6528
"vérification";12;-0,461;0,461
"baguette";10;-0,2622;0,2622
"drastiquement";15;-1,8346;1,8346
"cambrioler";14;-1,6437;1,6437
"préventif";11;-1,7422;1,7422
"bibi";10;-1,532;1,532
"penalty";10;0,6421;-0,6421
"adversaire";10;-0,2622;0,2622
"règlement";12;-0,794;0,794
"tournoi";13;-0,3238;0,3238
"emji_pêche";10;0,3437;-0,3437
"économiquement";12;-1,9552;1,9552
"arabo";11;-1,0965;1,0965
"bilatéral";13;-1,4567;1,4567
"locataire";21;-0,3995;0,3995
"grenade";11;-1,7422;1,7422
"décevant";13;-1,4567;1,4567
"expertise";10;-1,532;1,532
"obséder";10;-0,5203;0,5203
"patrie";10;-0,9248;0,9248
"compétent";12;-1,9552;1,9552
"pacte";11;-1,7422;1,7422
"jogging";26;-1,5737;1,5737
"orchestrer";10;-0,9248;0,9248
"proteger";10;-0,9248;0,9248
"squatter";11;1,953;-1,953
"urss";10;-0,9248;0,9248
"entièreté";11;-0,6528;0,6528
"tabasser";21;-0,6169;0,6169
"poussin";24;0,489;-0,489
"arrogant";13;-0,3238;0,3238
"emji_index_pointant_vers_l_utilisateur";18;-1,772;1,772
"préférable";10;-1,532;1,532
"moralement";16;-1,4259;1,4259
"trinquer";10;-1,532;1,532
"dévier";13;-1,4567;1,4567
"cardiaque";17;-0,4702;0,4702
"47";10;-0,9248;0,9248
"gitan";11;-1,7422;1,7422
"clic";10;-0,9248;0,9248
"express";18;-0,8675;0,8675
"compétitif";11;-1,7422;1,7422
"pyjama";18;-0,5685;0,5685
"exclusion";12;-1,9552;1,9552
"1x";10;-1,532;1,532
"surplus";10;-1,532;1,532
"2027";11;-1,7422;1,7422
"boycott";10;-1,532;1,532
"diplomatie";15;-1,8346;1,8346
"impérialiste";11;-1,7422;1,7422
"compartiment";10;-0,9248;0,9248
"supposition";13;-1,4567;1,4567
"asile";11;-1,7422;1,7422
"tandis_qu";10;-1,532;1,532
