"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"mass";"chi.distance";"inertie"
"*postDate_25-9-2022";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*a_0284";-0,762917699452986;1,89907704872414;4,10918330526983;1,19524066919606;-0,278749769056367;-0,342462788853238;-0,681091467143884;-0,158524122215937;0,394602880999194;0,853833482902993;0,248355069042109;-0,0579204840695646;-0,0711591997845983;-0,141521722533326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,38456725063169;NA
"*postDate_23-9-2022";-0,977600230720861;1,72976831468909;0,514192885541488;1,61138318900935;-0,513043091082419;-0,325779567907479;-1,81448482326718;-0,302119384776275;0,53457080165991;0,158907121085254;0,497984843296693;-0,158551786477429;-0,100679520662871;-0,560751748275618;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,54890238281524;NA
"*a_0283";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*a_0282";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*postLikes_387";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*postDate_21-9-2022";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*a_0281";0,265155052442343;-2,54127844003319;0,101536172714257;1,68602196706125;3,50867707471652;-0,444155495068748;-0,00858297609897201;0,0566736957160244;-0,543167628576308;0,0217021327844724;0,360366868560953;0,749937423657102;-0,0949328822749849;-0,00183450766368792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,21572033013455;NA
"*postDate_18-9-2022";0,265155052442343;-2,54127844003319;0,101536172714257;1,68602196706125;3,50867707471652;-0,444155495068748;-0,00858297609897201;0,0566736957160244;-0,543167628576308;0,0217021327844724;0,360366868560953;0,749937423657102;-0,0949328822749849;-0,00183450766368792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,21572033013455;NA
"*a_0280";-0,113645674768871;-2,48167452704775;0,279115911022275;-1,0330354531462;-3,35212254320574;-0,366075784839983;-0,317784887621743;-0,0262184991841301;-0,572531965646793;0,0643931262698592;-0,238325296942228;-0,77334770850617;-0,084455107382458;-0,0733142095709721;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0543034704356;NA
"*postDate_16-9-2022";-0,113645674768871;-2,48167452704775;0,279115911022275;-1,0330354531462;-3,35212254320574;-0,366075784839983;-0,317784887621743;-0,0262184991841301;-0,572531965646793;0,0643931262698592;-0,238325296942228;-0,77334770850617;-0,084455107382458;-0,0733142095709721;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0543034704356;NA
"*a_0279";0,265155052442343;-2,54127844003319;0,101536172714257;1,68602196706125;3,50867707471652;-0,444155495068748;-0,00858297609897201;0,0566736957160244;-0,543167628576308;0,0217021327844724;0,360366868560953;0,749937423657102;-0,0949328822749849;-0,00183450766368792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,21572033013455;NA
"*postLikes_498";0,265155052442343;-2,54127844003319;0,101536172714257;1,68602196706125;3,50867707471652;-0,444155495068748;-0,00858297609897201;0,0566736957160244;-0,543167628576308;0,0217021327844724;0,360366868560953;0,749937423657102;-0,0949328822749849;-0,00183450766368792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,21572033013455;NA
"*postDate_13-9-2022";0,265155052442343;-2,54127844003319;0,101536172714257;1,68602196706125;3,50867707471652;-0,444155495068748;-0,00858297609897201;0,0566736957160244;-0,543167628576308;0,0217021327844724;0,360366868560953;0,749937423657102;-0,0949328822749849;-0,00183450766368792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,21572033013455;NA
"*a_0278";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*postLikes_334";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*postDate_12-9-2022";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*a_0277";-0,762917699452986;1,89907704872414;4,10918330526983;1,19524066919606;-0,278749769056367;-0,342462788853238;-0,681091467143884;-0,158524122215937;0,394602880999194;0,853833482902993;0,248355069042109;-0,0579204840695646;-0,0711591997845983;-0,141521722533326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,38456725063169;NA
"*postDate_11-9-2022";-0,762917699452986;1,89907704872414;4,10918330526983;1,19524066919606;-0,278749769056367;-0,342462788853238;-0,681091467143884;-0,158524122215937;0,394602880999194;0,853833482902993;0,248355069042109;-0,0579204840695646;-0,0711591997845983;-0,141521722533326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,38456725063169;NA
"*a_0276";-0,113645674768871;-2,48167452704775;0,279115911022275;-1,0330354531462;-3,35212254320574;-0,366075784839983;-0,317784887621743;-0,0262184991841301;-0,572531965646793;0,0643931262698592;-0,238325296942228;-0,77334770850617;-0,084455107382458;-0,0733142095709721;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0543034704356;NA
"*postLikes_780";-0,113645674768871;-2,48167452704775;0,279115911022275;-1,0330354531462;-3,35212254320574;-0,366075784839983;-0,317784887621743;-0,0262184991841301;-0,572531965646793;0,0643931262698592;-0,238325296942228;-0,77334770850617;-0,084455107382458;-0,0733142095709721;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0543034704356;NA
"*postDate_9-9-2022";-0,113645674768871;-2,48167452704775;0,279115911022275;-1,0330354531462;-3,35212254320574;-0,366075784839983;-0,317784887621743;-0,0262184991841301;-0,572531965646793;0,0643931262698592;-0,238325296942228;-0,77334770850617;-0,084455107382458;-0,0733142095709721;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,0543034704356;NA
"*a_0275";-1,19416892570607;1,49755647701634;-0,741994298429859;-6,22368880482438;2,79043099191204;-6,40509672089558;-0,324815663993005;-0,12458819835679;0,156240762418676;-0,0774126095918363;-0,64932034206796;0,29112696071514;-0,668246714161931;-0,0338881690050891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,36826500231325;NA
"*postLikes_360";-1,19416892570607;1,49755647701634;-0,741994298429859;-6,22368880482438;2,79043099191204;-6,40509672089558;-0,324815663993005;-0,12458819835679;0,156240762418676;-0,0774126095918363;-0,64932034206796;0,29112696071514;-0,668246714161931;-0,0338881690050891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,36826500231325;NA
"*postDate_7-9-2022";-1,19416892570607;1,49755647701634;-0,741994298429859;-6,22368880482438;2,79043099191204;-6,40509672089558;-0,324815663993005;-0,12458819835679;0,156240762418676;-0,0774126095918363;-0,64932034206796;0,29112696071514;-0,668246714161931;-0,0338881690050891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,36826500231325;NA
"*a_0274";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postLikes_211";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_5-9-2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0273";-0,957695756038458;1,27248374634542;-1,57323027768545;1,77676465423986;-1,04852949429381;-1,07652573789591;8,59661319903958;-0,1042894975023;0,138568736103785;-0,171318912170924;0,193483046992934;-0,114180952966289;-0,117229639523378;0,936139128837775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,81327284600981;NA
"*postDate_4-9-2022";-0,957695756038458;1,27248374634542;-1,57323027768545;1,77676465423986;-1,04852949429381;-1,07652573789591;8,59661319903958;-0,1042894975023;0,138568736103785;-0,171318912170924;0,193483046992934;-0,114180952966289;-0,117229639523378;0,936139128837775;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3,81327284600981;NA
"*a_0272";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*postLikes_671";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*postDate_2-9-2022";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*a_0271";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*postLikes_802";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*postDate_31-8-2022";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*a_0270";-1,19416892570607;1,49755647701634;-0,741994298429859;-6,22368880482438;2,79043099191204;-6,40509672089558;-0,324815663993005;-0,12458819835679;0,156240762418676;-0,0774126095918363;-0,64932034206796;0,29112696071514;-0,668246714161931;-0,0338881690050891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,36826500231325;NA
"*postDate_29-8-2022";-1,19416892570607;1,49755647701634;-0,741994298429859;-6,22368880482438;2,79043099191204;-6,40509672089558;-0,324815663993005;-0,12458819835679;0,156240762418676;-0,0774126095918363;-0,64932034206796;0,29112696071514;-0,668246714161931;-0,0338881690050891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4,36826500231325;NA
"*a_0269";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0268";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_28-8-2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0267";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*postDate_26-8-2022";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*a_0266";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*postLikes_985";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*postDate_24-8-2022";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*a_0265";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*postDate_22-8-2022";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*a_0264";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*postLikes_966";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*postDate_21-8-2022";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*a_0263";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postLikes_890";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_19-8-2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0262";4,37475728313215;1,52462977448024;-0,490612936999232;-0,43828317047547;-0,228170632142027;0,281248899152224;-0,0338616424131069;0,932106303469568;0,324844769955546;-0,104532293232344;-0,093382667760787;-0,048615104958223;0,0599242094537353;-0,00721472033677988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,74488033818479;NA
"*postDate_17-8-2022";4,37475728313215;1,52462977448024;-0,490612936999232;-0,43828317047547;-0,228170632142027;0,281248899152224;-0,0338616424131069;0,932106303469568;0,324844769955546;-0,104532293232344;-0,093382667760787;-0,048615104958223;0,0599242094537353;-0,00721472033677988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,74488033818479;NA
"*a_0261";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postLikes_957";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*postDate_15-8-2022";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"*a_0260";-0,762917699452986;1,89907704872414;4,10918330526983;1,19524066919606;-0,278749769056367;-0,342462788853238;-0,681091467143884;-0,158524122215937;0,394602880999194;0,853833482902993;0,248355069042109;-0,0579204840695646;-0,0711591997845983;-0,141521722533326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,38456725063169;NA
"*postDate_14-8-2022";-0,762917699452986;1,89907704872414;4,10918330526983;1,19524066919606;-0,278749769056367;-0,342462788853238;-0,681091467143884;-0,158524122215937;0,394602880999194;0,853833482902993;0,248355069042109;-0,0579204840695646;-0,0711591997845983;-0,141521722533326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,38456725063169;NA
"*a_0259";0,265155052442343;-2,54127844003319;0,101536172714257;1,68602196706125;3,50867707471652;-0,444155495068748;-0,00858297609897201;0,0566736957160244;-0,543167628576308;0,0217021327844724;0,360366868560953;0,749937423657102;-0,0949328822749849;-0,00183450766368792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,21572033013455;NA
"*postLikes_661";0,265155052442343;-2,54127844003319;0,101536172714257;1,68602196706125;3,50867707471652;-0,444155495068748;-0,00858297609897201;0,0566736957160244;-0,543167628576308;0,0217021327844724;0,360366868560953;0,749937423657102;-0,0949328822749849;-0,00183450766368792;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,21572033013455;NA
"*postDate_12-8-2022";-0,430569159261047;-1,00443738291897;-0,141684979024838;-0,532791814524035;2,42980138729677;2,4028582977292;0,249961907655611;-0,118338392539862;-0,27606135447688;-0,0389409513064495;-0,146433448687727;0,667810929276277;0,660405842681232;0,068699974700762;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,63634376389424;NA
"*a_0258";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*postLikes_810";-1,12629337096444;0,532403674195252;-0,384906130763932;-2,75160559610932;1,35092569987702;5,24987209052714;0,508506791410194;-0,180545323073036;0,0853445432965158;-0,0617006221674377;-0,441083588100793;0,216553984263542;0,841556806700114;0,0815138624685071;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,79303903896289;NA
"*a_0257";4,37475728313215;1,52462977448024;-0,490612936999232;-0,43828317047547;-0,228170632142027;0,281248899152224;-0,0338616424131069;0,932106303469568;0,324844769955546;-0,104532293232344;-0,093382667760787;-0,048615104958223;0,0599242094537353;-0,00721472033677988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,74488033818479;NA
"*postLikes_265";4,37475728313215;1,52462977448024;-0,490612936999232;-0,43828317047547;-0,228170632142027;0,281248899152224;-0,0338616424131069;0,932106303469568;0,324844769955546;-0,104532293232344;-0,093382667760787;-0,048615104958223;0,0599242094537353;-0,00721472033677988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,74488033818479;NA
"*postDate_10-8-2022";4,37475728313215;1,52462977448024;-0,490612936999232;-0,43828317047547;-0,228170632142027;0,281248899152224;-0,0338616424131069;0,932106303469568;0,324844769955546;-0,104532293232344;-0,093382667760787;-0,048615104958223;0,0599242094537353;-0,00721472033677988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,74488033818479;NA
"*a_0256";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*postLikes_471";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*postDate_8-8-2022";-1,19228276198874;1,56045958065405;-3,08079753418686;2,02752570882265;-0,747336413108471;-0,309096346961721;-2,94787817939048;-0,230297545678488;0,301413408808895;-0,595077051749135;0,391630416398074;-0,144353124294077;-0,0597040671499228;-0,569402771990435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,43109715831715;NA
"*a_0255";-0,762917699452986;1,89907704872414;4,10918330526983;1,19524066919606;-0,278749769056367;-0,342462788853238;-0,681091467143884;-0,158524122215937;0,394602880999194;0,853833482902993;0,248355069042109;-0,0579204840695646;-0,0711591997845983;-0,141521722533326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,38456725063169;NA
"*postDate_7-8-2022";-0,762917699452986;1,89907704872414;4,10918330526983;1,19524066919606;-0,278749769056367;-0,342462788853238;-0,681091467143884;-0,158524122215937;0,394602880999194;0,853833482902993;0,248355069042109;-0,0579204840695646;-0,0711591997845983;-0,141521722533326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,38456725063169;NA
"*a_0254";-0,762917699452986;1,89907704872414;4,10918330526983;1,19524066919606;-0,278749769056367;-0,342462788853238;-0,681091467143884;-0,158524122215937;0,394602880999194;0,853833482902993;0,248355069042109;-0,0579204840695646;-0,0711591997845983;-0,141521722533326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,38456725063169;NA
"*postDate_5-8-2022";-0,762917699452986;1,89907704872414;4,10918330526983;1,19524066919606;-0,278749769056367;-0,342462788853238;-0,681091467143884;-0,158524122215937;0,394602880999194;0,853833482902993;0,248355069042109;-0,0579204840695646;-0,0711591997845983;-0,141521722533326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,38456725063169;NA
"*a_0253";4,37475728313215;1,52462977448024;-0,490612936999232;-0,43828317047547;-0,228170632142027;0,281248899152224;-0,0338616424131069;0,932106303469568;0,324844769955546;-0,104532293232344;-0,093382667760787;-0,048615104958223;0,0599242094537353;-0,00721472033677988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,74488033818479;NA
"*postLikes_717";4,37475728313215;1,52462977448024;-0,490612936999232;-0,43828317047547;-0,228170632142027;0,281248899152224;-0,0338616424131069;0,932106303469568;0,324844769955546;-0,104532293232344;-0,093382667760787;-0,048615104958223;0,0599242094537353;-0,00721472033677988;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2,74488033818479;NA
