"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"*a_0323";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_28-11-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0322";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*postDate_27-11-2022";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*a_0321";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*postDate_24-11-2022";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*a_0320";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_491";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_23-11-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0319";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_21-11-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0318";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_20-11-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0317";0;0;0;0;0;0;0
"*postLikes_294";0;0;0;0;0;0;0
"*postDate_18-11-2022";0;0;0;0;0;0;0
"*a_0316";-0,151;-0,527;-0,144;-0,36;-0,646;11,215;-0,239
"*postLikes_656";-0,151;-0,527;-0,144;-0,36;-0,646;11,215;-0,239
"*postDate_15-11-2022";-0,151;-0,527;-0,144;-0,36;-0,646;11,215;-0,239
"*a_0315";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_14-11-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0314";0;0;0;0;0;0;0
"*postDate_13-11-2022";0;0;0;0;0;0;0
"*a_0313";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_402";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_12-11-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0312";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postLikes_325";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_11-11-2022";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0311";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_855";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_9-11-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0310";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_949";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_7-11-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0309";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_903";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_6-11-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0308";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*postDate_4-11-2022";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*a_0307";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_637";-0,151;-0,527;-0,144;11,141;-0,646;-0,358;-0,239
"*postDate_1-11-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0306";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_31-10-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0305";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_30-10-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0304";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_312";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_28-10-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0303";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_26-10-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0302";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_423";-0,456;-1,587;0,962;12,346;-1,945;0,011;-0,72
"*postDate_24-10-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0301";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_571";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_23-10-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0300";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*postDate_21-10-2022";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*a_0299";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_19-10-2022";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0298";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_797";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_17-10-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0297";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_16-10-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0296";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_397";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_14-10-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0295";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_973";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_12-10-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0294";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_10-10-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0293";-0,151;-0,527;-0,144;11,141;-0,646;-0,358;-0,239
"*postDate_9-10-2022";-0,151;-0,527;-0,144;11,141;-0,646;-0,358;-0,239
"*a_0292";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_329";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_8-10-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0291";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*postLikes_899";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*postDate_5-10-2022";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*a_0290";-0,151;-0,527;6,021;-0,36;-0,646;1,891;-0,239
"*postLikes_996";-0,303;-1,056;2,156;-0,722;0,001;0,302;0,865
"*postComments_34";-0,303;-1,056;2,156;-0,722;0,001;0,302;0,865
"*postDate_3-10-2022";-0,151;-0,527;6,021;-0,36;-0,646;1,891;-0,239
"*a_0289";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_465";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_1-10-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0288";0;0;0;0;0;0;0
"*postDate_30-9-2022";0;0;0;0;0;0;0
"*a_0287";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_884";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_28-9-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0286";0;0;0;0;0;0;0
"*postDate_26-9-2022";0;0;0;0;0;0;0
"*a_0285";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_25-9-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0284";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_23-9-2022";-0,227;-0,791;-0,216;0,762;2,916;-0,537;-0,359
"*a_0283";-0,151;-0,527;-0,144;-0,36;6,212;-0,358;-0,239
"*a_0282";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_387";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_21-9-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0281";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_18-9-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0280";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_16-9-2022";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0279";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*postLikes_498";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*postDate_13-9-2022";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*a_0278";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_334";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_12-9-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0277";0;0;0;0;0;0;0
"*postDate_11-9-2022";0;0;0;0;0;0;0
"*a_0276";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_780";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_9-9-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0275";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*postLikes_360";-0,151;-0,527;-0,144;-0,36;-0,646;1,891;3,252
"*postDate_7-9-2022";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*a_0274";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_211";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_5-9-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0273";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_4-9-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0272";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_671";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_2-9-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0271";-0,151;-0,527;-0,144;-0,36;-0,646;11,215;-0,239
"*postLikes_802";-0,151;-0,527;-0,144;-0,36;-0,646;11,215;-0,239
"*postDate_31-8-2022";-0,151;-0,527;-0,144;-0,36;-0,646;11,215;-0,239
"*a_0270";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*postDate_29-8-2022";-0,227;-0,791;-0,216;-0,541;2,916;-0,537;1,621
"*a_0269";-0,151;-0,527;-0,144;-0,36;6,212;-0,358;-0,239
"*a_0268";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_28-8-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0267";-0,151;-0,527;-0,144;-0,36;6,212;-0,358;-0,239
"*postDate_26-8-2022";-0,151;-0,527;-0,144;-0,36;6,212;-0,358;-0,239
"*a_0266";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*postLikes_985";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*postDate_24-8-2022";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*a_0265";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_22-8-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0264";-0,151;-0,527;-0,144;1,874;0,713;-0,358;-0,239
"*postLikes_966";-0,151;-0,527;-0,144;1,874;0,713;-0,358;-0,239
"*postDate_21-8-2022";-0,151;-0,527;-0,144;1,874;0,713;-0,358;-0,239
"*a_0263";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postLikes_890";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_19-8-2022";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0262";13,24;-0,263;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_17-8-2022";13,24;-0,263;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0261";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_957";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_15-8-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0260";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_14-8-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0259";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*postLikes_661";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*postDate_12-8-2022";-0,227;0,285;-0,216;-0,541;0,131;0,773;-0,359
"*a_0258";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_810";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0257";3,185;-0,791;-0,216;-0,541;0,131;-0,537;1,621
"*postLikes_265";3,185;-0,791;-0,216;-0,541;0,131;-0,537;1,621
"*postDate_10-8-2022";3,185;-0,791;-0,216;-0,541;0,131;-0,537;1,621
"*a_0256";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postLikes_471";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_8-8-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0255";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_7-8-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0254";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_5-8-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0253";3,185;-0,791;-0,216;-0,541;0,131;0,773;-0,359
"*postLikes_717";3,185;-0,791;-0,216;-0,541;0,131;0,773;-0,359
"*postDate_3-8-2022";3,185;-0,791;-0,216;-0,541;0,131;0,773;-0,359
"*a_0252";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_479";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_1-8-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0251";0;0;0;0;0;0;0
"*postDate_31-7-2022";0;0;0;0;0;0;0
"*a_0250";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*postLikes_620";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*postDate_30-7-2022";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*a_0249";0;0;0;0;0;0;0
"*postDate_29-7-2022";0;0;0;0;0;0;0
"*a_0248";5,662;-0,527;-0,144;-0,36;-0,646;-0,358;3,252
"*postDate_27-7-2022";5,662;-0,527;-0,144;-0,36;-0,646;-0,358;3,252
"*a_0247";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_25-7-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0246";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_977";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_24-7-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0245";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_22-7-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0244";3,185;-0,791;-0,216;-0,541;-0,97;-0,537;9,896
"*postDate_20-7-2022";3,185;-0,791;-0,216;-0,541;-0,97;-0,537;9,896
"*a_0243";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_18-7-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0242";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_17-7-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0241";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*postLikes_463";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*postDate_15-7-2022";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*a_0240";5,662;-0,527;-0,144;-0,36;-0,646;-0,358;3,252
"*postLikes_624";5,662;-0,527;-0,144;-0,36;-0,646;-0,358;3,252
"*postDate_13-7-2022";5,662;-0,527;-0,144;-0,36;-0,646;-0,358;3,252
"*a_0239";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_647";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_11-7-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0238";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*postLikes_399";-0,227;3,832;-0,216;-0,541;0,131;-0,537;-0,359
"*postDate_10-7-2022";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*a_0237";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_113";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_7-7-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0236";3,185;-0,791;-0,216;-0,541;-0,97;0,773;1,621
"*postDate_6-7-2022";3,185;-0,791;-0,216;-0,541;-0,97;0,773;1,621
"*a_0235";0;0;0;0;0;0;0
"*postDate_4-7-2022";0;0;0;0;0;0;0
"*a_0234";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_384";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_3-7-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0233";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_251";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_1-7-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0232";5,662;-0,527;-0,144;-0,36;-0,646;1,891;-0,239
"*postDate_29-6-2022";5,662;-0,527;-0,144;-0,36;-0,646;1,891;-0,239
"*a_0231";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_27-6-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0230";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*postLikes_324";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*postDate_26-6-2022";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*a_0229";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_354";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_24-6-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0228";0;0;0;0;0;0;0
"*postDate_21-6-2022";0;0;0;0;0;0;0
"*a_0227";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_17-6-2022";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0226";0;0;0;0;0;0;0
"*postLikes_769";0;0;0;0;0;0;0
"*postDate_14-6-2022";0;0;0;0;0;0;0
"*a_0225";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_13-6-2022";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0224";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_300";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_11-6-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0223";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_10-6-2022";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0222";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*postLikes_264";-0,38;4,672;-0,36;-0,903;0,664;-0,897;-0,6
"*postDate_8-6-2022";-0,151;1,034;-0,144;-0,36;0,713;-0,358;-0,239
"*a_0221";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_6-6-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0220";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_567";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_5-6-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0219";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_3-6-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0218";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*postDate_1-6-2022";-0,151;-0,527;-0,144;-0,36;0,713;1,891;-0,239
"*a_0217";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_792";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*postDate_30-5-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0216";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*postDate_29-5-2022";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*a_0215";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_27-5-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0214";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_774";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_25-5-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0213";0;0;0;0;0;0;0
"*postDate_24-5-2022";0;0;0;0;0;0;0
"*a_0212";-0,151;-0,527;6,021;1,874;-0,646;-0,358;-0,239
"*postDate_22-5-2022";-0,151;-0,527;6,021;1,874;-0,646;-0,358;-0,239
"*a_0211";-0,151;1,034;-0,144;-0,36;-0,646;1,891;-0,239
"*postLikes_616";-0,151;1,034;-0,144;-0,36;-0,646;1,891;-0,239
"*postDate_20-5-2022";-0,151;1,034;-0,144;-0,36;-0,646;1,891;-0,239
"*a_0210";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*postLikes_413";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*postDate_18-5-2022";-0,151;7,615;-0,144;-0,36;-0,646;-0,358;-0,239
"*a_0209";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postDate_15-5-2022";-0,151;-0,527;27,946;-0,36;-0,646;-0,358;-0,239
"*a_0208";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*postLikes_675";-0,076;-0,263;13,961;-0,18;-0,323;-0,179;-0,12
"*a_0207";-0,151;-0,527;6,021;-0,36;0,713;-0,358;-0,239
"*postLikes_568";-0,151;-0,527;6,021;-0,36;0,713;-0,358;-0,239
"*postDate_13-5-2022";-0,151;-0,527;6,021;-0,36;0,713;-0,358;-0,239
"*a_0206";-0,151;-0,527;-0,144;11,141;-0,646;-0,358;-0,239
"*postLikes_752";-0,151;-0,527;-0,144;11,141;-0,646;-0,358;-0,239
"*postDate_11-5-2022";-0,151;-0,527;-0,144;11,141;-0,646;-0,358;-0,239
"*a_0205";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_9-5-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0204";-0,151;-0,527;-0,144;-0,36;-0,646;1,891;3,252
"*postDate_8-5-2022";-0,151;-0,527;-0,144;-0,36;-0,646;1,891;3,252
"*a_0203";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*postDate_4-5-2022";-0,076;-0,263;-0,072;-0,18;-0,323;-0,179;8,38
"*a_0202";0;0;0;0;0;0;0
"*postLikes_210";0;0;0;0;0;0;0
"*postDate_2-5-2022";0;0;0;0;0;0;0
"*a_0201";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_831";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_1-5-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0200";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_681";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_29-4-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0199";0;0;0;0;0;0;0
"*postDate_27-4-2022";0;0;0;0;0;0;0
"*a_0198";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*postDate_25-4-2022";-0,076;-0,263;-0,072;-0,18;-0,323;5,603;-0,12
"*a_0197";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_24-4-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0196";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_21-4-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0195";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*postDate_20-4-2022";-0,151;1,034;-0,144;1,874;-0,646;-0,358;-0,239
"*a_0194";0;0;0;0;0;0;0
"*postLikes_268";0;0;0;0;0;0;0
"*postDate_18-4-2022";0;0;0;0;0;0;0
"*a_0193";-0,151;-0,527;6,021;-0,36;0,713;-0,358;-0,239
"*postLikes_322";-0,151;-0,527;6,021;-0,36;0,713;-0,358;-0,239
"*postDate_17-4-2022";-0,151;-0,527;6,021;-0,36;0,713;-0,358;-0,239
"*a_0192";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postLikes_500";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_15-4-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*a_0191";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postLikes_163";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*postDate_14-4-2022";-0,076;-0,263;-0,072;5,566;-0,323;-0,179;-0,12
"*a_0190";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postLikes_407";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*postDate_13-4-2022";-0,076;-0,263;-0,072;-0,18;3,103;-0,179;-0,12
"*a_0189";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
"*postDate_11-4-2022";-0,076;3,804;-0,072;-0,18;-0,323;-0,179;-0,12
