"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"cinéma";1;1;1;0,86;0,001;0;1;1;1;1;1;1;1;1;0;1;1;1;0,79;1;1;1
"campagne";1;1;0,809;0,823;1;0,85;1;1;1;0,678;0,985;0,261;1;1;1;0,171;0,95;0,985;0,753;0,066;0,001;1
"accueillir";1;1;1;1;1;0,887;1;0,143;0,556;1;1;0,002;1;0,019;0,039;0,86;0,292;0,323;1;1;1;1
"voyage";1;1;1;1;1;0,047;0,817;1;0,87;0,396;0,66;0,629;1;1;1;1;0,075;1;0;1;0,87;0,741
"risque";1;1;1;1;0,409;1;1;1;1;1;0,903;0,868;1;0,77;1;1;0,868;1;1;0,002;0;1
"membre";0,764;1;0,883;1;1;1;1;1;1;1;0,357;0,045;1;1;0,336;0,221;0,003;1;1;0,009;1;1
"important";1;1;0,163;1;1;0,85;1;1;1;0,678;0,289;0,001;1;1;0,962;0;1;1;1;1;1;1
"emji_gyrophare";1;1;0,883;1;1;1;1;1;1;1;1;0,325;1;0,924;1;0;0,325;1;1;0;1;1
"danse";1;1;1;1;0,972;1;0,926;0;0;1;1;1;0,29;1;1;1;1;1;1;1;1;1
"causer";1;1;0,553;1;1;1;1;1;1;1;0,714;0,681;1;1;1;0;0,096;1;1;0;0,927;1
"blanc";1;1;1;1;0,972;0,637;0;0,536;1;1;0,136;1;0,29;0,637;1;0,612;1;1;1;1;1;0,848
"appeler";1;1;1;1;1;1;1;1;1;1;1;0,261;1;1;1;0,012;0,95;0;0,753;1;1;1
"annonce";0,004;1;0,163;1;1;1;1;1;1;0,678;0,985;0,029;1;1;0;1;0,95;0,985;1;1;1;1
"édition";0,764;1;1;1;1;0,924;1;0,011;0,002;1;1;1;1;0;0;1;1;1;1;1;1;1
"toucher";1;0,645;0,645;1;1;1;1;1;1;1;0,011;0,779;1;1;1;0,087;0,144;1;1;0,234;0,003;0,898
"participer";0,086;1;0,77;1;1;0,81;1;1;1;1;0,945;0,91;1;0,81;0,238;1;1;0,945;0,005;1;0,464;0,047
"parler";1;1;1;0;1;0,727;1;0,621;1;0,564;1;1;1;1;1;1;0,824;0;0,002;0,965;1;1
"mener";1;1;1;1;1;0,85;1;1;1;1;1;0,95;1;1;1;0;0,029;1;1;0;0,001;0,368
"manquer";1;1;0,004;0,701;1;0,727;1;0,621;0,372;0,564;1;0,824;0,381;1;1;1;1;1;1;1;0;1
"manifestation";1;1;0,73;1;1;1;1;1;1;1;0,903;0;1;0,77;0,88;0;0,868;0,903;1;1;1;1
"maison";1;1;1;0,612;1;1;0;0,046;1;1;0;0,731;1;1;1;0,612;1;1;0,549;0,868;1;1
"froid";1;1;0,05;1;0,233;0,061;1;1;0,927;0,44;1;1;0,936;0,061;0,692;0,565;1;0,714;1;1;0,927;1
"effet";1;1;0;1;1;0,85;1;0,738;1;1;1;1;1;0,85;0,962;1;0,95;1;0,753;0,388;0;1
"concerner";1;1;0,688;1;1;1;1;1;1;0,054;0,859;0,824;1;1;1;1;0,171;1;1;0,031;0,06;0
"choisir";1;1;0,14;1;0,008;0,163;0,006;1;1;0,641;0,028;1;1;1;1;1;1;0,945;0,715;1;1;1
"chat";1;1;1;1;1;0,034;0,131;0,398;0,81;1;1;1;1;1;1;1;1;1;0,41;0;0,16;1
"champion";0,006;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,323;1;1;1;1
"berner";1;1;1;1;1;1;1;1;1;0;1;0,91;1;1;0,238;0;0,23;0,945;1;1;1;1
"accord";1;1;1;1;1;1;1;0,738;1;1;0;0,261;1;1;0,27;1;0;1;1;1;1;0,368
"1er";0,618;1;0;1;1;1;1;1;0,418;1;1;0,2;1;0,14;0,208;1;1;1;0,675;1;1;0
"utiliser";1;1;1;1;1;0,188;1;1;1;1;0,985;0,95;1;0,188;1;0,171;0,261;1;1;1;0;1
"titre";1;1;1;1;1;1;1;0,004;0;0,641;0,256;1;1;1;0;1;0,91;1;1;1;1;1
"sport";1;1;0,645;0,658;1;1;1;0,579;0,046;1;1;0,779;0,003;1;1;0,658;1;0,813;1;0,918;0,327;0,898
"seul";1;1;1;1;0;1;1;1;1;0,603;1;1;1;0,14;1;0,744;1;0,903;1;0,041;0,418;1
"recherche";1;1;0,77;1;1;0,81;1;1;1;1;1;1;1;0,81;1;0,148;1;1;0,715;0,349;0;1
"quotidien";1;1;0,645;1;1;1;0,001;0,058;1;1;1;1;1;0,683;1;1;1;0,164;0,592;0,023;1;0,22
"présent";1;1;1;1;0,545;0,019;1;1;1;1;1;0,988;1;1;1;0,195;1;0;1;1;0,137;0,407
"phénomène";1;1;0,77;1;0,008;1;1;0,105;1;1;1;1;1;0;0,238;1;1;1;1;1;0,009;1
"passion";1;1;1;1;1;0,77;1;0,661;1;1;1;1;0,427;1;1;1;1;0;0;1;1;1
"palestinien";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1
"niveau";0,137;1;1;1;1;1;1;1;1;1;1;0,325;1;0,241;1;1;1;1;1;0;1;0
"neuchâtel";1;1;1;0,658;1;0,683;0,976;0,579;1;0,043;1;1;1;0,097;1;0,658;1;1;0,592;0,918;1;0
"match";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"géant";0;1;0,77;1;1;1;1;1;1;0,641;0,945;1;1;0,81;0;1;1;1;1;1;0;1
"emji_globe_tourné_sur_l";1;1;1;1;1;1;1;1;1;0,033;0,764;0;1;0,637;0,742;0,612;0,119;1;1;1;0,283;0,848
"condition";1;1;0;0,701;1;1;1;1;0,372;1;1;0,171;1;0,727;1;1;0,824;1;0,635;1;0;0,945
"coeur";1;1;1;0,784;1;0,011;0,006;0,004;1;1;1;1;1;1;0,922;1;1;0,945;1;1;0;1
"baisser";1;1;0,404;1;1;1;1;1;1;1;0,547;1;1;1;1;1;1;1;1;0;0,746;0,072
"attaque";1;0,809;1;0,823;1;1;1;1;1;1;0,985;0,95;1;1;1;0;0;1;1;0,066;1;1
"association";0,027;1;1;1;1;1;1;1;1;0,44;1;0,681;1;1;0,692;1;1;1;0,504;0;1;0,796
"aide";1;0,011;1;1;1;1;1;1;1;1;0,289;1;1;1;1;0,823;0;1;1;0,388;0,013;1
"zurich";0,578;1;0,1;1;1;0,727;1;1;1;0;1;0,824;1;0,727;1;1;0,824;1;1;0,965;0,372;0,945
"vaud";1;1;1;0,744;1;1;1;1;1;1;0,903;0,868;1;1;0,88;0,744;0,868;0,903;0,675;1;1;0
"the";1;0,6;1;1;1;1;1;0;0,98;0,482;0,764;1;1;0,637;0;1;1;1;1;1;0,283;1
"susciter";1;0,645;1;1;0,319;0,683;1;1;1;0,043;1;0,144;1;1;1;1;1;1;1;0,918;0;0,22
"soutenir";1;1;0,008;1;1;1;1;1;1;0,08;1;0;1;0,81;0,922;0,784;0,91;1;1;1;0,464;0,003
"secret";1;0;1;1;1;1;0;0,105;1;1;1;1;1;1;1;1;1;0,256;1;1;1;1
"résultat";0,538;1;1;1;1;1;1;1;1;1;1;0;1;0,683;1;0,658;1;1;1;1;0,327;0,22
"rouge";1;1;1;1;0,409;1;0,363;1;1;0,603;1;1;0;0,77;1;1;0,868;1;1;1;0,006;0,989
"recevoir";0,693;1;0,163;1;1;1;0,449;1;1;1;1;0,001;1;0,85;0,001;1;0,029;1;0,753;1;0,51;1
"prêt";1;1;1;1;1;0,81;1;1;0;0,641;1;1;0;1;1;1;0,91;0,945;0,715;1;1;1
"plutôt";1;0,73;1;0,744;0;1;1;1;1;1;1;1;1;1;1;1;1;0,903;0,675;1;1;1
"piste";0,764;1;0,211;1;1;1;1;1;0,601;1;1;1;0;1;1;0,001;1;1;1;1;1;1
"moment";1;0,119;1;1;1;1;0,004;1;0,076;1;0,903;1;0,427;0,008;0,88;0,744;1;1;1;1;1;1
"minute";0,086;0,77;1;1;1;1;1;1;0,009;0,08;1;0,23;1;0,163;0,238;1;0,91;1;0,715;1;0,464;1
"majeur";1;1;0,014;1;1;0,887;1;1;1;0,112;0;0,002;1;0,887;0,303;0,86;1;1;1;1;0,556;1
"long";1;0,77;1;0,148;1;0,163;1;1;0,464;0,08;0,945;1;1;1;0,238;1;1;0,945;0,112;1;0,464;1
"humain";1;1;1;0,823;1;1;1;1;1;1;0,985;0,95;1;0,85;1;1;1;1;1;0,005;0;1
"fan";1;0,73;1;1;1;0,14;0,363;1;0,418;1;1;1;0,079;1;0;1;1;0,224;1;1;1;1
"emji_urne_électorale";1;1;1;1;1;1;1;1;1;1;0,357;0;1;1;1;1;1;1;1;1;1;0,008
"chose";1;1;1;0;0,032;1;0,024;0,536;1;1;0,764;0,731;0,989;1;1;1;1;1;1;1;0,98;1
"chanson";0;0,505;1;1;1;1;0,817;0;1;1;1;1;0,205;1;1;1;1;1;0,457;1;0,87;1
"carrière";0;1;1;1;0,454;0,011;1;1;1;1;1;1;0,473;1;0;1;1;0,028;1;1;1;1
"billet";0;1;0,505;1;0,862;0,54;0,817;1;1;0,396;1;1;1;0,54;0,639;0,041;1;1;1;0,761;1;1
"avis";1;1;1;0;0,5;0,85;1;1;1;0,678;1;0,261;1;1;1;1;1;1;1;1;0,51;1
"accident";1;1;0,6;1;1;1;1;1;1;1;0,764;0,731;0,989;1;0,742;0,612;1;1;1;0;0,98;0,186
"éviter";0,656;0,77;1;0,784;1;0,81;0,406;1;1;1;1;0,91;0,098;1;1;0,784;0,91;1;1;0,003;0,464;1
"vert";0,729;1;0,847;1;1;1;1;1;1;1;0,323;0,292;0,001;1;0,039;0,86;1;1;1;1;1;0
"tuer";1;1;1;1;1;1;1;1;1;1;0,714;1;1;1;1;0;0;1;1;0,816;1;1
"station";1;1;0;1;1;1;1;0,058;0,046;1;1;1;1;0;1;1;1;1;0,592;1;1;1
"spécial";1;1;0;1;0,364;0,727;1;1;1;1;1;1;0,381;1;0,836;0,106;0,824;0,015;0,078;1;1;1
"société";1;1;1;0,517;0,862;1;0,165;1;0,87;0,017;0,66;1;1;0,54;0,639;1;1;1;1;0,134;0,87;0,741
"situation";1;1;0,73;1;1;1;1;1;1;1;0,903;1;1;1;1;0,744;0;0,903;1;1;0,006;0,292
"réunir";1;1;1;0,823;1;0,015;0,449;1;0,51;0,095;0,985;0,261;1;0,188;0,001;0,823;0,95;1;1;1;1;1
"radio";1;0,352;1;1;0,67;1;1;0,302;1;1;1;0,458;1;1;1;1;0,458;0,033;0,312;1;1;0,001
"porter";0,046;1;0,645;1;1;1;0,976;1;1;0,524;0,011;1;0,335;0,683;0,151;1;1;0,813;1;0,918;0,327;1
"parent";1;1;1;0;0,364;0;1;0,002;1;1;1;0,824;1;1;1;1;1;1;1;0,965;1;1
"officiel";1;1;1;1;1;0,77;1;1;1;0,603;0,903;0;1;1;0;1;1;0,903;1;0,041;1;1
"métier";1;1;1;0,784;1;0;0,406;1;1;1;1;1;1;1;1;1;0,91;0,256;0,112;1;1;1
"mètre";1;1;0,645;1;1;1;1;1;1;1;0,813;1;1;0;1;1;1;1;0,592;1;1;0,898
"mot";1;0,1;1;0,701;0,364;0;1;1;1;1;0,859;1;1;1;1;1;1;0,859;1;1;0,372;1
"lier";0,072;1;1;1;1;0,77;1;1;1;1;0,001;0,868;1;0,14;0,88;0,744;1;1;1;0;0,418;1
"liberté";1;1;1;1;1;1;0;1;1;0,524;1;1;0,048;0,683;0,79;0,658;1;0,164;1;0,918;0,327;1
"juger";0,453;1;0,553;1;1;0,589;1;1;1;1;0,005;1;1;1;0,101;0,565;1;1;1;0,165;0,24;0,153
"jouer";0,538;0,645;1;0,003;1;1;0,976;1;0,046;1;1;1;1;1;1;0,658;0,779;1;1;1;0,046;0,22
"image";0,693;1;1;1;1;0,85;1;1;1;1;1;1;1;0,188;1;0,823;0,261;0,002;0;1;0;1
"fille";1;1;1;0;1;0,683;0,976;1;1;1;0,813;1;1;1;0,79;0,658;1;0,813;0,063;0,918;0,327;1
"fermer";0,409;1;0;1;0,862;1;1;1;1;0,017;0,66;0,629;1;1;0,639;1;0,629;1;1;0,761;1;1
"etat";1;1;1;1;1;1;1;1;1;0,352;1;0;1;1;1;1;0;1;1;1;1;0,004
"entreprise";1;1;0,404;1;1;1;1;1;1;0,008;0,048;1;1;1;1;1;1;1;1;0,079;0,125;0,002
"conseiller";1;0,119;1;1;1;1;1;1;1;0,603;1;0;1;1;0,88;1;0,868;1;0,675;0,31;1;0,036
"commun";1;1;0,645;1;1;1;0,28;1;1;0,043;1;0,779;1;1;1;0,658;0,779;0,813;0,592;0,918;1;0
"cff";1;1;1;1;1;1;0,096;0,018;1;0,013;1;1;1;1;1;1;1;1;1;1;1;0,074
"augmenter";1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,16;1
"agir";0,578;1;0,688;1;1;1;1;1;1;0,001;0,859;0,012;1;1;1;1;1;1;1;0,965;0;0,255
"afrique_et_l";1;1;1;1;1;1;1;1;1;0,017;0,66;0;1;0,54;0,639;0,517;0,075;1;1;1;0,87;0,741
"adolescent";1;1;1;1;0,454;1;1;0,7;1;0,641;1;1;0,473;1;1;1;1;0,001;0,005;1;0;1
"accuser";1;1;1;1;1;1;1;1;1;1;0;0,096;1;1;1;1;0;1;1;1;0,927;1
"voix";1;0,73;1;1;1;1;1;1;1;1;1;0;1;1;1;0,744;1;0,903;1;1;0,076;1
"vente";1;1;0,027;1;1;1;1;1;1;0,012;1;1;1;1;0;0,466;1;1;1;0,703;0,01;1
"unique";1;1;0,006;1;1;0,77;1;0;0,418;1;1;1;0,427;0,14;1;1;1;1;1;1;0,418;0,989
"répondre";1;1;1;1;0;1;1;1;1;1;1;1;1;0,54;1;1;0,629;0,66;0,457;0,134;0,87;0,741
"romands";1;1;1;0,701;0;0,118;1;1;1;1;1;0,824;0,004;1;1;1;1;1;0,635;0,031;1;1
"retraite";0,578;1;1;1;0,057;1;0,321;0,002;0,06;1;0,859;0,824;1;1;1;1;1;0,859;0,635;1;1;0,945
"précédent";1;1;1;1;1;1;0,873;1;1;1;1;1;1;0,001;1;1;1;1;1;0;0,24;1
"programme";1;0,05;1;1;1;0,589;0,873;1;1;0;0,11;0,096;1;1;1;1;1;1;0,038;1;1;0,153
"particulièrement";1;1;1;1;1;0,77;1;1;1;0,066;0,903;1;1;0,77;1;0,744;1;0,903;1;0;0,418;1
"paix";1;1;1;1;1;1;1;1;1;1;0;0,119;0,989;1;1;1;0;0,764;1;1;1;1
"organiser";0,002;1;1;1;1;1;1;1;0;0,002;1;0,868;1;1;1;0,744;0,868;1;1;1;1;0,989
"organisation";0,227;1;1;1;1;1;1;1;0,606;1;1;1;1;1;0,019;0,308;0,397;1;1;0,509;0,606;0,034
"milliard";1;1;1;1;1;1;1;1;1;0,262;0,033;0,027;1;1;0,029;1;1;1;1;1;1;0
"jurer";1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0,486;0,312;0,577;1;0,559
"janvier";1;1;0;1;1;1;1;1;1;1;0,11;0,681;1;1;0,101;1;1;0,714;1;1;1;0
"installer";1;1;0;1;1;0,683;1;0,058;1;0,043;0,813;1;0,335;0,097;1;1;1;0,813;1;1;1;0,898
"inclure";1;1;0,008;1;1;1;1;1;1;0;0,945;0,91;1;0,81;0,238;0,784;1;1;0,715;0,349;1;0,33
"gouvernement";1;1;1;1;1;1;1;1;1;0,524;0,813;0;1;1;1;1;1;1;1;1;1;0,898
"expérience";1;1;0,73;1;1;1;1;1;1;0,603;0,903;1;0,079;0,008;0,88;1;0,868;0,903;0,675;0,31;0,418;1
"estimer";1;1;1;1;1;0,727;1;0,621;1;0,054;1;0;1;0,727;0,836;1;1;1;1;1;0,004;0,027
"emji_symbole_d_avertissement";1;1;1;1;1;1;0,976;1;1;0,524;0,813;0,779;1;1;1;0,003;0,144;1;1;0;0,327;1
"difficile";1;0,6;0,6;1;1;0,002;0,24;0,536;0,034;0,482;1;1;1;1;1;1;0,731;1;1;0,199;0,98;1
"complet";1;0,809;0,809;1;1;1;1;0,738;1;0,678;1;1;1;1;1;1;1;0;0,131;1;1;1
"civil";1;1;1;1;1;1;1;1;1;0,564;0,859;0,824;1;1;1;1;0;0,859;1;1;1;0
"changement";1;0,065;0,065;0,612;1;1;1;1;0,98;1;0,136;0,119;0,989;0;1;1;1;0,764;1;1;1;1
"cessez_le_feu";1;1;1;1;1;1;1;1;1;1;0,224;1;1;1;1;1;0;1;1;1;1;1
"arriver";1;0,011;1;1;1;1;1;0,738;0,51;0,678;0,985;0,029;1;0,188;1;1;0,261;0,289;1;1;0,51;1
"vidéo";1;1;0,688;0,106;1;1;1;1;1;1;1;1;1;1;0,836;0,004;0,171;1;1;1;0;1
"soutien";1;1;1;1;1;1;1;0,621;1;0,564;0,859;0,171;1;1;0,836;0,701;0;1;1;0;1;0,945
"site";1;1;0,003;1;1;1;1;1;1;1;0,813;0,779;1;1;0,79;1;1;1;0,063;0,918;0;0,22
"rôle";1;1;1;1;0,319;0,097;0,976;1;1;1;0,813;1;1;1;0;1;0,144;1;1;1;0,327;0,22
"propre";1;1;0,012;1;1;1;1;1;1;1;0,486;1;0;1;1;1;1;1;0,008;1;1;1
"proche";1;0,455;0,027;1;1;1;1;1;1;1;0,066;0,001;1;0,489;1;0,466;0,574;1;1;1;0,16;1
"prison";1;1;1;1;1;1;1;0,115;1;0,093;0,227;1;1;1;1;0,149;0,209;1;1;1;0,013;1
"plaisir";1;1;1;1;0,121;0,436;0;1;0,746;1;1;1;0;1;1;1;1;1;1;1;1;1
"naître";1;1;1;1;1;1;0,817;0,025;1;0,396;1;1;0,879;1;0,002;0,517;1;0,087;1;1;0,016;1
"joueur";0;1;0,404;1;1;1;1;0;1;1;1;1;0,754;1;1;1;1;0,547;0,361;1;1;1
"inviter";0,453;1;0,553;1;0,918;0,589;1;0,491;1;1;1;1;0,936;1;0,692;1;0,096;0,714;0;1;0,927;0,796
"indiquer";1;1;1;1;1;1;1;1;1;1;1;0,458;1;1;0,468;1;0,027;1;1;0,057;0,678;0
"football";0;1;1;1;1;0,27;0,484;1;1;1;0,359;1;1;1;1;1;1;0,359;1;1;1;1
"figure";0,578;1;1;1;1;0,118;1;1;1;1;0,015;0,824;0,381;1;0,013;0,701;1;0,193;1;0,965;1;1
"euses";1;1;0,001;1;1;1;1;0,491;1;0,44;1;0,681;1;1;0,692;1;1;1;1;0;0,024;1
"espèce";1;1;0,6;1;1;1;1;1;1;0,482;1;1;1;0;1;1;1;1;1;0;0,002;0,848
"directeur";1;1;1;1;1;1;1;1;1;1;1;1;1;0,436;1;1;0;1;1;0,079;0;0,623
"crise";1;1;1;1;1;1;1;1;1;0,524;0,011;0;1;0,683;1;1;0,779;1;1;0,918;0,046;0,22
"confirmer";1;1;0,05;1;1;1;1;1;1;1;1;0,681;1;1;0,101;1;0,681;1;1;0;0,024;0,153
"changer";1;0,553;0,553;1;1;0;1;1;0,24;1;0,714;1;1;0,589;1;1;0,681;0,005;1;0,816;1;1
"cantonal";1;1;0,6;1;1;1;1;1;1;1;0,764;0;1;1;1;0,069;1;1;1;1;1;0
"bande";1;1;1;1;1;1;1;1;1;1;0,945;1;1;1;1;0,784;0;1;0,715;1;1;1
"autorité";1;1;1;0,784;1;1;1;1;1;1;0,945;0,91;1;0,81;1;0;0,23;1;1;0;0,094;1
"automne";0,618;1;0,119;1;1;1;1;1;1;1;1;1;1;0,77;1;1;1;0;1;1;1;1
"arrêter";0,496;0,002;1;0,612;0,972;0,637;1;1;1;1;0,764;0,731;1;1;1;0;0,119;1;0,549;1;1;1
"acteur";1;1;1;1;0,409;0;1;1;1;0,603;1;1;1;1;0;1;1;1;0,675;1;1;1
"week_end";0;1;1;1;1;1;1;0,579;0,003;1;1;1;1;0;0,79;1;0,779;1;1;0,918;1;0,898
"vraiment";1;1;1;0,069;0;0,637;1;0,536;1;1;1;1;1;1;1;1;1;0,764;1;1;0,034;0,848
"victoire";0;1;1;1;1;1;1;1;0,327;1;1;0;1;1;0,79;1;1;1;1;1;1;1
"témoigner";1;1;1;1;1;0,14;0,057;1;1;1;1;1;1;0,77;1;0,744;0,868;0;0,675;0,31;0,418;1
"travers";1;1;0,082;1;1;1;0,976;1;1;1;0,813;1;0,335;0,097;0,009;1;0,779;0,813;1;1;0,327;0,898
"terre";1;1;1;1;1;1;1;1;0,279;1;0,163;1;1;0,11;1;0,101;1;1;0,079;0,215;1;1
"soirée";1;0;1;1;1;0,589;0,873;1;1;1;1;0,096;0,246;1;1;0,565;1;0,714;0,504;0,816;1;1
"sembler";0,072;1;1;0,006;0,409;1;1;0,088;1;1;1;1;0,007;1;1;1;1;1;1;1;0,006;1
"réaliser";1;1;0,1;1;1;0,727;1;1;0,004;1;0,859;1;1;1;0,013;1;1;0,193;1;0,965;0,06;1
"professionnel";1;1;1;1;0,738;0,436;1;0,012;1;1;1;0,517;1;1;0,043;1;1;1;1;0,002;0,746;0,623
"produire";1;0,688;1;1;1;1;1;1;1;1;1;1;0,004;0,118;0;0,106;0,824;1;1;1;0,372;0,945
"office";1;1;0,082;1;1;1;1;1;1;0,524;1;1;1;1;1;0,658;1;1;1;0;1;1
"nouvel";1;0,003;1;1;1;0,683;1;0,058;1;0,524;1;1;1;1;0,009;1;1;1;1;1;0,003;0,22
"milieu";1;1;0,553;1;1;0,589;0,873;0,491;1;0,44;1;1;0,001;1;0,692;1;1;0,714;1;1;0,24;0,153
"majorité";1;1;0,645;1;1;1;1;1;1;1;0,813;0;1;1;1;1;0,779;1;1;0,023;0,327;0,001
"juin";1;1;1;1;1;1;0,758;0,018;0,81;0,352;1;1;1;1;0,06;0,466;1;1;0;0,703;1;0,684
"gauche";0,002;1;1;1;1;1;1;1;1;1;0,224;0;1;1;1;1;1;1;1;1;1;0,989
"fêter";0,578;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,859;1;1;1;1
"espace";1;1;0,299;0,308;1;1;0,558;0,004;1;1;1;1;1;1;1;0,308;0,397;1;0,263;1;0,066;1
"emji_notes_de_musique";1;1;1;1;1;1;1;0;1;0,524;1;1;1;0,097;0,151;1;1;1;1;1;1;1
"emji_flocon";1;1;0,082;1;1;1;1;0,579;1;0,524;1;1;1;0;0,79;1;1;1;1;0,918;1;1
"danger";1;1;1;0,612;0,972;1;1;1;1;0,482;1;1;0,989;0,078;1;0,612;1;1;1;0,016;0;1
"critique";1;1;1;1;0,364;1;1;1;1;1;0,859;0,012;1;1;1;0,106;0,171;1;1;1;0;0,945
"comprendre";1;1;1;1;1;0;1;1;1;0,44;1;0,681;1;1;1;1;0,681;1;0,504;0,165;0,24;0,153
"carte";1;0,018;1;1;1;1;1;0;1;1;1;1;1;0,436;0,043;1;1;1;1;1;0,125;1
"budget";1;1;0,404;1;1;1;1;1;1;1;1;0,517;1;1;0,527;1;1;1;1;0,641;1;0
"battre";0;1;0,6;1;0,972;1;1;1;0;1;1;1;1;0,637;0,742;1;1;1;1;1;1;1
"élevé";1;1;1;1;1;1;1;1;1;1;1;1;1;0,034;0,06;1;1;1;1;0;0;1
"élection";1;1;1;1;1;1;1;1;1;0,524;1;0;1;1;1;1;1;1;1;1;1;1
"économique";1;1;1;1;1;1;1;1;1;0,396;1;0;1;0,54;0,639;1;1;1;1;0,761;0;0,741
"ère";1;1;0;1;1;1;1;1;1;1;0,714;1;1;0,589;0,692;0,565;0,681;0,714;0,504;0,816;0,024;1
"vol";1;1;1;1;1;0,27;0,484;1;1;0;1;1;1;1;1;1;0,01;1;1;0,438;1;1
"vieux";1;1;0,246;0,254;1;0,27;1;1;0,043;1;1;1;1;0,27;1;1;1;0,359;0,002;1;1;1
"témoignage";1;1;1;0,001;0,862;1;0,165;1;1;1;1;1;1;1;1;0,041;1;0,003;0,028;0,761;1;1
"transport";1;1;0;1;1;1;1;1;0,199;0,017;1;0,629;1;1;1;0,517;1;0,66;1;1;1;0,124
"système";1;1;1;1;1;0,381;1;1;1;1;1;0,458;1;1;1;1;0,458;0,486;1;0,577;0,003;0,001
"route";1;1;1;1;1;0;1;1;0,746;1;1;0,517;0,754;1;1;1;1;1;1;0,079;0,125;0,623
"reportage";1;1;1;1;0,862;0,047;1;1;0,87;1;1;0,629;0,879;1;1;1;1;0;0;1;1;1
"porte";0,409;1;0;0,517;1;1;1;1;0,87;1;1;1;1;1;0,079;1;1;1;0,457;0,134;1;1
"oeuvre";1;1;1;0,565;1;0,589;1;0;1;1;1;1;0,936;1;0;1;1;0,714;1;1;0,927;1
"naturel";1;1;1;1;1;1;1;0,445;1;0,396;0,66;1;1;0,047;0,639;1;1;1;1;0,761;0;0,741
"nature";1;1;0,404;0,415;1;0,436;1;1;0,746;1;1;1;0,754;1;1;1;1;0,547;0,013;1;0;1
"marque";1;0,505;1;1;1;1;1;1;1;0,396;0,003;0,629;1;0,047;0,002;1;1;1;1;1;0,199;0,741
"marché";1;1;0;1;1;1;1;0,007;1;1;1;1;1;1;1;1;1;0,486;1;1;0,678;0,559
"maladie";1;1;1;0,013;1;1;0,628;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0,559
"léman";1;1;0,505;0,517;1;1;0,817;1;1;0,017;1;1;0,017;0,047;1;1;0,629;0,66;0,457;1;1;0,741
"lac";1;1;1;1;1;0,54;0,165;1;1;0,396;1;1;0;0,54;1;1;1;0,66;0,457;0,761;1;1
"km";1;1;1;1;1;1;1;1;1;0,132;1;1;0,456;0,002;1;0,002;1;1;1;0,365;1;0,351
"interroger";0,409;1;1;0,517;1;0,001;1;1;1;1;1;0,075;1;0,54;1;1;0,629;1;1;0;0,87;1
"interdire";1;1;1;1;1;1;1;1;0,125;1;0,547;0,517;1;1;0,527;1;1;0,547;1;1;0;0,623
"exprimer";0,019;1;1;0,517;1;1;1;0,445;1;0,396;0,66;0,002;1;1;1;1;0,629;0,003;1;1;0,87;1
"euro";0,364;1;0,455;1;1;1;1;1;1;0,352;0,066;0,001;1;0,034;0,06;1;1;1;0,41;1;1;1
"emji_drapeau_israël";0,578;1;1;1;1;1;1;1;1;1;1;0,171;1;1;1;1;0;1;1;1;1;1
"découverte";1;1;0,404;1;1;1;1;1;1;1;1;1;0,754;0;1;0,415;1;1;1;1;0,125;1
"décider";0,496;1;1;1;1;0,078;1;1;1;0,033;0;0,119;1;1;0,742;1;1;0,764;1;0,868;0,98;0,848
"deuxième";0,036;0,6;1;1;1;1;1;1;0,98;1;1;0,006;1;1;0,742;0,612;1;1;1;0,016;0,034;0,848
"corps";1;1;0,455;1;1;1;0,007;1;1;0,352;1;1;0,165;1;1;0,466;1;0,605;0,41;0,703;1;0,096
"cadre";1;1;1;1;1;1;1;1;1;0;0,002;1;1;1;1;0,466;0,001;1;1;1;1;0,004
"ambiance";1;0,065;1;1;1;0,637;0,926;0,046;0;1;1;1;0,989;1;1;1;1;1;0,549;1;1;1
"évolution";1;1;0,352;1;0,67;1;1;1;1;1;1;1;1;1;0,029;1;1;0,486;1;0,001;0,093;0,559
"économie";1;1;0;1;1;1;1;1;1;0,352;0,066;0,056;1;0,489;1;1;1;1;1;0,703;0,01;1
"zone";1;1;0,038;1;1;1;1;1;1;0,396;1;0,075;1;0,54;0,639;0,041;0,629;1;1;0,761;0,016;1
"vote";1;1;1;1;1;1;1;1;1;1;0,66;0;1;1;0,639;1;1;1;1;1;1;0
"solution";1;0;0,455;1;1;1;1;1;0,81;0,352;0,066;1;1;0,489;1;1;1;1;1;0,105;1;1
"siècle";1;1;0,455;1;1;1;1;0,398;1;1;1;1;0,011;0,034;0;1;1;1;0,41;0,703;1;1
