"";"";"";"";"territoire";""
"1022";"augmentation";"-0.858282514874001";"-0.44564694449647";"0.827905967956342";"1427"
"1023";"inviter";"0.505620174306795";"0.38218809423523";"0.827495510622916";"1428"
"1024";"qualifié";"-0.934244789538323";"-0.351064870814824";"0.827328762331211";"1429"
"1025";"créer";"-0.336129810032427";"-0.17415217975163";"0.827310804822874";"1430"
"1026";"sécurité";"-0.974289407934464";"0.627330006487935";"0.827221017281187";"1431"
"1027";"recommander";"0.0908989795947134";"-0.427977860491359";"0.826943958581124";"1432"
"1028";"rythme";"0.57445134360374";"-1.16867764260261";"0.826877259264442";"1433"
"1029";"jacques";"2.08781366864991";"0.592095409084308";"0.826877259264442";"1434"
"1030";"poser";"0.387555114001921";"-0.38896090601415";"0.826743860631078";"1435"
"1031";"témoignage";"1.38084934686029";"1.14317915487493";"0.826715641689405";"1436"
"1032";"heure";"0.341774603242944";"-0.456058114550442";"0.826351360805989";"1437"
"1033";"kilomètre";"0.254750984306579";"-0.481824559752011";"0.826294922922643";"1438"
"1034";"actualité";"0.610643337409013";"-0.484567658946044";"0.826294922922643";"1439"
"1035";"neuchâtelois";"0.348328117812953";"-0.663925961170461";"0.826294922922643";"1440"
"1036";"rappeler";"0.913951018756624";"-0.609077216589885";"0.826220527530959";"1441"
"1037";"dur";"0.425789250922528";"-0.458557643856404";"0.826220527530959";"1442"
"1038";"connaître";"0.589540615459889";"-0.359897792922702";"0.825553534364141";"1443"
"1039";"amateur";"0.769624035903067";"-1.51115813787147";"0.825104596655706";"1444"
"1040";"vendre";"-0.0883642344545253";"-1.22400590182971";"0.825104596655706";"1445"
"1041";"spectacle";"0.420963867921767";"-1.25911138220738";"0.825104596655706";"1446"
"1042";"table";"1.42056829367219";"-0.890139683372604";"0.824973763380676";"1447"
"1043";"interviewer";"1.98487811623564";"1.21374605406389";"0.824973763380676";"1448"
"1044";"amoureux";"1.62822680542383";"1.00391446110513";"0.824973763380676";"1449"
"1045";"perdre";"-0.354798597189132";"0.594854952465149";"0.82472748898062";"1450"
"1046";"journal";"0.954017777614739";"0.449787294466762";"0.82472748898062";"1451"
"1047";"total";"0.181108527930099";"-0.967513565076374";"0.824329858438863";"1452"
"1048";"sensation";"0.985919986935882";"-0.855851584336135";"0.824329858438863";"1453"
"1049";"parcourir";"1.5517421652068";"-0.145921548585688";"0.824329858438863";"1454"
"1050";"existence";"1.11835915341084";"-0.599682785923777";"0.824329858438863";"1455"
"1051";"heureusement";"1.64490180109478";"-0.0703843864431291";"0.824329858438863";"1456"
"1052";"parfaire";"1.45092856499891";"-0.7993983896838";"0.824329858438863";"1457"
"1053";"rêve";"1.05676698203099";"-0.239354087268033";"0.822528976888454";"1458"
"1054";"automobile";"1.03569285202288";"-0.630186199224733";"0.822408405046759";"1459"
"1055";"étoile";"0.771675341686468";"-0.812591737781383";"0.822408405046759";"1460"
"1056";"convaincre";"0.0235166431376823";"-0.0851653133618466";"0.822408405046759";"1461"
"1057";"quotidien";"0.787131280435882";"-0.0276785565952295";"0.822228829963385";"1463"
"1058";"souffrir";"0.246311309683419";"-0.135810272328935";"0.822049254880011";"1464"
"1059";"raclette";"0.884730964811588";"-1.25243592437187";"0.822049254880011";"1465"
"1060";"astuce";"1.03607377622133";"-1.16005926604268";"0.822049254880011";"1466"
"1061";"face";"-0.492741464869268";"-0.348281791160118";"0.822003078430001";"1467"
"1062";"disparaître";"0.00283263730561245";"-0.244107054683016";"0.821915856246648";"1468"
"1063";"courage";"1.35546113989872";"-1.12856789152621";"0.821915856246648";"1469"
"1064";"tomber";"0.55907320610129";"-0.773025787449634";"0.820769141071387";"1470"
"1065";"vieux";"1.33806324171997";"0.161782838895075";"0.820294549779612";"1471"
"1066";"peur";"1.19265456613076";"0.0860720662566824";"0.820294549779612";"1472"
"1067";"difficile";"0.534906109209394";"-0.607367573712524";"0.820099582546235";"1473"
"1068";"ménage";"0.393079034484867";"-0.484254520567414";"0.819961053196203";"1474"
"1069";"nouvel";"0.238381718199306";"-1.11673458985421";"0.819694255929476";"1475"
"1070";"jouer";"0.325267101186816";"-0.681221168306494";"0.819099092796007";"1476"
"1071";"repas";"0.111711023225986";"-0.823982043759218";"0.81900930525432";"1477"
"1072";"construction";"1.50148990780482";"0.715916419864113";"0.81900930525432";"1478"
"1073";"portable";"0.962613590602951";"-0.909328684548597";"0.81900930525432";"1479"
"1074";"troupeau";"0.900410517580195";"-0.804277830021703";"0.81900930525432";"1480"
"1075";"parer";"0.362226276096851";"-1.23256542385697";"0.81900930525432";"1481"
"1076";"bruxelles";"-0.262896115236012";"-0.13628684689749";"0.81900930525432";"1482"
"1077";"ramener";"-0.460018357166074";"0.805343097057301";"0.81900930525432";"1483"
"1078";"sonore";"0.26120462515853";"0.113944705304166";"0.81900930525432";"1484"
"1079";"communauté";"-0.174021591628261";"-0.498900453080107";"0.818834860887614";"1485"
"1080";"succès";"-0.00549917045610738";"-0.658642204429208";"0.818645024370904";"1486"
"1081";"rayon";"0.812339944611256";"-1.85718817388529";"0.818473145362532";"1487"
"1082";"musée";"0.930750069324184";"-0.78623837773082";"0.818129387345787";"1488"
"1083";"pain";"1.09982636471376";"0.280807017967031";"0.818129387345787";"1489"
"1084";"chaussette";"1.49792461015572";"0.731791497982523";"0.818129387345787";"1490"
"1085";"dieu";"1.25261403527364";"-0.688659539551705";"0.818129387345787";"1491"
"1086";"retirer";"-0.222074087691337";"0.0415963918803022";"0.818129387345787";"1492"
"1087";"apporter";"0.209435327985775";"-0.527224883995182";"0.818078080179109";"1493"
"1088";"vaste";"-0.0561481247523843";"-0.712098350816907";"0.817572704587327";"1494"
"1089";"suivre";"0.591611876295131";"0.16641165319099";"0.817434175237296";"1495"
"1090";"poursuivre";"-0.0686098939442869";"0.441887287314764";"0.817013456470533";"1496"
"1091";"anneau";"1.4594032428918";"-1.35085099377982";"0.81698523752886";"1497"
"1092";"ingrédient";"1.39320856547378";"-1.71536335061509";"0.81698523752886";"1498"
"1093";"sécuriser";"0.613604210402283";"-1.14615495099981";"0.81698523752886";"1499"
"1094";"atmosphère";"0.15663491619674";"-0.383279327060189";"0.81698523752886";"1500"
"1095";"classement";"0.928677362536739";"-0.50241250754235";"0.81698523752886";"1501"
"1096";"rappeur";"0.314359586416693";"0.446500260533184";"0.81698523752886";"1502"
"1097";"étape";"-0.404159007460866";"0.113564355822197";"0.816610695212108";"1503"
"1098";"star";"0.901371894858273";"-0.107331163665803";"0.816610695212108";"1504"
"1099";"micro";"0.606175656183735";"0.428035899216772";"0.816610695212108";"1505"
"1100";"internet";"0.371723033103721";"-0.338715041546866";"0.816610695212108";"1506"
"1101";"participer";"0.161262739569109";"-0.150261928862726";"0.816546561253761";"1507"
"1102";"démarrer";"1.27443726639825";"0.426459566309191";"0.816538865178759";"1508"
"1103";"hardy";"1.71649729230024";"-0.500340011880641";"0.816526038387089";"1510"
"1104";"camarade";"1.69462873364934";"0.206067982907099";"0.816526038387089";"1511"
"1105";"vih";"0.847470960425818";"0.393072158869307";"0.816526038387089";"1513"
"1106";"arc";"0.923207739646244";"0.143252831751015";"0.816526038387089";"1515"
"1107";"nucléaire";"-0.367234130200327";"1.01874818763647";"0.816526038387089";"1516"
"1108";"nautique";"1.69458102643034";"-0.317808406394255";"0.816526038387089";"1517"
"1109";"sembler";"0.836771666818238";"-1.23257689640456";"0.815494764336855";"1518"
"1110";"beauté";"1.65187213169269";"0.245347197175755";"0.815027869120082";"1519"
"1111";"nicolas";"-0.427448570236942";"0.248936387923367";"0.814850859395042";"1520"
"1112";"ex";"-0.254524843023222";"-0.448187878392398";"0.814850859395042";"1522"
"1113";"réception";"0.242094285588592";"-1.1637939697282";"0.814850859395042";"1523"
"1114";"guérir";"0.111851227151367";"-1.02773591378412";"0.814850859395042";"1524"
"1115";"bâtiment";"0.190756814943536";"-1.09063756546429";"0.814850859395042";"1525"
"1116";"parfum";"1.03791458816706";"-1.2776417414265";"0.814850859395042";"1526"
"1117";"vacancier";"1.63825419545415";"-1.47828139141948";"0.814850859395042";"1527"
"1118";"sms";"0.986495478834339";"-1.03779661507635";"0.814850859395042";"1528"
"1119";"légèreté";"1.65558040302427";"-0.997515939536694";"0.814850859395042";"1529"
"1120";"hospitalier";"0.033408333029034";"-0.904600421328377";"0.814850859395042";"1530"
"1121";"touristique";"0.298044928259322";"-1.01913771643226";"0.814850859395042";"1531"
"1122";"collège";"-0.22567962382977";"-0.253552536904629";"0.814850859395042";"1532"
"1123";"briller";"0.898432242765422";"-0.695900977123886";"0.814850859395042";"1533"
"1124";"cannabis";"0.0822381674755106";"-0.626392182596624";"0.814850859395042";"1534"
"1125";"jeunesse";"1.00915802300505";"0.29611465368175";"0.814573800694979";"1535"
"1126";"courir";"0.928709998203526";"-0.94632461661263";"0.814468621003288";"1537"
"1127";"sac";"0.627543217183109";"-0.331656574197173";"0.814468621003288";"1538"
"1128";"infirmier";"2.0795251747847";"1.10319103489926";"0.814468621003288";"1539"
"1129";"déplacer";"-0.936832062699259";"1.28089195372804";"0.814468621003288";"1540"
"1130";"ados";"2.06619057160984";"1.09198879437865";"0.814468621003288";"1541"
"1131";"tendre";"0.325943766956686";"0.103621959253717";"0.814468621003288";"1542"
"1132";"spectateur";"0.878058470053974";"-0.740239954294925";"0.814468621003288";"1543"
"1133";"pointe";"0.703383780569355";"-1.0349682620418";"0.814468621003288";"1544"
"1134";"régner";"-0.494586645327746";"0.61742707329452";"0.814468621003288";"1545"
"1135";"multiple";"1.01599832229716";"-1.09511013594011";"0.814468621003288";"1546"
"1136";"grimper";"0.515736176521605";"-0.23843325221993";"0.814468621003288";"1548"
"1137";"henriette";"0.523472575070314";"0.332787494315068";"0.814468621003288";"1549"
"1138";"repos";"2.00773229274053";"1.29869718407837";"0.813740059236456";"1550"
"1139";"paléo";"0.802273983614547";"-1.01429701647798";"0.813740059236456";"1551"
"1140";"fleur";"1.55792735793395";"-0.565165006932015";"0.813740059236456";"1552"
"1141";"pauvre";"1.94153761532251";"0.934184827243096";"0.813740059236456";"1553"
