"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"champion";7,669;-0,873;-0,873;-0,889;-1,434;-0,921;-0,057;-0,795;128,897;-0,733;-1,095;-1,047;-0,102;-0,921;0;-0,889;-1,047;0,976;-0,811;-1,255;-1,451;-1,223
"berner";-0,68;-0,793;-0,793;-0,807;-1,302;-0,836;-1,228;-0,722;-0,043;66,593;-0,994;0,013;-1,332;-0,836;1,389;24,645;1,442;0,005;-0,736;-1,14;-0,043;-1,11
"accord";-0,714;-0,833;-0,833;-0,848;-1,368;-0,878;-1,29;0,112;-1,384;-0,7;39,234;1,265;-1,4;-0,878;1,216;-0,848;41,413;-1,044;-0,774;-1,197;-1,384;0,81
"1er";0,249;-0,753;15,861;-0,766;-1,236;-0,793;-1,166;-0,686;0,656;-0,632;-0,944;1,643;-1,265;2,18;1,586;-0,766;-0,902;-0,944;0,175;-1,082;-1,251;17,425
"utiliser";-0,714;-0,833;-0,833;-0,848;-1,368;1,732;-1,29;-0,759;-1,384;-0,7;0;0,004;-1,4;1,732;-1,014;1,873;1,265;-1,044;-0,774;-0,013;64,024;-1,167
"titre";-0,68;-0,793;-0,793;-0,807;-1,302;-0,836;-0,019;8,146;12,624;0,217;1,289;-0,95;-0,048;-0,836;19,539;-0,807;0,013;-0,994;-0,736;-0,004;-1,317;-1,11
"sport";-0,577;-0,673;0,212;0,196;-1,105;-0,709;-1,042;0,308;3,996;-0,565;-0,843;0,079;8,951;-0,709;-0,819;0,196;-0,806;0,056;-0,625;0,011;0,961;0,016
"seul";-0,646;-0,753;-0,753;-0,766;32,168;-0,793;-0,007;-0,686;-0,024;0,271;-0,944;-0,902;-1,265;2,18;-0,916;0,107;-0,902;0,015;-0,699;4,179;0,656;-1,054
"recherche";-0,68;-0,793;0,085;-0,807;-0,039;0,057;-1,228;-0,722;-1,317;-0,666;-0,994;-0,95;-1,332;0,057;-0,965;2,093;-0,95;-0,994;0,134;0,879;84,528;-1,11
"quotidien";-0,577;-0,673;0,212;-0,685;-1,105;-0,709;10,126;3,583;-1,117;-0,565;-0,843;-0,806;-0,002;0,167;-0,819;-0,685;-0,806;1,939;0,287;5,178;-1,117;1,507
"présent";-0,749;-0,873;-0,873;-0,889;0,366;5,492;-0,057;-0,795;-0,095;-0,733;-1,095;0;-0,102;-0,921;-1,063;1,676;-1,047;25,572;-0,811;-1,255;2,209;0,688
"phénomène";-0,68;-0,793;0,085;-0,807;6,96;-0,836;-1,228;2,623;-1,317;-0,666;-0,994;-0,95;-1,332;51,317;1,389;-0,807;-0,95;-0,994;-0,736;-1,14;6,827;-1,11
"passion";-0,646;-0,753;-0,753;-0,766;-1,236;0,086;-0,007;0,192;-0,024;-0,632;-0,944;-0,902;0,631;-0,793;-0,916;-0,766;-0,902;31,243;63,182;-1,082;-1,251;-1,054
"palestinien";-0,749;-0,873;-0,873;-0,889;-1,434;-0,921;-1,353;-0,795;-1,451;-0,733;-1,095;-1,047;-1,467;-0,921;-1,063;12,475;311,913;-1,095;-0,811;-1,255;-1,451;-1,223
"niveau";2,207;-0,914;-0,914;-0,93;-1,501;-0,963;-1,415;-0,832;-0,126;-0,767;-0,006;0,969;-1,535;1,376;-1,112;-0,93;-0,001;-1,145;-0,848;29,203;-0,126;20,693
"neuchâtel";-0,577;-0,673;-0,673;0,196;-1,105;0,167;0,001;0,308;-0,001;4,111;-0,843;-0,806;-1,13;2,752;-0,819;0,196;-0,806;-0,843;0,287;0,011;-1,117;20,47
"match";149,485;-0,196;-0,196;-0,2;-0,322;-0,207;-0,304;-0,179;-0,326;-0,165;-0,246;-0,235;-0,33;-0,207;-0,239;-0,2;-0,235;-0,246;-0,182;-0,282;-0,326;-0,275
"géant";30,524;-0,793;0,085;-0,807;-1,302;-0,836;-1,228;-0,722;-1,317;0,217;0,005;-0,95;-1,332;0,057;19,539;-0,807;-0,95;-0,994;-0,736;-0,004;12,624;-1,11
"emji_globe_tourné_sur_l";-0,543;-0,633;-0,633;-0,644;-1,039;-0,667;-0,98;-0,576;-1,051;4,557;0,09;27,072;-1,063;0,223;0,108;0,257;2,43;-0,793;-0,588;-0,909;1,154;0,037
"condition";-0,611;-0,713;17,117;0,147;-1,171;-0,751;-1,104;-0,649;0,797;-0,599;-0,893;1,871;-1,197;0,122;-0,867;-0,726;0,049;-0,893;0,226;-1,024;14,928;0,005
"coeur";-0,68;-0,793;-0,793;0,075;-1,302;6,491;7,675;8,146;-1,317;-0,666;-0,994;-0,95;-1,332;-0,836;0,01;-0,807;-0,95;0,005;-0,736;-0,004;12,624;-0,002
"baisser";-0,406;-0,473;0,696;-0,482;-0,777;-0,499;-0,733;-0,431;-0,786;-0,397;0,363;-0,567;-0,795;-0,499;-0,576;-0,482;-0,567;-0,593;-0,439;67,413;0,105;3,232
"attaque";-0,714;0,058;-0,833;0,05;-0,061;-0,878;-1,29;-0,759;-1,384;-0,7;0;0,004;-1,4;-0,878;-1,014;13,38;56,211;-1,044;-0,774;3,391;-0,067;-1,167
"association";4,906;-0,593;-0,593;-0,603;-0,974;-0,625;-0,918;-0,54;-0,985;0,597;-0,743;0,169;-0,996;-0,625;0,157;-0,603;-0,711;-0,743;0,447;69,255;-0,985;0,067
"aide";-0,714;6,5;-0,833;-0,848;-0,061;-0,878;-1,29;-0,759;-0,067;-0,7;1,123;-0,999;-0,073;-0,878;-1,014;0,05;18,586;-1,044;-0,774;0,745;6,224;-0,008
"zurich";0,309;-0,713;2,711;-0,726;-1,171;0,122;-1,104;-0,649;-0,01;35,766;-0,893;0,049;-0,012;0,122;-0,867;-0,726;0,049;-0,893;-0,662;0,002;0,797;0,005
"vaud";-0,646;-0,753;-0,753;0,107;-1,236;-0,793;-0,007;-0,686;-1,251;-0,632;0,015;0,028;-1,265;-0,793;0,023;0,107;0,028;0,015;0,175;0;-0,024;53,216
"the";-0,543;0,275;-0,633;-0,644;-1,039;-0,667;-0,98;22,612;0,001;0,494;0,09;-0,758;-1,063;0,223;26,574;-0,644;-0,758;-0,793;-0,588;-0,909;1,154;-0,886
"susciter";-0,577;0,212;-0,673;-0,685;0,993;0,167;-1,042;-0,613;-0,001;4,111;-0,843;2,131;-1,13;-0,709;-0,819;-0,685;-0,806;-0,843;-0,625;0,011;16,294;1,507
"soutenir";-0,68;-0,793;7,055;-0,807;-1,302;-0,836;-1,228;-0,722;-1,317;3,058;-0,994;19,935;-1,332;0,057;0,01;0,075;0,013;-0,994;-0,736;-1,14;0,537;9,018
"secret";-0,68;25,207;-0,793;-0,807;-1,302;-0,836;32,256;2,623;-0,043;-0,666;-0,994;-0,95;-0,048;-0,836;-0,965;-0,807;-0,95;1,289;-0,736;-1,14;-0,043;-0,002
"résultat";0,38;-0,673;-0,673;-0,685;-1,105;-0,709;-1,042;-0,613;-1,117;-0,565;-0,843;118,614;-1,13;0,167;-0,819;0,196;-0,806;-0,843;-0,625;-0,967;0,961;1,507
