1967;6;0;0;0;0;0;0;0;0;0
1940;3;0;3;0;1;0;0;0;0;1
1500;0;0;0;0;0;0;5;1;0;0
zut;0;0;3;0;0;0;2;1;0;0
flop;0;0;1;0;0;0;2;0;1;1
97;2;0;0;0;0;0;3;0;0;1
95;5;0;0;0;1;0;0;1;0;0
66;0;0;1;0;1;1;0;2;0;2
54;2;0;1;0;0;0;1;0;1;0
52;2;0;0;0;0;1;1;1;0;2
46;0;1;1;0;0;1;3;0;0;1
42;0;1;1;1;0;1;3;0;0;0
37;4;0;1;0;0;0;2;0;0;0
350;1;0;3;0;0;1;0;2;0;0
29;1;0;0;0;1;0;2;0;0;1
2009;2;0;0;0;1;0;2;1;0;0
2003;5;0;1;0;0;0;1;0;0;0
vôtres;1;0;1;0;1;0;3;0;0;0
van;0;0;1;0;0;0;1;0;0;1
sien;0;0;1;0;0;1;2;0;0;2
htag_sadbuttrue;0;1;1;0;1;0;0;2;1;0
cinquante;1;0;1;0;2;1;0;1;0;0
celle_là;0;0;3;0;0;0;1;0;0;2
amen;1;0;1;0;0;0;1;0;0;3
allo;0;0;1;2;0;0;0;2;0;1
87;0;0;0;0;0;0;4;1;0;0
78;5;0;0;0;0;0;1;0;0;0
61;0;0;0;1;1;0;1;1;0;1
44;1;0;1;1;1;0;1;0;0;0
2017;1;0;3;0;0;0;1;0;0;1
2011;2;0;2;0;0;0;2;0;0;0
20000;4;0;1;0;0;0;0;1;0;0
1990;1;0;1;0;1;0;1;0;0;0
1980;1;0;0;0;1;0;0;0;0;3
1973;3;0;0;0;0;0;0;0;0;0
1970;1;0;0;0;1;2;0;0;1;1
1939;3;0;0;0;0;0;0;0;0;0
pouce;2;1;1;0;0;0;1;0;0;0
pff;2;0;1;0;0;0;2;0;0;0
miens;1;1;0;0;0;0;1;0;0;2
auxquelles;0;0;0;0;0;0;2;0;0;3
85;0;0;0;0;0;0;3;1;0;1
56;2;0;0;0;1;0;1;1;0;0
2016;0;0;0;1;0;0;2;0;0;0
2013;0;0;0;0;1;0;1;1;0;2
2006;2;0;0;0;0;0;1;0;0;1
1995;2;0;0;0;2;0;0;0;0;1
1994;2;0;2;0;0;0;0;0;0;0
1982;1;0;1;0;0;0;0;0;0;2
1968;5;0;0;0;0;0;0;0;0;0
1950;1;0;0;0;0;1;1;0;0;1
1700;3;0;1;0;0;1;0;0;0;0
1400;2;0;0;0;0;0;3;0;0;0
1300;2;0;0;0;0;0;0;0;0;2
100000;0;0;0;0;2;0;2;1;0;0
siens;0;0;0;0;1;0;0;0;0;3
quiconque;1;0;0;0;0;0;0;0;0;2
mil;0;0;0;0;1;0;3;0;0;0
las;1;0;1;0;0;0;0;0;0;1
inter;0;0;2;0;0;0;1;0;0;0
htag_caisseunique;0;0;2;0;0;2;0;0;0;0
excepté;1;0;0;0;0;1;0;0;0;1
ci_dessus;0;0;0;0;0;1;0;0;0;3
chut;0;0;1;0;0;0;1;0;0;2
chacune;0;0;1;0;0;1;1;0;0;1
audit;0;0;2;0;0;0;2;0;0;0
allô;1;0;2;0;0;0;0;1;0;0
alentour;0;0;1;0;3;0;0;0;0;0
adieu;0;0;2;0;0;0;1;0;0;1
91;1;0;1;0;0;0;0;1;1;0
8000;1;0;0;0;0;0;1;2;0;0
703;0;0;1;0;0;0;0;2;0;0
68;2;0;0;1;0;0;0;1;0;0
64;1;0;0;0;0;1;0;0;0;1
59;1;0;0;0;0;2;0;0;0;0
50000;0;0;0;0;0;0;3;0;0;0
450;1;1;1;0;0;0;0;0;0;0
360;1;0;2;0;0;0;0;1;0;0
33;0;0;0;0;0;0;1;1;0;1
242;4;0;0;0;0;0;0;0;0;0
2300;0;0;1;1;0;0;1;0;0;0
2100;0;0;1;0;0;0;2;0;0;1
2004;2;0;0;0;0;0;2;0;0;0
1999;0;0;1;1;0;0;1;0;0;1
