"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"*postReposts_11";-33,078;-0,678;10,676;-11,195;83,034;-6,688;-0,118;-2,55;-5,766;6,562
"*commentDate_18-3-2026";-0,214;-0,052;-0,205;-0,027;18,595;-0,044;-0,251;-0,05;-0,026;-0,267
"*i_0640";-0,642;57,656;-0,616;-0,08;-0,161;-0,132;-0,754;-0,15;-0,079;-0,8
"*postDate_29-11-2025";-0,642;57,656;-0,616;-0,08;-0,161;-0,132;-0,754;-0,15;-0,079;-0,8
"*i_0660";-1,498;8,311;7,965;-0,186;1,219;-0,307;-1,761;-0,351;-0,185;-1,867
"*postDate_1-12-2025";-1,498;8,311;7,965;-0,186;1,219;-0,307;-1,761;-0,351;-0,185;-1,867
"*i_0669";-2,568;72,768;2,254;-0,319;-0,646;-0,527;-3,019;-0,602;-0,317;-1,169
"*postLikes_5900";239,283;-2,396;-1,095;-10,002;-8,101;-7,681;-12,253;-5,735;-0,722;-12,35
"*postComments_21";-5,62;33,349;7,495;9,254;6,61;-0,78;-2,894;-2,762;-1,453;-6,294
"*postDate_2-12-2025";-2,568;72,768;2,254;-0,319;-0,646;-0,527;-3,019;-0,602;-0,317;-1,169
"*i_0696";-2,997;0,144;1,317;-0,372;0,12;0,3;0,627;-0,702;-0,369;0,001
"*postDate_4-12-2025";-3,639;5,835;1,842;-0,451;0,021;0,119;0,125;-0,853;-0,449;-0,119
"*commentDate_6-12-2025";-1,284;10,285;-0,001;-0,159;-0,323;-0,264;-0,044;1,866;-0,158;-0,069
"*i_0703";-0,642;24,309;0,563;-0,08;-0,161;-0,132;-0,754;-0,15;-0,079;-0,8
"*postLikes_8100";772,463;-3,625;-19,384;-14,305;-30,461;-20,664;-85,231;-30,896;-6,062;-1,629
"*postReposts_43";75,67;-29,303;-1,332;-27,35;-40,162;143,625;-11,216;-4,328;-3,433;0,219
"*commentDate_17-12-2025";-2,783;3,014;1,734;1,346;-0,699;0,392;0,923;-0,652;-0,343;-1,397
"*i_0704";0;0;0;0;0;0;0;0;0;0
"*postLikes_6600";-2,593;-0,08;7,941;-4,185;-2,127;20,616;-0,824;-0,035;-1,057;-0,043
"*i_0708";-0,642;-0,156;5,227;-0,08;4,937;-0,132;-0,754;-0,15;-0,079;-0,8
"*postDate_5-12-2025";-0,642;-0,156;5,227;-0,08;4,937;-0,132;-0,754;-0,15;-0,079;-0,8
"*i_0716";-0,428;-0,104;-0,411;-0,053;-0,108;-0,088;1,114;8,995;-0,053;-0,533
"*postLikes_606";-0,428;-0,104;-0,411;-0,053;-0,108;-0,088;1,114;8,995;-0,053;-0,533
"*postComments_4";-2,197;26,715;-0,059;4,367;-1,076;-0,879;0;1,201;-0,528;-1,471
"*postDate_6-12-2025";-1,498;21,402;-0,038;-0,186;-0,377;-0,307;-0,147;1,392;-0,185;-0,193
"*i_0717";-0,642;24,309;0,563;-0,08;-0,161;-0,132;-0,754;-0,15;-0,079;-0,8
"*postLikes_12200";-12;25,765;-1,587;-1,489;1,694;-0,056;-1,179;59,747;-1,479;-0,838
"*i_0719";-0,428;8,635;-0,411;-0,053;-0,108;-0,088;-0,503;-0,1;-0,053;1,008
"*postLikes_6500";-1,498;8,311;-0,038;-0,186;-0,377;-0,307;-1,761;-0,351;-0,185;5,486
"*commentDate_8-12-2025";-2,568;3,507;-0,001;1,574;-0,646;-0,527;0,18;-0,602;1,593;0,112
"*i_0739";-0,642;-0,156;0,563;48,913;-0,161;-0,132;-0,754;-0,15;-0,079;-0,8
"*postDate_8-12-2025";-2,783;0,209;0,335;8,458;-0,699;-0,571;0,072;-0,652;1,363;0,032
"*commentDate_12-12-2025";-16,51;4,863;-0,897;8,304;-2,306;1,002;10,77;-0,805;-0,498;0,049
"*i_0740";-0,214;-0,052;-0,205;-0,027;-0,054;-0,044;3,977;-0,05;-0,026;-0,267
"*i_0744";-1,926;0,728;0,171;-0,239;-0,484;-0,395;0,025;-0,451;2,624;0,817
"*postLikes_1600";3,282;-3,195;0,008;-7,92;25,102;-0,017;-12,71;-2,819;-2,885;7,151
"*postReposts_30";-15,167;5,406;1,337;0;0;-4,942;4,55;0,34;0,253;-0,028
"*i_0751";-0,856;41,756;-0,822;-0,106;-0,215;-0,176;-1,006;-0,201;-0,105;0,037
"*postLikes_4900";-43,213;-0,223;-9,841;-3,783;-0,324;-4,123;190,998;-0,132;-3,748;-1,663
"*postDate_9-12-2025";0,019;32,237;-1,027;-0,133;-0,269;-0,22;-1,258;-0,251;-0,132;-0,003
"*i_0753";4,674;-0,052;-0,205;-0,027;-0,054;-0,044;-0,251;-0,05;-0,026;-0,267
"*postReposts_15";-2,609;10,658;0,015;-5,832;-2,656;-6,688;19,803;-6,353;-0,714;0,001
"*i_0762";-8,631;0,911;46,565;-0,079;-0,147;-0,01;-8,319;-0,89;-1,347;0,008
"*postLikes_6700";-5,152;-0,09;19,975;-1,097;-4,826;1,774;-22,328;-4,298;6,197;14,894
"*postReposts_42";-23,508;0,001;17,965;-2,96;109,45;0,283;-18,666;-2,593;-4,77;1,695
"*postDate_10-12-2025";-18,043;3,696;19,947;-0,157;0,018;-0,109;-3,183;-4,202;-0,147;4,194
"*commentLikes_468";-0,214;-0,052;4,869;-0,027;-0,054;-0,044;-0,251;-0,05;-0,026;-0,267
"*commentLikes_116";1,53;0,728;-1,849;-0,239;-0,484;1,065;-0,452;-0,451;13,889;-0,535
"*commentDate_4-1-2026";-0,004;-0,312;10,455;-0,159;-0,323;-0,264;-1,509;-0,301;-0,158;-0,069
"*commentLikes_422";-0,214;-0,052;4,869;-0,027;-0,054;-0,044;-0,251;-0,05;-0,026;-0,267
"*commentDate_3-1-2026";-0,401;-0,521;3,73;-0,265;-0,538;-0,439;0;-0,502;-0,264;0,482
"*i_0763";1,724;13,069;-1,027;-0,133;-0,269;-0,22;-1,258;-0,251;-0,132;-0,003
"*postComments_12";-5,129;9,64;2,823;0,027;54,467;-3,036;-10,675;0,159;-1,823;-0,558
"*i_0764";-0,856;-0,208;-0,822;-0,106;16,65;-0,176;2,228;-0,201;-0,105;-1,067
"*postLikes_2600";-44,759;-9,424;1,073;-8,444;2,827;-0,971;16,78;0,067;-0,014;12,411
"*postReposts_0";-4,08;0,264;0,577;0,087;38,186;-1,074;-2,15;-0,356;-1,664;0,052
"*commentDate_16-12-2025";-1,926;-0,468;-1,849;-0,239;5,447;-0,395;3,324;6,026;-0,237;-0,535
"*i_0765";-3,655;0,206;1,271;-0,01;-0,014;-0,666;0,008;-2,332;0,363;2,218
"*postLikes_11100";14,269;-2,725;-0,124;-0,014;-8,018;-7,006;0,584;2,356;-0,734;-0,45
"*postComments_149";-17,851;-0,007;13,922;-0,719;-2,291;-3,158;0,985;-4,157;-0,699;8,943
"*postReposts_60";12,117;-2,151;0,026;-1,731;-2,422;-1,774;-7,02;-5,179;7,732;4,419
"*i_0766";-2,568;0,293;-0,001;-0,319;0,259;-0,527;0,18;0,334;-0,317;1,089
"*i_0767";-7,067;1,207;1,212;0,026;-0,293;1,956;-1,308;-1,656;0,028;4,658
"*postLikes_27100";-14,594;17,669;27,603;-0,548;-2,408;0,144;-3,734;-0,877;-0,537;0,01
"*postComments_170";-7,067;1,207;1,212;0,026;-0,293;1,956;-1,308;-1,656;0,028;4,658
"*postReposts_187";-7,067;1,207;1,212;0,026;-0,293;1,956;-1,308;-1,656;0,028;4,658
"*commentDate_14-12-2025";-3,639;12,492;4,009;-0,451;-0,915;0,119;-0,063;-0,853;-0,449;-0,119
"*commentDate_17-1-2026";-0,214;-0,052;-0,205;-0,027;-0,054;-0,044;-0,251;-0,05;-0,026;3,75
"*commentDate_21-12-2025";-0,401;0,543;0,062;-0,265;0,495;-0,439;-0,635;-0,502;-0,264;2,16
"*commentDate_29-12-2025";-20,714;0,127;5,892;-0,174;-9,693;-3,136;4,181;-3,529;36,334;1,378
"*i_0775";-0,054;-0,364;3,301;-0,186;-0,377;1,765;-1,761;-0,351;3,839;-0,193
"*postComments_36";-9,492;7,505;-0,001;1,065;6,978;0,613;0,085;-1,5;-0,276;-0,044
"*postDate_11-12-2025";-65,282;-0,078;-0,046;9,883;-0,424;-1,345;113,165;-0,141;-0,225;-6,147
"*i_0776";-34,791;-0,808;-7,464;-2,781;-0,082;-4,014;168,415;-0,653;-2,753;-1,925
"*postComments_188";-34,791;-0,808;-7,464;-2,781;-0,082;-4,014;168,415;-0,653;-2,753;-1,925
"*postReposts_77";-88,511;-0,272;-11,658;-2,344;-5,526;2,645;187,705;80,408;-4,4;-16,475
"*commentLikes_242";-0,428;-0,104;-0,411;-0,053;8,324;-0,088;1,114;-0,1;-0,053;-0,533
"*commentLikes_163";0,15;-0,208;0,179;-0,106;-0,215;-0,176;0,06;-0,201;-0,105;0,037
"*i_0777";-5,681;0,787;-0,018;-0,983;-0,441;-1,626;3,511;2,967;17,72;-1,267
"*postComments_85";-11,072;2,404;6,246;-3,356;2,095;-0,334;-0,925;0,688;2,428;0,011
"*postReposts_68";-5,681;0,787;-0,018;-0,983;-0,441;-1,626;3,511;2,967;17,72;-1,267
"*commentDate_1-1-2026";-1,978;6,499;10,015;0,01;-1,884;-0,158;-2,897;0,068;0,012;-0,322
"*commentDate_22-12-2025";-0,642;-0,156;-0,616;-0,08;-0,161;-0,132;4,053;-0,15;-0,079;0,272
"*i_0778";-15,818;-0,978;4,442;88,591;-2,225;1,582;0,048;-0,216;-1,1;-0,555
"*postLikes_11200";-15,818;-0,978;4,442;88,591;-2,225;1,582;0,048;-0,216;-1,1;-0,555
"*postReposts_86";4,642;0,034;0,552;21,278;-7,919;-0,027;-9,281;-2,16;55,516;-4,504
"*commentLikes_241";-0,428;-0,104;-0,411;17,852;-0,108;-0,088;-0,503;-0,1;17,974;-0,533
"*commentLikes_167";-0,642;-0,156;-0,616;11,261;-0,161;-0,132;0,328;-0,15;-0,079;0,272
"*commentLikes_148";-0,054;-0,364;-1,438;45,08;-0,377;1,765;-1,761;-0,351;3,839;-0,193
"*commentLikes_70";0;0,032;4,009;-0,451;-0,915;-0,747;-2,139;-0,853;29,848;-0,883
"*i_0779";-8,568;-0,51;1,795;-1,063;4,523;-0,289;12,52;0,004;-1,056;-2,944
"*postLikes_3500";143,558;-1,025;-5,347;-6,327;54,555;-13,486;-76,6;-7,266;-2,859;0,886
"*postComments_45";-7,11;0,288;13,989;-2,657;-0,456;-2,154;12,658;-1,624;-2,617;-2,969
"*i_0783";-1,07;59,913;-1,027;-0,133;-0,269;-0,22;0;-0,251;-0,132;-1,334
"*postComments_28";-28,384;-0,646;-2,298;0,418;216,57;-5,676;0,795;33,004;-2,275;-12,344
"*i_0791";-1,498;8,311;3,301;-0,186;1,219;-0,307;-1,761;-0,351;-0,185;-0,193
"*postDate_12-12-2025";-1,712;18,036;2,37;-0,212;0,904;-0,351;-2,012;-0,401;-0,211;-0,352
"*i_0797";-0,214;19,218;-0,205;-0,027;-0,054;-0,044;-0,251;-0,05;-0,026;-0,267
"*postComments_2";-2,354;4,1;0,01;10,626;3,886;-0,483;-2,767;0,451;-0,29;-0,055
"*i_0805";-2,354;107,519;0,815;-0,292;-0,592;-0,483;-2,767;-0,552;-0,29;-2,934
"*postLikes_8400";-7,496;41,589;29,308;-0,93;-0,365;-1,538;-6,483;-0,284;-0,924;-1,953
"*postComments_44";-7,281;66,662;8,022;-0,903;-1,83;-1,494;-2,692;-1,707;0,019;-0,238
"*postDate_13-12-2025";-2,354;107,519;0,815;-0,292;-0,592;-0,483;-2,767;-0,552;-0,29;-2,934
"*i_0818";-0,642;24,309;0,563;-0,08;-0,161;-0,132;-0,754;-0,15;-0,079;-0,8
"*postDate_14-12-2025";-0,856;17,271;3,074;-0,106;-0,215;-0,176;-1,006;-0,201;-0,105;-1,067
"*i_0822";-0,214;-0,052;4,869;-0,027;-0,054;-0,044;-0,251;-0,05;-0,026;-0,267
"*postLikes_874";-1,926;5,714;9,447;-0,239;0,671;-0,395;-2,264;-0,451;-0,237;-0,535
"*postComments_1";-0,642;-0,156;5,227;-0,08;-0,161;-0,132;0,328;-0,15;-0,079;-0,8
"*i_0836";-0,428;-0,104;-0,411;-0,053;-0,108;-0,088;1,114;8,995;-0,053;-0,533
"*postReposts_12";-35,253;0,073;5,456;-2,528;3,392;-6,783;8,984;25,332;-0,117;-1,658
"*postDate_16-12-2025";-0,428;-0,104;-0,411;-0,053;-0,108;-0,088;1,114;8,995;-0,053;-0,533
"*i_0853";-0,214;-0,052;-0,205;-0,027;-0,054;-0,044;3,977;-0,05;-0,026;-0,267
"*postLikes_980";-0,214;-0,052;-0,205;-0,027;-0,054;-0,044;3,977;-0,05;-0,026;-0,267
"*postDate_17-12-2025";-1,712;0,971;-1,644;-0,212;-0,43;-0,351;8,962;1,05;-0,211;-0,352
"*i_0856";-1,498;1,299;-1,438;-0,186;-0,377;-0,307;5,985;1,392;-0,185;-0,193
"*postLikes_2400";5,036;-0,805;1,682;-0,559;5,587;-7,043;0,028;-1,585;-0,003;-3,912
"*commentDate_19-12-2025";-3,639;5,835;7,009;-0,451;0,021;-0,747;-0,063;-0,853;-0,449;-0,119
"*commentDate_18-12-2025";-0,642;24,309;-0,616;-0,08;-0,161;-0,132;0,328;-0,15;-0,079;-0,8
"*i_0863";-0,428;38,436;-0,411;-0,053;-0,108;-0,088;-0,503;-0,1;-0,053;-0,533
"*postLikes_947";-0,428;38,436;-0,411;-0,053;-0,108;-0,088;-0,503;-0,1;-0,053;-0,533
"*postDate_18-12-2025";-0,428;38,436;-0,411;-0,053;-0,108;-0,088;-0,503;-0,1;-0,053;-0,533
"*i_0872";-1,712;6,844;6,149;-0,212;0,904;-0,351;-2,012;-0,401;-0,211;-0,352
"*postDate_19-12-2025";-2,121;9,934;4,522;-0,744;4,878;-1,23;-0,589;-1,405;-0,739;-0,772
"*commentDate_3-4-2026";-0,214;-0,052;4,869;-0,027;-0,054;-0,044;-0,251;-0,05;-0,026;-0,267
"*i_0875";-1,07;32,237;1,865;-0,133;-0,269;-0,22;-1,258;-0,251;-0,132;-1,334
"*i_0876";-0,428;-0,104;1,537;-0,053;-0,108;-0,088;-0,503;-0,1;-0,053;1,008
"*i_0880";-0,045;-0,677;-0,025;-0,345;8,674;-0,571;0,923;-0,652;-0,343;-0,251
"*commentDate_28-12-2025";-22,253;333,255;0,419;-1,377;-8,835;9,344;-28,971;-8,895;6,652;0,258
"*commentDate_24-12-2025";-0,214;-0,052;4,869;-0,027;-0,054;-0,044;-0,251;-0,05;-0,026;-0,267
"*commentDate_27-12-2025";-3,539;0,578;38,522;0,005;0,028;-4,613;-12,832;-0,146;0,152;0,019
"*i_0886";-0,428;-0,104;-0,411;-0,053;-0,108;-0,088;1,114;-0,1;-0,053;1,008
"*postDate_20-12-2025";-1,498;1,299;0,659;-0,186;-0,377;-0,307;0,313;-0,351;-0,185;0,238
"*i_0888";-1,07;2,41;1,865;-0,133;-0,269;-0,22;0;-0,251;-0,132;-0,003
"*i_0906";-0,856;3,422;3,074;-0,106;-0,215;-0,176;-1,006;-0,201;-0,105;0,037
"*postDate_21-12-2025";-0,856;3,422;3,074;-0,106;-0,215;-0,176;-1,006;-0,201;-0,105;0,037
"*commentDate_25-12-2025";-10,63;1,052;-0,518;-0,478;18,561;173,832;-18,927;-7,129;-2,367;0,787
"*commentDate_26-12-2025";-60,583;-0,006;2,274;0,009;1,627;-2,734;16,291;-1,036;6,293;2,58
"*i_0936";-0,856;76,876;-0,822;-0,106;-0,215;-0,176;-1,006;-0,201;-0,105;-1,067
"*postDate_24-12-2025";-0,856;76,876;-0,822;-0,106;-0,215;-0,176;-1,006;-0,201;-0,105;-1,067
"*i_0939";-30,049;-4,23;-13,166;-4,024;-1,886;689,715;-11,061;-5,641;-0,206;8,077
"*postComments_132";-30,049;-4,23;-13,166;-4,024;-1,886;689,715;-11,061;-5,641;-0,206;8,077
"*postReposts_79";-31,126;-1,891;-11,057;-4,158;-2,086;663,362;-12,065;-5,889;-0,261;7,761
"*postDate_25-12-2025";-4,267;-0,272;-0,107;-0,699;11,656;272,388;-39,454;-10,652;-2,326;1,794
"*commentLikes_86";4,332;-0,312;-1,233;-0,159;-0,323;2,312;-0,044;1,866;-0,158;-1,6
"*commentDate_8-1-2026";-2,354;4,1;2,907;-0,292;0,361;14,529;-2,767;-0,552;-0,29;-0,947
"*commentLikes_153";0,019;-0,26;-1,027;6,021;-0,269;3,096;0;-0,251;-0,132;-0,003
"*commentLikes_198";-0,642;-0,156;-0,616;-0,08;-0,161;6,317;0,328;-0,15;-0,079;0,272
"*i_0940";-6,606;0,095;32,556;0,362;-1,042;-2,243;-3,368;-2,561;-1,347;1,257
"*postLikes_7000";-10,744;-0,079;52,358;0,759;-0,768;-3,124;-2,438;-1,774;-1,876;0,094
"*postComments_74";-6,606;0,095;32,556;0,362;-1,042;-2,243;-3,368;-2,561;-1,347;1,257
"*commentDate_6-1-2026";-0,428;-0,104;9,738;-0,053;-0,108;-0,088;-0,503;-0,1;-0,053;-0,533
"*i_0941";-1,104;23,338;8,872;-0,584;-1,184;-0,967;-5,536;-0,003;-0,581;-0,109
"*postLikes_2200";-80,643;0,975;0;-5,711;1,454;-5,992;25,214;96,479;0,158;-0,77
"*i_0942";-6,941;-0,629;-1,823;7,711;250,032;0,021;-10,826;-0,568;-1,135;-2,301
"*postReposts_22";-4,014;-1,465;-20,607;-1,157;4,148;-6,295;-0,06;33,853;68,321;1,553
"*commentLikes_78";-0,526;-0,937;0,342;0,631;29,633;-0,791;-4,529;-0,903;0,641;0,015
"*i_0943";1,547;0,209;1,734;-0,345;-0,699;-0,571;-3,27;-0,652;1,363;0,032
"*postComments_26";-9,774;-1,494;4,538;-0,388;-0,2;-1,89;-3,287;-2,515;48,031;7,238
"*i_0944";99,881;-0,67;-3,256;-1,169;-2,369;-1,934;-8,714;-2,209;-1,162;-1,458
"*postComments_71";99,881;-0,67;-3,256;-1,169;-2,369;-1,934;-8,714;-2,209;-1,162;-1,458
"*postReposts_39";140,017;-6,976;-17,396;-2,515;16,331;-0,064;-17,676;-10,996;-0,276;-1,384
"*i_0945";-4,496;-0,002;1,977;-0,558;47,223;-0,923;-0,442;-1,054;-0,554;-0,579
"*postComments_32";-28,307;7,248;0,514;18,524;47,903;-3,045;-13,571;12,528;-3,032;0,597
"*postDate_26-12-2025";-108,471;-1,166;14,267;-1,093;-0,291;-7,487;19,231;0,044;5,932;12,286
"*commentDate_5-1-2026";0,15;-0,208;0,179;-0,106;-0,215;-0,176;2,228;-0,201;-0,105;-1,067
"*i_0946";-4,282;4,302;-0,059;-0,531;0;0,031;7,731;0,002;-0,528;-1,471
"*i_0947";-6,21;-1,51;-0,216;37,766;14,558;-1,274;2,163;-0,112;-0,765;-2,002
"*postLikes_5800";116,061;-4,627;-9,592;-1,319;-4,498;-12,714;-61,405;-21,147;181,73;4,642
"*i_0948";-13,073;-3,18;-10,251;-1,622;-3,286;-2,683;169,759;-1,322;-1,611;-4,626
"*postComments_55";-26,072;14;0,026;-3,036;-6,108;14,465;23,527;-5,485;-1,602;-0,077
"*i_0950";-5,89;5,455;-0,405;4,257;13,93;0,105;-1,14;-1,908;-1,003;0,634
"*postReposts_19";-0,088;2,131;-2,85;0,112;24,29;-0,101;-4,959;-11,828;2,049;3,446
"*i_0951";-2,354;-0,573;2,907;-0,292;0,361;-0,483;0,353;4,349;-0,29;-0,947
"*i_0952";-9,909;-1,703;9,714;-0,318;-0,054;-2,947;0,027;128,91;-1,77;-13,184
"*commentLikes_299";-0,214;-0,052;-0,205;-0,027;-0,054;-0,044;-0,251;19,94;-0,026;-0,267
"*commentDate_9-1-2026";-0,214;-0,052;-0,205;-0,027;-0,054;-0,044;3,977;-0,05;-0,026;-0,267
"*i_0953";-60,509;-2,18;19,342;-5,757;-14,799;-2,495;-0,001;-11,72;26,127;58,033
"*postLikes_10800";-60,509;-2,18;19,342;-5,757;-14,799;-2,495;-0,001;-11,72;26,127;58,033
"*postComments_674";-60,509;-2,18;19,342;-5,757;-14,799;-2,495;-0,001;-11,72;26,127;58,033
"*commentLikes_672";0;0;0;0;0;0;0;0;0;0
"*commentLikes_340";0,51;-0,156;-0,616;-0,08;-0,161;-0,132;-0,754;-0,15;11,343;0,272
"*commentLikes_102";-0,008;0,293;-0,001;-0,319;0,259;-0,527;0,18;-0,602;-0,317;0,112
"*commentLikes_457";13,4;-0,26;-1,027;-0,133;-0,269;-0,22;0;-0,251;-0,132;-1,334
"*commentLikes_100";4,332;-0,312;1,127;-0,159;1,657;-0,264;-1,509;-0,301;-0,158;-1,6
"*i_0954";-1,284;25,908;1,127;-0,159;1,657;-0,264;-1,509;-0,301;-0,158;-1,6
"*postLikes_7300";-84,145;20,42;-8,777;23,751;0,032;484,43;-6,353;-0,776;-1,596;-0,25
"*i_0955";-5,996;5,833;0,099;-1,276;8,918;0;-1,726;0,23;-1,267;1,051
"*postDate_27-12-2025";-0,026;11,157;56,851;1,475;-0,031;-8,413;-21,087;-3,669;-1,493;-2,372
"*i_0956";-20,648;0,08;57,7;1,762;-0,028;-2,382;-8,888;-1,14;0,728;0,339
"*postComments_222";-20,648;0,08;57,7;1,762;-0,028;-2,382;-8,888;-1,14;0,728;0,339
"*postReposts_36";-72,22;10,978;5,452;-3,075;-3,665;-3,675;-4,569;-3,1;0,993;86,906
"*commentLikes_399";0,15;-0,208;0,179;-0,106;-0,215;-0,176;0,06;3,598;-0,105;-1,067
"*commentLikes_121";1,02;1,753;-0,001;-0,159;-0,323;2,312;-0,044;-0,301;-0,158;-1,6
"*commentLikes_185";-0,642;-0,156;-0,616;-0,08;-0,161;6,317;-0,754;5,381;11,343;-0,8
"*commentLikes_173";-0,214;-0,052;-0,205;-0,027;-0,054;-0,044;3,977;-0,05;-0,026;-0,267
"*i_0957";3,156;0,144;3,455;-0,372;-0,753;-0,615;-0,294;-0,702;-0,369;-1,631
"*postLikes_3300";-10,636;9,944;3,364;5,461;24,465;-2,691;-8,918;0,016;-0,731;0,012
"*i_0958";62,536;-0,005;-0,339;-0,25;-0,015;-2,771;-7,426;-1,411;-1,664;-3,753
"*commentLikes_469";-0,214;-0,052;-0,205;-0,027;-0,054;-0,044;-0,251;-0,05;-0,026;3,75
"*commentLikes_303";-0,856;-0,208;0,179;-0,106;-0,215;-0,176;0,06;-0,201;-0,105;2,017
"*i_0960";0,15;3,422;0,179;-0,106;-0,215;-0,176;0,06;-0,201;-0,105;-1,067
"*postReposts_14";-45,954;5,502;16,939;125,21;6,761;-8,691;0,209;6,517;-1,605;-18,559
"*i_0961";-4,004;0,008;5,688;-1,01;0,002;-0,234;4,721;0,02;-1,003;-2,536
"*commentDate_7-1-2026";-0,428;-0,104;-0,411;-0,053;-0,108;-0,088;1,114;-0,1;-0,053;1,008
"*i_0962";42,027;-1,719;-1,476;-0,877;-1,776;-1,45;-4,051;-1,656;0,028;0
"*i_0963";-8,662;42,127;32,031;19,171;-1,514;-2,683;-10,76;-1,322;-1,611;-3,373
"*postLikes_32400";-8,662;42,127;32,031;19,171;-1,514;-2,683;-10,76;-1,322;-1,611;-3,373
"*postComments_125";-8,662;42,127;32,031;19,171;-1,514;-2,683;-10,76;-1,322;-1,611;-3,373
"*postReposts_678";-8,662;42,127;32,031;19,171;-1,514;-2,683;-10,76;-1,322;-1,611;-3,373
"*commentDate_6-2-2026";-0,214;-0,052;-0,205;-0,027;-0,054;-0,044;-0,251;-0,05;-0,026;3,75
"*commentLikes_214";-0,214;-0,052;4,869;-0,027;-0,054;-0,044;-0,251;-0,05;-0,026;-0,267
"*i_0964";-0,642;-0,156;-0,616;11,261;-0,161;-0,132;0,328;5,381;-0,079;-0,8
"*postDate_28-12-2025";-19,785;441,773;-5,55;-2,899;-8,333;19,119;-35,083;-15,613;46,373;0,216
"*i_0965";-1,284;48,621;-1,233;-0,159;-0,323;-0,264;0,655;-0,301;-0,158;-1,6
"*i_0966";-4,788;523,627;-1,973;-1,569;-3,178;-0,925;-8,291;-2,964;-0,181;-9,067
"*postComments_152";-4,788;523,627;-1,973;-1,569;-3,178;-0,925;-8,291;-2,964;-0,181;-9,067
"*postReposts_56";-5,155;503,859;-2,243;-1,622;-3,286;-0,999;-5,387;-3,064;-0,211;-9,571
"*i_0967";-5,149;157,156;-4,407;-2,579;-6,922;34,263;-23,993;-8,312;11,115;2,5
"*postLikes_16100";-5,149;157,156;-4,407;-2,579;-6,922;34,263;-23,993;-8,312;11,115;2,5
"*postComments_389";-5,149;157,156;-4,407;-2,579;-6,922;34,263;-23,993;-8,312;11,115;2,5
"*postReposts_95";-5,149;157,156;-4,407;-2,579;-6,922;34,263;-23,993;-8,312;11,115;2,5
"*commentLikes_119";0,578;-0,364;-1,438;-0,186;-0,377;-0,307;0,313;22,327;-0,185;-1,867
"*i_0968";-1,615;-0,885;1,842;5,689;5,525;-0,747;-2,139;-0,853;0,746;0,063
"*i_0969";-3,797;9,64;-0,059;-1,835;-1,906;9,364;-17,384;-3,467;86,714;2,617
"*postComments_108";-3,797;9,64;-0,059;-1,835;-1,906;9,364;-17,384;-3,467;86,714;2,617
"*commentLikes_125";2,177;6,844;-1,644;-0,212;0,904;-0,351;-0,287;-0,401;-0,211;-0,352
"*i_0970";-3,402;-0,067;-0,557;-0,691;-0,085;-1,142;7,996;-1,305;2,728;0,539
"*i_0971";-0,856;76,876;-0,822;-0,106;-0,215;-0,176;-1,006;-0,201;-0,105;-1,067
"*postLikes_6000";167,216;7,051;-0,028;-9,785;-6,454;-10,48;-28,05;-12,672;-4,497;-1,614
"*i_0972";0,9;-1,25;-0,35;-0,637;-1,292;-1,055;2,622;-0,02;-0,633;0,225
"*postLikes_1000";0,043;-0,397;-0,326;-0,983;0,007;-1,626;0,413;-0,35;-0,977;2,885
"*postDate_29-12-2025";-6,315;-1,85;5,595;0,02;-5,329;-4,51;6,53;-0,923;11,036;-0,029
"*i_0973";-1,712;6,844;-1,644;-0,212;-0,43;-0,351;-2,012;-0,401;39,001;1,302
"*postLikes_3900";23,941;0,091;-0,488;-1,471;-16,78;0,004;-36,608;-10,575;14,827;22,235
"*i_0974";-15,674;-2,781;1,964;2,59;-8,1;-6,614;25,762;-0,689;10,1;-0,101
"*postComments_204";-15,674;-2,781;1,964;2,59;-8,1;-6,614;25,762;-0,689;10,1;-0,101
"*postReposts_145";-15,674;-2,781;1,964;2,59;-8,1;-6,614;25,762;-0,689;10,1;-0,101
"*commentLikes_182";-0,214;-0,052;-0,205;-0,027;-0,054;-0,044;3,977;-0,05;-0,026;-0,267
"*commentLikes_169";0,15;-0,208;3,074;-0,106;-0,215;-0,176;-1,006;3,598;-0,105;-1,067
"*commentLikes_349";-0,428;-0,104;-0,411;-0,053;-0,108;10,409;-0,503;-0,1;-0,053;1,008
"*i_0975";-5,567;0,417;8,446;-0,691;-1,399;8,068;-4,278;-0,049;-0,686;1,478
"*i_0976";7,29;-0,677;-0,804;-0,345;0,18;-0,571;-3,27;0,243;8,531;-0,251
"*i_0981";2,558;-0,36;6,767;-0,956;2,685;-1,582;-1,811;-0,316;-0,95;-2,143
"*postLikes_3800";0,3;-1,329;23,358;-1,569;1,387;-2,595;-4,969;1,778;-1,558;-3,002
"*i_0982";-0,263;0,728;-1,849;-0,239;-0,484;-0,395;-0,452;-0,451;2,624;6,447
"*postReposts_25";-75,634;-15,498;-2,54;0,583;-2,111;-25,231;376,156;0,66;0;-23,303
"*postDate_30-12-2025";-0,263;0,728;-1,849;-0,239;-0,484;-0,395;-0,452;-0,451;2,624;6,447
"*i_0001";-1,104;-1,146;27,536;-0,584;7,774;-0,967;-5,536;-1,104;-0,581;-0,729
