"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"inaperçu";0,475;1;1;1;1;1;1;1;1;0,053
"inadéquat";0,475;1;0,453;1;1;0,012;1;1;1;1
"inadapté";1;1;1;0,001;1;1;0,567;0,02;1;1
"imposant";1;1;1;1;1;1;0,044;1;1;0,602
"impopulaire";1;1;1;1;1;1;0,001;1;1;1
"implicitement";0,475;1;1;1;0,026;1;0,567;1;1;1
"impeccable";1;1;0,453;1;0,026;1;0,567;1;1;1
"immersion";0,475;1;1;1;1;1;0,567;0,02;1;1
"ilsuser_utilisateurice";1;0,023;0,453;1;1;1;0,567;1;1;1
"illégitime";0,026;1;1;1;1;1;0,567;1;1;1
"illustré";0,475;1;0,453;1;1;1;1;1;1;0,602
"illusoire";1;1;1;1;1;0,012;0,567;0,02;1;1
"ilan";0,026;1;1;1;1;1;1;1;1;0,602
"iii";1;1;1;1;1;1;0,044;1;1;0,602
"ii";1;1;0,022;1;1;1;0,567;1;1;1
"ignazio";0;1;1;1;1;1;1;1;1;1
"ig";1;1;0,453;1;1;1;1;1;1;0,053
"ifd";1;1;1;1;1;1;0,001;1;1;1
"idéaliser";1;1;0,453;1;1;1;0,567;1;1;0,602
"idole";1;1;1;1;1;1;0,044;1;1;0,602
"idee";1;1;0,453;0,001;0,026;1;1;1;1;1
"ide";1;0,023;1;1;1;1;0,044;1;1;1
"iceberg";1;1;1;1;0,026;1;0,044;1;1;1
"iban";1;1;0,453;1;1;1;0,567;1;1;0,602
"ib";0;1;1;1;1;1;1;1;1;1
"hôtellerie";1;1;1;1;1;1;0,044;1;1;0,602
"hérétique";1;1;0,453;1;1;1;0,567;1;0,001;1
"hérisson";1;0,023;0,453;1;0,026;1;1;1;1;1
"hécatombe";1;0,023;0,453;0,001;1;1;1;1;1;1
"hyn";1;1;1;1;1;1;0,567;1;0,001;0,602
"hydrate";1;1;1;1;0;1;1;0,02;1;1
"humide";0,475;1;0,453;1;1;1;1;1;0,001;1
"human";0;1;1;1;1;1;1;1;1;1
"hs";0,475;1;1;1;0,026;1;0,567;1;1;1
"hr";0,475;1;1;0,001;1;1;0,567;1;1;1
"hpi";1;1;0,453;1;1;1;0,567;1;1;0,602
"hors_la_loi";1;1;1;1;1;1;0,001;1;1;1
"horlogères";1;1;0,453;1;1;1;0,044;1;1;1
"hope";1;0,023;0,453;1;0,026;1;1;1;1;1
"hoodie";1;1;0,022;1;1;1;0,567;1;1;1
"hongrie";0,026;1;1;1;1;1;0,567;1;1;1
"hollande";0,475;1;0,453;0,001;1;1;1;1;1;1
"hispanique";0,475;1;1;1;1;1;1;1;1;0,053
"het";1;1;1;1;1;0;1;1;1;1
"helvète";1;1;1;1;0;0,012;1;1;1;1
"hectare";0,475;1;1;1;1;1;0,044;1;1;1
"hebdomadaire";1;1;1;1;1;1;0,044;0,02;1;1
"heart";1;1;0,453;1;0,026;0,012;1;1;1;1
"hazard";1;0,023;1;1;1;1;0,044;1;1;1
"haye";0,026;0,023;1;1;1;1;1;1;1;1
"hawaï";0,475;1;0,453;1;0,026;1;1;1;1;1
"harmoniser";1;1;1;1;1;1;1;0;1;0,602
"harmonie";0,475;1;1;0,001;1;1;1;1;1;0,602
"harceleurs";0,475;1;0,453;1;1;1;1;1;1;0,602
"hache";1;1;0,022;1;1;0,012;1;1;1;1
"habile";1;1;1;1;1;0,012;1;1;0,001;0,602
"gérard";1;1;0,453;1;0,026;1;0,567;1;1;1
"géothermie";1;1;1;1;0;1;1;1;1;1
"géo";1;1;0,453;1;1;1;1;1;1;0,053
"générées";1;1;0,453;1;1;1;0,567;1;1;0,602
"génocider";0;1;1;1;1;1;1;1;1;1
"gypaète";1;1;0,022;1;1;1;1;1;0,001;1
"gwer";1;1;0;1;1;1;1;1;1;1
"guitare";0,475;1;0,453;1;1;1;1;1;1;0,602
"gueux";1;1;0,453;1;0,026;1;0,567;1;1;1
"gucci";0,475;1;0,453;1;1;1;0,567;1;1;1
"groland";1;0,023;0,453;1;0,026;1;1;1;1;1
"gravier";1;1;0,453;0,001;1;0,012;1;1;1;1
"gravats";0;1;1;1;1;1;1;1;1;1
"gratos";0,475;1;1;1;1;1;0,044;1;1;1
"grassement";1;1;1;1;1;1;0,567;0,02;0,001;1
"graphistes";1;1;1;1;1;1;0,001;1;1;1
"gracieusement";0,475;1;1;1;0,026;1;0,567;1;1;1
"gouvernant";0,475;1;1;1;1;1;0,044;1;1;1
"gourou";1;1;0,453;1;1;1;0,567;1;1;0,602
"gore";1;1;1;1;1;1;1;1;1;0,001
"gonflable";1;1;1;1;0;0,012;1;1;1;1
"golfe";0,026;1;1;1;1;1;1;0,02;1;1
"golf";0,475;1;1;1;0,026;1;1;1;1;0,602
"golan";0;1;1;1;1;1;1;1;1;1
"glander";0,475;1;0,453;1;0,026;1;1;1;1;1
"gland";1;1;1;0,001;1;0,012;0,567;1;1;1
"glamour";0,475;0,023;1;1;0,026;1;1;1;1;1
"gifle";1;1;1;1;0;0,012;1;1;1;1
"geôle";0;1;1;1;1;1;1;1;1;1
"gex";1;1;1;0;1;1;0,567;1;1;1
"george";0,475;1;1;1;1;1;1;1;1;0,053
"gentillesse";1;0,023;1;1;1;1;0,567;1;1;0,602
"genocidaires";0,026;1;1;1;1;1;1;1;0,001;1
"geno";0;1;1;1;1;1;1;1;1;1
"generation";1;1;0,022;1;1;0,012;1;1;1;1
"gendarme";0,475;1;1;1;1;1;1;1;1;0,053
"gazé";0,475;1;0,453;1;1;1;1;1;1;0,602
"gavazzeni";0,475;1;1;1;1;1;1;1;1;0,053
"gangrène";0,026;1;1;1;1;1;0,567;1;1;1
"gangrené";0,475;1;0,453;1;1;1;1;1;1;0,602
"gamelle";1;1;1;1;0,026;1;0,044;1;1;1
"g3nocide";0;1;1;1;1;1;1;1;1;1
"féminité";1;1;1;1;0,026;0,012;1;1;1;0,602
"fédéralisme";1;1;1;1;1;1;0,044;1;1;0,602
"fâcheux";1;1;1;1;1;0,012;0,567;1;1;0,602
"fuyard";0,026;1;1;0,001;1;1;1;1;1;1
"fuiter";0,026;1;0,453;1;1;1;1;1;1;1
"frustrant";1;1;1;1;1;1;0,044;1;1;0,602
"frouzes";1;0,023;0,453;1;1;1;0,567;1;1;1
"frottement";1;1;1;0,001;0;1;1;1;1;1
"frique";1;1;1;1;1;1;0,044;1;1;0,602
"friedman";1;1;1;1;1;1;0,044;1;1;0,602
"friday";0,475;1;0,453;1;1;1;0,567;1;1;1
"frayer";0,475;1;1;0,001;1;1;1;1;1;0,602
"fraise";1;1;1;1;0;1;1;1;1;1
"fourche";0;1;1;1;1;1;1;1;1;1
"fourberie";0,475;1;1;0;1;1;1;1;1;1
"foulle";0;1;1;1;1;1;1;1;1;1
"foulard";1;1;1;1;1;0;1;1;1;0,602
"fouet";1;1;0,453;1;1;1;0,567;1;1;0,602
"formalité";0,475;1;1;1;0,026;1;0,567;1;1;1
"forfait";1;1;0,022;1;1;1;0,567;1;1;1
"forer";1;1;1;1;0;1;1;1;1;1
"fondateur";0,475;1;1;1;0,026;1;1;1;0,001;1
"follow";0,026;1;1;1;1;1;1;1;1;0,602
"foin";1;1;0,453;0,001;1;1;1;1;1;0,602
"fluidité";1;1;1;0;1;1;1;1;1;0,602
"floyd";1;0,023;1;1;1;1;1;1;1;0,053
"flingue";1;1;1;1;1;1;0,567;1;1;0,053
"flemmard";1;1;1;1;1;1;0,044;1;1;0,602
"flag";1;1;0,453;1;1;0;1;1;1;1
"fivem";1;1;0,453;1;1;0,012;0,567;1;1;1
"finalité";1;1;1;1;1;1;1;1;1;0,001
"fillette";0,026;1;1;1;1;1;0,567;1;1;1
"festif";1;1;0,453;1;1;1;0,044;1;1;1
"fesais";0,475;0,023;1;1;1;1;0,567;1;1;1
"fentanyl";0,026;1;1;1;1;1;1;0,02;1;1
"fendre";1;1;1;1;0;1;1;1;1;0,602
"federal";1;1;0,453;1;1;1;0,567;1;1;0,602
"fcpa";1;1;1;1;1;1;0,001;1;1;1
"faucon";0,026;1;1;0,001;1;1;1;1;1;1
"fatal";1;1;0,453;1;1;1;0,044;1;1;1
"fanatisme";0,475;1;0,453;1;1;1;1;1;1;0,602
"faf";0,475;1;0,453;1;1;1;0,567;1;1;1
"faculté";0,475;1;1;1;1;1;1;1;1;0,053
"fachiste";1;1;1;1;1;1;1;1;0;1
"facette";1;1;1;1;1;1;0,001;1;1;1
"extrème";0,475;1;1;1;1;1;1;1;0;1
"extrapoler";1;1;1;1;1;1;1;1;1;0,001
"externe";1;1;1;1;0,026;1;0,044;1;1;1
"expérimenter";1;1;1;1;1;1;0,001;1;1;1
"expropriation";0,475;1;1;1;1;1;0,567;1;0,001;1
"expirer";0,475;1;0,453;1;1;1;1;0,02;1;1
"experience";1;1;1;1;1;1;1;1;1;0,001
"exonérés";1;1;1;1;1;1;0,001;1;1;1
"existentiel";1;1;0,453;1;0,026;1;1;1;1;0,602
"exhibition";1;0,023;0,022;1;1;1;1;1;1;1
"excédent";1;1;1;1;0,026;1;0,567;0,02;1;1
"exceptionnellement";1;1;1;1;1;0,012;0,567;1;0,001;1
"evo";1;1;1;0,001;1;1;0,567;1;0,001;1
"euses";1;1;1;1;1;1;0,044;1;1;0,602
"etude";1;1;1;1;1;1;0,044;1;1;0,602
"etonne";1;1;0;1;1;1;1;1;1;1
"esquive";1;1;1;1;1;1;0,567;1;0,001;0,602
"esquisse";1;1;1;1;1;1;0,567;1;1;0,053
"esperons";0,026;1;1;1;1;1;1;1;1;0,602
"envergure";0,475;1;1;1;1;0,012;1;0,02;1;1
"entre_temps";1;1;1;1;1;1;0,567;0,02;1;0,602
"entonnoir";0,475;1;1;1;1;1;0,044;1;1;1
"ent";0,475;1;1;1;1;1;1;1;0,001;0,602
"ensoleillé";0,475;1;0,453;1;0,026;1;1;1;1;1
"enrichissant";1;1;0,453;1;1;1;0,044;1;1;1
"ennuyeux";1;1;0,453;1;1;1;0,567;1;0,001;1
"engorger";1;1;1;0,001;1;1;0,044;1;1;1
"enfumé";0,475;1;1;1;0,026;1;0,567;1;1;1
"enfuir";0,475;0,023;1;1;1;1;0,567;1;1;1
"enflammer";1;1;1;1;1;1;0,567;1;1;0,053
"endoctrinement";1;1;1;1;1;1;0,567;1;1;0,053
"encontre";1;1;1;1;1;1;0,567;1;1;0,053
"enclin";1;1;0,453;1;1;0,012;1;1;0,001;1
"encadrement";1;1;1;1;1;1;0,001;1;1;1
"en_catimini";0;1;1;1;1;1;1;1;1;1
"emprisonnement";0,026;1;1;1;1;1;1;1;1;0,602
"emplir";1;0,023;0,022;1;1;1;1;1;1;1
"empiriquement";1;1;1;1;1;1;0,567;1;1;0,053
"empiler";0,475;1;1;1;0,026;1;0,567;1;1;1
"emji_étoile";0,475;0,023;1;1;1;1;1;0,02;1;1
"emji_vélo";1;1;0,453;0;1;1;1;1;1;1
"emji_voiture_de_police_de_face";1;0;1;0,001;1;1;1;1;1;1
"emji_voilier";0,475;1;0,453;1;1;0,012;1;1;1;1
"emji_visage_mécontent_avec_bouche_ouverte";1;1;0,453;1;1;1;1;1;1;0,053
"emji_visage_en_colère_avec_des_cornes";1;1;0,022;1;1;1;0,567;1;1;1
"emji_visage_dans_les_nuages";0,475;1;1;0,001;1;1;1;0,02;1;1
"emji_v_de_la_victoire_peau_légèrement_mate";0,026;1;0,453;1;1;1;1;1;1;1
"emji_symbole_de_colère";0,475;1;0,453;1;1;1;0,567;1;1;1
"emji_soleil";1;1;0,453;0,001;1;1;0,567;1;1;1
"emji_robot";0,475;1;1;1;1;1;1;1;1;0,053
"emji_prince";1;0,023;1;1;1;1;1;1;1;0,053
"emji_pouce_vers_le_haut_peau_foncée";0,026;1;0,453;1;1;1;1;1;1;1
"emji_pouce_vers_le_bas_peau_moyennement_claire";1;1;0,453;1;1;1;0,044;1;1;1
"emji_porte_documents";0,026;1;1;1;1;1;0,567;1;1;1
"emji_poing_de_face";0,475;1;0,453;1;0,026;1;1;1;1;1
"emji_pierre_précieuse";1;0,023;0,453;1;1;1;1;1;1;0,602
"emji_parapluie_avec_gouttes_de_pluie";1;0,023;1;0,001;0,026;1;1;1;1;1
"emji_ours_en_peluche";0,475;1;0,453;1;1;1;0,567;1;1;1
"emji_ours";1;0,023;0,022;1;1;1;1;1;1;1
"emji_haute_tension";1;1;1;0,001;1;1;0,567;1;1;0,602
"emji_graphique_en_baisse";1;1;0,453;1;1;1;0,567;0,02;1;1
"emji_femme_qui_hausse_les_épaules_peau_mate";1;1;0,453;1;1;0,012;1;1;1;0,602
"emji_drapeau_soudan";0,026;1;1;1;1;1;0,567;1;1;1
"emji_drapeau_mali";0,026;0,023;1;1;1;1;1;1;1;1
"emji_drapeau_cap_vert";1;0;1;1;1;1;1;1;1;1
"emji_drapeau_blanc";0,475;1;0,022;1;1;1;1;1;1;1
"emji_couteau_de_cuisine";0,026;1;0,453;1;1;1;1;1;1;1
"emji_couronne";1;0,023;0,453;1;0,026;1;1;1;1;1
"emji_conifère";1;0,023;1;1;0,026;1;0,567;1;1;1
"emji_coeurs_qui_tournent";0,475;1;1;1;1;0,012;0,567;1;1;1
"emji_coeur_rose";1;0,023;1;1;1;1;1;1;0,001;0,602
"emji_chat_fatigué";1;1;0,453;1;1;1;1;1;0,001;0,602
"emji_chapiteau";1;1;0;1;1;1;1;1;1;1
"emji_bourgeon";1;0,023;1;1;1;1;1;1;1;0,053
"emji_boisson_chaude";1;1;0,453;1;0,026;0,012;1;1;1;1
"embêtant";0,026;1;1;1;1;1;1;0,02;1;1
"emblématique";1;1;0,022;1;1;1;0,567;1;1;1
"els";0,475;1;1;1;1;1;0,567;1;1;0,602
"electronique";1;1;0,453;1;1;1;1;0;1;1
"egos";1;1;0,453;1;1;1;1;1;1;0,053
"eglise";1;0,023;1;1;1;1;0,567;1;1;0,602
"effréné";1;1;1;1;0,026;1;0,567;0,02;1;1
"effarant";1;1;1;1;1;1;0,567;0,02;1;0,602
"effacement";0,475;1;1;1;1;1;0,567;1;1;0,602
"educ";1;1;1;1;1;1;0,567;0,02;1;0,602
"ecosse";1;1;0,453;1;1;1;0,567;1;1;0,602
"ecole";1;1;0;1;1;1;1;1;1;1
"easyride";1;1;0,022;1;1;1;1;0,02;1;1
"déviation";0,475;1;1;1;1;1;1;1;1;0,053
"déviance";1;1;1;1;1;1;0,044;1;1;0,602
"développé";1;1;1;1;0,026;1;0,044;1;1;1
"dévaster";0,475;1;1;1;0,026;1;0,567;1;1;1
"dévaloriser";1;1;0,453;1;1;1;0,044;1;1;1
"déterminant";1;1;1;1;1;0,012;0,567;1;1;0,602
"désuet";0,475;1;0,022;1;1;1;1;1;1;1
"désespérément";0,475;1;0,453;1;1;1;1;1;1;0,602
"désavantage";0,475;1;1;1;1;1;0,567;1;0,001;1
"désactiver";1;1;1;1;1;1;0,567;0,02;1;0,602
"dérivé";1;1;1;1;0,026;0,012;0,567;1;1;1
"dérision";0,475;1;1;1;1;1;0,567;1;1;0,602
"déraper";0,026;1;1;1;1;1;1;1;0,001;1
"dépositaire";0,026;1;1;1;1;1;1;1;1;0,602
"déporter";0,475;1;1;0,001;1;1;1;1;1;0,602
"dépit";1;1;1;1;1;0,012;0,044;1;1;1
"dénier";0;1;1;1;1;1;1;1;1;1
"démolir";0,475;1;0,453;1;1;1;1;1;1;0,602
"démentir";1;1;1;1;1;1;1;1;1;0,001
"démentiel";1;1;0,453;1;0;1;1;1;1;1
"démantèlement";0,475;1;1;1;1;1;0,044;1;1;1
"démanteler";0,475;1;1;1;1;1;1;1;1;0,053
"délétère";0,475;1;1;1;1;1;0,044;1;1;1
"déloyal";1;1;1;1;0;1;0,567;1;1;1
"déloger";0,475;1;0,453;0,001;1;1;1;1;1;1
"dégoût";0;1;1;1;1;1;1;1;1;1
"défectueux";0,475;1;1;1;1;0,012;1;1;1;0,602
"défavorable";0,475;1;1;1;1;1;1;1;0,001;0,602
"défaillance";1;1;1;1;1;1;0,044;1;1;0,602
"déculpabiliser";1;1;1;1;0,026;1;0,044;1;1;1
"décrocher";1;1;1;1;1;1;0,044;1;1;0,602
"décourager";1;1;1;1;1;1;0,001;1;1;1
"découdre";1;1;1;1;0,026;1;0,567;1;1;0,602
"décorer";1;1;0,022;1;1;1;1;1;1;0,602
"décerner";0,026;1;1;1;1;1;1;1;1;0,602
"déception";1;1;1;1;1;1;1;1;1;0,001
"décence";1;1;0,453;1;1;0,012;0,567;1;1;1
"décapitation";0,026;1;1;1;1;1;1;0,02;1;1
"décadence";0,475;1;1;1;1;1;0,567;1;1;0,602
"déblatérer";0,475;1;0,453;1;1;1;0,567;1;1;1
"dynastie";1;1;1;1;1;0,012;0,044;1;1;1
"dumping";1;1;1;1;1;1;0,567;0,02;1;0,602
"dubitatif";0,475;1;1;1;1;1;1;1;0,001;0,602
"dorer";0,475;1;1;1;1;1;1;0,02;1;0,602
"documenté";0,475;1;0,453;1;1;1;1;1;1;0,602
"docteur";0,475;0,023;1;1;1;1;1;1;1;0,602
"docile";1;1;1;1;1;1;0,567;0;1;1
"dlc";0,475;1;0,022;1;1;1;1;1;1;1
"djihadistes";0;1;1;1;1;1;1;1;1;1
"diverger";1;1;1;1;1;1;1;1;0,001;0,053
"divergent";0,475;1;1;1;1;1;1;1;0,001;0,602
"distributeur";0,475;0,023;1;1;1;1;1;1;1;0,602
"distiller";1;1;1;1;1;1;0,044;1;1;0,602
"disproportion";0,475;1;1;1;1;0,012;0,567;1;1;1
"discrétion";1;0,023;0,453;1;1;1;1;1;1;0,602
"discréditent";0,026;1;1;1;1;1;1;1;1;0,602
"diplomatiquement";0;1;1;1;1;1;1;1;1;1
"dino";1;1;0,022;1;1;1;1;1;1;0,602
"dilapider";1;1;0,453;1;1;1;0,044;1;1;1
"diktat";1;1;1;1;1;0,012;1;1;0;1
"digeste";1;0,023;1;1;0,026;1;1;1;1;0,602
"differents";1;1;1;1;1;1;0,567;1;1;0,053
"die";1;0,023;0,022;1;1;1;1;1;1;1
"dicton";1;0,023;1;1;1;1;0,567;1;0,001;1
"dick";0,475;1;1;1;0,026;1;1;1;1;0,602
"diamant";1;1;0,453;1;0;1;1;1;1;1
"dgpc";0,026;1;1;1;0,026;1;1;1;1;1
"deverait";1;1;0,453;0,001;1;1;1;0,02;1;1
"deutsch";1;1;0;1;1;1;1;1;1;1
"detruire";0,026;1;0,453;1;1;1;1;1;1;1
"destinée";0,026;1;1;1;1;1;0,567;1;1;1
"deplus";1;1;1;1;1;1;0,001;1;1;1
"depardieu";1;1;0,453;1;1;1;1;0,02;1;0,602
"denier";1;1;0,453;1;1;1;0,567;1;1;0,602
"democrates";1;1;1;1;1;1;1;1;0;0,602
"dej";1;1;0,453;1;0,026;1;1;1;1;0,602
"degats";0,026;1;1;1;1;1;1;0,02;1;1
"defund";0,475;1;1;1;1;1;1;1;1;0,053
"decision";1;1;0,453;0,001;1;1;0,567;1;1;1
"debiles";1;1;0;1;1;1;1;1;1;1
"debile";1;1;1;1;1;1;0,567;1;1;0,053
"debat";1;1;0,453;1;1;1;1;1;1;0,053
"davos";1;1;1;1;0,026;1;0,044;1;1;1
"daron";1;1;1;1;1;0,012;1;1;1;0,053
"darius";1;1;1;1;1;0,012;0,567;1;1;0,602
"dard";1;1;1;1;1;1;0,567;0,02;1;0,602
"daech";0,026;1;1;1;1;1;1;0,02;1;1
"cérémonie";1;0,023;0,453;1;0,026;1;1;1;1;1
"cérébral";1;1;1;1;0,026;1;0,044;1;1;1
"célébration";1;1;0,022;1;1;1;0,567;1;1;1
"câlin";0,475;1;0,022;1;1;1;1;1;1;1
"cyclique";1;1;1;1;0,026;1;1;1;1;0,053
"cuve";1;1;1;1;0;1;1;1;1;1
"cupidité";0,475;1;1;1;1;1;1;1;1;0,053
"cumuler";1;1;1;1;1;1;0,044;0,02;1;1
"cuisson";1;1;0,453;1;0,026;1;1;1;1;0,602
"cuisinier";1;0,023;0,453;1;1;1;0,567;1;1;1
"cueillette";1;1;1;1;0,026;1;1;1;1;0,053
"css";1;1;1;1;1;1;0,567;0;1;1
"créancier";1;1;1;1;1;1;0,044;0,02;1;1
"crânien";1;1;1;0,001;1;1;0,567;1;1;0,602
"crs";1;1;0,453;1;0,026;1;0,567;1;1;1
"croûte";1;1;1;1;0,026;1;0,567;1;1;0,602
"croisade";0,475;1;0,453;1;1;1;1;1;1;0,602
"cro";1;1;0;1;1;1;1;1;1;1
"cristo";1;1;0,022;1;1;1;1;1;1;0,602
"cribler";0,026;1;1;1;0,026;1;1;1;1;1
"creer";0,026;1;1;1;1;1;0,567;1;1;1
"crayon";0,475;1;1;1;1;1;0,567;1;1;0,602
"craquer";0,475;0,023;1;1;1;1;1;0,02;1;1
"crampon";1;1;0,022;1;1;1;1;1;1;0,602
"crade";1;1;1;0,001;1;1;1;1;1;0,053
"cpp";0,475;1;1;1;1;1;0,567;1;1;0,602
"cow_boy";0,475;1;1;1;1;1;1;1;1;0,053
"coutera";1;1;1;1;1;1;1;0;1;1
"courtois";1;1;0,453;1;1;1;1;1;1;0,053
"couronner";0,026;1;1;0,001;1;1;1;1;1;1
"cotiseront";1;1;1;1;1;1;0,001;1;1;1
"corrélée";1;1;1;1;1;1;0,044;1;1;0,602
"correspondance";1;0,023;1;0,001;1;1;0,567;1;1;1
"coquille";1;1;0,453;1;0,026;1;1;1;1;0,602
"coque";1;1;1;1;0;1;0,567;1;1;1
"coq";1;1;0,453;1;0,026;1;1;0,02;1;1
"convoquer";0,475;1;0,022;1;1;1;1;1;1;1
"convivialité";1;1;0,022;1;0,026;1;1;1;1;1
"conventionnel";1;1;1;1;0;1;1;1;1;0,602
"convaincant";1;1;0,453;1;1;1;1;0,02;1;0,602
"contributeurs";1;1;1;1;1;1;1;1;0;0,602
"contrevenant";0,475;1;1;1;1;1;1;1;1;0,053
"contreproductif";1;1;1;1;0,026;0,012;1;1;1;0,602
"contracter";0,475;1;1;1;0,026;1;0,567;1;1;1
"contraceptif";0,026;1;1;1;1;1;1;0,02;1;1
"contest";1;0;1;1;1;1;1;1;1;1
"consolider";0,026;1;1;1;1;1;0,567;1;1;1
"consoler";1;1;0,453;0,001;1;0,012;1;1;1;1
"connard";0,475;1;0,453;1;1;1;1;1;1;0,602
"conjointement";0,026;1;1;1;1;1;0,567;1;1;1
"conforter";1;1;1;1;1;0,012;1;1;1;0,053
"confortablement";0,475;1;0,453;1;1;1;1;1;1;0,602
"conformité";0,475;1;1;1;1;1;0,567;0,02;1;1
"conflict";0,475;1;1;1;1;1;1;1;1;0,053
"confisquer";0,475;1;1;1;1;1;0,567;1;1;0,602
"conditionné";1;1;1;1;1;0,012;0,044;1;1;1
"concorder";1;1;0,453;1;0,026;1;1;1;1;0,602
"comptoir";1;0,023;1;1;1;1;1;1;1;0,053
"compréhensif";1;0,023;0,453;1;1;1;0,567;1;1;1
"compresser";1;1;0,453;1;1;1;0,044;1;1;1
"comportments";1;1;1;1;1;1;0,044;1;1;0,602
"complétement";1;1;0,453;1;1;0,012;0,567;1;1;1
"complexer";1;0,023;1;1;1;0,012;1;1;1;0,602
"compatible";0,475;1;1;0,001;1;0,012;1;1;1;1
"comms";0,475;1;0,022;1;1;1;1;1;1;1
"commentes";1;1;1;1;1;1;1;1;1;0,001
"commentateur";1;1;1;1;1;1;0,567;0;1;1
"combustion";1;1;1;1;0;1;1;1;1;1
"combiner";1;1;1;1;1;0,012;1;1;1;0,053
"combinaison";1;1;0,453;1;1;0,012;1;1;1;0,602
"colporter";0,026;1;1;1;1;1;1;1;0,001;1
"colorant";1;1;0,453;1;0,026;1;1;1;1;0,602
"colonne";1;1;1;1;1;1;0,567;1;1;0,053
"collision";1;1;1;0,001;1;1;1;0,02;1;0,602
"colline";0,475;1;1;1;0,026;1;0,567;1;1;1
"coke";1;1;0,022;1;1;1;0,567;1;1;1
"cohabiter";0,475;1;1;1;1;1;0,567;1;1;0,602
"cocotte";1;0,023;1;1;1;1;1;1;1;0,053
"cocaïne";1;1;1;0,001;1;1;0,567;0,02;1;1
"cocasse";1;1;1;1;1;0,012;0,567;1;1;0,602
"clément";1;1;1;1;1;0,012;0,567;1;1;0,602
"clouer";1;1;1;1;0;0,012;1;1;1;1
"cloche";1;1;0,022;1;1;1;1;1;1;0,602
"clivage";1;1;1;1;1;0;1;1;0,001;1
"clause";0,475;1;1;1;1;1;0,567;0,02;1;1
"classé";1;1;1;1;0,026;1;1;1;1;0,053
"clash";1;1;0,022;1;1;1;0,567;1;1;1
"clarté";0,475;1;1;1;1;1;1;1;0,001;0,602
"claquette";1;1;0;1;1;1;1;1;1;1
"claquer";1;1;1;1;1;0,012;0,567;1;1;0,602
"city";1;1;0,453;1;0,026;1;1;1;1;0,602
"circulaire";1;0,023;1;1;1;1;0,567;1;1;0,602
"cingler";1;0;0,453;1;1;1;1;1;1;1
"cimetière";0;1;1;1;1;1;1;1;1;1
"chávez";0,475;1;0,453;1;1;1;1;1;0,001;1
"christianisme";0,026;1;1;1;1;1;1;1;1;0,602
"choupette";1;1;0,453;1;1;0,012;1;1;1;0,602
"chouine";1;1;1;1;0,026;1;1;1;1;0,053
"chiite";0,026;1;0,453;1;1;1;1;1;1;1
"chemise";1;1;0,453;1;1;1;1;1;1;0,053
"charline";0,475;1;0,453;1;0,026;1;1;1;1;1
"chandelle";1;1;0,453;1;1;1;0,044;1;1;1
"champi";0,475;1;0,022;1;1;1;1;1;1;1
"chambouler";1;1;1;1;1;1;0,567;1;1;0,053
"chaleureux";1;1;0,453;1;1;1;0,567;0,02;1;1
"chaire";1;1;1;1;1;0,012;0,044;1;1;1
"chair";1;1;0,022;1;1;1;1;1;1;0,602
"chaines";1;1;1;1;1;1;0,044;1;1;0,602
"chagrin";1;0,023;0,453;1;1;0,012;1;1;1;1
"chad";0,475;1;1;1;1;0;1;1;1;1
"cgn";1;1;0,453;1;0,026;1;0,567;1;1;1
"cessation";0;1;1;1;1;1;1;1;1;1
"cervelas";1;1;0,453;1;1;1;1;1;1;0,053
"centimètre";1;1;1;0,001;1;1;1;1;1;0,053
"center";0,026;1;1;1;1;1;0,567;1;1;1
"cbd";1;1;0,453;1;1;1;1;1;1;0,053
"cb";1;1;1;1;1;1;1;0;1;1
"catalogue";1;1;0,453;1;1;1;0,567;0,02;1;1
"castro";0,026;1;0,453;1;1;1;1;1;1;1
"caste";1;1;1;1;1;1;0,001;1;1;1
"casserole";1;1;1;1;0,026;1;1;1;1;0,053
"casi";0,475;1;1;1;1;1;0,567;0,02;1;1
"casanier";1;1;1;1;1;1;0,044;0,02;1;1
"carlos";0,026;1;1;1;1;1;0,567;1;1;1
"capturer";0,475;1;1;1;1;1;0,567;1;1;0,602
"captivité";0,475;1;1;1;1;0,012;0,567;1;1;1
"candidature";1;1;1;1;1;1;0,044;1;1;0,602
"camping";1;1;0,022;1;1;1;0,567;1;1;1
"camoufler";0,475;1;0,022;1;1;1;1;1;1;1
"calibre";0,475;1;1;1;1;1;0,044;1;1;1
"calculette";1;1;0,453;1;0,026;1;0,567;1;1;1
"cadrer";0,475;1;1;1;1;1;0,567;1;1;0,602
"cadence";0,475;1;1;0,001;1;1;1;1;1;0,602
"cachette";1;1;0,022;1;1;1;0,567;1;1;1
"cachet";1;1;0,453;1;1;1;1;1;0,001;0,602
"cabinet";0,475;1;1;1;1;1;0,567;0,02;1;1
"buste";1;1;0,453;1;1;1;1;1;1;0,053
"burnouts";1;1;1;1;0,026;1;0,044;1;1;1
"bull";1;1;0,453;1;1;0;1;1;1;1
"brélaz";1;0,023;0,453;1;1;1;1;1;1;0,602
"brics";0,475;1;0,453;1;1;1;0,567;1;1;1
"brebis";0,475;1;1;1;1;1;1;1;1;0,053
"brasser";1;1;1;1;1;1;1;1;1;0,001
