"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"-*fannyhjink";5,661;-0,148;3,769;-0,101;-0,575;-1,429;-1,432
"-*dominiquedelugre";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*dav_dav_sur_fbk";-0,636;-0,074;9,344;-0,05;-0,287;-0,714;0,576
"-*clem_therapie_relationnelle";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*rosinacaruso5";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*nathalie_garry";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*lol_7474";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*cendrine_surel";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*caroline_slowliving";-0,318;-0,037;20,639;-0,025;-0,144;-0,357;-0,358
"-*gervald85";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*mamb_alou";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*helios93160";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*emmaaaanuuuuelle";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*maryoflovers";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*laveur18";-0,636;-0,074;9,344;-0,05;-0,287;0,578;-0,716
"-*elisalang642024";6,295;-0,074;-0,097;-0,05;-0,287;-0,714;-0,716
"-*yannickleyas";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*n_victorretali";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*annettemapi";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*v_delpierre";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*felix_hugon";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*eddysmith_lartseyne";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*lisedehan";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*yzafyk";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*kikicoste1943";-0,953;-0,111;-0,145;-0,075;20,889;-1,072;-1,074
"-*eivlys4";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*laurent_kobi";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*frederiquerotarski";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*marins_deau_douce_portalban";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*emmy_7851";-0,636;-0,074;-0,097;-0,05;-0,287;5,6;-0,716
"-*iane_lys";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*fattaalex";-0,636;-0,074;-0,097;-0,05;-0,287;5,6;-0,716
"-*julien_murmures_sauvages";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*getou1959";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*alex_de_moliets";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*_yannis_gnd";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*arretdeco";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*lalanne_philippe";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*fadiparis";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*mardi19janvier";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*singuliervegetal";0;0;0;0;0;0;0
"-*nicuum";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*ravenadja";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*bernpolet";-0,636;-0,074;-0,097;-0,05;-0,287;5,6;-0,716
"-*jl_pomie";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*louloub_art";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*lespetitsc";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*go_rihannalav";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*cecilekron";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*cec_sjaa";-0,318;-0,037;20,639;-0,025;-0,144;-0,357;-0,358
"-*marlinehoua";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*tiger_493063";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*frosioboucheret";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*jeremyparotte";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*clarissedelauriston";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*cathy_12813";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*wanderlust111213";-0,182;-0,222;-0,291;-0,151;-0,862;-2,143;10,032
"-*cha_gth";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*christopheb_avril";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*couleursdunord";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*wildrawyoga";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*dejoieelisabeth";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*andre_2vaivr";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*pve13";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*vignaud292";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*sophiamontonna";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*mimi_earthplanet";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*sithka_so";0;0;0;0;0;0;0
"-*_mariejo_83";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*sanara34";0;0;0;0;0;0;0
"-*le_verger_de_bosjean";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*beablandi";3,52;-0,185;-0,242;-0,126;3,429;-1,786;-1,79
"-*chryssoulaaa_chmriss";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*moredaaurora";0,002;-0,148;-0,194;-0,101;0,564;-0,004;-0,004
"-*veroniquegrandmaison";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*patapouf224";-0,636;-0,074;-0,097;-0,05;-0,287;0,578;0,576
"-*benedetti_delphine";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*jochen_bchrt";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*christina_deleu";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*fati_katyy";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*celinelucielionbrung";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*mllemaloneblue";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*5627_christian";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*mfquebec2005";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*liloumozi";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*xfloflowx";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"-*calvigabrielle54";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*iamme8425";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*ritacake000";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*bigmouf10";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*zorro_des_champs";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*des_pepites_pour_ombeline";-0,636;-0,074;9,344;-0,05;-0,287;0,578;-0,716
"-*florian_etienne_942";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*nana_geller";0,002;-0,148;3,769;-0,101;-0,575;1,157;-1,432
"-*mad_wheely";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*dedejojo84";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*chanpoesietaoiste";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*angie_lesangels";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*shadyc2023";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*oreo_company";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*mikimilouille";-0,318;-0,037;-0,048;39,745;-0,144;-0,357;-0,358
"-*alkemiya_plantes";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*osouffledesmots37";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"-*fer_et_steel";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"-*lecollegefoufoufou";0,002;-0,148;-0,194;-0,101;-0,575;4,889;-1,432
"-*margot_naturophylle";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*3_with_the_dog";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*cie_ouragane";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*meurrens_judith";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*sylvmel62";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*lolacatalogne";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*bilger_artiste";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*des_trucs_et_des_bidules";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*nature_reveuse";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*ippolito_angelo";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*toustemps";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*barbarapicts";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*paulincham";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*bagotsylvie6892";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*fafabel71";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*emlt16_";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*nboissybelhocine";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*frasserencappellin";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*gaelle_cassaigne";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*tassabaghi";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*soizic_kiu";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*sophie_gomez_38";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*evlyne77";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*bodygirl_fitness13";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*bartpumpkin";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*jojo_prtpn";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*cecileortega430";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*davidsolena_music";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*cloetsespoules";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*mozpas";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*amaurine_dep";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*tamene_anissa";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*ploukpol";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*lykorne_emma_licornophile";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*lamadeleinecitron";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"-*kantum_formations";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*avonyeucreations";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*raphael_inferlols";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"-*_copyright_moi";-0,636;-0,074;-0,097;-0,05;2,553;-0,714;0,576
"-*christianbaur61";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*elsicka_sch";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*i_ste_ric";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*commentLikes_932";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*maohililo";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*melusinefrimaux";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*isabellecauchois_autrice";-2,542;10,675;-0,388;-0,201;1,128;0,516;-0,792
"-*cathylejuste";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*carolinemyla";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*lililucialg";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*tajine2023";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*chriscajou";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*cartoparadis";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*cecemamounette";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*lavachequireve";-0,636;-0,074;-0,097;-0,05;13,926;-0,714;-0,716
"-*praticien_emotionnel";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*nicmomat";-0,636;-0,074;-0,097;-0,05;-0,287;5,6;-0,716
"-*corinnebourgoin";-0,636;-0,074;-0,097;-0,05;2,553;0,578;-0,716
"-*bonheur_en_soi_";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*estelle_ludmila";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*macvero_";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*cdsb_green_and_run";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*gislaineduboc";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*sylyogini";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*commentLikes_213";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*unevieenpassant";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*robbi_val_d_herens";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"-*bazarmalin";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*92_dodiceva";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*o_corail13";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*jamaline16";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*nniviere";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*maud_l_a_i";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*rebel_naturelens";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*emrysliset";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*emmasoleenaa";0,139;-0,111;-0,145;-0,075;1,179;0,076;-1,074
"-*sodef581";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*julesdrox";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*aureliencordonnier13";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*sophiematthey";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*jeanrouze";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*luciennegoletta";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*moonycatch";-1,32;0,061;-1,067;-0,554;0,634;0,01;1,134
"-*jaiembrasselaubedete";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*lasourcedebonheur";0,733;-0,074;-0,097;-0,05;2,553;-0,714;-0,716
"-*lemouelcatherine";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*commentLikes_417";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*shirdalene";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*natalia_c_costa";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*love27anki";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*francis_moussa";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*a_0853";-0,369;-0,259;-0,339;-0,176;-1,006;7,347;-0,526
"*postDate_16-5-2025";-0,369;-0,259;-0,339;-0,176;-1,006;7,347;-0,526
"-*joebranch99";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*sylvie_fatton";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"*a_0854";0,049;-1;-0,052;-0,68;-0,653;4,578;-0,857
"*postDate_18-5-2025";0,049;-1;-0,052;-0,68;-0,653;4,578;-0,857
"-*mirtille5457";0;0;0;0;0;0;0
"-*fildariane39";6,295;-0,074;-0,097;-0,05;-0,287;-0,714;-0,716
"-*carolinevitelli_michelangelina";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*cath_ch_cathy";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*_carole_bes_";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*bpmaie";0;0;0;0;0;0;0
"-*musee_liciniusclonassurvareze";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*ania_nature_paix";0,139;-0,111;-0,145;51,671;-0,431;-1,072;-1,074
"-*tomwnt";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*salopepette_";-0,636;-0,074;-0,097;-0,05;2,553;0,578;-0,716
"-*bao_babe_90";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*a_0855";1,262;-3,543;-7,101;-0,72;-2,513;-21,15;49,822
"*postLikes_35000";1,262;-3,543;-7,101;-0,72;-2,513;-21,15;49,822
"*postComments_360";1,262;-3,543;-7,101;-0,72;-2,513;-21,15;49,822
"*postReposts_98";1,262;-3,543;-7,101;-0,72;-2,513;-21,15;49,822
"*postDate_19-5-2025";1,262;-3,543;-7,101;-0,72;-2,513;-21,15;49,822
"*commentDate_28-3-2026";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*janou9231";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*commentDate_24-10-2025";10,821;0,859;-0,781;-1,26;-0,299;-1,786;-1,045
"-*charlotte040351";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*commentDate_12-10-2025";-1,772;-1,855;0,051;-2,472;-0,496;3,554;0,913
"-*selimsuyo";0;0;0;0;0;0;0
"-*krixxl93";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*winnyyylecalme";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*mariannehambersin";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*commentDate_19-9-2025";-3,815;0,68;1,091;1,427;-2,038;0,199;1,589
"-*fdmpaintings";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*louloualem";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*baboun2218";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*sebastien_ve";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*robertpochic";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*masa_lisalima";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*jack_nife01";0,733;-0,074;-0,097;-0,05;-0,287;0,578;-0,716
"-*baszynskirita";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*sylvaingalleri";-0,318;-0,037;-0,048;39,745;-0,144;-0,357;-0,358
"-*aubonheurdesdemoisellesdeparis";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*pepeffi";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*patriciarigoct";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*marion_et_images";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*wildemannhuche";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*michgerabensimikeregasiben";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*vermeire_patrick61";0;0;0;0;0;0;0
"-*roberto_esteban_official";-0,636;-0,074;-0,097;-0,05;-0,287;-0,714;5,586
"-*flouille2a";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*valye_74";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*bustelovers";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*siakzele8";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*walmarc59";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*stevens_paris75";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*yseultmackowiak";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*matthieubecquart";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*jlien_nl";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*guillaumesaupin";0,733;-0,074;-0,097;-0,05;2,553;-0,714;-0,716
"-*dinguerie81";0;0;0;0;0;0;0
"-*jorgeforfun";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*axelmacky";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*sabchasa";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*cedrickellerbadi";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*nat_lju";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*jaymesanita";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*derothschildalienor";-0,636;-0,074;-0,097;-0,05;-0,287;-0,714;5,586
"-*ebinercharles";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*antibdh999";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*stagerwood";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*marie_amar26";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*shiryu1084";-1,271;-0,148;-0,194;-0,101;-0,575;-1,429;11,173
"-*valeri7001";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*laurent_malagoli";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*annick_robert_7773";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*sassenach_beauchamp";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*diane_l_b";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*branerbernard5";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*chloedrmngt";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*mariefarell";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*pierre_dos_santos_119";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"-*verochic_79";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*sylg700";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*barbot_julien";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*keyz_lh";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*fabrice_richard_98499";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*davidmariehelene638";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*catalan92";-0,636;-0,074;-0,097;-0,05;-0,287;5,6;-0,716
"-*francescochiusano";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*jrullier9";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*nanounatou06";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*dionimarincastillo";0;0;0;0;0;0;0
"-*baba_chakra";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*yipman87";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*irene_aubry";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*isabelle_kiener";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*ninho_xx";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*flip_legrand";-1,271;-0,148;-0,194;-0,101;-0,575;-0,004;4,874
"-*gregorwilde";0;0;0;0;0;0;0
"-*claudiabluelili";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*carron_noel";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*rebechantal";-0,636;-0,074;-0,097;18,886;2,553;-0,714;-0,716
"-*miniauber";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*francois28_08";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*g_feiss_priv";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*epquid2";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*lucas_virginy";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*francoisefrancois2012";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*jimex2nim";0,733;-0,074;-0,097;-0,05;-0,287;-0,714;0,576
"-*aicha_chaibeddera";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*lecomplainer";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"*commentLikes_220";2,969;-0,111;5,611;-0,075;-0,431;-1,072;-1,074
"-*schwitzguebel9";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*yaqueen941";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*oscabote";-0,318;-0,037;-0,048;-0,025;-0,144;-0,357;2,793
"-*lilian_brdr";-0,318;-0,037;-0,048;-0,025;6,963;-0,357;-0,358
"-*christianrudaz";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"-*dagornejeff";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*reboulnicole";5,661;-0,148;-0,194;-0,101;-0,575;-0,004;-1,432
"-*quaegebeurmarc";-0,318;-0,037;-0,048;-0,025;-0,144;2,8;-0,358
"-*ludovic_balland";3,147;-0,037;-0,048;-0,025;-0,144;-0,357;-0,358
"*commentDate_16-10-2025";-7,169;-2,745;2,045;-1,865;-0,011;-0,843;16,734
