"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10";"classe 11";"classe 12";"classe 13";"classe 14";"classe 15";"classe 16";"classe 17";"classe 18";"classe 19";"classe 20";"classe 21";"classe 22"
"beaucoup";-0,252;1,638;-0,336;2,005;-0,483;0,522;-0,228;-0,252;0,718;-0,312;-0,433;-0,348;0,814;-0,276;-0,558;-0,228;-0,396;-0,47;-0,409;4,606;-0,52;1,437
"90";-0,284;-0,365;-0,378;-0,324;-0,544;-0,615;-0,257;-0,284;-0,544;-0,351;-0,488;1,127;-0,516;-0,311;0,327;12,936;-0,446;-0,53;0,791;3,751;0,412;1,127
"5";11,463;1,301;-0,378;-0,324;0,515;-0,615;-0,257;-0,284;-0,544;-0,351;-0,488;1,127;0,595;1,745;-0,629;-0,257;6,305;-0,53;-0,46;-0,629;-0,586;-0,392
"4";-0,22;-0,283;1,961;-0,251;-0,422;-0,477;-0,2;-0,22;-0,422;-0,272;-0,378;1,848;1,111;-0,241;-0,488;3,522;9,069;1,052;-0,357;-0,488;-0,455;-0,304
"surtout";-0,316;1,038;0,96;1,318;-0,605;3,206;-0,286;-0,316;0,364;1,124;0,508;-0,436;-0,574;-0,346;-0,7;1,996;-0,497;-0,589;-0,512;0,211;-0,652;-0,436
"pourtant";-0,284;-0,365;-0,378;9,7;-0,544;-0,615;-0,257;-0,284;0,515;-0,351;-0,488;1,127;0,595;-0,311;3,751;-0,257;-0,446;0,554;-0,46;0,327;-0,586;-0,392
"là";-0,284;-0,365;-0,378;-0,324;-0,544;0,354;-0,257;-0,284;0,515;-0,351;-0,488;1,127;-0,516;10,238;0,327;-0,257;-0,446;-0,53;-0,46;0,327;0,412;1,127
"loin";-0,22;-0,283;-0,293;2,51;-0,422;-0,477;-0,2;-0,22;6,998;-0,272;1,241;1,848;-0,4;-0,241;0,717;-0,2;-0,346;1,052;-0,357;-0,488;-0,455;-0,304
"htag_vieillesse";-0,316;-0,406;-0,421;-0,361;-0,605;9,606;11,296;-0,316;-0,605;-0,391;0,508;-0,436;-0,574;-0,346;3,08;-0,286;-0,497;-0,589;-0,512;0,211;0,279;-0,436
"htag_summer";-0,348;0,831;-0,463;-0,397;3,31;2,655;-0,316;-0,348;-0,667;-0,43;-0,598;-0,48;-0,632;1,176;-0,771;-0,316;41,727;-0,649;-0,564;-0,771;-0,718;-0,48
"htag_snow";13,332;-0,324;-0,336;-0,288;-0,483;-0,546;-0,228;2,479;-0,483;1,751;-0,433;-0,348;-0,458;-0,276;0,489;36,565;-0,396;-0,47;-0,409;-0,558;-0,52;-0,348
"htag_skiing";2,035;-0,365;-0,378;1,62;-0,544;-0,615;-0,257;2,035;-0,544;1,398;-0,488;-0,392;-0,516;-0,311;0,327;31,907;-0,446;-0,53;0,791;-0,629;-0,586;-0,392
"htag_nature";2,479;-0,324;-0,336;-0,288;-0,483;-0,546;-0,228;-0,252;0,718;-0,312;-0,433;-0,348;-0,458;-0,276;0,489;-0,228;-0,396;15,957;1,046;-0,558;-0,52;1,437
"htag_musique";-0,157;-0,201;3,377;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;2,129;-0,172;1,529;-0,142;-0,247;-0,293;-0,254;1,529;-0,324;3,213
"htag_mode";-0,348;0,831;-0,463;-0,397;0,251;-0,753;-0,316;-0,348;0,251;0,906;-0,598;-0,48;-0,632;-0,381;2,543;25,144;0,49;-0,649;-0,564;-0,771;0,183;-0,48
"htag_chanson";-0,125;-0,161;-0,167;-0,143;-0,24;2,371;-0,114;-0,125;-0,24;-0,155;-0,215;4,438;-0,228;-0,137;-0,278;-0,114;-0,197;-0,234;-0,203;-0,278;13,685;-0,173
"fort";-0,252;-0,324;-0,336;11,345;-0,483;4,769;-0,228;2,479;0,718;-0,312;-0,433;-0,348;-0,458;-0,276;-0,558;-0,228;-0,396;0,765;-0,409;-0,558;-0,52;1,437
"croire";-0,189;2,689;-0,251;-0,215;-0,361;-0,408;4,387;-0,189;-0,361;-0,233;-0,324;32,23;1,526;-0,206;-0,418;-0,171;-0,296;-0,352;-0,306;-0,418;-0,389;-0,26
"autour";-0,189;-0,242;2,544;-0,215;-0,361;-0,408;-0,171;-0,189;-0,361;2,844;1,683;13,067;-0,342;-0,206;-0,418;-0,171;-0,296;-0,352;-0,306;1,044;-0,389;-0,26
"ainsi";-0,189;-0,242;-0,251;-0,215;1,386;-0,408;-0,171;-0,189;1,386;-0,233;-0,324;-0,26;-0,342;-0,206;1,044;-0,171;1,956;-0,352;-0,306;7,237;-0,389;-0,26
"1994";-0,252;1,638;-0,336;-0,288;-0,483;-0,546;-0,228;-0,252;5,709;-0,312;-0,433;-0,348;-0,458;-0,276;0,489;-0,228;-0,396;-0,47;-0,409;0,489;0,594;8,925
"1980";-0,252;-0,324;-0,336;-0,288;-0,483;-0,546;-0,228;2,479;-0,483;-0,312;-0,433;-0,348;-0,458;-0,276;4,606;2,88;-0,396;-0,47;-0,409;12,908;0,594;-0,348
"1969";30,288;-0,161;-0,167;-0,143;-0,24;-0,271;7,455;-0,125;-0,24;-0,155;-0,215;-0,173;-0,228;-0,137;-0,278;-0,114;-0,197;-0,234;-0,203;-0,278;-0,259;4,438
"1967";-0,22;-0,283;-0,293;-0,251;-0,422;-0,477;3,522;-0,22;-0,422;-0,272;-0,378;1,848;1,111;-0,241;5,724;-0,2;-0,346;1,052;-0,357;-0,488;0,845;-0,304
"100";-0,22;-0,283;1,961;-0,251;-0,422;-0,477;-0,2;3,06;-0,422;-0,272;-0,378;-0,304;-0,4;2,677;-0,488;-0,2;-0,346;1,052;-0,357;-0,488;6,316;1,848
"10";-0,252;-0,324;-0,336;-0,288;-0,483;-0,546;2,88;-0,252;5,709;-0,312;-0,433;8,925;-0,458;2,149;0,489;-0,228;1,114;-0,47;-0,409;-0,558;-0,52;-0,348
"selon";15,743;-0,283;-0,293;2,51;-0,422;-0,477;-0,2;3,06;-0,422;-0,272;1,241;-0,304;-0,4;-0,241;-0,488;-0,2;-0,346;-0,411;-0,357;0,717;0,845;-0,304
"quelle";-0,22;-0,283;-0,293;-0,251;-0,422;-0,477;-0,2;-0,22;0,996;2,214;-0,378;-0,304;1,111;-0,241;-0,488;-0,2;9,069;-0,411;1,387;-0,488;0,845;-0,304
"plusieurs";-0,252;9,788;-0,336;-0,288;-0,483;-0,546;-0,228;-0,252;-0,483;-0,312;-0,433;1,437;0,814;-0,276;0,489;-0,228;-0,396;0,765;1,046;-0,558;-0,52;1,437
"htag_montagne";-0,284;-0,365;-0,378;24,566;-0,544;0,354;-0,257;-0,284;0,515;1,398;-0,488;-0,392;-0,516;-0,311;3,751;2,386;-0,446;-0,53;-0,46;-0,629;-0,586;-0,392
"htag_meteo";2,035;-0,365;-0,378;-0,324;0,515;0,354;-0,257;-0,284;-0,544;-0,351;-0,488;-0,392;0,595;-0,311;0,327;-0,257;-0,446;-0,53;-0,46;3,751;-0,586;7,557
"htag_lacleman";-0,284;-0,365;-0,378;-0,324;-0,544;0,354;-0,257;-0,284;0,515;-0,351;-0,488;7,557;-0,516;1,745;0,327;-0,257;16,816;-0,53;-0,46;-0,629;-0,586;-0,392
"htag_invention";-0,252;-0,324;-0,336;2,005;0,718;-0,546;-0,228;2,479;-0,483;-0,312;-0,433;-0,348;-0,458;2,149;-0,558;-0,228;1,114;0,765;1,046;-0,558;0,594;-0,348
"htag_danse";-0,22;-0,283;-0,293;-0,251;6,998;-0,477;-0,2;38,27;-0,422;-0,272;1,241;-0,304;-0,4;-0,241;-0,488;-0,2;-0,346;-0,411;-0,357;-0,488;0,845;-0,304
"htag_armeesuisse";-0,22;2,083;-0,293;-0,251;-0,422;-0,477;-0,2;-0,22;-0,422;-0,272;-0,378;-0,304;-0,4;-0,241;0,717;17,642;1,468;-0,411;-0,357;-0,488;0,845;1,848
"dont";-0,22;2,083;-0,293;-0,251;-0,422;0,758;-0,2;-0,22;-0,422;2,214;-0,378;1,848;-0,4;-0,241;-0,488;-0,2;-0,346;7,249;-0,357;0,717;-0,455;-0,304
"8";-0,157;-0,201;-0,209;-0,179;-0,3;1,592;-0,142;-0,157;-0,3;-0,194;-0,27;3,213;-0,285;-0,172;-0,347;-0,142;-0,247;2,04;2,539;-0,347;-0,324;3,213
"1999";-0,316;-0,406;6,8;-0,361;-0,605;-0,684;-0,286;-0,316;0,364;-0,391;4,677;-0,436;-0,574;-0,346;0,211;1,996;-0,497;-0,589;-0,512;3,08;-0,652;0,887
"1981";-0,284;-0,365;1,21;-0,324;-0,544;-0,615;-0,257;28,569;0,515;-0,351;-0,488;-0,392;-0,516;-0,311;-0,629;-0,257;-0,446;-0,53;0,791;0,327;0,412;1,127
"vive";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;2,129;4,406;-0,347;-0,142;14,115;-0,293;-0,254;-0,347;1,727;-0,216
"trois";-0,094;-0,12;-0,125;8,121;-0,18;3,714;-0,085;-0,094;4,35;-0,116;-0,161;-0,129;-0,171;-0,103;-0,208;-0,085;-0,148;-0,175;-0,152;-0,208;-0,194;-0,129
"puis";-0,189;2,689;-0,251;-0,215;-0,361;-0,408;4,387;-0,189;-0,361;-0,233;1,683;-0,26;-0,342;3,392;1,044;-0,171;1,956;-0,352;-0,306;-0,418;-0,389;-0,26
"point";-0,157;-0,201;-0,209;-0,179;28,001;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;-0,285;4,406;-0,347;-0,142;-0,247;-0,293;-0,254;-0,347;-0,324;3,213
"malgré";18,967;-0,242;-0,251;-0,215;-0,361;-0,408;-0,171;-0,189;-0,361;2,844;-0,324;-0,26;-0,342;3,392;1,044;-0,171;-0,296;-0,352;-0,306;-0,418;1,202;-0,26
"juste";-0,125;-0,161;-0,167;-0,143;2,839;-0,271;-0,114;-0,125;2,839;-0,155;-0,215;4,438;-0,228;5,943;-0,278;-0,114;-0,197;-0,234;-0,203;-0,278;-0,259;-0,173
"htag_swisscheese";3,843;-0,242;-0,251;-0,215;-0,361;-0,408;-0,171;3,843;-0,361;-0,233;1,683;-0,26;-0,342;-0,206;-0,418;-0,171;11,164;-0,352;-0,306;-0,418;-0,389;2,41
"htag_neuchatel";2,479;-0,324;-0,336;-0,288;-0,483;-0,546;-0,228;-0,252;0,718;1,751;0,923;-0,348;0,814;-0,276;-0,558;-0,228;-0,396;5,927;-0,409;-0,558;0,594;-0,348
"htag_fromage";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;2,322;-0,216;2,129;-0,172;-0,347;-0,142;14,115;-0,293;-0,254;-0,347;-0,324;3,213
"htag_fribourg";-0,22;-0,283;-0,293;2,51;-0,422;-0,477;17,642;-0,22;-0,422;2,214;1,241;-0,304;-0,4;-0,241;-0,488;-0,2;9,069;-0,411;-0,357;-0,488;-0,455;-0,304
"htag_dansleretro";-0,284;227,816;-0,378;-0,324;-0,544;-0,615;-0,257;-0,284;-0,544;-0,351;-0,488;-0,392;-0,516;-0,311;-0,629;-0,257;-0,446;-0,53;-0,46;-0,629;-0,586;-0,392
"eux";-0,157;-0,201;-0,209;-0,179;-0,3;24,509;-0,142;-0,157;-0,3;-0,194;2,322;-0,216;-0,285;-0,172;-0,347;-0,142;-0,247;-0,293;-0,254;-0,347;-0,324;3,213
"dame";-0,252;-0,324;-0,336;-0,288;-0,483;0,522;-0,228;-0,252;5,709;-0,312;-0,433;8,925;0,814;-0,276;-0,558;-0,228;-0,396;0,765;-0,409;-0,558;-0,52;1,437
"celui";3,06;-0,283;-0,293;2,51;-0,422;-0,477;-0,2;-0,22;-0,422;-0,272;1,241;-0,304;1,111;-0,241;-0,488;-0,2;1,468;7,249;-0,357;-0,488;-0,455;-0,304
"22";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;30,288;2,839;-0,155;-0,215;-0,173;-0,228;-0,137;2,29;-0,114;-0,197;-0,234;-0,203;-0,278;-0,259;-0,173
"2005";4,952;-0,201;-0,209;-0,179;1,956;-0,34;-0,142;-0,157;-0,3;-0,194;2,322;-0,216;-0,285;-0,172;1,529;5,609;-0,247;-0,293;-0,254;-0,347;-0,324;-0,216
"1992";-0,157;3,552;-0,209;-0,179;-0,3;-0,34;5,609;-0,157;1,956;-0,194;-0,27;-0,216;-0,285;-0,172;-0,347;-0,142;2,657;-0,293;2,539;-0,347;-0,324;-0,216
"1988";-0,189;-0,242;-0,251;-0,215;-0,361;-0,408;-0,171;3,843;1,386;-0,233;-0,324;-0,26;1,526;-0,206;1,044;21,183;-0,296;-0,352;-0,306;-0,418;-0,389;-0,26
"1983";-0,22;-0,283;-0,293;2,51;-0,422;-0,477;-0,2;-0,22;-0,422;-0,272;-0,378;-0,304;1,111;-0,241;0,717;-0,2;-0,346;1,052;1,387;0,717;0,845;-0,304
"parmi";-0,094;-0,12;-0,125;-0,107;-0,18;-0,203;-0,085;-0,094;-0,18;-0,116;4,984;-0,129;-0,171;-0,103;-0,208;-0,085;-0,148;-0,175;-0,152;-0,208;-0,194;29,826
"oui";-0,252;9,788;-0,336;-0,288;-0,483;0,522;-0,228;-0,252;-0,483;-0,312;-0,433;8,925;0,814;-0,276;-0,558;-0,228;-0,396;0,765;-0,409;-0,558;0,594;-0,348
"or";-0,157;3,552;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;2,322;3,213;-0,285;-0,172;1,529;-0,142;-0,247;-0,293;-0,254;-0,347;-0,324;3,213
"ma";23,49;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;2,322;-0,216;-0,285;-0,172;1,529;-0,142;-0,247;-0,293;-0,254;-0,347;1,727;-0,216
"ici";-0,22;-0,283;-0,293;-0,251;-0,422;-0,477;-0,2;-0,22;0,996;2,214;-0,378;1,848;1,111;-0,241;5,724;-0,2;-0,346;-0,411;-0,357;-0,488;0,845;-0,304
"htag_vin";-0,189;2,689;13,625;3,195;-0,361;1,094;4,387;-0,189;-0,361;-0,233;-0,324;-0,26;-0,342;-0,206;-0,418;-0,171;-0,296;-0,352;-0,306;-0,418;-0,389;-0,26
"htag_swissfood";-0,252;1,638;-0,336;-0,288;-0,483;-0,546;-0,228;-0,252;-0,483;-0,312;0,923;-0,348;-0,458;-0,276;0,489;-0,228;7,509;0,765;1,046;-0,558;-0,52;1,437
"htag_portrait";-0,189;-0,242;-0,251;3,195;-0,361;-0,408;-0,171;-0,189;-0,361;-0,233;-0,324;-0,26;1,526;-0,206;18,994;-0,171;-0,296;-0,352;-0,306;1,044;-0,389;-0,26
"htag_paleofestival";-0,094;-0,12;-0,125;-0,107;-0,18;-0,203;-0,085;-0,094;-0,18;-0,116;-0,161;-0,129;-0,171;8,525;-0,208;-0,085;-0,148;-0,175;25,187;-0,208;-0,194;-0,129
"htag_jura";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;2,129;-0,172;-0,347;-0,142;34,618;-0,293;-0,254;1,529;-0,324;-0,216
"htag_innovation";-0,189;-0,242;-0,251;3,195;1,386;-0,408;-0,171;-0,189;-0,361;-0,233;-0,324;-0,26;-0,342;3,392;-0,418;-0,171;1,956;1,454;-0,306;-0,418;1,202;-0,26
"htag_fondue";-0,094;-0,12;-0,125;-0,107;-0,18;-0,203;-0,085;9,444;-0,18;-0,116;-0,161;-0,129;4,65;-0,103;-0,208;-0,085;5,559;-0,175;-0,152;-0,208;-0,194;-0,129
"htag_ecologie";3,843;-0,242;-0,251;-0,215;-0,361;-0,408;-0,171;-0,189;-0,361;-0,233;-0,324;-0,26;-0,342;3,392;-0,418;-0,171;-0,296;9,029;1,859;-0,418;-0,389;2,41
"htag_chien";-0,157;-0,201;-0,209;-0,179;1,956;1,592;-0,142;-0,157;-0,3;-0,194;-0,27;39,788;-0,285;-0,172;-0,347;-0,142;-0,247;-0,293;-0,254;-0,347;-0,324;-0,216
"htag_chat";-0,189;-0,242;-0,251;-0,215;-0,361;1,094;-0,171;-0,189;-0,361;2,844;-0,324;2,41;-0,342;-0,206;1,044;-0,171;-0,296;-0,352;-0,306;1,044;1,202;-0,26
"htag_armee";-0,157;3,552;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;-0,285;-0,172;-0,347;26,15;-0,247;-0,293;-0,254;-0,347;1,727;3,213
"donc";-0,189;-0,242;-0,251;3,195;-0,361;1,094;4,387;-0,189;-0,361;2,844;-0,324;-0,26;-0,342;-0,206;-0,418;-0,171;1,956;-0,352;-0,306;1,044;-0,389;-0,26
"chacun";-0,189;-0,242;-0,251;-0,215;-0,361;-0,408;-0,171;-0,189;1,386;2,844;-0,324;-0,26;-0,342;-0,206;-0,418;4,387;-0,296;-0,352;-0,306;7,237;1,202;-0,26
"celles";-0,189;-0,242;-0,251;-0,215;-0,361;-0,408;-0,171;-0,189;8,735;-0,233;-0,324;-0,26;1,526;-0,206;1,044;-0,171;1,956;-0,352;-0,306;-0,418;-0,389;2,41
"6";-0,157;-0,201;-0,209;4,166;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;3,213;-0,285;4,406;-0,347;-0,142;-0,247;2,04;-0,254;1,529;-0,324;-0,216
"1989";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;-0,125;-0,24;-0,155;3,308;4,438;-0,228;-0,137;-0,278;-0,114;-0,197;-0,234;-0,203;-0,278;-0,259;21,427
"1986";-0,157;-0,201;-0,209;4,166;1,956;-0,34;5,609;-0,157;-0,3;-0,194;-0,27;3,213;-0,285;-0,172;-0,347;-0,142;-0,247;-0,293;-0,254;-0,347;-0,324;3,213
"1977";-0,189;-0,242;-0,251;-0,215;-0,361;-0,408;-0,171;3,843;-0,361;-0,233;-0,324;-0,26;-0,342;-0,206;1,044;-0,171;1,956;1,454;-0,306;1,044;1,202;-0,26
"1963";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;4,952;-0,3;-0,194;12,724;-0,216;-0,285;-0,172;-0,347;-0,142;2,657;-0,293;-0,254;-0,347;1,727;-0,216
"1961";-0,157;-0,201;-0,209;-0,179;1,956;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;11,917;-0,172;1,529;-0,142;-0,247;-0,293;-0,254;-0,347;1,727;-0,216
"16";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;-0,125;-0,24;-0,155;-0,215;21,427;-0,228;-0,137;-0,278;-0,114;-0,197;-0,234;-0,203;-0,278;2,545;4,438
"tant";-0,094;-0,12;-0,125;-0,107;-0,18;-0,203;-0,085;9,444;-0,18;7,403;-0,161;6,506;-0,171;-0,103;-0,208;-0,085;-0,148;-0,175;-0,152;-0,208;-0,194;-0,129
"parce_que";-0,157;3,552;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;1,956;-0,194;-0,27;-0,216;-0,285;4,406;1,529;-0,142;-0,247;2,04;-0,254;-0,347;-0,324;-0,216
"htag_winter";-0,157;-0,201;-0,209;-0,179;1,956;1,592;-0,142;-0,157;-0,3;3,742;-0,27;-0,216;-0,285;-0,172;-0,347;26,15;-0,247;-0,293;-0,254;-0,347;-0,324;-0,216
"htag_telephone";-0,189;34,847;-0,251;-0,215;-0,361;-0,408;-0,171;-0,189;-0,361;-0,233;1,683;-0,26;-0,342;-0,206;-0,418;-0,171;-0,296;-0,352;1,859;-0,418;1,202;-0,26
"htag_tabac";3,843;-0,242;-0,251;-0,215;1,386;1,094;-0,171;-0,189;-0,361;-0,233;-0,324;-0,26;1,526;-0,206;-0,418;-0,171;-0,296;-0,352;1,859;1,044;-0,389;-0,26
"htag_suisseromande";-0,22;-0,283;1,961;-0,251;-0,422;-0,477;-0,2;-0,22;0,996;-0,272;1,241;-0,304;-0,4;2,677;-0,488;-0,2;-0,346;1,052;-0,357;0,717;-0,455;1,848
"htag_soleil";-0,22;-0,283;-0,293;-0,251;-0,422;75,268;-0,2;-0,22;-0,422;-0,272;-0,378;-0,304;-0,4;-0,241;0,717;-0,2;-0,346;-0,411;-0,357;-0,488;-0,455;-0,304
"htag_sixties";38,27;2,083;1,961;-0,251;0,996;-0,477;-0,2;-0,22;-0,422;-0,272;-0,378;-0,304;-0,4;-0,241;-0,488;-0,2;-0,346;-0,411;-0,357;-0,488;0,845;-0,304
"htag_happynewyear";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;-0,285;-0,172;1,529;-0,142;2,657;-0,293;2,539;9,38;-0,324;-0,216
"htag_game";-0,189;-0,242;-0,251;-0,215;8,735;-0,408;4,387;-0,189;-0,361;-0,233;-0,324;-0,26;1,526;-0,206;-0,418;-0,171;-0,296;-0,352;1,859;1,044;-0,389;-0,26
"htag_dance";-0,125;-0,161;-0,167;-0,143;2,839;-0,271;-0,114;30,288;-0,24;-0,155;-0,215;4,438;-0,228;-0,137;-0,278;-0,114;-0,197;-0,234;-0,203;-0,278;-0,259;-0,173
"htag_breakdance";-0,094;-0,12;-0,125;-0,107;-0,18;-0,203;-0,085;-0,094;-0,18;-0,116;4,984;6,506;-0,171;-0,103;-0,208;-0,085;-0,148;-0,175;-0,152;-0,208;-0,194;6,506
"htag_automobile";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;18,567;-0,27;-0,216;-0,285;-0,172;1,529;-0,142;-0,247;-0,293;-0,254;-0,347;10,222;-0,216
"htag_animaux";-0,189;2,689;-0,251;-0,215;1,386;1,094;-0,171;-0,189;-0,361;-0,233;-0,324;2,41;-0,342;-0,206;-0,418;-0,171;-0,296;1,454;-0,306;-0,418;-0,389;2,41
"gare";3,843;-0,242;2,544;-0,215;-0,361;-0,408;-0,171;-0,189;-0,361;-0,233;-0,324;-0,26;1,526;-0,206;-0,418;4,387;-0,296;-0,352;-0,306;7,237;-0,389;-0,26
"force";-0,157;-0,201;3,377;-0,179;-0,3;-0,34;-0,142;-0,157;11,189;-0,194;-0,27;-0,216;2,129;-0,172;-0,347;-0,142;-0,247;-0,293;-0,254;-0,347;1,727;-0,216
"enfin";-0,189;2,689;-0,251;-0,215;1,386;-0,408;-0,171;-0,189;1,386;2,844;-0,324;-0,26;-0,342;3,392;-0,418;-0,171;-0,296;1,454;-0,306;-0,418;-0,389;-0,26
"combien";18,967;2,689;-0,251;-0,215;-0,361;-0,408;-0,171;-0,189;1,386;-0,233;-0,324;-0,26;1,526;-0,206;-0,418;4,387;-0,296;-0,352;-0,306;-0,418;-0,389;-0,26
"car";-0,157;3,552;-0,209;-0,179;-0,3;1,592;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;-0,285;-0,172;-0,347;-0,142;2,657;-0,293;-0,254;1,529;1,727;-0,216
"1991";-0,189;-0,242;2,544;-0,215;-0,361;1,094;-0,171;-0,189;1,386;-0,233;-0,324;-0,26;-0,342;-0,206;1,044;-0,171;-0,296;-0,352;-0,306;-0,418;-0,389;13,067
"1984";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;-0,3;18,567;-0,27;-0,216;-0,285;-0,172;-0,347;-0,142;-0,247;-0,293;2,539;1,529;-0,324;3,213
"1973";-0,157;-0,201;-0,209;-0,179;1,956;-0,34;-0,142;-0,157;-0,3;18,567;2,322;-0,216;2,129;-0,172;-0,347;-0,142;-0,247;-0,293;-0,254;-0,347;-0,324;-0,216
"14";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;-0,125;2,839;-0,155;-0,215;4,438;-0,228;-0,137;-0,278;-0,114;-0,197;-0,234;-0,203;-0,278;-0,259;21,427
"12";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;6,629;-0,24;-0,155;-0,215;4,438;-0,228;-0,137;-0,278;-0,114;-0,197;-0,234;-0,203;2,29;-0,259;4,438
"souvent";-0,189;-0,242;-0,251;-0,215;1,386;-0,408;-0,171;-0,189;1,386;-0,233;-0,324;-0,26;1,526;-0,206;1,044;-0,171;-0,296;-0,352;1,859;1,044;-0,389;-0,26
"quels";-0,157;-0,201;-0,209;-0,179;1,956;-0,34;5,609;-0,157;-0,3;-0,194;2,322;-0,216;-0,285;-0,172;1,529;5,609;-0,247;-0,293;-0,254;-0,347;-0,324;-0,216
"presque";-0,125;-0,161;-0,167;-0,143;-0,24;2,371;-0,114;-0,125;-0,24;-0,155;-0,215;-0,173;-0,228;-0,137;2,29;-0,114;-0,197;-0,234;3,583;-0,278;-0,259;4,438
"mal";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;-0,125;-0,24;-0,155;-0,215;-0,173;-0,228;5,943;2,29;-0,114;-0,197;-0,234;-0,203;2,29;2,545;-0,173
"htag_velo";-0,189;-0,242;-0,251;3,195;-0,361;-0,408;-0,171;18,967;-0,361;-0,233;10,009;-0,26;-0,342;-0,206;1,044;-0,171;-0,296;-0,352;-0,306;-0,418;-0,389;-0,26
"htag_tv";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;-0,125;2,839;-0,155;-0,215;-0,173;-0,228;-0,137;2,29;-0,114;-0,197;-0,234;-0,203;2,29;2,545;-0,173
"htag_tradition";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;-0,125;-0,24;-0,155;3,308;4,438;-0,228;-0,137;-0,278;-0,114;18,563;-0,234;-0,203;-0,278;-0,259;-0,173
"htag_television";-0,157;-0,201;-0,209;-0,179;-0,3;-0,34;-0,142;-0,157;11,189;-0,194;-0,27;-0,216;2,129;-0,172;1,529;-0,142;-0,247;-0,293;-0,254;-0,347;-0,324;3,213
"htag_swissfondue";6,629;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;6,629;-0,24;-0,155;-0,215;-0,173;-0,228;-0,137;-0,278;-0,114;3,734;-0,234;3,583;-0,278;-0,259;-0,173
"htag_summertime";-0,189;2,689;-0,251;-0,215;1,386;1,094;-0,171;-0,189;-0,361;-0,233;-0,324;-0,26;-0,342;-0,206;1,044;4,387;-0,296;-0,352;1,859;-0,418;-0,389;-0,26
"htag_securiteroutiere";18,967;-0,242;-0,251;-0,215;8,735;1,094;-0,171;-0,189;-0,361;-0,233;-0,324;-0,26;-0,342;-0,206;-0,418;-0,171;-0,296;-0,352;-0,306;1,044;-0,389;-0,26
"htag_rentreescolaire";-0,189;-0,242;2,544;-0,215;42,406;-0,408;-0,171;-0,189;-0,361;-0,233;-0,324;-0,26;-0,342;-0,206;-0,418;4,387;-0,296;-0,352;-0,306;-0,418;-0,389;-0,26
"htag_recette";-0,157;-0,201;-0,209;-0,179;-0,3;1,592;-0,142;-0,157;-0,3;-0,194;-0,27;-0,216;-0,285;-0,172;-0,347;-0,142;34,618;2,04;-0,254;-0,347;-0,324;-0,216
"htag_radio";-0,125;-0,161;-0,167;-0,143;-0,24;-0,271;-0,114;-0,125;-0,24;-0,155;-0,215;4,438;-0,228;-0,137;-0,278;-0,114;-0,197;-0,234;-0,203;-0,278;13,685;4,438
"htag_propreenordre";-0,094;7,083;-0,125;-0,107;-0,18;-0,203;-0,085;-0,094;-0,18;-0,116;-0,161;-0,129;-0,171;-0,103;-0,208;-0,085;-0,148;4,496;-0,152;-0,208;-0,194;6,506
"htag_printemps";-0,094;-0,12;-0,125;8,121;-0,18;3,714;-0,085;-0,094;-0,18;-0,116;-0,161;-0,129;-0,171;-0,103;-0,208;-0,085;-0,148;-0,175;5,356;-0,208;-0,194;-0,129
