"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7";"classe 8";"classe 9";"classe 10"
"-*le_neuchatelois";-0,056;-0,096;7,199;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*_radng";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*thchhuussslosperdidos";-0,169;-0,288;1,252;-0,147;-0,048;5,213;-0,328;-0,091;-0,678;-0,712
"-*juraglagla";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*superpininfarina";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*valeria_blondroast";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*nicdim1936";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*carolinelevelupinfashion";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*catheco_marlene";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;15,586;-0,452;1,225
"-*myshoebox_elena";0;0;0;0;0;0;0;0;0;0
"-*horace_de_mendez";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*anouchka_schwok_mezzo";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*sandrine_may_";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;-0,06;8,855;-0,475
"-*david825868";0;0;0;0;0;0;0;0;0;0
"-*bareillejm";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*sgmsylviagabriel";-0,112;-0,192;2,669;-0,098;-0,032;-0,412;3,626;-0,06;-0,452;-0,475
"-*marianosamudio";-0,112;-0,192;-0,278;-0,098;30,185;1,532;-0,219;-0,06;-0,452;-0,475
"-*pierreyvescollard";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*mimoza4829";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*valfortis";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*c1vetta";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"*i_0401";-0,45;-0,768;-1,112;-0,393;-0,128;-0,118;-0,875;-0,241;1,937;4,9
"-*jfkbali_";-0,112;-0,192;-0,278;-0,098;-0,032;1,532;-0,219;-0,06;-0,452;1,225
"*i_0402";49,659;-1,048;-6,258;-0,609;0,12;-2,13;1,645;-1,359;3,281;-3,08
"*postReposts_181";49,659;-1,048;-6,258;-0,609;0,12;-2,13;1,645;-1,359;3,281;-3,08
"-*david__gomesh";17,791;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*alicina1357";17,791;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*sab0uh";17,791;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*nattydogs_academy";1,116;-0,672;-0,973;-0,344;-0,112;-1,441;-0,766;-0,211;6,982;0,398
"-*lisacarlos13";0;0;0;0;0;0;0;0;0;0
"-*mammacala27";17,791;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*ausendaleitao";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*sarah_mrgn";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*marisavilas_boas";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;9,143;-0,03;-0,226;-0,237
"-*alexpiq_1860";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;9,143;-0,03;-0,226;-0,237
"-*joaomanuelbernardo77";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*lamaisonenlumiere";17,791;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*claudiasofiavalais";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*travel_with_gracia";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;3,626;-0,06;1,327;-0,475
"*i_0403";-4,373;0,54;-0,231;-0,308;0,875;-0,284;-1,646;0,931;-0,16;6,382
"*postComments_192";-4,373;0,54;-0,231;-0,308;0,875;-0,284;-1,646;0,931;-0,16;6,382
"-*tomca_tl";-0,056;-0,096;7,199;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"*commentLikes_284";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*mehdignxxvnx";-0,169;-0,288;-0,417;-0,147;-0,048;-0,618;-0,328;-0,091;-0,678;12,638
"-*mtlf_armend";-0,056;-0,096;-0,139;-0,049;62,352;-0,206;-0,109;-0,03;-0,226;-0,237
"-*ad_riano5316";-0,281;-0,48;0,284;-0,245;10,923;-1,029;-0,547;-0,151;1,548;0,002
"-*vhr1324";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*_mahcf_sa";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*sc6ut_420";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*camcam1311";-0,112;-0,192;-0,278;-0,098;-0,032;9,717;-0,219;-0,06;-0,452;-0,475
"-*gallardo_michael_";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*sha_ya_yan";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*karakaya_yusuf67";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*aldrin_kastratiii";-0,056;-0,096;7,199;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*zaidetrois";0;0;0;0;0;0;0;0;0;0
"-*leo_lapeyre";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*corine_jaquin";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;9,143;-0,03;-0,226;-0,237
"-*mc_cacciapaglia";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*bentonabendo_";-0,056;-0,096;7,199;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*3615gordon";0;0;0;0;0;0;0;0;0;0
"-*sebou971";-0,056;-0,096;7,199;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*leofabriziophotography";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*jo_sfc";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*ericbenoist";-0,169;2,269;-0,417;-0,147;-0,048;-0,618;1,86;-0,091;0,444;-0,712
"-*psittacula_eupatria_";-0,056;-0,096;-0,139;20,378;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*legabstagram";-0,169;-0,288;-0,417;-0,147;-0,048;-0,618;1,86;9,755;0,444;-0,712
"-*anto6_363";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*benoitcharles668";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*nicolas_cad";-0,112;-0,192;2,669;-0,098;-0,032;-0,412;3,626;-0,06;-0,452;-0,475
"-*kerim_3000";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*cesar_loga";0;0;0;0;0;0;0;0;0;0
"-*thicia05";0;0;0;0;0;0;0;0;0;0
"-*gaelleyy";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"*i_0404";-10,712;-3,891;-38,459;-7,174;-4,701;120,934;-6,273;91,918;5,448;-19,866
"*postComments_298";-10,712;-3,891;-38,459;-7,174;-4,701;120,934;-6,273;91,918;5,448;-19,866
"*commentLikes_328";-0,225;-0,384;-0,556;-0,196;-0,064;-0,823;-0,438;6,854;8,518;-0,95
"-*red_shoelace";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*j_mi_c";-0,112;-0,192;-0,278;-0,098;-0,032;1,532;-0,219;-0,06;1,327;-0,475
"-*sna_rzi";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"*commentLikes_1,227";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*wollerz_2_back";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*heja_noah_zarya_karzan";35,583;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;-0,06;-0,452;-0,475
"-*moehrgane";-0,169;-0,288;-0,417;-0,147;-0,048;0,561;-0,328;-0,091;0,444;0,387
"-*karoprcss";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"*commentLikes_236";-0,337;-0,576;-0,834;-0,294;-0,096;1,121;0,313;3,983;-0,012;-0,025
"-*gabrielacarvalheira86";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;3,626;-0,06;1,327;-0,475
"-*reverdin_art_geneva";-0,112;-0,192;-0,278;-0,098;-0,032;9,717;-0,219;-0,06;-0,452;-0,475
"-*mariechapp";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*filipaap";-0,281;-0,48;-0,695;-0,245;-0,08;1,857;-0,547;24,17;0,008;-1,187
"-*fondationegalitedegenre";-0,169;-0,288;-0,417;-0,147;-0,048;-0,618;-0,328;42,868;0,444;-0,712
"-*___aries___97";-1,913;-3,265;-4,727;-1,67;-0,546;2,124;7,155;25,926;-0,014;-0,44
"-*isabaala";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"*commentLikes_602";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*mehdingue";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*anyani10";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*vinc_c_cniv";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*valentina_carrrasco";-0,112;-0,192;-0,278;-0,098;-0,032;1,532;-0,219;-0,06;1,327;-0,475
"-*charlongrabon";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;33,142;-0,226;-0,237
"-*lore_salt_23";-0,112;-0,192;-0,278;-0,098;-0,032;1,532;-0,219;-0,06;-0,452;1,225
"-*maki_cycling";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*malina_sbr";-0,112;-0,192;-0,278;-0,098;-0,032;9,717;-0,219;-0,06;-0,452;-0,475
"-*aurelienanchen";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*rafael_chaljos";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*instagiiu";-0,056;-0,096;-0,139;20,378;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*sylvainmento7";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*rebeccasantoscahill";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*jeremydefriend";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*plan_kid";-0,169;-0,288;-0,417;-0,147;-0,048;-0,618;-0,328;-0,091;-0,678;12,638
"-*natchy5g";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*mr_giovix";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*dragonne_35";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*manonfresard";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;33,142;-0,226;-0,237
"-*blanchecheblan";-0,112;-0,192;-0,278;-0,098;-0,032;1,532;-0,219;-0,06;1,327;-0,475
"-*algevullioud";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*sylvie_bes";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;33,142;-0,226;-0,237
"-*veracannelle";-0,225;-0,384;-0,556;-0,196;-0,064;0,178;1,032;-0,121;2,653;-0,95
"-*bee_peps";-0,225;-0,384;-0,556;-0,196;-0,064;-0,823;-0,438;132,578;-0,904;-0,95
"-*fortuna_laurallee";-0,337;-0,576;-0,834;1,934;-0,096;-0,001;-0,656;46,764;-1,355;-0,025
"-*edumesso";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*medhi_nery";-0,056;-0,096;-0,139;20,378;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*cathy_luna_d";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*moussascbn";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*fredivertherapeute";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*vodoc_xeno";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*gabriel_hantwurcel";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*dilailu";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*manouchka_z";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*mi_chele_22";3,074;-0,384;-0,556;-0,196;-0,064;0,178;1,032;-0,121;0,115;-0,95
"-*ericsxm_1982";0;0;0;0;0;0;0;0;0;0
"-*virginiechassat_";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*sophiesfve";-0,112;-0,192;-0,278;-0,098;-0,032;1,532;3,626;-0,06;-0,452;-0,475
"-*alex_schlatter";-0,112;-0,192;-0,278;-0,098;-0,032;1,532;-0,219;15,586;-0,452;-0,475
"-*amortmk";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*carlotta___gp_h";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*noeliaclerc";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*edi_nvg";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*elanv_v";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*marion_656";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*epif_s";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*del_ine_08";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*guigui_acelerra_malamen";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*artmartin_ch";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*aureliemel";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;15,586;1,327;-0,475
"-*giboin_gan";-0,225;-0,384;-0,556;-0,196;-0,064;9,483;-0,438;-0,121;0,115;-0,95
"-*virginie_kdo";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*gogogeiger";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*daless94";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"*i_0405";-0,026;0,657;-1,203;-1,08;-0,353;0,498;4,101;-0,664;-1,276;0,178
"*postLikes_8800";-0,026;0,657;-1,203;-1,08;-0,353;0,498;4,101;-0,664;-1,276;0,178
"-*pauletjohanna";0;0;0;0;0;0;0;0;0;0
"-*n_i_t_i__";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*naturculturlich";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*kokoabdo88";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;9,143;-0,03;-0,226;-0,237
"-*raf4el_ch";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;9,143;-0,03;-0,226;-0,237
"-*g4briel_g2";-0,056;-0,096;7,199;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*greg_stso";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;9,143;-0,03;-0,226;-0,237
"-*nicolas10_95_";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"*i_0406";1,533;0,47;-0,834;-0,294;-0,096;-0,001;-0,656;-0,181;0,887;-0,025
"-*vicente_eduardo_balog";17,791;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*gavial12";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*thierry_a_g";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"*i_0407";-14,414;-1,419;-41,409;-17,728;-2,418;-13,576;1,882;-2,983;312,221;-9,353
"*postComments_353";-14,414;-1,419;-41,409;-17,728;-2,418;-13,576;1,882;-2,983;312,221;-9,353
"*postReposts_127";-14,414;-1,419;-41,409;-17,728;-2,418;-13,576;1,882;-2,983;312,221;-9,353
"*commentLikes_1,313";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*romedca";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;-0,06;8,855;-0,475
"-*1dorota4";-0,056;-0,096;7,199;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*valerie_besson";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*olistone";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;9,143;-0,03;-0,226;-0,237
"-*romzbeul";-0,281;-0,48;-0,695;-0,245;-0,08;0,03;-0,547;-0,151;-1,13;11,929
"-*sarah_elody_";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*justem_powered";-0,337;-0,576;-0,834;-0,294;-0,096;1,121;-0,656;3,983;3,98;-1,425
"-*sofy_pinkyy";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*jenny_en_vadrouille";-0,225;-0,384;-0,556;-0,196;-0,064;-0,823;-0,438;-0,121;17,71;-0,95
"*commentLikes_200";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;-0,06;1,327;1,225
"-*tim_schers";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*le_dragon_de_pandora";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*mrsadeline";-0,618;-1,056;-1,528;-0,54;-0,176;0,01;-1,203;-0,332;9,55;0,464
"-*g4spardsavoureux";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"*commentLikes_467";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*chalumeaumatheo";-0,281;-0,48;-0,695;-0,245;-0,08;0,03;-0,547;-0,151;-1,13;11,929
"-*jana_s_world";-0,225;-0,384;-0,556;-0,196;-0,064;3,064;-0,438;-0,121;0,115;0,087
"-*alexandra__sa__";-0,281;-0,48;-0,695;-0,245;-0,08;-1,029;14,146;-0,151;1,548;-1,187
"-*amira_sengan";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*laurencetavolibapst";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;9,143;-0,03;-0,226;-0,237
"-*lorecnd";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*guillaumelefebvre";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*loki_le_boubou";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"*commentLikes_740";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;-0,06;8,855;-0,475
"-*la_banane_psy";-0,337;-0,576;-0,834;-0,294;-0,096;-1,235;3,721;-0,181;9,291;-1,425
"-*divers_gens";-0,225;-0,384;-0,556;-0,196;-0,064;0,178;-0,438;-0,121;8,518;-0,95
"-*destefanoshirley";-0,169;-0,288;-0,417;-0,147;-0,048;-0,618;-0,328;-0,091;13,282;-0,712
"-*evans_bdr";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*dia_sanaa";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*mariannesidler1";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*kbaerandtribe";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*allyn_morel_10";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*lapaceeverde";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*_leah6_";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;33,142;-0,226;-0,237
"-*johannariand89";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;15,586;1,327;-0,475
"-*arielle_gachet";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*romain__dc";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*sandralepori";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;33,142;-0,226;-0,237
"-*dln_o237";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;3,626;-0,06;1,327;-0,475
"-*tricia_mas";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*___solarboy___";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*val_8_28_9";-0,112;-0,192;-0,278;-0,098;-0,032;1,532;-0,219;-0,06;1,327;-0,475
"-*chris_aebischer";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*annelisegejui";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;9,143;-0,03;-0,226;-0,237
"-*manelbenabdallah_zayani";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;-0,06;8,855;-0,475
"-*thesevenhills";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*justine_ruffieux";-0,056;-0,096;7,199;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*samkrbzz";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;-0,06;1,327;1,225
"-*khalil_moha_95";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;9,143;-0,03;-0,226;-0,237
"-*_cind_s";-0,112;4,26;-0,278;-0,098;-0,032;-0,412;-0,219;-0,06;1,327;-0,475
"-*murielle_g01";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*liana_0108";-0,056;10,423;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;-0,237
"-*quinette63";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*jenn_2599";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;-0,06;8,855;-0,475
"-*sandralottirumo";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*amandine_hashani";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*amandinelangel";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*skppd";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*samirjalaly1010";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*dutalus";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
"-*lolo_gabrielle";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*sophielesbonstuyaux";-0,112;-0,192;-0,278;-0,098;-0,032;1,532;-0,219;-0,06;1,327;-0,475
"-*floriane_web_family";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;9,143;-0,03;-0,226;-0,237
"-*shaa_im";7,924;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;-0,06;1,327;-0,475
"-*elsa_mgy09";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*_le_mephistopheles";-0,056;-0,096;-0,139;-0,049;-0,016;4,858;-0,109;-0,03;-0,226;-0,237
"-*sa_03_20__";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*felix_weber";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;4,427;-0,237
"-*jennifergiddey";0;0;0;0;0;0;0;0;0;0
"*i_0408";-0,112;-0,192;-0,278;-0,098;-0,032;-0,412;-0,219;-0,06;8,855;-0,475
"*i_0409";-1,492;-5,573;-8,069;-1,136;-0,932;-5,808;96,454;-0,297;-0,327;1,67
"*postDate_11-11-2025";24,264;-17,054;-20,219;-26,517;-10,523;20,278;56,857;-0,544;6,484;-20,442
"-*catiavanessafreitas";3,074;-0,384;-0,556;-0,196;-0,064;-0,823;19,1;-0,121;-0,904;-0,95
"-*fouinettelou";-0,731;-1,248;-1,806;0,265;-0,209;-2,677;28,311;-0,392;-0,997;1,126
"-*laura_dprx";-0,056;-0,096;-0,139;-0,049;-0,016;-0,206;-0,109;-0,03;-0,226;4,212
