"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"772";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;53;53;53;53;53;53;53;53;53
"773";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;44;44;44;44;44;44;44;44;44;44;44;44;44
"774";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;60;60;60;60;60
"775";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"776";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"777";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"778";2;5;6;9;9;9;9;9;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"779";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;44;44;44;44;44;44;44;44;44;44;44;44;44
"780";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;53;53;53;53;53;53;53;53;53
"781";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"782";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;48;48;48;48;48;48;48;48;48;48;48
"783";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"784";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;54;54;54;54;54;54;54;54
"785";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;69
"786";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;51;51;51;51;51;51;51;51;51;51
"787";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"788";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;68
"789";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;50;50;50;50;50;50;50;50;50;50
"790";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;54;54;54;54;54;54;54;54
"791";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;44;44;44;44;44;44;44;44;44;44;44;44;44
"792";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;66;66
"793";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"794";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;64;64;64
"795";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59
"796";2;5;6;9;9;9;9;9;19;19;19;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25;25
"797";2;5;6;9;9;9;9;9;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"798";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;50;50;50;50;50;50;50;50;50;50
"799";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"800";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"801";2;5;7;7;7;7;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"802";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56
"803";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;50;50;50;50;50;50;50;50;50;50
"804";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;55;55;55;55;55;55;55;55
"805";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"806";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;69
"807";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;48;48;48;48;48;48;48;48;48;48;48
"808";2;5;6;8;10;12;12;17;17;17;17;17;17;17;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30
"809";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"810";2;5;6;9;9;9;9;9;19;19;19;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;62;62;62;62
"811";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"812";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;44;44;44;44;44;44;44;44;44;44;44;44;44
"813";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;51;51;51;51;51;51;51;51;51;51
"814";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"815";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;68
"816";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"817";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;51;51;51;51;51;51;51;51;51;51
"818";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;65;65
"819";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;58;58;58;58;58;58
"820";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;50;50;50;50;50;50;50;50;50;50
"821";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"822";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;55;55;55;55;55;55;55;55
"823";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;61;61;61;61;61
"824";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"825";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;54;54;54;54;54;54;54;54
"826";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;51;51;51;51;51;51;51;51;51;51
"827";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"828";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"829";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;48;48;48;48;48;48;48;48;48;48;48
"830";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"831";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;69
"832";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;64;64;64
"833";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"834";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;69
"835";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"836";2;5;6;9;9;9;9;9;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"837";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"838";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;58;58;58;58;58;58
"839";2;5;7;7;7;7;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"840";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"841";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;50;50;50;50;50;50;50;50;50;50
"842";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;58;58;58;58;58;58
"843";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;69
"844";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"845";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"846";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;61;61;61;61;61
"847";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;48;48;48;48;48;48;48;48;48;48;48
"848";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;52;52;52;52;52;52;52;52;52
"849";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"850";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"851";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"852";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;66;66
"853";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"854";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"855";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"856";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;53;53;53;53;53;53;53;53;53
"857";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;61;61;61;61;61
"858";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59
"859";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"860";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"861";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;53;53;53;53;53;53;53;53;53
"862";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"863";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;69
"864";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;53;53;53;53;53;53;53;53;53
"865";2;5;6;9;9;9;9;9;19;19;19;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;62;62;62;62
"866";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"867";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;66;66
"868";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;48;48;48;48;48;48;48;48;48;48;48
"869";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;58;58;58;58;58;58
"870";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"871";2;5;7;7;7;7;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"872";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"873";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"874";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;58;58;58;58;58;58
"875";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;65;65
"876";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;65;65
"877";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;53;53;53;53;53;53;53;53;53
"878";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"879";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"880";2;5;6;9;9;9;9;9;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"881";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;47;47;47;47;47;47;47;47;47;47;47;47
"882";2;5;7;7;7;7;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"883";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;61;61;61;61;61
"884";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;61;61;61;61;61
"885";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;58;58;58;58;58;58
"886";2;5;7;7;7;7;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"887";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;66;66
"888";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;50;50;50;50;50;50;50;50;50;50
"889";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;66;66
"890";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;52;52;52;52;52;52;52;52;52
"891";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;52;52;52;52;52;52;52;52;52
"892";2;5;7;7;7;7;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"893";2;5;7;7;7;7;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"894";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;55;55;55;55;55;55;55;55
"895";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"896";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"897";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"898";2;5;7;7;7;7;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"899";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59
"900";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"901";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;57;57;57;57;57;57;57
"902";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;52;52;52;52;52;52;52;52;52
"903";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"904";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;67;67
"905";2;5;6;8;10;13;13;13;13;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
"906";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"907";2;5;6;8;10;13;13;13;13;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
"908";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"909";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;50;50;50;50;50;50;50;50;50;50
"910";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;67;67
"911";2;5;6;9;9;9;9;9;19;19;19;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;62;62;62;62
"912";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"913";2;5;6;8;10;13;13;13;13;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
"914";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;51;51;51;51;51;51;51;51;51;51
"915";2;5;6;9;9;9;9;9;19;19;19;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;62;62;62;62
"916";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;55;55;55;55;55;55;55;55
"917";2;5;6;9;9;9;9;9;19;19;19;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;62;62;62;62
"918";2;5;6;8;10;13;13;13;13;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
"919";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38
"920";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"921";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;52;52;52;52;52;52;52;52;52
"922";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;69
"923";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;55;55;55;55;55;55;55;55
"924";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56
"925";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;65;65;65
"926";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"927";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;64;64;64
"928";2;5;6;9;9;9;9;9;19;19;19;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;63;63;63;63
"929";2;5;7;7;7;7;14;14;14;14;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23
"930";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;58;58;58;58;58;58
"931";2;5;6;8;10;12;12;16;16;16;16;16;16;16;16;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;33;66;66
"932";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;61;61;61;61;61
"933";2;5;6;8;10;13;13;13;13;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21;21
"934";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"935";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;54;54;54;54;54;54;54;54
"936";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;61;61;61;61;61
"937";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"938";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"939";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35;35
"940";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;55;55;55;55;55;55;55;55
"941";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59
"942";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;52;52;52;52;52;52;52;52;52
"943";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;47;47;47;47;47;47;47;47;47;47;47;47
"944";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"945";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;42;42;42;42;42;42;42;42;42;42;42;42;42;42
"946";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;61;61;61;61;61
"947";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"948";2;5;6;9;9;9;9;9;19;19;19;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;63;63;63;63
"949";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56
"950";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;55;55;55;55;55;55;55;55
"951";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;54;54;54;54;54;54;54;54
"952";2;5;6;9;9;9;9;9;19;19;19;24;24;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;63;63;63;63
"953";2;5;6;9;9;9;9;9;19;19;19;24;24;29;29;29;29;29;29;29;29;29;46;46;46;46;46;46;59;59;59;59;59;59
"954";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;41;41;41;41;41;41;41;41;41;41;41;41;41;41;41
"955";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"956";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
"957";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;61;61;61;61;61
"958";2;5;6;8;10;13;13;13;13;20;20;20;26;26;26;26;26;26;26;26;43;43;43;43;43;43;55;55;55;55;55;55;55;55
"959";2;5;6;8;10;12;12;17;17;17;17;17;17;17;31;31;31;31;31;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40
"960";2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;39;39;39;45;45;45;45;45;45;56;56;56;56;56;56;56
"961";2;5;7;7;7;7;15;15;15;15;15;15;15;15;15;15;34;34;34;34;34;34;34;49;49;49;49;49;49;61;61;61;61;61
"962";2;5;6;9;9;9;9;9;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18
"963";2;5;7;7;7;7;14;14;14;14;22;22;22;22;22;22;22;37;37;37;37;37;37;37;37;52;52;52;52;52;52;52;52;52
"964";2;5;6;8;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;50;50;50;50;50;50;50;50;50;50
"965";2;5;6;8;10;13;13;13;13;20;20;20;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27
